global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
5297.783562440312	25.14257168684708	28066510.674462765	632.1489110282442	11463.920934938917	56.16756992713999	131421483.20253076	3154.795911520161	5001.298098859315	1.722040978493169	2.965425131609711	25012982.673653804	5140.833537023208	8031.119633335168	1.118607	37.586559	0.16824445	0.0885379	0.059223108	-0.0590850479	-0.073983425	-0.0421792754	0.0813867267	-0.0028415645	-0.0893909914	-0.0255164022	0.01211489	0.0391870465	-0.0793760013	-0.0439735826	-0.0321990894	0.041904338	0.013964564	-0.2660742081	-0.004241361	0.1217586943	-0.0345724253	-0.0750030456	0.0452860952	0.0219174308	-0.0477845325	0.0706390457	-0.076908439	-0.1222011499	0.1994246553	-0.0474675093	-0.2201834269	0.0213180173	0.0811583863	-0.0022316875	-0.143726423	-0.0908895037	-0.1031927654	0.0585818924	-0.1015465477	0.0781168455	0.1144036527	0.0745504678	0.0024538015	0.1580672987	0.3257430444	0.0999101545	0.0346082708	0.0371383078	-0.0298546145	0.0341290048	0.0028910617	0.2334679249	-0.1541662289	0.1352659678	0.0277666808	-0.0426115891	-0.0688568525	0.0513924685	0.12446333	-0.0008399323	0.1529035914	0.148582182	0.0359840616	-0.1896363679	0.0762852981	0.0650946167	-0.0145768129	0.1181151599	0.1046632438	-0.158343722	-0.1340832039	-0.0734290285	-0.0958847803	-0.0917279861	0.0690076239	0.1766841021	0.0561666551	-0.3022007863	-0.110285094	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0574256	0.0008509999999999	7.242009999999959e-07	0.00329769953536	0.149467	0.0522004999999999	0.0223403840889999	0.0027248922002499	0.149608	-0.027402	0.0223825536639999	0.000750869604	0.0080743099999999	-0.00138192	6.51944819760984e-05	1.909702886400273e-06	-0.000693814	6.504900000000007e-05	4.813778665959999e-07	4.2313724010000105e-09	0.00070417	-0.0003088499999999	9.538832249999997e-08	4.958553889e-07	0.0	0.0	0.0	0.0	0.0
5293.239075713035	-4.544486727277217	28018379.912655387	20.65235961439879	11524.029681785434	60.10874684651753	132803260.10667168	3613.061447458731	5002.742785505287	1.4446866459720695	2.087119505050028	25027435.3779252	5146.67812015309	8072.344063566325	1.073835	36.082169	0.24242901	0.122171	0.0698956917	-0.0320683213	-0.053544888	-0.0379278551	0.058085013	-0.0580283824	-0.0148933863	-0.1260723115	0.1249478928	0.0532128727	-0.0939317714	-0.1067992077	0.0190143974	-0.0650273568	-0.1245490749	-0.0977717287	-0.3283745019	-0.0785189513	0.0806074688	0.1153168419	0.1207341025	-0.0571860642	0.0794769449	-0.0494832897	-0.0428210009	-0.0798280156	-0.0036704741	0.0138629725	-0.0374521662	-0.2061295089	0.0467272914	0.1041062022	-0.0711458013	0.0174990834	8.29798e-05	0.1613615215	0.0746296601	-0.1266435467	0.0169978742	-0.0995206595	0.0594575737	0.0330479502	-0.0537906678	-0.0392806625	0.019859525	0.1043648454	0.0157598954	-0.0492707437	-0.1297401802	-0.1226210404	-0.2936311579	-0.0332046715	-0.1652349037	0.1867298457	0.0265265595	0.0883148348	-0.0531490105	-0.0431199564	-0.0424092458	0.1031200231	0.0029767588	0.0236853914	0.1454199604	-0.0169927597	-0.1730930201	0.053272487	0.0618987318	0.0183108537	-0.0852086715	-0.0689338105	0.1482551328	0.0525359384	-0.08280911	-0.1361733973	-0.0822363184	-0.0095215432	0.0804844198	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0311789	-0.0262467	0.00068888926089	0.0009721238052099	0.0717249	-0.0777421	0.0051444612800099	0.0060438341124099	0.130737	-0.018871	0.017092163169	0.0003561146409999	0.00649154	-0.0015827699999999	4.214009157159999e-05	2.5051608728996863e-06	9.14952e-05	0.0007853091999999	8.371371623040001e-09	6.167105396046399e-07	0.000680865	-2.330499999999994e-05	5.431230249999971e-10	4.63577148225e-07	0.0	0.0	0.0	0.0	0.0
5257.523196027934	-35.715879685100845	27641550.156771787	1275.6240616805992	11431.731971740724	-92.29771004470967	130684495.87371908	8518.8672794973	4983.142823750891	-19.599961754396645	384.1585007738112	24831712.4019	5127.713516235352	8008.066407805652	1.149596	38.627815	0.14105405	0.0791556	-0.0198555753	-0.0449415798	0.0879144891	-0.0949058605	-0.1975049739	0.0354225855	0.0456106393	0.0961043505	0.0078918949	0.1070784987	-0.0124547123	0.0440447726	-0.0833725976	0.1009021507	-0.0617785714	-0.0746087353	0.1505513832	0.1756966843	-0.0033162437	0.0328847486	0.0048762994	0.0239034598	-0.0440825879	-0.0637654562	0.1107527115	0.0475367167	0.0817631213	0.0013940557	0.079251678	0.1150709223	0.0308327624	0.0296730522	-0.0461576308	-0.0184867538	0.1638952354	0.1348827383	0.1474437382	-0.2549549588	-0.0967735222	-0.0557072044	-0.0155876244	0.0968235638	-0.101837304	0.0152247642	0.0590872388	-0.0636804723	-0.1140614506	0.0620827567	0.0300932877	0.1240392006	0.0856714087	0.1481685712	0.0687813316	0.0135297812	-0.0289734092	-0.0206144199	-0.0263785439	-0.0678448383	-0.0207222133	-0.0691517155	0.1122831137	0.0273523052	-0.1024228465	0.0833419194	-0.0451501173	-0.0190994812	0.1177979448	0.1779661403	-0.0835070713	-0.0527771229	0.2446511106	0.1678265303	-0.0345195276	-0.1398298925	-0.0733549706	-0.0074305438	0.0630903648	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.031438	0.0002591	6.713281000000088e-08	0.000988347844	0.0478097	-0.0239151999999999	0.00228576741409	0.0005719367910399	0.206905	0.076168	0.042809679025	0.005801564224	0.00693502	0.00044348	4.80945024004e-05	1.966745104000004e-07	9.14952e-05	0.0	8.371371623040001e-09	0.0	0.00105162	0.000370755	1.3745927002500006e-07	1.1059046244000002e-06	0.0	0.0	0.0	0.0	0.0
5253.649286860098	-3.8739091678362456	27600830.829325616	15.007172240645714	11391.701699649586	-40.03027209113861	129770867.61379926	1602.422683690591	4999.364167211264	16.221343460373646	263.13198365940684	24993642.07639598	5144.64569235409	7876.16589942024	1.012139	34.009094	0.09806695	0.0612843	-0.0335936557	-0.020829007	0.1170355183	-0.0113107514	0.041148703	0.0489439878	0.0912527167	0.1322735612	-0.1378934995	-0.0374399144	0.0022078122	-0.0252284162	0.0271924993	-0.0036181297	-0.124298769	-0.152651074	0.0564373809	-0.0085198068	-0.1275687219	-0.1642595686	0.0332172885	-0.1434935356	-0.0597724931	0.1639236298	-0.027356607	0.0146991664	-0.2194102387	-0.057489025	0.030723946	-0.0673956136	0.0240984976	0.0598949421	0.062788262	0.143180623	0.123162591	0.1328874402	-0.0035751931	0.0727147538	-0.124128987	0.0222887844	0.1040305428	0.1781962954	-0.0253482855	0.2392114239	-0.0031785895	0.0269559144	-0.0648237814	-0.0987803763	-0.1645107855	0.088628998	0.000768143	0.0821998896	0.1030113388	0.053931587	-0.1327608822	0.051471747	0.0581777677	0.1674557613	-0.1126040851	-0.0830141594	-0.0866475639	0.061378704	0.0516996039	-0.0127633408	-0.0029095265	0.1435148402	-0.1455235472	0.1415390829	0.1086938748	-0.1491708773	-0.0324025346	0.0983247848	0.0162404586	-0.0605614463	-0.0203625736	-0.2270869674	-0.1226132158	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0356825	0.0042444999999999	1.8015780249999985e-05	0.0012732408062499	0.0584968	0.0106871	0.00342187561024	0.00011421410641	0.190502	-0.016403	0.036291012004	0.000269058409	0.00575075	-0.00118427	3.3071125562499995e-05	1.4024954329000007e-06	2.16182e-05	-6.987700000000001e-05	4.6734657124e-10	4.882795129000001e-09	0.00113212	8.049999999999984e-05	6.4802499999999754e-09	1.2816956944e-06	0.0	0.0	0.0	0.0	0.0
5268.898261830744	15.248974970645577	27761288.89352303	232.5312376553753	11443.217221129176	51.51552147959046	130947220.36994734	2653.848953314146	5002.223859872564	2.85969266129996	8.177842117092846	25022243.544278376	5146.8465470257925	7927.37117588773	1.002022	33.669136	0.08046589	0.0516216	0.0369990995	-0.0690691046	0.0651269458	0.0393787605	0.0316762783	0.0309534089	-0.0185505359	0.0612366791	-0.0623934092	0.0712845612	0.0902287752	-0.118260945	0.0701916992	-0.0269595535	0.1078864711	0.0939818862	-0.1386318394	0.1105490707	-0.0441569862	0.0141302362	0.0939941772	0.1810175306	-0.106105191	-0.0839615805	0.1915343593	-0.1514794087	-0.1324508841	-0.0230745333	0.1498716071	-0.0602699866	-0.0178797205	-0.0341955819	-0.0916513412	0.1339228006	0.108963941	-0.3215782168	0.0609847109	0.0450368063	0.0212493761	-0.1785939701	-0.0268419375	-0.0692628378	-0.0259576426	-0.0050962396	0.0112922276	0.139089743	0.0329924993	0.0159816558	0.1075792351	-0.1310638943	-0.0726861485	0.0851163229	0.0647591831	-0.1003566494	0.2122436041	0.0971204054	0.0173133601	0.0034931318	-0.2343146047	0.0335189752	0.0840240989	0.1763111409	0.0842779513	0.0502868333	0.066854962	-0.0016246461	0.0384448547	0.1567972476	0.0588341529	0.3128362742	-0.0298842493	-0.1061845547	-0.1691689093	0.0273660853	-0.0195344857	0.0262993359	-0.0474105178	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0222615	-0.0134209999999999	0.0001801232409999	0.00049557438225	0.0477787	-0.0107181	0.00228280417369	0.00011487766761	0.145995	-0.0445069999999999	0.021314540025	0.0019808730489999	0.00595444	0.00020369	3.54553557136e-05	4.148961610000012e-08	-1.10876e-05	-3.27058e-05	1.2293487376e-10	1.06966935364e-09	0.00113212	0.0	0.0	1.2816956944e-06	0.0	0.0	0.0	0.0	0.0
5236.127763474285	-32.77049835645903	27417033.95542621	1073.905562530684	11380.836209016688	-62.38101211248795	129523432.81646536	3891.3906721783687	4976.514150873337	-25.709708999227587	660.989136824964	24765693.09384257	5122.625218110926	7822.6162132767695	1.168024	39.247021	0.18996041	0.119935	0.0217571625	-0.0224661844	0.0643511298	-0.1479406236	0.1791820841	0.0419283178	-0.0379788566	0.0713612166	0.077272232	0.0983210935	-0.0484414121	0.2194731482	-0.0997876396	0.0054093263	0.035806195	0.050626106	-0.0867669257	-0.0445208606	-0.0045238645	0.1723295832	0.0636231446	-0.0854055383	-0.0542580585	0.0582409065	0.0283355801	-0.0261983103	0.2305750755	-0.0763728002	0.1702190106	0.1830186807	-0.025914891	-0.0063384504	-0.0228014584	-0.00745222	0.1909709591	-0.1435855655	0.0024065179	-0.1142290414	0.1511558297	-0.0479406437	-0.0165243174	0.0696687575	0.1906472374	-0.1804943915	-0.0175678338	-0.2142585407	-0.0585266011	0.056614155	0.0598086237	-0.0610453606	-0.0758461491	-0.0881463711	-0.0371150792	0.0971303241	0.0641487365	0.05495557	0.2107644714	-0.0527666173	0.0990471473	0.040868944	0.1508103222	0.0793641781	-0.2571722533	0.079258915	-0.0002784987	-0.089591929	0.0977091614	0.1872925961	-0.0584304266	0.1663727246	0.0418200738	-0.0623908284	0.0417652233	0.1229161689	-0.0510709252	-0.154186197	0.1230079149	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0272768	0.0050153	2.5153234090000003e-05	0.00074402381824	0.118626	0.0708473	0.0140721278759999	0.00501933991729	0.149029	0.0030339999999999	0.0222096428409999	9.205155999999886e-06	0.00417102	-0.00178342	1.73974078404e-05	3.1805868964e-06	-1.53098e-05	-4.2222e-06	2.3438997604e-10	1.782697284e-11	0.000698486	-0.0004336339999999	1.8803844595599998e-07	4.878826921960001e-07	0.0	0.0	0.0	0.0	0.0
5278.075493361664	41.94772988737896	27858080.91362497	1759.6120427045057	11470.556307325176	89.72009830848765	131573661.99951738	8049.696040484689	5005.302061735088	28.787910861750788	828.743811784109	25053048.72920952	5146.639981079102	7914.351482145776	1.140453	38.32058	0.19531655	0.106427	0.0936785434	-0.0582454621	0.0632173332	0.0626425103	-0.0594703901	0.040344274	-0.1154708238	0.0379167826	-0.0810430167	0.0630261963	-0.1097023392	-0.0908770293	0.0763330978	0.1184628078	-0.1328504336	0.1197310013	0.1344988665	0.1039931797	-0.0290757244	-0.104047845	0.1072768524	0.2346488154	-0.1392939002	0.1398438975	-0.0399109486	-0.0586891692	0.0077511716	0.1300443107	-0.1615724541	-0.0135919872	0.0036870479	-0.0064480554	0.0477363548	0.026595837	-0.0309736264	0.0476131482	-0.1706690085	0.1192194587	-0.1028195303	0.1033916435	-0.1795400275	-0.063921823	0.150274176	-0.0286350448	-0.0254982991	0.1321470884	-0.0943179976	0.138067128	-0.0211758504	0.0003577404	0.1842040449	0.0788678367	0.0889167233	-0.180387491	-0.005993465	0.1457313268	-0.0190274336	0.2196593723	0.0511936832	0.0205505732	-0.069554161	-0.1541815419	0.1407019622	-0.0049674966	-0.0234581307	-0.0322460732	-0.0122301307	0.0015509754	-0.1373267191	-0.1092642016	-0.1425219128	0.0845376989	0.0098626548	0.2149102586	0.1224550321	0.0384801294	-0.0109126282	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0100016	-0.0172752	0.00029843253504	0.0001000320025599	0.0279891	-0.0906368999999999	0.0007833897188099	0.0082150476416099	0.180145	0.031116	0.032452221025	0.000968205456	0.00358569	-0.00058533	1.28571727761e-05	3.4261120890000026e-07	9.14952e-05	0.000106805	8.371371623040001e-09	1.1407308025000002e-08	0.00113212	0.0004336339999999	1.8803844595599998e-07	1.2816956944e-06	0.0	0.0	0.0	0.0	0.0
5259.41618904313	-18.65930431853394	27661458.64956896	348.1696376516594	11429.187228483312	-41.36907884186439	130626320.70372604	1711.4006842243923	5005.861854280537	0.5597925454494543	0.3133676939407794	25058652.90414097	5152.6352639591	7920.959269235865	1.032449	34.69154	0.0190544999999999	0.0151432	0.0549991565	-0.0523193759	0.0676538627	-0.171831888	0.0205010947	-4.79658e-05	-0.0441745962	0.103191362	0.0181134274	0.1141735763	0.1734298393	-0.2429448812	-0.0205762986	0.0155769312	0.1528731005	-0.1605391118	0.0257935682	-0.1319173929	0.0375772222	0.1026047593	-0.0421766542	-0.0124030358	0.1356431732	-0.0015259018	0.1050810911	-0.0375017041	0.1942936047	-0.2761473959	-0.0981242009	0.0164698199	-0.2558947129	0.0477802843	0.0610115359	-0.1063971104	0.0234778575	0.0020046432	-0.1096311384	0.2362413564	-0.1869165668	0.0137333041	-0.0071435707	-0.0593196519	0.0019783054	0.0122317496	0.1023595231	0.2089646361	-0.0234937049	-0.1204360018	0.0523568606	0.1567451902	-0.0931076362	-0.1332748092	-0.0312809746	0.0149388719	0.1614234877	-0.0547168533	0.0903848966	-0.1840068727	0.0908775054	0.0101996803	0.2351206585	-0.059975001	-0.0893363684	-0.2297222912	0.0590971659	0.0672927258	0.0056373053	-0.0349286175	0.1771973053	-0.174889393	-0.1860475225	0.082110751	-0.0780381183	0.0934979047	0.1926067062	0.0041048337	0.053341057	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0162413	0.0062397	3.893385609000001e-05	0.00026377982569	0.0279873	-1.7999999999997185e-06	0.00078328896129	3.2399999999989865e-12	0.180156	1.1000000000011e-05	0.032456184336	1.2100000000024202e-10	0.0035576	-2.8089999999999712e-05	1.2656517760000002e-05	7.890480999999839e-10	9.14952e-05	0.0	8.371371623040001e-09	0.0	0.00136007	0.0002279499999999	5.196120249999999e-08	1.8497904049e-06	0.0	0.0	0.0	0.0	0.0
5244.01444290064	-15.401746142490085	27499687.477350503	237.21378423770813	11373.319684346518	-55.867544136794095	129352400.64234395	3121.182487876636	4995.325245440233	-10.536608840304323	111.02012585357926	24953274.30773252	5139.734964527804	7853.183701094118	1.034065	34.745838	0.025726765	0.0146512	0.0222121361	-0.0554766901	0.151491729	-0.0178466936	-0.058372252	0.0597138648	-0.001691678	0.1148634254	-0.1688963345	0.0578123971	0.0741508414	-0.0227584222	0.0645438322	0.1875723634	-0.0582825849	-0.0220198455	-0.0649853685	0.0588953845	0.1282227981	0.138420636	-0.0081697113	-0.1267914451	0.0467197578	0.0743204454	-0.0102571282	0.098296976	0.1354976428	0.0318871578	0.021863426	0.056275494	0.0067624659	-0.1661639417	0.0488884089	0.26667658	0.1062953343	-0.1459312138	0.0196702587	-0.1653433923	-0.1574244693	0.0971048571	0.0246980677	0.1157512164	0.0225988217	0.1652591556	-0.028968739	0.0766167594	-0.1606765214	0.0900120147	0.1037395058	-0.0102943523	-0.0795462741	0.0313639018	-0.1488756783	0.1273930263	-0.0637731069	-0.0288743398	0.0451967735	-0.0221378498	0.1462165133	-0.093292817	-0.0020671251	-0.0334253045	-0.0502676986	0.0702355142	0.192220955	-0.04258987	-0.162882993	0.1871469525	-0.0156382786	0.1357248169	0.0549154179	0.1942173823	0.1026717943	-0.0701825009	0.0088882385	-0.1245987475	-0.1810824359	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.0123109	-0.0039304	1.5448044160000003e-05	0.00015155825881	0.02795	-3.730000000000053e-05	0.0007812025	1.3912900000000394e-09	0.180137	-1.9000000000019e-05	0.032449338769	3.6100000000072207e-10	0.00332009	-0.00023751	1.10229976081e-05	5.641100010000012e-08	-1.85661e-05	-0.0001100613	3.447000692100001e-10	1.2113489757690002e-08	0.0014473	8.72300000000002e-05	7.609072900000035e-09	2.0946772900000005e-06	0.0	0.0	0.0	0.0	0.0
5243.8355674590985	-0.1788754415410949	27497811.45854909	0.0319964235865216	11347.962033739275	-25.35765060724225	128776242.31918804	643.0104443189732	4994.9790649878205	-0.3461804524122271	0.1198409056323342	24949815.8596666	5140.094571102367	7784.091032529503	1.091232	36.666725	0.270965965	0.12096	0.0107575534	-0.0139141851	0.1671644771	0.0100629784	-0.0752419607	0.0485940907	0.0203728322	0.1152711005	-0.1930702036	-0.0211813328	0.1404250237	-0.0157752929	0.0770580536	-0.0054509502	-0.0985230256	0.130512843	-0.1037048557	0.1236936341	0.0243303613	-0.0855743811	-0.0592211948	0.0675635958	0.0607626352	-0.0318092375	-0.0634373456	-0.1656261528	-0.1149103547	0.0277303624	0.0923068446	0.0463732537	0.0418801979	0.0341335529	0.0191769408	0.0267806993	0.1459339831	0.0585913749	-0.137635593	0.1398879577	0.0492462565	0.1301032909	0.0897582318	-0.2257392708	-0.0497628395	-0.1539033546	-0.0570857778	0.0627214954	-0.0423283455	0.1077210697	-0.0448602877	-0.1731125301	0.0080681192	0.1410575807	-0.0072652684	-0.0729196627	0.102449323	-0.0264626538	-0.0432847677	0.0388497201	-0.1168975746	0.0838963558	-0.1726937513	0.0198562003	-0.0511775481	0.0656645574	0.0150971951	0.0790209303	-0.0558220827	0.0833836586	0.1288616928	-0.1413769185	-0.1221648681	-0.1063636013	0.1786370671	-0.0042340708	0.0638076244	0.2430438651	0.1259880922	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.00275153	-0.00955937	9.13815547969e-05	7.570917340899999e-06	0.0777936	0.0498436	0.00605184420096	0.00248438446096	0.1203	-0.0598369999999999	0.01447209	0.0035804665689999	0.00141783	-0.00190226	2.0102419089e-06	3.6185931076e-06	-0.000487862	-0.0004692959	2.38009331044e-07	2.2023864175681003e-07	0.0007843359999999	-0.0006629640000001	4.395212652961328e-07	6.151829608958431e-07	0.0	0.0	0.0	0.0	0.0
5272.348715768089	28.51314830899082	27797660.980661426	812.9996264905061	11429.812313902612	81.85028016333672	130640609.53103976	6699.468362816712	4985.758887461383	-9.22017752643751	85.01167361902333	24857791.683900166	5130.736617862477	7807.840695983142	1.425483	47.897953	0.301385798	0.138235	0.0128656419	0.0398382627	-0.1142824329	0.1990145485	0.0388887577	-0.0308354518	-0.0246396661	-0.2328305455	0.1090827714	-0.2820613886	-0.0867160902	0.0732797823	-0.0821082865	-0.1715305238	-0.1589800803	-0.1150102578	0.0529197341	-0.0800239141	-0.0291919429	0.0633425378	-0.1001711807	-0.0596219857	-0.1037545748	0.0630329038	0.1336644298	0.1306219483	-0.1231341872	0.1263580168	0.0100403779	-0.0533451495	0.0212397841	0.0997494314	-0.0083970406	0.0384612998	0.0380334861	0.0375665792	-0.1551160275	0.2036059729	0.1662335678	-0.0714168345	-0.0769202316	-0.0807226446	-0.1283929289	0.2155278417	-0.0057566975	-0.1156615899	0.0939268393	0.0551051891	-0.2257125873	0.1108762171	-0.0019097135	-0.0843019795	0.0034571278	0.1051754739	-0.0471558796	-0.0992778372	0.0138622413	0.0618676367	-0.1259442551	-0.2076909244	-0.0515424999	0.0405513762	0.063285444	-0.0561284739	-0.1078822899	-0.003814797	0.0292221776	0.1102439743	-0.0825656657	-0.0698110981	-0.1935179298	-0.1897104099	-0.0761256841	0.1078957573	-0.0605412116	0.1034791771	-0.2600478027	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.000242908	-0.002994438	8.966658935844e-06	5.9004296464000015e-08	-0.00432251	-0.08211611	1.86840927001e-05	0.0067430555215321	0.0242481	-0.0960519	0.00058797035361	0.00922596749361	0.000175215	-0.0012426149999999	3.0700296225e-08	1.5440920382249996e-06	-0.000136684	0.0003511779999999	1.8682515856e-08	1.2332598768399997e-07	-2.6338e-05	-0.0008106739999999	6.571923342758378e-07	6.93690244e-10	0.0	0.0	0.0	0.0	0.0
5248.080508197284	-24.26820757080532	27542349.020520262	588.9458986996925	11450.372816945992	20.560503043379867	131111037.64705569	422.7342853968328	4990.009245039211	4.250357577828254	18.06553953940206	24900192.2655768	5134.878168263155	7897.793887073724	1.25232	42.079453	0.087537403	0.0480854	0.0227089233	0.0300764467	-0.0412545323	-0.1001525145	-0.1420845901	-0.0371804934	-0.002799579	-0.0964906835	0.221421076	0.035558756	0.1087832271	-0.0751554738	-0.0427303063	0.0678140408	0.0316447852	0.0607135664	0.056044653	-0.0657522645	0.2064488337	-0.1998834283	-0.1059259954	-0.1465813845	0.1046304912	-0.1098124101	-0.0541766524	0.2268189031	0.004597516	0.1151017964	0.0331520021	-0.0190656377	0.0879024321	0.1102271085	0.0782503166	-0.0441407802	0.0258185789	-0.152580821	0.184153205	0.0015086769	0.0841878741	0.1522639054	-0.218255491	0.05088808	0.0532724967	-0.1387626952	0.0820543791	0.0436018541	0.0090208979	-0.0650963182	0.0461091485	-0.0255586716	0.1042270287	-0.0472289883	-0.1577722228	-0.1125274726	-0.2663031456	-0.1287688546	-0.1641388538	-0.1446155243	0.0499131661	-0.1157803936	-0.1307188356	0.044603042	-0.0384016629	0.0051655601	-0.1418471248	-0.0519818092	-0.0751895207	0.0042292759	0.1657535948	0.1182323401	0.1719861981	0.0051033836	0.0821253617	0.2620077964	-0.0335287429	0.0070177084	0.1305179084	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.0149355	0.015178408	0.0002303840694144	0.00022306916025	-0.0124582	-0.00813569	0.0001552067472399	6.618945177609998e-05	0.0402538	0.0160056999999999	0.00162036841444	0.0002561824324899	5.6839e-05	-0.0001183759999999	3.230671921e-09	1.4012877375999998e-08	2.93631e-05	0.0001660471	8.6219164161e-10	2.7571639418410004e-08	0.000653591	0.000679929	4.62303445041e-07	4.2718119528100004e-07	0.0	0.0	0.0	0.0	0.0
5220.532703833416	-27.547804363867726	27253961.71179424	758.8815252699297	11327.673589220234	-122.69922772575774	128316188.94391762	15055.100484497356	4976.098924110325	-13.910320928885994	193.4970283446037	24761560.50253194	5124.185726569681	7648.897941556003	1.123006	37.734367	0.0822112299999999	0.0391446	-0.0991143063	0.0682094998	0.0484838503	0.0269484232	0.1093533928	0.0086982718	0.1243601257	0.0212337797	0.020717888	-0.0842276163	-0.0257303822	0.0939094956	-0.0357042865	-0.23709513	0.0885269655	-0.0562414974	0.0264989543	-0.0427179946	0.0063456086	-0.1932014331	0.1880967071	0.0676634695	-0.168536967	0.1119320444	-0.0042881193	-0.0819970589	0.0231303908	-0.1433951652	-0.1402209312	-0.0601988212	0.1105837456	0.0268419358	-0.0861663323	0.0072991205	-0.144625468	-0.0723207727	0.1509120468	-0.0428460941	-0.0007973062	0.0881452683	0.0496966747	-0.0731852502	-0.1229171448	-0.100528771	0.0023957469	-0.1216451377	0.155455486	-0.0525088372	-0.0862979123	0.0706469741	-0.0269251857	0.0134501866	0.0196860662	-0.2180811529	-0.0173140841	0.2079640199	0.1704738317	0.0951848564	0.0020393016	0.0669967236	0.1004562279	-0.0504616279	0.1429826818	0.068765297	-0.0460514378	0.1521063153	-0.0609869847	-0.1499014578	0.1148120828	0.104426245	0.1330013921	-0.0098208057	0.0432072257	-0.1168238257	0.0602915196	0.1112859159	0.119886613	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.00770771	-0.00722779	5.224094828410001e-05	5.9408793444100005e-05	-0.034929	-0.0224708	0.001220035041	0.00050493685264	0.0550501	0.0147962999999999	0.00303051351001	0.0002189304936899	-0.000263412	-0.0003202509999999	6.9385881744e-08	1.0256070300099998e-07	-2.65837e-05	-5.59468e-05	7.0669310569e-10	3.1300444302399996e-09	0.00103172	0.000378129	1.4298154064100005e-07	1.0644461584000002e-06	0.0	0.0	0.0	0.0	0.0
