TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,2,1,2,4,1.700000e+00,1.0,0.0,2.7000206e-06,62.588734,66.58819,66.5939,2.0,67.1152,0.5212905,67.21564,3.5787096,70.79678,5.0,70.79693,71.80861,5.214707,71.80879,75.81029,--
2,2,5,2,2,2,1.700000e+00,1.0,1.0,--,--,--,76.00016,2.0,76.428925,0.4287632,76.52926,3.6712368,80.20315,5.0,80.203255,81.20831,5.2081513,81.20846,83.21021,--
3,3,1,1,1,4,8.500000e-01,1.0,2.0,--,--,--,83.21417,2.0,83.84525,0.6310827,83.94565,2.6189172,86.56619,4.0,86.56631,87.57331,4.3591404,87.573456,91.57524,--
4,4,6,2,3,2,2.550000e+00,1.0,3.0,--,--,--,91.76307,2.0,92.1956,0.4325363,92.29596,4.5174637,96.81517,6.0,96.81528,97.82178,6.058708,97.821915,99.82328,--
5,5,3,1,3,1,1.700000e+00,1.0,4.0,--,--,--,99.826,2.0,100.461685,0.6356927,100.562035,3.4643073,104.028305,8.0,104.02842,105.03436,5.2083693,105.03451,106.03621,--
6,6,4,2,1,1,1.700000e+00,1.0,5.0,--,--,--,106.218216,2.0,107.16209,0.9438674,107.26249,3.1561327,110.42167,2.0,110.42178,111.427475,5.209256,111.42762,112.429695,--
7,7,1,1,1,2,1.700000e+00,1.0,6.0,--,--,--,112.432396,2.0,113.7788,1.3464043,113.879135,2.7535956,116.63464,4.0,116.63475,117.638504,5.206109,117.63865,119.64033,--
8,8,1,1,1,1,1.700000e+00,1.0,7.0,--,--,--,119.64199,2.0,120.3789,0.7369085,120.47927,3.3630915,123.84549,1.0,123.845604,124.85036,5.208372,124.8505,125.85189,--
9,9,3,1,3,2,8.500000e-01,1.0,8.0,--,--,--,125.853485,2.0,126.27886,0.4253785,126.3792,2.8246214,129.20528,8.0,129.2054,130.21234,4.358862,130.2125,132.21326,--
10,10,2,1,2,2,8.500000e-01,1.0,9.0,--,--,--,132.21492,2.0,132.6456,0.4306812,132.746,2.8193188,135.56839,5.0,135.5685,136.57336,4.3584394,136.5735,138.57529,--
11,11,3,1,3,2,1.700000e+00,1.0,10.0,--,--,--,138.57689,2.0,139.09703,0.5201413,139.19737,3.5798588,142.77835,7.0,142.77847,143.78416,5.207283,143.78432,145.78566,--
12,12,6,2,3,2,1.700000e+00,1.0,11.0,--,--,--,145.98024,2.0,146.39719,0.4169491,146.49751,3.6830509,150.18327,9.0,150.18338,151.18837,5.2081323,151.18852,153.19,--
13,13,3,1,3,2,2.550000e+00,1.0,12.0,--,--,--,153.1928,2.0,153.81442,0.6216179,153.91473,4.328382,158.2448,7.0,158.2449,159.24939,6.056594,159.24954,161.25113,--
14,14,6,2,3,2,2.550000e+00,1.0,13.0,--,--,--,161.44164,2.0,161.86212,0.4204868,161.96251,4.5295134,166.49434,6.0,166.49446,167.49959,6.057943,167.49973,169.50182,--
15,15,5,2,2,3,1.700000e+00,1.0,14.0,--,--,--,169.68866,2.0,170.11224,0.4235918,170.21265,3.6764083,173.89096,5.0,173.89107,174.8956,5.206944,174.89574,177.89847,--
16,16,4,2,1,3,8.500000e-01,1.0,15.0,--,--,--,178.08377,2.0,179.0144,0.93063,179.11475,2.31937,181.43576,2.0,181.43587,182.4413,4.357519,182.44144,185.44292,--
17,17,4,2,1,4,2.550000e+00,1.0,16.0,--,--,--,185.633,2.0,186.56404,0.9310311,186.66437,4.018969,190.68433,2.0,190.68443,191.68843,6.0554304,191.68858,195.69002,--
18,18,5,2,2,3,2.550000e+00,1.0,17.0,--,--,--,195.87375,2.0,196.39536,0.5216071,196.49568,4.428393,200.92636,5.0,200.92648,201.9312,6.057451,201.93134,204.93355,--
19,19,4,2,1,4,8.500000e-01,1.0,18.0,--,--,--,205.11813,2.0,205.6452,0.5270594,205.74553,2.7229407,208.4696,2.0,208.46974,209.47441,4.356272,209.47455,213.47629,--
20,20,6,2,3,1,8.500000e-01,1.0,19.0,--,--,--,213.66145,2.0,214.49529,0.8338305,214.5957,2.4161694,217.01442,9.0,217.01454,218.01924,4.3577933,218.01938,219.02141,--
21,21,6,2,3,3,2.550000e+00,1.0,20.0,--,--,--,219.20653,2.0,220.76178,1.555259,220.86218,3.394741,224.25824,8.0,224.25836,225.26436,6.057836,225.26451,228.26549,--
22,22,4,2,1,3,1.700000e+00,1.0,21.0,--,--,--,228.44763,2.0,228.97867,0.5310398,229.07903,3.5689602,232.64986,3.0,232.64996,233.65543,5.2077956,233.65558,236.65735,--
23,23,1,1,1,1,2.550000e+00,1.0,22.0,--,--,--,236.66017,2.0,237.17941,0.5192446,237.2798,4.4307556,241.71225,2.0,241.71236,242.71658,6.0564156,242.71674,243.7184,--
24,24,3,1,3,1,8.500000e-01,1.0,23.0,--,--,--,243.72003,2.0,244.66182,0.9417779,244.76224,2.308222,247.07236,9.0,247.07248,248.07753,4.357501,248.07768,249.07916,--
