global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5653.564702653031	n/a	n/a	31962793.847084258	13160.57016152602	n/a	n/a	173200606.976449	5292.244946666599	n/a	n/a	28007856.57551816	5316.582585174592	8123.121620033794	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0788588	n/a	n/a	0.00621871033744	-0.0860188999999999	n/a	0.0073992511572099	n/a	0.0226763	n/a	0.00051421458169	n/a	0.0017873	n/a	3.1944412899999995e-06	n/a	-0.00101995	n/a	n/a	1.0402980025e-06	-0.000552237	n/a	3.04965704169e-07	n/a	0.0
5605.207652677296	-48.35704997573521	2338.4042823557525	31418352.82963213	12870.350835311106	-290.219326214914	84227.25730863864	165645930.6239933	5278.020068931464	-14.224877735135124	202.34714657954297	27857495.8480433	5299.401118565121	7940.912782257372	1.237063	40.709793	0.1035695399999999	0.0507796	-0.0420237173	-0.0978672498	-0.028913474	0.0365693717	-0.0038865788	0.1624098706	0.1209853073	0.1752462628	0.175959122	0.174551996	-0.2774119807	0.01798009	-0.0430985367	0.0942634567	-0.0926207751	0.1750569081	-0.1045213969	0.0606635457	-0.0956709313	0.0880157029	-0.0028005356	0.0857414361	-0.0251144675	0.0806133232	-0.0847906348	0.0249296723	-0.0821243345	0.0467718308	-0.2037544656	0.1258631268	-0.1149535686	0.0494069504	0.1255403209	-0.1032164893	0.1018521666	-0.0825202436	-0.0478897696	0.0439807473	0.0255191332	0.0186507457	-0.0859068497	-0.046116044	0.0281087002	0.0548591991	0.0531738402	-0.02068774	-0.0386150746	0.0080558075	0.0538376122	0.129501717	-0.0469151139	-0.0198769312	-0.1968914948	0.0489797365	0.0326414621	0.0895978776	-0.033004621	-0.0600663312	-0.0854382954	-0.0406816576	0.0918335806	-0.0642338611	0.1163193503	-0.1935719568	0.086494571	-0.0805899592	0.1212225855	-0.0079234622	0.0826965159	-0.0423647164	0.0240740332	-0.076962577	0.0153717898	-0.1134037894	0.081505202	-0.1936721551	0.1407264764	-0.0143220323	-0.1145061628	0.1167219689	-0.0565985052	0.0451364012	-0.1271896091	-0.0042366979	-0.0299761191	0.0512717657	0.0146045417	-0.1037591544	-0.0206816666	0.0719478206	0.0144463827	0.0080531805	0.0336548174	-0.067884336	-0.0098481673	-0.0457175657	0.1074331914	0.1299330239	-0.0065295876	-0.1434212102	-0.1134539355	0.0706769309	0.0879803026	-0.0046174792	-0.0633486707	-0.0544673534	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0866303999999999	-0.0077715999999998	6.039776655999833e-05	0.0075048262041599	-0.0442567	0.0417621999999998	0.00195865549489	0.0017440813488399	-0.00198869	-0.02466499	3.9548879161e-06	0.0006083617317001	0.00156303	-0.0002242699999999	2.4430627809e-06	5.0297032899999976e-08	-0.00113126	-0.00011131	1.2389916100000022e-08	1.2797491876e-06	-0.000300402	0.000251835	9.024136160400001e-08	6.3420867225e-08	0.0
5596.969350076465	-8.238302600831048	67.86962974285962	31326065.905695368	12808.854755328251	-61.49607998285501	3781.7678532577006	164066760.14309517	5264.751987041453	-13.268081890011672	176.0419970400557	27717613.48505692	5289.619760712965	7862.458743360432	1.133833	37.31266	0.03517441	0.0160085	0.0098579458	0.1370207929	-0.0446542046	-0.0305888566	-0.0125632176	-0.0573954995	-0.0166737855	0.1684963136	0.1106325494	-0.0693525727	-0.1276720666	-0.0213791891	0.0284814156	0.0381120107	-0.069149932	0.0027773775	0.0688795297	-0.0316435482	0.0719564419	0.0040307729	0.121443085	-0.094563589	-0.0195147941	0.0658590145	0.0875942674	-0.1843636951	-0.1115989824	0.0594105114	0.0388291149	-0.0501010201	-0.0052573633	-0.105329209	0.0307343538	-0.0412668747	0.2146181056	-0.0406389358	-0.1066454705	-0.0450177026	0.0377085155	0.0151175883	0.00525349	0.0342197445	-0.0915462531	0.0053716419	-0.1090409178	-0.11247616	-0.0485855425	-0.1182201071	-0.1446145479	0.0055165338	-0.0487600425	-0.1018184125	0.0266784046	0.0483188437	0.2754550587	-0.044137363	-0.078322635	0.0335662457	-0.0002002175	0.0186177799	0.017393447	-0.0881987947	0.0564068409	0.0658512238	-0.0014329352	0.0687636396	-0.0264435652	0.0276294013	-0.1584377994	0.0614726257	-0.0098882512	-0.0612064611	-0.163801108	-0.0706211746	0.1102167738	0.0406042893	-0.0404746641	0.1138258593	0.052632994	0.0724811575	0.0324229412	0.1426689025	-0.1708276882	-0.0999448095	0.0262893338	0.0729136446	-0.0086948519	0.0349861056	0.0214309358	-0.0189263791	-0.1315335817	-0.1160751891	-0.0848451995	-0.0530318398	-0.1508967016	-0.0768587842	-0.0623771861	0.0051774626	-0.0774072296	-0.1235542169	0.1853477499	-0.1499372594	-0.0188410965	-0.0441743134	-0.0657465586	-0.0556502277	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0794186	0.0072117999999998	5.2010059239998464e-05	0.00630731402596	-0.0406848	0.0035719	0.00165525295104	1.275846961000002e-05	0.00439077	0.00637946	1.92788611929e-05	4.06975098916e-05	0.0015793	1.6270000000000086e-05	2.49418849e-06	2.647129000000028e-10	-0.000893613	0.000237647	5.6476096609000006e-08	7.98544193769e-07	-0.00040671	-0.000106308	1.654130241e-07	1.1301390864e-08	0.0
5585.128497752856	-11.840852323609395	140.20578374952606	31193660.33641107	12714.025399819398	-94.82935550885304	8992.606666224438	161646441.86725283	5254.018207204204	-10.73377983724822	115.21402959451645	27604707.321633283	5277.0966208451655	7843.219990152572	1.141541	37.566341	0.03884279	0.0217799	-0.0324838853	-0.0905911852	0.1152915081	-0.0980439677	-0.0047754714	0.1225373212	-0.0496568533	0.0259532237	0.1015495482	-0.0529105881	0.068829952	-0.0047110388	0.0286994587	-0.1742765824	-0.0583702214	0.0965741832	0.0147209404	0.0017131464	-0.0153390326	0.0287839698	-0.2066844183	-0.0263739681	-0.1122337073	-0.038301556	-0.1405656787	-0.1360148177	0.0192083276	0.0696669104	0.0223807035	0.0759573584	-0.0601033517	-0.0835860201	-0.0108851484	0.2082386267	-0.1368034473	-0.028102724	0.1553197391	-0.0516963768	-0.0932255788	-0.0076042192	-0.0313841606	-0.0681394244	-0.0297467837	-0.0986726002	-0.004244861	0.0704397808	-0.060282807	-0.1831901861	0.0419445609	-0.2196996726	-0.0505861284	-0.0391469372	-0.0480658299	-0.0638230908	0.0037143314	-0.0908963356	-0.0696398215	-0.1345535994	0.0660616367	0.0084066267	-0.1803929204	-0.0115139278	0.0820040544	-0.0018484939	0.0500777804	-0.0330501018	0.0259509914	-0.1351705002	0.1437942742	-0.1786211595	0.1173133807	0.0331581819	-0.1657139792	0.0073659054	0.0674933749	0.0257689642	0.0910276074	0.0437110158	0.032273073	-0.01019283	0.1481068656	-0.1134994662	0.1609642459	0.0945984175	0.0586713837	-0.1582855639	-0.0126766579	-0.0167090276	-0.0514748418	-0.0930968562	0.0314148363	0.0151335187	0.0521630113	0.0634567899	-0.1494906008	0.1933301661	-0.1274632388	0.0079702579	-0.086983256	-0.049442008	-0.074309693	-0.0376523646	-0.0242779714	-0.0054313333	-0.1269447914	0.1482761683	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0794387	-2.009999999999512e-05	4.0400999999980384e-10	0.00631050705769	-0.0264311	0.0142537	0.0006986030472099	0.00020316796369	0.00467066	0.00027989	2.18150648356e-05	7.83384121000003e-08	0.00153177	-4.7530000000000055e-05	2.3463193329e-06	2.259100900000005e-09	-0.000695135	0.0001984779999999	3.939351648399999e-08	4.832126682250001e-07	-0.000166936	0.000239774	2.7867628096e-08	5.749157107600001e-08	0.0
5595.2071832229085	10.078685470052733	101.57990080425208	31306343.423189238	12663.425442707843	-50.59995711155534	2560.35565969124	160362343.94302034	5266.96558874025	12.947381536045214	167.63468863992452	27740926.512973923	5292.182325854585	7821.252599748944	1.12168	36.91272	0.0323472	0.0147445	0.0167864448	0.0254154466	-0.1261289229	-0.0516955518	-0.0030744147	-0.0322094435	0.1239458327	0.0060072572	0.0601306204	-0.1280816019	0.0258685201	-0.0773014149	0.0497626544	0.0158447665	-0.0411256821	0.0818191418	-0.0923947417	0.0606720076	0.019223892	-0.1729934176	0.0627815295	0.1061900244	0.0350075998	0.1063308864	0.1174893976	-0.157919647	0.1428320415	0.0329611118	-0.049091435	0.0411309847	0.177727655	0.0808657138	-0.0142453155	0.0311063481	-0.0422970547	0.0636197607	0.0415082279	-0.0991157284	0.0833561544	-0.1223718357	0.1053062671	0.076846325	-0.0884192599	0.0015868085	-0.0590117977	0.0512174392	-0.0183551107	-0.0207108771	-0.1554679675	0.0516116151	0.0545599518	-0.1415797289	0.0137584423	0.1093538398	-0.1708101859	0.1126572124	0.0207651115	0.0899969015	0.1397627746	0.0542013239	0.0084290425	-0.0434324502	0.0917625856	-0.0888682462	-0.0287056441	-0.0056073098	-0.1641630384	0.1204350757	0.0233504926	0.1926767932	0.0028939443	-0.0593710247	-0.1367984979	0.1549004769	-0.0138964448	-0.066512506	0.0106679703	-0.1598852106	-0.0095534424	-0.0443141976	0.0082214525	-0.0096796002	0.0296773798	-0.0400276524	0.0981342795	-0.002468724	0.0881873782	0.1441181807	0.0110565489	-0.1024639391	-0.099183266	-0.0383344726	0.0253003606	0.0439615437	-0.0371894621	-0.1390298398	-0.0139076962	-0.0184000102	-0.1708386729	0.0800762164	-0.0392834038	0.1214653304	0.0129127746	-0.0985070591	0.230272993	0.0869207229	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0794387	0.0	0.0	0.00631050705769	-0.0220041	0.004427	0.0004841804168099	1.9598329000000004e-05	-0.00110999	-0.00578065	1.2320778000999998e-06	3.34159144225e-05	0.00138634	-0.00014543	1.9219385956e-06	2.11498849e-08	-0.000798448	-0.0001033129999999	1.0673575968999991e-08	6.37519208704e-07	-0.000360984	-0.000194048	1.30309448256e-07	3.7654626304000014e-08	0.0
5604.552011795274	9.34482857236526	87.32582104689412	31411003.25291845	12736.412081498363	72.98663879052037	5327.049441937893	162216192.70973748	5273.2209698380375	6.255381097787904	39.12979267856221	27806859.396739613	5297.799712149054	7892.839118775867	1.129329	37.164444	0.0637089	0.0385572	-0.0205719398	0.0314599873	0.1461958971	-0.0060416771	0.0151665649	0.0638411913	-0.1281271052	0.0745872412	-0.0573503146	-0.0974096007	0.0227323325	-0.0395786058	0.0088713043	0.0357254538	-0.0724782317	-0.0697612693	0.0090838823	0.0231251411	-0.0158607017	0.0119245633	0.1148963042	-0.0281509937	-0.1202200456	-0.1708842614	0.1076966314	-0.0851922993	0.0077295467	-0.0041343485	0.0622309403	0.0091796286	0.0497695595	-0.0235557164	0.1132134579	0.1231457736	-0.1488402331	-0.0035762562	0.0240540247	0.0405900172	-0.0040936079	0.0725863703	-0.0879516453	0.0203782766	-0.1280660648	-0.0129040593	-0.0182594487	0.0407737211	-0.024848376	0.2344789821	-0.0679153701	-0.0601751581	-0.0347939301	0.1289792224	0.1118819759	0.0404249013	0.065093138	-0.0182137608	-0.2291427937	-0.0425971086	-0.222499177	0.0014162811	0.0204934537	-0.0873100224	-0.0403648662	0.0291205662	0.01285903	-0.0121825663	-0.0136735384	0.0369911207	-0.1641900152	0.04301925	0.1632286262	0.1373665844	-0.0453848721	0.040077658	0.0029699592	0.0708189784	-0.0136481355	-0.0211832936	-0.0017505649	0.1104526933	0.1064195048	-0.1108466028	0.1156711562	0.0064419618	-0.0152422055	-0.0082736679	-0.0529039882	-0.1218585233	0.004702314	-0.0791403279	-0.1109103158	0.0217120091	0.0278224181	0.0594921263	0.1999786392	-0.040272722	-0.1217985248	0.0211726902	0.0796572469	0.0598881596	0.118780765	0.0293917913	0.0613175503	-0.1747099772	-0.2352308272	-0.1473418006	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.0640653	0.0153733999999999	0.0002363414275599	0.00410436266409	-0.0218209	0.0001831999999999	0.00047615167681	3.3562239999999256e-08	0.00253096	0.00364095	6.4057585216e-06	1.32565169025e-05	0.00144982	6.348000000000009e-05	2.1019780324e-06	4.029710400000011e-09	-0.000154287	0.000644161	4.1494339392100005e-07	2.3804478369e-08	-0.000178398	0.000182586	3.1825846404e-08	3.3337647396000007e-08	0.0
5593.553247652888	-10.99876414238588	120.9728126598334	31287837.93432817	12684.606428855504	-51.80565264285906	2683.82564575257	160899240.25496238	5268.791113832056	-4.429856005981492	19.623624233730293	27760159.80119564	5291.93619784897	7904.609717296121	1.150966	37.876476	0.0752489899999999	0.0426147	-0.0359205187	-0.115371448	-0.0591020966	0.0185303064	0.0080300787	0.0521149038	0.0476563103	-0.0255434334	0.0939419186	0.0057967523	0.1091228666	-0.0483473205	-0.0197577135	-0.1500295509	0.0022686735	0.0929443871	0.1200023888	0.0671245107	-0.0430369477	0.0340220751	0.0612156903	0.1239694738	0.0191401861	-0.0021396644	-0.0204930159	0.0139862192	0.0730809299	-0.0641593888	-0.0914305662	-0.1036242894	-0.1303410745	-0.1606759324	0.1056078512	0.0066734752	-0.053562309	0.0932517536	-0.0351122468	-0.0576396523	-0.0265342715	-0.0149682732	0.1965450751	0.010449489	0.2864821806	0.0372990229	0.0534020218	-0.0764433117	0.0588769093	0.1082434754	-0.038531982	0.0220779319	0.0544854164	0.0542956118	-0.1115324743	-0.0468708595	-0.0876293918	-0.0180066853	0.0087597832	-0.1131460054	-0.1503938112	-0.0275123548	-0.128565804	0.0572828166	0.0708404555	0.0483073108	0.1367174976	-0.0737642577	0.0824803104	0.0533544206	0.0493254819	0.0633211561	-0.0002029108	-0.0069680358	0.0201207199	0.0554281822	-0.0559570149	-0.1166509047	-0.0947109129	0.1287619934	0.0274376897	0.1432772109	-0.0334394503	0.0330342139	0.1581066064	-0.0334401739	0.0237334797	-0.0115656102	-0.0275873782	0.1931436356	0.0180124251	0.1261791388	0.2458095481	-0.0115523737	0.0199088454	-0.1087274824	0.1166396094	-0.1071182447	0.0540936486	-0.0502122068	0.0178659268	0.0571465769	-0.1277777309	0.0696964022	-0.0056585787	0.1164679099	-0.1786482741	-0.0946211266	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0794380999999999	-0.0153727999999998	0.0002363229798399	0.0063104117316099	-0.0309104	-0.0090895	0.00095545282816	8.261901025e-05	0.00832615	0.0057951899999999	6.932477382249999e-05	3.358422713609998e-05	0.00144416	-5.659999999999997e-06	2.0855981056e-06	3.203559999999996e-11	-0.00085753	-0.000703243	4.94550717049e-07	7.353577009e-07	-0.000369325	-0.000190927	1.36400955625e-07	3.6453119329e-08	0.0
5592.5064173473065	-1.046830305581352	1.095853688683547	31276128.028070807	12731.712672869364	47.1062440138594	2218.998225093264	162096507.58450237	5269.9569352180615	1.1658213860055184	1.359139504067828	27772446.099052943	5294.966091325345	7837.0207149318	1.204811	39.648457	0.0411042399999999	0.0212197	0.0214848343	0.1363406813	-0.0329070126	-0.0320321728	-0.0164957938	-0.1100191945	-0.0430046196	0.1025348691	0.0443200074	-0.0256253294	0.0790139772	-0.0357371216	-0.011234789	0.0247911559	-0.0025600056	0.1068666263	0.1611764769	0.0914418335	0.1047137014	-0.0417388566	0.0176965035	-0.0039987358	-0.0675634597	-0.1932066959	0.0878923692	0.0344013944	0.0918301869	0.1425801373	0.0658479991	0.1091881581	0.0906013678	-0.0405918168	-0.0971215057	-0.0330482415	-0.0387357543	-0.0401633591	-0.1088386185	-0.0780731472	-0.1534608523	0.0868777843	0.1206719412	-0.0317317511	-0.0456175613	0.0943054107	0.0124045354	0.0492609233	-0.0029238056	-0.1099819758	0.0424987004	0.1095553017	0.1807151451	-0.0345145198	0.0076913154	-0.0944445906	0.0043606215	0.0575261919	0.0486278472	0.0912101141	-0.0466939206	-0.0056736087	0.02726429	-0.0072395607	0.1280314391	0.1267722088	0.132938304	0.0563875973	-0.1129068283	-0.002801095	-0.0361570267	0.0091734481	0.1042844699	0.1565694507	0.0671904297	0.1327621161	0.116620079	0.0691921921	0.0409125492	-0.0531273916	0.0849061567	-0.0667700559	-0.0696197955	-0.0732382218	-0.0352056523	-0.1511405545	0.0040657714	-0.0894375702	-0.152584074	0.100823066	-0.0277682549	0.1291230592	-0.0824431057	-0.0201193174	0.0367975614	0.0278420921	-0.115224002	-0.0014234675	0.1278066074	-0.119299119	0.0418991511	0.0363031559	-0.083480007	-0.0799237913	0.0313623683	0.0241468856	0.0848828712	-0.0887686197	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0794427999999999	-4.699999999996374e-06	2.2089999999965916e-11	0.0063111584718399	-0.0293919	0.0015185	0.0008638837856099	2.305842250000008e-06	0.00282831	-0.0054978399999999	7.999337456100001e-06	3.0226244665599987e-05	0.00117923	-0.00026493	1.3905833929000002e-06	7.018790490000001e-08	-0.000563711	0.0002938189999999	8.632960476099998e-08	3.1777009152100004e-07	-0.00024641	0.0001229149999999	6.071788810000001e-08	1.5108097224999992e-08	0.0
5589.039565065073	-3.4668522822339582	12.019064746830804	31237363.259862777	12712.197228920766	-19.51544394859775	380.8525525108605	161599958.3869808	5264.158333284483	-5.798601933578539	33.623784384100766	27711362.957888465	5287.226966167969	7871.787192809963	1.13432	37.32869	0.09215736	0.0501851	-0.0394732154	-0.0846337601	0.0406573484	-0.0167021712	-0.013298753	0.1060409069	-0.0129836773	-0.0017752372	0.1018833902	0.0145465627	-0.0006300759	-0.0123271237	-0.0009431182	0.0131387979	-0.1432635566	0.0071864911	0.0244614014	0.0452950406	0.0498158001	-0.1118962487	-0.0979645918	-0.1771128595	0.0419146361	-0.0846930719	-0.0866814321	0.074006279	-0.0524001628	0.0039609132	0.0131463472	-0.0546620637	0.0227788387	0.0768770199	0.0152678281	-0.0814266742	0.0381444957	-0.0457018535	-0.0866236397	0.0336318154	0.043261724	-0.1191595306	0.1554959313	0.1038364731	0.0992199587	0.0681978823	0.0350330718	0.0671127943	-0.0921829138	-0.1091364166	0.0098010129	-0.0814856209	0.1207135003	0.0285595421	-0.0560922817	0.0301708402	0.0390739197	0.044805816	0.1002726034	-0.096451405	-0.0959837684	-0.0034304674	-0.0216125799	-0.1550879134	0.0099838597	0.01091425	0.0238782354	0.0089838218	-0.1291532139	-0.024012195	0.0057241782	-0.1869509885	-0.0964199196	0.0538295661	0.0673758314	-0.066923623	-0.0140065138	0.0333064039	-0.082274579	-0.0274335322	-0.0667659989	-0.0065377633	-0.0643906625	-0.033876926	-0.0876009893	-0.0453930193	-0.0353657078	0.0747024474	0.0814362269	0.2061554983	0.0869377889	0.0644007346	0.0421493678	-0.0360471242	0.1391458013	0.0094481458	-0.0870664308	0.0364339707	-0.0463548374	-0.1162829311	0.0087284737	-0.0712267329	-0.0392097705	0.0366690472	0.0684454654	0.1043285411	-0.0620403632	-0.0401494467	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0559663	0.0234764999999999	0.0005511460522499	0.0031322267356899	-0.0338927	-0.0045007999999999	0.0011487151132899	2.0257200639999992e-05	-0.0127926	-0.01562091	0.0001636506147599	0.0002440128292281	0.00184671	0.00066748	3.4103378241000005e-06	4.4552955040000004e-07	-0.000358826	0.000204885	4.1977863225000015e-08	1.2875609827600002e-07	-0.000147592	9.881800000000004e-05	2.1783398464e-08	9.764997124000006e-09	0.0
5576.3682356577165	-12.671329407356096	160.56258894972743	31095882.699652355	12671.85409565461	-40.343133266156656	1627.5684017308758	160575886.2215585	5253.41155566614	-10.746777618343003	115.49322917811811	27598332.97320653	5277.202366672738	7797.972281048765	1.137673	37.439022	0.051693	0.0254036	0.0136264338	0.0645292308	-0.0436709374	-0.0736739326	0.0108939383	-0.1109184284	0.0198944064	-0.0315703502	0.1059344759	-0.030842412	0.0362477534	0.0988969141	0.0782471349	-0.020734005	-0.0137408207	-0.0887572502	0.1449998806	-0.128865204	-0.0462052649	0.0455724277	-0.1368106374	-0.0138931586	-0.0030763202	0.0877398127	-0.0341117978	0.0218391803	-0.0880772091	0.1030004881	0.0608398829	0.1857838149	0.018861175	0.0808010927	0.0311654429	-0.1425946767	-0.0721177884	-0.0939416025	-0.1184352161	0.0031181489	0.040539253	0.189224526	-0.1466801319	0.1114526812	-0.0299970565	-0.0622090648	-0.1802349083	0.0659358793	0.1360965664	0.0496794467	-0.1490520436	0.0209121901	-0.0666281578	-0.0581969534	0.1869087039	0.0310531625	-0.2159361249	-0.0101601296	-0.0224124988	0.033636467	0.0823749735	0.0760265851	-0.0424184339	-0.0369500691	-0.0481659055	0.1888971629	-0.0833324275	-0.0323453022	0.0673862743	-0.0977643461	0.0792688486	-0.0292754142	-0.0252797151	-0.0678159452	0.0094095876	-0.1035062169	0.1055011691	0.0796444238	0.1615691095	-0.1026706415	-0.0643162831	0.0168566493	-0.1181547213	-0.1080750075	-0.0785592107	-0.1036672396	-0.0091328464	0.0952892344	-0.1341272368	-0.1687474006	0.1245898595	-0.0845101325	-0.0072847984	-0.0912791758	-0.1443416833	0.1442882705	0.0493812768	-0.0915257852	-0.0174354097	0.0333861649	-0.1210879367	0.2744517016	0.0563233297	0.0471753419	-0.0652666033	-0.049335593	0.0884838434	0.0733283076	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0700379	-0.0140716	0.00019800992656	0.00490530743641	-0.0237396	0.0101530999999999	0.00056356860816	0.0001030854396099	-0.0105136	0.0022789999999999	0.0001105357849599	5.193840999999999e-06	0.00156248	-0.00028423	2.4413437504e-06	8.078669290000006e-08	-0.000245972	0.000112854	1.2736025316000005e-08	6.050222478400001e-08	-0.000254294	-0.000106702	6.466543843600001e-08	1.1385316804000005e-08	0.0
