global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
4957.51186278548	n/a	n/a	24576923.86965876	13102.55080060261	n/a	n/a	171676837.4823721	4730.9911772221385	n/a	n/a	22382277.518953715	4752.0995979651925	7973.320987439027	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.034475	n/a	n/a	0.0011885256249999	-0.0617683	n/a	0.0038153228848899	n/a	0.0314544	n/a	0.00098937927936	n/a	-0.00120085	n/a	1.4420407225000002e-06	n/a	0.00145817	n/a	n/a	2.1262597489e-06	0.000154695	n/a	2.3930543025e-08	n/a	0.0	0.0	0.0	0.0	0.0
4985.11593126028	27.60406847480044	761.9845963614716	24851380.84810505	13089.309872510956	-13.240928091654496	175.32217672836518	171330032.93861276	4748.930740809311	17.939563587172415	321.82794169820244	22552343.18100367	4769.754722343797	8077.372855179203	1.361685	36.641014	0.06329755	0.0368552	-0.0426670374	-0.0760930033	-0.1554512484	-0.0523452433	-0.152282491	0.0719019217	-0.1647026538	-0.1271504373	0.153386681	-0.1232144452	0.0368622705	-0.0516537109	0.1577700688	-0.0761152193	0.0064089619	-0.0202065425	0.0500812908	-0.146783274	0.1086723465	-0.0884198183	0.1356691393	-0.0310949422	-0.0869548609	0.1361621721	-0.1513280971	0.0638758207	0.0260574109	0.0521346523	-0.0938238146	-0.0538085256	0.025612778	0.1968613617	-0.0762140042	0.1314642803	0.1231326395	0.0398357009	0.0661782719	-0.0123259602	-0.1516152693	0.0478091386	0.0043379933	0.0635896094	0.0362994179	0.0646633143	-0.1177041945	0.0922353377	-0.047442368	0.1288713595	-0.1024295395	0.0316452685	-0.0524638683	0.1049123803	-0.1614887579	0.1001686005	-0.0828010088	0.1190024624	-0.0168762294	-0.0989989793	0.1629080295	-0.0982497939	0.1227069494	0.0364774898	-0.0757673518	-0.0630966244	-0.0062815415	0.1357647746	-0.1501096218	-0.0281120439	-0.0752183485	0.0586709928	0.1607203901	-0.1027314747	-0.0656284819	-0.0902191806	0.1183191818	0.0364259807	0.0560817336	0.0455762713	0.015467401	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0414479	0.0069729	4.862133441000006e-05	0.00171792841441	-0.0617293	3.899999999999737e-05	0.00381050647849	1.5209999999997947e-09	0.0213575	-0.0100968999999999	0.00045614280625	0.0001019473896099	-0.000833532	0.000367318	6.94775595024e-07	1.3492251312400004e-07	0.00199889	0.00054072	2.9237811840000017e-07	3.9955612321e-06	0.000170432	1.5737000000000016e-05	2.9047066624000004e-08	2.476531690000005e-10	0.0	0.0	0.0	0.0	0.0
4971.438470016098	-13.677461244182268	187.072946086108	24715200.461156003	13216.791353551353	127.48148104039684	16251.528008253055	174683573.6833098	4737.036739245391	-11.894001563920028	141.46727320253208	22439517.068960607	4758.262774449755	8113.510250548867	1.539912	41.436836	0.1189397	0.0541959	0.1690610057	0.008352561	0.0158476205	-0.1926501564	0.016954799	-0.1778547268	-0.0639542644	0.0467916942	-0.1495835431	0.0204256339	-0.0323416833	-0.0844415307	0.0642456841	-0.0034099262	-0.2353740964	-0.1143109606	-0.0696961528	-0.1784311851	0.0922990998	0.0589286079	-0.1244328479	0.145296206	0.0937013569	0.0624400518	-0.0136697739	-0.0510053838	-0.1447513946	0.0095699506	0.1259834466	-0.0242825028	-0.066908518	0.0669166997	0.0212781219	0.0336757529	0.036264753	0.0490559771	0.1052642486	0.0579583638	0.0570383189	-0.1482838675	-0.0009254644	0.0025249049	0.054850648	-0.2448811447	0.0174816752	0.1140189126	-0.0021861583	-0.0020858798	-0.07570983	0.1973135367	0.1730451309	-0.037470556	-0.0927007771	0.1775173145	0.0523839292	-0.1369585945	0.0544916232	0.1604074741	0.0674090187	-0.0546316875	-0.0536747829	-0.1140163163	-0.0391324982	0.0305421596	0.0984326805	-0.0878847373	-0.0860240145	0.026285306	-0.0075053939	-0.0251786751	0.0010178003	-0.1468705573	0.065394518	-0.0301973885	-0.1240396703	-0.0394453451	-0.1528237214	0.0720286873	-0.1969131633	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0160561	-0.0253918	0.00064474350724	0.00025779834721	-0.0450817	0.0166476	0.00203235967489	0.0002771425857599	0.0111582	-0.0101993	0.00012450542724	0.00010402572049	-0.00155116	-0.000717628	2.4060973456e-06	5.14989946384e-07	0.00244485	0.00044596	1.9888032160000001e-07	5.977291522500001e-06	4.23516e-22	-0.000170432	1.7936580225599999e-43	2.9047066624000004e-08	1.0	0.0	0.0	0.0	0.0
4963.972688852978	-7.465781163120482	55.73788837560462	24641024.85567826	13027.449974990472	-189.3413785608809	35850.157635334814	169714452.85087925	4737.590321975791	0.5535827304001941	0.306453839397334	22444762.05887868	4758.208606973674	8046.792997180609	1.446098	38.912449	0.05588866	0.0351094	-0.1496002607	0.0948983417	0.106990578	0.1596437246	-0.0159137164	0.0616338296	-0.2931078894	-0.0228277208	0.0456743218	0.0058622507	0.0076647448	0.1445130788	-0.1349268745	-0.0164125217	-0.0349262901	0.2962058487	-0.1466793565	-0.0932371182	0.1230895645	0.0442228652	-0.0365145543	-0.0338572692	0.0174456622	0.0404921144	0.0523671033	-0.0336396192	-0.0926083868	0.0085357509	-0.0559145315	-0.0522661982	0.0566491855	-0.0955094232	0.1578546909	0.0073163163	0.013907349	-0.0763055807	-0.1171476593	0.1751865284	-0.0563077544	-0.0077240654	-0.1303902721	0.017735422	-0.0164714007	-0.0785335655	0.0155241428	-0.1738161474	0.0300044632	-0.0768268349	-0.0542312118	-0.0169705931	-0.1701837522	-0.2805677703	-0.091514282	0.1220414463	0.0059481902	-0.0342798267	-0.0563388771	0.0123959376	0.0292489999	0.0432824197	-0.0625936549	-0.0842841268	-0.0164076865	-0.0254579891	-0.0026763585	0.0519139567	0.1009635231	0.0556618932	-0.0595227992	0.0236295178	-0.1213938834	0.1030719401	0.201022688	-0.1171116791	0.0427872758	0.1208589583	-0.0231680517	-0.004310546	-0.0748486147	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0170212	0.0009651	9.3141801e-07	0.00028972124944	-0.0371649	0.0079168	0.00138122979201	6.267572224000003e-05	-0.00237306	-0.01353126	5.631413763600001e-06	0.0001830949971875	-0.00102874	0.00052242	1.0583059876e-06	2.729226564e-07	0.00229776	-0.00014709	2.1635468100000096e-08	5.279701017599999e-06	0.0	-4.23516e-22	0.0	1.7936580225599999e-43	0.0	0.0	0.0	0.0	0.0
4971.802978041139	7.8302891881612595	61.31342877023512	24718824.852458738	13055.413775188166	27.96380019769458	781.9741214965835	170443828.84137294	4740.097961906373	2.5076399305817176	6.288258021447882	22468528.688468948	4761.510976673672	8168.87729732399	1.469181	39.533569	0.19184649	0.0926504	0.1109664996	-0.1020542152	-0.0595425678	-0.0958971813	-0.0121910243	0.1347812925	0.2013972605	-0.066532183	0.0568015748	0.0213147018	0.1087407107	0.0814625309	0.0580499244	0.0347322247	0.0045293613	-0.2442586735	-0.0025523146	0.1204555835	0.0903861925	-0.1201674313	-0.0060426719	-0.0183362114	0.0285903378	0.0146009201	-0.0147453683	0.1286939576	0.0787351776	-0.0030356702	-0.1592649647	0.2357423143	0.1050651033	-0.0201416855	-0.037610159	-0.1363787144	-0.0304948576	0.1336198936	0.1258846846	-0.0102739587	0.0210460691	0.0232277279	-0.0854630736	0.2250752808	0.0011229915	0.0081699783	0.0197609651	-0.0473357915	-0.0658987681	0.0964477185	0.0443629824	-0.004200836	0.2202065348	0.1170809536	0.0703504871	0.0142232239	-0.1746864112	0.0077164005	-0.0021959263	-0.0226630299	0.0167982762	0.0494974572	0.1374673158	0.0827413804	0.0594273915	0.1149485103	-0.2361416332	0.1076857352	0.0813711076	0.0536578525	0.2284316981	-0.0434741059	0.0687708841	-0.1080216634	-0.0022396184	0.0401561061	0.0010801663	0.0878224817	0.1649260826	0.0528416981	-0.0906390864	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	-0.0208696	-0.0378908	0.00143571272464	0.0004355402041599	-0.0617281	-0.0245632	0.00381035832961	0.00060335079424	-0.0704963	-0.06812324	0.00496972831369	0.0046407758280976	-0.00119294	-0.0001641999999999	1.4231058436e-06	2.6961639999999998e-08	0.00188216	-0.0004155999999999	1.7272335999999993e-07	3.5425262656e-06	-0.000645585	-0.000645585	4.1677999222499993e-07	4.1677999222499993e-07	0.0	0.0	0.0	0.0	0.0
4962.239636726793	-9.563341314345962	91.45749709467636	24623822.212302454	13020.625227765338	-34.78854742282783	1210.243031790341	169536681.32191917	4737.100194366104	-2.9977675402687964	8.98661022548923	22440118.25146338	4758.287063443211	8118.080148708411	1.281976	34.496155	0.0741116	0.0384891	-0.1205979597	0.0601208601	0.1752500588	0.1940949402	0.02224871	0.0637091223	-0.0929895777	0.154256012	-0.0591102978	0.0273140783	0.121241685	-0.0559809434	-0.1776734284	0.0719888355	-0.0707477343	0.0601706758	0.1667898125	0.0882569763	-0.0146531329	0.0777396541	0.1107469978	0.003428359	0.2584255683	-0.1413598799	0.0084069833	-0.0236273625	0.192352976	0.037337774	0.0912729646	-0.0475978762	0.0980247694	-0.0736652581	0.0104853084	-0.0018476252	-0.1605176091	-0.0641733886	0.1340370418	-0.0696727485	-0.0725958357	-0.1782610112	0.1433466583	-0.0913142009	0.0585222333	0.0882014283	0.0356082874	-0.0794701257	-0.1574317782	-0.1998367882	0.0579301879	0.0576191046	-0.059037691	0.0342638896	0.1611277014	0.0105909726	0.0891794629	0.1319169201	0.0441861801	0.1441956455	-0.1747468636	0.0479233271	0.0570862876	0.1716231255	0.0109410895	-0.0307175129	0.1157206895	0.042081001	0.1388413482	-0.0024983825	-0.0079989509	-0.1296262035	-0.1396780776	-0.127181984	-0.1557169293	-0.0811068394	-0.1138131195	-0.1366890634	-0.0315662693	0.0877484524	0.1385654021	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	-0.037198	-0.0163284	0.00026661664656	0.001383691204	-0.046356	0.0153721	0.002148878736	0.00023630145841	-0.0699258	0.0005705	0.0048896175056399	3.2547025000000177e-07	-0.000943583	0.0002493569999999	8.90348877889e-07	6.217891344899998e-08	0.00201447	0.00013231	1.7505936100000022e-08	4.0580893809e-06	-0.00110073	-0.000455145	1.2116065329000002e-06	2.071569710250001e-07	0.0	0.0	0.0	0.0	0.0
4967.088237010476	4.848600283683481	23.50892471093553	24671965.55424784	13138.5178192883	117.89259152296108	13898.663135999755	172620650.48775616	4737.137597715399	0.0374033492953458	0.0013990105385096	22440472.619688824	4759.330561140185	8199.762255966532	1.263209	33.991165	0.06557255	0.0367317	0.1087740897	-0.068184903	-0.1533937016	-0.1217494819	0.0375060498	-0.095716969	0.0634497202	0.0372140657	0.0717995287	-0.0759443951	-0.1787664971	-0.1254145153	0.1468962979	0.1008726258	0.0309025032	-0.0823318691	0.1286584561	0.2263648502	0.029439384	-0.0606607606	-0.0558600639	0.1050123445	0.0028431346	-0.0243000134	0.1676929596	-0.075118913	-0.0418390636	-0.0253328278	-0.1740990646	-0.0234580227	-0.1877926796	-0.0409678981	0.1243095297	0.0925824085	0.0262262475	-0.1962041968	-0.3011296136	-0.0532204865	-0.0254049572	0.0195545304	0.0923359464	0.0799668277	-0.1479198436	0.0396319851	-0.0885094351	0.1422886043	0.128680598	0.0274610466	0.0977537359	0.0775865354	-0.033240324	0.1864135213	0.2355088093	-0.0076991093	-0.1104175318	-0.0705440147	0.0826899303	0.0299711584	-0.0199803618	0.0707358248	-0.1432161879	-0.0668155878	-0.0108127444	-0.1534126425	-0.1927140998	-0.112893689	-0.0562188116	0.0148752937	-0.2266639143	0.1051062551	-0.0867772045	0.3013246696	-0.0213919567	-0.0365847878	0.0454982849	-0.0836836548	0.1383010188	-0.084618587	-0.0299955872	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.0365933	0.0006046999999999	3.656620899999996e-07	0.00133906960489	-0.0402028	0.0061532	0.0016162651278399	3.786187024000005e-05	-0.0610763	0.0088494999999999	0.00373031442169	7.831365024999993e-05	-0.00047864	0.000464943	2.290962496e-07	2.16171993249e-07	0.00148011	-0.00053436	2.855406096e-07	2.1907256121e-06	-0.00110073	0.0	1.2116065329000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
4951.202998504303	-15.885238506173664	252.3408023980225	24514411.132398	13055.017049649869	-83.50076963843094	6972.37853021031	170433470.16664875	4720.965795913225	-16.17180180217474	261.52717352882223	22287518.046182588	4742.015233702114	8061.67594961991	1.326973	35.706963	0.05195705	0.0289059	-0.0700732385	0.1449337031	0.2703221323	0.1489968143	0.1086591977	0.1457768181	0.0471785035	0.1316320245	-0.0880812286	0.1741540651	-0.0731279952	0.0872687936	-0.0946061117	-0.0629441006	0.173161915	-0.0308358139	-0.0988632439	0.1272036261	0.023239778	-0.2012739657	-0.0868272447	-0.1001593479	1.76349e-05	-0.2045178323	-0.0737732172	0.0017660338	0.1743715321	0.1819934316	-0.0357484035	-0.0588376375	-0.0988457288	0.1306421508	-0.0944502533	0.0665682626	-0.0072635126	-0.1172857041	0.0740423102	0.0184957832	-0.0261764456	-0.0646324596	0.0085755905	-0.022303358	0.0466583839	0.051775896	0.1653575209	-0.0438748004	0.1171992757	-0.0149137801	0.0035746708	-0.2165098269	0.0236767499	-0.0365649251	0.0327144543	-0.076907321	-0.22912436	-0.0783998737	-0.0525429339	-0.0502779026	-0.2165774648	0.0083550332	0.0860229745	0.2196253185	-0.1675999311	-0.0751109905	0.0126245839	-0.0098536463	-0.1235104594	-0.061314556	-0.0728596521	-0.0459885128	-0.0388503226	-0.0842906392	-0.05338081	-0.0307115516	-0.0259172951	0.0034469932	0.0560911691	0.0318849492	0.0300895439	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-0.0208463	0.015747	0.000247968009	0.00043456822369	-0.0398711	0.0003316999999999	0.00158970461521	1.100248899999982e-07	-0.0647244	-0.0036481	0.00418924795536	1.330863361000001e-05	-0.000236085	0.000242555	5.5736127225e-08	5.8832928025000004e-08	0.00188216	0.0004020499999999	1.6164420249999998e-07	3.5425262656e-06	-0.00110073	0.0	1.2116065329000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
4961.900448187926	10.697449683622835	114.43542973364232	24620456.057727534	13045.31302549781	-9.704024152058992	94.16808474374425	170180191.9332228	4730.182075967216	9.216280053991795	84.93981803360701	22374622.471801527	4751.991507592496	8175.471637873729	1.439502	38.734947	0.0839842999999999	0.0494235	-0.0463295709	-0.1369884399	-0.1874744043	-0.0379767972	-0.1219334687	-0.0712577703	0.070314171	-0.0074486475	0.2635377975	-0.1508361536	-0.0017435462	-0.1055498495	0.0078339651	-0.1064257752	0.1781757588	0.2245763182	0.0342212695	0.020816071	-0.2623003725	0.0799682051	-0.043775858	-0.0600853001	-0.1680676017	-0.0426986503	-0.0750675634	-0.0432097714	0.1239561993	-0.1006318946	0.0043303651	0.1049902159	0.0075173041	-0.1170146468	-0.0795256264	0.0235787926	-0.0720721978	0.1769868148	0.0013771296	0.107903471	0.0036565986	-0.0699357102	-0.019075314	-0.0331210466	-0.0892500408	-0.034812264	-0.1468300225	0.0938596749	-0.0490576231	0.0100066383	-0.0205122309	-0.1529452254	-0.2513492731	-0.0280750347	-0.0260657526	-0.26875599	0.1564484951	-0.0452072652	-0.0575341208	-0.124061433	-0.0190035147	-0.0763953649	-0.0233283436	0.0854583333	0.1438905388	0.0112453637	-0.0530249084	-0.0699415756	0.098148229	-0.0478579088	0.0567901118	-0.1142076323	0.1098430398	-0.0413250972	0.1205812768	-0.0430406171	-0.0566617204	-0.0764690051	-0.0449412959	-0.075544361	0.0128677373	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-0.0342627	-0.0134163999999999	0.0001799997889599	0.00117393261129	-0.0411502	-0.0012790999999999	0.00169333896004	1.6360968099999955e-06	-0.0414008	0.0233236	0.00171402624064	0.00054399031696	-0.000360009	-0.000123924	1.29606480081e-07	1.5357157776e-08	0.00108678	-0.0007953799999999	6.326293443999997e-07	1.1810907684000005e-06	-0.00110073	0.0	1.2116065329000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
4958.829237356054	-3.071210831871213	9.432335973803063	24589987.40525723	13123.921121736852	78.60809623904242	6179.232794326555	172237305.60957068	4729.092755396824	-1.089320570392374	1.1866193050799672	22364318.289146725	4750.56876339921	8119.547684396717	1.419657	38.200943	0.0675649	0.0334126	0.0361790218	0.1625423362	0.1764810779	0.0385056036	0.1902494091	0.0360019382	0.2113916757	-0.171737599	-0.1285540844	0.0507275462	-0.0621465346	0.1117017385	-0.04394509	-0.0194861635	0.0537768589	-0.0526739573	-0.002048749	0.0009786935	-0.1937821607	0.1506266525	-0.182510795	-0.06309768	-0.0190206345	0.06388108	0.0978643989	0.0706990492	-0.0893809067	-0.07530908	-0.0615596308	-0.1332003453	0.134768693	0.0876719043	0.1493198736	-0.1524224823	-0.1122757893	0.0567133746	-0.0790363255	-0.1065190241	0.0329528055	0.1465584729	-0.1249198319	0.0738163594	-0.0914770032	0.1698574521	0.0405233357	-0.0790938568	0.1130317226	0.0055878396	0.0151076146	-0.0762428112	0.0729150575	-0.0007565749	0.0206498106	-0.1420346351	0.2002397808	-0.1466410948	-0.1119216985	0.0233598745	0.0207072326	0.0752043541	-0.0195614301	-0.1395253176	0.0449607595	-0.052657825	0.0544688441	0.1796071143	-0.0064781917	0.1968041122	0.0994196657	-0.0192883384	0.0057311773	0.1760683559	-0.0674406821	0.1119091727	0.0715746594	0.1408055552	0.1492961255	-0.1082840149	0.091141085	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.0208982	0.0133645	0.00017860986025	0.0004367347632399	-0.0193257	0.0218244999999999	0.00037348268049	0.0004763088002499	-0.038494	0.0029068	0.001481788036	8.449486240000005e-06	-0.000185858	0.000174151	3.4543196164e-08	3.0328570801e-08	0.000950412	-0.000136368	1.8596231424000028e-08	9.03282969744e-07	-0.000821867	0.000278863	6.75465365689e-07	7.776457276900004e-08	0.0	0.0	0.0	0.0	0.0
