global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5453.491921487436	n/a	n/a	29740574.13772873	11820.146729270013	n/a	139715868.70147258	n/a	4922.93719559342	n/a	24235310.63175721	n/a	5053.191548529803	8650.777875666208	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0620366	n/a	n/a	0.00384853973956	-0.0394057	n/a	n/a	0.00155280919249	-0.0140531	n/a	n/a	0.00019748961961	-0.000425753	n/a	1.81265617009e-07	n/a	0.00215621	n/a	4.6492415641e-06	n/a	-0.00399263	n/a	n/a	1.59410943169e-05
5398.811862124629	-54.68005936280679	2989.908891920074	29147169.52261761	11533.348886210915	-286.79784305909743	133018136.53106256	82253.00278335068	4886.0793179720495	-36.85787762137079	23873771.10151421	1358.5031427519457	5011.608060852446	8461.35288968841	1.157844	37.24828	0.0539668499999999	0.0303516	-0.1012148827	-0.0263689289	0.1465401309	-0.0036635061	0.0277040242	-0.0827714803	0.1907273396	-0.1111227385	-0.2870077713	0.0407579246	-0.2635246156	0.0120435905	-0.0024976131	0.1955689233	-0.2516140348	0.3260062716	-0.1126361876	0.2109832554	0.0095709341	-0.1204841485	0.0335714767	0.0863165532	-0.1063315234	0.205648845	-0.1604002671	0.024578275	-0.0453475527	0.1150062908	-0.0867288142	0.1886365602	-0.1472786547	0.0928969486	-0.208186494	0.0745747017	-0.0388397552	0.043669234	0.039798216	-0.1916069449	0.1082867364	-0.0335418778	-0.0056846683	-0.0170214424	0.0642842162	-0.0214068196	-0.0257918434	0.0889131642	-0.0906801762	-0.0029975671	-0.0271957796	0.0893116808	0.0414887436	-0.0612567247	-0.0555903222	-0.1043179046	0.0316414444	0.0329101325	0.0196570863	-0.0042207984	-0.0060334834	-0.0201488757	-0.0166453751	0.0365448948	0.1269877622	-0.0213096017	0.0860270733	-0.0081267941	0.026998374	-0.138679479	0.1599322243	-0.1471927028	0.0488007768	-0.0935937378	0.1273046749	-0.0401715437	0.0670863243	-0.0292846762	0.2084713144	-0.1835918085	0.0616312679	-0.200270986	0.1239206562	-0.1226015812	0.0706978792	0.200333987	-0.0523862326	-0.0084052654	0.0412220039	0.0244336451	-0.0542071087	0.0311346043	0.0035704763	-0.0683647584	-0.0497177681	0.0373758218	0.056958814	-0.0976317026	-0.0548737897	0.0070041615	0.0588391789	0.0749359394	-0.1015963144	-0.0075492382	-0.0033665052	-0.0190810819	-0.0010176045	0.0573355845	0.008479918	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0709976	-0.0089609999999999	8.029952099999994e-05	0.0050406592057599	-0.0142738	0.0251319	0.00063161239761	0.00020374136644	-0.011917	0.0021361	4.562923210000001e-06	0.000142014889	-0.00063054	-0.0002047869999999	3.975806916e-07	4.1937715368999984e-08	0.00222137	6.515999999999987e-05	4.9344846769e-06	4.245825599999983e-09	-0.00390782	8.48099999999994e-05	7.192736099999898e-09	1.52710571524e-05
5409.353922021463	10.542059896833962	111.13502686843488	29261109.85368899	11500.69154412421	-32.657342086704375	132265905.99309012	1066.5019921680328	4906.403100079954	20.323782107904663	24072791.380474184	413.0561191695857	5028.256978957673	8439.06811506396	1.040107	33.460648	0.0682141	0.0344675	-0.1173167549	0.0156620849	0.0576357982	0.0758412495	0.0199431277	-0.0151426634	0.1095534953	-0.0587002122	-0.1251534609	-0.119940518	0.0506417271	0.0241960648	-0.1755793097	0.1193024882	0.0579805621	0.0410153112	0.0264094504	0.0759356659	0.031867167	0.1127189964	0.1799952939	0.0952155975	0.0835289346	-0.0891013143	-0.13266638	0.1208920993	-0.0001341167	0.0650598498	0.1334135004	0.085073781	0.0488262986	0.0085260312	0.0384210214	0.1874197693	-0.0588270549	-0.0086141148	0.1799601241	-0.0442244703	0.0105532576	0.0876300095	-0.0575341629	0.0085227308	0.2034740461	0.0572151916	0.0279422547	-0.0975269583	-0.1417540121	0.1636670182	0.041298575	0.0109447657	-0.0665830215	-0.0424938878	-0.0528650269	0.0008553975	0.0398228924	-0.0376682933	-0.0148792848	0.0458681138	-0.0259252712	-0.0142453297	-0.1350218769	0.0981230528	-0.0241824236	-0.1397277233	0.0041316211	-0.1731823609	0.0478702347	-0.0399901225	-0.1112948311	0.0338554461	0.0634373743	-0.1202411818	0.0520420013	-0.1819842938	-0.0043063953	-0.1236090271	0.0691233072	0.0192187728	0.0851001374	0.13608938	0.0857375232	0.0616641619	0.0851457611	0.1563049325	0.0661308583	0.0242592057	-0.0787340354	0.0536181819	-0.1471820797	0.0368976939	0.0190753014	-0.1391675303	0.2629722844	-0.0178032161	0.0404007304	-0.0356023059	0.0367873697	0.0274804064	0.0373531881	-0.0143874948	-0.0112254278	0.0499244628	0.0033829556	-0.0422233874	0.080125897	-0.0709955206	0.1773564087	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0550019	0.0159956999999999	0.0002558624184899	0.00302520900361	-0.0376464	-0.0233725999999999	0.0005462784307599	0.0014172514329599	-0.0177083	-0.0057912999999999	3.3539155689999994e-05	0.00031358388889	-0.00107595	-0.00044541	1.1576684025e-06	1.9839006810000002e-07	0.00222932	7.950000000000058e-06	4.9698676624e-06	6.320250000000091e-11	-0.00390009	7.730000000000063e-06	5.975290000000098e-11	1.5210702008100002e-05
5403.442444064801	-5.911477956662566	34.94557163210742	29197190.24632099	11497.123735447589	-3.567808676622008	132183854.18819232	12.729258752979282	4916.3929519036965	9.989851823742356	24170919.65752834	99.79713946032848	5039.710318934633	8416.346946304433	1.130473	36.367741	0.0588839	0.0305136	-0.0415869605	0.1157008284	0.0256386526	0.1242823903	-0.0751309626	0.0901984548	-0.1230940181	0.0978963226	0.0153531022	-0.1004019047	-0.0165426579	-0.0868629337	-0.0025715032	0.0897352956	-0.0381774662	0.0158863051	-0.0121549559	0.0081614497	0.0294320254	0.0415470163	0.082331889	-0.0954996318	0.0357746428	0.0631027149	0.1295743437	-0.0270598944	-0.0617980467	-0.0433582046	0.083068526	0.0182193543	-0.0620596938	-0.1152181736	0.0280428196	-0.0344523634	0.0824031017	0.0398996839	0.0714080176	0.1685231133	-0.1138216983	0.004619483	0.0255620232	0.0484460232	0.0156883072	-0.058638187	-0.0456117104	0.008797528	-0.0267994574	0.0696825849	-0.0993508665	-0.0770399079	-0.2010309548	0.2051748842	0.1498402295	0.0352085704	0.0313381194	-0.072771977	0.1111713815	-0.0407270486	0.0091961021	0.0937249637	-0.0215282131	-0.0873748682	-0.0820119454	-0.0372726119	-0.0208836785	-0.073697961	0.0368302684	0.1364111429	0.0482801395	-0.0224031936	-0.1259371754	-0.0327190452	-0.0515604503	-0.022555778	0.0240658831	-0.0299931433	-0.1143171458	-0.0554025148	-0.1367902679	0.0212497556	-0.1063817098	0.1435654717	-0.0424139892	-0.0458151792	0.0199790556	-0.0265764966	0.0375778427	0.0477618489	0.0776704476	0.0134958973	0.0567431321	-0.0147677777	0.028439741	-0.0487157605	0.1575967524	-0.0035395753	0.2317342246	0.0428071148	-0.0030351078	-0.1437379457	0.1348509579	-0.0430649785	0.1060128479	0.0374198944	-0.0943721592	-0.1222913763	-0.0963174636	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0508155	0.0041864	1.7525944959999998e-05	0.00258221504025	-0.0227832	0.0148631999999999	0.0002209147142399	0.00051907420224	-0.0233988	-0.0056905	3.2381790250000014e-05	0.00054750384144	-0.000601244	0.000474706	3.61494347536e-07	2.2534578643600002e-07	0.00216149	-6.783000000000006e-05	4.672039020099999e-06	4.600908900000008e-09	-0.00375975	0.00014034	1.9695315600000023e-08	1.41357200625e-05
5397.225716585332	-6.216727479469228	38.64770055398782	29130045.43577005	11454.356687287707	-42.7670481598816	131202287.11961262	1829.020408309632	4898.078973887029	-18.313978016667534	23991177.63443421	335.4017907949817	5020.075226684384	8448.055822054508	1.183085	38.060307	0.1153767299999999	0.0626344	0.0861710615	0.1063090251	0.06458061	0.0333716225	-0.0589699593	0.0886459924	-0.0856749764	0.0344905502	0.1414339429	-0.0027354333	-0.0917754074	-0.0771181934	0.0859427153	-0.1031345395	0.0625467138	0.1079015632	0.1165604773	-0.0449294055	-0.1890334553	0.1086545807	-0.0449386591	-0.028036106	0.1028871753	0.1232091596	0.0479835005	-0.0759559715	0.0244547515	0.1041227152	0.0044659491	-0.0619449294	0.0113770367	-0.0119510865	-0.026984516	0.002304671	-0.0024697702	-0.1133007449	-0.0293946812	0.0949642678	-0.083586548	0.0742234128	0.101151398	0.0050630676	0.1077054299	-0.0516219622	0.0539783625	0.0592167753	0.0945909172	0.0646212815	-0.0086972091	0.0555138208	-0.0011320298	0.0085387661	0.0379757136	0.1208138249	0.097350876	0.0408284812	-0.0341838277	-0.1581136565	0.0095630144	0.0142958175	0.0568606406	0.0110821932	-0.0256574266	-0.120865649	-0.0845723659	0.1104248408	-0.0661605082	0.0458973759	-0.0110920461	-0.1469369834	-0.0883384164	0.0627417748	0.052268029	0.0533398963	0.0008011184	-0.0100104314	-0.1137326931	-0.0305702555	0.0853265586	-0.0071568725	-0.0441364397	0.0443892412	0.014434815	-0.1137783505	0.1296138757	0.1054082969	0.1055264946	0.0357331339	-0.0419480306	0.0005406133	-0.0409741029	-0.047939564	-0.0342329124	-0.0914648669	0.0175864378	-0.0139158461	-0.0109387822	0.0145138436	0.0344646142	-0.1228448829	0.0389355596	-0.0198195996	-0.1787347791	0.030532476	0.0205120365	0.0200618552	0.040422516	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0514149	-0.0005993999999999	3.592803599999999e-07	0.00264349194201	0.0243408	0.047124	0.002220671376	0.0005924745446399	-0.00610677	0.01729203	0.0002990143015209	3.72926398329e-05	-0.00101193	-0.000410686	1.0240023249e-06	1.6866299059600007e-07	0.0018445	-0.0003169899999999	3.40218025e-06	1.004826600999999e-07	-0.0034802	0.0002795499999999	7.814820249999997e-08	1.211179204e-05
5395.255659907954	-1.9700566773772152	3.881123312078553	29108783.635768816	11472.81689530966	18.460208021951985	131625527.51330276	340.77928021374044	4898.244903312802	0.1659294257733563	23992803.132829845	0.0275325743374757	5019.9289638314685	8384.663474478071	1.103801	35.509682	0.1062131299999999	0.0552351	0.0032497492	0.1129805351	0.0777614353	0.0499044891	-0.0840475464	0.0087114013	0.05593208	-0.0520083615	-0.0373210928	0.0080303801	0.1025216273	-0.011033708	0.1098824105	0.0528835648	0.0395312154	-0.0602350769	0.1984296478	0.0070854863	-0.1316421572	0.0506375701	-0.0436139404	0.0557745613	-0.0072389527	0.0378302537	0.0093712708	0.0684399204	-0.0510801907	0.0720040573	0.0327522495	-0.0441616014	-0.0742233936	0.0796502667	0.0921625177	-0.0247364738	-0.1033532249	-0.1706990011	-0.0553476549	0.1247953574	0.0405461013	0.035319408	0.0319937564	-0.0749631428	-0.0940398193	-0.0540786619	0.0711919383	0.0407957245	-0.2093235544	-0.0182596634	0.0389157819	-0.1148712324	0.1062806121	0.0231327939	-0.1090384278	0.1387521917	0.0964787539	-0.0416523867	0.0007932783	0.0261764186	0.0722438046	0.0027350856	0.0066188067	0.0386531594	0.0836711955	-0.1010925254	-0.1477179098	0.0793912133	-0.004257519	-0.0457245335	0.0135184342	0.0102743075	-0.0280221356	-0.0633210429	0.1067124041	0.0295506903	-0.0899660795	-0.0471991946	0.0399443213	-0.0008634489	0.0363934298	0.0322775195	0.0390827046	-0.0025898276	-0.2075641899	-0.07025498	0.0756191656	0.0180651836	0.1067937836	-0.0654248173	0.0290214462	0.2136919697	0.0307458423	0.0945205191	0.050191645	0.0138731487	-0.0080482798	0.1109477468	-0.0701445283	-0.0570246295	-0.0002847239	-0.1187540372	-0.1637784015	0.0193047787	-0.0158303256	0.0268775115	0.0176034966	-0.0223305455	0.018285333	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.039763	0.0116519	0.0001357667736099	0.001581096169	-0.0258538	-0.0501946	0.00251949786916	0.00066841897444	-0.0265759	-0.02046913	0.0004189852829568	0.0007062784608099	-0.00131959	-0.0003076599999999	1.7413177681e-06	9.465467559999999e-08	0.0018445	0.0	3.40218025e-06	0.0	-0.00365049	-0.00017029	2.8998684100000007e-08	1.33260772401e-05
5395.684352378265	0.4286924703110344	0.1837772341013771	29113409.63049966	11449.087308319156	-23.729586990502867	131081600.19351478	563.0932987398429	4905.0673038887535	6.822400575951178	24059685.25567849	46.54514961873897	5024.9235464959	8443.996979312324	0.995202	32.016026	0.0255233999999999	0.0120916	0.0314955026	0.1404063802	0.041874576	0.0404961163	-0.0680393342	0.0003012729	-0.035784701	0.0610730408	-0.0015548884	-0.0261465611	0.1786858312	0.0456314213	0.0880663477	-0.0252870191	0.040037877	-0.1079031951	0.0732199455	0.0749381631	0.0814794103	0.0461143767	-0.1038078657	0.0220551184	-0.0583350234	0.0489646448	0.1014238906	-0.0117089772	0.0019215676	0.1147498021	-0.0018340016	-0.0265550266	-0.0139843252	-0.106268992	-0.03749088	0.0591604107	0.1160139694	-0.0223409267	0.0455810283	0.0886408291	-0.0258012352	-0.0102449794	0.008049353	0.0212616591	0.0142936929	-0.0647588245	-0.0117170307	0.0227057987	-0.0147487451	-0.0082527037	0.0872097709	-0.0048023489	0.0877107044	-0.1125045406	-0.0879835717	0.141060294	-0.0625283433	-0.0714231286	0.0034711405	0.0304574963	0.0201442114	0.0990505429	0.0384194895	-0.0169121754	-0.1547472491	0.0361708743	-0.1459627773	-0.0437246148	-0.0299916602	-0.0249073314	0.1001208882	0.0048837766	-0.0571077374	0.0117838864	0.1258685053	-0.0014834189	0.035279217	0.044083963	-0.0674545994	-0.0790919432	0.0206573356	0.041792844	-0.1430678639	0.0850776849	-0.0327670224	-0.0099972126	-0.0442219283	0.0059827716	0.0074724456	0.003326706	0.0548683227	0.0818663582	-0.0336831296	-0.074898477	0.0143797933	0.0698903313	-0.0844583354	0.0112789643	-0.1427105914	-0.0652166916	-0.1055380575	-0.0260521324	-0.0623206342	0.0463827798	-0.0122196005	0.0297738475	-0.0414269483	-0.0727959212	0.0795206867	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0419753	-0.0022123	4.894271290000001e-06	0.00176192581009	-0.0207448	0.0051089999999999	2.610188099999999e-05	0.00043034672704	-0.0270925	-0.0005165999999999	2.6687555999999895e-07	0.0007340035562499	-0.00119953	0.0001200599999999	1.4388722209000002e-06	1.441440359999999e-08	0.00178114	-6.335999999999994e-05	3.1724596996e-06	4.014489599999992e-09	-0.0034802	0.00017029	2.8998684100000007e-08	1.211179204e-05
5396.075210608847	0.390858230581216	0.152770156413079	29117627.678547308	11407.068585158631	-42.01872316052504	130121213.70651294	1765.5730960408437	4907.300919763591	2.2336158748375965	24081602.317112587	4.989039876326522	5033.084889999015	8429.075318180756	1.232152	39.638805	0.0515765	0.0283809	0.1442507105	-0.0461712787	-0.1002780878	-0.0925751891	-0.031693049	0.0083201686	-0.1762090574	-0.0058026816	0.0012805045	-0.0297491423	0.0096760748	0.1107302997	-0.0016942263	0.0536014918	0.1321065242	-0.0558588208	-0.0069337289	-0.0231974299	0.0719519927	0.0640028291	-0.1208471122	0.0737863646	-0.0300762793	-0.0853208931	0.0756714788	0.0006979414	0.0869853866	0.0185630832	-0.1108057101	0.0648800567	-0.0331567361	-0.0673836785	-0.0428446205	0.0304607934	0.1275405891	0.0143190102	0.0021682563	0.0561547671	0.0804620072	-0.083995863	-0.0083029234	0.0047472677	-0.0488079691	0.0587404265	0.0652160702	-0.0263722048	0.0529213525	-0.0238289324	0.1293833438	-0.024915608	-0.1115174744	-0.0488011789	0.0393950159	-0.1502921067	-0.1918328608	-0.0884134018	0.0792828227	-0.0848378958	0.0027297675	0.0814981079	-0.0451454286	0.0242067023	-0.0061024586	0.1213479487	-0.0647614189	-0.0128863484	-0.0739162461	-0.0845652375	-0.0129052207	0.0694716449	0.0038135837	0.0972397109	-0.012946621	0.1180447233	0.1081377219	-0.0111108124	-0.0027641981	-0.0265990296	0.0163189543	-0.0380747014	-0.1441474064	-0.0228407801	-0.0149682199	0.0556685452	-0.1052039193	0.0609998365	-0.2088500052	-0.0626279248	0.0322692014	-0.0080525853	-0.0777242639	-0.0884862105	0.0648252614	0.070250923	-0.0626669449	0.0276492486	0.0058951824	-0.147347172	0.027392186	0.0411888687	0.1675582426	-0.1262622799	-0.0144404688	-0.0496749561	-0.06715371	0.0193992253	0.0454269512	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0297055	0.0122698	0.00015054799204	0.0008824167302499	-0.0169237	0.0038211	1.4600805210000006e-05	0.0002864116216899	-0.0378911	-0.0107985999999999	0.0001166097619599	0.0014357354592099	-0.00082103	0.0003785	6.740902609000001e-07	1.4326225000000006e-07	0.00189638	0.0001152399999999	3.5962571044e-06	1.3280257599999992e-08	-0.0034802	0.0	0.0	1.211179204e-05
5392.760360758737	-3.314849850109568	10.988229528771422	29081864.308570705	11406.615747903525	-0.452837255106715	130110882.82032068	0.2050615796125841	4902.431084058359	-4.869835705231708	24033830.53394162	23.715299795949605	5027.786340348506	8438.979830140956	1.006927	32.393227	0.0651172999999999	0.0386367	0.104432527	-0.1013430263	-0.0823393217	-0.1435421071	-0.0502924861	0.0832552607	-0.0829209164	0.0393424547	0.0933697299	0.0001953187	-0.1065490019	0.0795379415	0.0282772282	-0.0037499525	0.0564047823	-0.157495027	0.0261896649	-0.120896858	0.1037625476	-0.1169345024	-0.1420772737	0.0417480852	-0.0242989671	-0.0144931731	0.0013120376	0.1689047813	-0.0476016106	0.0041347694	-0.1158447661	-0.004844373	0.0903004957	-0.0057810264	0.0071222079	-0.1973784954	0.0119436091	-0.0091764563	-0.0049872523	-0.0231478486	-0.0631407346	-0.064559729	-0.0295828714	0.2123650057	0.0068299491	-0.0649122642	-0.1097851594	0.0451451003	0.0220290068	-0.0287787378	-0.0457718114	-0.0034679451	0.074861492	0.0789065417	-0.0308456375	-0.0888382664	0.0435458899	0.0552316874	-0.0216998815	0.1027602405	0.0012928933	-0.0952447713	0.0569212848	0.0593921978	-0.013852959	0.1901087343	0.0100092967	0.0288981405	0.0283967717	-0.0637162588	-0.0016217903	0.01627645	0.0667607587	-0.1113042003	0.0247496152	0.2117969833	0.0539893758	0.0219815164	-0.0418085329	0.1129122598	-0.0416068951	-0.0262486587	0.0128778607	0.023994689	0.0089109472	-0.0213835167	-0.0706925211	-0.0341586749	0.0574504247	0.2355239301	0.0721771591	-0.0422006579	0.1133058192	0.0225654391	-0.0819391931	0.0054790234	0.0227716949	-0.0444108296	0.0586731148	0.0095422344	0.0031597057	0.1357521492	-0.0938918883	0.049862364	0.1090648097	0.0051731661	0.0671050771	0.1022424264	-0.0389244117	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0301868	-0.0004813	2.3164969000000045e-07	0.00091124289424	0.0155852	0.0325089	0.00105682857921	0.00024289845904	-0.033715	0.0041760999999999	1.7439811209999958e-05	0.001136701225	-0.00103665	-0.00021562	1.0746432225e-06	4.649198440000001e-08	0.00204648	0.0001500999999999	4.1880803904e-06	2.253000999999994e-08	-0.0032869	0.0001932999999999	3.736489e-08	1.080371161e-05
5401.05316731099	8.292806552252841	68.77064051308766	29171375.31612008	11422.847447736687	16.231699833162565	130481443.81426457	263.46807947388965	4904.16980577377	1.7387217154109749	24050881.48386314	3.0231532036416837	5028.198535661266	8427.532973030166	1.042917	33.551041	0.0538418599999999	0.0259562	0.0261293829	-0.1132412255	-0.0555465972	-0.151073001	0.0404065335	0.0606371445	0.0700348973	-0.0834222223	-0.0091346137	0.0207522859	-0.034172258	-0.0318800355	0.0913587073	0.0183893255	-0.0845211231	-0.196918924	-0.0640979871	-0.216705851	0.0243104761	-0.1131463455	0.0625158202	0.0254165176	0.0539433384	-0.0826386054	-0.059485053	-0.0426656302	-0.0975235091	-0.2278073292	0.0135596207	0.0933432991	-0.0682088256	0.0431443046	-0.0612838802	-0.0481518352	-0.2404773328	0.0101583	-0.1759821124	-0.0511752311	0.0329649223	0.0196608781	0.0325718924	0.0416301402	0.0209315658	0.0495505825	0.0057317687	-0.0938881361	0.0507173396	0.033996933	-0.0492053677	0.0523600823	0.1214298199	-0.1573817396	-0.0826450943	0.0483155932	-0.0426207686	0.1675192899	-0.1317694366	-0.0645289915	-0.1229128364	-0.0325688475	0.037623474	0.0484485037	-0.208314065	0.0705938221	0.1589247161	0.0258877149	0.0396900648	-0.0299315339	-0.1420894954	0.0381539559	-0.008862509	-0.0458260621	-0.1841438432	-0.0654780276	0.0092500202	-0.0135486974	0.0389886122	-0.080233552	-0.0127315167	-0.1390569941	0.2287563093	-0.1143526069	-0.0565524584	-0.1234811834	0.0344850975	0.0565501722	-0.0068551847	0.0498216697	-0.0469902147	-0.052113007	-0.0355249871	0.0860320397	0.0434024703	-0.045771304	-0.0474731693	0.0152580654	-0.161001767	0.1197735758	-0.0658394482	0.104950668	-0.0805851024	0.0497041144	-0.1649455339	-0.0740403724	0.0816051926	0.0650309762	0.0451491081	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0309465	-0.0007596999999999	5.771440899999978e-07	0.0009576858622499	-0.00274126	-0.01832646	0.0003358591361315	7.514506387600001e-06	-0.0233563	0.0103587	0.00010730266569	0.00054551674969	-0.00119738	-0.00016073	1.4337188644e-06	2.58341329e-08	0.00182214	-0.0002243399999999	3.3201941796e-06	5.0328435599999886e-08	-0.00318403	0.00010287	1.0582236900000028e-08	1.01380470409e-05
