global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
8588.943057669847	n/a	73769942.84789506	n/a	11869.703071747654	n/a	140889851.01145568	n/a	7909.247058471917	n/a	n/a	62556189.03194667	8591.324275025403	10896.437979920793	n/a	n/a	n/a	n/a	-0.0634257671	0.0815428793	-0.1947996707	0.0057432401	0.6466848427	-0.2812850206	0.35145645740000003	-0.0902012657	0.07271245559999999	-0.2243283954	0.08393016460000001	-0.017970952	0.1487448267	-0.175212175	0.07642257599999999	-0.0597493663	0.08689980039999999	-0.0037023947999999997	0.064749451	-0.0201213905	0.0105588225	-0.09333470140000001	-0.1192557397	0.0007158755	-0.14994954300000002	0.1267406977	-0.1393146322	0.0239803002	-0.1642984526	0.0029903269	-0.0281251701	0.011901868500000001	-0.0649437091	0.049232047300000005	-0.0121393168	0.0379425232	-0.0107114822	0.0424828679	-0.0172814473	0.0384947905	-0.1593905243	0.0138287321	0.0458557	-0.018038811499999998	-0.0008384139999999999	-0.1272384436	0.0997482909	-0.0823848972	-0.0282331067	-0.0026765813	-0.049237297199999995	0.18713855510000002	0.055084374900000004	-0.1584115416	0.024467834700000003	0.1265531026	-0.0539893484	-0.0980500947	0.0811082955	0.0010889046000000001	0.06692278089999999	0.11126869199999999	-0.0706526111	-0.4207917075	0.3883958845	0.1114755843	-0.0456783921	0.0619059926	-0.1103784225	0.1507085568	-0.0255235236	0.0910390256	-0.0482698154	0.2288389029	-0.1095478356	0.1921797877	-0.0303594958	0.0565303636	-0.023185234199999998	0.0445236561	-0.0084005969	0.0832630248	-0.069970329	0.1392164301	-0.029313106499999998	0.0235791861	0.0640914153	0.0701944557	-0.1366564755	0.0214355605	0.0721090589	-0.07621525059999999	-0.0188206764	0.1086103762	0.012734479699999999	0.1016335916	-0.0872372349	-0.0575624316	0.0688733787	0.0303400469	0.010110971	0.0477866194	0.1312943943	0.131258281	0.00372716	n/a	n/a	1.38917216656e-05	-0.0385317	n/a	0.0014846919048899993	n/a	0.196343	n/a	0.038550573649	n/a	-0.0004253630000000001	n/a	1.8093368176900004e-07	n/a	-0.000315597	n/a	n/a	9.9601466409e-08	0.0011399	n/a	1.2993720100000003e-06	n/a
8538.745108534355	-50.197949135492316	72910168.02851936	2519.834097409473	11657.204273351292	-212.498798396362	135890411.47063962	45155.739319897686	7910.010400455666	0.7633419837493421	0.5826909841543808	62568264.53531681	8564.180250772944	10698.270450857852	1.147037	20.078434	0.05376510000000001	0.0263337	-0.067285481	0.18760512350000005	-0.1404229179	-0.0306016402	0.1817544641	-0.20348033350000005	-0.0040621458	-0.1625476001	0.010765178899999998	-0.1721348685	-0.0030489740000000003	0.16133057550000002	-0.0315262295	0.015863234	-0.0027088022	0.1363585183	-0.2541097486	0.056780905300000004	0.0740312517	0.0162567806	0.0549791526	0.1627036825	-0.1270758672	0.006771887900000001	-0.26170211670000004	0.0130939309	-0.0149844998	0.1832640157	-0.0544035784	0.009707700500000001	0.0247189333	-0.0083855601	-0.080282623	0.084317294	-0.0029314974	0.1374801866	0.1024755693	0.1316353491	-0.0365426466	-0.0094679775	-0.0456560225	-0.1250357326	0.1557570675	-0.0220493142	0.0570296162	0.1297795984	-0.14048449	0.0361710103	0.1086913677	0.0036812979	0.0039001837	0.0241137537	-0.0957392552	-0.0331568523	0.0706050695	0.17791108600000002	-0.0406399556	-0.0847929914	-0.0119947673	-0.0619422815	-0.0180161051	0.174325742	-0.0896163228	-0.23717314949999999	0.2594026412	-0.0721402894	0.0115332891	-0.021022040699999998	0.0538262804	0.1031372051	0.1329536979	0.0577082112	0.0208628238	-0.0710858964	-0.1265605272	0.10213137900000001	-0.10582682199999999	-0.013060648000000001	0.0658081463	-0.07515099360000001	-0.0709583375	-0.0898806469	-0.12514696220000002	-0.0381628299	0.1364352192	-0.018759323	0.007070575300000001	0.048073211100000006	0.0680652183	0.043633527699999994	-0.1161933159	-0.0064271447	0.023249194700000003	-0.0127016218	-0.20190682570000001	-0.0891757451	-0.0390537609	0.09381629789999996	0.0266708566	-0.12238447820000001	-0.133055229	0.042302136399999996	0.1311980994	0.1308732778	0.00124659	-0.0024805700000000005	6.153227524900002e-06	1.5539866280999997e-06	-0.042736800000000005	-0.00420510000000001	0.0018264340742400005	1.7682866010000085e-05	0.212037	0.015693999999999958	0.04495968936899999	0.0002463016359999987	-0.000400847	2.451600000000009e-05	1.6067831740899993e-07	6.010342560000044e-10	-1.1634400000000005e-05	0.00030396259999999995	9.239326219875996e-08	1.3535926336000012e-10	0.00143913	0.00029922999999999994	2.0710951569e-06	8.953859289999996e-08
8532.662056198222	-6.083052336132822	72806321.76528487	37.003525724130995	11578.49476009782	-78.70951325347231	134061540.90961266	6195.187476598535	7913.798343107614	3.7879426519475605	14.348509534443512	62628204.21537281	8545.071032116419	10578.5898951341	1.074575	18.810026	0.07504032	0.045213	-0.0745999099	0.2591158841	-0.23158274210000002	0.13696512519999998	-0.0240584777	-0.11699552449999999	0.0518931174	-0.0862274264	-0.1088729926	-0.2241104362	-0.22534938699999998	0.0630435722	-0.1805288012	-0.06253991769999999	-0.1641974369	0.0132025093	-0.055456425	0.00037819910000000016	0.12111252019999999	0.09495223039999999	-0.1913163621	0.037799779900000004	-0.0965264707	0.031742586	-0.20914803210000002	-0.17295912300000002	-0.1016948932	0.0506259341	0.1154555269	0.027716691600000003	-0.0320581282	-0.0883695282	0.0079215682	0.042802645300000004	-0.0504854017	0.0370307264	-0.0723530513	0.1327041701	-0.0700752609	-0.0239053729	-0.1280023773	-0.056660682699999985	-0.013233955700000001	-0.20132967079999997	-0.1634931208	-0.0687500633	-0.1095063924	-0.0375853392	-0.0003471473	-0.009412696600000001	-0.046371628600000006	-0.0120124597	-0.1562636692	0.0820562732	0.0483881012	0.1439188177	-0.0836110096	-0.0143031377	0.034975911	-0.0676337214	-0.025086137400000003	-0.0562684772	0.087500337	0.0419065917	0.1024410477	-0.046418634699999996	-0.003946454	-0.0947212731	0.0448015687	0.2362109009	0.0711841458	0.194048324	-0.0374090515	-0.0395470572	-0.0054817692	0.0933623612	0.0982318348	-0.0059892695	0.1195095035	-0.0513711258	-0.0692560379	-0.0825807329	-0.0093724996	0.0061232428	-0.014007445700000001	-0.0743989186	-0.020528251	0.1297606678	0.0385158673	0.0417510566	-0.0510817417	-0.1278665334	-0.0559891204	-0.0173798365	-0.0027324358000000003	-0.0327341862	0.1030320782	-0.08887608109999999	-0.062683112	-0.0664520143	-0.0741308838	-0.126915546	0.1310055802	0.1301044008	-0.00651731	-0.0077639	6.027814321e-05	4.24753296361e-05	-0.0842787	-0.041541899999999986	0.00710289927369	0.0017257294556099994	0.219971	0.007934000000000023	0.048387240841	6.294835600000039e-05	-0.000609974	-0.00020912700000000006	3.7206828067600003e-07	4.373410212900001e-08	0.000135239	0.0001468734	2.1571795627559998e-08	1.8289587121e-08	0.00143912	-1.0000000000157452e-08	2.0710663744e-06	1.0000000000314903e-16
8542.72241515336	10.060358955137415	72978106.26236364	101.21082230621364	11570.119951292272	-8.374808805547218	133867675.68729147	70.13742252947122	7916.151321730288	2.3529786226745277	5.536508398763315	62665451.74853219	8549.632471351324	10582.214292600776	1.1491920000000002	20.116159	0.11544514000000004	0.0665962	-0.0364476636	0.2218359846	-0.1902743659	0.06603301980000001	0.0078648087	-0.0909097845	-0.0962422559	0.16042547199999999	-0.016066891399999998	-0.1512006398	-0.2504412359	0.1762023617	-0.1531236048	0.199745587	-0.11117573230000001	0.0398997796	-0.14037773679999999	-0.0464697767	-0.0167613878	0.0962336889	0.1012655023	0.1367367833	-0.096097124	-0.0280218918	0.0734064662	0.1037583199	-0.1676679299	0.0535997284	-0.09964708369999999	0.0172224292	0.066809913	-0.340023344	0.0692247158	0.1290329609	-0.0785082269	-0.1913255558	0.126946168	-0.0714065629	0.0852097991	-0.0934137093	-0.0128663673	-0.13344578640000002	-0.0016980195999999998	-0.10212239	-0.06925018990000001	-0.119973917	0.0615089553	-0.1049569232	-0.0680504076	0.0720468536	-0.0640168797	0.0676687071	-0.019610024	0.006698177	0.0193760659	-0.16483258050000002	-0.12169431439999999	-0.09954705789999999	0.1002575984	0.1034507657	-0.1129153562	-0.0009993311999999999	-0.1170306511	-0.0220960374	0.0546945242	0.062360668	-0.0328567912	0.19867331489999998	0.1871165493	0.0915675221	-0.1181873819	0.0031293653000000004	0.2533095112	-0.25993430030000003	0.0658218546	0.0233439828	-0.0006392406	0.0215689559	0.22546269359999999	-0.050029314400000004	-0.05211106150000002	0.0660141593	0.028510155099999997	0.1349018338	0.09455617720000001	-7.128829999999999e-05	0.048275053899999996	0.1587330901	0.0074820478000000015	-0.07606882400000001	0.1082675374	-0.07678927969999999	-0.1494888319	0.0616519769	0.0514897416	0.0680782922	0.0530320277	-0.045686655	-0.17184958170000006	-0.08547434570000001	0.0825204264	-0.0436426571	0.1307169779	0.1289539052	-0.0186123	-0.012094989999999998	0.00014628878310009996	0.00034641771128999995	-0.0914809	-0.007202199999999992	0.008368755064809998	5.1871684839999893e-05	0.160655	-0.059316000000000015	0.025810029025	0.0035183878560000013	-0.000598562	1.1412000000000032e-05	3.58276467844e-07	1.3023374400000074e-10	0.000485116	0.00034987699999999996	1.22413915129e-07	2.35337533456e-07	0.00181447	0.0003753500000000002	3.2923013809e-06	1.4088762250000018e-07
8563.110019390077	20.38760423671738	73326853.20417872	415.6544065130165	11561.526641223574	-8.593310068697974	133668898.27572246	73.84497793678598	7919.9210887816835	3.76976705139532	14.211143621785764	62725150.05252884	8549.09399856042	10640.993812015871	1.18526	20.747522	0.11188053	0.053374300000000006	-0.0036029277000000004	0.1637687277	-0.0072063338	-0.0834403113	0.0215408133	-0.139181826	-0.20057729829999998	0.11404387789999999	-0.051339191900000004	-0.0492641121	-0.1941995345	0.049828002	-0.0126569094	0.0050813077	-0.0238460973	-0.1297296794	-0.0503543791	-0.02808935	-0.0284035685	-0.0059521328	0.1054961355	-0.1116640608	-0.0678957202	-0.043008215499999995	-0.0250609102	0.140824108	0.1333125681	-0.0080693422	-0.1529249291	0.09512542859999999	0.05733642200000001	-0.0387317981	-0.046822396399999994	-0.015810403799999997	0.1059929042	-0.0272031364	0.14598845400000002	-0.1713382315	0.0344914919	0.08965333589999999	-0.1085919854	-0.0089450784	-0.0306308287	-0.0715560176	-0.0846284604	0.053064920700000004	-0.1172661272	0.1379245827	-0.029226833799999997	-0.0157530437	0.0848666211	-0.1258652061	-0.0682497276	-0.0284886821	-0.1158524708	-0.0030345153000000003	-0.16083573210000002	0.1070744507	-0.0698578902	-0.122001579	0.0662096267	-0.0955496852	0.1261844869	-0.023617447200000002	0.06877102780000001	0.0066128509	0.1144011254	0.138083702	0.0160188016	-0.108688605	0.0769832233	0.0043194096	0.11086854199999999	-0.0969965039	-0.0259731536	-0.0937867602	-0.0067279981	0.034128318	0.061541857400000004	0.0106923089	0.0781953542	0.1200249723	0.0806296658	-0.1346773356	0.09139146960000001	-0.1934257291	-0.1552964836	-0.1518972592	-0.0568159071	0.1222646472	0.0425150103	-0.041054789	-0.1662685987	-0.1662087302	-0.0476380215	-0.05950022980000001	0.1203426903	-0.0052884487	-0.033203274	-0.0440481609	0.0405647998	0.0173079155	0.1303325041	0.12742516550000002	-0.00825301	0.010359289999999998	0.00010731488930409996	6.81121740601e-05	-0.121798	-0.030317100000000013	0.014834752804000003	0.0009191265524100008	0.140174	-0.020481	0.019648750276	0.000419471361	-5.51775e-05	0.0005433845	3.04455650625e-09	2.9526671484025003e-07	4.70677e-05	-0.0004380483	1.9188631313289002e-07	2.21536838329e-09	0.00178144	-3.303000000000008e-05	3.1735284736e-06	1.0909809000000051e-09
8591.891935606174	28.78191621609767	73820607.03313442	828.398701070466	11563.461494859674	1.934853636099433	133713641.74310233	3.7436585931271975	7922.291616259531	2.370527477847645	5.619400523230717	62762704.45305605	8549.6547846354	10860.947191560601	1.113767	19.496061	0.10485579	0.056223	-0.0113539355	0.0543906805	0.0969875198	-0.1980745279	-0.0206762691	-0.0253026225	-0.20501728789999998	-0.0158464267	-0.050395793	0.0622618298	-0.1671167574	-0.0556441503	0.0811043286	0.0155573329	-0.0372261035	-0.0328594773	-0.1291734043	-0.0598537267	0.1007022502	-0.11458247460000001	-0.037395942599999996	-0.1241738043	-0.022060696400000003	-0.1042975077	-0.0319587962	0.0721330804	0.1273741435	-0.1554472904	-0.033954849100000004	0.058014013499999996	-0.1844106895	-0.0579566507	0.056774447	-0.0042430601	-0.1006726391	-0.1353551978	0.1040016359	0.0104214626	-0.06326769269999999	0.1970840346	0.0852763417	-0.0444465946	0.0245511994	0.07827901940000001	0.0370392308	0.0402680823	0.0326877691	-0.3414780448	-0.0381046725	-0.0611563563	0.0781368192	0.14143882259999999	0.0543992333	0.0783326818	0.0051410684000000005	0.0931598451	0.0409341006	0.12259269980000001	0.1306307442	0.11598211259999999	0.088267451	-0.0315070161	0.1308347122	-0.024142021200000002	0.0207171289	-0.046352615199999996	0.1908816882	0.08103782650000001	-0.09379148779999999	-0.1420697577	0.06735030139999999	0.0045527052	0.081021747	-0.1162453079	-0.0245830952	0.006265295600000001	0.20400104219999998	0.143783162	0.065191237	-0.0769360233	0.19187900019999998	0.0246847509	0.0070239544999999995	-0.055482141	-0.1755939638	0.0034783564000000003	-0.0469361879	0.0318595361	0.0413000804	-0.1977262267	-0.0052824918000000005	-0.0877617643	0.1164940034	0.1407786018	-0.0977294142	0.17254424	0.016862101799999998	-0.17323945710000002	0.1285152115	0.057507288499999996	0.14984613900000002	-0.1194337674	0.1298524409	0.1255226658	0.00214177	0.01039478	0.0001080514512484	4.5871787329e-06	-0.0731423	0.04865570000000001	0.00534979604929	0.002367377142490001	0.15886	0.018686000000000008	0.0252364996	0.0003491665960000003	-0.000279069	-0.00022389150000000002	7.787950676100001e-08	5.0127403772250005e-08	-0.00017675700000000002	-0.0002238247	5.009749633009001e-08	3.1243037049000015e-08	0.00168677	-9.467000000000004e-05	2.8451930329e-06	8.962408900000007e-09
8598.327759175801	6.435823569627246	73931240.25421315	41.419825019369576	11597.56435198203	34.102857122356	134503498.89836437	1163.0048639078273	7935.944452382095	13.652836122563713	186.39993418958056	62979214.35129415	8560.101533653857	11070.060293120803	1.071341	18.75341	0.069176615	0.0408541	0.0244102279	-0.039782208900000005	0.0708132988	-0.0613667158	-0.0500963905	0.0447825507	-0.07531022379999999	-0.030058008100000002	0.10408773619999999	0.012790034799999999	-0.08394370960000001	0.0365942745	-0.0618376504	-0.0505709899	-0.0525375433	-0.1061844883	-0.131990398	-0.0005020021	0.0331051822	-0.0248116683	0.2050067866	0.0378228934	0.0346365886	0.0064515139	0.0581531747	-0.0092699917	0.00021878900000000002	0.0795274341	0.1721997052	-0.1173714248	0.0660779611	-0.035334185	-0.10027409470000001	-0.17020212199999998	0.0804908797	0.1445564675	0.1252987147	0.1249357405	-0.0417173536	-0.0634066236	0.0787261814	-0.2103478791	-0.0695670221	0.0956901675	-0.0072836340000000015	0.050220258200000006	0.09591432970000001	0.0470326266	-0.0014778885999999999	-0.0497565356	0.0059223128	0.014429196299999999	-0.0286845948	-0.19902163850000001	0.0184114087	-0.10882581599999999	-0.0609985034	0.0301083386	-0.0043019639000000005	-0.0437517863	-0.0421842738	-0.0863897797	-0.0034513364000000003	0.010423344499999999	-0.0830078183	-0.0784459312	0.0246405862	0.0037063325	-0.0025132213	0.0524086596	0.08109434780000001	-0.091936923	-0.0209753478	-0.09559367490000001	0.09348575769999999	0.1264627257	0.056161044199999996	-0.2671654671	-0.0359929634	-0.103828725	-0.022503485099999998	0.0659742425	-0.07113752059999999	-0.0447607166	0.0870390598	0.0812244905	-0.14144387960000002	-0.0673259576	0.0137263471	0.0109948948	0.1216541025	-0.009837120100000001	0.1647091776	-0.1026510977	0.0092927727	-0.17033749969999998	-0.0517680326	-0.0256883032	-0.1387821988	0.009356786899999999	0.0637270814	0.0004517329	0.12927714029999998	0.1232519866	0.00334683	0.00120506	1.4521696036e-06	1.12012710489e-05	-0.0428445	0.030297799999999993	0.00183565118025	0.0009179566848399996	0.136152	-0.02270800000000001	0.018537367104	0.0005156532640000003	-6.29719e-05	0.00021609709999999998	3.96546018961e-09	4.6697956628409996e-08	-0.00012594900000000004	5.080799999999998e-05	2.5814528639999976e-09	1.5863150601000008e-08	0.00171918	3.241000000000008e-05	2.9555798724000007e-06	1.050408100000005e-09
8606.63861803077	8.31085885496941	74074228.30137862	69.07037490722347	11597.56934159517	0.0049896131404238995	134503614.63310823	2.489623929109084e-05	7933.029593171585	-2.914859210510258	8.496404217096485	62932958.52613612	8555.370978370553	11072.027885453905	1.039449	18.19516	0.081960945	0.0387985	0.0670003373	-0.05595293639999999	0.0024540506	0.0894525551	-0.0366649893	0.0723024778	-0.04067183	0.1463379245	0.1032076021	0.0807108621	-0.0404776596	0.0432130599	-0.0920043193	-0.1755443157	-0.0636000141	-0.1060208373	0.0029062725	0.14682390380000002	0.0317718884	-0.0033879807	0.0161906576	-0.0151188654	0.12325463140000001	-0.08422159359999999	-0.0012666905	0.1439783306	0.036742265	0.0670768314	0.0736869369	0.09373722150000001	-0.055730250499999995	-0.0176456229	0.0281408637	0.10587849210000001	-0.0021143098000000003	-0.045880541	-0.0689665033	0.028827236200000002	-0.13850535519999999	0.0128778833	-0.1380101668	-0.1330958665	-0.0805816927	0.0870570765	0.0741806541	-0.0614400238	0.1307304806	0.0102461718	0.1984821486	-0.1252122196	0.0644409972	-0.1214346555	-0.020688401699999998	-0.0052399446	-0.05219159860000002	0.0713869601	-0.0140476009	-0.142805219	0.0070174974	0.054317455599999995	0.1110946557	-0.0346895414	-0.1357244099	0.0004040607	-0.1595880681	-0.0482749189	0.048577649400000006	0.1758232752	-0.0062611212	0.011314177199999999	0.17803964989999999	-0.0070576211	-0.0638222355	-0.0028020899	0.0192410141	0.0178193941	0.0450002669	0.0162829122	-0.010141920799999999	-0.052608675099999995	0.1019841439	-0.0118958095	0.0511193169	0.1113478605	0.035950921600000005	0.0733734124	0.0524136385	-0.0804331342	-0.082207041	0.1291586578	-0.0903977207	-0.167116139	0.1882251312	-0.1616694125	0.12279621060000001	0.156043425	-0.0384039523	0.0283273831	-0.1047240425	-0.033742709100000004	-0.0326391282	0.013444526799999999	0.12860702429999998	0.120619788	0.00708238	0.00373555	1.3954333802500004e-05	5.01601064644e-05	-0.0623312	-0.019486700000000003	0.0038851784934399998	0.00037973147689000016	0.122628	-0.013523999999999994	0.015037626384	0.00018289857599999984	0.000295034	0.0003580059	8.704506115600001e-08	1.2816822443481e-07	-0.0005772069999999999	-0.0004512579999999999	2.0363378256399992e-07	3.3316792084899995e-07	0.00162415	-9.503000000000008e-05	2.6378632225e-06	9.030700900000014e-09
8609.890822776377	3.2522047456059227	74130219.98012887	10.576835707341685	11609.605926745959	12.036585150788596	134782949.77433488	144.87938209218453	7931.808286264829	-1.2213069067556717	1.4915905604891069	62913582.6900594	8556.838091622461	11103.024660370764	1.021174	17.875259	0.12498247	0.0646213	0.0775306954	-0.0772364611	0.0114597208	-0.0279823715	-0.0067320588	0.0153183595	-0.0141405754	0.1782839647	0.075789097	0.12051365060000001	0.0029166707	-0.0004919657	0.0254863748	-0.0958734524	-0.09917066880000001	-0.011377223700000001	0.0170899179	-0.0718874386	0.1333341355	0.04917011860000002	-0.0332673613	0.0216807285	0.0627138019	-0.0367642887	0.0109073156	0.1234814267	0.0245784851	-0.0969698149	0.0205285727	0.055458834299999996	0.0106539369	-0.05600083559999999	-0.08517958560000001	-0.1736194229	-0.121234	-0.0010222251	-0.09950990960000004	-0.011278516200000002	-0.063463477	-0.06314134219999999	0.0562943581	-0.0945290352	0.0520339783	-0.07550316309999999	-0.0104451697	-0.053340352699999996	0.1153512096	-0.0239976009	0.1335159596	0.1881944464	0.1041082925	-0.0510568389	-0.0269158498	-0.0729666672	-0.1026544249	0.1113969641	0.1823773401	-0.1145715177	-0.0366891205	0.0902956009	0.0326052747	-0.027717715299999997	0.1717346541	0.005567400300000001	-0.0884815381	0.0516001039	0.018205631	0.1037600055	-0.0001195308	-0.1162695466	0.0386112718	0.0608403749	-0.0353179096	0.06610435419999999	0.1054799548	0.0373301131	0.2133457027	-0.0073546628	0.0474629813	0.0379511144	-0.031235508399999997	-0.0269294404	-0.0809236393	-0.0068373634	0.1110702843	0.0632949341	0.029383986299999998	0.018133043600000003	-0.1335153435	0.10858299589999999	0.1010291911	0.0622720941	0.1282487785	-0.1381369235	0.0029288455	-0.0008877614	0.0961236985	-0.0580361435	0.12077458449999999	0.1440366606	-0.1930822743	0.0892748875	0.1278425844	0.1176337909	0.0265042	0.019421820000000003	0.0003772070921124001	0.0007024726176400001	-0.0201114	0.0422198	0.00040446840996	0.0017825115120399999	0.152455	0.029827000000000006	0.023242527025	0.0008896499290000004	-0.000230393	-0.000525427	5.308093444899999e-08	2.7607353232899994e-07	-0.0005772069999999999	0.0	0.0	3.3316792084899995e-07	0.0017690000000000004	0.0001448500000000002	3.129361000000001e-06	2.098152250000005e-08
8608.35433525103	-1.5364875253471837	74103764.3612352	2.3607939155475126	11617.731299905994	8.125373160035451	134971680.55681542	66.0216889898245	7925.4232483440055	-6.385037920823379	40.76870925035253	62812333.66539165	8556.238652099699	11046.797878490945	1.072618	18.775768	0.13985185000000006	0.0617749	0.0541564358	-0.06228467190000001	0.0876386703	-0.0604569379	0.0437955026	0.005329170899999999	-0.11839709710000001	0.011638195300000001	-0.0078723731	0.1322793025	0.0942372826	0.14496795710000002	0.0810139939	-0.123903684	0.0639336098	0.0258350665	0.12262317699999999	0.1960956129	-0.038582704100000004	-0.1159804775	0.0957371444	0.0450057403	0.0350463862	-0.15028169619999998	-0.0415105503	-0.0543065509	0.0221930388	-0.1743986993	-0.0693698083	-0.0228775722	0.1646110131	-0.030173252299999998	0.0465011404	0.20916356949999998	0.1497122665	0.0917790317	-0.013132533200000001	0.022122324	0.11756599179999999	-0.0891019609	0.029498548399999998	0.2187583686	-0.09541748539999999	0.0733826964	0.0819703218	0.2151907952	-0.0312046914	0.0345220455	0.045656725999999995	-0.0622325345	-0.1504054286	-0.153228696	0.0748505465	0.0313067583	-0.0318463539	0.027844284	-0.016993003700000002	-0.0195727798	0.0745850609	0.025174827400000002	0.0921291523	-0.0920345889	0.0620053955	-0.029431261	-0.027653441299999998	-0.0867215011	0.11034360380000001	0.0246234894	0.1973279669	-0.1700107301	-0.0988381228	0.1044159615	-0.10904541970000001	0.0796224816	-0.0921158454	-0.0234593979	-0.20123508199999998	-0.0344828133	-0.0384371024	0.041555959100000005	-0.1526663265	0.1099158703	0.027286477799999997	0.014345790700000001	-0.0048268081	0.0675055654	-0.0522279978	-0.2462339744	-0.1960067015	0.07033841589999999	-0.2488625314	0.0511886641	-0.015830035200000002	-0.012994793000000001	-0.0652763829	0.005320235600000001	0.10998516230000001	-0.022850027999999998	0.1269092715	-0.1573794001	0.1146165289	-0.062387386399999994	0.1269843812	0.11430275349999999	0.0365413	0.010037099999999995	0.00010074337640999994	0.00133526660569	-0.061012	-0.040900599999999995	0.003722464144	0.0016728590803600002	0.17152	0.019065000000000002	0.029419110400000007	0.000363474225	0.000461545	0.000691938	2.13023787025e-07	4.78778195844e-07	-0.000112612	0.000464595	2.1584851402499994e-07	1.2681462544000005e-08	0.00200945	0.00024044999999999972	4.0378893025e-06	5.7816202499999854e-08
