global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
9986.53612400015	n/a	99730903.75595991	n/a	12632.038496544135	n/a	159568396.578173	n/a	9102.9398200761	n/a	n/a	82863513.36792712	9821.75412670338	12855.799121323764	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	-0.0152287	n/a	0.00023191330369000005	n/a	1.0359e-05	n/a	1.0730888100000001e-10	n/a	0.000186959	n/a	3.495366768100001e-08	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0
9925.737083532526	-60.79904046762386	98520256.65141276	3696.5233217837626	12246.939800566655	-385.09869597748	149987534.47870362	148301.00564355555	9094.102666213686	-8.837153862414196	78.09528838798217	82702703.30363488	9751.68181347654	12751.879201386155	1.358875	19.473986	0.04431149484	0.0306883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.2444e-07	7.2444e-07	5.248133136e-13	5.248133136e-13	0.0113935	0.0266222	0.00012981184225000002	0.0007087415328400001	5.0386e-06	-5.3204e-06	2.538748996e-11	2.830665616e-11	-9.65899e-05	-0.00028354890000000004	9.329608782009999e-09	8.039997869121003e-08	7.01161e-05	7.01161e-05	4.91626747921e-09	4.91626747921e-09	0.0	0.0	0.0	0.0	0.0	0.0
9910.790105870654	-14.946977661871642	98223760.52262364	223.41214122448986	12103.614026685198	-143.32577388145728	146497472.50697067	20542.277458718618	9094.104838063082	0.0021718493953812867	4.716929796218061e-06	82702742.80568235	9715.687320231422	12714.919442740986	1.019177	14.605785	0.06498551556	0.038917900000000005	-0.0106375768	-0.0473604361	0.0990359557	-0.0661169412	0.0171644605	-0.1874854254	0.026106876600000002	-0.06536557650000001	0.096908059	-0.0271460819	0.0224405441	-0.0092538536	0.0392140931	-0.07253378740000001	-0.0230304738	0.1186698057	0.029412832400000002	-0.0270445577	0.018536726599999998	-0.006146876700000001	0.1295050014	-0.0297064606	0.0101945909	-0.0430865345	0.09071381460000001	-0.0032142576	0.11188912150000001	-0.11903716980000001	0.11842310699999999	-0.0205177091	0.029824974900000002	-0.0124829096	0.13295581869999998	-0.0029279224	-0.0108777179	0.0795828079	-0.1396680279	0.1287002673	0.0127069269	-0.0798683832	0.0512886196	0.0062596336	0.0171161885	-0.062954371	-0.0277151642	-0.1169618656	0.06697839259999999	0.12371919470000001	-0.0845720935	-0.043004930499999997	-0.1578992718	0.25476404059999996	-0.0432518338	0.061049943499999995	-0.0675271252	0.0848440565	-0.11111322900000001	0.030959152400000002	-0.0258215327	0.0028753418	-0.1504342625	0.0061457877000000005	-0.012621571100000001	-0.10376613539999999	0.046971222400000005	-0.0277116842	0.0056938526	-0.0780539349	0.06199388240000001	-0.1558897577	0.0017442485999999999	-0.0556063988	0.0514422021	0.0932449422	-0.1399489794	0.05917179230000001	-0.0627572779	0.093295756	-0.1390421791	-0.136930868	0.1686161336	0.0117930499	0.0248965728	-0.0254746419	-0.0904885613	0.1134041072	0.0026021384	0.1285540361	0.1285215385	0.0	0.0	0.0	-7.2444e-07	5.248133136e-13	0.0	4.87028e-06	-0.01138862972	2.37196272784e-11	0.00012970088689926728	0.0176268	0.017621761399999998	0.0003107040782400001	0.00031052647483853003	0.0005527819999999999	0.0006493718999999999	3.05567939524e-07	4.2168386450960995e-07	-0.0	-7.01161e-05	4.91626747921e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9903.582703992764	-7.207401877889423	98080950.37482464	51.946641829404	12059.90829599116	-43.705730694038714	145441388.10771638	1910.1908954998385	9106.902935584692	12.798097521610545	163.7913001726539	82935681.07816109	9717.67914680568	12698.293534345465	1.0100129999999998	14.474465	0.06508181392000001	0.0376837	-0.0066470516	-0.0541624396	0.0987430692	-0.07848083730000001	-0.0213484582	-0.0189145088	-0.0841135133	-0.0102503271	0.1049930733	-0.0091445593	-0.06892378610000001	-0.0522913505	-0.0662526616	-0.024574321	-0.0858436831	0.0603969244	0.0781858585	-0.0291121102	0.0318865825	0.0135191325	0.14977925039999998	0.057433888499999995	0.0176405668	-0.0617056173	-0.0311742014	-0.013389836	0.077069169	0.0267194123	0.1198371818	0.18716810920000002	-0.0124463908	-0.07158585440000001	-0.0570949556	0.004138698499999999	-0.06391141089999999	0.13928689	-0.1636664485	0.226212627	-0.1458979442	-0.0446478825	-0.0229930991	0.0346742246	-0.0446523428	0.1093895955	0.0067331462	0.09040884800000001	0.10774130679999999	0.1135183059	-0.057785322	-0.101227902	0.0378240585	-0.0506966813	-0.0681246356	0.1038592866	0.0142354164	0.0043382646999999995	-0.0463072487	0.08636485769999999	-0.0594909738	0.0814867768	-0.1524780524	-0.0064821037	-0.0051522784	-0.1090461049	0.0080856064	-0.1279106255	0.0044097973	-0.0164901075	0.006558904399999999	-0.1288283924	-0.0717639346	-0.0011792535	-0.10980868769999999	-0.060590108399999995	0.0254774363	0.0284795415	0.0389809363	0.1937131276	-0.1308194184	-0.0220376064	0.1308628436	-0.1258941347	-0.1179046626	-0.0815422149	0.0095545949	0.1037204389	0.045440573	0.1284673818	0.1281750671	0.0	0.0	1.5434199999999995e-05	1.5434199999999995e-05	2.3821452963999984e-10	2.3821452963999984e-10	0.021211700000000003	0.021206829720000004	0.0004499362168900002	0.0004497296267730755	0.0253574	0.0077306000000000015	0.0006429977347600001	5.976217636000001e-05	0.0	-0.0005527819999999999	0.0	3.05567939524e-07	-0.0	0.0	0.0	0.0	0.000169797	0.000169797	2.8831021209000002e-08	2.8831021209000002e-08	0.0	0.0
9902.511553052167	-1.071150940597363	98059735.05833164	1.1473643375426152	12027.291479181831	-32.616816809328164	144655740.32519987	1063.8567387732717	9115.453926464532	8.550990879839446	73.11944502709738	83091500.28549765	9728.806718410298	12544.177307997972	1.038785	14.886793	0.030473518979999992	0.0255446	0.0346882159	-0.0101352311	0.0707954298	0.057955447599999994	0.026737136600000003	0.0192449033	-0.0436008127	0.12061554990000001	0.1105421723	0.0904780964	0.0481273382	-0.0339330349	-0.0372859713	0.106655833	-0.1202960451	-0.10069974109999999	-0.111995785	0.13718156199999998	-0.0549876489	0.146362797	0.11576003019999999	-0.065733506	0.057835764299999995	-0.0408271908	0.0544119782	0.038238948599999996	-0.08733423929999999	-0.132965119	-0.0334074241	0.0379680419	0.1697607011	-0.110185207	-0.046086862	-0.0985413778	0.19267948850000002	-0.0024145975	-0.104732176	0.0582070619	0.030162607799999998	0.0206424942	0.06971169740000001	0.010555551699999999	-0.117007797	0.2346877598	-0.0041049928	-0.1494276921	0.0671021339	0.0530621942	0.0544827053	0.1069161283	0.1031754913	-0.040292831	-0.1200040415	-0.047780349400000005	0.0723117859	-0.023787136299999997	0.1268198509	0.11099080089999999	-0.028916431800000007	-0.036194023900000004	-0.0369441708	0.0756438799	0.0638511171	0.0328795026	0.12950064619999999	-0.0081014386	-0.0034034996	-0.013885174299999999	0.1886881359	-0.0390756666	-0.0974167964	-0.0978126276	0.2037518825	-0.0097644392	0.0784261962	-0.035698308	0.0006218069999999999	-0.031704423100000004	0.0026183032000000003	-0.0145705426	0.179501761	0.1209008881	-0.0601235564	-0.1297330343	0.09645076529999999	0.0844293033	0.1011286142	0.1282941315	0.1274830585	0.0	0.0	3.13522e-06	-1.2298979999999996e-05	1.512649090403999e-10	9.829604448399998e-12	-0.00338022	-0.024591920000000003	1.14258872484e-05	0.0006047625292864003	0.0253574	0.0	0.0006429977347600001	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	5.2411e-05	-0.000117386	2.7469129210000003e-09	1.3779472996e-08	0.0	0.0
9882.968443693662	-19.543109358504807	97673065.25904472	381.9331233984782	12008.386148628791	-18.90533055303968	144201337.89457983	357.41152331969545	9109.69775682179	-5.756169642741952	33.13348895602401	82986593.22064395	9726.558958114565	12540.346100948047	1.033605	14.81255	0.00600390522	0.00420941	0.0457350984	-0.0298626904	0.0538478074	0.0865822379	0.0413142197	-0.0395767688	0.065204992	-0.0887453492	0.1219484149	-0.022809734300000002	0.10802131720000001	-0.035645241800000005	-0.050557812199999996	0.14371078210000002	-0.100399932	-0.0370150197	-0.0565019955	-0.061643830199999985	0.008721000500000001	0.020001486699999998	0.010176385	0.0363992378	-0.1903656512	0.08613395480000001	0.1257329974	-0.1067788097	0.17760775739999998	-0.0562536911	0.044367553899999995	-0.0042057514	0.054137358600000005	0.0472513598	0.0241400493	-0.0475854155	-0.0689401694	-0.056537596100000004	-0.037239306	0.0371001159	0.1549655069	-0.053133527800000004	-0.0239936777	-0.0037950733	-0.0974955075	-0.0458711831	0.1308663933	-0.0697989265	-0.0348367582	0.094065911	0.0492423875	-0.1220674598	0.0205782718	0.06329945690000001	-0.1223567376	-0.0701231886	-0.0090026384	-0.0016844705	0.0039297286	-0.0647793672	0.077072025	-0.0736134967	-0.10695195539999999	-0.0052617411999999995	-0.1268402298	-0.0704528768	0.0717444647	-0.17059769730000002	0.1437471367	0.09415077919999999	-0.0193395616	0.0011621925	-0.036739765099999995	-0.0771466925	-0.0011915047	0.1303069075	-0.021482511800000003	-0.0451781437	-0.0875360487	0.017725472	0.0082236639	-0.1094641111	0.0686879578	0.0196975048	0.0718346166	0.1567936114	0.0315377983	-0.0920155659	0.0156077659	0.1280344021	0.126447378	0.0	0.0	0.0	-3.13522e-06	9.829604448399998e-12	0.0	0.0	0.00338022	0.0	1.14258872484e-05	0.0253574	0.0	0.0006429977347600001	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-5.2411e-05	0.0	2.7469129210000003e-09	0.0	0.0
9879.598941599346	-3.3695020943159757	97606475.24685092	11.353544363599749	12018.503646723762	10.117498094970868	144444429.90631238	102.36376770173919	9096.099994219683	-13.59776260210674	184.8991477832527	82739035.10484332	9709.426699765872	12450.764589005472	0.99447	14.251707	0.03208876014	0.0199773	0.06632111610000001	-0.0594482758	0.0691300914	0.0008816680000000002	0.009859412	-0.0455151961	0.0419990381	-0.17065240420000002	0.1459126283	0.0061346286	-0.006443136899999999	-0.0138936029	-0.0085301637	-0.1265703783	-0.0487388026	0.0311487354	-0.026744851200000003	-0.0824826152	0.0698497333	-0.0621683216	0.0979453367	-0.0751866853	0.0165762245	-0.011065440400000001	-0.0139530576	0.0351291946	-0.1065021318	-0.0046216746	0.0577799395	0.0262594427	0.057002397999999996	0.0256906473	0.0211197748	0.0235666343	-0.027699816000000002	0.1648243928	-0.0589521784	0.0587229529	0.1329109122	-0.1137029217	-0.15149543699999998	-0.0725999645	-0.0711123816	0.0547178159	0.0684733461	0.16373928810000002	0.0192595544	-0.0623791437	0.1209542839	0.0466646034	0.030711304300000002	-0.0527411135	-0.0689100457	0.017971793899999998	-0.0240614569	-0.0215473116	-0.0946669108	0.019330969099999998	0.0062191	-0.0419167501	-0.19699163739999997	0.09578290789999999	-0.0566225137	-0.0418503053	0.0037341348	0.0215123592	-0.0198609071	-0.0009279139	-0.1183230623	-0.0036629668	0.1016148576	-0.0470953624	0.0493848576	-0.0694024349	0.0380662633	-0.0012767458	0.0241330461	0.05304833900000002	-0.046690829100000004	-0.0319276539	0.0149060174	-0.0873784886	0.15913349359999998	0.152973224	-0.0299233875	0.0333908846	0.0717371538	0.1276883686	0.12507081779999998	0.0	0.0	-1.25494e-06	-1.25494e-06	1.5748744036e-12	1.5748744036e-12	1.7052000000000004e-06	1.7052000000000004e-06	2.907707040000001e-12	2.907707040000001e-12	0.0102456	-0.015111800000000003	0.00010497231936000003	0.00022836649924000004	0.00019558	0.00019558	3.82515364e-08	3.82515364e-08	0.0001439	0.0001439	2.070721e-08	2.070721e-08	0.0	0.0	0.0	0.0	0.0	0.0
9880.504365005016	0.9054234056693532	97624366.50688316	0.8197915435338899	11998.616221822705	-19.887424901056875	143966791.23858696	395.509669195177	9093.852651360226	-2.247342859456694	5.05054992795099	82698156.04465142	9702.922716372796	12450.052645235579	0.9510090000000002	13.62887	0.08262238986	0.0396692	0.0639707511	-0.0378023613	0.062325419699999995	-0.0341229135	0.028469239	-0.009745672700000001	-0.059885310199999986	-0.043607411500000005	0.1411816803	0.0441865133	-0.0188342946	-0.1317233784	-0.0608726028	-0.027478679199999998	-0.0046232786	0.0342950921	0.0034374487	0.048006962	-0.0065788787	-0.0704222632	0.0281336492	-0.0619378915	0.1101611998	0.0511811495	0.0264450678	0.050282198099999995	-0.1278553164	0.0606035908	0.041931745	-0.10532371800000001	0.0276600127	-0.0357513218	-0.016237608400000002	-0.0872485167	-0.0169614356	0.023554474900000004	0.0548124228	0.0381285016	0.0119255146	0.0642769672	-0.13543896560000002	-0.0581703688	0.0111047988	-0.0290806945	0.056421354699999995	-0.1851430941	-0.0475527704	0.0814044236	0.026492953700000002	0.037585556299999996	0.0605931607	0.0301889971	-0.0264623785	0.0509498179	0.0367976064	-0.0232541243	-0.09422319550000001	0.10965603480000001	-0.1289734548	0.0012020283999999999	-0.08198834690000001	0.10562487949999999	0.0159941139	-0.0330982184	-0.06767437309999999	0.07019200889999999	0.0351174685	-0.0866076318	-0.0323750928	0.1029847091	0.08823390390000001	0.0448460775	0.1021751093	-0.0200524402	0.049853878899999995	0.0717187575	0.0423581443	-0.0052803964	-0.0668390446	0.0805685455	-0.029033612099999998	0.0696416437	-0.11820947820000001	0.1305570117	-0.0051871959	-0.010055698100000001	0.0426752424	0.1272562643	0.12335708880000001	0.0	0.0	-0.016612499999999995	-0.016611245059999998	0.00027593346244337425	0.00027597515624999984	0.016191999999999998	0.016190294799999998	0.00026218086399999995	0.000262125645710907	0.031479900000000005	0.021234300000000005	0.0009909841040100004	0.0004508954964900002	-0.000232251	-0.000427831	5.3940527001e-08	1.8303936456099998e-07	-0.0	-0.0001439	2.070721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9894.101250573794	13.596885568778815	97893239.55660592	184.87529717046561	11999.052713182815	0.4364913601093576	143977266.01373988	0.19052470745011693	9095.181875775774	1.3292244155472872	1.7668375468870272	82722333.35344012	9711.732613041528	12440.550456356335	0.962073	13.787435	0.08088496	0.0444769	0.0652861038	-0.049624462599999995	0.001007699	0.1518651584	-0.0538710064	-0.0026251701	-0.07072066910000001	0.058005567	0.0020439494	-0.031235261	-0.0705178056	0.056821081600000004	0.010546575	0.10096423480000001	-0.0207453629	0.1066694275	0.0175281489	0.034943474700000005	0.1169744748	0.10381853369999999	-0.0659607967	-0.058003487199999995	0.0906434014	0.09619773570000001	-0.09677714789999999	-0.1474613095	0.035147579	0.1149785246	-0.1371199556	0.09609279529999999	-0.1274833293	-0.0679960642	-0.0335118821	-0.1016045528	-0.0938757824	-0.0018729303	-0.0645824237	-0.0996286158	0.1631561251	0.11538307199999999	-0.1356775459	-0.055513667	0.1668850894	-0.0799598751	0.1169358819	0.0743295996	0.1062817642	-0.0653573707	-0.0366862105	0.1557949523	-0.009393042800000001	0.0020923239	-0.0509986176	-0.0940895917	-0.1122821142	0.0655729637	0.0495713914	0.0199874164	-0.11454641210000001	0.0838241552	-0.0008598847	-0.1056895225	0.14108716289999998	-0.066648067	0.0110107401	-0.0566260866	-0.0541936399	-0.0655450273	-0.133160478	0.0424418201	-0.0234818785	-0.032597597799999996	-0.1268347582	-0.0358865231	0.1730262039	0.07356418320000001	0.01634832	-0.1297334348	0.1349486126	0.2172438765	-0.0701575195	0.1149126017	-0.023440907	0.1122084535	-0.1229508376	-0.1031657319	0.0464663165	0.1267383804	0.1213108108	0.0	0.0	-0.00573844	0.010874059999999994	0.00011824518088359988	3.29296936336e-05	-0.0219246	-0.0381166	0.0004806880851599999	0.0014528751955599998	0.016508499999999995	-0.01497140000000001	0.0002725305722499998	0.0002241428179600003	0.0	0.000232251	0.0	5.3940527001e-08	-0.0	0.0	0.0	0.0	0.000106207	0.000106207	1.1279926849e-08	1.1279926849e-08	0.0	0.0
9902.712505455915	8.611254882120193	98063714.96571296	74.15371064483885	12008.976987703145	9.924274520330073	144215528.29118368	98.4912247548727	9098.358466819542	3.176591043767985	10.090730659346976	82780126.79074684	9713.002898802835	12640.490192809406	1.02364	14.669744	0.06822224	0.0368217	0.0136743775	-0.056661875800000004	0.0249150944	0.0394104237	-0.055564074299999995	-0.051803822699999995	-0.021062277200000003	-0.0312618285	-0.0378682804	-0.058787220099999996	-0.0011387207	0.026074155800000002	-0.0164588557	0.1564413271	-0.0300085489	0.0734437031	-0.022494823100000002	0.0074638602	0.015670229	0.150453111	0.006812804499999999	-0.08305600219999999	-0.0855182874	-0.0245724076	0.1365901656	-0.0860724609	0.0713271895	0.0575547257	-0.0739248975	-0.0232040515	0.14131130460000002	0.1289972328	-0.055460755800000004	-0.09291644980000001	0.1298223079	0.014515698999999996	-0.0376157571	-0.21920685	0.0179064658	0.046253746	-0.0121790908	0.0850161225	0.08909809380000001	0.06286784769999999	-0.17251374	-0.0825056443	0.06596467190000001	-0.1385757009	-0.1109703214	0.1632493408	0.0004741695	0.10537352130000001	-0.0508219001	-0.027727675299999997	-0.0886810916	0.0432633089	-0.0118963723	-0.0353013884	0.0470405288	0.0044565188	-0.0176316605	-0.023741569599999998	0.045979896900000004	-0.1448515331	0.2038019677	-0.0272253423	-0.03597995	0.0267465311	0.1191773827	0.033476652999999995	0.1075697876	-0.050007291399999994	0.1376923051	0.11112461900000001	0.1650577991	-0.042608428	-0.0348666676	-0.1412407145	0.13454506730000002	0.0655367645	-0.0771148545	0.051352964	0.0515687845	-0.0509180114	-0.0318262654	-0.0385715508	-0.0013815771	0.1261350661	0.11893750039999999	0.0	0.0	-0.00789645	-0.0021580099999999997	4.657007160099997e-06	6.235392260249999e-05	0.00305493	0.02497953	9.3325973049e-06	0.0006239769190209	0.025719599999999995	0.0092111	0.0006614978241599997	8.484436320999999e-05	-0.000432042	-0.000432042	1.8666028976400002e-07	1.8666028976400002e-07	-0.0	0.0	0.0	0.0	0.000311637	0.00020543	9.7117619769e-08	4.2201484900000006e-08	0.0	0.0
