global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
11108.972662967759	n/a	123409273.62656498	n/a	14350.985771434805	n/a	205950792.61192423	n/a	8941.410777003766	n/a	n/a	79948826.68311909	9753.99132434049	10461.785372811397	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a
11035.702110612185	-73.27055235557418	121786721.07417025	5368.573842490938	13831.566080409017	-519.4196910257888	191312220.23672125	269796.8154253259	8952.835544527836	11.424767524069464	130.52531297903235	80153264.28736103	9660.089365790142	10557.139853297052	1.428729	27.708509000000006	0.09424727	0.0539195	-0.11828093140000001	0.1367652447	-0.0008065864	0.0247999207	-0.0313338019	0.4202674074	-0.2688788915	0.0413942196	-0.24698059670000005	0.4653096981	0.1321791239	-0.3431094322	0.2027315327	-0.0524214687	0.0083485595	-0.038084629700000004	0.0308980498	-0.0044482704	-0.2756058268	0.0319698273	-0.0307357218	0.0895893814	-0.047840019299999995	0.0768981415	-0.0176795617	0.0188869882	-0.0099619284	0.046083360700000006	0.0993484808	-0.0136453198	0.029858613399999998	0.025013544300000003	-0.118690962	0.024355708900000002	-0.0026581545	0.0430302413	-0.1599728911	0.0908465069	-0.0633035507	0.0753639415	-0.09726225210000004	0.026220862400000003	-0.0540712588	0.0238459427	-0.1236108942	0.0034143922999999997	0.020975083399999997	-0.09442049640000001	0.06513406990000001	-0.101192011	-0.0938963859	0.010106364599999999	0.05523931519999999	0.010879506	-0.1244561572	0.122329671	0.1204734048	-0.0557484802	-0.1486388043	0.06484633599999999	0.0187331991	0.0408671048	-0.12301903970000001	-0.11844453029999999	-0.021418837799999996	0.05903696360000001	-0.1421124015	-0.027282809900000003	-0.024794764700000003	-0.015553151000000001	0.1013415295	-0.18368681050000002	0.099379861	-0.105539591	0.0104700814	-0.3435754595	0.1393822897	0.0902090913	-0.1658739554	0.3350900378	-0.11332449800000001	0.2435498575	-0.0367506611	0.0903279962	-0.0088945571	0.0394364102	-0.0860186179	0.0423706494	-0.105320292	0.16129479800000002	-0.0714504139	0.0177056588	-0.0159735118	-0.13602523589999999	0.013506954	0.16843193350000002	-0.0285711034	-0.0014790241	-0.015113793799999999	-0.22004103190000002	0.08486585390000001	0.0694668863	-0.0627312442	-0.0708668217	0.0084374449	0.0874207444	0.0895234237	-0.1261008304	-0.0065690847	-0.0006236726	-0.08941589289999999	0.10942417289999999	0.1285540361	0.1285215385	0.0	-0.0124997	-0.0124997	0.00015624250009000002	0.00015624250009000002	0.0190422	0.0190422	0.00036260538084	0.00036260538084	0.0455147	0.0455147	0.0020715879160899996	0.0020715879160899996	-0.000202086	-0.000202086	4.083875139599999e-08	4.083875139599999e-08	7.27178e-05	7.27178e-05	5.287878436840001e-09	5.287878436840001e-09	-6.90096e-05	-6.90096e-05	4.76232489216e-09	4.76232489216e-09
11024.693447601236	-11.008663010949023	121543865.6135816	121.19066128863716	13713.751873221616	-117.81420718740084	188066990.44028935	13880.187415195807	8967.831469530965	14.995925003129742	224.87776669949173	80422001.26590991	9658.67346065697	10619.746183807785	1.054677	20.454206	0.05642953	0.0268995	-0.14794614679999998	0.1290013319	-0.1645443313	0.0603564868	-0.076805311	0.3315041205	-0.15933640289999998	0.05835416230000001	0.1152332309	0.1091110632	-0.0613832241	-0.010420669799999999	0.0560141968	-0.17488570899999994	-0.0728923155	-0.009740573800000001	0.12158287820000001	0.0826847861	0.21037216120000002	0.002805492	0.0189575307	-0.0758361892	-0.005488376999999999	-0.012316875900000001	-0.049194756	-0.049169421	-0.0284199366	-0.1356998441	-0.19361782579999998	-0.0104246901	0.0138445283	0.0248782733	-0.0612991312	-0.047559779	-0.034153673100000004	-0.12540828140000002	-0.04345699769999999	0.0296417948	0.0002653041	0.0794206479	-0.0455172487	-0.0452202039	0.1611008801	0.1083893709	0.12180131289999999	0.1445198252	-0.020917703200000002	-0.1535130072	0.0055357871999999995	-0.1456996996	0.11834223869999999	-0.057989584000000004	0.1084304609	0.023060901600000003	-0.0605901626	-0.0570573615	0.0442591392	-0.011406088500000001	-0.011813845600000001	-0.0647730625	-0.06964171179999999	-0.1598808208	-0.1727480834	0.12533767939999998	-0.17942346739999998	0.0078892079	0.059498735199999986	-0.047246431	0.006822106800000001	-0.0069017847	-0.09002280619999999	0.0627362845	0.22985355	-0.0893672262	0.033275691600000004	-0.195425595	0.017755090600000002	0.1042217908	-0.166602421	0.0302642925	-0.08833573039999999	0.0616090378	-0.0501614771	0.0108857803	0.19603647030000002	-0.0499654973	0.001700801	0.0475546207	0.05828504900000001	0.0172611235	0.22356165719999999	-0.0134862351	-0.1197104865	0.027742571400000002	-0.041236296400000004	-0.0670000778	-0.0237887171	-0.045928242800000005	-0.0589470675	0.1242044707	0.0134740017	0.013651296299999999	-0.1275906108	-0.11432461279999999	-0.0640710007	0.0282631551	0.0472897559	0.1214571049	0.1446321242	-0.0582238658	0.0433808434	0.0580567154	0.1284673818	0.1281750671	0.0	-0.0260438	-0.013544099999999998	0.00018344264481	0.0006782795184400001	0.0336671	0.0146249	0.0011334736224100001	0.00021388770001	0.033654500000000004	-0.011860199999999994	0.0011326253702500005	0.00014066434403999987	-0.00015738699999999996	4.4699000000000014e-05	2.4770667768999988e-08	1.998000601000001e-09	0.000250438	0.0001777202	3.158446948804e-08	6.271919184400001e-08	-0.000174597	-0.0001055874	3.0484112408999996e-08	1.114869903876e-08
10997.095236540647	-27.598211060589165	120936103.64154498	761.661253744826	13647.059320114831	-66.69255310678453	186242228.08673307	4447.896639901277	8962.589048914899	-5.242420616066738	27.482973915761555	80328002.45972927	9650.05315940464	10513.14027774656	1.0768950000000002	20.885117	0.09159405	0.0426695	-0.11363988539999999	0.1137269167	0.0061467342	0.22011188399999998	-0.050955592800000005	0.1381024567	-0.106218651	0.16711178470000002	-0.0329661781	-0.05647247530000001	-0.0543294377	-0.1577403057	-0.1209866783	-0.0911050672	-0.0821235126	-0.015617637299999999	0.0404020312	-0.1698244263	0.1974124813	0.025660739300000002	0.1092860294	0.0854694027	0.097884695	-0.0584064142	0.12066931300000001	0.0823492036	-0.0640904616	-0.0357510045	-0.1050568471	0.1038771877	-0.033628224	0.053784880800000004	0.0110139721	-0.022307099700000003	-0.0123731104	-0.0692426936	0.023810682000000003	-0.0709224731	-0.10377554300000001	0.0172075299	0.1229003589	-0.0598056191	-0.0391260127	0.12822360130000002	0.1541143042	-0.0381438291	-0.1125915411	0.1448138434	0.09384178550000001	-0.0650395861	-0.0529197505	-0.059785944800000004	-0.0395333012	0.0230434609	-0.1090382511	0.012643216	-0.0099425815	-0.1528200422	-0.014493278200000001	-0.0225690656	0.08744203	-0.10234076310000001	0.0391883816	0.0725331097	0.043647928499999995	-0.0172399625	-0.1470757449	0.1362122303	-0.10750553210000001	-0.06923794679999999	-0.0576757418	0.0796059853	0.0697759434	0.0033593012	0.006789561899999999	-0.1207895594	-0.005213547	0.0981461158	-0.0321389754	0.0064764916	-0.014810590600000001	-0.0906611299	0.05792697240000001	0.1558589519	-0.0288061572	0.0715598275	0.10880071849999999	-0.16952599420000006	-0.0028135222	0.0007967516	0.1447406272	0.012673864699999999	-0.0448805151	-0.0565515681	0.1697080336	-0.0055451604000000005	0.0405612269	-0.155008526	-0.023165126499999997	-0.0194020179	-0.1034652707	-0.0140801598	0.0706042787	0.0044948385	0.0474786207	0.005390390300000001	0.08764797519999999	-0.1337959673	0.0739963064	-0.0082936795	-0.0532026401	-0.1265499374	0.1282941315	0.1274830585	0.0	-0.0363624	-0.010318600000000004	0.00010647350596000009	0.00132222413376	0.0282235	-0.005443599999999996	0.0007965659522500003	2.9632780959999957e-05	0.0649547	0.0313002	0.004219113052090001	0.00097970252004	0.000453518	0.000610905	2.05678576324e-07	3.73204919025e-07	0.000423619	0.00017318099999999998	2.9991658761e-08	1.7945305716100003e-07	-0.000281144	-0.00010654700000000001	7.904194873599999e-08	1.1352263209e-08
10965.116783542626	-31.978452998020657	120233786.07672818	1022.6214561466163	13614.224466097296	-32.83485401753569	185347107.8132822	1078.1276383528796	8960.053706136483	-2.5353427784157248	6.427963004064766	80282562.41685012	9646.323552490896	10438.16641315254	1.072966	20.80891	0.06953664500000001	0.0304985	-0.0867056936	0.1880733684	0.1561602549	0.0988112005	-0.14078908310000002	0.09637488949999999	0.0697543935	0.1967537839	-0.0804284811	-0.0744107688	0.09793158699999999	0.043010546399999995	-0.1596636527	-0.1166123658	-0.18039899559999997	0.054274280999999994	0.0549763893	-0.0687546566	0.1062950621	-0.0748652439	-0.2653058546	-0.0483577745	0.0325719367	-0.1006270615	0.057599486100000014	-0.0155928083	0.0368347018	0.0790418153	-0.0033198298999999997	0.0001371427	-0.1678676443	0.1457296729	-0.036851534	0.08253950339999999	-0.0269817809	0.0071680834	-0.14163420289999998	-0.0792798208	-0.068410197	-0.0503214033	0.1741701427	-0.1331145849	-0.187644775	0.033798424199999996	-0.0223422889	-0.0193640861	0.0330431064	-0.0939263949	0.0898546766	-0.0708131464	0.2023394943	-0.066491602	0.0965474251	0.1041456282	0.1431472613	0.017823472	0.009770598299999999	-0.006131696	-0.016500570200000002	-0.06310081349999999	0.0779152935	0.0611166462	0.0649764394	0.013169536200000002	-0.0922259936	0.1008397874	0.1105652867	0.0015009062	-0.0025375321	-0.011122062700000001	-0.07958372179999999	0.0768627216	-0.09954463529999999	0.20848455870000002	0.1105476884	-0.0777198518	0.039866389	0.034746485699999996	0.0693008182	0.1258442892	-0.11544219650000001	-0.045111421	-0.0316001092	0.0863449597	-0.0245999493	-0.1293096189	-0.027310844900000002	-0.056350707800000004	0.0797958635	-0.0393917605	-0.0127515154	-0.0194157955	-0.11537841509999999	0.17160565949999998	0.1026561267	-0.028575229100000002	-0.0764088891	0.1349863341	0.0357610518	0.0553628163	0.0644870999	0.0568657334	-0.0480227118	-0.0577811623	-0.0426394826	-0.09285368150000001	0.047734304500000005	-0.0512626272	0.1608808908	0.0895026501	0.051700728	0.0758377101	0.1280344021	0.126447378	0.0	-0.037594	-0.0012315999999999994	1.5168385599999985e-06	0.0014133088360000002	0.0429305	0.014707	0.0018430278302500004	0.00021629584900000005	0.051340300000000005	-0.0136144	0.002635826404090001	0.00018535188735999995	4.535010000000001e-05	-0.0004081679	2.0566315700100005e-09	1.6660103459040998e-07	0.000313258	-0.000110361	1.2179550321000004e-08	9.8130574564e-08	0.0	0.000281144	0.0	7.904194873599999e-08
10949.842475411626	-15.274308131	119899050.23632859	233.3044888807326	13586.98817182047	-27.23629427682499	184606247.58118936	741.8157259338099	8946.416964981734	-13.636741154748963	185.960709321624	80038376.51131298	9629.412495368606	10250.876113943152	1.111282	21.552008	0.077573895	0.032698700000000004	-0.0092792475	0.2055476957	-0.060637101	-0.0626990693	-0.031251962	0.0026066377	0.0807549456	0.16022940119999998	0.050234760999999996	0.10621364050000001	0.0549495139	0.07064307019999999	-0.030010011200000002	0.1942607314	-0.1302623145	0.0337298194	0.11274261769999999	-0.06587570820000001	0.1423131213	-0.0259549573	-0.006421333100000001	-0.0391706493	-0.0128902249	-0.0461964423	0.0156088915	-0.0375227335	-0.22019863039999998	-0.0007271439	-0.0960761795	0.0500352208	0.1986964279	0.0795911377	-0.0394454173	0.0793092101	0.09250989429999999	0.0946320893	0.0811416438	0.1047314657	-0.035505483	-0.0911523428	0.1555710526	-0.0198904107	-0.0006320515	0.0218370614	0.0943658003	-0.0607590536	0.1336382174	-0.0615634309	-0.05723411320000001	0.0116752183	0.1756886133	0.0224038365	0.043498591600000004	-0.10135631789999999	-0.041761135899999996	0.0048658314	-0.0496708346	0.009010473199999999	-0.0419208224	-0.07588167629999999	0.048267559	-0.019211045700000002	-0.0563984374	0.046920505300000005	0.1927042111	0.0425572621	-0.0205371063	-0.032253172000000004	-0.0596726077	0.0760099498	-0.1139954404	0.0571119463	-0.0667614309	-0.1438218425	0.0833148168	-0.0412483162	0.0104562818	-0.0902324774	0.20037025420000001	-0.018497095	-0.085846855	-0.0905711324	-0.09430218800000001	0.014321781899999999	-0.042410133200000005	-0.010920397	0.04051338	0.1089758217	-0.0775572353	-0.047746278200000006	0.0540193312	-0.06848004490000001	-0.0821414706	0.131818665	0.017914346499999997	0.0792373283	-0.062403642	-0.2085274902	0.0157787198	-0.0059563317	-0.0268307448	0.1019099806	-0.13954590349999998	0.0272971508	-0.0048339119	-0.0331583967	-0.0376850395	-0.0535445268	-0.0252770007	-0.1181345554	0.051448033399999996	-0.11594731779999999	0.1276883686	0.12507081779999998	0.0	-0.0305506	0.007043400000000004	4.9609483560000065e-05	0.0009333391603599998	0.02371	-0.0192205	0.0005621640999999999	0.0003694276202500002	0.0625685	0.011228199999999994	0.00391481719225	0.00012607247523999983	0.000211441	0.0001660909	4.4707296481e-08	2.7586187062809997e-08	-0.0	-0.000313258	9.8130574564e-08	0.0	-0.000322287	-0.000322287	1.0386891036900001e-07	1.0386891036900001e-07
10954.516792434448	4.674317022821924	120001438.1557283	21.849239629842817	13573.334619605359	-13.653552215111633	184235412.69577736	186.41948809077974	8942.306880320239	-4.110084661495422	16.89279592465993	79964852.34182268	9633.61043466294	10129.467735238975	0.974141	18.892309	0.069386465	0.0430323	0.0502922492	0.1860169177	-0.06410826900000001	0.011074059099999999	0.023590299	-0.058847715700000004	-0.0724889893	0.12666547720000002	0.07228100679999999	0.050916489599999996	-0.0110019172	0.1345055369	-0.045671896399999995	0.0326641138	-0.092753634	-0.0841237334	-0.0198571269	0.0281395255	-0.0893307014	-0.029043744	-0.0990210543	-0.0450156574	0.12094482029999999	-0.0089878643	-0.0101005292	-0.0001363366	-0.174719757	-0.0025047343	0.037031269500000005	0.024936915	-0.0220182359	-0.0782203408	-0.0267714607	-0.0523635867	-0.0396351784	0.0477519988	0.0581756456	0.1470296311	0.1673476562	0.0178849359	0.0067165906999999995	0.10960791980000001	0.052906342099999996	-0.1013537286	0.026091161499999998	-0.026850046699999998	-0.0402026115	-0.0418808415	0.1004260938	-0.09857470619999999	-0.2092181879	0.0392736884	0.0527859775	0.06659322620000001	0.0664996746	0.0007549163	-0.076293381	-0.1827236787	-0.0113837839	-0.0319413271	-0.0700055398	0.06346868110000001	-0.0823281877	-0.155483213	0.0039441621	0.11050862310000001	0.0018923614	0.006712510600000001	0.06694941360000001	-0.0530302054	0.0744435854	0.10076057349999999	-0.0153046244	-0.0828629369	-0.0329384022	0.0369710737	0.1203719702	0.0397442904	-0.0239271856	0.0273875858	0.0024917691	0.0402447867	-0.0761070443	-0.003469855	0.10742596789999999	-0.0377777792	-0.0988530027	0.031476912200000005	-0.1394927995	0.0433708219	0.026815701600000002	-0.0592799434	-0.0242512535	-0.047452834000000006	0.1239245076	0.0756684515	-0.0265256079	0.1213133924	0.0049120018	0.11159331289999999	-0.01652153	-0.1221047285	0.0612257911	0.1388597743	0.2145394491	0.11836500359999999	0.0685643851	-0.08081980820000001	-0.1285726186	-0.0340226416	-0.0369156463	0.1133129291	0.1272562643	0.12335708880000001	0.0	-0.0376602	-0.0071096000000000015	5.054641216000001e-05	0.00141829066404	0.06516720000000001	0.04145720000000001	0.0042467639558400015	0.0017186994318400012	0.056667599999999985	-0.0059009000000000075	0.003211216889759999	3.482062081000009e-05	6.53657e-05	-0.00014607529999999998	4.272674736490001e-09	2.1337993270089995e-08	0.000134716	0.000134716	1.8148400656000002e-08	1.8148400656000002e-08	-0.000304703	1.7584000000000013e-05	9.284391820899998e-08	3.0919705600000045e-10
10995.041248466006	40.52445603155866	120890932.05546892	1642.2315366537307	13587.143346610286	13.808727004927276	184610464.32133615	190.68094149660786	8949.107123322845	6.800243002606294	46.24330489449586	80086518.30470769	9638.8094547923	10244.27802303675	1.052553	20.413021	0.108098365	0.0462352	0.0214589875	0.1354752388	-0.0712837166	0.1024290328	0.007569172	-0.0725952532	-0.17169009	0.0013328615	-0.0200964198	0.1040780498	-0.0653751508	0.0831935856	-0.1664449339	0.0317395039	-0.0109915953	0.1707383489	-0.0571377287	-0.1200518542	-0.0590506206	-0.0828818979	-0.1634935251	-0.05986972650000001	0.0674017749	-0.305019712	0.0217954695	0.12349301119999999	0.0325127127	0.038228886600000005	0.0719599426	0.1585660309	0.10556062890000001	-0.1017703357	-0.0165279253	-0.06895418639999999	0.06780063089999999	-0.1344388789	0.0574978017	-0.0401483839	-0.0525026525	0.0030001527	0.11601660539999999	-0.0632501333	-0.0215651091	0.0400302999	0.0987796386	0.0142380608	0.0398357055	0.0606051125	-0.0330437531	0.055306000099999995	-0.0532058171	0.004789336	0.09556453300000001	0.0587141062	-0.052137311	0.12943467349999999	-0.1246890602	0.17320045260000005	0.012093668200000001	-0.0200780771	-0.036828223199999996	0.0332303055	0.0347923335	-0.0718947368	0.0037459832	-0.0851955239	-0.1555025578	-0.013347375	-0.08946565810000001	-0.060820888899999995	0.1993686218	-0.030136918399999997	0.040206096600000005	-0.1637027864	-0.131741147	-0.07192168809999999	0.042792438099999996	0.016212463400000002	0.0455186838	-0.0145952778	-0.0633757272	-0.1026491246	0.0204903877	0.1506071591	-0.12090201769999999	-0.0198077196	0.0002548092	-0.0546550924	-0.0135948435	-0.1607645301	0.0083621493	-0.0642720653	-0.0575468483	-0.057321471799999996	0.0412246374	0.0010073557000000002	0.021666577200000002	-0.05697763030000001	0.1326960137	0.08241808769999999	0.0312323296	0.0103557744	0.04374185110000001	0.06198998150000001	-0.08404074339999999	-0.1892134398	-0.09889302859999999	0.039318322200000005	-0.0497085137	0.06731974	0.0624006433	0.0641012905	0.1267383804	0.1213108108	0.0	-0.054164300000000005	-0.016504100000000008	0.00027238531681000026	0.0029337713944900005	0.039763699999999985	-0.025403500000000016	0.0015811518376899994	0.0006453378122500008	0.08759799999999998	0.030930399999999986	0.007673409603999997	0.0009566896441599994	0.000416754	0.0003513883	1.7368389651600006e-07	1.2347373737689e-07	0.000434321	0.000299605	8.9763156025e-08	1.8863473104100002e-07	-0.000250489	5.421399999999997e-05	6.274473912100001e-08	2.939157795999996e-09
11013.94689385767	18.90564539166371	121307026.18071702	357.4234276753353	13594.579504766321	7.436158156035162	184812591.9114125	55.29644812156827	8969.463591395723	20.356468072877764	414.3857924020916	80451277.11737345	9648.557296562713	10634.079162610544	1.076638	20.880123	0.08534735	0.0567024	-0.1389840357	-0.024156041	-0.0802248554	0.17289641379999998	0.0582512855	0.0712573795	-0.1445478387	-0.0942346121	0.037482422	-0.1762116389	-0.1289309481	0.12943931949999998	-0.07058015150000001	0.055827527599999996	-0.20429004239999998	-0.0216529307	0.0810960163	0.07428330799999999	-0.1025504302	0.039727595	-0.1664643142	0.0419577979	-0.0062970798	-0.07850891410000001	0.00572236	-0.0255470106	0.029193170600000002	0.06649692730000001	-0.0855032836	0.0855125873	0.0085818472	-0.1224660748	0.032272467400000004	-0.0797477444	-0.011016514199999999	-0.0414874567	-0.0647358146	-0.08722416179999999	0.0029036093	-0.053135723200000005	-0.1053941931	0.0318787883	-0.0037968315000000002	0.0065104643	-0.2267483632	0.065610027	-0.0596916122	0.0683210554	-0.0171016911	0.0413439642	-0.07143367639999999	0.0542664909	0.20827471600000005	-0.1011564224	-0.2022134893	-0.135413184	-0.2462587132	-0.0271592631	-0.0531723363	0.0375287891	-0.1114741507	0.0452388771	0.07514939999999999	0.0300832473	-0.0485783146	0.045504168399999996	0.1034682365	-0.0156855791	-0.0206691627	0.17733452440000005	0.0737302729	0.051047080999999994	0.2041686912	0.060284243499999994	-0.12021243849999999	-0.0378169147	0.0129730382	-0.1084377282	-0.07313511389999999	-0.0666595208	0.0181301652	0.08818199630000001	-0.005801354599999999	-0.0223392422	-0.0352160931	-0.1545453064	0.06817536099999999	0.0144442431	0.1462282083	-0.10594870599999999	-0.1257256988	-0.0918349539	0.11917161679999999	0.0546018532	0.0284912986	-0.1452343032	-0.1130388428	-0.1081107438	0.078405097	0.0801230464	-0.0631115343	-0.21121393019999998	0.0784356104	-0.0829680665	0.0591767442	0.1264596597	-0.1535654566	0.0842923352	-0.0355676071	-0.0329123785	-0.0078970703	0.08088607440000001	0.1261350661	0.11893750039999999	0.0	-0.0549018	-0.0007374999999999951	5.439062499999928e-07	0.00301420764324	0.0528982	0.013134500000000007	0.0027982195632399996	0.0001725150902500002	0.033728100000000004	-0.053869899999999984	0.0011375847296100005	0.0029019661260099978	0.000385727	-3.102700000000004e-05	1.4878531852899998e-07	9.626747290000023e-10	0.000363728	-7.059299999999998e-05	4.983371648999997e-09	1.3229805798399998e-07	0.0	0.000250489	0.0	6.274473912100001e-08
10996.637873809854	-17.309020047816375	120926044.5277093	299.6021750157092	13609.223307777056	14.643803010734699	185210959.04094228	214.4409666172026	8967.300310750295	-2.1632806454272213	4.6797831508800165	80412474.86318235	9649.423771489668	10757.397702887252	1.133334	21.979677	0.0730181	0.0361015	-0.1964023264	-0.0452141417	0.1186294609	0.0091890611	-0.0123433432	0.0890520794	0.07715903730000001	0.014350346399999997	-0.1141561281	-0.21040052010000002	0.04962123809999999	0.0062687134	-0.0054721721	0.1760712474	-0.0157760101	-0.008434164499999999	-0.0884540442	0.005951821600000001	-0.0084538607	0.0400299609	0.0362422382	-0.0822675446	-0.0628738655	-0.0479890896	-0.0831674509	0.0499091235	-0.028209825299999998	-0.00039662949999999997	-0.0891895033	0.1417614494	-0.06358476769999999	0.13482630240000001	-0.0710237621	0.1533448972	-0.13499270630000001	0.1391218538	0.0923443748	-0.10128529359999999	-0.0509987184	-0.0509960312	0.010148666899999999	0.1151847389	0.10943709119999999	-0.09177776359999999	-0.052225113600000005	0.12962235789999998	-0.033392154199999996	0.010949587299999999	0.1897626043	0.049907589100000004	0.0628713523	0.096595285	-0.0190012122	-0.2012942278	-0.0902698893	-0.1008285093	0.0285776778	0.1498646157	-0.0285989097	0.04986676	-0.1269405552	-0.048936676900000003	0.0382518817	-0.0058329827	-0.10094777880000001	-0.0994113616	-0.036185054700000004	-0.04272978980000002	-0.049784307400000005	-0.11230694640000001	-0.1049209573	0.0725832201	0.0209765479	0.18371579030000001	-0.0004233728	-0.1279149035	0.0873128035	-0.1129772831	0.0320746864	-0.1013792568	0.16217574380000002	0.0014523609	0.0359201856	0.0793160519	0.0011700654	-0.1078758347	-0.0713315747	0.22875200399999998	0.0007502482000000001	-0.062159549	-0.023455086899999998	-0.1829845353	0.0126984449	-0.1015056451	-0.0996923179	-0.1016068422	-0.023547409900000003	0.0206821649	0.024885336600000002	-0.0431598065	-0.046121443899999996	-0.1677246416	-0.0498522798	0.08642641109999999	-0.1267682273	0.0295755025	0.012151587299999999	-0.0466958644	0.1988623295	-0.09754834720000001	0.0606329885	-0.2049446429	0.125446728	0.11624355550000001	0.0	-0.07351189999999999	-0.01861009999999999	0.00034633582200999964	0.005403999441609999	0.032969300000000014	-0.01992889999999999	0.0010869747424900004	0.0003971610552099997	0.049871	0.016142899999999998	0.002487116641	0.0002605932204099998	0.000298053	-8.767399999999999e-05	8.8835590809e-08	7.686730275999998e-09	0.000307659	-5.6069000000000015e-05	3.143732761000001e-09	9.465406028099999e-08	-0.000222981	-0.000222981	4.9720526361e-08	4.9720526361e-08
