TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,2,2.550000e+00,1.0,0.0,2.4000183e-06,149.79373,153.7942,153.97195,2.0,154.59532,0.6233642,154.69576,4.326636,159.02419,5.0,159.02434,160.03647,6.0645127,160.03667,162.0382,--
2,2,2,1,2,4,8.500000e-01,1.0,1.0,--,--,--,162.04478,2.0,162.67848,0.6337021,162.77881,2.616298,165.39717,5.0,165.3973,166.40132,4.3565464,166.40147,170.40416,--
3,3,1,1,1,2,2.550000e+00,1.0,2.0,--,--,--,170.40573,2.0,170.82869,0.4229562,170.92902,4.527044,175.45958,1.0,175.4597,176.46518,6.0594516,176.46532,178.46727,--
4,4,1,1,1,4,1.700000e+00,1.0,3.0,--,--,--,178.46881,2.0,178.9956,0.5267959,179.09596,3.573204,182.67216,1.0,182.67229,183.67595,5.20714,183.6761,187.6782,--
5,5,6,2,3,4,2.550000e+00,1.0,4.0,--,--,--,187.84572,2.0,188.26266,0.4169491,188.363,4.533051,192.89803,8.0,192.89815,193.90419,6.058482,193.90434,197.90617,--
6,6,3,1,3,3,8.500000e-01,1.0,5.0,--,--,--,197.90892,2.0,198.32864,0.4197176,198.42897,2.8302824,201.26112,6.0,201.26125,202.26628,4.3573585,202.26643,205.26823,--
7,7,1,1,1,4,8.500000e-01,1.0,6.0,--,--,--,205.2699,2.0,205.69547,0.4255685,205.7958,2.8244314,208.62415,4.0,208.62425,209.62929,4.359389,209.62944,213.63084,--
8,8,6,2,3,4,8.500000e-01,1.0,7.0,--,--,--,213.80038,2.0,214.52866,0.7282746,214.62898,2.5217254,217.15218,7.0,217.1523,218.15729,4.3569098,218.15744,222.15918,--
9,9,5,2,2,2,1.700000e+00,1.0,8.0,--,--,--,222.32652,2.0,222.8464,0.5198813,222.94675,3.5801187,226.5293,5.0,226.52942,227.5341,5.2075806,227.53426,229.53566,--
10,10,6,2,3,1,1.700000e+00,1.0,9.0,--,--,--,229.70331,2.0,230.12863,0.4253267,230.22897,3.6746733,233.90515,6.0,233.90527,234.91028,5.2069664,234.91042,235.9128,--
11,11,4,2,1,3,8.500000e-01,1.0,10.0,--,--,--,236.07915,2.0,236.61244,0.5332922,236.71284,2.7167077,239.4313,4.0,239.43143,240.43628,4.357134,240.43642,243.43785,--
12,12,2,1,2,2,1.700000e+00,1.0,11.0,--,--,--,243.44072,2.0,243.86214,0.4214169,243.96246,3.6785831,247.64217,5.0,247.64227,248.64694,5.206222,248.64708,250.64917,--
13,13,1,1,1,4,2.550000e+00,1.0,12.0,--,--,--,250.65077,2.0,251.07861,0.4278299,251.17896,4.52217,255.70332,4.0,255.70343,256.71625,6.065482,256.7164,260.7179,--
14,14,3,1,3,2,1.700000e+00,1.0,13.0,--,--,--,260.7195,2.0,261.3449,0.6253992,261.44525,3.4746008,264.92078,7.0,264.9209,265.92633,5.2068048,265.92645,267.9282,--
15,15,6,2,3,1,2.550000e+00,1.0,14.0,--,--,--,268.0979,2.0,268.52856,0.4306617,268.6289,4.519338,273.14984,7.0,273.14993,274.1553,6.0573893,274.15543,275.15717,--
16,16,3,1,3,2,1.700000e+00,1.0,15.0,--,--,--,275.15988,2.0,275.67892,0.5190273,275.77924,3.5809727,279.36118,8.0,279.3613,280.3659,5.2060223,280.36606,282.36737,--
17,17,3,1,3,3,1.700000e+00,1.0,16.0,--,--,--,282.369,2.0,282.79547,0.426483,282.8958,3.673517,286.57117,7.0,286.5713,287.57623,5.2072577,287.5764,290.57825,--
18,18,3,1,3,2,8.500000e-01,1.0,17.0,--,--,--,290.57983,2.0,290.89487,0.3150224,290.99518,2.9349775,293.9309,8.0,293.93103,294.93527,4.355445,294.93542,296.93732,--
19,19,1,1,1,2,8.500000e-01,1.0,18.0,--,--,--,296.93896,2.0,297.5614,0.6224575,297.6618,2.6275425,300.29114,1.0,300.29126,301.29688,4.3579173,301.29703,303.29816,--
20,20,4,2,1,4,8.500000e-01,1.0,19.0,--,--,--,303.46713,2.0,303.89594,0.4287865,303.9963,2.8212135,306.82016,2.0,306.82028,307.82495,4.3578005,307.8251,311.82715,--
21,21,2,1,2,1,1.700000e+00,1.0,20.0,--,--,--,311.82993,2.0,312.36176,0.5318402,312.4621,3.5681598,316.03217,5.0,316.0323,317.03726,5.207324,317.03738,318.03882,--
22,22,5,2,2,2,1.700000e+00,1.0,21.0,--,--,--,318.2103,2.0,318.72934,0.5190271,318.82965,3.580973,322.41278,5.0,322.4129,323.41736,5.207067,323.4175,325.4188,--
23,23,1,1,1,3,2.550000e+00,1.0,22.0,--,--,--,325.4215,2.0,325.745,0.3234953,325.84534,4.626505,330.4731,3.0,330.47324,331.47824,6.0567393,331.4784,334.47974,--
24,24,6,2,3,4,8.500000e-01,1.0,23.0,--,--,--,334.64923,2.0,335.1785,0.5292838,335.27884,2.7207162,338.00214,9.0,338.00226,339.00824,4.359028,339.0084,343.01047,--
25,25,4,2,1,3,8.500000e-01,1.0,24.0,--,--,--,343.179,2.0,343.59528,0.4163185,343.69568,2.8336816,346.53116,4.0,346.53128,347.53625,4.357283,347.5364,350.5388,--
26,26,4,2,1,1,2.550000e+00,1.0,25.0,--,--,--,350.703,2.0,351.12845,0.4254342,351.2288,4.5245657,355.75513,2.0,355.75525,356.76025,6.057234,356.7604,357.76215,--
27,27,3,1,3,1,8.500000e-01,1.0,26.0,--,--,--,357.765,2.0,358.19534,0.4303311,358.2957,2.819669,361.11713,9.0,361.11725,362.12192,4.356904,362.12207,363.1233,--
28,28,6,2,3,2,2.550000e+00,1.0,27.0,--,--,--,363.291,2.0,363.8116,0.5206159,363.91193,4.429384,368.34415,8.0,368.34427,369.34863,6.0576463,369.3488,371.3501,--
