sub,acq,TrialCount_misses,Max_Abs_motion,MCFLIRT_FD,mriqc,fmriprep,FD_exclusion,ABS_exclusion,Beh_TrialExclusion
sub-10203,mb6me1,0.0,0.756938,0.037953411163120565,0.07357028079186602,0.03903060236879432,False,False,False
sub-10108,mb1me1,2.0,1.27616,0.04310829884615385,0.09763801815107415,0.04350491615384616,False,False,False
sub-10108,mb3me4,0.0,0.863835,0.058602268351648355,0.11230212478894341,0.05595255040293042,False,False,False
sub-10108,mb3me1,1.0,1.19445,0.07064689690104166,0.13746462543497023,0.07194355885416666,False,False,False
sub-10108,mb6me4,1.0,1.42963,0.041015561530815106,0.07555476718120738,0.06348990298210734,False,True,False
sub-10108,mb1me4,1.0,0.508922,0.023702503870967742,0.051043021291700595,0.023967479569892473,False,False,False
sub-10108,mb6me1,1.0,0.271063,0.03928840390070922,0.07703032707044391,0.03987859782978726,False,False,False
sub-10085,mb1me1,9.0,0.89419,0.21365807384615382,0.46908437487313176,0.21656810384615394,False,False,False
sub-10085,mb3me4,4.0,1.46982,0.1478602757875458,0.2901203556896622,0.13500663076923078,False,True,False
sub-10085,mb3me1,4.0,1.66913,0.18654497604166667,0.3592948096591339,0.1778963934895833,False,True,False
sub-10085,mb6me4,5.0,1.35671,0.13851919773359841,0.27203773637938156,0.13633626739562624,False,True,False
sub-10085,mb1me4,2.0,0.681063,0.11096938602150536,0.2444719749578907,0.11242073225806451,False,False,False
sub-10085,mb6me1,2.0,0.475177,0.078600936,0.1545377130648755,0.08225468721985812,False,False,False
sub-10188,mb1me1,0.0,0.311326,0.05084596676923077,0.1144632351644986,0.05218893592307691,False,False,False
sub-10188,mb3me4,2.0,0.726764,0.04966945706959707,0.09677140617491933,0.05787561758241759,False,False,False
sub-10188,mb3me1,0.0,0.360722,0.054100368984375,0.1121923426784757,0.05361403872395834,False,False,False
sub-10188,mb6me4,1.0,1.60768,0.0510922425447316,0.09122051117434053,0.07380426282306157,False,True,False
sub-10188,mb1me4,1.0,0.601936,0.04438393440860216,0.0927605916361365,0.04273902290322581,False,False,False
sub-10188,mb6me1,0.0,0.433832,0.03772712323404256,0.07920923711414672,0.041062519475177306,False,False,False
sub-10186,mb1me1,0.0,1.64595,0.06461964384615385,0.12066171159155313,0.06306839615384613,False,True,False
sub-10186,mb3me4,0.0,0.819227,0.06441843516483516,0.1226386676149635,0.06889242901098902,False,False,False
sub-10186,mb3me1,0.0,0.883773,0.11012300000000001,0.1792940728608066,0.10658960000000006,False,False,False
sub-10186,mb6me4,0.0,0.913638,0.06534572449304174,0.12198195895860785,0.07232959980119281,False,False,False
sub-10186,mb1me4,0.0,0.215686,0.03817701666666666,0.08622944225199158,0.037831871720430094,False,False,False
sub-10186,mb6me1,0.0,0.510222,0.06747137889361703,0.12379358219120878,0.0678951856879433,False,False,False
sub-10035,mb1me1,4.0,0.374609,0.04015225407692308,0.08666148663261909,0.040288788461538466,False,False,False
sub-10035,mb3me4,4.0,0.319949,0.051713050183150186,0.09980593494871877,0.0646735153846154,False,False,False
sub-10035,mb3me1,7.0,0.374767,0.06338414328125001,0.14421093790544182,0.06474991796874993,False,False,False
sub-10035,mb6me4,6.0,0.350429,0.04482679163021869,0.09686201213951845,0.07788618489065612,False,False,False
sub-10035,mb1me4,2.0,0.402214,0.044625952688172044,0.1004220806819414,0.04492730215053764,False,False,False
sub-10035,mb6me1,10.0,0.926945,0.05573944882269503,0.1268377371736371,0.056852109645390024,False,False,False
sub-10150,mb1me1,0.0,0.23716,0.049411001,0.10464148158394965,0.04814073869230769,False,False,False
sub-10150,mb3me4,1.0,0.496687,0.05320986043956044,0.11280558009346088,0.05615914102564105,False,False,False
sub-10150,mb3me1,0.0,0.335034,0.08132546328125001,0.1572793264567611,0.08459676328125,False,False,False
sub-10150,mb6me4,0.0,0.457719,0.051629783936381714,0.09926595287295288,0.037235110656063636,False,False,False
sub-10150,mb1me4,0.0,2.13624,0.09162958817204304,0.18049365814785684,0.08427652258064515,False,True,False
sub-10150,mb6me1,0.0,0.834241,0.05379240658156029,0.1041470726776017,0.056267406950354586,False,False,False
sub-10074,mb1me1,0.0,1.03401,0.11731943846153846,0.24822978226918363,0.1142507023076923,False,False,False
sub-10074,mb3me4,1.0,0.630013,0.06284631626373625,0.12786585807811107,0.048494725274725294,False,False,False
sub-10074,mb3me1,0.0,1.20451,0.06722454239583334,0.1311322807691209,0.06943591088541666,False,False,False
sub-10074,mb6me4,0.0,0.761112,0.0455231924055666,0.08702377064677054,0.04113475467196822,False,False,False
sub-10074,mb1me4,3.0,0.432187,0.03120757741935484,0.06893874645998141,0.030550991612903235,False,False,False
sub-10074,mb6me1,0.0,0.521679,0.0415122504964539,0.07828030934454638,0.04144273070921984,False,False,False
sub-10043,mb1me1,0.0,0.373977,0.042927084692307695,0.09275633616494623,0.04637272615384616,False,False,False
sub-10043,mb3me4,1.0,1.20035,0.05864183769230769,0.10295482068989106,0.06533015970695967,False,False,False
sub-10043,mb3me1,0.0,0.717968,0.09273982916666666,0.1711194518335052,0.0914490018229166,False,False,False
sub-10043,mb6me4,0.0,1.12134,0.050264855109343934,0.09422203790243193,0.056784311133200815,False,False,False
sub-10043,mb1me4,1.0,0.621351,0.034587471935483866,0.08311173153360438,0.037023662365591396,False,False,False
sub-10043,mb6me1,1.0,0.631833,0.055579735276595744,0.10659108740411556,0.057636054978723435,False,False,False
sub-10069,mb1me1,1.0,0.357243,0.07045717061538462,0.15484691078547141,0.07084090999999999,False,False,False
sub-10069,mb3me4,5.0,2.11258,0.13495428388278385,0.25379419382434526,0.14837138168498168,False,True,False
sub-10069,mb3me1,0.0,0.868088,0.068627095625,0.14406391173789834,0.07277090169270835,False,False,False
sub-10069,mb6me4,0.0,1.2644,0.08591786353876739,0.15843841938233238,0.08917989801192835,False,False,False
sub-10069,mb1me4,0.0,1.36576,0.17098483010752688,0.35773164542548425,0.17619682473118284,False,True,False
sub-10069,mb6me1,1.0,1.09622,0.055829355687943255,0.10295918955134814,0.05846588761702121,False,False,False
sub-10059,mb1me1,0.0,0.330066,0.02692682623076923,0.05729447674656385,0.029049072076923067,False,False,False
sub-10059,mb3me4,0.0,0.758176,0.05466407890109891,0.10556734275110873,0.05803464761904763,False,False,False
sub-10059,mb3me1,0.0,1.20982,0.07722454143229167,0.15041419635203787,0.07615354333333334,False,False,False
sub-10059,mb6me4,0.0,0.246382,0.0437254749304175,0.09505831770730673,0.07020773620278335,False,False,False
sub-10059,mb1me4,0.0,0.433394,0.03856686075268816,0.08271741933363694,0.03782917032258063,False,False,False
sub-10059,mb6me1,0.0,0.305578,0.04790282286524822,0.09347349167542932,0.04674792709219858,False,False,False
sub-10078,mb1me1,0.0,0.339071,0.06898658461538462,0.152168098632529,0.06734313292307693,False,False,False
sub-10078,mb3me4,2.0,0.673139,0.06353969505494506,0.12738851964239492,0.06191410362637362,False,False,False
sub-10078,mb3me1,1.0,0.329123,0.0822864609375,0.15450168503771275,0.08286663747395837,False,False,False
sub-10078,mb6me4,0.0,0.434105,0.04273865807157057,0.09025378545569834,0.05387646224652092,False,False,False
sub-10078,mb1me4,1.0,0.724292,0.02866006043010752,0.05132584177389781,0.028602876021505366,False,False,False
sub-10078,mb6me1,1.0,0.535719,0.05007391017021277,0.09562517051558941,0.05073349818439714,False,False,False
sub-10136,mb1me1,0.0,0.437614,0.07363734538461537,0.16903884440372674,0.07568250615384613,False,False,False
sub-10136,mb3me4,0.0,1.18754,0.15189784432234432,0.27006109597323835,0.1295171205128205,False,False,False
sub-10136,mb3me1,1.0,0.726496,0.1060437609375,0.2144214586167196,0.10837767578125007,False,False,False
sub-10136,mb6me4,0.0,0.871846,0.0708954083499006,0.1304281902949676,0.05512697011928424,False,False,False
sub-10136,mb1me4,0.0,0.890059,0.12478703838709679,0.2687857084934188,0.12644373225806446,False,False,False
sub-10136,mb6me1,0.0,0.82394,0.07383378581560283,0.14566561252048624,0.07364670580141838,False,False,False
sub-10017,mb1me1,0.0,0.786339,0.049769587615384615,0.10232502790103751,0.0599463769230769,False,False,False
sub-10017,mb3me4,0.0,0.578327,0.045512527838827845,0.09534845455271296,0.07237635432234435,False,False,False
sub-10017,mb3me1,0.0,0.628949,0.05994157122395832,0.119986575322682,0.058984699739583264,False,False,False
sub-10017,mb6me4,1.0,0.656269,0.04288691964214711,0.08807576550098688,0.04808629499005963,False,False,False
sub-10017,mb1me4,0.0,0.384621,0.030310925698924733,0.06471747058568464,0.02968237817204301,False,False,False
sub-10017,mb6me1,0.0,1.10083,0.05241271032624114,0.10956087256359366,0.05212318509219865,False,False,False
sub-10080,mb1me1,7.0,0.987873,0.08090125307692307,0.1816250731222321,0.08095988307692313,False,False,False
sub-10080,mb3me4,6.0,0.639674,0.07556125714285715,0.1484968102281262,0.10610021098901094,False,False,False
sub-10080,mb3me1,1.0,0.909986,0.13191189687500002,0.2179284843936569,0.1293107088541666,False,False,False
sub-10080,mb6me4,4.0,0.830354,0.09343831312127236,0.19184407351832614,0.20616341789264417,False,False,False
sub-10080,mb1me4,1.0,0.327949,0.0405344935483871,0.09206797220316262,0.04261142892473119,False,False,False
sub-10080,mb6me1,0.0,0.613172,0.0923911289787234,0.18005533921297398,0.09709123570212763,False,False,False
sub-10094,mb1me1,11.0,4.51622,0.4742425684615385,1.0004577937264192,0.46775863230769243,False,True,False
sub-10094,mb3me4,12.0,1.85942,0.22127749853479856,0.4508128183970714,0.2188002256410257,False,True,False
sub-10094,mb3me1,3.0,10.8398,0.3984582057291666,0.783815541472535,0.414155882552083,False,True,False
sub-10094,mb6me4,23.0,1.0964,0.22423624612326046,0.4098067427717905,0.20700172544731624,False,False,False
sub-10094,mb1me4,10.0,0.591805,0.14698759139784948,0.3391627382138484,0.14499943333333337,False,False,False
sub-10094,mb6me1,7.0,1.2555,0.16144983248226952,0.32024911194919,0.16176408624113475,False,False,False
sub-10221,mb1me1,0.0,0.695947,0.0966495026923077,0.20918585136827356,0.09826972384615386,False,False,False
sub-10221,mb3me4,0.0,1.64892,0.14736317014652014,0.2825800269695766,0.1788709395604396,False,True,False
sub-10221,mb3me1,0.0,1.12544,0.14896673307291666,0.29353918416694363,0.14524210729166673,False,False,False
sub-10221,mb6me4,0.0,3.13265,0.15423709224652088,0.26921210491924846,0.15767286302186892,False,True,False
sub-10221,mb1me4,1.0,3.1213,0.2085680978494624,0.4036031445532987,0.21126262903225798,False,True,False
sub-10221,mb6me1,1.0,2.43793,0.11359863272340427,0.22008735662911233,0.1167825834184398,False,True,False
sub-10130,mb1me1,24.0,1.92763,0.12078026230769232,0.21598947434289192,0.10449780261538463,False,True,False
sub-10130,mb3me4,3.0,0.757579,0.04808424652014652,0.09348704794929942,0.048583038827838855,False,False,False
sub-10130,mb3me1,14.0,3.10746,0.07685150651041667,0.13405284601985584,0.07583370372395834,False,True,False
sub-10130,mb6me4,24.0,1.05605,0.07354815850894633,0.1351983882536157,0.050780805049701734,False,False,False
sub-10130,mb1me4,9.0,1.29719,0.10084150021505375,0.18814150770277904,0.09071639784946238,False,False,False
sub-10130,mb6me1,12.0,2.07479,0.06017034018439715,0.10957298709916155,0.08658210737588655,False,True,False
sub-10054,mb1me1,2.0,0.556796,0.06316093923076922,0.13975100749111743,0.0657287973846154,False,False,False
sub-10054,mb3me4,4.0,0.817187,0.07075886021978023,0.14029734210987108,0.08269866336996345,False,False,False
sub-10054,mb3me1,1.0,0.548188,0.09912630286458333,0.17914933624237553,0.09704672343749994,False,False,False
sub-10054,mb6me4,4.0,0.690908,0.060383730695825054,0.12173787222358821,0.06133126918489065,False,False,False
sub-10054,mb1me4,0.0,0.762868,0.12519768817204302,0.2885907861559602,0.12544812365591393,False,False,False
sub-10054,mb6me1,2.0,1.35443,0.081100229929078,0.1551656286223048,0.08339202297872336,False,True,False
sub-10125,mb1me1,0.0,0.70562,0.13485446230769232,0.2735711096774263,0.12778097615384623,False,False,False
sub-10125,mb3me4,0.0,0.651135,0.09277174761904762,0.17068994113146357,0.09429602527472535,False,False,False
sub-10125,mb3me1,0.0,0.838469,0.12730297015625,0.21803522875582493,0.12470958489583323,False,False,False
sub-10125,mb6me4,1.0,1.05813,0.06715121733598409,0.12518391760931516,0.07727151192842945,False,False,False
sub-10125,mb1me4,0.0,0.830075,0.060940930107526894,0.12955905302043322,0.058103154838709675,False,False,False
sub-10125,mb6me1,0.0,0.887747,0.07836940767375887,0.14781152144319157,0.07935085087943264,False,False,False
sub-10166,mb1me1,0.0,0.942107,0.0984782223076923,0.21296388118799078,0.09437974384615382,False,False,False
sub-10166,mb3me4,0.0,1.34613,0.07974566164835166,0.15798701048171193,0.08678403113553114,False,False,False
sub-10166,mb3me1,0.0,0.868888,0.086447721875,0.1842699500405166,0.08594659895833329,False,False,False
sub-10166,mb6me4,1.0,1.92795,0.06337926009940359,0.1261717281032937,0.07802430019880711,False,True,False
sub-10166,mb1me4,0.0,1.42262,0.0888533311827957,0.1873862506923512,0.0828948698924731,False,True,False
sub-10166,mb6me1,0.0,0.851126,0.07136862723404255,0.1366480821125454,0.07132936553191482,False,False,False
sub-10024,mb1me1,2.0,0.937234,0.05397349846153846,0.11428885746655336,0.05179717507692307,False,False,False
sub-10024,mb3me4,0.0,0.373797,0.053792845787545784,0.11585217855040653,0.0756395882783883,False,False,False
sub-10024,mb3me1,1.0,0.53551,0.07934991744791667,0.17279765460385496,0.07743051666666668,False,False,False
sub-10024,mb6me4,1.0,0.586771,0.0545495477137177,0.1167124726828774,0.08024954890656064,False,False,False
sub-10024,mb1me4,0.0,0.444848,0.03961368688172043,0.0799475327591294,0.03902890193548385,False,False,False
sub-10024,mb6me1,0.0,0.408062,0.052221840907801416,0.10956684091995288,0.054805540255319196,False,False,False
sub-10185,mb1me1,0.0,1.22577,0.07158750769230769,0.15330905530550287,0.06746482307692307,False,False,False
sub-10185,mb3me4,1.0,0.635401,0.039805133260073254,0.07914828986366286,0.052222237362637355,False,False,False
sub-10185,mb3me1,0.0,1.52885,0.06476116041666667,0.12860900056855573,0.06466065234375003,False,True,False
sub-10185,mb6me4,2.0,0.434438,0.03678080180914513,0.07544903869370492,0.08467765844930424,False,False,False
sub-10185,mb1me4,0.0,0.472507,0.025866429892473116,0.05836725160258134,0.025521659032258066,False,False,False
sub-10185,mb6me1,2.0,0.777281,0.054924667787234045,0.1098534868675522,0.062316791007092226,False,False,False
