global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5314.392067851546	n/a	28242763.050843436	n/a	10904.960079497134	n/a	118918154.33542614	n/a	5096.804746352314	n/a	n/a	25977418.62243948	5124.941922435432	8405.001200803088	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0231086	n/a	0.00053400739396	n/a	-0.0826105	n/a	n/a	0.00682449471025	-0.0169797	n/a	0.00028831021209	n/a	0.00150959	n/a	2.2788619681000003e-06	n/a	0.00116127	n/a	1.3485480129000002e-06	n/a	-0.00130722	n/a	n/a	1.7088241284e-06
5279.465878900402	-34.92618895114447	27872759.96647359	1219.838674651046	10702.54752045676	-202.41255904037465	114544523.42763512	40970.84405727314	5071.394973698431	-25.40977265388301	645.6565463220209	25719046.979253717	5098.963102800683	8111.836069511179	1.171223	45.301205	0.08676222	0.0393317	-0.0902200902	0.08375551	-0.0616899822	0.0160078014	-0.0652717674	-0.0567946606	0.1317027562	-0.0393023388	0.1124814823	-0.0804139316	-0.2640541838	0.0655253547	-0.0183188465	0.2319679805	-0.0615442366	0.2772929954	-0.1556465822	0.0063560203	-0.0984254038	0.3166879415	-0.0123291951	0.0896829117	-0.0458290567	0.1153448065	-0.1245395432	0.0467195225	-0.1068896438	0.0419959401	-0.0376577052	0.0287637612	-0.0596186541	0.0380258257	-0.070663998	0.0722797771	-0.0980279104	-0.0236722709	0.0931897248	0.0274540674	-0.0407701172	0.012577617	0.1074229717	-0.0151380224	-0.1434065232	0.0363462914	-0.1162946067	-0.0860293044	0.0749551653	0.0043504988	-0.0796152673	-0.0010711237	0.0789676445	0.0798450069	-0.0725204845	-0.1165928796	0.0241976582	0.0488490987	0.0439003765	-0.0785700025	-0.0382881543	-0.1110861325	-0.1354820888	0.1340802832	0.0485638931	0.0202835316	-0.1034080827	0.2659563134	-0.108279666	0.131640216	-0.0910232077	0.0804404326	-0.074330342	0.0535264058	-0.1108706549	0.0191390928	-0.0951168654	0.0251033053	-0.0618401628	0.0332611529	-0.0989412453	0.0998739614	-0.07655894	-0.0605260371	0.0528794129	0.087349928	-0.0667960253	0.0664109618	0.1177534256	-0.0532590707	0.1142423895	-0.0639890027	-0.0711648398	0.0901415198	0.096069243	-0.0043404134	-0.014169496	-0.0575773757	0.0447000426	0.0283759165	-0.121161191	-0.0198286672	-0.0844945354	0.0571723429	0.0061455354	-0.103144887	-0.0100507921	-0.0769732749	0.1815432682	0.1408096277	0.0444597708	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	0.00283588	-0.02027272	8.0422153744e-06	0.0004109831761984	-0.0655491	0.0170614	0.00029109136996	0.00429668451081	-0.0248643	-0.0078845999999999	0.00061823341449	6.216691715999998e-05	0.00122855	-0.00028104	1.5093351024999997e-06	7.898348160000011e-08	0.0012997	0.0001384299999999	1.68922009e-06	1.9162864899999983e-08	-0.00171862	-0.0004113999999999	1.6924995999999994e-07	2.9536547044e-06
5290.290074942021	10.82419604161987	27987169.07703006	117.16321994741928	10672.812279128288	-29.7352413284716	113908921.94551156	884.1845768624456	5081.716249407696	10.321275709264228	106.5287322666478	25823840.039494216	5107.938703695139	8094.721230169835	1.080172	41.779488	0.05484283	0.0301867	-0.1763139647	0.0156476136	-0.0064691688	-0.0792306447	-0.0242224053	0.0899714137	0.0653793394	0.0597180719	0.1396463274	-0.1101132485	-0.179046454	0.0621763574	0.0368614807	0.0958866377	-0.0141935435	0.1408765322	-0.1206783996	0.0628819044	0.0464898513	0.1516253952	-0.0136963434	0.0287774332	0.0438371083	-0.0014732536	0.1200294095	0.069002983	-0.1875660642	-0.0693346932	-0.0163122883	0.0907261744	-0.0550623846	0.0419384559	-0.1191631717	-0.1054804786	-0.1748484781	0.1578341389	-0.0025587536	-0.0817309182	0.1295907026	-0.1021525519	0.0576374474	0.065751252	0.0546699864	0.0713223586	-0.1600022694	0.042934116	-0.0527377361	0.1061114262	0.1187008344	-0.023332374	0.0370276391	-0.0286440066	-0.0193648324	0.1304441689	-0.0721546206	-0.0834069855	-0.0901768431	0.1340058355	0.1005611747	0.0259330935	-0.0320250406	-0.078864256	0.084158974	0.0733511999	0.0292975762	0.1405362974	-0.0650553314	0.0399770629	0.0942362649	0.020908078	0.1181089506	0.0452045507	-0.1857264831	-0.0441062436	-0.0022151347	0.1053533508	-0.0589167359	0.0556184774	-0.1005223257	-0.0857758108	-0.1555099052	-0.0121130978	0.0382591806	-0.1866623597	0.1110168472	0.1382674617	0.0715787582	0.0609021982	-0.0729916784	-0.0512381729	-0.1605302453	-0.0693426308	0.0482770419	-0.0630378442	0.125283323	0.0387375741	0.0191033179	-0.0533377928	0.0338759518	0.0954844731	0.1044294857	-0.0854662055	-0.0884578066	0.1079981519	-0.0562713941	0.0456838771	0.0196392238	-0.1036171667	0.039172692	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	0.00314101	0.00030513	9.8659438201e-06	9.310431690000017e-08	-0.0606047	0.0049444	2.444709136000001e-05	0.0036729296620899	-0.0343929	-0.0095285999999999	0.0011828715704099	9.079421795999995e-05	0.000670576	-0.0005579739999999	4.49672171776e-07	3.113349846759999e-07	0.00147588	0.0001761799999999	2.1782217744e-06	3.1039392399999984e-08	-0.00178576	-6.714000000000004e-05	4.507779600000005e-09	3.1889387776e-06
5292.727805351933	2.4377304099116373	28012967.62154549	5.942529551407959	10680.097494675563	7.285215547275584	114064482.49577524	53.07436557026588	5094.866352651525	13.150103243829108	172.92521532336482	25957663.15138065	5122.05032542577	7979.717072954622	1.13561	43.923756	0.1014371659999999	0.0526464	-0.0810800226	-0.1233688509	0.019443707	-0.1692413766	-0.0330038915	0.110414301	-0.1754316682	0.1225662163	0.1318718388	0.0677617161	-0.0767219354	-0.076758308	-0.0214293527	-0.1124983882	-0.0156925507	-0.0044923065	-0.0468549841	-0.0349063669	0.0622108805	0.017150624	-0.1027023885	-0.0125129874	-0.0651929447	-0.1281421072	-0.0953735066	-0.172873632	0.0124068911	-0.0464131607	-0.1060997755	-0.0168548316	-0.0423527682	-0.0682241522	0.0982560697	0.0089416781	-0.0501728431	-0.0524386832	-0.0739765671	0.1379557267	0.0832950009	-0.0161698372	-0.0163889196	-0.0695265876	-0.131374941	0.0849576072	0.2047109669	0.0234300511	-0.0827575177	-0.1456201827	0.061323212	-0.0366479839	-0.095728958	-0.0196549322	-0.1533446295	-0.0951286687	0.0163528646	-0.0997733656	-0.0470746297	0.0339331493	0.2371935781	0.1664230435	0.0689384719	-0.104407493	-0.0037147539	-0.0252658919	0.0339603547	-0.0214502135	-0.1349309299	-0.0008939954	-0.0892633024	-0.1784384903	-0.0700473884	-0.1125557256	0.0007654182	-0.0884568078	-0.01570278	-0.0148249028	0.0102370029	0.0828960344	0.1115377105	0.0312454656	-0.0545759829	0.1705251827	-0.0301423193	0.0925629276	0.0531594865	0.0153178448	-0.0155934777	-0.0593390968	0.0997722413	-0.0592784932	0.163735857	-0.0641511332	-0.1398602812	0.1536005893	0.0177425596	0.0233597946	-0.0158093467	0.0113355206	-0.0382798091	0.1214719801	-0.1622844578	-0.1062972979	-0.084021718	-0.0311495387	-0.0151179818	0.2474091344	-0.0436502658	-0.1371737295	-0.0691658726	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	0.000202894	-0.002938116	4.1165975236000004e-08	8.632525629456002e-06	-0.0156722	0.0449325	0.00201892955625	0.00024561785284	-0.0267489	0.0076439999999999	0.0007155036512099	5.843073599999997e-05	0.000327075	-0.0003435009999999	1.0697805562500001e-07	1.1799293700099997e-07	0.00116127	-0.0003146099999999	1.3485480129000002e-06	9.897945209999993e-08	-0.00152542	0.0002603399999999	6.777691559999999e-08	2.3269061764e-06
5290.50669113469	-2.221114217242757	27989461.04894093	4.933348366037905	10651.4879097309	-28.609584944662856	113454194.69114354	818.5083507058796	5101.086638645454	6.220285993928883	38.69195784626783	26021084.89496717	5127.569623584004	8005.763602811714	1.121466	43.376682	0.048917036	0.0267355	0.0454990897	-0.1029729152	0.1146916383	-0.1012145445	0.0670673902	0.0775026226	-0.1878916094	0.1116016684	-0.0490351225	0.0181487242	0.0328520705	-0.0748540767	0.0967043856	-0.0369677646	0.0017637752	0.0040949149	-0.0136441808	-0.0179687685	0.0934375275	-0.0408190452	-0.0441926056	-0.1263415059	-0.0816692306	0.0016127362	-0.1557577565	0.0092202567	0.0321159276	-0.0673490954	-0.0151389314	0.173556616	-0.0429096457	-0.0418409966	0.1022816562	0.0825470028	0.0302111393	0.0319249914	-0.0110772491	0.0459634919	-0.0582094486	0.0390136393	0.0831296101	-0.0477750837	-0.0290959991	0.1151666624	0.0579735688	-0.0316127767	0.031762752	0.0661668115	-0.0745635058	-0.0442196437	-0.0245620603	0.0928514504	0.1580203857	-0.1924892066	0.0615125415	-0.0774577267	-0.1461260334	0.1111153353	-0.1066142763	-0.0416575508	0.1026073328	0.113028416	-0.1190827869	-0.0333684686	0.0820937603	-0.062077705	-0.1013776536	-0.1077281966	-0.1222848029	-0.0249445612	-0.0962622973	0.0329576209	0.030018022	0.0136000657	0.044720912	0.159625952	0.0459787092	0.0877047475	0.0739003305	0.1020262211	0.0499389494	0.0200175038	0.0247739844	0.0305631503	-0.061798158	-0.0056432429	0.0752669288	-0.0604817425	-0.0254342554	-0.1053086589	0.0873561444	0.0557879329	0.0503262567	-0.1005083427	-0.0033242172	-0.1181158704	0.0502584035	0.0901432816	0.1281505368	-0.1581483789	-0.1897513208	-0.0992071462	-0.119227237	0.0718079682	0.0501663302	-0.0688532148	-0.1390849864	0.1193281406	-0.0269642005	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	0.00690318	0.006700286	4.76538941124e-05	4.4893832481796e-05	-0.037552	-0.0218798	0.00047872564804	0.001410152704	-0.0274334	-0.0006845	0.00075259143556	4.685402500000015e-07	0.000327204	1.2899999999997118e-07	1.07062457616e-07	1.6640999999992558e-14	0.00128294	0.0001216699999999	1.6459350436e-06	1.4803588899999985e-08	-0.00125417	0.00027125	7.35765625e-08	1.5729423889e-06
5278.2011099870015	-12.305581147688828	27859406.95746801	151.42732738235466	10579.464221072269	-72.02368865863173	111925063.20494826	5187.411727995516	5092.035931261649	-9.050707383804363	81.91530414725085	25928829.92525969	5117.080024907124	8070.440270271077	1.077289	41.667984	0.04667167	0.0197806	0.0711820873	0.0056304059	0.0688332566	0.0308150678	0.0225349016	0.0225788526	-0.0422673369	-0.0562791022	-0.0771592216	0.0434766402	-0.0197803378	-0.072018893	-0.1000509693	0.0234617589	0.0643393696	-0.1023028502	0.0404554989	-0.0202876488	0.0957717593	-0.1632126124	-0.0746736887	-0.0633085204	0.0114970671	0.05236599	-0.1719606103	-0.0763936305	-0.0585138271	0.1495569436	-0.0852884228	-0.0235786484	0.0262123502	-0.0493801883	-0.0867984244	-0.1091112661	0.0799263458	-0.0247491357	0.0494137936	-0.0754855802	0.0259176434	0.0661072	-0.0331323302	0.0603603585	0.118642801	0.02319388	-0.0457192722	-0.1049759221	-0.1105367603	0.1285780283	-0.0493473332	0.028627792	0.1596300964	-0.0052391473	-0.0026684191	0.0354813309	0.0978592285	0.1207888475	0.108283136	0.0472028259	-0.0010222027	-0.1682967625	-0.0324483701	0.0375822119	-0.1093899898	-0.0323618355	0.1153801311	-0.1557396998	-0.0137257902	-0.0570393858	-0.0368932029	0.0024718406	-0.1888048845	-0.0500504811	0.0062427178	0.0146996391	-0.2144583165	-0.003680794	0.0489323039	-0.0175564668	-0.0584276424	-0.0974184172	0.0233760123	-0.0941378621	-0.0093287548	-0.0369310342	0.0361445559	-0.0901278216	-0.0239108769	0.0271944857	-0.0746273736	-0.020704223	-0.0864067246	0.0134297866	-0.0907905937	-0.1645297874	0.0638132372	-0.0399116989	0.0548552556	-0.0965817521	-0.1532908288	-0.0962594583	0.0579334632	0.0523931874	0.1070774647	0.0328063005	-0.148804292	-0.1092436549	0.0683104514	0.0844325646	-0.0662185275	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	0.0192721	0.01236892	0.00037141383841	0.0001529901819664	-0.0293626	0.0081894	6.706627236000004e-05	0.00086216227876	-0.0138611	0.0135723	0.0001921300932099	0.00018420732729	0.000349735	2.2531000000000005e-05	1.22314570225e-07	5.076459610000001e-10	0.0013747	9.175999999999998e-05	1.88980009e-06	8.419897599999996e-09	-0.0013907	-0.0001365299999999	1.8640440899999984e-08	1.93404649e-06
5261.80372675437	-16.39738323263191	27686578.458886173	268.8741768777981	10569.542974752789	-9.921246319479906	111715238.69514602	98.43112853179358	5079.6689422606505	-12.366989000998728	152.9424169508235	25803036.562967435	5106.778137869532	8166.439631436913	0.985854	38.131401	0.03001475	0.019026	0.0627115508	-0.0277255063	0.0259126848	0.1564219008	0.0346129608	-0.1146167696	0.004324777	0.003890774	-0.1588156084	0.0461956595	-0.0483210478	0.0538835122	-0.0156253516	-0.001095213	0.1536309352	-0.0289751808	0.0072778238	-0.0797443821	-0.0423435566	-0.0770013644	-0.1094663043	0.0098832299	0.0272685687	0.1188995738	0.1456008172	0.1023534716	0.0483126335	0.1105934554	0.0132444762	0.106072046	0.0048905663	0.0221207001	-0.0080988997	-0.0948987279	0.0073338527	-0.0778768483	0.1546781795	0.1073583124	-0.0917593741	0.0781051715	0.0176000879	-0.0320008468	-0.0463603503	-0.0912506558	0.0735528792	0.0685199415	0.0921385726	0.0470812416	-0.1380234677	0.0666000011	-0.0601139917	-0.077676048	0.2332164024	0.0157631369	0.1454310742	-0.0935641181	-0.1211809395	0.0105420228	-0.0678685321	-0.0266190585	-0.0527581359	-0.0791682737	-0.0248808294	-0.0655246352	-0.053590923	-0.1155877511	-0.0410877806	0.0606036925	0.1193460902	0.1662933637	0.0871345065	0.0135201548	0.0853872101	0.0431402623	-0.0631360754	0.0996774136	-0.0092975729	-0.0198155744	-0.0001305876	-0.1118646747	-0.0233862203	-0.1030325481	0.0690900904	0.166144677	-0.0860581697	-0.0728142875	0.0302475146	-0.0609519445	0.0444899604	0.0692464214	0.1208378527	-0.0209381058	0.0616955699	-0.0617783626	-0.146872849	-0.0221647439	-0.0935955033	-0.0321754615	0.1135932093	-0.256339936	0.0624601809	-0.0665496382	-0.0875263046	0.0099282138	0.0599878472	-0.0630008732	0.0327994085	-0.0488968094	-0.0082371717	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	0.0165618	-0.0027102999999999	0.00027429321924	7.3457260899999935e-06	-0.0249934	0.0043692	1.9089908640000003e-05	0.0006246700435599	-0.0185246	-0.0046634999999999	0.0003431608051599	2.1748232249999996e-05	0.00035425	4.51500000000002e-06	1.254930625e-07	2.0385225000000184e-11	0.00135474	-1.9960000000000077e-05	1.8353204676e-06	3.984016000000029e-10	-0.00104974	0.0003409599999999	1.1625372159999997e-07	1.1019540676e-06
5258.091021054049	-3.7127057003208392	27647521.185689207	13.784183617194854	10561.522927461292	-8.020047291496667	111545766.54729052	64.32115855784302	5076.461574089712	-3.207368170938935	10.287210583952168	25770462.113209397	5103.056368463524	8027.650673076763	0.999528	38.66029	0.0292375499999999	0.0174618	0.0773304687	-0.0591006938	-0.0069330077	-0.0066195175	0.0694124172	-0.1200562984	-0.0343169583	0.0056045371	-0.0682114992	0.0508828187	0.0270673339	-0.0784307238	0.0495430424	-0.1218199958	0.0774787083	-0.0629819556	-0.0858381313	-0.0943786708	-0.0379024712	0.0804915708	-0.0191183724	0.0375433211	0.0462663785	0.0643286937	-0.0315028151	0.0783166577	0.0359501014	0.0316381201	0.0326773756	0.024488507	-0.0232579206	0.0706770714	0.0717164274	0.018099887	-0.0007397808	0.005166475	0.0756722656	-0.0124830402	0.1041595837	0.0211592286	-0.0827355135	-0.0499804637	0.0168835365	-0.0938520394	0.0419019774	-0.020323558	0.0387413741	-0.0426553162	0.1372174998	0.0324882461	-0.0008274894	-0.0806936913	-0.0519892036	0.0834235772	-0.0693383922	0.0832436384	-0.0947863591	0.0034650699	-0.1025390141	-0.1021160434	-0.011990077	-0.0951454121	-0.0736452418	-0.0971973463	-0.047265734	0.0772387267	-0.0146878858	0.0682263067	0.0349888874	0.075717317	-0.0459982578	0.0677813627	0.0391122572	0.0562205438	0.0180235815	0.0428840341	-0.0804479213	-0.015663236	0.059383042	0.0223058114	0.0108920895	-0.0291323801	0.0365324568	0.0174894286	0.1170803474	-0.0360632749	-0.0208195789	-0.0230916247	0.0156911769	0.0862573322	0.032441576	0.0351142084	-0.0089900577	0.079076124	0.0524517588	0.1225826777	-0.0196918417	-0.0636765542	0.0085826366	0.0874563619	0.0444105001	-0.0418256144	0.0349110595	0.0325872798	0.0112575639	-0.2005374412	-0.0288602157	-0.0382250502	-0.046448573	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	0.016053	-0.0005088	0.000257698809	2.5887744000000024e-07	-0.0109738	0.0140195999999999	0.0001965491841599	0.00012042428644	-0.0159973	0.0025272999999999	0.0002559136072899	6.387245289999999e-06	0.000304083	-5.0167e-05	9.246647088900003e-08	2.5167278889999996e-09	0.00116127	-0.0001934699999999	1.3485480129000002e-06	3.7430640899999946e-08	-0.00104974	0.0	0.0	1.1019540676e-06
5262.730302533063	4.639281479014244	27696330.237199742	21.52293264152459	10529.12926436564	-32.3936630956523	110862563.06572092	1049.3494087546258	5088.047839630847	11.586265541135615	134.2415491897066	25888230.81837213	5114.819369390743	8005.232182635546	0.988489	38.233322	0.04111365	0.0233162	0.0737159167	-0.0040362944	0.1201472313	0.0038732836	0.0489567204	-0.0552307547	0.0284218459	0.0173013354	-0.1635880099	-0.0240518282	0.0265186016	-0.0030227513	-0.1048963858	-0.0658942058	0.0789719837	-0.0453242623	0.0347114203	-0.0554144466	0.0324412632	-0.0979229405	0.0459334783	0.2336668709	-0.0106477966	-0.0314114943	-0.0098739162	0.0710408075	-0.0503177555	-0.0055740245	-0.0084708739	-0.1281268443	0.0120386856	0.0158391128	0.0862156008	0.1037206658	0.0322080343	-0.0788843559	-0.1665064076	0.0395250449	0.1493707545	0.1408803005	-0.021619361	0.1293123685	-0.0914105845	-0.1213708025	-0.1017386955	-0.0441482026	-0.0810060988	0.0822075627	0.0380604848	-0.0164629197	-0.1137637937	0.1195263523	-0.0504126061	0.0698676279	-0.0188992639	-0.0732180872	0.0750310108	-0.002679096	0.0686693058	-0.0183309297	0.1269534085	0.0316433545	0.0507573176	-0.0455868746	0.0281695431	-0.0793748656	0.10684167	0.1825226719	-0.0171634345	-0.0573823144	0.0286192182	0.0957682578	-0.0689585066	-0.0575348657	-0.009850792	-0.0998196544	-0.0080353595	-0.0481138132	0.0388725934	0.0881519658	0.0310413954	0.1393090851	-0.1222472774	0.0563597266	0.1051780723	-0.1743673881	0.080106488	0.158579924	0.123642882	0.0297503424	-0.0859697513	-0.0009231165	-0.0088876688	-0.0749404075	0.0770182675	0.0571887322	-0.0228219218	0.2005788552	-0.0434773002	0.0521855235	0.0800832904	0.0623680963	-0.0321357747	-0.040315091	-0.1167953156	0.0566580334	-0.1182089956	-0.0053370459	0.0736510041	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	0.0138847	-0.0021683	0.00019278489409	4.701524890000006e-06	-0.0293028	-0.0183289999999999	0.0003359522409999	0.00085865408784	-0.0270193	-0.011022	0.0007300425724899	0.000121484484	0.00049597	0.0001918869999999	2.459862409e-07	3.682062076899999e-08	0.00116127	0.0	1.3485480129000002e-06	0.0	-0.00104974	0.0	0.0	1.1019540676e-06
5257.939707904833	-4.790594628229883	27645929.971962363	22.94979689202501	10543.534816315365	14.405551949725124	111166126.42285427	207.51992697622927	5079.566669878191	-8.48116975265657	71.93024037337669	25801997.55373741	5105.747425562874	8082.906710140425	1.062013	41.077129	0.02539915	0.016941	0.0826202038	-0.0638009877	0.0004473747	0.1085965268	0.0514402679	-0.1214762245	0.0499360643	0.0389108853	-0.0866524706	-0.0292650173	-0.0055962043	-0.0176429327	0.1334175195	-0.0669239022	-0.0794873668	-0.0041263428	0.1329168979	-0.0686104222	-0.1343816969	-0.0927603548	0.0688489118	0.1250228237	-0.121555223	-0.0477382846	0.1664949652	0.0042015966	0.0064709046	0.040692345	0.0812896636	0.115163845	-0.0033346553	0.042956817	0.0549832037	0.0662628	0.0230714226	0.1223318793	-0.0578320052	-0.1336043112	0.0132809602	-0.1312855665	0.1904620073	0.0946665879	-0.0537125582	-0.0370235858	-0.1054405559	0.0809948233	-0.0619981912	-0.2117978771	0.0496278768	-0.0341999254	0.074115534	-0.1090393966	0.0849715494	0.0339249721	-0.0744896788	-0.0304521206	0.0231971756	-0.0519338627	-0.100644399	0.0449494923	0.0687231518	0.0248867557	0.0525748316	-0.0647552729	-0.1157760742	-0.0737199557	0.1496651455	0.0971955833	-0.0248450771	-0.0030489083	0.2061782222	-0.0525775022	0.0297264713	0.0665998049	0.0342565246	0.1001740326	0.053126508	0.0097581523	0.0161818494	0.0671297893	0.0499638465	-0.016099076	-0.0447685208	-0.1574697285	-0.0306254925	0.1656372253	0.1764804509	0.1208645424	0.0561509166	0.0500709384	-0.1396979261	-0.0507277307	-0.0692986371	0.1870637213	-0.0395539768	-0.0463991405	0.0291383901	-0.0972867046	0.1412800669	0.0199289321	0.0697458632	0.0646089736	-0.0262941883	-0.007746369	0.0760632916	-0.0084979676	-0.0956117464	0.0523839691	0.0470466315	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	0.0192354	0.0053507	0.00037000061316	2.862999049e-05	-0.0293541	-5.130000000000065e-05	2.6316900000000662e-09	0.00086166318681	-0.0150315	0.0119878	0.0002259459922499	0.00014370734884	0.000335783	-0.000160187	1.12750223089e-07	2.5659874969e-08	0.00116127	0.0	1.3485480129000002e-06	0.0	-0.00104974	0.0	0.0	1.1019540676e-06
