global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
6683.355557335023	n/a	44667241.50576094	n/a	16707.056861722962	n/a	279125748.9808443	n/a	6257.7300316219735	n/a	n/a	39159185.14866354	6703.997327701658	10029.286276068004	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-3.9388e-05	n/a	1.5514145440000003e-09	n/a	-0.0072580199999999	n/a	n/a	5.267885432039854e-05	3.10723e-05	n/a	n/a	9.654878272899998e-10	0.00013998	n/a	n/a	1.95944004e-08	0.000379971	n/a	1.44377960841e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6606.21082113686	-77.14473619816272	43642021.41330575	5951.310323084117	16296.407990325131	-410.6488713978306	265572913.3871328	168632.495580312	6212.441778634368	-45.28825298760512	2051.025858669324	38594432.85292176	6648.011978308337	9375.004010019984	1.584932	54.79781	0.1183720197	0.0552457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.017545	-0.017505612	0.000307827025	0.0003064464514945	-0.0171053	-0.0098472800000001	9.696892339840198e-05	0.00029259128809	0.0311925	0.0311614277	0.0009710345763023	0.00097297205625	-0.000184406	-0.0003243859999999	1.0522627699599998e-07	3.4005572836e-08	-0.000130695	-0.000510666	1.7081183025000003e-08	2.60779763556e-07	-0.000362102	-0.000362102	1.31117858404e-07	1.31117858404e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6587.558344294572	-18.652476842288703	43395924.93948504	347.91489235211645	16139.382223521465	-157.02576680366656	260479658.55692065	24657.09144027947	6225.093772050627	12.651993416258849	160.07293740505722	38751792.470823504	6653.805884369452	9274.23538791516	0.944384	32.651363	0.0871703999999999	0.0502443	-0.0603310662	-0.1258001907	0.0078085884	-0.0095882912	-0.1107330878	0.0817853718	-0.0429366377	0.0214256461	-0.0380584229	0.027828512	0.0038681895	-0.0200518032	0.1103334012	-0.0176246009	0.1362584438	0.0183190552	-0.0269151783	0.1507009978	-0.0335625159	0.0190844156	-0.002733654	0.0660592676	-0.0155318753	0.0493527624	-0.1424750481	0.033510698	-0.0577430465	0.0035640778	-0.0376308672	0.0034784842	-0.0630669587	0.0799959644	-0.1805278141	0.0591961966	0.0546035339	-0.014219837	-0.0798769466	0.0135943993	0.0092547358	-0.0339203398	0.1412769027	0.1031970756	-0.0972469007	-0.0425853896	0.1983658588	-0.0559667846	-0.1144166945	0.09543426	0.0380208641	0.0317844113	0.0851585997	-0.1476049156	-0.0659885241	0.0459703965	0.0257303984	-0.020438782	-0.0310650906	-0.0164744792	0.1232654058	0.0173325242	0.0013469305	0.0163413906	-0.1117812907	-0.076510069	0.0549653876	-0.0751954929	0.0090871171	-0.0723574324	0.1204337013	0.0121136566	-0.0678432108	0.0222195216	-0.0849869651	0.0945654577	-0.0226207172	0.0594840419	-0.0834475242	0.0281778916	-0.0924560021	0.0424864043	-0.1351726907	0.0096327217	-0.1274016334	-0.002266906	-0.0469413424	0.0524511349	-0.0583221457	-0.1574745005	0.0230021454	0.1588066202	-0.0629492517	0.0755343496	0.0558069951	0.0352157029	-0.0150080376	-0.1251861875	0.0710671599	0.0903543883	0.0166657445	-0.0935478509	-0.0804968021	0.0429350897	0.0682704416	0.0344994028	-0.0731686587	-0.024080796	-0.0109809375	0.0102884733	0.1245053304	0.124477639	0.1244314912	0.1243668939	0.1242838566	0.0	0.0	-0.0150437	0.0025013	0.00022631290969	6.256501690000007e-06	0.023953	0.0410583	0.00168578399889	0.0005737462089999	0.027618	-0.0035745	1.2777050250000007e-05	0.000762753924	-0.000101132	8.3274e-05	6.934559076e-09	1.0227681424e-08	-0.000486045	-0.00035535	2.36239742025e-07	1.262736225e-07	0.0	0.000362102	1.31117858404e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6594.572463037732	7.014118743159997	43488385.97025554	49.19786174314838	16139.622937089593	0.2407135681278305	260487428.5514285	0.0579430218808317	6220.669267705468	-4.424504345159221	19.576238700332823	38696726.13817529	6655.651015770858	9336.723991487068	0.906531	31.342615	0.04619675	0.029055	-0.0925670593	-0.1616128378	-0.0274607856	-0.0631305794	-0.1213909474	0.1359572358	-0.0548960804	-0.0668753454	-0.0494269306	-0.0811169688	0.0072845017	0.0648412569	0.0595710586	-0.0139546766	-0.0498811999	-0.0069457662	0.015319448	0.0796359932	0.1129252573	-0.0891496397	0.0023257228	0.1820808672	0.0024786472	0.0726120012	-0.044507302	0.0045164402	-0.0699164171	0.090244011	0.1267116802	0.020202296	0.0192470929	-0.0006064658	-0.0135260749	-0.0555366959	0.0562387659	0.0543738977	0.0444482319	-0.065658745	-0.0771560989	0.0737462182	0.0656685726	-0.1585019977	-0.1029234125	0.0038829655	0.0411663766	-0.0657837544	-0.0520879737	-0.1083753027	0.0114161859	-0.0781515018	0.0126031611	0.0066541002	-0.0060202608	0.012844524	-0.1601261367	0.0810885255	0.0131100008	0.0454032126	-0.0876206605	-0.0116078679	0.0343114244	0.048259251	-0.0892121666	-0.1254634583	0.0450746085	-0.0949101752	-0.0894670558	-0.1302319047	0.0003206323	-0.0994074034	0.023303695	0.015269187	-0.0238944172	-0.0015488988	-0.0159865166	-0.0543212169	-0.0754573023	-0.1203310571	0.0062536185	-0.0043708072	0.0099517553	0.1193062958	-0.0649397328	-0.0017124797	0.0237047697	0.0024686445	0.1910389664	-0.0322454969	-0.1602848124	-0.0102239662	-0.1299268026	0.0012353076	-0.0366239466	-0.0425437696	0.0547366669	-0.0094126822	-0.1038231185	0.0069826966	0.0523501728	0.0193198126	-0.0223145734	-0.0015834881	0.0296207909	-0.0986279822	0.0917418751	-0.0770688003	-0.0954221907	0.0497993809	0.1244314912	0.1241823917	0.1237675953	0.1231876554	0.1224433458	0.0	0.0	-0.0106887	0.0043549999999999	0.00011424830769	1.8966025e-05	0.0222352	-0.0017177999999999	2.950836839999995e-06	0.00049440411904	0.0421199	0.0145019	0.00021030510361	0.00177408597601	-0.000495834	-0.000394702	1.5578966880400005e-07	2.4585135555600004e-07	-0.000603784	-0.000117739	3.64555118656e-07	1.3862472121000002e-08	5.293960000000001e-23	5.293960000000001e-23	2.802601248160001e-45	2.802601248160001e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6580.63609989039	-13.93636314734158	43304771.47918061	194.2222177745805	16095.115506892374	-44.50743019721813	259052743.18020737	1980.911342760244	6209.303597004048	-11.365670701419733	129.17847049311086	38555451.15976741	6645.45128415244	9486.89610388279	1.278848	44.215195	0.07509132	0.0407259	-0.1119371793	0.0115751012	-0.0322481565	-0.1453166276	-0.0421065738	0.0695997008	0.0409522633	-0.1610387883	-0.0186429573	-0.0826730496	0.0767312974	0.0171048448	0.0715697595	-0.0127371945	-0.0541866281	0.0153826107	-0.0296094916	0.1055228309	0.0713015381	-0.0952922476	-0.0213950684	0.0938231464	-0.1693459796	-0.1540100803	-0.0229773657	-0.0604494342	-0.0226937315	-0.1716712229	0.0332108293	0.0359122743	-0.0972301172	0.1396942588	0.1847928848	0.0662791283	-0.0875835647	-0.0288615199	0.0421953374	0.0644633554	-0.0818175523	0.0376873293	-0.0455879437	-0.0624036997	-0.0144963501	0.0515384216	0.0106589448	0.0486951031	-0.0342183364	0.1331606299	-0.0498877312	0.0091365159	0.1278985301	0.0128106111	0.064920491	0.1333087056	-0.0729418912	0.0829273463	0.0737098904	-0.088614599	-0.0558046589	-0.1173981827	0.0585944112	-0.0620249896	-0.0656298293	-0.079079772	0.0146098712	-0.0576536589	-0.0717798281	0.0070797544	-0.0566434254	0.0648266831	0.1553673547	0.2246439798	-0.0153134555	0.0306057005	-0.0800030051	0.2057687723	0.0985165531	-0.0560771904	0.0124996474	0.0568382638	-0.0348509309	-0.0582065167	0.1715199165	0.0699625773	0.0099646194	-0.0458189188	0.0865026894	0.0629927826	-0.1524786734	-0.1008801628	-0.0120910718	0.0801890043	0.0039163119	0.0269893481	-0.0976942702	-0.1395743838	0.108503861	-0.0093671929	0.0297758721	0.0117740065	0.0460808421	0.0551305037	0.0649480986	-0.1241004793	-0.0520053606	-0.0699348661	0.0641137609	-0.1108800151	0.1242838566	0.1235925976	0.1224433458	0.12084036	0.1187895802	0.0	0.0	-0.0114104	-0.0007216999999999	0.0001301972281599	5.208508899999982e-07	0.0080763799999999	-0.0141588200000001	0.0002004721837924	6.52279139043984e-05	0.0116719	-0.030448	0.000927080704	0.00013623324961	-0.000309219	0.000186615	3.4825158225e-08	9.561638996100001e-08	-0.000519314	8.447000000000001e-05	2.69687030596e-07	7.135180900000001e-09	-0.000324171	-0.000324171	1.05086837241e-07	1.05086837241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6570.835893993103	-9.800205897287016	43175884.34578814	96.04403562921918	16112.312118102813	17.196611210438277	259606601.7911628	295.72343712297146	6219.715735312178	10.412138308130125	108.41262414763084	38684863.82808992	6652.153730013697	9185.285726328408	1.301865	45.01099	0.062098495	0.0302353	-0.0062248215	0.0349037313	0.0961306556	0.02313831	-0.0441860166	-0.0397972578	0.0682205128	0.0663207802	0.0541347414	-0.0380983727	-0.0183411496	-0.0326132472	0.1239601607	-0.0256792733	0.0028177275	0.0101570669	-0.0177011478	0.0142092428	0.0501110714	0.0696169837	0.1125194426	-0.1385470675	-0.0396045002	0.0126392436	0.1281547364	0.0184933845	0.0256002526	0.0180560675	-0.0573171989	0.057424052	-0.0113723918	-0.07971911	-0.0883877738	0.0483455119	-0.0419549422	0.1732995057	-0.1026602144	-0.0671378402	0.1105457185	-0.1008188097	0.1017572677	0.0136869225	-0.0676275532	-0.0490670943	0.0184239538	-0.1312281493	-0.0206912533	0.0011878529	-0.0670896393	0.1064372703	-0.0404267527	-0.1715593027	0.0429648743	-0.0336716447	0.142094806	0.0888428909	-0.10134815	0.012017657	-0.0229086748	-0.0234600913	0.0147671597	-0.0759380185	-0.0350161711	0.113549744	-0.0587792121	0.044262527	-0.0834820397	0.0395822825	0.0056677507	0.0628610685	-0.0275045593	0.0091157385	0.1471258193	-0.0428390186	0.023939779	-0.0269910091	-0.0776320479	0.0054497023	-0.05602153	0.0117009993	-0.047450055	0.167072409	0.01861311	-0.0430036039	-0.0255095278	0.0946998811	-0.1828707999	-0.0727322295	0.0926447779	0.1338829474	-0.0918968604	0.0449000962	0.0008923722	0.1044204827	-0.02752667	-0.0016036065	0.0198600232	-0.0571479596	0.0358296077	0.0799422833	-0.0761361373	-0.181286549	0.1118276187	0.1602236384	0.0586673006	0.0729861657	0.0486102187	-0.0247635673	0.1240625143	0.1227096555	0.1204658081	0.1173472644	0.1133766681	0.0	0.0	-0.0166546	-0.0052441999999999	0.0002773757011599	2.750163363999999e-05	-0.0007640649999999	-0.0088404449999998	7.815346779802148e-05	5.837953242248472e-07	0.0386465	0.0269746	0.00072762904516	0.00149355196225	0.0	0.000309219	9.561638996100001e-08	0.0	-0.00052668	-7.36599999999997e-06	2.773918224e-07	5.4257955999999546e-11	-0.000428371	-0.0001041999999999	1.0857639999999996e-08	1.83501713641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6543.463949132151	-27.37194486095177	42816920.45359213	749.223365470984	16082.458550156924	-29.853567945889157	258645473.01751557	891.2355190998203	6222.999836686293	3.2841013741144707	10.785321835460554	38725726.96739763	6661.638866181111	9097.62702898298	0.939088	32.468235	0.028047275	0.0151858	0.0371067229	0.0270459742	0.021028071	0.0845504882	0.0497819101	-0.0605345135	-0.0060488109	0.0585437722	0.0588967839	-0.0357191132	0.0070632053	-0.0656777579	0.0767652299	-0.013697605	-0.0557390789	-0.0231573118	0.0189991882	-0.0944289125	-0.0583444881	0.1127830475	0.0855731157	-0.0635239664	0.0772619315	0.1001985121	0.0476716782	-0.0930612873	0.0515715252	0.0098524144	-0.1759610239	-0.0744782836	-0.0938653672	-0.0574687377	0.1110214901	-0.0424229228	-0.0477914004	-0.0016196407	-0.0318185568	-0.0291626785	-0.0461472274	-0.0576568961	-0.0921741249	-0.1250777811	0.0369193738	-0.0684465257	-0.0130492555	-0.203601818	-0.0136502516	-0.2185043205	-0.0085188383	0.0364961793	-0.0710893934	0.0580859276	0.1560321492	-0.1411803139	-0.0667785557	-0.0145308426	-0.0049240866	0.0191615997	0.0500988686	0.1079205204	-0.0668313935	-0.1076037637	0.0746309051	0.0597166704	-0.0310699235	0.0472347117	0.007076033	0.0731620197	0.0642583958	-0.0401752408	-0.1419856119	0.0108343259	0.013904755	-0.1303576822	0.0634667117	0.0276960406	-0.0297750897	0.1501243728	-0.0621058669	-0.0668834453	0.111988379	0.0087963866	0.121171423	0.0337271349	0.0273570211	0.0584813904	0.0188298618	0.0919662357	-0.0156221036	0.0529676832	-0.1343003617	-0.0502460048	-0.029544318	0.0256345026	0.0028942239	0.1765895785	-0.2618521705	-0.0530298127	0.0667035775	0.163748685	0.0119653401	0.0879568072	-0.0206107982	0.0574010788	0.0567062106	0.1234518964	0.017877633	0.0640612978	0.1237675953	0.1215356597	0.1178455331	0.11274149	0.106284769	0.0	0.0	-0.0152939	0.0013606999999999	0.0002339033772099	1.8515044899999985e-06	0.00942076	0.0101848249999999	0.0001037306602806	8.87507189776e-05	0.0422024	0.0035559	1.2644424810000006e-05	0.00178104256576	-1.45858e-24	-1.45858e-24	2.1274556164e-48	2.1274556164e-48	-0.00061482	-8.814e-05	3.7800363240000005e-07	7.7686596e-09	-0.000257594	0.000170777	2.9164783729e-08	6.6354668836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6514.327483601267	-29.13646553088438	42436462.56360281	848.9336236324135	16074.316667989866	-8.141882167057702	258383656.34281683	66.29024522225222	6208.002760069578	-14.997076616715276	224.9123070476281	38539298.269031495	6646.778424536571	8979.583223211339	0.938711	32.455227	0.06452451	0.0300421	0.0935665221	0.0517189395	-0.0382340627	0.0803139354	0.082062004	-0.0799644365	-0.0398756635	0.0580610733	0.0122051007	0.0113911295	0.0197515761	-0.0456880902	0.0498095429	-0.0439000051	-0.077913507	0.0393771849	-0.012710068	-0.0451542129	0.1071687819	0.0495647377	-0.0601190957	-0.0430357461	0.0080550222	0.0513666206	0.1787969937	0.1912718282	-0.0090798232	-0.0720236664	-0.147776504	-0.114354271	0.0959887172	0.0537429506	-0.0149762043	0.1565433112	0.0141635165	-0.0837981588	0.0334962609	-0.0770847094	-0.0759396001	0.0096887957	-0.0448211777	0.0448761644	0.0702705477	0.054231622	-0.0825584365	0.0286363236	0.0472451377	-0.0590565489	-0.1147089024	0.0307659196	-0.0346521383	0.0135453881	-0.1018673348	0.0150771932	0.0288577144	0.0610920065	-0.1230080096	-0.0943704764	-0.07836753	-0.0521090026	0.2061414086	0.1092368076	0.0789951185	0.0591654045	0.0002337041	0.0210907696	-0.0071829555	-0.0869694578	-0.1051817635	0.0372784897	-0.0727217395	-0.0690233544	0.1823804258	-0.0797168242	-0.0390777767	0.0712438383	0.0821065567	0.1652614419	0.090111729	-0.0823128135	-0.15663258	-0.1391493324	-0.0335004534	-0.0869859753	-0.0314507936	0.0418786938	0.0351188247	0.0488489858	0.0481441249	-0.0362764812	0.04228153	0.001690376	-0.0480405558	-0.1278190032	-0.0443831394	0.0461314162	0.0095668519	-0.1221459425	-0.0149926302	-0.063837027	-0.0373741802	-0.0657305561	0.0681516268	0.0858044139	0.0674924994	-0.1059047905	0.0034681082	-0.0663120264	0.1233992748	0.1200733947	0.1145965013	0.1070667085	0.0976189063	0.0	0.0	-0.0135551	0.0017387999999999	0.00018374073601	3.0234254399999954e-06	-0.0144602	-0.02388096	0.0005703002505216	0.00020909738404	0.0575336	0.0153311999999999	0.0002350456934399	0.0033101151289599	0.00019107	0.00019107	3.65077449e-08	3.65077449e-08	-0.000505196	0.000109624	2.55222998416e-07	1.2017421376e-08	-0.000428371	-0.000170777	2.9164783729e-08	1.83501713641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6513.059838848288	-1.2676447529793222	42419948.464418486	1.6069232197560068	16092.04895164769	17.732283657824155	258954039.46222556	314.4338837215376	6193.783749298106	-14.219010771471403	202.18026731921975	38362957.13306931	6627.850471729298	8942.2166251868	0.859916	29.730938	0.035804442	0.0196697	0.0935684084	0.0642270263	-0.0148820841	0.0788694837	0.0598593679	-0.0906440959	-0.0215042219	0.0552205934	0.0291894299	0.1001161472	-0.0247253	-0.0077466886	0.0171669685	0.0679293458	-0.0785373865	0.0927020076	0.1797066828	-0.1076194763	0.1547941634	0.0713061049	-0.041068546	0.0657050837	-0.0574992992	-0.0318626341	0.0018821906	0.008894423	0.0238211632	-0.1598561579	0.0192246779	0.0263266339	-0.0092645843	-0.0413398111	0.021661484	-0.013219124	-0.1151325428	-0.1147247071	0.1247816335	-0.0103494274	-0.0561494009	0.1884557057	-0.024048809	0.0612888067	0.072916413	-0.0853534483	0.0136059104	-0.0544572002	0.002642025	0.0974856555	-0.0452946985	0.0735754294	-0.0484294877	0.0029622622	0.108403676	-0.0601506965	-0.0837399867	-0.0896378375	-0.0418450676	-0.0403626952	-0.0694978974	-0.0416995277	-0.2352042833	0.0724242177	0.04627322	0.0581687021	0.045610976	0.1587722837	-0.0333818191	-0.163929989	-0.1124453541	-0.0900203624	-0.0053221019	0.121694914	0.0054242214	0.0238556603	-0.0433183971	-0.0256633961	0.1407472331	-0.0080528967	-0.0624836676	0.0332197921	-0.0299192726	-0.140411036	0.14022203	-0.0041121526	-0.0069606628	-0.0354781576	0.1550103414	-0.052136466	0.1247691333	-0.0115939645	0.0040791082	-0.0289365083	-0.0149089666	0.107722042	-0.0635017158	-0.0456437125	-0.0423557781	0.0190773341	-0.023410868	0.1489704972	-0.0410027357	0.0863235774	-0.13567045	0.0319797669	0.0265364464	-0.0791744936	-0.0078216895	0.0598123833	0.122957771	0.1183263288	0.1107360475	0.1003767277	0.0875074121	0.0	0.0	-0.0131358	0.0004193	0.0001725492416399	1.7581249000000078e-07	0.000204532	0.014664732	0.0002150543646318	4.1833339024e-08	0.067965	0.0104314	0.00010881410596	0.004619241225	8.92768e-05	-0.0001017931999999	1.036185556624e-08	7.97034701824e-09	-0.000401209	0.0001039869999999	1.60968661681e-07	1.0813296168999998e-08	-0.000428371	0.0	0.0	1.83501713641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6528.756525386718	15.696686538430184	42624661.76777965	246.3859682857354	16066.060362119646	-25.98858952804403	258118295.55927205	675.4067856571598	6217.6650834242455	23.881334126139336	570.3181196443072	38659359.08963303	6649.820110351368	8971.646363800977	0.917451	31.720163	0.069783992	0.0332375	0.0595624993	0.0190196825	-0.0091767249	0.0880896564	0.0462314449	-0.0450810826	-0.0055703989	0.076849636	0.0298171772	0.144202314	-0.049524459	0.0207948623	-0.026353359	0.0431184654	-0.0753300285	-0.0066517628	-0.0535935032	-0.039371782	-0.2058484468	-0.0153784102	-0.1100783276	0.0012737984	0.0861641025	-0.1180933901	-0.0290931421	-0.0258206671	-0.0137567031	-0.0152728619	0.0354540165	-0.0875952571	-0.1080043436	0.0077975141	-0.0063753007	0.0021552871	-0.0968037202	-0.0680300008	0.05522986	-0.052134052	0.0861427143	-0.0221179429	0.0658227476	0.0579162854	0.0568799554	0.1646828936	0.0543963674	0.0756173593	0.2483912132	0.1193724566	0.0337724659	-0.0225007692	-0.1271461728	-0.1160928726	0.0887030273	-0.1166722622	-0.060674187	0.0108703708	-0.0458452613	0.1744408066	-0.0858137156	0.0428772946	0.0204723708	-0.0019276238	0.0238987004	0.0552324016	-0.0272404884	-0.0172958286	0.1790580729	0.1035454267	0.0234833103	0.017335648	0.0922365724	-0.097651073	-0.1160854206	0.0086082433	-0.0122081722	0.0386270749	0.0819721194	0.0039336879	-0.1162279602	-0.0538210388	0.0386938848	-0.0909784153	0.0867974256	-0.0392903887	0.0267803807	-0.0473936168	-0.0629426513	-0.1181438158	-0.050813584	-0.0573285435	0.1343041699	0.1280340835	0.0776134211	-0.0398432436	0.218084608	-0.0041994612	0.0788087257	-0.014910676	-0.0843488954	0.1663318383	-0.0882984188	-0.0089979763	-0.0641943704	0.0620965224	0.041139137	0.0227301571	-0.1809833741	-0.0058972716	0.1224433458	0.116298606	0.106284769	0.0927349816	0.0761000269	0.0	0.0	-0.0221272	-0.0089914	0.00048961297984	8.084527396e-05	-0.014455	-0.014659532	0.000214901878459	0.000208947025	0.053358	-0.0146069999999999	0.0002133644489999	0.002847076164	0.000514887	0.0004256102	1.8114404234404e-07	2.65108622769e-07	-0.0004831	-8.1891e-05	2.3338561e-07	6.7061358810000006e-09	-0.000305351	0.00012302	1.51339204e-08	9.3239233201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
