global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
5430.764913821837	57.13228139198054	29493207.5491983	3264.097577052446	13448.090330368814	62.07388549092138	180851133.5337592	3853.167259940021	4826.492361680799	14.58129906771319	212.61428250209352	23295028.517363098	5081.621469882634	10678.554603547784	1.388193	51.72393	0.075810305	0.0442334	0.1137047495	-0.0645545529	0.1177671475	0.1453119215	0.0861748362	-0.1120762799	-0.0086870895	-0.0390405611	0.0168856349	-0.1026780907	-0.0924343083	0.052862524	0.1781574278	0.0071156883	-0.1722256644	0.0386989701	-0.0846691224	-0.0483902614	-0.2248058817	0.1575772819	-0.0684532145	-0.0913777358	0.036951241	0.1071067827	-0.0659274761	0.0752293973	0.0342542153	0.0593135503	0.0070192532	-0.1092433471	0.0316571826	-0.032491598	-0.0681208091	0.2444827664	-0.2744401974	-0.0253251628	0.0283137031	0.0877739185	-0.1512673745	0.1334180934	0.0664016081	-0.0474480466	-0.0458551481	-0.0133905432	0.2188604864	0.1262497804	0.0786591916	-0.0105838567	-0.0554921141	-0.1063806829	-0.1402015748	-0.0819644781	-0.1927022661	0.0822742459	-0.0576782668	0.0169161306	-0.1215871194	-0.1298981166	0.0732037552	0.0080274951	-0.1287652251	0.0152165082	0.0025763905	-0.0712091539	-0.0663853938	0.2539102443	0.1337261766	-0.1098575355	-0.0467830606	0.1415563979	0.117436779	0.0802344571	0.0340938487	-0.0158448858	0.0	-0.000320098	-4.0045e-05	1.02462729604e-07	1.603602025e-09	-0.0175607	-5.059999999999787e-05	0.0003083781844899	2.560359999999784e-09	0.0137654	-0.0384720999999999	0.0014801024784099	0.00018948623716	0.000440451	-0.000294361	1.93997083401e-07	8.664839832100003e-08	-0.000315056	0.000264643	9.926028313599999e-08	7.003591744900005e-08	-0.00025	-0.0001859472	6.25e-08	3.457636118784e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5398.043742183518	-32.72117163831899	29138876.24252664	1070.6750733843312	13437.282097604952	-10.80823276386218	180560550.1706145	116.81789547782388	4813.547611734467	-12.944749946332196	167.56655117306735	23170240.61043459	5080.966052190354	10713.55807811613	1.31154	48.867825	0.105897648	0.0498915	0.0153049237	0.1108326265	0.0003447798	-0.023598433	-0.1182513546	0.0776208964	-0.1356082932	-0.0429659726	-0.0969597307	-0.0418116969	-0.0158017142	-0.1170456184	-0.0413177533	0.1912105296	0.1771073601	0.0841028513	0.1945187108	-0.0451770078	-0.1013857774	0.1680107652	-0.1186777628	0.0218189575	-0.0190226203	-0.0683694514	-0.0480347725	0.1362581212	0.0684783953	-0.1001956035	-0.0539371702	0.034157685	0.0374121271	-0.0722270708	-0.1231454167	0.0312902371	-0.0122973456	-0.0379256368	-0.0051145933	0.0235971714	0.0226312732	-0.0346456731	-0.1792059446	-0.0125299939	-0.0623852492	-0.1545374829	-0.061746511	-0.0723633047	-0.1537265611	-0.1128643165	0.0994709795	0.0832473275	-0.066774685	-0.0297374968	-0.195000414	-0.0912069879	0.0378774073	-0.1013885157	-0.1444750742	0.0532317124	0.0003039687	0.0840526693	-0.0811155764	-0.0070389296	0.0252430364	-0.0722422264	-0.1345937605	-0.0590675549	0.0591216964	0.029007159	-0.0361109801	0.1397272007	0.1105721835	0.066400731	0.0132116191	-0.0417717183	0.0	0.0246883	0.025008398	0.00060951215689	0.0006254199705264	-0.0150534	0.0025072999999999	0.00022660485156	6.286553289999994e-06	0.0372404	0.023475	0.0005510756249999	0.00138684739216	0.00104156	0.000601109	1.0848472336e-06	3.6133202988100005e-07	-0.000562086	-0.00024703	3.159406713960001e-07	6.102382090000003e-08	0.0	0.00025	0.0	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5374.648339949841	-23.395402233676577	28886844.778125584	547.344845675519	13409.002425434988	-28.279672169963305	179801346.0453214	799.739858040597	4800.905139267971	-12.642472466495748	159.83211006610304	23048690.156249616	5070.517123064712	10737.891403625626	1.267232	47.216927	0.03722825	0.0211951	-0.1803530121	0.0039025265	-0.0317041585	-0.0994398667	0.054321782	0.1689877822	0.0151179029	0.1267182351	-0.0246547865	0.1732515673	-0.0252393157	-0.1375997681	0.1602295325	-0.1142588807	-0.0254151399	-0.0145790746	-0.1286742183	-0.0550183138	0.1440228529	0.0322962898	0.062956654	0.178661522	0.0953584568	-0.0950744139	-0.0562442878	-0.0588725217	0.0124091526	0.0650538466	-0.1239644147	-0.0693540179	-0.2047367686	0.0037512631	0.1193957474	-0.0598341217	0.0431529854	0.0246355787	0.1580645932	-0.1712011078	-0.0108914704	-0.0436561805	0.0004545016	0.2345664364	-0.1124339918	0.0103470011	0.0764878174	-0.0867802087	0.0595264018	0.0640841335	-0.0482292727	-0.0348036543	0.1833569672	-0.1782682872	0.109805965	0.0440001474	0.1519545871	0.057249646	0.143026201	-0.0782142836	0.0269380355	0.0289361004	0.0120666045	-0.1779307839	-0.0714400864	-0.0416002777	0.1079206927	-0.1005949002	-0.0111775844	-0.1504358804	0.182526635	0.1377239207	0.103156723	0.0518230798	-0.0079335612	-0.066400731	0.0	0.012299	-0.0123893	0.0001512654009999	0.00015349475449	-0.0175362	-0.0024827999999999	0.0003075183104399	6.164295839999993e-06	0.0528401	0.0155997	0.00024335064009	0.00279207616801	0.000928464	-0.0001130959999999	8.620453992960001e-07	1.2790705215999985e-08	-0.000540053	2.203300000000008e-05	2.91657242809e-07	4.854530890000035e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5411.103516136836	36.45517618699523	29280041.262348432	1328.9798708248643	13398.758210594087	-10.244214840900897	179526721.58596247	104.94393770653416	4822.951737782906	22.046598514934885	486.0525060787291	23260863.464983158	5083.137849600456	10724.237350336807	1.230825	45.860394	0.094132735	0.0507063	-0.0159985512	-0.130996724	-0.0022037477	-0.036604303	0.1260282466	0.0142264418	0.0532148841	0.0482705141	0.175719838	0.0061485503	-0.1086806479	0.0440482409	0.0189174477	-0.2207263981	0.0459859406	0.1102696177	0.2153790144	0.0585078431	-0.2077903901	-0.0198825899	-0.0625252208	-0.1138999726	-0.0161096075	0.0085280122	0.0712826254	-0.1075694962	-0.132278926	-0.1204013836	0.1420709601	0.0498734172	0.0764589275	-0.052612273	-0.0053896774	0.0144493484	0.1737224738	0.0676617139	0.0504052303	-0.0920601596	0.0327499667	-0.0009099294	0.2408873503	-0.0300174727	-0.0157806643	0.0600325502	0.0537439659	-0.1161919827	0.0286490277	-0.1680854652	0.1307164503	-0.0294992674	-0.2669697633	0.084447306	-0.1100422082	0.0298520412	-0.0155799729	-0.0613545826	0.0492395451	0.0747100116	-0.195404342	-0.1556641376	0.0791450224	0.0453389287	0.058528127	0.0239281899	-0.0477604054	-0.0553486354	-0.2116924203	0.0245159626	0.0200736317	0.1355490539	0.0952273409	0.0366648252	-0.0289208399	-0.0889667165	0.0	0.027152	0.014853	0.000737231104	0.0002206116089999	-0.0176055	-6.93000000000013e-05	0.00030995363025	4.802490000000181e-09	0.0195498	-0.0332903	0.00110824407409	0.00038219468004	0.000222089	-0.000706375	4.9323523921e-08	4.989656406250001e-07	-0.000386925	0.000153128	1.49710955625e-07	2.3448184384e-08	-5.88997e-05	-5.88997e-05	3.46917466009e-09	3.46917466009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5401.515702161303	-9.587813975533209	29176371.88069512	91.9261768294299	13400.29041251691	1.5322019228224235	179567783.13979262	2.347642732300732	4806.584558428913	-16.36717935399338	267.88456000578714	23103255.117327265	5066.8742843000855	10667.503770965415	1.083479	40.370312	0.1008355319999999	0.0522122	0.1545678756	-0.0918341502	0.0300782436	0.0644392051	0.0652632951	-0.1676595913	0.0001943212	0.0372307169	-0.0799042473	0.0234553095	0.0174842366	0.2103995024	0.0331419916	-0.131931366	-0.0652992757	-0.0749692983	0.0626363857	0.0087854023	0.0643287339	-0.0961775833	0.0303080114	0.1191201253	-0.0268091752	0.0028620718	0.1877238228	0.0789959792	-0.0115932372	0.1236404473	-0.0418650792	-0.0741570972	0.0728910081	0.0669933624	0.1884035068	-0.0407662652	-0.0060456371	0.2144901482	0.0611050916	0.030401005	-0.0096825345	0.1046801624	0.0324434279	-0.0065349229	0.1634211006	0.0913552642	0.0442069321	-0.013277501	0.0745976287	0.0534813297	0.1597863023	0.0213733513	0.027862765	-0.0040198733	0.1403263971	-0.0757788816	-0.0047409739	-0.0506930976	0.0635931804	-0.1158263321	0.0620505856	0.1433006658	0.0375149842	0.0459400926	-0.0050648322	0.1756050839	0.1945033147	0.1047008682	-0.0764114442	0.1422270695	0.1118164359	0.1332053099	0.086823541	0.0210957937	-0.0493325078	-0.1087685644	0.0	-0.000320737	-0.027472737	1.0287222316900001e-07	0.0007547512782711	-0.00293182	0.01467368	8.5955685124e-06	0.0002153168847423	-0.019699	-0.0392488	0.00154046830144	0.000388050601	0.000161989	-6.01e-05	2.6240436121e-08	3.61201e-09	-0.000305975	8.094999999999999e-05	9.3620700625e-08	6.552902499999998e-09	-0.000306656	-0.0002477563	9.4037902336e-08	6.138318418969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5374.276223117835	-27.23947904346824	28882844.9223697	741.9892185595452	13366.094872025664	-34.19554049124599	178652492.12799075	1169.3349894884443	4795.083403133433	-11.501155295479291	132.27657313073138	22992824.84300571	5051.871108688285	10580.512019536423	1.19571	44.55204	0.054474047	0.0267462	0.1575314295	0.1380796916	-0.0458470771	0.040588151	-0.1266581737	-0.068148651	-0.0421990284	0.1894267978	-0.056190689	0.1215852782	0.0338434532	0.1361124403	-0.0474585765	0.1046076708	-0.0036824112	-0.1698221498	-0.0538724455	0.2122568552	-0.207612788	-0.0212849777	0.174301482	-0.0400307026	-0.0057927972	0.0168033336	-0.1256724392	0.0971546569	-0.1358143385	-0.1842691192	0.0252748781	0.0248866868	-0.0090117485	-0.0188043965	-0.0226511841	-0.0114376296	-0.0723946914	0.1091028905	0.1686468349	0.0001364451	0.1040395192	0.0170705875	-0.0999804388	-0.0247430156	0.2677456323	-0.0581565798	0.0199197816	0.0168442907	0.0561613805	0.0687234241	-0.1868496749	0.1108039754	-0.2098326374	0.0335656112	0.0738724476	0.1084660569	0.0854570522	0.0195384124	-0.1517513421	0.0838793712	-0.1626015576	0.0166026301	-0.022924031	-0.0620573652	0.1020941389	0.0749485852	-0.0782323502	0.1637188687	-0.0048235411	-0.0080027955	0.1269432444	0.1306956086	0.0779871905	0.0052904141	-0.0687623118	-0.1251910444	0.0	0.0166853	0.017006037	0.00027839923609	0.0002892052944453	-0.00452753	-0.00159571	2.04985279009e-05	2.5462904041000007e-06	-0.0184462	0.0012528	1.5695078400000045e-06	0.0003402622944399	0.000339505	0.0001775159999999	1.15263645025e-07	3.1511930255999994e-08	-9.7757e-05	0.0002082179999999	9.556431049e-09	4.335473552399999e-08	0.0	0.000306656	0.0	9.4037902336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5390.034828617755	15.758605499920122	29052475.45371243	248.33364730211272	13380.678974671122	14.584102645458188	179042569.82320583	212.69604997326053	4810.646307079551	15.56290394611733	242.2039792360744	23142317.89181812	5078.973710848316	10663.195372380062	1.168766	43.548084	0.0342680349999999	0.0180333	-0.0634487679	0.0970340147	-0.0192869349	-0.0566749624	-0.1302847464	0.0898526178	-0.0273414367	0.0134852029	0.0293511026	-0.0524706639	0.0898906302	-0.0973577938	0.0991312608	0.080767417	0.1241476942	-0.0805687396	0.021155734	-0.0429343391	-0.1661897573	-0.0486845788	0.0895899153	0.066577301	-0.1825132136	-0.0416711971	-0.0455163621	-0.0836145119	0.1479417732	-0.2186785852	-0.1283684814	-0.0727023475	0.0566998373	0.0659751439	0.2711975826	-0.141200956	-0.1626932284	-0.1014245925	-0.0841376155	0.0417880491	-0.0145575879	-0.086022996	-0.1341695706	-0.0409827319	-0.0914190772	-0.0007006504	0.0519730169	-0.1204673751	0.019601458	-0.0473016753	-0.1276996273	-0.0212246651	-0.1730123503	0.0777075962	0.0366195031	-0.1618037934	-4.982e-05	0.0342298653	0.0017648888	0.2427855769	0.0994970215	0.0685147897	-0.1652233402	-0.1660681245	-0.0547135525	0.1291792481	0.210729355	-0.0389503382	0.1532386485	-0.038367333	-0.0852486197	0.1280230769	0.0687623118	-0.010574237	-0.086823541	-0.1377239207	0.0	0.00687305	-0.00981225	4.7238816302500005e-05	9.62802500625e-05	-0.000932225	0.003595305	8.690434506249999e-07	1.2926218043025e-05	-0.00700902	0.0114371799999999	0.0001308090863523	4.912636136040001e-05	0.000161989	-0.0001775159999999	2.6240436121e-08	3.1511930255999994e-08	-0.000108707	-1.0949999999999997e-05	1.1817211849e-08	1.1990249999999989e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5399.031892591806	8.997063974051343	29149545.377223466	80.94716015317255	13433.338794040308	52.65981936918615	180454591.1554683	2773.056575995313	4813.995473455517	3.3491663759659787	11.216915413901088	23174552.418450207	5078.38106315996	10708.792842336536	0.943504	35.154858	0.033996587	0.0187757	-0.1120339527	0.058347429	-0.0783256192	-0.0783829608	-0.037057724	0.067451185	0.0663473998	-0.1164773214	0.0879248761	0.0921495949	0.0793295376	0.0104581582	-0.0360013475	0.1660214039	-0.1003271446	0.0104396051	-0.238492465	-0.0063992385	-0.0287741591	0.1512370982	0.0867144636	0.2985979109	-0.1702555592	-0.0683475019	0.0654649662	-0.0902066534	0.0342312884	-0.0033563456	0.0216987647	0.1336914918	-0.0225497231	0.0492548766	-0.0030726285	0.0639875785	0.2748907728	-0.2010692748	8.6583e-06	-0.0545851049	0.0234104082	-0.1075551916	-0.0378539405	0.0470402879	0.0224289254	0.0241369342	0.0703260948	0.1420755948	-0.1048806592	0.208117451	-0.2033970557	-0.0319098181	-0.0787070116	-0.2408754826	0.0163441145	-0.2194560086	0.1580729005	0.0459577425	0.1035554943	0.0976314583	0.0495554847	-0.027325502	0.1322430307	0.0698657474	-0.1125969549	-0.0351502593	-0.080561279	-0.0687640945	-0.2058901195	-0.1212511291	-0.1876715959	0.1251910444	0.0591948627	-0.026320419	-0.103156723	-0.1459778051	0.0	-0.000350387	-0.007223437	1.22771049769e-07	5.217804209296901e-05	-0.00203793	-0.0011057049999999	4.1531586849e-06	1.2225835470249996e-06	-0.0100249	-0.0030158799999999	9.095532174399997e-06	0.0001004986200099	0.000228878	6.688900000000002e-05	5.2385138884000006e-08	4.474138321000002e-09	-3.16177e-05	7.70893e-05	9.9967895329e-10	5.94276017449e-09	-0.000309053	-0.000309053	9.5513756809e-08	9.5513756809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5406.47751193896	7.445619347153297	29229999.087101683	55.43724746270349	13404.822544676785	-28.516249363523457	179689267.45427498	813.176477762652	4796.051321521943	-17.944151933574176	321.9925886151938	23002108.27867237	5062.972122707976	10771.926045997498	1.201652	44.773418	0.078734598	0.035327	-0.0991020718	-0.1055673632	-0.0105212692	-0.0175783219	0.1067170724	0.0106156451	0.1216945987	-0.0520658945	-0.0591990845	0.1838410976	-0.0029791721	0.0396964046	-0.0041379434	-0.1674549824	0.0393631121	0.025664636	0.1281479293	-0.1480916915	-0.0528108637	-0.1192558732	-0.0547685584	-0.0255766028	0.0954243224	-0.1172006224	0.0268317507	0.0576622992	0.0738142066	-0.1329538643	0.0308203133	0.1327519951	-0.0623498293	0.2349360427	0.0005471413	-0.0075504781	-0.1315927488	-0.0739329251	0.0011350493	-0.1042919229	-0.1307924168	-0.008539847	0.1101756139	0.1882931102	0.0829332897	0.0855308689	-0.049353159	-0.0912716569	0.0429525927	-0.0438688859	0.1846550706	-0.1291683468	0.0226462415	0.1200344817	0.032769606	0.0104623575	0.0168184766	-0.1528508032	-0.0735270291	0.177231217	-0.084819733	0.0470786406	0.0268464002	-0.0708033108	-0.1897399829	0.0518909608	-0.0476433246	-0.0905494007	0.2171552074	-0.1134299075	0.0467507589	0.1222030394	0.0493325078	-0.0417717183	-0.117436779	-0.1496962549	0.0	-0.0132101	-0.012859713	0.00017450674201	0.0001653722184423	0.00732421	0.00936214	5.36440521241e-05	8.76496653796e-05	-0.00291992	0.00710498	5.04807408004e-05	8.5259328064e-06	-0.000300244	-0.000529122	9.014645953600003e-08	2.7997009088400005e-07	-0.000285281	-0.0002536633	8.138524896100002e-08	6.434506976689e-08	-0.000103683	0.00020537	1.0750164489e-08	4.21768369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5404.84698421518	-1.6305277237797782	29212370.922779925	2.6586206580144647	13367.968959941938	-36.85358473484666	178702594.11397114	1358.186707808523	4804.53280421024	8.481482688297547	71.93554859189098	23083535.466732312	5058.7655061626	10645.156439250568	1.24689	46.458977	0.041473265	0.0216595	0.1689052896	-0.0947918584	0.0993935991	0.1163927388	0.0981358506	-0.150021284	-0.0391225165	0.0426018427	-0.0972227212	-0.0868480655	-0.0880207558	0.1547395526	0.0754758719	0.0911477882	-0.0055083023	-0.0621286954	-0.0525824976	0.1156859516	0.1795117823	-0.0593633775	0.1707840978	-0.0583214226	0.078229621	0.2133010086	-0.0320787497	0.2531970178	-0.0797793847	0.1118547338	-0.1074317906	-0.066341376	-0.0681101174	-0.1602378593	-0.0219101894	0.0826104796	-0.1354591467	-0.0701019154	-0.0610148692	-0.2279874419	0.0321021531	0.1712416492	0.0459394036	-0.0783757365	0.1291833064	-0.0423140543	0.0948507933	0.0566354136	-0.025450239	-0.0357189612	-0.1096272023	0.1424012638	0.1567229196	-0.0449585725	0.2302209777	0.1022923503	-0.1712091893	0.0382466714	-0.1675424566	-0.1845664991	0.0017367365	0.1149342658	-0.0405248663	-0.0683008486	0.0233432151	-0.1636638966	0.0480012339	-0.0236269565	0.1218038327	0.0072000771	-0.0596673001	0.1190627847	0.0392243808	-0.0567550254	-0.1293794932	-0.1487637401	0.0	-0.00352151	0.00968859	1.2401032680099998e-05	9.38687761881e-05	0.0073139399999999	-1.0270000000100338e-05	5.349371832359854e-05	1.0547290000206094e-10	-0.00292361	-3.690000000000204e-06	1.3616100000001502e-11	8.547495432100001e-06	-0.000578312	-0.0002780679999999	3.34444769344e-07	7.732181262399999e-08	-3.16177e-05	0.0002536633	9.9967895329e-10	6.434506976689e-08	0.0	0.000103683	0.0	1.0750164489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5395.107634373039	-9.739349842140657	29107186.38647025	94.8549353476052	13411.799923225137	43.8309632831988	179876377.18062177	1921.1533423331207	4813.16065842738	8.627854217140339	74.43986839222633	23166515.523833096	5070.0107368364725	10616.715031152418	1.191388	44.390968	0.048717175	0.0346958	0.183795803	0.1124492315	0.0006170375	0.080722455	-0.1607860285	-0.1309909864	-0.0986173857	-0.0151236145	-0.0281687129	-0.1898822419	0.0260553606	0.1003144714	-0.1391427756	-0.0339072336	0.1294182654	-0.0701089617	0.0845077114	-0.1853036124	-0.0270044433	0.1334028491	-0.051556161	0.1296042277	-0.0551495335	-0.0501595021	0.0107531808	0.0287667913	-0.0042165984	0.0018989479	-0.0468376724	0.1107770883	-0.0700003534	-0.0919612228	-0.0042066113	-0.1689599888	0.138322117	0.1292724597	-0.1777105838	0.2829504308	0.0163378622	0.0462675578	-0.1175979637	-0.2393739579	0.0405075072	-0.0325076866	-0.0910816766	-0.168887665	-0.0232293104	0.0953676758	0.1172343719	-0.0925407266	-0.0215950261	-0.1166613176	-0.0921029388	-0.1956192786	0.043990323	-0.0136000069	0.0290463057	-0.0250301501	-0.0196606408	0.1055308211	0.1247254595	0.006048815	0.1415301398	-0.0428194334	-0.0150842706	-0.0100208743	-0.0884811703	0.1049095351	-0.0392558995	0.1157741925	0.0289208399	-0.0711024736	-0.1387471701	-0.1432092335	0.0	-0.0105457	-0.00702419	0.00011121178849	4.933924515609999e-05	-0.00130336	-0.0086172999999999	1.6987472896e-06	7.425785928999829e-05	-0.00290989	1.3720000000000052e-05	1.8823840000000144e-10	8.4674598121e-06	8.292729999999998e-05	0.0006612393	6.8769370852899965e-09	4.3723741186449e-07	-3.16177e-05	0.0	9.9967895329e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5379.16044538011	-15.947188992929114	28935367.097141944	254.31283677619948	13372.267198673946	-39.53272455119077	178817530.03273115	1562.8363104403213	4810.248734254247	-2.911924173133229	8.479302390077642	23138492.885394588	5078.149940023901	10652.004804543343	1.110054	41.360493	0.049435335	0.0277339	-0.0452755162	0.1235382924	0.0201813628	-0.034545039	-0.1413851008	0.0810661707	-0.1343302843	-0.0006368037	-0.031893383	-0.0811218226	0.0092045536	-0.1212097567	0.0059793914	0.0973314719	0.0190845399	0.0071919622	0.2270600419	0.0228330561	0.2446581739	-0.0131895902	0.1894541033	0.0434477059	-0.0700581892	-0.0537947207	0.043482819	-0.1236312343	0.1443014333	-0.0182596396	0.2398012633	0.084193399	0.1236583836	0.0435297624	-0.0517570608	0.1156112359	-0.1383496633	0.059673843	0.021300089	-0.1042110609	-0.0315722912	-0.0420194741	-0.120262722	-0.0375642253	-0.0949154878	-0.0471138538	-0.0477062689	-0.0064521303	-0.0008831309	-0.1881293442	0.0823352835	0.1332464345	0.1036443935	-0.0465780927	0.1728166621	-0.1008273792	-0.0282595533	-0.1393794061	0.0603512664	0.1929767255	0.1603703136	-0.2257460578	0.0109900517	0.2045538974	-0.065944487	0.0436098781	-0.067138799	0.1562878627	0.062811573	0.058026478	0.0181875318	0.1123413602	0.0184732169	-0.0846533205	-0.145353365	-0.1332053099	0.0	0.0122792	0.0228249	0.00015077875264	0.00052097606001	0.00733985	0.00864321	5.38733980225e-05	7.47050791041e-05	0.0079164	0.01082629	0.0001172085551641	6.266938896000001e-05	0.000225746	0.0001428187	5.0961256516e-08	2.039718106969001e-08	-3.16177e-05	0.0	9.9967895329e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5383.138765574232	3.978320194121807	28978182.969428062	15.82703156695737	13397.031038989351	24.763840315405105	179480440.6596441	613.2477871668832	4813.965186361475	3.716452107228178	13.81201626532077	23174260.815500274	5084.281397822132	10755.85924003884	0.990519	36.906647	0.05864318	0.0362461	-0.1292471434	0.040405236	-0.0710406386	-0.0903573245	-0.0096856955	0.0974713907	0.0507482773	-0.0406071273	0.0274146618	0.0646359063	0.1882227105	-0.0150237181	-0.1077363394	0.0457843286	-0.1027869151	0.073544474	-0.0729560587	0.1055813583	-0.0503394511	-0.0697834538	-0.0649772331	-0.1068520856	0.0837046029	-0.0586098165	-0.0805811422	0.0038395158	0.0290825814	0.0745319888	-0.0148727342	-0.0489014374	0.1331864216	-0.0849395222	-0.0808786372	-0.1056269474	0.0783150468	-0.2550018298	-0.0013922358	0.0056556633	-0.0454917695	-0.1018525792	-0.0514536758	0.0350101199	0.0273808719	0.1228419428	-0.0962822685	0.1537100966	-0.0365397152	0.0395018243	-0.0205506272	-0.0005458016	0.0035529322	0.1046306311	-0.0657548232	0.1688912185	0.0923623865	0.0532836148	-0.0017621733	-0.0093425806	0.0136215397	0.0044163865	-0.0642008332	0.0688662301	0.0625068908	-0.0279413681	-0.0051474752	-0.242346775	-0.0120356155	-0.0610051013	-0.0941710227	0.1087685644	0.0079335612	-0.0972557482	-0.1490665949	-0.1190627847	0.0	-0.0183115	-0.0305907	0.00033531103225	0.00093579092649	-0.00306682	-0.01040667	9.4053849124e-06	0.0001082987804888	0.00728159	-0.00063481	4.029837361000005e-07	5.30215529281e-05	0.000565966	0.00034022	3.20317513156e-07	1.1574964840000001e-07	-3.16177e-05	0.0	9.9967895329e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5389.6847438703535	6.545978296121575	29048701.63830884	42.84983185329472	13390.873020335392	-6.158018653959516	179315480.2467463	37.92119374251337	4799.756059431351	-14.209126930124512	201.89928811638964	23037658.23004797	5073.953728328339	10734.50736275268	1.056812	39.376682	0.116246825	0.0610168	-0.1019441755	0.0915165675	-0.0371792838	0.0315284128	-0.0067951941	0.1258187428	0.2658604798	0.1374732356	-0.0074173817	0.1151325976	0.0369367287	-0.0973952386	-0.0980692422	0.0981261161	0.088425924	0.0623009968	-0.1065233993	0.0436651332	0.0484515712	0.0196944131	-0.059249521	-0.1627949695	0.1210736609	0.2293044074	0.2730086303	-0.2515199046	0.0215635723	0.0037695101	-0.0817391901	0.0450955213	0.0596595966	0.1935602854	0.0688504672	0.0886092498	0.0118536359	0.121686846	0.1061139539	0.0436508323	0.0441012515	-0.1005023531	-0.0524227929	0.1361905916	-0.0225397857	-0.0157912595	-0.0806302064	0.0512773438	-0.1269404834	0.0315563506	-0.0862948953	0.0507642196	0.0352404738	0.0549485298	-0.1217799422	0.1371866066	-0.3550088023	0.0046550553	0.1995290732	0.0810096844	0.0174286957	0.0115228305	0.0879674603	0.0869975915	-0.0283770759	0.1014918353	-0.007229647	0.2195207327	-0.0856510708	-0.0764522162	0.0263754568	0.1050602566	-0.0026456191	-0.1087685644	-0.1498129555	-0.1012210568	0.0	-0.0187048	-0.0003932999999999	0.00034986954304	1.5468488999999937e-07	0.0151757	0.01824252	0.00023030187049	0.0003327895359504	-0.0208712	-0.02815279	0.0007925795847841	0.00043560698944	0.000869085	0.000303119	7.55308737225e-07	9.188112816100001e-08	-0.000171509	-0.0001398913	2.9415337081e-08	1.956957581569e-08	-0.000946154	-0.000946154	8.952073917160001e-07	8.952073917160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
