TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,1,1.700000e+00,1.0,0.0,2.5001355e-06,29.080347,33.08012,33.272427,7.0,33.896385,0.6239606,33.996777,3.4760394,37.475273,1.0,37.475433,38.482224,5.2097974,38.482407,39.484108,--
2,2,4,2,1,4,2.550000e+00,1.0,1.0,--,--,--,39.670086,2.0,40.194767,0.5246808,40.295097,4.425319,44.72313,7.0,44.723248,45.72924,6.059155,45.72939,49.731647,--
3,3,6,2,3,4,1.700000e+00,1.0,2.0,--,--,--,49.916584,2.0,50.344784,0.4281994,50.445114,3.6718006,54.118282,1.0,54.118404,55.12425,5.2076654,55.124397,59.126286,--
4,4,6,2,3,4,8.500000e-01,1.0,3.0,--,--,--,59.311638,7.0,60.04491,0.733273,60.14525,2.516727,62.663826,9.0,62.663944,63.668247,4.356609,63.668392,67.66986,--
5,5,6,2,3,3,2.550000e+00,1.0,4.0,--,--,--,67.85267,2.0,68.37804,0.5253708,68.47836,4.424629,72.90544,2.0,72.90556,73.91022,6.05755,73.91036,76.911865,--
6,6,3,1,3,3,2.550000e+00,1.0,5.0,--,--,--,76.91803,7.0,77.6451,0.7270683,77.74543,4.222932,81.96978,8.0,81.969894,82.97599,6.057957,82.976135,85.977356,--
7,7,6,2,3,1,2.550000e+00,1.0,6.0,--,--,--,86.16343,2.0,87.09404,0.9306166,87.19438,4.0193834,91.214745,4.0,91.21487,92.22023,6.0568056,92.220375,93.221825,--
8,8,2,1,2,2,1.700000e+00,1.0,7.0,--,--,--,93.22455,2.0,93.84565,0.6211012,93.945984,3.4788988,97.425545,5.0,97.42566,98.431244,5.2067013,98.4314,100.4342,--
9,9,4,2,1,2,8.500000e-01,1.0,8.0,--,--,--,100.6176,7.0,101.244026,0.626426,101.34435,2.623574,103.970116,4.0,103.97024,104.97539,4.3577905,104.97553,106.97715,--
10,10,4,2,1,1,8.500000e-01,1.0,9.0,--,--,--,107.15941,2.0,107.67834,0.5189247,107.77866,2.7310753,110.51153,8.0,110.51165,111.516235,4.3568263,111.51638,112.51781,--
11,11,6,2,3,3,2.550000e+00,1.0,10.0,--,--,--,112.697174,2.0,113.427956,0.7307836,113.52828,4.2192163,117.75,2.0,117.75012,118.75535,6.0581794,118.7555,121.757965,--
12,12,1,1,1,3,8.500000e-01,1.0,11.0,--,--,--,121.760635,2.0,123.5114,1.7507632,123.61174,1.4992368,125.11414,7.0,125.11426,126.119225,4.35859,126.11937,129.12123,--
13,13,6,2,3,2,8.500000e-01,1.0,12.0,--,--,--,129.30623,2.0,130.34483,1.0386057,130.44516,2.2113943,132.65804,3.0,132.65816,133.66382,4.3575897,133.66397,135.6661,--
14,14,4,2,1,2,2.550000e+00,1.0,13.0,--,--,--,135.84836,2.0,136.37804,0.5296831,136.47838,4.4203167,140.90102,6.0,140.90114,141.90717,6.058814,141.9073,143.90912,--
15,15,6,2,3,2,8.500000e-01,1.0,14.0,--,--,--,144.09004,7.0,145.545,1.4549563,145.64534,1.7950437,147.44197,8.0,147.4421,148.4467,4.356661,148.44685,150.44812,--
16,16,5,2,2,4,2.550000e+00,1.0,15.0,--,--,--,150.62926,0.0,153.09572,2.4664564,153.19604,2.4835436,155.68127,999.0,155.68138,156.68668,6.057417,156.68681,160.68811,--
17,17,5,2,2,4,2.550000e+00,1.0,16.0,--,--,--,160.86983,2.0,161.29457,0.4247401,161.39491,4.52526,165.92207,5.0,165.9222,166.92688,6.0570483,166.92702,170.92914,--
18,18,1,1,1,1,1.700000e+00,1.0,17.0,--,--,--,170.9319,2.0,171.36118,0.429279,171.46152,3.670721,175.13312,9.0,175.13324,176.13791,5.2060046,176.13805,177.14012,--
19,19,5,2,2,4,1.700000e+00,1.0,18.0,--,--,--,177.32253,0.0,179.78767,2.4651356,179.888,1.6348644,181.52422,999.0,181.52434,182.52922,5.2066956,182.52937,186.5311,--
20,20,6,2,3,2,1.700000e+00,1.0,19.0,--,--,--,186.71056,2.0,187.12787,0.417317,187.22821,3.682683,190.91295,2.0,190.91306,191.91823,5.2076645,191.91838,193.92003,--
21,21,4,2,1,1,8.500000e-01,1.0,20.0,--,--,--,194.10016,2.0,194.62785,0.5277012,194.7282,2.7222989,197.45311,6.0,197.45323,198.45824,4.358081,198.45839,199.4598,--
22,22,4,2,1,1,1.700000e+00,1.0,21.0,--,--,--,199.64066,2.0,200.16135,0.5206933,200.26167,3.5793066,203.84312,7.0,203.84325,204.84642,5.205773,204.84657,205.84813,--
23,23,1,1,1,4,2.550000e+00,1.0,22.0,--,--,--,205.85092,2.0,206.47716,0.6262337,206.57748,4.323766,210.90211,6.0,210.90224,211.90622,6.055299,211.90636,215.90773,--
24,24,2,1,2,4,8.500000e-01,1.0,23.0,--,--,--,215.9093,2.0,216.54382,0.6345239,216.64415,2.6154761,219.26112,5.0,219.26125,220.26625,4.3569407,220.26639,224.26805,--
25,25,6,2,3,1,1.700000e+00,1.0,24.0,--,--,--,224.4529,2.0,224.97774,0.5248537,225.07808,3.5751462,228.65572,3.0,228.65582,229.66028,5.207393,229.66043,230.66187,--
26,26,1,1,1,3,8.500000e-01,1.0,25.0,--,--,--,230.66458,2.0,232.72821,2.0636256,232.82854,1.1863744,234.01714,8.0,234.01724,235.02222,4.3576393,235.02235,238.0241,--
27,27,1,1,1,3,1.700000e+00,1.0,26.0,--,--,--,238.02567,7.0,239.06108,1.0354075,239.16139,3.0645924,242.22714,3.0,242.22726,243.2321,5.2064366,243.23225,246.2341,--
