TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,1,1.700000e+00,1.0,0.0,2.4000183e-06,43.41155,47.41147,47.41669,7.0,48.15034,0.7336494,48.250732,3.3663507,51.619274,2.0,51.619427,52.626442,5.209751,52.62663,53.627983,--
2,2,1,1,1,3,8.500000e-01,1.0,1.0,--,--,--,53.62958,7.0,54.251118,0.6215331,54.35146,2.6284668,56.981728,2.0,56.981846,57.98642,4.3568354,57.986565,60.988808,--
3,3,4,2,1,4,8.500000e-01,1.0,2.0,--,--,--,61.185265,7.0,61.616604,0.4313382,61.716953,2.8186617,64.53828,1.0,64.53839,65.54306,4.3577957,65.543205,69.544464,--
4,4,4,2,1,1,8.500000e-01,1.0,3.0,--,--,--,69.73168,7.0,70.14989,0.4182039,70.25023,2.8317962,73.08429,4.0,73.084404,74.0894,4.3577175,74.08955,75.090965,--
5,5,3,1,3,3,8.500000e-01,1.0,4.0,--,--,--,75.09524,7.0,75.71691,0.6216811,75.81726,2.6283188,78.447464,9.0,78.44758,79.453316,4.358078,79.45346,82.45528,--
6,6,3,1,3,3,8.500000e-01,1.0,5.0,--,--,--,82.45691,7.0,83.28441,0.8274924,83.38474,2.4225075,85.80929,8.0,85.80941,86.815414,4.3585014,86.81556,89.81828,--
7,7,1,1,1,4,2.550000e+00,1.0,6.0,--,--,--,89.81989,7.0,90.44926,0.6293601,90.5496,4.32064,94.87129,1.0,94.87141,95.876335,6.0564437,95.87648,99.87833,--
8,8,4,2,1,4,2.550000e+00,1.0,7.0,--,--,--,100.064476,2.0,102.43317,2.3686912,102.53353,2.5813088,105.11692,7.0,105.117035,106.122284,6.0578055,106.12243,110.12444,--
9,9,4,2,1,1,1.700000e+00,1.0,8.0,--,--,--,110.32262,2.0,110.85001,0.5273964,110.950424,3.5726037,114.5253,8.0,114.52541,115.530396,5.2077827,115.53055,116.532326,--
10,10,4,2,1,3,8.500000e-01,1.0,9.0,--,--,--,116.7204,0.0,119.187515,2.4671226,119.287865,0.7828774,120.07326,999.0,120.07337,121.078384,4.3579936,121.07853,124.08002,--
11,11,6,2,3,4,1.700000e+00,1.0,10.0,--,--,--,124.266106,2.0,124.683205,0.4171065,124.78354,3.6828935,128.46835,2.0,128.46846,129.47314,5.207037,129.47328,133.47475,--
12,12,1,1,1,2,2.550000e+00,1.0,11.0,--,--,--,133.47752,2.0,133.79916,0.3216344,133.89949,4.6283655,138.52888,6.0,138.529,139.53473,6.0572,139.53488,141.53629,--
13,13,5,2,2,4,2.550000e+00,1.0,12.0,--,--,--,141.72131,2.0,143.68307,1.9617674,143.7834,2.9882326,146.7733,5.0,146.77342,147.7794,6.0580897,147.77954,151.78128,--
14,14,1,1,1,2,1.700000e+00,1.0,13.0,--,--,--,151.78398,2.0,152.21649,0.4325164,152.31683,3.6674836,155.98637,7.0,155.9865,156.9912,5.207215,156.99135,158.99327,--
15,15,2,1,2,4,8.500000e-01,1.0,14.0,--,--,--,158.99489,2.0,159.417,0.4221097,159.51741,2.8278904,162.3464,5.0,162.34653,163.35143,4.3565307,163.35158,167.35298,--
16,16,3,1,3,4,2.550000e+00,1.0,15.0,--,--,--,167.3546,2.0,168.59906,1.2444626,168.69948,3.7055373,172.40631,4.0,172.40643,173.41241,6.0578094,173.41255,177.41429,--
17,17,1,1,1,4,2.550000e+00,1.0,16.0,--,--,--,177.41594,2.0,179.78342,2.367479,179.88376,2.582521,182.46815,6.0,182.46826,183.4734,6.0574718,183.47356,187.4753,--
18,18,3,1,3,3,2.550000e+00,1.0,17.0,--,--,--,187.47688,7.0,187.99997,0.5230878,188.10031,4.4269123,192.5293,7.0,192.5294,193.53542,6.058535,193.53555,196.5373,--
19,19,5,2,2,4,2.550000e+00,1.0,18.0,--,--,--,196.72314,7.0,197.14966,0.4265225,197.25003,4.5234776,201.77628,5.0,201.7764,202.78154,6.05839,202.78168,206.78326,--
20,20,2,1,2,4,1.700000e+00,1.0,19.0,--,--,--,206.786,2.0,207.21643,0.4304335,207.31676,3.6695664,210.98814,5.0,210.98827,211.99347,5.2074757,211.99362,215.99506,--
21,21,6,2,3,2,8.500000e-01,1.0,20.0,--,--,--,216.18196,2.0,216.60013,0.4181658,216.7005,2.8318343,219.53372,3.0,219.53384,220.5394,4.3574314,220.53955,222.54097,--
22,22,2,1,2,2,2.550000e+00,1.0,21.0,--,--,--,222.54373,7.0,224.20013,1.6564056,224.30046,3.2935944,227.59529,5.0,227.59541,228.6004,6.056674,228.60056,230.60176,--
23,23,4,2,1,1,8.500000e-01,1.0,22.0,--,--,--,230.78773,0.0,233.25446,2.466722,233.3548,0.7832781,234.14032,999.0,234.14044,235.14545,4.3577037,235.1456,236.1473,--
24,24,4,2,1,2,2.550000e+00,1.0,23.0,--,--,--,236.33284,2.0,236.75047,0.4176306,236.85081,4.5323696,241.3854,6.0,241.38551,242.39055,6.0577064,242.39069,244.39214,--
25,25,1,1,1,4,2.550000e+00,1.0,24.0,--,--,--,244.39499,0.0,246.86208,2.4670758,246.9624,2.482924,249.4473,999.0,249.44742,250.45107,6.0560713,250.45122,254.45332,--
26,26,6,2,3,2,8.500000e-01,1.0,25.0,--,--,--,254.63298,7.0,255.16635,0.5333763,255.26671,2.7166238,257.985,6.0,257.9851,258.99026,4.3572874,258.99042,260.99228,--
27,27,1,1,1,3,2.550000e+00,1.0,26.0,--,--,--,260.99515,2.0,261.51624,0.5210869,261.61658,4.428913,266.04636,7.0,266.04648,267.05246,6.057296,267.0526,270.05405,--
28,28,3,1,3,1,1.700000e+00,1.0,27.0,--,--,--,270.05566,2.0,270.4834,0.4277467,270.58374,3.6722534,274.25937,3.0,274.2595,275.26416,5.2085,275.2643,276.2663,--
29,29,4,2,1,1,1.700000e+00,1.0,28.0,--,--,--,276.45,0.0,278.91647,2.4664702,279.01678,1.6335297,280.65228,999.0,280.6524,281.6575,5.207507,281.65765,282.6591,--
30,30,5,2,2,2,1.700000e+00,1.0,29.0,--,--,--,282.8429,7.0,283.46548,0.6225769,283.56583,3.4774232,287.04486,5.0,287.04498,288.0494,5.2065015,288.04956,290.05118,--
31,31,6,2,3,2,1.700000e+00,1.0,30.0,--,--,--,290.23578,2.0,290.76654,0.5307767,290.86688,3.5692234,294.4383,2.0,294.43842,295.44305,5.2073016,295.44324,297.44467,--
32,32,1,1,1,1,1.700000e+00,1.0,31.0,--,--,--,297.44794,2.0,298.18335,0.7354237,298.28375,3.3645763,301.64984,7.0,301.64996,302.65445,5.20651,302.65457,303.65637,--
33,33,6,2,3,1,2.550000e+00,1.0,32.0,--,--,--,303.83713,2.0,304.46542,0.6283112,304.56577,4.3216887,308.88928,4.0,308.8894,309.89407,6.0569415,309.89423,310.89563,--
34,34,2,1,2,2,1.700000e+00,1.0,33.0,--,--,--,310.89847,2.0,311.41696,0.5185104,311.5173,3.5814896,315.10074,5.0,315.10083,316.1054,5.2069445,316.10556,318.10733,--
35,35,3,1,3,1,8.500000e-01,1.0,34.0,--,--,--,318.10898,2.0,319.34875,1.2397629,319.44907,2.0102372,321.46127,1.0,321.4614,322.4664,4.3574066,322.46652,323.4683,--
36,36,3,1,3,1,1.700000e+00,1.0,35.0,--,--,--,323.4699,2.0,323.90018,0.4302512,324.00058,3.6697488,327.672,4.0,327.67212,328.67758,5.2076664,328.67773,329.6793,--
37,37,3,1,3,1,1.700000e+00,1.0,36.0,--,--,--,329.68094,7.0,330.41623,0.7352846,330.51657,3.3647153,333.88327,7.0,333.8834,334.88705,5.206117,334.8872,335.88898,--
38,38,5,2,2,1,8.500000e-01,1.0,37.0,--,--,--,336.07413,2.0,336.59964,0.5254916,336.69995,2.7245083,339.42627,5.0,339.4264,340.43097,4.356838,340.43112,341.43332,--
39,39,4,2,1,2,8.500000e-01,1.0,38.0,--,--,--,341.61526,2.0,342.2487,0.6334444,342.34906,2.6165557,344.9673,7.0,344.9674,345.97202,4.3567557,345.97217,347.9743,--
40,40,6,2,3,3,2.550000e+00,1.0,39.0,--,--,--,348.16086,2.0,348.58304,0.422155,348.6834,4.527845,353.21323,2.0,353.21335,354.21942,6.058538,354.21954,357.22095,--
41,41,4,2,1,3,8.500000e-01,1.0,40.0,--,--,--,357.4032,2.0,357.83295,0.4297445,357.93326,2.8202555,360.7563,6.0,360.7564,361.76138,4.3581996,361.76154,364.76395,--
42,42,3,1,3,3,8.500000e-01,1.0,41.0,--,--,--,364.76678,2.0,366.21606,1.4492702,366.31638,1.8007298,368.11877,2.0,368.11887,369.1242,4.357426,369.12436,372.12628,--
43,43,1,1,1,3,8.500000e-01,1.0,42.0,--,--,--,372.1279,2.0,372.54962,0.4217283,372.64993,2.8282716,375.48123,9.0,375.48135,376.4864,4.3585196,376.48654,379.4884,--
44,44,5,2,2,4,1.700000e+00,1.0,43.0,--,--,--,379.6716,2.0,379.99878,0.3271855,380.0993,3.7728145,383.87302,5.0,383.87314,384.8864,5.2148128,384.88654,388.8879,--
45,45,1,1,1,3,1.700000e+00,1.0,44.0,--,--,--,388.8906,2.0,391.1664,2.2757976,391.26675,1.8242023,393.0931,9.0,393.09323,394.09848,5.207888,394.09863,397.10037,--
46,46,6,2,3,1,2.550000e+00,1.0,45.0,--,--,--,397.28384,7.0,397.81604,0.5322143,397.91638,4.4177856,402.33527,9.0,402.3354,403.34042,6.056589,403.34058,404.3423,--
47,47,3,1,3,4,8.500000e-01,1.0,46.0,--,--,--,404.34503,7.0,404.86618,0.5211359,404.9665,2.7288642,407.69727,8.0,407.6974,408.70108,4.3560543,408.70123,412.70328,--
48,48,6,2,3,1,1.700000e+00,1.0,47.0,--,--,--,412.89124,7.0,415.16644,2.275228,415.26678,1.824772,417.09305,8.0,417.09317,418.0975,5.2062855,418.09766,419.10037,--
49,49,2,1,2,2,1.700000e+00,1.0,48.0,--,--,--,419.1031,2.0,420.2494,1.1462868,420.3497,2.9537132,423.30527,5.0,423.3054,424.31006,5.2069564,424.3102,426.31128,--
50,50,6,2,3,3,2.550000e+00,1.0,49.0,--,--,--,426.49316,7.0,428.1497,1.6565326,428.25003,3.2934673,431.5462,9.0,431.5463,432.5524,6.059237,432.55255,435.5543,--
51,51,6,2,3,4,8.500000e-01,1.0,50.0,--,--,--,435.73456,2.0,436.1506,0.4160623,436.25098,2.8339376,439.0863,1.0,439.08643,440.0901,4.3555484,440.09024,444.09235,--
52,52,6,2,3,2,1.700000e+00,1.0,51.0,--,--,--,444.27432,2.0,444.69925,0.4249159,444.7996,3.675084,448.4773,3.0,448.47742,449.4821,5.207751,449.48224,451.484,--
53,53,4,2,1,4,2.550000e+00,1.0,52.0,--,--,--,451.66788,7.0,452.2986,0.6307195,452.39896,4.3192806,456.7193,1.0,456.71942,457.7245,6.056602,457.72464,461.7263,--
54,54,3,1,3,2,2.550000e+00,1.0,53.0,--,--,--,461.72903,2.0,462.14926,0.4202263,462.24963,4.5297737,466.78128,1.0,466.78143,467.7864,6.057351,467.78656,469.7883,473.79037
