global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5385.614556180869	9.321503982480865	29004844.14774726	86.89043649540659	11030.705948523757	26.691039731857018	712.4116019675699	121676473.7227974	4965.549100339549	0.8023996445190278	0.6438451895242622	24656677.867882907	5020.117699573636	9265.192266954104	1.001053	30.830257	0.021019625	0.00988299	0.0405303321	-0.1069141955	-0.1000575697	-0.0524729122	-0.0641210249	-0.0366430717	-0.0636187463	0.0632507195	0.1317664181	0.0694406542	-0.0901388687	0.0538301303	0.0127078103	0.0210783054	-0.0463927235	-0.0119754276	0.0436080748	0.0154714516	-0.0608707434	-0.0408878402	0.0384971585	-0.0010613789	-0.1351143235	0.0971935291	-0.0817776277	-0.0079565414	-0.1356840986	0.12034425	0.0067835322	-0.0283108801	-0.145945547	0.019183392	0.0318577038	-0.0833661901	-0.0306779591	0.0570706904	0.0154239504	0.0875445675	-0.0325685188	0.0302769795	0.0492316335	-0.1347273473	0.0919415678	0.0450591924	-0.0672600966	0.0558263951	-0.0622405028	0.0565904013	-0.0878288941	-0.1222944214	-0.0844265222	0.0727890116	-0.1705746367	-0.1972317852	-0.0311256093	-0.0405688002	-0.0126337096	0.043720845	-0.1133876484	-0.0931472189	0.1363581162	-0.0390803575	0.0968233252	0.0942368719	0.0690417211	-0.0268437084	-0.0742754609	0.0048157784	-0.0903212841	0.0172125968	0.0793264581	0.1438231842	-0.0154642164	0.1756494577	0.0531080507	0.0083445165	0.0028966414	0.158500482	-0.0077745701	0.015823388	0.0727170489	-0.0198420384	-0.0593145613	-0.0732937486	-0.0326363976	0.0223793044	-0.0023859368	0.0534217218	0.0275674353	-0.1287395082	-0.0046601296	-0.113529263	-0.0599673701	0.0778531519	-0.0107673576	0.0425491883	0.1498537463	-0.1028743118	-0.1769458847	0.059855328	0.1764410559	-0.0181084219	-0.0602312017	0.1099188748	0.0347914184	0.0054849821	0.1443308976	-0.0378265743	-0.0928057935	-0.0730761696	-0.1114008373	-0.0534724985	0.0741700413	-0.0103924465	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	-0.0157017	0.0011179	1.2497004100000037e-06	0.00024654338289	-0.0297756	-0.0047229999999999	2.230672899999998e-05	0.00088658635536	0.0089032899999999	0.0045399699999999	2.061132760089909e-05	7.926857282409823e-05	0.00115979	1.106000000000002e-05	1.3451128441e-06	1.2232360000000042e-10	-7.71569e-05	0.0001231241	1.5159544000809997e-08	5.95318721761e-09	-0.000280512	-7.859100000000001e-05	6.176545281000001e-09	7.8686982144e-08
5379.191275800379	-6.423280380489814	28935698.78164691	41.25853084638537	11008.940026019727	-21.76592250402973	473.7553824514279	121196760.49649924	4965.354122252504	-0.194978087045456	0.0380164544279054	24654741.559369933	5020.010720635038	9244.96413576848	1.125302	34.656876	0.024624615	0.0109561	0.1137345384	-0.0085589999	0.0565586977	-0.1185798155	0.017042795	0.018268172	-0.1024225629	0.0156949361	-0.0018507709	-0.0560360376	-0.0199645902	-0.1413792639	0.0883245439	0.0580790187	-0.0638472042	-0.1444158033	0.1176661875	-0.1319523677	-0.0352899746	-0.0286565949	0.0693401293	0.1222740313	0.1009256204	-0.0289206936	0.0073006469	-0.1342972289	-0.0099196953	-0.0311841616	-0.033134642	0.0313965927	-0.1803912818	-0.0610123779	0.0241373833	0.0320661402	0.2167161767	0.1034990495	-0.1095917961	-0.0837997993	-0.088784236	-0.0080620313	0.010617827	0.0812773558	0.0031603893	-0.0095846461	0.1340596311	0.038716667	-0.0657775962	0.019769547	-0.0838096889	0.0282539385	0.0345954685	-0.0307773147	0.0144716213	0.0320161256	-0.0668546879	-0.0650137514	0.0491124822	-0.1797944283	-0.0308327092	0.0171684847	0.0878592492	0.031975481	-0.0002366258	-0.0154626589	0.0839389958	0.0500753494	0.0100946583	0.0638916686	-0.0659981873	-0.1067168616	-0.0832444839	-0.0499605795	0.1027672703	-0.0245725055	-0.0471126699	-0.0425864481	-0.0783250294	0.1817074284	0.0018291655	-0.0821157941	0.0227682585	0.2119482048	-0.0071556393	0.0739605866	0.1154036965	0.1470627382	0.0196377871	-0.0100897401	0.0318111813	0.0541162411	-0.0300186429	0.1076158119	0.0088178222	0.1140355478	0.0053697945	0.0789140471	-0.0077734359	-0.0051881722	0.0368912741	0.0115703077	-0.0547373753	0.0640618412	0.081562579	0.055797968	-0.1243090686	0.0846026149	0.0298503399	-0.1315522641	-0.0393117908	0.033471319	0.0130481987	0.0366077509	0.0737311539	-0.0606718301	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	-0.0207673	-0.0050656	2.566030336e-05	0.00043128074929	-0.0353578	-0.0055822	3.116095684000003e-05	0.00125017402084	0.00504548	-0.0038578099999999	1.4882697996099236e-05	2.54568684304e-05	0.00124142	8.163000000000007e-05	1.5411236164000002e-06	6.6634569000000115e-09	-0.000182121	-0.0001049640999999	1.1017462288809995e-08	3.316805864099999e-08	-0.000264726	1.5786e-05	2.49197796e-10	7.007985507600001e-08
5375.096320331263	-4.09495546911603	28891660.452838685	16.768660294043286	11008.171190100084	-0.7688359196436068	0.5911086713342305	121179832.95054948	4963.689268654429	-1.664853598074842	2.771737503022748	24638211.15575514	5018.977371763414	9221.638820528056	1.005015	30.952301	0.02272888	0.0104024	0.1285080627	0.0070971581	0.0740017158	-0.119983083	0.0629056753	0.0017091401	-0.0270292942	0.0407714766	0.0095073883	0.0082986441	-0.0027706865	0.0092818721	-0.0584187786	0.2103131808	0.0593351134	-0.1183305486	0.0696014133	-0.0704559474	0.1055345701	0.0474801151	-0.0910173823	0.1800351579	0.0498070363	0.028797536	-0.0290375188	-0.030239553	-0.1533225581	-0.1183809685	-0.0926666725	-0.0897763354	0.0213229397	0.0253958017	0.0347610248	-0.0764708716	0.051111174	-0.053789479	0.0131284755	0.0654837508	-0.0210572645	0.0876446484	0.0869764386	-0.0088702454	-0.0760483535	-0.1221963198	-0.0348214174	0.0912533354	0.0187605271	0.0264176629	0.0414497145	0.0128262076	-0.1139322823	0.1117346988	-0.0009857542	0.1301887284	-0.0962577317	0.0323790513	0.2064970623	-0.0136282871	-0.1212528337	-0.0555170244	-0.0132447395	-0.064202725	-0.1094071326	-0.0504162401	-0.0237246358	-0.0752250858	-0.0007390243	-0.0611947235	-0.0225991766	-0.1989591132	-0.0746675607	0.0150389039	0.0418019313	0.0718648006	-0.1557839064	0.0819361056	0.0717485773	0.0130418789	0.000203087	0.0294950855	0.1177398067	-0.0328011177	0.0893325204	-0.0836769331	-0.0032773249	0.06845031	-0.0513472463	-0.0290334849	0.034109656	0.0202479123	0.153065801	-0.0139572824	-0.0884533776	0.0242680461	-0.0711373611	-0.0458341984	0.026038751	-0.0985147588	0.0378617337	-0.0518303957	-0.0554332673	0.2682628491	0.1115845633	0.007019734	0.0781744872	-0.0304990513	0.0382497087	0.1057149568	-0.0547322755	0.1081756169	-0.009521096	0.0624584607	-0.0141815056	0.0790441068	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.0198224	0.0009448999999999	8.928360099999972e-07	0.00039292754176	-0.040005	-0.0046471999999999	2.159646783999997e-05	0.001600400025	0.00975626	0.0047107799999999	2.2191448208399995e-05	9.518460918759998e-05	0.00113037	-0.00011105	1.2777363368999998e-06	1.2332102500000029e-08	-0.00010347	7.865099999999999e-05	6.1859798009999994e-09	1.07060409e-08	-0.000323545	-5.8819e-05	3.4596747609999993e-09	1.0468136702500001e-07
5385.376495196359	10.280174865096342	29002279.995013423	105.6819952569586	11022.460627332704	14.289437232620912	204.1880164250128	121494638.28109968	4972.651382191435	8.96211353700619	80.31947905018959	24727261.768810388	5028.010714984997	9230.960317397416	1.020442	31.427406	0.02452959	0.0110653	0.1161550343	0.0283481347	0.0743153229	-0.1386065241	0.0134467319	-0.0044170005	-0.1090989853	-0.0189344546	-0.0544417985	-0.0920652386	0.0360657973	-0.0456068206	-0.0508948226	-0.057152001	0.0068055793	0.0769976563	-0.0022629864	0.0048308758	0.1133176518	-0.0276322825	0.1905353197	0.0003905675	0.0758700436	-0.0420281678	-0.0072863206	-0.1814332864	-0.1340783247	0.2025919704	-0.0444780027	0.0208259791	0.0613351321	-0.0457876159	-0.0999087583	0.0482715348	-0.2042883261	-0.0260081014	0.026533852	-0.1634884354	0.1066342789	0.1337195741	-0.0243143945	0.0405369274	-0.0834240377	-0.0707364974	-0.0588115756	-0.1105233365	0.1857531763	0.0340655579	-0.1400513883	-0.0117554958	0.0268856533	-0.1702125341	-0.0990851805	0.011238563	0.0733024904	-0.0390004591	0.0302950179	0.0111054533	0.0247981109	0.0384707747	-0.1175089018	-0.1014865262	-0.0149555943	-0.0026115104	0.0366833032	-0.087644442	0.0210069253	0.1445318758	-0.1487840666	0.0460630173	-0.0434758239	-0.0575806186	0.2112153965	0.1314594821	0.0946918564	0.1514588801	-0.0174192228	-0.0114275514	0.0652181995	-0.0153941459	-0.133922406	-0.1156778339	-0.0974953081	0.130943061	-0.0684563194	-0.0457797007	-0.0925923462	-0.0812320893	-0.0968774896	0.0510129011	0.1082566782	-0.0309486682	0.0419546805	-0.2050751786	0.0694856792	0.1837652394	0.0297861776	0.0142841238	0.0902243386	0.1846099934	-0.0238629934	0.0084974496	-0.0343065695	0.02896499	-0.0212761424	-0.0869982607	-0.0998123963	0.0869414753	0.0688007011	-0.0452066268	-0.038595801	0.0261164141	0.0450888295	0.0814818593	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	-0.025945	-0.0061225999999999	3.748623075999999e-05	0.000673143025	-0.0438423	-0.0038373	1.4724871290000014e-05	0.00192214726929	0.00859562	-0.0011606399999999	1.3470852095999983e-06	7.38846831844e-05	0.00103093	-9.94399999999999e-05	1.0628166649e-06	9.888313599999981e-09	-0.000217811	-0.000114341	1.3073864281e-08	4.7441631721e-08	-0.000377945	-5.439999999999997e-05	2.9593599999999963e-09	1.4284242302499997e-07
5382.000494590664	-3.3760006056954808	28965929.32377415	11.397380089656252	11029.212681399296	6.752054066591882	45.59023411817997	121643532.37153906	4973.896120182686	1.244737991250986	1.5493726668635397	24739642.61436837	5028.708550835078	9261.877420312652	1.024662	31.557384	0.02708194	0.016494	0.1090575678	0.066873003	0.0505368356	-0.1073016044	0.0289744993	0.052909466	-0.0723221597	-0.0009209729	-0.0445979181	0.0654487953	0.0750328727	0.041386375	-0.1130515972	-0.0101579895	0.0029443357	0.022773337	0.0003938155	0.046304102	0.0810043037	-0.0843965064	0.0798344217	0.0449076985	0.0679057523	-0.0763303366	-0.0623896418	-0.132960115	-0.0587852198	0.0028721231	0.0268915798	0.0956550935	0.0769309782	-0.13368191	-0.1772863295	-0.0376929279	-0.1008210973	0.1527157239	0.0161219514	-0.0459306999	-0.0728152894	-0.0859877047	0.0024140078	-0.1990914699	0.0351834488	-0.0007276972	-0.1566076527	-0.0337666959	0.1340178515	0.0985515437	0.0231395221	0.0701996331	-0.0119346031	-0.0438821633	-0.0664038193	0.0037979092	-0.0290237588	-0.081386094	-0.1136841495	-0.0472865973	0.0308045368	0.0485190368	0.1662468887	0.0859636296	-0.092561411	0.0465043691	-0.0408031445	-0.030245258	-0.1738820986	0.0913984641	-0.0391212578	-0.0404002708	-0.0642745845	-0.0096586852	0.1675292194	0.0373209191	0.0045430189	0.003476761	-0.0543419129	-0.1087473307	0.2110805401	-0.0404811822	-0.0128806889	0.0280724464	-0.1812886825	0.0245006082	-0.037864727	0.0037221327	0.1195150702	0.0147656966	0.0438910241	-0.1765944572	0.0286483052	-0.1319369169	-0.024849781	-0.1947855164	-0.094388598	0.0224438531	-0.064146308	0.0229967522	-0.037204241	0.0832160799	-0.0199989294	-0.0329304958	0.020959337	0.0736449547	-0.0581888911	-0.007333219	-0.0062372867	-0.0959149286	-0.1248867768	0.0286485599	0.1059652965	-0.2249032386	0.0461601379	-0.0139641293	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	-0.0249268	0.0010182	1.0367312400000006e-06	0.00062134535824	-0.0423765	0.0014658	2.1485696400000094e-06	0.0017957677522499	0.00523703	-0.00335859	1.1280126788099998e-05	2.74264832209e-05	0.00131069	0.00027976	1.7179082761e-06	7.826565759999999e-08	-0.000240216	-2.2405e-05	5.01984025e-10	5.7703726656e-08	-0.000255323	0.0001226219999999	1.5036154883999992e-08	6.518983432900002e-08
5367.723004872477	-14.277489718187098	28812450.25703721	203.84671265293832	10996.117213082667	-33.095468316629194	1095.310023097007	120914593.76385292	4966.870030581912	-7.0260896007739575	49.36593507810395	24669797.900692765	5022.176068056457	9231.178301970149	1.069784	32.947041	0.0311701699999999	0.0151344	0.0600043564	0.121776425	-0.1002667804	-0.0137623423	0.1370132574	-0.0175372525	-0.0515019313	0.074973574	-0.052927619	0.0657403389	0.1488911671	-0.0369261226	0.0176426081	-0.1216846402	-0.051778781	-0.1229767226	-0.0323150891	-0.0366241144	-0.0270276342	-0.0607128468	0.1267651164	0.0690600561	0.0421119683	0.0009162909	0.0038741148	0.0023563134	0.0461875664	-0.025320862	0.0377934615	-0.1065181921	0.033529184	-0.160522408	0.2303719084	0.1646791976	0.002787888	0.109093294	0.0326756982	0.1372510042	-0.0239072787	-0.1289885594	-0.1433839943	0.0627714657	0.0633494409	-0.0564939641	0.0606637968	-0.0953307448	0.1090595824	0.0371407332	0.0197583421	-0.0705269574	0.0491046456	-0.1110616197	0.0020002717	0.0899391577	-0.0284488939	-0.0061031519	0.1682663571	0.0326158114	-0.0904962594	0.0823906616	0.0213742239	-0.0489234049	-0.062228432	0.0270269678	-0.001877399	0.0881015465	0.019145699	0.1349698454	-0.0488728832	-0.0439860734	-0.0264293996	-0.0290213326	-0.001804828	-0.0736516612	-0.0189954758	-0.0459505527	0.0898564358	-0.023776496	-0.1910963348	-0.2708270856	-0.0161690773	0.0485706622	-0.1032156374	-0.1406356906	-0.0036215	-0.0591735408	0.1058740784	0.1693346078	-0.0592587899	0.0246161013	-0.0216441971	0.0730810179	0.0687620319	-0.0852121614	0.0454236737	-0.0027541496	0.0805509286	0.0385389646	0.1420177246	0.0426138835	-0.0838725864	0.1182379665	0.0558746434	0.0166267454	0.0604912993	-0.0484377488	-0.0528359128	-0.0258811597	-0.0588540503	0.047435418	-0.0844120025	0.0100414247	-0.0098900144	-0.0608313777	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0256617	-0.0007349	5.400780100000002e-07	0.00065852284689	-0.0334498	0.0089266999999999	7.968597288999992e-05	0.00111888912004	0.0073853	0.00214827	4.6150639929e-06	5.454265609e-05	0.00117835	-0.0001323399999999	1.3885087225000002e-06	1.751387559999997e-08	-0.000417747	-0.000177531	3.1517255961e-08	1.74512556009e-07	-0.000332658	-7.733499999999999e-05	5.980702224999999e-09	1.10661344964e-07
5368.465696928054	0.7426920555772085	28820423.939093217	0.5515914894174994	11015.090713376894	18.97350029422705	359.993713415034	121332223.4239219	4966.648332295691	-0.2216982862209988	0.0491501301133279	24667595.65669557	5021.716917575463	9209.367931212291	1.021563	31.461943	0.01560945	0.0119998	0.0196167532	0.1541924787	-0.171046043	0.0489243895	0.1629658188	-0.0267283177	-0.0699407331	-0.0236776353	0.155675311	0.0478533342	-0.0088821297	0.0241728728	-0.0081942068	0.0872206357	-0.0315436962	-0.0521877634	-0.0810277926	0.0290764119	0.004232285	-0.0087935114	0.0266116885	0.1233078108	-0.0864817101	-0.1071822872	-0.0008414203	0.1115865424	0.0671084796	-0.0189587804	-0.229488164	-0.0105864985	0.0362540528	-0.0626522041	-0.0213404948	-0.0225381742	-0.0088404804	-0.1868307611	-0.0870251746	-0.0569171023	0.0097575735	-0.162235714	0.0056607025	0.0435871582	-0.0548950476	0.1233042868	-0.0120080119	-0.1076577754	0.1701689981	0.0253225947	-0.0505391886	-0.0811959214	-0.044353618	0.0209089481	0.0199542487	-0.0013524313	0.0769519121	-0.0352573261	-0.1857414841	-0.0645383657	-0.113873957	-0.0517145076	-0.0229920547	0.27050484	0.1721636872	-0.075008204	-0.0565239353	-0.1036399043	0.0408572897	0.0845276814	0.0700704277	-0.1382343748	0.0964808648	-0.0518895749	-0.093275462	-0.1131968208	0.0366704004	0.211838295	-0.0759827413	-0.0245485543	0.0567971573	-0.0641298145	0.0406298775	-0.0860906468	0.1567412892	0.0711966701	0.0904777008	-0.0992995269	0.0883618052	-0.0626574269	0.0674911144	0.0306676626	-0.118014164	-0.0375000412	0.043542074	-0.1544033733	0.0518122046	0.0017909027	0.1136165147	-0.1046681872	0.011071829	0.0020030497	-0.0596594704	-0.0472450469	-0.0522346253	0.0071501379	-0.0731695773	0.008940723	0.2269906437	-0.1598286227	0.2104345472	-0.0537824869	0.1513032832	-0.0557030331	-0.0739911585	0.072971856	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0254809	0.0001807999999999	3.268863999999939e-08	0.00064927626481	-0.0353494	-0.0018996	3.608480160000005e-06	0.00124958008036	0.0190716	0.0116863	0.00013656960769	0.00036372592656	0.00116743	-1.09200000000002e-05	1.3628928048999997e-06	1.1924640000000439e-10	-0.000417747	0.0	0.0	1.74512556009e-07	-0.000306723	2.5934999999999988e-05	6.726242249999994e-10	9.4078998729e-08
5382.665857236203	14.200160308148952	28973091.73065635	201.64455277712892	11013.429977042211	-1.6607363346829516	2.7580451733361646	121295639.859212	4974.500367063029	7.852034767338409	61.65444998749115	24745653.901910216	5031.725044556299	9238.354083636144	1.047196	32.251358	0.0587015199999999	0.0284874	-0.015433166	0.1414967749	-0.1265489643	0.0561318282	0.073917805	0.0499896342	-0.1206478454	-0.1045255679	-0.0047142541	0.0872703814	0.0173723931	-0.0993196862	0.0255862764	-0.109064742	-0.1209310301	0.1262559062	0.060216268	0.0695749606	-0.0499309339	0.0296063483	0.0871004778	-0.0049106392	0.0061808943	-0.0803747454	-0.0264459322	-0.0055948539	0.0153732804	0.0951044755	-0.0466844369	-0.0456087951	0.0573130595	0.1112852009	-0.0505892782	0.1496527355	0.1008133299	0.0134151081	0.1024093242	-0.0310687338	0.0355108088	0.0527433128	-0.0621447536	-0.1029668175	-0.05887698	-0.0155764669	-0.0483516447	0.040135794	-0.0189973099	-0.0273775666	-0.044674728	0.0225943616	0.0114970142	0.167588767	0.0619523128	0.021721306	-0.0055496199	-0.013847186	-0.0351920298	-0.0895690852	0.0448885763	0.1615104232	-0.0432091	-0.0311627531	-0.0778508022	-0.0510125954	-0.0987710566	-0.2288392803	0.1129343406	0.1242009576	0.0301845458	0.0067594755	0.0115161463	-0.0368570121	0.0341724371	-0.0220541994	0.0838170995	0.1013032698	0.0523661126	-0.0012236358	-0.0339252563	0.0631526161	-0.1486575868	0.1186205788	0.0506993735	-0.055176117	-0.0838683795	0.0112631784	-0.0359281159	-0.1014371265	-0.0797811398	-0.0883302652	0.0303635812	-0.0146038738	-0.0485783561	0.0264249638	-0.0111564021	0.0184779078	-0.0567332372	-0.0520646331	-0.0651836723	-0.159951631	-0.026885708	-0.0168207233	0.0299916416	-0.0094313945	-0.0864762272	-0.0911567534	-0.1453257892	-0.0386401973	-0.0234563548	0.0119816451	0.0990220321	0.0515526135	-0.084387799	0.2574196557	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	-0.0290888	-0.0036079	1.3016942410000004e-05	0.00084615828544	-0.022237	0.0131124	0.00017193503376	0.000494484169	0.00413448	-0.01493712	0.0002231175538944	1.7093924870400003e-05	0.00112252	-4.491e-05	1.2600511503999995e-06	2.0169081e-09	-0.000553522	-0.0001357749999999	1.8434850624999997e-08	3.06386604484e-07	-0.00066692	-0.000360197	1.2974187880899998e-07	4.447822864e-07
5380.992835964633	-1.6730212715701782	28955083.900702704	2.799000175126296	11002.198121602243	-11.231855439968058	126.15457662434004	121048363.50698791	4971.396061943085	-3.104305119944001	9.636710277710542	24714778.804703217	5029.081805817928	9239.864198327588	1.029806	31.715805	0.060063962	0.0325557	-0.0517930329	0.1395866699	-0.03361159	0.1240208574	0.098958393	0.0711757513	-0.0660601664	-0.0181819425	0.0479981415	0.088095856	-0.0207926732	0.0132494118	0.0473312156	0.1263276447	0.0589468474	-0.0157601498	-0.0149994378	0.1581191205	0.0199445468	0.1486281527	0.1062828699	-0.0313055045	-0.0140324482	-0.0158095085	-0.0985894716	0.1238258777	-0.0015026247	-0.2516205202	-0.053058358	-0.0249967366	-0.0216246758	0.0525038621	0.1214960606	0.1041631826	-0.0578939785	0.0571184617	0.0199083493	0.0363205466	0.1068341733	-0.0109622769	0.1029087207	0.0810429427	-0.0358824476	-0.0441879744	-0.0423996082	-0.096965522	-0.0310778756	0.2534297779	0.0134816488	-0.1006584066	0.1098423724	-0.0465829315	0.0021879449	-0.0293635217	0.1278980089	0.0520268556	-0.0212617241	0.0696422841	0.0694191894	-0.0859284949	-0.1989059884	0.025966818	-0.061018099	0.003624007	0.0106857833	0.1310158464	-0.0027288246	0.1853666789	0.1631297865	0.0168220298	-0.0011791265	0.0696569491	-0.0991143311	-0.0841705904	-0.1913596919	-0.0092521001	0.0099063606	-0.0218532618	-0.1267776186	-0.0372979194	-0.0104228712	-0.0643185026	-0.0643491881	-0.0492836224	-0.0264278843	-0.028507319	-0.1184486976	-0.0148549734	0.0798414725	0.0619121622	0.0591249383	-0.0431921242	0.1102168011	0.0129848907	-0.1254802996	0.0408014357	0.2255376598	0.1144075729	0.023544489	0.0220610476	-0.049553924	-0.073367962	-0.109705875	-0.050504046	0.0285123658	0.0091150715	-0.0555407524	0.1613192135	0.1194392586	0.0506152671	0.0665559112	-0.0198148299	0.017264592	-0.1010073724	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.0197608	0.009328	8.701158400000005e-05	0.0003904892166399	-0.0126842	0.0095528	9.125598784e-05	0.00016088892964	-0.000968082	-0.005102562	2.6036138963844005e-05	9.37182758724e-07	0.001099	-2.3519999999999965e-05	1.207801e-06	5.531903999999983e-10	-0.000724433	-0.000170911	2.921056992100001e-08	5.248031714890001e-07	-0.000139739	0.000527181	2.7791980676100005e-07	1.9526988121e-08
5373.559597940833	-7.433238023800186	28875142.75262204	55.2530275184689	10992.175343111814	-10.022778490429118	100.4560886682086	120827918.77371532	4964.038218582263	-7.357843360822699	54.13785892240266	24641675.435545366	5021.043288638496	9231.09683949319	1.101252	33.916168	0.03545176	0.0161751	-0.1123176444	0.0409118705	0.1096776669	0.0826692976	0.005409679	-0.0217616135	0.0290843473	0.0514620386	-0.1842571302	-0.0586553926	-0.0247330786	0.0142200039	-0.0395815283	0.0199611546	-0.0336351398	0.0347214314	0.0142285483	0.0421081915	0.0170175336	0.1686794731	0.0470016307	0.004079657	0.0314503612	-0.0515543101	-0.1480505742	0.0274019573	0.2006977829	0.0537496445	-0.040758118	-0.0105383751	-0.0161316458	0.1211907062	0.0695626073	-0.2404441454	-0.0002998038	-0.1448242129	-0.0701746453	-0.0357537618	-0.1204080777	-0.0955935187	0.082679782	0.0470153934	-0.080385437	-0.019061611	0.1288215451	0.1154259572	0.0444343526	0.0936607618	0.0548293575	0.1413702427	0.0234409455	0.1040872501	0.0929892761	-0.0454408477	0.0373558561	0.1196390484	0.0284061869	0.2572533703	0.0273147809	0.1242470818	-0.1776554464	-0.0632982405	-0.00170035	0.0928477525	0.1704308967	-0.0245461341	-0.0838982323	0.0820967627	0.0843883795	-0.0243017396	-0.0361205573	0.0505222609	0.0110897684	-0.0998546557	0.170920611	-0.0301541589	0.023322519	0.0311754705	-0.0762471242	0.1576146057	0.1985154065	-0.1013094885	0.1349097917	0.1335275185	0.0851386267	0.0233271265	0.1369368994	-0.0212256944	0.0928531283	0.079419244	0.0474773061	0.1756209344	-0.0759500186	-0.0388060739	-0.1446397825	-0.0024802695	-0.048588423	0.0359112994	-0.0059396371	-0.1512675135	0.0665709934	-0.0091725662	-0.0784613929	-0.0831449015	0.2499054672	-0.1126699794	-0.09778803	0.0844265045	0.0818968106	-0.0187205779	-0.0422829737	-0.0690515703	0.1955446479	0.0125636873	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.0289564	-0.0091956	8.455905936000003e-05	0.00083847310096	-0.00875588	0.0039283199999999	1.543169802239999e-05	7.666543457440001e-05	0.0007548579999999	0.0017229399999998	2.968522243599655e-06	5.69810600163849e-07	0.00125291	0.00015391	1.5697834681000002e-06	2.3688288100000047e-08	-0.000851312	-0.000126879	1.6098280640999998e-08	7.247321213440001e-07	-0.000271048	-0.000131309	1.7242053481000007e-08	7.346701830400001e-08
