global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
4809.934242241412	n/a	23135467.414686467	n/a	10729.014083776096	n/a	n/a	115111743.2098658	4402.168269551796	n/a	n/a	19379085.473448653	4476.215897392981	9059.692825195702	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0193704	n/a	n/a	0.0003752123961599	-0.064796	n/a	n/a	0.004198521616	-0.0684202	n/a	n/a	0.00468132376804	-0.00013787	n/a	1.9008136900000003e-08	n/a	-0.0	n/a	n/a	0.0	-0.000691068	n/a	n/a	4.775749806239999e-07	0.0	0.0
4795.825554753243	-14.10868748816938	22999942.75162425	199.0550626388272	10718.62870314431	-10.385380631785663	107.85613086706884	114889001.27586909	4393.757685373521	-8.410584178274803	70.73792621984644	19305106.59777888	4467.801683248933	9035.259985137403	1.193959	32.26152	0.07558545	0.0388355	-0.0302745048	-0.057169932	0.1250917821	-0.060116805	-0.0667806572	0.1539311378	-0.2452848551	0.042722734	-0.0535428066	0.0764008548	-0.0543676431	0.197196353	-0.0523244943	0.1264607674	-0.029076616	0.0598790613	-0.0063770024	0.1437617681	-0.0054564483	0.0083966981	-0.1098472682	0.0653998077	-0.2659755925	0.0001108461	0.0314107354	-0.0898612884	0.1895863394	-0.0729189857	-0.0298103542	0.0400889668	0.0382334662	-0.1564854341	-0.0160921317	0.0057566524	0.1093619484	-0.1724872817	-0.091256878	0.0617069385	0.0643195367	0.0324682876	-0.0846896524	-0.1037663447	0.0927096935	0.0859005064	0.0999535641	-0.1128326586	0.0416958405	-0.0836276436	-0.1041614748	0.0418125368	-0.0934714935	0.0594359869	-0.0171184958	0.0027508381	-0.0137315479	0.0419338633	-0.0827481369	0.2679755748	-0.0255008634	0.0456628448	-0.1625535107	-0.1112212424	0.0891174204	0.0039545324	-0.1099585504	-0.1825583372	0.0243637881	0.0861594153	-0.0252090366	-0.0965258417	-0.1407987886	0.1153056024	0.047693674	-0.014550804	-0.1098060912	-0.0064281219	0.0106830381	0.1454763973	-0.1538306259	-0.0957398258	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	-0.0166772	0.0026931999999999	7.253326239999999e-06	0.00027812899984	-0.0384125	0.0263835	0.00069608907225	0.00147552015625	-0.0484852	0.019935	0.000397404225	0.00235081461904	-0.000513084	-0.000375214	2.63255191056e-07	1.4078554579600002e-07	-5.6761e-05	-5.6761e-05	3.221811121e-09	3.221811121e-09	-0.000591568	9.949999999999998e-05	9.900249999999996e-09	3.49952698624e-07	0.0	0.0
4793.880544491125	-1.9450102621176484	22981290.674850523	3.783064919742963	10735.414851129392	16.786147985081698	281.7747641770624	115249132.02584948	4392.787697174454	-0.969988199067302	0.940877106329828	19296583.75244724	4467.942116963494	9038.309726356129	1.068285	28.865713	0.04245035	0.0230202	-0.0655325269	0.0337494271	0.1196429811	0.0244170473	0.0186580656	0.1056960264	-0.1723131655	-0.1133527007	0.0842930211	-0.0036853819	-0.1969633342	0.1269275421	-0.1704400696	-0.0534866837	0.0467162648	-0.0842765615	-0.0371781257	0.0568804226	-0.0677671932	0.0467266076	0.0188987851	-0.0603219602	0.1783559468	-0.1100655015	0.0450521998	-0.0675084719	0.0956795474	-0.0148073531	-0.1109067616	0.2213023927	-0.1081375128	0.0065689932	-0.0570129342	-0.0719964544	-0.0094363049	-0.0932351337	-0.182791691	-0.0901599413	0.0681446738	0.0001214164	-0.084974955	-0.0388220738	-0.0432540573	-0.2285023376	0.0401834909	-0.1415651595	0.0823370996	0.0936489595	-0.0456533169	0.1326518819	-0.0086908978	0.0237806945	0.0706259721	-0.1008243195	0.0336116102	-0.0245756409	-0.0691049659	-0.2137322115	0.0287753843	0.0715986677	-0.0985494427	-0.114835892	0.1278616331	-0.1308867338	-0.106677736	0.1061264834	-0.0152983703	-0.061933149	-0.0585098904	0.008539966	-0.154907838	-0.0504429797	-0.0865766722	-0.0266655944	-0.030746442	0.2325669659	0.0665364245	0.0919370036	-0.0454694702	-0.161148412	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-0.0193994	-0.0027222	7.410372840000006e-06	0.00037633672036	-0.0515831	-0.0131705999999999	0.0001734647043599	0.00266081620561	-0.0437659	0.0047192999999999	2.227179248999996e-05	0.00191545400281	-0.00013308	0.000380004	1.77102864e-08	1.4440304001600001e-07	-1.60345e-23	5.6761e-05	3.221811121e-09	2.5710519024999997e-46	-0.000591568	0.0	0.0	3.49952698624e-07	0.0	0.0
4788.115579416355	-5.7649650747698615	22926050.80184962	33.23482231331627	10732.712002253127	-2.7028488762643974	7.305392047923716	115191106.92330831	4394.188072390183	1.400375215729582	1.9610507448296737	19308888.815536156	4468.250097530405	9014.488257400537	1.056891	28.557842	0.09719928	0.0475881	-0.0526856852	-0.0218139163	0.0668043066	0.0056607393	-0.0152994043	0.1077238703	-0.0706053708	-0.0203156699	-0.0826530254	0.0247634938	-0.0436611873	-0.0157601692	0.0626104719	0.0038945515	0.1015708138	0.1429841072	0.1029918012	0.1545473937	0.1024379276	0.0309397246	-0.031068473	-0.1213920839	0.1060549867	0.130787899	-0.0837396999	0.2775260311	-0.1865917738	2.68878e-05	0.1769301713	0.0394671708	-0.0190446178	0.2676216737	0.0406598649	0.0303477481	-0.0588315909	-0.0590128047	-0.0803905195	-0.016462243	0.0834483671	0.0448251432	-0.0693376549	-0.0805905969	-0.0767499308	0.0239020563	-0.057341371	0.0127489625	-0.0534046148	-0.0628978877	0.0930003367	0.047660655	-0.1036606707	0.1637311147	-0.1205853885	0.0114660297	0.1229698421	-0.0436769801	0.1471051614	-0.0558728409	-0.0285527756	-0.1702678366	0.1089089427	0.2001834997	-0.2673597656	-0.1862261983	0.0965980403	0.1427714167	0.0515772951	-0.0288585527	-0.0263594203	-0.1147663735	-0.1210010633	-0.0741409357	0.0593164179	0.0179446602	-0.0711695892	0.0316793428	0.0838741969	0.0009800445	0.0660637351	0.0399274564	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	-0.00108151	0.01831789	0.0003355450940521	1.1696638801e-06	-0.0247822	0.0268009	0.00071828824081	0.00061415743684	-0.030036	0.0137299	0.00018851015401	0.000902161296	8.162099999999998e-05	0.0002147009999999	6.661987640999997e-09	4.6096519400999997e-08	-0.0	1.60345e-23	2.5710519024999997e-46	0.0	-3.92572e-05	0.0005523108	3.0504721979664e-07	1.54112775184e-09	0.0	0.0
4788.142845370896	0.0272659545407805	22926311.9076765	0.0007434322770199	10702.665588896154	-30.046413356973066	902.7869556180892	114547050.70774186	4386.061379778158	-8.126692612025181	66.04313281034466	19237534.42718148	4462.209127681772	9041.045466713547	1.112296	30.054934	0.05062161	0.0239335	-0.0638762693	-0.0714253519	0.1146568209	-0.0056449616	-0.1284293579	0.1505614964	0.0362090351	0.1259679327	0.0709306191	-0.0249151284	0.0969154842	0.1030762034	0.0431176685	0.0617206123	-0.1065395326	0.0225414737	0.0171334788	0.0900006351	0.0168402123	0.1434677543	0.0051990714	-0.0251485507	0.0616583811	-0.2941587086	0.0530605306	0.0114307546	0.2416466548	-0.0024502509	-0.1962165628	-0.1764570829	0.0235911376	0.0694183481	0.0180908774	-0.0353834787	0.0231164584	-0.0462253492	0.2541808059	-0.0647439985	-0.072664011	0.0687613368	-0.0795120595	-0.0256680501	0.0329121187	0.097307087	-0.1510563386	0.1726191468	-0.0609954232	-0.0510897431	-0.131967723	-0.0499555802	-0.0538108388	0.0700229747	-0.0636102157	-0.1617169679	-0.0220906652	0.0272854991	-0.2264593332	-0.1364827675	0.0715921452	-0.0547045282	-0.1542251285	0.0043894128	0.2016023835	0.225995051	0.091275151	-0.0301678841	0.0791421816	-0.0098440223	-0.1197304624	-0.1592526206	0.1597638203	-0.0552381334	-0.0126781197	0.065348129	-0.1307296653	-0.1470335121	0.0145681539	-0.0220642568	0.1663598764	0.0889955963	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	-0.00127032	-0.0001888099999999	3.5649216099999995e-08	1.6137129023999998e-06	-0.0209069	0.0038753	1.5017950090000013e-05	0.0004370984676099	-0.0464926	-0.0164566	0.00027081968356	0.00216156185476	-0.000158538	-0.000240159	2.5134297444e-08	5.7676345281e-08	-0.000235821	-0.000235821	5.5611544041e-08	5.5611544041e-08	8.678079999999998e-05	0.0001260379999999	1.5885577443999995e-08	7.530907248639997e-09	0.0	0.0
4777.384617384091	-10.75822798680474	22823403.78241814	115.7394694160688	10647.854448221498	-54.81114067465569	3004.261142056896	113376804.35051034	4385.675347864275	-0.3860319138830164	0.1490206385361845	19234148.25686443	4458.686209137907	8982.719528222578	1.28445	34.706631	0.09579963	0.0415153	0.0328240234	-0.1810399583	-0.0607374267	-0.0005013534	-0.1701610722	-0.1428746292	0.1520683317	0.0600289946	0.0802353362	0.0209327877	-0.1604756751	-0.0638886632	-0.0971471293	0.0342024915	0.0648306779	0.1173957096	-0.0663020601	-0.1530518368	0.0466447906	-0.1752574449	-0.1060055304	0.093503169	0.0941596682	0.1550122109	0.1072594167	-0.0828072721	0.0031502303	-0.0228289789	-0.0734132052	0.2013527532	0.1081459401	-0.0955385984	0.0691228382	0.0674451613	-0.0853241641	0.1630196832	-0.1285035263	0.0463962301	-0.0191413181	0.0045858846	0.1632220492	0.2942979501	0.1672155664	-0.1339513107	-0.1425569028	0.2100179229	0.1693785889	-0.0536081754	0.1309417146	0.001118297	-0.0568214413	-0.1141786757	-0.0113722873	0.1795310942	0.0266457766	0.1577474719	0.0977395845	-0.015896627	0.0369129865	0.1460839353	-0.0724317093	-0.1314432806	0.023215206	-0.1817252316	0.0672270577	-0.0066801894	-0.1817067744	-0.0437101071	0.1176383885	0.1851193525	-0.0297262693	0.0452478668	0.0292337718	0.0505487858	0.182640925	0.0179614641	-0.2988970487	-0.0193886547	0.228499919	0.1450090386	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.017872	0.0191423199999999	0.0003664284149823	0.0003194083839999	-0.0469723	-0.0260654	0.00067940507716	0.00220639696729	-0.027467	0.0190256	0.00036197345536	0.0007544360889999	0.00012752	0.000286058	1.62613504e-08	8.1829179364e-08	-0.000395019	-0.000159198	2.5344003204e-08	1.56040010361e-07	0.000272851	0.0001860702	3.462211932804001e-08	7.4447668201e-08	0.0	0.0
4783.396173426278	6.011556042187294	22880878.951949164	36.13880604835857	10702.043689706232	54.18924148473343	2936.4738926907544	114533739.13638096	4393.285891882139	7.610544017864413	57.9203802478518	19300960.927810647	4468.842321179577	9003.012165903094	1.243724	33.606197	0.06580025	0.0330221	0.0147910905	0.0729311931	-0.0625992104	0.0211447494	0.0804088197	-0.0849835098	0.162124318	-0.0431653369	-0.0674842964	0.0259860137	-0.0363325196	-0.188599245	0.0861840803	-0.1180043578	0.0286159844	-0.0165569892	-0.0210963424	-0.1410663476	0.0212804134	0.0392407441	0.2200842607	0.151723114	0.02299891	-0.0762123197	0.070419578	-0.0102142197	-0.0468790772	-0.1048950613	0.1949513636	0.0469059588	0.0002283656	-0.0931291254	-0.0030649335	0.1568285457	-0.0778943539	0.0962184554	-0.0623267239	0.2148700386	-0.0372347571	-0.0788016606	-0.0638555975	0.0319717342	-0.1611145302	0.1053633007	-0.0086781237	-0.0849532385	-0.0360661906	0.0776962671	0.1376786745	-0.0805117301	0.0846010563	-0.1163457284	-0.0461820952	-0.0397740807	-0.2480478143	-0.054509567	-0.0117215015	-0.0545265425	0.1349407321	0.0056975088	0.0222485996	0.0106543975	-0.1958283874	0.0005548439	-0.1104424889	-0.0436260893	-0.0999941486	-0.0685891868	0.1153584341	0.0628072972	0.0178378645	0.2246906354	0.0506275721	-0.0569507609	-0.0819033796	-0.0196681503	0.0601786429	-0.1836083501	-0.0435837014	-0.0602561289	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.0179016	2.9600000000001157e-05	8.761600000000681e-10	0.00032046728256	-0.0226148	0.0243575	0.00059328780625	0.00051142917904	-0.0180409	0.0094261	8.885136121e-05	0.0003254740728099	0.000430778	0.000303258	1.85569685284e-07	9.1965414564e-08	-0.000226226	0.0001687929999999	2.8491076848999997e-08	5.1178203076e-08	0.000440541	0.00016769	2.8119936100000004e-08	1.94076372681e-07	0.0	0.0
4781.60543568302	-1.7907377432584326	22863750.5425534	3.206741665130304	10704.488973930058	2.445284223826093	5.979414935292777	114586084.19299018	4390.571189383783	-2.714702498356018	7.369609654580409	19277115.36904693	4466.349516721116	9014.850987192547	1.089628	29.442425	0.046808435	0.0258236	-0.054565237	0.1133745274	0.0131095932	0.049368857	0.1034901338	0.0608949509	0.0605065775	0.1167630219	-0.0497001923	-0.0331710876	0.0237014461	0.0117818341	0.04793264	-0.0448535003	-0.0127726843	-0.1016359073	0.1352569994	0.0411038861	-0.0106957657	-0.0463085475	0.0211801154	-0.1460415152	-0.0609353389	-0.0066895081	-0.1994706381	0.158651112	-0.0561380711	-0.0535400339	0.1347696194	-0.1326359234	0.088393654	0.0447859419	0.0794822885	0.015869348	0.0627355944	0.0780435309	0.1729631359	-0.0530104415	0.0081583026	0.0008281943	0.1087513755	-0.0103755667	0.1314884337	0.1805729593	0.0105719093	-0.155259814	-0.0765418691	0.0544735424	-0.0395449655	-0.0060130579	0.1133721214	0.1215879469	0.0056070514	0.0339850255	0.0779170148	-0.1064749302	-0.0435956062	0.0089111662	-0.1448200693	-0.1698433547	0.0809517673	0.1170316237	-0.1737163891	0.0570480496	0.080419183	-0.0776148869	-0.0268685989	0.0890094366	0.0101582089	-0.0372461953	0.1482727411	-0.0935792579	0.0548494646	-0.0497741048	0.0074812368	-0.2524386972	-0.0471694027	0.0274153176	-0.0091034787	-0.0944055421	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.0119125	-0.0059891	3.586931881000001e-05	0.00014190765625	-0.00291507	0.01969973	0.0003880793620729	8.497633104900001e-06	-0.0191761	-0.0011352	1.2886790400000066e-06	0.00036772281121	9.96389e-05	-0.0003311390999999	9.92791039321e-09	1.0965310354880998e-07	-0.000179675	4.655100000000001e-05	2.166995601000001e-09	3.2283105625e-08	0.000418543	-2.1998000000000012e-05	4.839120040000007e-10	1.75178242849e-07	0.0	0.0
4788.57934189511	6.973906212089787	22930492.113624603	48.63536785502452	10712.086538023868	7.597564093810433	57.72298015955755	114748797.9981122	4385.3068165475015	-5.2643728362818365	27.713621359382067	19230915.875257984	4460.316587153169	9013.875731643117	1.04822	28.323544	0.057205285	0.0297112	-0.0607993987	0.1030102778	-0.0127967567	0.0647146225	0.0807756361	0.0104283238	0.0616177584	-0.1549693705	0.0432213486	-0.0706304016	-0.088072316	-0.0349314612	0.060113132	0.0656594046	0.0612986818	-0.0229610194	0.0323228176	0.0100508701	-0.0917700654	-0.0468531877	0.1891066624	-0.1561224699	-0.0259123304	-0.1419051596	-0.0116540313	0.1095832013	-0.1052635407	0.1338049701	-0.2485328859	-0.0163505079	-0.0974090702	-0.0447655055	0.099595771	-0.0702329718	-0.0395351627	0.0497246652	0.0371089294	0.1120185914	-0.156870939	0.0221389704	0.1474529913	0.0071748304	0.1245791999	-0.0364196516	-0.001407578	-0.0148249001	-0.0740135954	-0.0744942985	-0.004057587	0.0669060043	0.0153697375	0.0352999464	0.1040091753	0.0407592363	0.0201225481	-0.2106657954	-0.0740686328	-0.0808578998	0.0607919659	-0.1929090147	0.1794743087	-0.0240766316	0.2347263508	0.060112539	0.0567090811	0.1248048096	-0.0661113346	0.0309398687	-0.0662413624	0.0599768925	0.0615064196	0.1555296508	0.0027133491	0.1041069576	0.1395618722	-0.0801682401	-0.071748175	0.0543712795	0.0128791553	-0.0327942619	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0179067	0.0059942	3.593043364000002e-05	0.00032064990489	-0.00545263	-0.00253756	6.4392107536e-06	2.97311739169e-05	-0.00983883	0.00933727	8.718461105290004e-05	9.68025757689e-05	0.000629582	0.0005299431	3.9637349472400005e-07	2.8083968923761e-07	-3.7018600000000004e-23	0.000179675	3.2283105625e-08	1.3703767459600004e-45	0.000341436	-7.710700000000003e-05	5.945489449000005e-09	1.16578542096e-07	0.0	0.0
4782.621913885143	-5.957428009966861	22873472.371174388	35.490948493937715	10690.225670507398	-21.86086751647053	477.8975285726766	114280924.88637534	4391.137144110064	5.830327562562161	33.992719486772025	19282085.418383088	4467.33966127376	8968.821755681976	1.240524	33.519733	0.05329351	0.026421	-0.0313635585	0.1500879335	-0.0422730791	0.0360570923	0.1256972507	-0.018676454	-0.0042996098	-0.0078411583	0.0171772028	0.0151938178	0.0253141447	-0.2613065728	0.0103265628	-0.0543806108	-0.0862702172	0.0424282897	-0.1296294845	-0.0367113502	-0.1248680122	-0.0109484874	-0.0656448234	0.1589989177	-0.0873028664	0.0658521803	0.0597045324	-0.1297108771	-0.0248968284	0.0718249685	-0.0441926016	-0.2877039855	-0.0258892838	-0.0263146024	0.0116933892	0.0798082883	0.1564546456	0.2237515552	-0.1223783031	-0.0872607668	-0.0371196198	0.0474494562	-0.0711479352	-0.1032930516	-0.2151187524	0.0897444439	0.0849475428	0.0962615163	-0.0449330167	0.0842839989	-0.0637944282	-0.0369619037	-0.0864731666	-0.1080022259	0.0948551714	0.0189693311	-0.1122776763	0.1173266116	0.0366121415	0.1519519688	0.0289816232	0.1009812817	0.0268171865	0.03080152	0.0222600722	0.2464379505	0.0955204298	0.0548625737	0.0655404447	0.1657313832	0.2080167218	0.2000049755	-0.0051154558	-0.0501094242	-0.0623548432	0.0575631812	-0.172347844	-0.0223594545	0.1711667801	-0.0916292088	-0.0905061955	0.1280863347	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0140232	-0.0038835	1.5081572250000012e-05	0.00019665013824	-0.0210711	-0.0156184699999999	0.0002439366051408	0.0004439912552099	0.00365741	0.01349624	0.0001821484941375	1.33766479081e-05	0.000411904	-0.0002176779999999	1.69664905216e-07	4.738371168399998e-08	-0.000178453	-0.000178453	3.1845473209e-08	3.1845473209e-08	0.000351211	9.775000000000007e-06	9.555062500000013e-11	1.2334916652099998e-07	0.0	0.0
