global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
5317.454884786397	n/a	n/a	28275326.451738715	13119.607329266102	n/a	n/a	172124096.47413284	4856.95444102138	n/a	23590006.44215731	n/a	5353.854115761042	9517.7571909469	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0852005	n/a	n/a	0.00725912520025	0.169793	n/a	0.028829662849	n/a	-0.188864	n/a	0.035669610496	n/a	-0.00265201	n/a	7.033157040099999e-06	n/a	-0.000405391	n/a	n/a	1.64341862881e-07	-0.00107017	n/a	1.1452638289000002e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5310.356161722364	-7.098723064033038	50.39186913983461	28199882.56434268	13173.240478293275	53.6331490271732	2876.51467457097	173534264.69894445	4841.247649191054	-15.706791830326438	23437678.800797906	246.70330960120933	5342.984004145644	9488.329342968893	0.761026	42.234638	0.1136287	0.0541042	-0.0860377019	-0.0731539572	0.0310847561	-0.0055577544	-0.1075810324	0.0182911176	0.0708620107	-0.0602360711	-0.0636366059	0.0430085495	-0.0414210154	-0.0360680423	0.0346124175	-0.0044028183	0.1751341586	-0.0710734431	0.0573153715	-0.1220562903	0.0177091011	-0.0919418373	0.2113141779	-0.0617891379	0.1460214358	-0.0202633235	-0.09259856	0.1162952583	0.0561887686	-0.15941825	-0.1302759514	0.0575597664	0.0244655809	0.0465893329	-0.138566417	-0.0587995277	0.1103088173	0.0070393485	0.0463157629	-0.0169245611	0.0959193019	-0.0469461549	0.0092863405	-0.0711071721	0.0326574242	-0.0086219568	0.175658236	-0.0712343427	0.0439169204	-0.0567184972	0.1271973805	-0.115860286	0.1593021825	-0.0612952181	0.1776434805	-0.0321777849	0.0388039302	0.0692094528	0.103299791	-0.1599058163	0.1503145251	0.053223763	0.0022929704	-0.0842004221	-0.0729003666	0.0039305302	0.0451524778	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0812323999999999	-0.0039681	1.574581761000079e-05	0.0065987028097599	0.201867	0.0320739999999999	0.0407502856889999	0.0010287414759999	-0.229012	-0.0401479999999999	0.0524464961439999	0.0016118619039999	-0.00286639	-0.00021438	8.2161916321e-06	4.595878440000005e-08	-0.0	0.000405391	1.64341862881e-07	0.0	-0.000941169	0.000129001	8.857990865609999e-07	1.664125800100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5310.00092582958	-0.3552358927836394	0.1261925395217893	28196109.832311	13162.16711887158	-11.073359421694477	122.61928888202984	173242643.2651042	4842.736590924623	1.488941733568936	23452097.68908024	2.216947485963268	5341.713093903542	9532.141854743735	1.33711	74.205544	0.21919885	0.0963311	0.2308637094	-0.0170131467	0.0109380348	-0.1536035879	0.1616430373	0.0067253137	0.0371832979	0.1677909822	-0.0706949819	-0.1000075721	0.0295509957	-0.2088068508	0.0292646185	-0.0259643927	-0.0069902527	-0.0517128081	0.0654950033	-0.1152232068	0.1087648	-0.1307361921	-0.0265215815	0.1189085239	0.0535266519	0.0584286581	-0.0299809482	-0.0899690583	-0.0439522727	0.2023362025	-0.0403977979	0.1508972555	-0.0990034336	-0.0486980675	0.041155439	0.1686881102	-0.0555781051	-0.0798367933	-0.0399343198	-0.0881014622	-0.1529111677	0.0572437879	0.0422710236	-0.234115202	0.0328571489	0.0001087977	0.0409957304	0.0454600237	0.108689171	-0.0529231639	0.0425477135	0.1035352451	0.1815228565	0.0375287827	-0.0053454354	0.0248778247	0.0496603823	0.0449741827	-0.1344680676	-0.0169661969	-0.121132513	-0.1787930796	-0.1312832842	0.0179365607	0.0822491741	0.0341747745	-0.1174200702	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0665508	-0.0146815999999999	0.0002155493785599	0.0044290089806399	0.170509	-0.031358	0.029073319081	0.0009833241639999	-0.176743	0.0522689999999999	0.031238088049	0.0027320483609999	-0.00140646	0.00145993	1.9781297316e-06	2.1313956049e-06	-0.0008950549999999	-0.0008950549999999	8.01123453024821e-07	8.01123453024821e-07	-0.0008783489999999	6.282000000009996e-05	7.714969658008243e-07	3.946352400012559e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5304.373916747496	-5.627009082084442	31.66323120986079	28136382.648671173	13078.65310124187	-83.51401762971	6974.591140655512	171051166.94262362	4854.909065710247	12.172474785624216	23570142.03631554	148.16914240665733	5361.969975449731	9495.743512412717	1.551167	86.08506	0.1189628999999999	0.063767	-0.1551204861	-0.0064790259	0.0396052649	0.0654158383	-0.1358711183	0.0574979364	-0.0212702318	-0.0807020208	-0.101725302	0.1767731828	0.1044278774	0.0006742306	-0.1079234931	-0.0501236363	0.0077353976	-0.1257441453	-0.1269563052	-0.0381652992	-0.0278568328	0.1015364294	-0.0180035653	0.0452904029	-0.2014303991	0.1156293586	0.0316920035	-0.0338939318	0.0267450562	0.0225895016	0.0795653685	-0.1975121889	-0.0630366031	-0.1534295343	0.0333018782	-0.0138643096	0.1025035953	0.0067272082	0.0874398187	-0.0531809162	0.1234133482	-0.0753081097	-0.1790670755	-0.0268252105	-0.0386714629	0.1062082325	-0.0071674617	-0.021927291	0.0965754237	0.0691769789	0.0278395912	-0.1231944864	-0.0726091558	0.021973444	-0.1992617423	0.0954566168	0.0372421502	-0.0653212135	-0.0077463752	0.0847816071	-0.069746245	0.1058857312	-0.0107942214	0.1508668622	-0.074191622	-0.0002201169	-0.1675198438	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0598383	-0.0067124999999999	4.505765624999995e-05	0.0035806221468899	0.152828	-0.017681	0.023356397584	0.000312617761	-0.234336	-0.0575929999999999	0.054913360896	0.0033169536489999	-0.00158217	-0.0001757099999999	2.5032619089e-06	3.087400409999997e-08	-0.00044935	0.0004457049999999	1.9865294702491089e-07	2.019154225e-07	-0.0007602359999999	0.0001181129999999	5.779587756958479e-07	1.3950680768999997e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5269.185012422818	-35.18890432467833	1238.2589875713654	27764310.69514125	13048.786320976438	-29.86678026543268	892.024563423639	170270824.4505018	4852.052162690276	-2.8569030199705594	23542410.18946739	8.161894865516903	5352.1655192951575	9358.038880761647	0.983809	54.598408	0.1705563999999999	0.0947498	-0.015131036	-0.0705194049	-0.0277207273	-0.0398157879	-0.0155276968	-0.0118533478	-0.0588121509	0.0561247462	-0.0195970269	0.0915867703	0.0609245061	0.1564984195	0.0310336142	-0.1321859285	-0.0982343483	0.0280452791	0.0218642342	-0.0654313201	-0.0751146604	0.0085579186	-0.1297333176	-0.0885597584	-0.1032212946	-0.0482486178	0.0508677287	-0.1617298584	-0.0874474907	-0.1122126465	-0.1727816851	0.0356225535	0.1242446201	-0.0050360771	0.0395680983	-0.0005133731	-0.1556052971	-0.1984141799	-0.0821303934	-0.0453292943	-0.0471606656	-0.0370256716	-0.1159809602	0.1321770914	0.0425111723	0.0207440538	0.0502984353	0.1493035088	0.030352548	-0.0680350507	-0.0279714295	0.0469802794	-0.0746509243	-0.0797162236	-0.0946388626	-0.0897774443	-0.0038936222	-0.1211280935	-0.2218766762	-0.0375512327	0.1615601654	0.0188194281	0.0093851801	0.0618540959	0.0648395697	-0.0669872247	0.0930850519	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.0900915	0.0302532	0.00091525611024	0.00811647837225	0.133636	-0.0191919999999999	0.017858580496	0.0003683328639999	-0.154171	0.0801649999999999	0.023768697241	0.0064264272249999	-0.00170269	-0.00012052	2.8991532361e-06	1.4525070400000012e-08	-0.000829489	-0.000380139	1.44505659321e-07	6.88052001121e-07	-0.000441971	0.0003182649999999	1.95338364841e-07	1.0129261022493637e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5251.731292633181	-17.453719789637034	304.63233449516747	27580681.57002258	13039.01551343574	-9.770807540699025	95.46867999738092	170015925.55961788	4837.780935719527	-14.271226970749012	23404124.382011306	203.66791925063404	5330.269905612717	9447.333817542632	0.948017	52.612068	0.11048115	0.0951504	0.127063116	0.0451565147	0.0297063662	-0.0566700227	0.114875509	0.0364305946	-0.1280069529	0.0675278724	0.0072496399	-0.0450000286	0.0383051724	0.2257084036	-0.0877285605	-0.0234196115	0.0308240315	0.0360607034	-0.0729956998	-0.2333332152	-0.0116915703	-0.0998358735	0.1394411678	0.0471002745	0.0200348447	-0.064265867	-0.1134889219	-0.1181142397	0.066532709	0.0298428998	0.0380364535	0.0782466697	0.075787339	0.0675714808	0.0802083247	-0.0186257581	0.0217351249	0.3131098825	-0.0923612052	-0.0199309684	-0.0883954266	0.082866644	-0.02954335	0.1740026379	-0.0548043822	0.0684765342	0.1230516948	0.0900046045	0.0693787783	0.0426694506	0.0833790961	-0.1215455964	0.2039764532	0.0011367476	-0.0019237795	-0.1229265372	0.1255999069	-0.0424684627	-0.0021996688	-0.0059109932	-0.0350753296	-0.0637916166	0.095161347	-0.0274839562	0.1153517225	0.1250621548	0.1001275694	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.0900419999999999	-4.9500000000105016e-05	2.4502500000103967e-09	0.0081075617639999	0.138618	0.0049819999999999	0.0192149499239999	2.4820323999999864e-05	-0.248903	-0.094732	0.061952703409	0.008974151824	-0.00169723	5.459999999999883e-06	2.8805896729000003e-06	2.9811599999998725e-11	-0.000668457	0.0001610319999999	2.593130502399999e-08	4.46834760849e-07	-0.000489832	-4.786100000000006e-05	2.3993538822400005e-07	2.290675321000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5283.897795817342	32.16650318416123	1034.6839270966543	27919575.91664336	13031.62794319528	-7.3875702404584445	54.57619405770724	169823326.84986806	4827.832546957729	-9.948388761798014	23307967.10146436	98.97043895586904	5306.107390712503	9505.32698614749	1.488815	82.624741	0.24094305	0.121637	-0.1871761852	0.0936501317	0.0100173827	0.2265900848	-0.1150206969	-0.0063163978	-0.0276969414	-0.1361150674	0.177899634	0.0329669336	-0.140741687	0.0287496667	0.0711435363	-0.0090721459	-0.1082952749	-0.214115285	-0.1487154418	0.1545455986	0.1397145455	-0.0306920074	0.1543300866	-0.0498655382	0.0419023657	0.0378126814	0.0529939206	0.0110619806	0.0774530265	-0.0465832413	0.2542987675	-0.0997219187	-0.0789081514	0.0963754541	-0.0346991193	-0.1070807333	0.0563762747	-0.0199890812	-0.0645589674	0.1900328511	0.1254855681	-0.1128152549	0.091290199	0.0880026401	0.1577589909	0.0026032131	-0.2590446086	-0.0851839439	0.0534671608	0.0195825571	-0.0305068063	-0.1951929855	0.0283450806	-0.0587783826	0.0910286639	0.0991435339	-0.0224604535	-0.0180091966	0.1605704586	0.1783180896	-0.092443871	0.055437792	0.0788496499	-0.103054822	-0.0800499454	-0.1116933604	-0.0609873262	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.136564	0.046522	0.002164296484	0.0186497260959999	0.121162	-0.0174559999999999	0.014680230244	0.0003047119359999	-0.135969	0.112934	0.018487568961	0.012754088356	-0.00123071	0.00046652	1.5146471041e-06	2.176409104e-07	-0.000421234	0.000247223	6.111921172900002e-08	1.77438082756e-07	-0.00105671	-0.0005668779999999	1.1166360241e-06	3.21350666884e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5294.862377226942	10.964581409600214	120.22204548775062	28035567.593773343	13169.38239776111	137.7544545658293	18976.289752729128	173432632.73846015	4844.090181860037	16.257634902307473	23465209.689992804	264.3106926167261	5328.814732968353	9044.736998077808	1.83192	101.666016	0.29709475	0.147664	0.1098091064	-0.0701520078	-0.2184320689	-0.0645766139	0.0615255577	-0.182674766	0.130496303	0.191812987	0.044420476	-0.1082073378	-0.0350662723	-0.0864301636	-0.0612843888	0.0462409666	-0.1383592167	0.0801397937	0.047896315	0.2709448474	-0.0839630273	0.0195859253	-0.1652430532	0.0804534846	-0.1191981035	0.0828627379	-0.0464564816	0.1334901632	0.1088774965	-0.0344701302	0.0048909245	-0.1073281513	0.1447266738	0.0634987821	-0.0918882769	0.1655491715	-0.2385728881	0.060987375	-0.0466541107	0.0093750881	-0.1919978831	-0.009655636	0.1191522169	-0.0878878974	-0.0193978466	0.0325678692	-0.1848832014	-0.0083205074	-0.1116642256	-0.0436519573	-0.2507844073	0.1376803099	-0.1262604144	0.0923724612	-0.1371113672	0.04970001	0.0379162397	0.0140047754	0.1136115831	-0.1179584901	-0.0101528662	0.1348766562	0.0382648224	0.0760625519	-0.0553223106	0.236426258	0.1518459544	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.0945366	-0.0420273999999999	0.0017663023507599	0.0089371687395599	0.102271	-0.018891	0.010459357441	0.000356869881	0.0062716	0.1422406	3.933296656e-05	0.02023238828836	-0.000182046	0.001048664	3.3140746116e-08	1.0996961848960003e-06	-0.00083432	-0.000413086	1.7064004339600005e-07	6.960898624e-07	-0.000639745	0.0004169649999999	4.0927366502500004e-07	1.7385981122499998e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5318.92076520927	24.058387982327982	578.8060323082236	28290918.106574368	13116.03967724298	-53.34272051813059	2845.4458322753903	172030496.81501213	4848.411260952607	4.321079092570471	23507091.755332053	18.671724524249647	5302.579019838335	9507.215163919967	1.716689	95.271057	0.1801566	0.114633	0.0625631234	0.2273736702	-0.0313069128	0.121532344	0.1780458702	-0.0481169005	0.0222678938	0.0073371079	0.2021493632	-0.0256585722	0.1014404077	0.0184844199	-0.0427552462	0.2468385358	0.1157774077	0.0648686553	-0.054736506	0.1307165142	-0.0248620909	0.2580115657	-0.0066748056	-0.1349273066	0.1053945022	-0.1261392198	0.0693190068	0.0767380026	0.0210679041	-0.0628622527	-0.0265587001	0.0022065286	0.0065574654	-0.164873976	-0.0693210714	0.1109737188	0.1997985071	-0.0183499934	-0.0367704055	0.1862664553	-0.0859768523	0.0376231219	-0.0319767496	0.0306567924	-0.1830246212	-0.0922243329	-0.0605054161	-0.2077217009	-0.0832574563	0.1010614965	0.0355381572	-0.0117200548	-0.2185302168	0.0034130203	0.164020656	-0.1191271153	-0.1260932157	0.058171382	0.0481868622	-0.0800717636	0.1212786557	0.0363119558	0.0180566174	0.1446831899	-0.0577039032	-0.0129450641	-0.1964733299	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0696744	-0.0248622	0.00061812898884	0.00485452201536	0.0692623	-0.0330087	0.00479726620129	0.00108957427569	-0.0951789	-0.1014505	0.00905902300521	0.01029220395025	0.000188895	0.000370941	3.5681321025000005e-08	1.37597225481e-07	-0.000880083	-4.576299999999999e-05	2.094252168999999e-09	7.745460868890001e-07	-0.000639745	0.0	4.0927366502500004e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5316.80820353648	-2.1125616727904344	4.462916821343119	28268449.473192807	13103.301916959725	-12.73776028325483	162.25053703366413	171696521.1270004	4850.528639988346	2.11737903573885	23527628.087347195	4.483293980986382	5363.975606574915	9526.503014492851	1.479259	82.094368	0.29329985	0.186759	-0.1814829212	-0.0156098251	0.0914805674	0.0667911658	-0.1706809344	0.0835809858	0.0335488549	-0.1177473977	-0.0667799947	0.1508280497	0.0022337587	-0.0988802737	0.0894085996	-0.0296743051	-0.0892625081	-0.0233023653	-0.068834229	-0.0175487284	0.0965241671	0.0359939956	0.0779021359	-0.0454990433	-0.0073898251	-0.1777456044	0.0951029455	0.0156145791	-0.0846821126	0.0328346758	0.0396428556	0.1668264779	0.1075297361	0.0864433061	0.0141092011	0.014360608	0.0989915353	0.0047228645	0.0291919651	-0.0384260241	0.1694013144	-0.1196657121	-0.0936819894	-0.0836823755	0.1027121924	-0.0693871925	-0.0946093365	0.0754569097	0.0207593989	0.0761376587	0.0997741627	-0.0724697977	0.0251539531	-0.0317259949	0.0231872303	-0.0488121974	-0.1917307555	0.0321016731	-0.0590489871	-0.0010918379	0.0471876127	-0.1478736822	0.1572280871	-0.098184704	0.0429021663	0.0417476492	-0.0136841513	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0785774	0.008903	7.926340900000014e-05	0.00617440779076	0.217459	0.1481967	0.047288416681	0.02196226189089	-0.202528	-0.1073491	0.041017590784	0.01152382927081	0.000418662	0.0002297669999999	1.7527787024399998e-07	5.279287428899999e-08	-0.00053283	0.000347253	1.2058464600900005e-07	2.839078089e-07	-0.000639746	-9.99999999907325e-10	4.092749445159999e-07	9.999999998146501e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
