global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5330.793705320496	n/a	n/a	28417361.528684624	13465.399436554922	n/a	n/a	181316981.98597363	4784.135715381519	n/a	22887954.54318904	n/a	5773.087615700397	10529.590539224551	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.00997497	n/a	9.95000265009e-05	n/a	0.00135424	n/a	n/a	1.8339659776e-06	0.0067984	n/a	4.621824256e-05	n/a	-7.68919e-05	n/a	n/a	5.91236428561e-09	-0.0	n/a	0.0	n/a	-7.802919999999998e-05	n/a	6.088556052639997e-09	n/a
5352.9289197012085	22.13521438071257	489.9677156801045	28653848.019373547	13554.58438563278	89.1849490778568	7953.95514201991	183726757.86723995	4806.564905390009	22.429190008489968	23103066.189726863	503.0685644369462	5804.532293695252	10519.767816139349	1.323015	38.126331	0.0460157	0.0281555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0130936	-0.00311863	0.00017144236096	9.725853076900005e-06	0.0272423	0.02588806	0.0006701916505636	0.00074214290929	0.00237929	-0.0044191099999999	5.6610209041e-06	1.95285331921e-05	0.0	7.68919e-05	5.91236428561e-09	0.0	-0.000152826	-0.000152826	2.3355786276e-08	2.3355786276e-08	-5.59491e-05	2.208009999999998e-05	3.13030179081e-09	4.875308160099991e-10
5370.50864626477	17.579726563561053	309.0467860495741	28842363.119604647	13618.446264415375	63.86187878259625	4078.339561643017	185462078.6567691	4808.909435100383	2.344529710374445	23125609.954997487	5.496819562828479	5800.950709760131	10669.970468733309	1.476791	42.557812	0.1668520449999999	0.0865892999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0150653	0.0281589	0.00022696326409	0.00079292364921	0.0616393	0.034397	0.0011831536089999	0.00379940330449	-0.0108151	-0.01319439	0.0001169663880099	0.0001740919274721	0.00119096	0.00119096	1.4183857216e-06	1.4183857216e-06	-0.000407948	-0.000255122	1.6642157070399998e-07	6.5087234884e-08	0.000320004	0.0003759531	1.0240256001600001e-07	1.4134073339960998e-07
5355.522793833173	-14.985852431596868	224.57577310159772	28681624.39526667	13575.14649136678	-43.29977304859494	1874.870346059829	184284602.26206785	4806.476161510021	-2.43327359036266	23102213.0911641	5.92082036555639	5801.734442724752	10583.76197447934	1.295349	37.329075	0.12686185	0.0646419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0313123	0.016247	0.00098046013129	0.000263965009	0.10725	0.0456107	0.0020803359544899	0.0115025624999999	0.0272879	0.038103	0.00074462948641	0.001451838609	0.00168207	0.0004911099999999	2.411890320999999e-07	2.8293594849e-06	-0.000387214	2.073400000000001e-05	1.49934681796e-07	4.298987560000004e-10	0.000346183	2.6179000000000035e-05	1.1984266948900002e-07	6.853400410000017e-10
5348.02345753711	-7.49933629606312	56.24004488144972	28601354.902367186	13571.39264799882	-3.753843367960144	14.091340031178357	184182698.4061564	4799.471567239847	-7.004594270173584	23034927.324743714	49.0643408897486	5789.724298101623	10532.82152693934	1.255455	36.17942	0.1716427999999999	0.0994308	-0.0475309787	-0.1016007552	-0.144231187	0.1392182684	-0.0365398488	0.2850105765	0.166375698	-0.2525315219	0.1165032296	-0.2512885276	0.1468955285	-0.050795717	0.1542097168	-0.2154753467	0.2347366523	0.0891271413	-0.0619975975	0.1046935905	-0.1576053822	0.1584621145	-0.1031161312	-0.0074783407	0.048870489	-0.0089363241	0.2146825745	-0.0822709352	0.1909530178	-0.0617090754	0.2132534026	-0.0546060308	0.256109361	-0.1235020785	-0.0554779146	0.0545832339	0.0916343605	-0.121479129	0.0218115447	0.0317403885	-0.0788551349	-0.0176960762	-0.000960778	0.0690912121	0.0209879876	0.0047668867	0.2542323305	-0.1728737691	0.1841948252	0.045935255	-0.0558903248	-0.0173048981	-0.0491734499	-0.0374680552	-0.1637833931	0.1091079918	-0.1646929624	0.0356336578	-0.0006216596	0.1837490736	-0.1503284349	0.0182788572	-0.1718290888	0.0184333575	-0.1037561206	0.0737069549	-0.2869167978	0.2041555333	-0.1493561294	0.0169857292	0.0697584405	-0.0516542657	0.0741717943	0.0632240488	0.0368691335	-0.1186409873	0.0080485715	0.0191798129	0.0512044146	0.0433194054	-0.1059301491	-0.0132660361	0.0844226767	0.1764782435	0.1819579223	-0.0312494986	-0.1143280408	0.1490484942	0.1489803884	0.1488669016	0.1487080686	0.1485039376	0.0	0.0	0.0	0.0	0.0381308	0.0068184999999999	0.00145395790864	4.6491942249999975e-05	0.0176601	-0.0895899	0.00802635018201	0.00031187913201	0.043513	0.0162251	0.001893381169	0.00026325387001	0.00139069	-0.0002913799999999	8.490230439999997e-08	1.9340186761e-06	-0.0008291029999999	-0.0004418889999999	6.874117846088342e-07	1.9526588832091165e-07	0.0007931	0.000446917	6.2900761e-07	1.9973480488900005e-07
5324.406447327183	-23.61701020992677	557.7631712557856	28349304.016339272	13512.308539684636	-59.08410831418405	3490.931855282233	182582482.07163435	4789.562984294719	-9.90858294512782	22939913.580526136	98.18001598047788	5794.814800391951	10542.380538485226	1.276923	36.79808	0.10973417	0.0509619	-0.1103984834	0.1182222635	0.0840509607	0.0662139666	0.1586852039	-0.0151779269	0.0620927269	-0.0987765019	0.2561503148	-0.2138809457	-0.0253145242	-0.0767833872	-0.0277548152	-0.1071167942	-0.1803848439	-0.1260221868	-0.1565213393	0.1011838801	-0.1422913166	0.0500736056	-0.0890017959	0.0116720783	0.0768328907	0.140664065	0.0469280412	-0.0076468123	0.1475021278	0.1031079727	-0.0827886768	0.0248888757	0.0022983948	0.2923618692	-0.1463117843	0.1213482155	-0.0578518645	0.1992413955	-0.0979169299	-0.0424261555	0.1147276964	-0.0380266077	-0.0790430639	0.0199253162	-0.2396378572	0.1078779497	-0.1657419124	0.0476643389	0.0029648813	0.0067172277	0.0758959023	0.0188362318	-0.0692181808	0.0294713359	0.1730217533	0.2354639814	-0.099760073	0.1196069848	-0.0265727176	-0.0050084264	-0.0325511449	-0.1242330053	-0.0219671139	0.0105745689	-0.0367531859	-0.0001419872	0.0465191679	-0.0413677165	-0.0915554443	0.2050431746	0.1297135333	0.2169360422	-0.1016563775	0.1474252289	-0.1674916866	0.1552056221	0.0733849363	-0.0751828369	-0.1055391928	0.0131252648	0.1047688842	0.0236942946	0.108482162	-0.0899243923	-0.03105807	0.0879338264	0.090201299	0.1488669016	0.1482545709	0.1472358847	0.1458136352	0.1439917206	0.0	0.0	0.0	0.0	0.0591644	0.0210336	0.00350042622736	0.0004424123289599	-0.00110777	-0.01876787	0.0003522329443369	1.2271543728999998e-06	0.0661384	0.0226253999999999	0.00437428795456	0.0005119087251599	0.000971221	-0.000419469	1.75954241961e-07	9.43270230841e-07	-0.00114594	-0.0003168370000001	1.3131784836e-06	1.0038568456906339e-07	0.00100294	0.0002098399999999	1.0058886435999998e-06	4.4032825599999946e-08
5298.516532046151	-25.88991528103179	670.2877132590033	28074277.44036637	13431.161379283718	-81.14716040091844	6584.861641132386	180396095.9963625	4773.857087831239	-15.705896463479805	22789711.49503656	246.6751837215474	5773.948104014799	10442.644938049883	1.315058	37.89703	0.04984048	0.027059	0.0693951501	-0.0508522483	0.1401896875	-0.193311881	-0.0690617977	-0.0124181057	-0.2036656553	0.0086576824	0.1158906623	-0.3573913314	-0.0208427186	-0.107124442	-0.016937004	0.0521484277	0.1117066719	-0.1361540006	-0.0010758703	-0.3089108506	-0.2306018228	-0.066069201	-0.2032701451	0.0086615494	-0.0711905885	0.1410900513	0.002624145	-0.0824196862	-0.0363294443	0.1185160801	0.2158168694	-0.0100567795	0.0088514141	-0.0495487219	0.0296352394	-0.0182498595	-0.2226185934	-0.0379092911	0.117161462	0.0602324188	0.0135050113	-0.0738951271	-0.0511483157	0.0296986604	0.0478315202	-0.0336354829	-0.0806896791	-0.0741084302	-0.028469729	0.0199394214	-0.0635137614	0.0337885658	0.0046704773	-0.0507979514	0.1755912332	0.0258870565	-0.2320722768	0.0445985693	0.1569540044	0.1986002351	-0.1291799233	-0.031658133	-0.0106385074	-0.1746460719	-0.2343635795	-0.0282405974	0.0121753389	-0.0694196916	0.0599682581	-0.0415538209	0.0501163111	-0.1043254218	-0.0909955232	-0.0719669159	-0.0538959271	-0.1050662029	-0.0348086493	0.018523977	-0.0788018128	-0.0638282968	0.0373129553	-0.0247762685	-0.039098796	-0.0229891411	0.0245945822	0.0328090363	-0.0916524558	0.1485039376	0.146806472	0.1439917206	0.1400811052	0.135104388	0.0	0.0	0.0	0.0	0.0686638	0.0094993999999999	0.00471471743044	9.023860035999995e-05	-0.0146369	-0.01352913	0.0001830373585569	0.0002142388416099	0.0679959	0.0018574999999999	0.00462344241681	3.4503062499999926e-06	0.00106787	9.664900000000008e-05	9.341029201000017e-09	1.1403463369e-06	-0.00154838	-0.00040244	2.3974806244e-06	1.619579536e-07	0.00100294	0.0	1.0058886435999998e-06	0.0
5309.372511384567	10.855979338415636	117.8522873961072	28189436.46464606	13474.361488672086	43.20010938836822	1866.24945116698	181558417.52740943	4780.674360670485	6.817272839245561	22854847.34277215	46.47520896471524	5776.158685841454	10417.691221703057	1.303253	37.556847	0.0607651	0.0316239	-0.1053853873	-0.0508760799	-0.0624167785	0.0626111781	0.0957095521	0.1673019624	0.0586654085	0.1146911971	0.0528533282	-0.1428734182	0.0625625232	0.0206493785	-0.0662181581	-0.0592752855	-0.0648461113	-0.1462054763	0.1781330839	0.0947077009	0.0490265729	-0.2006646174	-0.0051103092	0.0713159531	-0.0200065928	0.1329638074	0.0428925704	0.1550214859	-0.0535605953	-0.0322612614	-0.1224524028	-0.0436315557	-0.1664022056	-0.096815966	-0.1204910926	0.0937752849	0.3468830662	-0.1880814019	-0.0102435951	-0.1707639337	0.0071554145	-0.0875373941	0.1176382988	-0.0534228639	-0.0510398948	0.0134290094	-0.0776654294	0.0111420993	-0.1523396133	0.0056580993	-0.0390531908	-0.1424398486	0.2511713927	-0.0672686869	-0.0110831646	0.0413992386	0.0345308042	-0.1398443824	-0.0982534709	0.004749937	0.1840257761	-0.283562184	0.0744036716	0.0135302554	0.0364238844	0.2165562672	0.0684906537	0.1232065939	0.012230656	-0.0637674499	0.0044369745	0.2080841807	0.0094620841	-0.0423943469	0.2643422528	0.1228504747	-0.1932370473	-0.0822658552	0.0098927265	0.0099331175	-0.0926890286	0.0984113656	-0.1680831248	-0.1372993282	-0.1583165696	-0.1758209216	0.0981703958	0.1479600444	0.1446431468	0.1391699531	0.1316220559	0.122111977	0.0	0.0	0.0	0.0	0.076347	0.0076832	0.005828864409	5.903156224000002e-05	-0.0172785	-0.0026415999999999	6.978050559999995e-06	0.0002985465622499	0.0887087	0.0207128	0.00786923345569	0.00042902008384	0.00126298	0.0001951099999999	3.8067912099999954e-08	1.5951184803999998e-06	-0.00154838	0.0	2.3974806244e-06	0.0	0.00140238	0.00039944	1.9666696644e-06	1.5955231360000005e-07
5309.68778906925	0.3152776846836786	0.0994000184595011	28192784.417391103	13483.464352291669	9.102863619582422	82.86212607671719	181803810.93952015	4782.78884860202	2.1144879315352227	22875069.17031184	4.471059212608105	5779.925984661054	10409.452077454258	1.263279	36.404888	0.1429731	0.068953	-0.0838903821	0.1027607533	0.1521459661	0.0333831079	0.0923158248	-0.0684718569	0.043850454	0.0162664939	0.1287100368	0.0559890838	0.1520964577	-0.0501421709	-0.2420721859	0.0889951174	0.0377359886	0.1912122004	0.0579097203	0.0798805342	0.0837749471	-0.1390413292	0.1510236265	0.1087486513	0.0544970842	-0.0454830705	-0.0147234226	0.0661103416	-0.0280784285	0.0399381606	-0.0481742645	-0.0199815892	0.0790692121	0.0949778949	0.2239376614	0.0262530814	-0.1110535908	-0.0212634938	-0.0150736852	-0.0636643244	0.1879147978	-0.1738798739	0.0255366123	-0.0393191917	0.0098233513	0.1301678233	0.0705828489	0.2640434696	0.0278880447	-0.0473442269	-0.1532525779	0.0109225781	-0.0528597767	-0.0698360939	0.0890707974	-0.0257660847	0.0728599592	-0.1171660368	0.0360136584	-0.1158997839	-0.0271122412	-0.0613774485	0.0051577601	0.1086478525	0.0860079567	-0.1200053653	0.1313456958	-0.1734163007	0.0658372783	0.1039766547	0.0728842615	-0.1735573681	0.0183804209	-0.0447104098	-0.0323775216	0.1035615625	-0.0705931643	-0.1587625037	0.0066935869	-0.0647145225	-0.1199462817	-0.0335607103	0.1540668089	-0.1899183994	0.1182546393	-0.2511343166	-0.0620366223	0.1472358847	0.1417751347	0.1328234104	0.120601133	0.1054092553	0.0	0.0	0.0	0.0	0.0946099	0.0182629	0.00895103317801	0.0003335335164099	0.0124334	0.0297119	0.00088279700161	0.00015458943556	0.110414	0.0217052999999999	0.012191251396	0.0004711200480899	0.00133746	7.448000000000003e-05	5.547270400000005e-09	1.7887992516e-06	-0.00227879	-0.00073041	5.1928838641000005e-06	5.334987681000002e-07	0.00206335	0.0006609699999999	4.257413222499999e-06	4.3688134089999995e-07
5343.969467165623	34.28167809637307	1175.2334531033453	28558009.66599844	13457.73060535354	-25.73374693812912	662.2257314756696	181110513.04626936	4789.517510079048	6.728661477028254	22939477.979353808	45.274885272444045	5765.514669986284	10439.924544273365	1.466818	42.270409	0.093871	0.0473097	0.107263514	-0.1394324209	0.1056045563	-0.2134845222	-0.2266172378	-0.0815947184	-0.1758936564	-0.1174212465	-0.2040972283	0.1065781467	0.2331340566	0.0367510858	-0.0854001146	0.1613898139	0.1192233913	0.0903146254	-0.0461997479	-0.1493158484	0.1853809749	0.0507926738	0.1631344201	-0.0446910593	-0.0487250993	-0.0276420205	0.137186124	-0.0764880695	-0.084292531	0.0133005799	0.1203428644	-0.0170300448	-0.0077688001	-0.1880746443	-0.0727998303	-0.1175599657	0.0987995221	0.0928661155	-0.0338091109	-0.0441994234	-0.0769968904	-0.0042570967	-0.000733649	0.071023786	0.0118595485	0.0078373689	-0.1058674651	0.249993638	-0.1420701752	-0.001239694	0.2819005874	0.0859186098	-0.0886263665	-0.1157047676	-0.0676022355	-0.3472653104	0.1530473726	-0.0314615596	-0.0084146873	-0.0338565922	-0.1248059134	0.1234969347	-0.1049641252	0.0269399169	-0.0954990423	0.1918525885	-0.1281577155	0.0740283356	0.079490775	-0.0519669754	-0.168487325	0.0606071508	0.0875172907	-0.0367101035	0.0046443798	0.0160105526	0.1536145268	-0.0465506587	0.0616227019	0.1118713795	0.1334535703	0.0522612445	0.0568680635	-0.2702934531	-0.0014570041	0.0875974127	0.0745652331	0.1463323407	0.1382164084	0.1250216267	0.1072328462	0.0855037268	0.0	0.0	0.0	0.0	0.116425	0.0218151	0.013554780625	0.00047589858801	0.0213889	0.0089554999999999	8.020098024999997e-05	0.0004574850432099	0.0831311	-0.0272829	0.00691077978721	0.00074435663241	0.00126298	-7.448000000000003e-05	5.547270400000005e-09	1.5951184803999998e-06	-0.00243449	-0.0001556999999999	5.9267415601e-06	2.424248999999998e-08	0.00254952	0.00048617	6.5000522304e-06	2.3636126890000017e-07
