global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
5052.856375697445	n/a	25531357.553426325	n/a	14002.615194326409	n/a	n/a	196073232.2803808	4734.225732192155	n/a	n/a	22412893.28335035	5922.895339358672	9460.322081329585	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0165466	n/a	n/a	0.00027378997156	-0.0333568	n/a	0.00111267610624	n/a	-0.000269292	n/a	7.251818126400002e-08	n/a	-0.000971896	n/a	9.44581834816e-07	n/a	-0.0	n/a	n/a	0.0	0.000168302	n/a	2.8325563204000002e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5064.534156897205	11.67778119975992	25649506.22637849	136.37057374946625	14063.389107216348	60.77391288993931	3693.4684879539313	197778913.1809714	4734.63924579052	0.4135135983651707	0.1709934960329117	22416808.787779827	5934.023947558551	9501.33640256812	1.205733	35.925205	0.06247059286	0.038077	-0.1403173899	0.0161303606	0.0258311059	-0.0940589281	-0.0456014513	0.0545587478	0.1747341455	-0.0654732224	0.1724087301	-0.0547246794	0.0314460273	-0.2350348949	0.0921707263	-0.1090988871	0.0522959691	-0.0787094128	0.0182105828	-0.0907196409	0.1956279951	-0.1987949288	0.1817835083	-0.0810538018	0.1927677909	-0.0879089841	0.2198536166	0.0139385304	0.1917466143	-0.1239127051	0.2124422655	-0.1547527675	0.1184543689	-0.0053875332	0.0040932579	-0.1062597625	0.0856870647	-0.1949566629	0.0065736333	-0.0024838484	-0.0537067002	0.0078138641	0.0115461006	-0.1137479706	-0.050378867	0.0246553966	0.044527079	-0.0492975316	-0.0009157226	0.0282465436	0.0473038023	-0.1355319758	-0.1208805213	0.0514559972	0.0888145852	0.1135558783	-0.0182692887	-0.1873834892	0.1082672212	0.0167213049	0.1077454078	0.1668665137	-0.0144101664	-0.2309453975	0.0481383143	-0.0745925738	0.1303816843	-0.2231668814	0.1111079257	-0.0282628122	0.0783524368	-0.0178400319	0.1559522168	-0.0069085211	0.0025446624	0.1562599194	-0.1030368962	0.0982057945	-0.1321000711	0.0805394817	0.1355518254	-0.1426353186	-0.0712087129	0.117494602	0.0602278634	-0.0495280536	-0.0493376589	0.0748765267	0.0558534143	0.0568982318	0.0392146108	-0.0838725476	-0.0239403488	-0.0578176596	0.0826485566	0.0834054574	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	1.57524e-06	-0.01654502476	0.000273737844309	2.4813810576e-12	-5.55379e-05	0.0333012621	3.08445833641e-09	0.0011089740574528	-0.000151726	0.000117566	2.3020779076000002e-08	1.3821764356000004e-08	-0.00116249	-0.0001905939999999	1.3513830001e-06	3.632607283599999e-08	-5.40098e-05	-5.40098e-05	2.91705849604e-09	2.91705849604e-09	0.000162771	-5.530999999999998e-06	2.6494398441e-08	3.0591960999999976e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5058.20632292669	-6.327833970515712	25585451.20529554	40.04148275841264	14080.801125008064	17.412017791715698	303.178363579024	198268960.32202837	4712.722544836113	-21.916700954407133	480.34178072491056	22209753.78460657	5901.048719345246	9497.734172342778	1.143128	34.059879	0.05650724391	0.0361514	-0.1370879377	-0.1175134267	0.1812120004	-0.1616128538	-0.2003089165	-0.0582001384	0.1192334646	-0.0748734638	0.0330700128	-0.1324206132	0.0970041475	-0.0047065379	-0.1812624925	0.0291505548	0.1302444243	0.0641939978	0.1017934802	-0.1075813742	0.1093803352	0.0168456452	-0.0198889307	-0.0660498857	0.0215647064	0.0987733182	0.0036411802	0.1031135548	-0.1344914958	-0.0771977306	-0.0052581765	-0.0524236951	0.0378328148	0.0366740881	-0.046307665	-0.259793422	-0.0210142187	-0.0345888581	-0.0138880748	0.0195596774	0.058604207	-0.2182195995	-0.0794079029	0.0329677117	-0.0191304471	0.0072742953	-0.0277710914	0.152675019	0.0776133233	0.0548771907	0.1472941169	-0.097459502	-0.1572555322	0.0833926903	-0.0705901623	0.0337051755	0.0228298977	-0.0654179644	-0.0779996916	0.150274515	-0.0189500857	-0.0578506932	-0.1695573384	-0.0140725017	-0.0975335609	-0.1062520555	0.1520582668	-0.1117250163	0.0325555987	0.0187626248	0.0826374674	0.0312744244	0.0067889309	-0.1961960025	-0.0825251964	0.1489556045	0.0228934182	0.0719871748	0.0725773353	-0.055647984	-0.0128715687	-0.1597723895	0.0328651646	-0.010591504	0.0188459508	-0.0031870755	-0.0275697158	0.1226873463	0.0507153943	-0.1453365363	0.1052467973	0.1569282694	-0.0041661933	0.091097265	0.0499558437	-0.135448938	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-6.45317e-06	-8.02841e-06	6.44553671281e-11	4.16434030489e-11	-4.66364e-05	8.901500000000003e-06	2.17495380496e-09	7.923670225000005e-11	-0.0142003	-0.014048574	0.00020164852009	0.0001973624314334	-0.00185813	-0.00069564	3.4526470969e-06	4.839150096e-07	-0.0	5.40098e-05	2.91705849604e-09	0.0	0.000261956	9.918499999999998e-05	6.8620945936e-08	9.837664224999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5051.066615012383	-7.1397079143062	25513273.949292656	50.97542910160659	14032.605274005697	-48.19585100236691	2322.840053842351	196914010.7760525	4715.889900363059	3.1673555269453573	10.032141034071302	22239617.5523463	5905.339626510747	9496.642066227869	1.344329	40.054729	0.04984427122	0.0295435	-0.0679327824	0.1241928088	0.0578750777	0.1027090251	-0.0572439172	-0.0008711523	0.0234806902	-0.1978760811	-0.1509769789	-0.054703701	0.1474686885	0.1479209491	-0.0672994667	-0.0237646319	-0.1527307624	0.0228200536	-0.0378755127	0.0739140104	-0.0747336727	0.1311180072	0.0094541711	-0.1330734588	0.0283990785	-0.0075573298	-0.1071252548	-0.0150630555	-0.2439617637	-0.1441317351	-0.1007846492	0.1429023649	-0.1149105566	0.0099750093	0.0287306385	0.1291395517	0.1487633176	-0.2163127149	0.1386287759	0.0893048992	0.0705442718	0.089524226	0.1723686775	0.226205448	0.0424672568	-0.1237202159	0.0113900606	0.067469403	-0.0669867904	0.0412548655	0.0085231913	-0.0804303869	0.1014186561	-0.0120674599	0.0707585973	-0.1754886421	-0.0459253004	-0.0423783714	-0.0502476299	0.112619302	0.1007329748	-0.074706646	-0.1033662137	0.0541590254	-0.1660897005	0.1488613377	-0.0217327959	0.1022690601	-0.1684274468	0.0544406489	0.1704497015	-0.0441428189	-0.2611081947	0.15241194	-0.0651500928	0.0725548993	0.0262824814	-0.0955978789	-0.2230823493	-0.0856266597	-0.1133505426	0.0485653581	-0.1525087368	-0.0261026056	-0.140562858	0.1000342518	-0.0466925571	0.059933801	-0.0590774704	-0.0805902623	-0.1299616803	0.0197351403	0.0758026571	-0.0710215324	-0.067551572	-0.0408917258	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	1.74975e-06	8.20292e-06	6.72878965264e-11	3.0616250625e-12	-4.80047e-05	-1.3682999999999984e-06	2.30445122209e-09	1.872244889999996e-12	-0.0133686	0.0008317	0.0001787194659599	6.91724890000002e-07	-0.00150429	0.00035384	2.2628884041e-06	1.252027456e-07	0.000364264	0.000364264	1.32688261696e-07	1.32688261696e-07	0.0	-0.000261956	0.0	6.8620945936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5052.676764916462	1.610149904078753	25529542.490726687	2.5925827136048176	14072.496246704468	39.89097269877129	1591.2897028541167	198035150.6135113	4726.2954169202085	10.405516557149896	108.2747748211206	22337868.36800097	5918.057185698035	9494.850468645283	1.192239	35.523151	0.01462195752	0.00871376	0.0732224175	0.1798495211	0.1497320473	0.0050928126	-0.11501348	-0.0703989465	0.1273665489	-0.0569318628	-0.1512014303	0.0858238999	0.1219604924	-0.0482067907	0.0823058319	0.0969088765	-0.053070161	0.1084784714	0.0116974887	0.2501853375	0.0815558504	0.1982795061	0.1109114152	-0.0181451198	-0.1906849145	-0.0012433517	0.0487833685	-0.034972154	0.0359518774	-0.1543874345	0.0871111946	0.09340697	-0.060713111	-0.1292418438	-0.0669172933	0.2381358303	-0.0488663795	0.0546011583	0.1327906366	0.2180285194	0.0804601866	-0.1473387827	-0.1329517663	0.0216023639	0.1260441845	-0.0433358989	-0.1153795598	-0.0734922007	-0.0408185569	0.1707739185	-0.0834116841	0.1761430743	0.0556688673	0.1082879437	0.1513936297	-0.0185986935	0.054672871	0.0072499784	0.1013296347	-0.1465763744	-0.1898980459	0.1978641373	-0.1262869935	-0.0713076541	0.1325136355	0.1792899309	0.0296654862	0.0083900955	0.1190999689	0.060229228	0.0781064053	0.2152761543	-0.1783428509	0.0687087228	0.0573204566	-0.0330529805	-0.0512536967	-0.2437387311	0.1146859631	0.0949757566	-0.076943547	-0.0104705269	-0.0262530555	-0.0473628348	0.0651657389	0.1450766567	-0.187394334	-0.1709054921	0.0177764532	-0.0804650831	-0.0375414262	-0.0263732124	0.0203660901	-0.0812504351	0.0418077888	0.0577640535	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	4.41747e-06	2.66772e-06	7.1167299984e-12	1.95140412009e-11	-4.72649e-05	7.397999999999959e-07	2.2339707720100003e-09	5.47304039999994e-13	-0.0165269	-0.0031583	0.00027313842361	9.974858890000008e-06	-0.00165632	-0.00015203	2.7433959424e-06	2.3113120900000014e-08	0.000287089	-7.717500000000002e-05	5.955980625000003e-09	8.242009392099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5068.049458225683	15.372693309221177	25685125.31102164	236.31969957937352	14076.29387242467	3.797625720202632	14.421961110744558	198142049.1828603	4727.805382911534	1.509965991325771	2.2799972949604186	22352143.73868728	5925.828934389689	9513.204616974554	1.221854	36.40554	0.022956502504	0.0117935	0.1391088999	-0.0051739353	-0.0118943746	-0.0787896124	-0.0126386698	-0.1013762779	0.0061515626	0.1322867556	-0.1250127211	0.0011534028	-0.0521776178	-0.1006264578	-0.1559361199	0.1703667069	-0.0023106478	-0.094057452	-0.0049947357	0.025081654	0.0443438386	-0.0577317765	-0.1104244216	0.133008963	0.0720161842	-0.0297641137	0.1237593534	0.0824266865	-0.0266486849	0.0761633146	0.2078551233	-0.1187364918	0.0216784566	-0.0305538254	0.005385814	0.0594996775	-0.0921315595	-0.060301769	0.0621235287	-0.0127800507	-0.0146007519	0.0176193845	0.0528654559	-0.0878725239	0.0278545187	0.0376246401	-0.0053930645	-0.2388559576	-0.074415122	-0.2382699697	0.0768166945	0.1029624799	-0.0030146322	-0.1683735583	-0.0831484075	0.000623712	-0.0243040393	0.1201244695	0.0212725542	-0.0542371589	-0.1320953347	-0.0514532056	0.0009702921	0.0594983027	0.1024296485	-0.0726919764	0.0533959476	-0.1298187089	0.0667070272	0.0117127024	0.028961888	0.0717139612	-0.0975150649	0.1350563928	0.0594761761	0.0276813128	-0.1013173898	0.0243468535	0.1153649784	0.0185335033	0.0807932579	0.185238496	0.1481190595	-0.0175840575	-0.0905967325	-0.2372377794	0.1469014414	-0.0630401542	-0.1678076405	0.1581266241	0.0330804596	-0.0780924771	-0.052990005	0.0128755964	0.0658470481	-0.0068316882	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	2.95066e-07	-4.122404e-06	1.6994214739215997e-11	8.7063944356e-14	-0.010069	-0.0100217351	0.000101384761	0.0001004351744145	-0.0146647	0.0018622	0.0002150534260899	3.467788840000005e-06	-0.00159441	6.190999999999987e-05	2.5421432481e-06	3.832848099999984e-09	0.000211353	-7.573599999999997e-05	5.735941695999995e-09	4.4670090609e-08	8.37229e-05	8.37229e-05	7.0095239844100005e-09	7.0095239844100005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5051.195612873769	-16.85384535191406	25514577.11951521	284.0521031462352	14073.650711227585	-2.6431611970856466	6.986301113779228	198067644.34163672	4721.894466800959	-5.910916110575272	34.9389292662583	22296287.355605517	5927.175237564734	9511.936628262729	1.033184	30.784067	0.055552546766	0.0292344	0.1387421966	0.0189806672	-0.053256676	-0.0706760079	0.0963656948	0.0056276918	0.0003671349	0.1042821998	-0.0925750906	0.0695683786	-0.0425270441	0.0134256096	-0.1283006804	-0.0537835046	-0.0309985046	0.0729913577	-0.0549439052	-0.2819039329	0.07681303	0.1667270279	-0.188656524	0.1454250097	0.1276493839	-0.1107754337	-0.0733702031	0.0932564362	0.0963920893	0.1563618799	0.0969474364	-0.0048925406	-0.1795190674	-0.0288077257	0.1498906639	-0.0883553442	0.0548949809	0.1634836634	-0.0203522346	-0.0111272924	0.0433105192	0.0472591127	0.0276707614	-0.042144127	0.0289761182	0.2098379276	0.0154144241	0.0401890447	-0.0723682254	0.0002182808	-0.2196817826	0.0002101993	-0.0232298678	-0.108215573	-0.0313880129	0.0209171047	0.0721099443	-0.0151145594	-0.1714329494	0.1697155297	-0.0067450985	0.019566314	0.0603083103	0.0773060647	0.0776986718	-0.0425198735	-0.1188778668	-0.1857373734	-0.0678087625	-0.0777795971	-0.1040926515	-0.1525637376	-0.0505749097	0.0338047213	0.1564786575	-0.0640662265	0.1175551267	0.0083597246	0.1065853681	-0.0996538441	-0.0488058056	0.0523137816	0.1189825073	-0.0811731868	0.0510155262	0.0463845267	0.0325446479	-0.0690931706	0.2051942632	0.0424191694	0.1021887277	-0.0604342006	-0.0691474315	-0.09837422	0.0043260051	-0.2091351041	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.00225542	-0.002255715066	5.088250458979386e-06	5.086919376400001e-06	-6.43233e-05	0.0100046767	4.137486922889999e-09	0.0001000935558715	-0.0245579	-0.0098932	0.00060309045241	9.787540624000002e-05	-0.00121314	0.00038127	1.4717086595999998e-06	1.4536681290000013e-07	0.000148919	-6.243400000000002e-05	3.898004356000003e-09	2.2176868561e-08	0.000307998	0.0002242750999999	9.486276800399999e-08	5.029932048000999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5059.7694992987	8.573886424930606	25601267.386033416	73.51152842760933	14033.136269356515	-40.51444187106972	1641.4200001242873	196928913.5543293	4713.768697241122	-8.125769559836954	66.02813093957285	22219615.331090264	5911.344716207607	9478.272080703488	1.169495	34.84549	0.0540364432	0.0233581	0.0744962087	-0.1049960549	-0.1085133289	0.0597204332	0.0815392874	0.0622157056	-0.096249811	0.0605869986	-0.0593995423	-0.1173965135	0.1000134824	0.1956926443	0.1174941871	-0.0643512784	-0.1251373533	0.0263438832	-0.0106041923	0.0097166556	-0.0744357448	-0.1037340071	0.011249458	0.0697895722	-0.0431699451	-0.0632077343	0.0310197757	-0.1775140897	-0.0192293586	0.0806711629	-0.1424699397	-0.0479445715	-0.1275900516	0.1022312165	-0.1204549633	-0.1072929433	-0.067250506	0.1063299351	-0.0582707758	0.0578332518	-0.0898265341	0.2004213023	-0.075544482	0.1075615172	0.0183488279	-0.0888483727	-0.0725218042	-0.0433312883	0.0611024064	-0.2339630284	0.003006419	-0.1856642459	0.1112431566	-0.0364619165	-0.227908021	0.0718564963	0.1602687821	0.1650871946	-0.039176145	0.1476985475	-0.0454947976	0.0416925434	0.0584305295	0.1143820248	-0.081279875	0.1656028571	-0.0865093622	0.0989065213	0.1290522259	-0.0810612815	-0.1352438861	0.0387538987	-0.0094310047	-0.0553471251	-0.0061694691	-0.0923942998	0.0544349122	0.1564287731	-0.1080253426	0.02782452	-0.0185515486	-0.080725827	0.093150502	-0.201745688	-0.0843120274	-0.0746996466	0.1187220311	0.2591773732	-0.1422367363	0.0791444746	0.1000765202	0.1880201024	-0.0930810597	-0.0595830889	-0.1557021312	-0.0124121875	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-1.11035e-05	0.0022443165	5.036956552172251e-06	1.2328771225e-10	-0.0170275	-0.0169631767	0.00028993575625	0.0002877493637554	-0.0145953	0.0099626	0.00021302278209	9.925339876e-05	-0.00101852	0.0001946199999999	1.0373829904e-06	3.7876944399999985e-08	0.000303659	0.00015474	2.3944467600000013e-08	9.2208788281e-08	0.000160031	-0.0001479669999999	2.5609920961000003e-08	2.1894233088999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5057.166524926835	-2.602974371864548	25574933.260840565	6.775475580583636	14068.183782262488	35.047512905972326	1228.3281608942968	197913794.93151328	4725.513487971894	11.744790730772364	137.94010930963648	22330477.7250043	5933.630240643447	9513.5955252553	0.990111	29.500696	0.02630465876	0.0136705	0.0650499862	-0.113390455	-0.1715131899	0.0995823216	0.0437934065	-0.0106930682	-0.0302132853	0.2351548563	0.0673149761	0.0701407758	0.251670981	-0.0047739971	0.1356327807	-0.0021219214	-0.0474962394	-0.1135084042	-0.0519586119	0.0716594773	-0.1088522112	0.0299566603	-0.2080364086	-0.0867513218	0.1683496808	0.0529358552	-0.0506997182	-0.0054713657	0.0615257249	-0.0072509649	-0.1903572944	-0.0011708379	0.0392971901	0.0519313026	0.0260414129	0.2141970217	-0.1582068399	0.0400899398	0.0504403976	-0.0553602179	-0.0846888923	0.2208449753	-0.006690922	-0.0243685855	-0.0156797155	0.1690343352	-0.0827510553	-0.1059024185	0.0379630222	0.1354755329	0.1140858095	-0.0896806792	0.0427077193	0.0207483893	0.037498029	-0.0018895334	-0.1426538963	0.016592058	-0.0391352533	-0.0462596527	0.0859003705	0.0144010019	0.0860197213	0.0646612138	0.1992338066	0.0100485395	0.0255711088	0.2308277137	0.1279156334	-0.0114640403	0.0087135808	-0.0231466647	0.0049019724	0.0763454093	-0.1030999833	-0.1314655696	-0.0273423609	-0.0424647782	-0.135331295	-0.0251633984	-0.0900078606	-0.0327673105	0.1224269926	0.0213397698	0.1642189547	-0.1620833016	-0.030698559	0.0078358908	-0.0362535175	0.0483168093	-0.1891960386	-0.0231147247	0.0461942989	-0.0990747244	-0.0839705296	-0.0022027806	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-2.88474e-06	8.21876e-06	6.754801593760001e-11	8.3217248676e-12	-0.00934756	0.00767994	8.73768779536e-05	5.898147840360002e-05	-0.0199393	-0.005344	0.00039757568449	2.8558336e-05	-0.000928459	9.0061e-05	8.62036114681e-07	8.110983721e-09	0.000144013	-0.000159646	2.548684531600001e-08	2.0739744169e-08	0.000144288	-1.5743e-05	2.0819026944000003e-08	2.4784204900000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5055.813732445646	-1.352792481189681	25561252.49718597	1.8300474971633331	14076.371128574863	8.187346312375666	67.03263963877143	198144224.149376	4718.367616437084	-7.145871534810794	51.063479992019175	22262992.963842165	5927.678555614103	9517.412674707644	1.137463	33.891102	0.08597896514	0.0394295	-0.0389072816	-0.1430103782	0.0211404476	0.1364496981	0.06001846	0.0336721393	-0.1894824281	0.0043498505	0.1386346379	-0.0134577724	-0.0895841032	0.0070506563	-0.0316903932	0.0005964027	0.1810084357	0.0918793801	-0.0685148109	0.2945091752	-0.0394925544	-0.1979522015	-0.0019625471	-0.0158522655	0.0260714241	-0.0504822491	0.1648777526	-0.0282258371	-0.0637750729	0.128715939	-0.1096810696	0.019000302	0.0589243617	0.1003305866	0.0391185596	-0.0560331484	-0.1868823345	0.1117848802	0.0295293051	0.1180007173	0.0116953165	0.0532201623	0.0263305617	0.0490465771	-0.130545721	0.0431795262	0.0645328671	-0.0002487814	0.1422473646	0.0849777282	-0.149901735	0.0719711454	-0.065219176	-0.0361494889	-0.1161151404	0.143747468	-0.0855425105	-0.0432723796	0.0795400883	-0.1433115103	0.1889065244	-0.1085176147	0.1011993123	0.1071342599	-0.0172287246	-0.0933337428	-0.0531846131	0.0897878871	0.1171658349	0.0460077868	0.0181229717	-0.0084093948	-0.0019479074	-0.1157386941	-0.1512300897	-0.0160075533	0.2164806328	-0.0209919248	0.0289557691	-0.1061868911	0.0924144145	0.0459674207	0.0540320497	0.0508554181	-0.0310730912	-0.0621590812	0.1247923074	-0.1247905326	0.1907596341	-0.0214091933	-0.0331857802	-0.0061233444	0.0953031746	0.0495172403	0.0611220864	0.2179717043	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0187158	0.01871868474	0.0003503891583955	0.00035028116964	-2.76866e-05	0.0093198734	7.6654781956e-10	8.686004019202755e-05	-0.000574743	0.019364557	3.30329516049e-07	0.0003749860678062	-0.00136419	-0.0004357309999999	1.8610143561e-06	1.8986150436100003e-07	0.000335511	0.000191498	3.6671484004e-08	1.1256763112099998e-07	0.0	-0.000144288	0.0	2.0819026944000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
