global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
5378.994524068124	n/a	n/a	28933582.08995486	12243.562056643104	n/a	n/a	149904811.83487073	5199.8176345264665	n/a	n/a	27038103.43233242	5447.462968635559	8705.589329145312	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0839946	n/a	0.00705509282916	n/a	-0.0355397	n/a	n/a	0.00126307027609	0.0807226	n/a	n/a	0.00651613815076	-0.00282408	n/a	7.9754278464e-06	n/a	-0.00312553	n/a	9.7689377809e-06	n/a	0.0008488099999999	n/a	7.204784160998302e-07	n/a	0.0	0.0	0.0
5372.256293191727	-6.738230876396301	45.40375534362046	28861137.67973812	12235.835709470177	-7.72634717292749	59.69644063660461	149715675.50914556	5197.246964684311	-2.5706698421554397	6.608343437367471	27011376.011920284	5443.681117248535	8655.465296021897	1.326074	38.060711	0.07566235	0.0331888	-0.0944761206	-0.0682988367	-0.0438181338	0.0316789103	-0.1007733181	-0.1006962387	0.0014546411	-0.1051395698	0.0567842211	-0.0961104538	0.075066863	-0.1273881706	0.0038273526	-0.1491624729	0.0385513811	0.0053722208	-0.0277351414	0.0385461627	-0.0623066318	0.1673598338	-0.1281304055	0.0191330744	-0.1524351746	0.0388054722	-0.1057161058	0.0836460873	-0.1389854338	0.0168779569	0.0547113863	-0.0097721042	-0.0159454117	-0.1428233295	0.0796802392	-0.0033656959	-0.1015679838	0.0361897789	0.0548104137	-0.1022731592	-0.0322142451	0.1197288155	0.0355034611	0.046235052	0.1524352609	-0.0307161909	-0.1489406484	-0.1256356675	0.1184314823	0.0488896431	-0.1501316515	0.1641614173	0.0208467705	-0.0596759843	0.0554270886	-0.1456989308	0.108638048	-0.0683400915	0.0219245019	-0.0784582252	0.0773365147	-0.1834804966	0.0325986387	-0.0145935898	-0.0329579999	0.0663722996	-0.0482948935	-0.0338384158	0.1205824942	0.037944939	-0.1256315268	0.0517873041	0.0241880316	0.0184291176	0.1019968915	-0.1010946976	-0.0975204427	0.0557915816	0.0710803071	0.0823991034	-0.0656748141	-0.1566954315	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0712191	-0.0127755	0.0050721602048099	0.00016321340025	-0.0417281	-0.0061883999999999	3.829629455999996e-05	0.0017412343296099	0.0582501	-0.0224725	0.00050501325625	0.00339307415001	-0.003293	-0.0004689199999999	1.0843849e-05	2.1988596639999987e-07	-0.00304542	8.010999999999999e-05	9.2745829764e-06	6.417612099999999e-09	0.000984299	0.000135489	9.688445214009998e-07	1.8357269121027065e-08	0.0	0.0	0.0
5371.568488454173	-0.6878047375539609	0.473075357001673	28853748.02615385	12257.297939242446	21.462229772268984	460.6273067976692	150241352.77135712	5203.915635762118	6.668671077806721	44.47117394397585	27080737.944129445	5454.4147300720215	8645.122159513272	1.279249	36.716747	0.08349755	0.0507712	0.1367600481	0.0014783846	0.0186912316	-0.0106841466	0.0148494383	0.1703310925	-0.0408946085	0.0520617323	0.0248271413	0.1394776294	0.0880665934	0.0683591643	0.1277307284	0.0635662363	0.0806256908	-0.0461092894	-0.0309670544	0.0472798594	0.0288791914	-0.0716826511	-0.0465532921	0.0147779787	0.045306128	0.1213546895	-0.081521203	-0.1205183698	-0.0535278679	0.1234978495	-0.271636423	0.0545252362	0.0746937915	-0.1482572544	0.0479394772	-0.073832143	-0.1218050044	-0.1024525588	0.0437356796	-0.0346294426	-0.0940610716	-0.048854744	0.1025655224	0.0111308946	-0.1508877973	-0.0079140612	0.0454239935	-0.0211491981	-0.0629626537	-0.085407577	0.0425638314	-0.0468959636	0.0294202642	0.0058257915	-0.1337334168	-0.0643819519	-0.0428905414	-0.1275807674	0.1174375478	0.0782818968	-0.0462120263	0.0235629069	-0.0092222395	0.2543442268	-0.0334687741	0.0283679386	-0.0831888516	-0.1611992742	0.0074685531	0.1114508725	-0.1445213954	-0.0086837448	-0.0911427368	-0.0348626777	0.0614045506	0.0397657831	0.0105608787	0.0219943701	-0.0977615528	-0.06840454	-0.0857023244	0.0109685451	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0700204	-0.0011986999999999	0.0049028564161599	1.4368816899999928e-06	-0.0356436	0.0060845	3.702114025e-05	0.00127046622096	0.0978369	0.0395868	0.00156711473424	0.00957205900161	-0.00371093	-0.0004179299999999	1.37710014649e-05	1.7466548489999997e-07	-0.00321603	-0.0001706099999999	1.03428489609e-05	2.9107772099999954e-08	0.00112831	0.000144011	1.2730834561e-06	2.0739168121000028e-08	0.0	0.0	0.0
5360.48749127751	-11.080997176663004	122.78849842921348	28734826.144142658	12235.440705120262	-21.85723412218431	477.7386834719781	149706009.24851382	5199.041712173151	-4.873923588967045	23.755131151089405	27030034.724916328	5448.804995155335	8624.80113723048	1.162018	33.352005	0.0886693	0.0594602	-0.0199961218	0.1304092997	0.088899083	-0.0082418645	0.0371863645	-0.0597748656	-0.0553720648	0.1363621813	-0.0705784461	0.114126491	-0.0397003332	-0.0022221379	-0.178244572	-0.0772017603	0.074329506	-0.0327064489	0.0346271418	-0.0175050508	-0.0879091771	-0.022207968	-0.0244683383	-0.0280606764	0.1147490871	-0.0170127938	-0.0179703469	-0.0693551735	0.0737379457	-0.2173321018	-0.051953073	-0.0247278818	0.0417517161	0.0160267171	-0.1435545841	-0.0214428283	-0.064168578	-0.0228061657	-0.1667280125	0.1272135146	0.0297541352	0.0576863251	0.0944016953	-0.1330893527	0.1154513555	-0.1313782503	0.1240970425	-0.0310365386	0.0756547645	0.0250306121	-0.0032353717	0.0791459394	0.032731953	0.079487051	0.0909454615	0.1051324878	-0.0258302544	0.009700279	0.082768236	0.0264441787	0.0486057624	0.0402525223	-0.1364740475	0.0435953252	0.2309344072	-0.0685964485	0.0523059323	-0.0378592112	-0.1091490392	-0.1035861606	-0.0586381245	-0.0354796017	-0.0073046857	0.082795836	-0.1063035319	0.0930448743	-0.1311047695	-0.1685327935	0.0122415279	0.0335385292	0.0541487368	0.1392048816	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.072839	0.0028186	0.005305519921	7.944505960000026e-06	-0.0327922	0.0028513999999999	8.130481959999982e-06	0.00107532838084	0.0909916	-0.0068452999999999	4.685813208999998e-05	0.00827947127056	-0.00265712	0.00105381	7.060286694399999e-06	1.1105155161000002e-06	-0.00296607	0.00024996	8.7975712449e-06	6.248000160000001e-08	0.00134762	0.0002193099999999	1.8160796644e-06	4.8096876099999966e-08	0.0	0.0	0.0
5352.019336008137	-8.46815526937371	71.70965366622174	28644110.97300497	12189.329452901928	-46.1112522183339	2126.247581142803	148579752.5113824	5199.846868821747	0.805156648596494	0.6482772287791382	27038407.459195327	5451.176111793518	8573.209923445138	1.194	34.269943	0.1128950999999999	0.0594516	-0.1159218405	-0.0490987809	-0.0514812549	-0.2113879052	0.1523315933	-0.0365460973	0.1121973925	0.0478830254	0.0856277527	0.0796161913	-0.1252892623	-0.0421478637	0.1241278825	0.1074620551	0.0845569914	-0.0223889353	-0.0817360003	0.083820653	0.1396961878	-0.0143295135	-0.048125369	-0.0432741589	0.0302823376	-0.184953932	-0.08011335	0.107113817	0.07111224	-0.1499208036	0.0267662059	-0.0968953041	0.0410355354	0.1024351735	-0.0778886137	-0.1392113762	0.1779769722	0.0400393686	-0.0803105228	0.1288562387	0.0864180883	0.2265939236	-0.1574099852	-0.0782025069	-0.0848346902	0.1036375284	0.0095123274	0.1982038762	-0.0524847743	-0.1409396694	0.1360348382	-0.0123438629	0.0219268407	0.0788417286	-0.0331477114	-0.0332942953	0.1145630568	0.171657829	-0.032447826	-0.0042499538	-0.0750462883	-0.075295805	-0.0810168046	-0.0904519434	0.1723408646	-0.1452758417	0.0710535407	0.0262208538	-0.1522380779	0.0365442108	0.1575011991	-0.0963181826	0.0660136759	0.0686371672	-0.0433187018	0.130857859	0.0380859061	0.2028989972	0.1693606617	-0.1912652407	0.1934927607	0.0518414371	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.0585749	-0.0142641	0.0034310189100099	0.00020346454881	-0.0323046	0.0004875999999999	2.377537599999978e-07	0.00104358718116	0.12322	0.0322283999999999	0.0010386697665599	0.0151831683999999	-0.00236647	0.0002906499999999	5.600180260899999e-06	8.447742249999998e-08	-0.00203736	0.0009287099999999	4.150835769600001e-06	8.625022640999994e-07	0.00124868	-9.893999999999984e-05	1.5592017424e-06	9.789123599999967e-09	0.0	0.0	0.0
5356.28405892413	4.264722915992934	18.187861550195272	28689778.91988475	12191.44127457517	2.1118216732429573	4.459790779578684	148631240.35141507	5195.24884247449	-4.598026347257473	21.141846290073904	26990610.535232525	5446.174404907227	8545.395514173226	1.2781	36.683762	0.0754157999999999	0.031928	0.1308107702	-0.1124850757	0.0937284659	-0.1120074369	0.1197974758	0.0562239567	0.03103187	0.0232223494	0.1600566438	-0.082723087	-0.0722002641	0.0409337276	-0.0573863974	0.1761957654	-0.0585731093	0.129404796	0.1511866914	0.102513282	0.040842788	-0.0840158275	0.2297483018	0.0037896399	-0.1536239586	0.0095078091	0.0524364472	0.0576605705	-0.0804081902	0.0110623312	0.0287967136	0.1170804768	-0.0762116008	0.1203906603	0.0483135968	0.094706217	0.0870274862	-0.1221863586	-0.0219380423	0.0181676119	0.0207731744	-0.0330795023	-0.0077742252	0.103892507	-0.0185710317	-0.0630791916	-0.0203837499	-0.0159715551	0.1014302673	-0.061666575	0.1263071126	-0.1714594601	-0.1522430437	0.0555129771	0.0369820609	-0.052834826	-0.1369926504	-0.0623618515	-0.2429498591	-0.0935982721	-0.0017885698	0.0309084439	0.1131436839	-0.0077788338	0.0054699423	0.1110008493	-0.0669176022	0.1353540694	0.0329980309	0.001021582	0.1011550441	-0.0871908037	0.0223315106	-0.101904532	-0.0828184251	0.040305898	-0.0264105459	0.0325311091	-0.0646839357	0.0983646905	-0.0749484926	-0.1006775019	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.045302	-0.0132728999999999	0.002052271204	0.0001761698744099	-0.0183782	0.0139264	0.00019394461696	0.00033775823524	0.104038	-0.0191819999999999	0.0003679491239999	0.010823905444	-0.00252493	-0.00015846	6.375271504899999e-06	2.5109571600000007e-08	-0.00171407	0.00032329	2.9380359649e-06	1.0451642410000012e-07	0.00134762	9.893999999999984e-05	1.8160796644e-06	9.789123599999967e-09	0.0	0.0	0.0
5360.544611747866	4.2605528237363615	18.15231036384788	28735438.53453908	12268.77385049423	77.33257591905931	5980.327298277071	150522811.794571	5190.341792091836	-4.907050382653324	24.07914345789813	26939647.91873509	5441.819348144531	8629.992374521544	1.296687	37.217251	0.1582551	0.0692661	-0.0499383139	0.0910867465	0.0790046718	0.090190945	-0.0127536793	-0.0952484839	-0.0571466396	-0.0594196371	-0.02504907	0.1525172082	-0.092938232	0.0644913118	-0.0328724199	-0.0543942924	-0.0592773055	-0.0846363126	-0.0556141892	-0.1764917868	0.1510929956	0.1440990065	-0.1603030641	-0.0742096737	0.1863741044	-0.1584650501	0.0796438616	-0.0672146694	0.1659316626	-0.1246417689	0.0291257576	0.2947456098	-0.0061532541	0.0108228648	0.0667128271	-0.0179891788	0.0536124339	-0.0158758267	0.0238419126	0.0113556733	0.1428680169	0.0363726881	0.0270838981	0.0284689457	0.1265761799	-0.018169344	-0.0197347149	-0.1816476456	-0.1238833881	0.0130515131	-0.0681046375	-0.0391185324	0.0248624581	0.0318475908	0.0013685587	0.1999139334	0.2321918969	0.3016839029	0.1508258762	0.094478319	0.0088254978	0.0929475307	-0.0628510959	-0.0608562663	0.158169204	0.2144441753	0.0366224017	-0.0935506367	-0.0035195963	0.080243245	0.0578413983	-0.0653220146	0.0262611943	-0.0218976774	-0.0972184098	-0.1002006263	-0.120002723	-0.1010825684	-0.0137328191	0.1293270019	0.0066780177	0.0585089947	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.058614	0.0133119999999999	0.003435600996	0.0001772093439999	-0.0112444	0.0071338	5.0891102440000016e-05	0.00012643653136	0.0568292	-0.0472088	0.00222867079744	0.00322955797264	-0.00348881	-0.00096388	1.21717952161e-05	9.290646544000004e-07	-0.00224841	-0.00053434	5.055347528100001e-06	2.8551923560000014e-07	0.00103383	-0.00031379	1.0688044688999998e-06	9.84641641e-08	0.0	0.0	0.0
5348.889046582656	-11.655565165209737	135.8521993204507	28610614.03265192	12163.32183094315	-105.4520195510795	11120.128427401254	147946397.96309823	5184.502457150829	-5.83933494100711	34.09783255326651	26879065.728202987	5434.566890907287	8626.705629156137	1.194024	34.270638	0.0574131999999999	0.0241849	-0.1304858305	-0.0587756789	0.0471230917	-0.1385815966	0.1296811689	-0.1203436814	0.0289213651	-0.0732106887	0.0566803804	-0.0225471767	0.1460712833	-0.1693300064	0.0647244298	-0.1114298011	-0.0564680104	0.0377426286	0.024027903	0.0134284866	-0.0861789136	0.1067817113	-0.0773215106	0.0359650421	-0.0525555382	-0.1532175351	0.1395598292	-0.020848432	-0.1223898972	0.068140483	-0.1013792125	-0.0753773084	-0.1270013676	-0.0251448618	0.125079933	0.2295942427	-0.068137414	0.0631419021	0.0373122086	-0.038498465	-0.1397215019	-0.1357929002	-0.03828935	-0.0673718187	-0.0703673447	-0.0119448634	0.0171952876	-0.0512805568	-0.0012150554	0.0427327838	-0.0967127138	0.0460177456	-0.0429480878	0.0511968053	0.1054459153	-0.0207894973	0.067438004	0.0812647938	0.0762765923	-0.0584712422	-0.0771150694	-0.0044980418	0.2354161988	0.1216800613	-0.0726280037	-0.0380996045	-0.0780330338	0.1550458253	0.2201428763	-0.0623451181	-0.0544881866	0.1182147827	-0.0478133529	0.0244439733	0.0132491208	-0.0024534925	0.1156166488	-0.0946637062	0.0564502578	0.0587438928	-0.0703365172	0.0693687891	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.0685783	0.0099642999999999	0.0047029832308899	9.92872744899999e-05	-0.0184713	-0.0072269	5.222808361e-05	0.00034118892369	0.0467542	-0.010075	0.000101505625	0.00218595521764	-0.00377826	-0.0002894499999999	1.42752486276e-05	8.378130249999981e-08	-0.00242966	-0.00018125	5.903247715600001e-06	3.28515625e-08	0.00116607	0.00013224	1.3597192448999998e-06	1.7487417600000014e-08	0.0	0.0	0.0
5359.134658342646	10.245611759989515	104.97256033643544	28720324.286249347	12184.812943821633	21.49111287848245	461.8679327556744	148469666.4759232	5183.600668845664	-0.90178830516561	0.8132221473334632	26869715.89405721	5431.884894180298	8620.73607627967	1.294723	37.160877	0.0539333999999999	0.0277975	0.1245102604	0.0641755538	0.010675906	-0.0552459743	0.0368785184	0.1232121214	-0.1390444	-0.0700292592	-0.0277397795	-0.0215381064	0.1540503916	-0.045991675	0.003104982	-0.0098734568	-0.1276661542	0.0457867111	-0.1991741097	-0.0607873825	0.1438780415	-0.0734803797	0.0154305989	-0.0949550112	0.1090874434	0.0352831538	-0.002542924	-0.0012713713	-0.0097102432	0.0877656413	0.1470858639	-0.0793748666	-0.0738337828	0.1022415704	0.0362314783	0.1848318592	-0.0404394031	0.1433261064	-0.1172995094	0.0152464604	-0.0468798154	-0.1429847608	-0.0973941441	0.1337510285	-0.3194871121	0.035088788	-0.1031306503	0.1182356847	-0.0214821268	0.1153891864	0.044979818	-0.0711967583	-0.0086106549	-0.0703414419	-0.2491591961	0.0097946373	0.0231934065	0.0934811149	-0.0204920765	0.1461070755	-0.0567056225	-0.0033095583	-0.0513413009	-0.0864591166	-0.1561420364	-0.0267218092	0.0298995774	0.206969912	0.093856074	-0.0746254358	-0.0171943211	0.1588402715	0.1536016945	0.0322688843	-0.0146627475	0.1352930426	0.1942514969	0.133661438	-0.1491573953	-0.0721827882	-0.0357242247	-0.0732994741	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.065924	-0.0026542999999999	0.004345973776	7.045308489999991e-06	-0.0246753	-0.006204	3.8489616000000016e-05	0.00060887043009	0.0614655	0.0147112999999999	0.0002164223476899	0.00377800769025	-0.00409218	-0.00031392	1.67459371524e-05	9.854576640000007e-08	-0.00254433	-0.0001146699999999	6.4736151489e-06	1.3149208899999971e-08	0.000987384	-0.0001786859999999	9.74927163456e-07	3.192868659599998e-08	0.0	0.0	0.0
5371.058537596025	11.92387925337971	142.17889644917906	28848269.814283155	12276.810256570729	91.99731274909573	8463.50555305493	150720070.07584023	5194.733114835778	11.13244599011432	123.9313537228124	26985252.134371422	5440.281171989441	8654.762888949661	1.218848	34.983135	0.04702775	0.0225691	-0.0833503417	0.1324833106	-0.043603592	0.0634983369	-0.0833357533	-0.0830842325	-0.0439161276	0.1261596312	-0.0607786826	-0.1173027863	0.0211909276	0.0238734625	-0.0928561543	-0.033658088	0.007726275	-0.0091719572	0.0611313154	0.1313877774	-0.1123535155	0.0100603174	0.1368554404	0.0777088399	0.060905377	0.0585517958	0.1306129954	0.0008241767	0.072844826	-0.045413358	0.0941103022	0.0415336567	-0.0902326675	-0.0384677149	-0.2460150838	0.0967458909	-0.0144976117	-0.1553952792	0.2007743321	-0.0137063112	0.1246281677	0.0402803371	0.11649293	0.0510741939	0.0184506113	0.0460183352	0.0638248108	0.1093088561	-0.1125847676	0.0783136488	0.0786910113	0.0725091982	0.0417951325	0.1112368514	0.0755399007	0.0121063943	-0.0321432446	-0.109847232	-0.0391506102	-0.0705911877	0.0531350623	0.0933177023	0.0082252961	-0.1048094788	-0.0372178106	0.0427061141	-0.0290411564	-0.0814561619	-0.0282536438	-0.2098303549	0.0455772765	0.1053141109	-0.1893556637	-0.2350268873	-0.0193438997	-0.0417718157	-0.1186692807	0.0219819633	-0.0738806691	-0.10499236	0.0373415381	-0.0085392511	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0543402	-0.0115837999999999	0.00295285733604	0.0001341844224399	-0.024648	2.730000000000093e-05	7.45290000000051e-10	0.000607523904	0.0710496	0.0095841	9.18549728100001e-05	0.00504804566016	-0.00377826	0.00031392	1.42752486276e-05	9.854576640000007e-08	-0.00238719	0.00015714	5.6986760961e-06	2.4692979600000015e-08	0.000941793	-4.559099999999999e-05	8.86974054849e-07	2.078539280999999e-09	0.0	0.0	0.0
