global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
6127.828765222112	n/a	37550285.37588356	n/a	13014.594513611772	n/a	n/a	169379670.35373363	5201.088709147735	n/a	27051323.76042405	n/a	6597.924595042935	11088.644871589437	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.000495381	n/a	2.45402335161e-07	n/a	0.0231891	n/a	n/a	0.00053773435881	-0.155162	n/a	n/a	0.024075246244	0.00119239	n/a	1.4217939121e-06	n/a	-0.000160677	n/a	2.5817098329e-08	n/a	0.000991127	n/a	n/a	9.823327301290002e-07	0.0	0.0	0.0	0.0	0.0
6045.048378397856	-82.78038682425631	36542609.89717055	6852.592442773508	12692.767007499646	-321.8275061121258	103572.94369035037	161106334.3066715	5173.612974033059	-27.475735114676358	26766271.20508319	754.9160200918592	6543.346359353116	10859.151253834812	1.244326	41.220943	0.051856149	0.0245038	-0.0669956909	0.0911170947	-0.1023737843	0.0377860381	-0.1025215615	0.0364492747	0.0886432896	-0.05676709	0.0543134211	-0.1508206532	0.0312434348	-0.0086013024	0.240084451	-0.1811794896	0.3728880806	-0.0267464468	0.103898687	-0.2493249319	0.0703991243	0.0130089741	-0.0041745893	0.0026618654	-0.0348998968	0.1170553864	-0.0941154969	0.0236189936	-0.0011424292	0.1009222133	-0.0702483426	0.0578024729	-0.0930540299	0.158514952	-0.090516406	0.0604766543	-0.0503078419	0.0156055672	-0.0490770777	0.1277899751	-0.0747249903	0.0823998436	-0.0124197558	-0.0026592779	-0.0029184681	0.0385154577	0.0428403169	-0.0855418702	-0.0585571642	0.0196693424	0.1370199912	-0.0326541803	-0.174101666	-0.0580148432	0.0537811012	0.0570222841	-0.0903869369	-0.0466101511	-0.0555796218	0.0140170301	0.0604400661	-0.0023491877	-0.1447516202	0.0144114977	0.0792394941	-0.0785667622	0.0887933449	-0.0648060758	0.1167786049	-0.1238372763	0.2104293798	-0.2312921651	0.2334044211	-0.0444683606	0.1111481844	-0.0373931895	0.1043460827	-0.0317748232	0.0492819618	-0.0255407241	0.0272676319	-0.0373796418	0.1113475389	-0.0347374215	0.1267823586	-7.97891e-05	-0.0691788059	0.0003918679	0.1205727825	-0.0164528565	-0.0829477172	0.1346194664	-0.0626384927	-0.041012762	0.0231413907	0.0008458761	0.0672507896	-0.0957667454	0.1811662963	0.02477519	0.0287253337	0.0385243415	-0.0569104251	-0.0572133976	0.0717151227	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.00618018	-0.005684799	3.819462483240001e-05	3.2316939670401006e-05	0.0169893	-0.0061998	3.843752004000002e-05	0.0002886363144899	-0.161948	-0.006786	4.604979600000019e-05	0.026227154704	0.000818065	-0.000374325	6.69230344225e-07	1.40119205625e-07	-0.00037957	-0.000218893	1.4407338490000002e-07	4.7914145449000014e-08	0.000920634	-7.049300000000003e-05	4.969263049000005e-09	8.475669619560001e-07	0.0	0.0	0.0	0.0	0.0
6040.003536199652	-5.044842198203696	36481642.717304304	25.4504328047767	12586.934256566052	-105.83275093359408	11200.571170172156	158430913.979116	5180.726022445665	7.1130484126060765	26839922.11964568	50.59545772007783	6522.30363301559	10759.203382849371	1.133033	37.534119	0.09673242	0.0508888	0.0201375789	-0.0582191899	-0.0416374745	0.0920426131	-0.0159798237	-0.0486971194	-0.0281458759	0.0149395042	-0.0178557897	-0.079671014	-0.0604015578	0.0661243573	0.0703958173	-0.0048677285	0.2195049957	0.0486562651	-0.018478202	-0.0065927017	-0.1198958196	-0.0633748923	-0.0033737746	-0.1228513663	0.0057092552	-0.0788432637	0.0638176132	-0.0035473008	-0.053866004	0.1367890149	0.2646279909	-0.0679336136	-0.0110704824	0.0488883266	0.0065071989	0.0251264699	0.0693850316	-0.1221344658	-0.045337765	0.1056447911	-0.0778220063	0.1422203429	0.0568551799	0.0008100584	0.1787361435	-0.1122806037	0.0348034923	0.0314483731	0.1325889115	0.0909091458	-0.2288581362	-0.0734073492	-0.061522647	0.0327615618	-0.0307957882	0.0844004569	-0.1073195052	0.1187663485	-0.1416311688	-0.0087714536	0.1278541961	0.0894681754	0.0274746865	0.0841983646	-0.0176926176	-0.0430271929	0.0721109057	-0.1016937532	-0.0577632572	0.0218786262	0.1094039098	-0.1800780899	-0.0342201122	0.091216444	0.0346834799	-0.10380447	-0.2378095345	0.0446842403	0.0491043891	0.0265802682	-0.1266956857	-0.0760992409	0.029351374	-0.0488917804	0.1301592359	-0.1218716904	0.0496053816	-0.0224259062	0.0205998457	0.1241119281	-0.012265843	-0.108298311	-0.1201379299	0.0654801401	0.1637362873	-0.0262861674	-0.1761032748	0.0535771811	0.1473104634	0.033242786	-0.0892417014	-0.0739897632	-0.1669276345	-0.0708025643	-0.1119040157	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0183247	-0.0121445199999999	0.0003357946300899	0.0001474893660303	0.0350528	0.0180635	0.00032629003225	0.00122869878784	-0.119418	0.04253	0.0018088009	0.014260658724	0.000787458	-3.060699999999999e-05	6.20090101764e-07	9.367884489999992e-10	-0.000622049	-0.0002424789999999	3.8694495840100004e-07	5.879606544099997e-08	0.000713832	-0.000206802	4.276706720400003e-08	5.095561242239999e-07	0.0	0.0	0.0	0.0	0.0
6039.821624893113	-0.1819113065394049	36479445.260526486	0.0330917234468733	12615.3961160779	28.46185951184816	810.0774468721817	159148219.16555336	5196.052114247646	15.32609180198142	26998957.57397744	234.88908992276208	6551.122675862585	10703.275988067351	1.0017	33.183437	0.0739851	0.0435975	0.011988789	-0.074817875	-0.1230083526	0.0734381745	0.0636013427	0.0034172446	-0.002169711	-0.1214258958	-0.1314061257	-0.0903151505	-0.0473893242	0.1133034886	0.1019704373	-0.032468308	0.1842470586	-0.0040950301	-0.0088892889	0.0308766081	0.0728381629	-0.1567536025	-0.1014629079	-0.0515193274	0.0456564701	-0.1152597576	-0.0287009397	0.0533570432	-0.093887712	0.0244499563	0.0245353059	-0.1860023543	-0.0402371307	-0.0115500291	-0.1164930985	-0.1323358184	0.1216030615	0.0107812373	0.0021964716	-0.0939258205	0.0362160096	0.0250824287	-0.0931627248	-0.003632623	0.0230610263	0.0009438312	0.0341690186	0.014358597	0.0511369596	0.0729750587	-0.0288456477	-0.096402629	0.0475967249	0.0080308967	-0.1143767439	0.0629366314	0.0712878052	0.0205247152	0.0363953576	-0.000945022	0.0149022959	0.0163042031	0.2010168482	0.0712851804	0.0675442557	-0.1770182062	0.038188309	-0.0585441347	-0.0844590439	0.0385206987	0.0371163675	-0.0960330324	0.0114146243	-0.0510509621	0.0249719572	-0.0632320432	-0.1299417316	0.0971178654	-0.0662787147	-0.0186238409	0.0189496853	0.2022210693	-0.1010599482	-0.0212800037	-0.0474396118	-0.0030707884	0.1195504216	0.0138207584	0.0914438175	0.0938054307	0.1606771347	-0.0331330267	0.0632971262	0.0565791469	0.061049949	0.0019077657	-0.0894030005	0.0691026376	-0.1561914148	0.0379514182	-0.046410603	-0.0173281192	0.0452266082	0.0863515069	-0.0887711627	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0080982499999999	0.01022645	6.558165306249839e-05	0.0001045802796025	-0.00513815	-0.04019095	0.0016153124619025	2.64005854225e-05	-0.117504	0.0019139999999999	3.663395999999997e-06	0.0138071900159999	0.000910041	0.000122583	8.28174621681e-07	1.5026591889e-08	-0.000460899	0.0001611499999999	2.12427888201e-07	2.5969322499999978e-08	0.000564491	-0.000149341	2.2302734281e-08	3.18650089081e-07	0.0	0.0	0.0	0.0	0.0
6006.760046654141	-33.06157823897229	36081166.25808045	1093.067955651686	12537.637201406906	-77.75891467099427	6046.448810810968	157192346.59410238	5176.841961008758	-19.21015323888878	26799692.689261	369.029987461589	6527.817216247371	10610.337144500483	1.11037	36.783344	0.0566340999999999	0.0325288	0.0001839824	0.0882567283	-0.0525399238	0.013418766	0.0554272037	-0.0152909092	-0.0474685352	-0.0343172155	-0.047356724	-0.0726539753	-0.1394155905	-0.0434436168	0.0680391087	-0.0084887875	-0.060546325	0.0413631828	-0.012968672	0.0365004555	-0.0029831626	0.0196520329	-0.0118965216	-0.006898205	-0.0004859397	-0.0047224182	-0.0322805886	-0.0356880665	0.0653375392	-0.0628250371	0.0851905276	-0.0389847322	-0.0428420485	0.0271489519	-0.0094248009	0.0392538456	0.0639746755	-0.0129006391	0.2307191909	0.0677324024	0.1808374909	0.1632729156	0.0033255535	0.0120876303	-0.0447372457	-0.1574599485	-0.0758215371	-0.1124607588	-0.1928177678	-0.1857080773	0.0290787168	0.0582065428	0.0307250488	-0.1367016284	-0.0136356223	-0.2250400539	-0.002159995	-0.0231435555	0.0772122717	-0.0174266437	-0.0617228441	-0.0392769134	0.1279587662	-0.0828780543	0.0566820321	-0.0710362959	-0.0245816416	0.0162075602	0.0521179221	-0.0291485927	0.0573191818	0.0050323273	0.029925086	0.0227602714	0.0576427214	0.0622943763	-0.068733988	0.0119105779	0.0171498468	-0.0180327057	-0.1096408211	0.0022695034	0.0182954158	-0.2501684312	-0.0370440309	-0.1323691392	-0.044542338	0.1425828678	-0.1424401921	-0.3043117402	0.0738553499	-0.0020277354	0.0903592056	-0.0239780248	-0.1079564885	0.0995245657	0.0768388007	0.0553740932	-0.1160041568	0.0107445324	-0.0438080089	0.0096221185	-0.089309967	-0.1966220505	0.0761749874	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0120937	-0.0039954500000001	0.00014625757969	1.59636207025008e-05	-0.0088482	-0.00371005	1.3764471002500002e-05	7.829064324000001e-05	-0.0884771	0.0290268999999999	0.0008425609236099	0.00782819722441	0.000960337	5.029600000000002e-05	9.22247153569e-07	2.5296876160000022e-09	-0.000622049	-0.0001611499999999	3.8694495840100004e-07	2.5969322499999978e-08	0.000377903	-0.0001865879999999	3.4815081743999986e-08	1.42810677409e-07	0.0	0.0	0.0	0.0	0.0
6030.067190220832	23.307143566691597	36361710.31857777	543.2229412383733	12527.194811022706	-10.442390384199824	109.04351693602898	156930609.8333142	5185.517911062196	8.6759500534381	26889596.00594684	75.27210932975258	6525.839442572386	10641.985268304576	1.023206	33.895863	0.03615172	0.0168212	-0.0176995791	0.1055007144	-0.1034975611	0.0333720844	0.0339154469	-0.0224124292	-0.0228829117	0.0027152428	-0.0512861932	-0.0670454628	-0.0610410685	-0.0651920886	0.0378977523	0.0958194762	0.0212695385	-0.033037661	-0.0219460002	-0.0149515941	-0.1068967253	-0.061446351	-0.004245614	0.0854515515	-0.1277093578	0.0262132331	-0.0342574911	-0.0309151665	0.0248809163	-0.0406272708	0.1381578217	-0.1451106289	0.0186420924	0.0550061096	0.0336614521	0.2130207426	-0.0466962042	0.1461402338	0.0463249602	-0.0349102771	0.0335464499	-0.1589060682	-0.1727358606	-0.0297721148	-0.1273563013	0.0556274653	0.0653040159	-0.0063119698	-0.0851381889	0.1979632412	0.031573211	0.1309369954	-0.0565610941	-0.0036385282	-0.0306737174	-0.0179630328	0.0475147508	-0.0119410751	0.0850944096	-0.0887391379	0.0009384768	0.0954625523	-0.1358670728	0.1580063064	0.018749845	-0.078721457	-0.0108137842	0.0732963226	-0.0190704219	-0.0715111179	-0.0434373632	-0.02995717	0.0840746631	-0.0520953383	0.0215321967	0.0639995754	-0.0694446705	0.0272970449	-0.0452399515	-0.1789951723	0.0510406312	-0.278056787	-0.0314246928	0.0720648247	-0.1314004634	0.018859331	-0.0437389085	0.0101463615	0.1244940404	-0.0590261103	-0.0212184633	-0.0948597686	0.0159482138	-0.0221429846	0.0388741902	0.0325287154	0.209066499	-0.0283735501	-0.0227040476	0.1033561617	0.0140594375	0.0657948754	0.0711916923	0.1719559485	0.0461336171	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.00186818	0.01022552	3.4900965124e-06	0.0001045612592704	-0.0169343	-0.0080860999999999	6.538501320999999e-05	0.0002867705164899	-0.088646	-0.0001688999999999	2.8527209999999863e-08	0.007858113316	0.0008593729999999	-0.0001009640000001	7.385219531288281e-07	1.0193729296020194e-08	-0.000528296	9.375299999999991e-05	2.79096663616e-07	8.789625008999984e-09	0.00053661	0.0001587069999999	2.5187911848999984e-08	2.879502921e-07	0.0	0.0	0.0	0.0	0.0
6003.147764596913	-26.91942562391978	36037783.083584905	724.6554759217488	12483.55006613634	-43.64474488636552	1904.8637561959288	155839022.25373262	5177.418464400197	-8.099446661998627	26805661.95551209	65.6010362305607	6505.50256887237	10605.64015012634	1.155451	38.276745	0.04114357	0.0185167	0.0394623531	-0.0649332239	-0.0367398332	-0.0277840666	0.0296485629	-0.0360108504	-0.0758708596	0.1061398475	0.0399095314	0.0044606142	-0.1035931962	0.0189372901	-0.0687477194	0.1181462451	-0.0458455952	-0.0527868867	0.0927297123	0.0357724614	0.0918755825	-0.0234018995	-0.0025663534	0.1330923845	-0.0532501005	0.1387123251	0.0147121809	-0.1018157124	0.0625166797	0.1094610917	0.0606824288	-0.0244695688	0.1501362409	-0.0358937452	-0.2172428115	0.0206157	-0.0614252246	0.066671752	-0.0106123206	0.0375609729	0.0214668094	-0.0959796146	0.0334193852	0.0311033448	-0.0183088847	-0.0912200559	-0.0322892368	-0.0412854025	0.035140539	0.0544861999	0.1278722695	0.0343129519	-0.0610755174	0.0752230797	-0.0614459591	0.1677420295	0.1204438731	0.09735668	-0.0786460961	0.0873134019	-0.0168835542	-0.1397428897	-0.0814237768	-0.1650387943	-0.0214590561	0.0081580055	-0.0529471607	0.0894928045	0.052607248	-0.0846933339	-0.05842369	0.0372853129	-0.0357373714	0.1225051045	-0.0659559681	0.0168092115	0.0382562605	0.0250599922	0.1152699126	-0.1321617241	0.0650183693	-0.0979855368	-0.1168583515	-0.0948602973	-0.0132219998	0.1046929286	0.0069232765	-0.0414936808	0.0629399346	0.0526972794	-0.0298974374	0.0432699602	-0.0128892658	0.1605538894	0.1201488721	-0.1501924868	0.0339591609	-0.1598769366	-0.0125912958	-0.127169415	0.0771736284	-0.0605392191	0.0728949874	0.093083479	0.0330717185	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0122095	-0.01034132	0.00014907189025	0.0001069428993423	-0.0212565	-0.0043222	1.8681412840000016e-05	0.00045183879225	-0.0762320999999999	0.0124139000000001	0.00015410491321	0.0058113330704099	0.000960337	0.0001009640000001	9.22247153569e-07	1.0193729296020194e-08	-0.00042072	0.000107576	1.770053184e-07	1.1572595776000004e-08	0.000463827	-7.278299999999998e-05	5.2973650889999975e-09	2.15135485929e-07	0.0	0.0	0.0	0.0	0.0
6010.908930592599	7.761165995686497	36131026.17187786	60.235697612600376	12501.4711520872	17.921085950860288	321.165321658122	156286780.96646848	5180.698096583517	3.279632183320245	26839632.76794408	10.75598725786992	6504.432044959509	10588.151121711122	1.030169	34.126518	0.04502603	0.0200358	0.0601379671	-0.172570104	-0.0222200323	-0.113493809	0.029922712	0.0234409141	-0.0106601721	0.0309104577	0.0990354119	-0.0102958974	0.0176713543	-0.0140514012	-0.1892255827	0.0359246319	0.0465865628	-0.1360562888	-0.0023402241	0.0871539734	0.0038239307	-0.0495585963	0.0063355695	-0.0806723242	-0.0047176851	-0.0217508863	-0.0532062751	-0.032882507	0.0836509025	0.083078388	-0.036749542	0.1035780758	-0.0431287667	-0.0710841536	0.1117503591	0.059803927	-0.0363399031	0.0558011408	-0.014490012	-0.0070855046	-0.0392054246	0.102469919	-0.0581436055	-0.1174088883	0.0337254326	0.0782688944	-0.0509413054	0.0049657009	0.3005117138	-0.1011378807	-0.0373754791	-0.007422195	0.0328508474	0.0149508094	0.1078243136	-0.0271106929	-0.0260668089	0.2188465515	0.0002500549	0.1780365929	-0.1164870083	0.0636785727	0.0954984339	-0.1207662174	-0.0562759423	-0.0024698384	0.0172332643	-0.0008791415	-0.100675954	0.0338005311	-0.0333717999	0.1709427354	0.0570256415	0.0907006212	0.0051679884	-0.1038022095	-0.0633068265	-0.0763906241	-0.0307745424	0.0628710708	0.0546649827	-0.0183045831	0.0972523017	0.1256176863	0.0108449049	0.0560173454	-0.0733420126	0.0071485394	-0.011337763	0.0299847527	0.093139002	0.1260189132	-0.0398320748	0.0214720638	0.1213568964	0.0568538946	-0.1353676716	0.0216826574	-0.0381609717	-0.197819972	0.0033274568	0.0752347125	-0.1014312011	-0.0757529945	-0.0180167921	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.00985132	0.0023581799999999	9.70485057424e-05	5.561012912399999e-06	-0.012681	0.0085755	7.353920025000003e-05	0.000160807761	-0.0676741	0.0085579999999998	7.323936399999827e-05	0.00457978381081	0.00119494	0.000234603	1.4278816036e-06	5.503856760900001e-08	-0.000490509	-6.978899999999995e-05	2.40599079081e-07	4.8705045209999935e-09	0.000257532	-0.000206295	4.2557627025e-08	6.6322731024e-08	0.0	0.0	0.0	0.0	0.0
6009.328558052689	-1.5803725399100583	36112029.71862761	2.4975773649017694	12512.381059327494	10.90990724029325	119.0260759918031	156559679.77381742	5174.835085491759	-5.863011091758381	26778918.1620365	34.3748990620818	6502.022210913938	10639.044056798872	1.226002	40.613918	0.0771912899999999	0.046151	-0.0114867536	0.0832668964	-0.0083944581	-0.0536176834	-0.0606183051	0.0590656487	-0.0141219978	0.0260550451	0.0506069543	-0.0292718295	0.0409489986	-0.0518266963	0.1670641541	0.0786871906	-0.1410661308	-0.1070285904	-0.0683529185	0.1389092106	-0.0327138342	0.0085217182	0.026275551	-0.0816711742	0.0101880975	-0.1747061409	0.0486457199	-0.1277769402	0.0184683242	-0.0900765773	0.0165981663	-0.0991456502	-0.0807051941	0.0741193672	0.0169079072	-0.097602353	0.1726003863	-0.0278421283	-0.0704436624	-0.0687262172	-0.0137851468	0.13246194	0.0524704789	-0.0415317361	-0.0249591466	0.0933730981	0.1511167883	-0.1102274503	-0.0457714552	-0.1236058964	0.1109798687	-0.0512676249	0.0027943975	0.0311307711	-0.0277441717	-0.0465589882	0.1121244648	-0.1380517757	0.1171614454	-0.0026731253	0.0145018035	-0.0268256534	-0.1308913119	-0.0228799095	-0.0574510186	0.022230859	0.0761264289	-0.070472225	-0.10148539	0.0248602096	0.0643255409	-0.061236914	-0.0040774058	0.0227029398	0.2023916146	0.064327889	-0.0371028897	0.0100945099	-0.0432920555	-0.0722903859	-0.0225680988	0.2382269453	-0.026603145	0.0132132981	-0.0850302098	-0.0986089683	0.0665423173	-0.0030859433	0.0300593269	-0.0902867048	-0.0523986067	0.1494495951	0.0009097196	0.001823091	-0.1701588197	0.0453691827	0.0565234209	0.01923797	-0.1045409955	-0.0754168571	0.0699916595	-0.0335994263	0.106361233	-0.135568771	-0.0885214817	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.00760761	0.00224371	5.78757299121e-05	5.034234564100001e-06	-0.0089021199999999	0.00377888	1.4279934054400749e-05	7.924774049439823e-05	-0.101003	-0.0333288999999999	0.0011108155752099	0.0102016060089999	0.000546614	-0.000648326	2.98786864996e-07	4.203266022760001e-07	-0.000537408	-4.689899999999999e-05	2.88807358464e-07	2.1995162009999992e-09	0.000319103	6.157100000000001e-05	3.790988041000001e-09	1.01826724609e-07	0.0	0.0	0.0	0.0	0.0
6003.93128248304	-5.397275569648627	36047190.84477845	29.130583574725915	12512.873762276844	0.4927029493501322	0.242756196298319	156572009.79067627	5162.185616578604	-12.649468913155031	26648160.34001102	160.00906378487556	6482.377326951839	10582.012417697166	1.109177	36.74382	0.06419897	0.0342305	0.0110611835	0.0130334818	0.1236130191	-0.1192492798	-0.0841619398	0.0363601252	0.0287419966	-0.0042635365	0.1429356258	0.0905514154	0.0982426131	-0.0384930915	-0.1166760838	-0.1292441777	-0.0723536353	0.1180446505	-0.0298490802	0.0374858944	0.1458072905	0.0839173249	0.0186550957	0.0367053478	0.1095152648	-0.0726733667	0.1386358342	0.1717697419	0.0415622386	-0.0768517066	0.0638539574	0.0611559773	-0.0011944116	-0.080119605	-0.0296723759	0.1088221887	0.05717341	0.1163804408	-0.1026828496	-0.1297805094	0.0191870866	0.0424308549	0.0147074695	-0.0031439412	-0.1063662236	0.02304173	-0.1710236389	0.0074138691	0.1412230574	0.0024169923	0.0115143416	0.1007033323	0.0544582209	-0.0737026393	-0.0532507675	-0.1108838853	-0.0393590607	-0.015703802	0.0743905322	-0.1229097679	0.0773138725	-0.0316231054	-0.0248346237	-0.0208861593	-0.0764446356	0.0896763047	-0.0241600687	0.0627655894	-0.0250006759	0.1772266741	-0.1462015711	-0.0236828065	-0.0676364221	-0.0042404681	-0.0556420661	-0.0452350175	0.0142861214	-0.0732872096	-0.0043603751	-0.0835466233	-0.0976279093	0.0068549047	0.1889182459	-0.064912181	-0.2030016387	0.1260708706	-0.0153482095	-0.0425330694	0.0071376624	-0.0310888305	0.1171365473	0.0149912051	0.0293258188	-0.0353751889	0.0934217333	-0.0296547742	-0.0343752019	0.0108615599	-0.0686245482	0.1384076599	0.1198379213	0.0673087583	0.0549558051	-0.0111462858	0.0285183264	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.00083336	0.00677425	6.944888896e-07	4.58904630625e-05	0.0201643	0.0290664199999999	0.0008448567716163	0.00040659899449	-0.0926684	0.0083345999999999	6.946555715999995e-05	0.00858743235856	0.000289581	-0.0002570329999999	8.385715556100002e-08	6.606596308899996e-08	-0.000622049	-8.464099999999999e-05	3.8694495840100004e-07	7.1640988809999986e-09	0.000377903	5.880000000000002e-05	3.457440000000002e-09	1.42810677409e-07	0.0	0.0	0.0	0.0	0.0
