global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5453.900527625229	9.727671559018743	29745030.96523075	94.62759396014218	12835.51588579616	27.710788285381568	767.8877873972403	164750468.05452558	4701.3120269292	2.5122632325765157	22102334.774549145	6.311466549755802	5948.587428154111	11006.685142801727	1.275396	37.816284	0.07179826	0.0409222	-0.1121074234	0.0104498203	-0.0461385771	-0.1169738209	-0.0279675359	0.1190001799	0.1057361167	0.086321134	0.0263409314	0.1500983965	-0.0944546163	0.0605368355	-0.0298595739	-0.2222121134	-0.1418147701	-0.1575221352	-0.1394510178	-0.0638731962	0.015807408	0.0877944867	-0.1045492046	-0.0410830209	0.1084958302	-0.058779164	-0.0515814811	0.0707261784	0.0090070103	-0.0436851315	0.0972499072	0.0433427662	-0.0086166075	0.1604370211	-0.0353369372	-0.0607608355	0.0266565984	-0.009182004	0.0750167194	0.0027022821	0.2264208833	0.09407029	-0.0137325548	-0.1776462662	0.1406883549	0.0800828932	0.1613175532	0.0877927621	0.0629629667	0.0285687954	0.1380669657	-0.0391303259	0.0702307288	-0.0684989701	-0.0448035151	0.0876452163	0.0992072415	-0.0739026184	0.0818940031	0.0358932591	-0.0567710807	-0.0100439953	0.0049048939	-0.0058605977	0.0967850947	-0.0891776417	-0.1049707184	-0.0035691084	-0.1095444504	0.0360331845	0.030831015	0.1250529418	-0.0552781272	0.2675100819	-0.0128480912	-0.1230103082	-0.0610060126	-0.133936025	-0.1822429387	-0.0334174628	-0.1323879606	0.0494983396	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0325896	-0.0049630999999999	0.00106208202816	2.463236160999998e-05	-0.00326082	-0.0009957	9.914184900000007e-07	1.0632947072400002e-05	0.00680964	-0.02139366	0.0004576886881956	4.63711969296e-05	-0.00129201	-0.0006518909999999	1.6692898400999997e-06	4.249618758809999e-07	-0.000542926	-2.489500000000004e-05	2.94768641476e-07	6.197610250000018e-10	-0.00122621	-0.0002121299999999	4.499913689999992e-08	1.5035909640999998e-06	0.0	0.0
5438.525172124262	-15.375355500967087	29577556.047829237	236.40155678111893	12777.59458003596	-57.921305760199175	3354.877660966482	163266923.25176436	4696.463437685619	-4.848589243581046	22056768.821517825	23.508817652969817	5956.735840689991	10988.296380735786	1.23149	36.514458	0.0740465199999999	0.0352392	0.0572599418	-0.1584742461	-0.0912711139	0.1195076129	0.0247768157	-0.0289080527	-0.1685738694	-0.1161307947	0.0673585979	-0.0254000369	-0.0275263741	-0.0173256546	0.1507356701	-0.0046319915	0.0007430868	-0.150900192	-0.0237321612	-0.1530441796	0.0106517123	-0.1434722428	0.0148692325	0.0916044467	0.0754065871	0.0097853326	0.1438358033	0.060972798	-0.0497417668	-0.0300639663	-0.0976613358	0.1234066092	-0.0477904941	0.1481052167	-0.0184917704	-0.0433119762	-0.0400069309	-0.1253956006	-0.0097964909	-0.0826710661	-0.1765112183	0.0307645907	-0.0634233288	0.0747965396	0.0058538432	-0.0470284145	-0.0348463138	0.0675355453	-0.1570192936	0.0967960142	-0.0688804018	-0.1141841051	-0.0940037175	0.0412843111	0.0418513525	-0.0065152092	-0.0328552342	0.0667651953	-0.116111329	-0.1166950782	0.0160836905	-0.1386464468	0.0237463205	-0.0775305676	0.0057034691	0.0807263002	-0.1143466971	0.1425964846	-0.1075918437	0.1506644095	0.0334997395	-0.0529520779	-0.1576403597	-0.1577604163	0.0107993828	-0.0784133924	0.0015095011	0.0654256816	0.0846597552	-0.0818378691	-0.0228381918	0.0003868769	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0197835	-0.0128061	0.0003913868722499	0.00016399619721	-0.00775133	-0.00449051	2.0164680060099995e-05	6.00831167689e-05	0.0125397	0.00573006	3.2833587603600016e-05	0.00015724407609	-0.000864439	0.0004275709999999	7.472547847210001e-07	1.8281696004099986e-07	-0.000672248	-0.0001293219999999	4.5191737350400005e-07	1.6724179683999992e-08	-0.000762706	0.0004635039999999	2.148359580159999e-07	5.817204424360001e-07	0.0	0.0
5442.98910814901	4.463936024747454	29626130.43142875	19.926724833038104	12796.985662852338	19.391082816377093	376.014092791595	163762842.0552483	4703.122416285803	6.658978600184128	22119360.46257001	44.34199599771016	5958.549819496723	10996.519665844353	1.258591	37.31802	0.03328454	0.0210452	0.0016284961	0.1307635386	-0.1660079882	-0.1076667677	0.0178500159	-0.0018825252	0.0689397686	-0.0632734918	0.0096058139	0.2222729041	0.0244564662	-0.059767813	0.1005244984	-0.1524101363	0.0391108187	-0.0097361894	-0.05068034	-0.0037372846	0.1221387807	-0.1611378803	-0.059282538	0.1169559084	-0.2189778148	0.0128839951	-0.1678296648	0.068034478	-0.2613189698	0.0490525416	-3.18945e-05	0.0101080783	0.0389587641	0.0361077788	-0.1898014869	0.1267917759	-0.0982638576	0.1299249834	-0.0450531578	0.0332387211	0.0021531748	0.0651166137	0.0732405341	-0.1214845779	0.1116626775	0.0052445126	-0.1475863543	-0.0572690556	-0.0262822006	-0.1723760531	-0.0431497141	-0.1307916076	-0.0463951543	-0.0464793694	0.0092826144	0.0375157753	0.0549940611	-0.0566327662	-0.418571488	0.1154110396	-0.1245551612	0.1770607475	0.0993511072	-0.1521622359	-0.0373233868	-0.0159355923	0.0084956416	-0.0098452143	-0.0548577863	-0.0073782494	-0.0940338634	0.0875471931	0.1254857488	-0.1306323273	0.0033383788	-0.0535376921	-0.0858342614	-0.0718200647	0.0209061457	0.0790772171	0.0343691983	0.123993976	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0231683	0.0033848	0.0005367701248899	1.1456871040000002e-05	-0.00600999	0.00174134	3.0322649956000004e-06	3.61199798001e-05	0.0151594	0.0026196999999999	6.862828089999996e-06	0.00022980740836	-0.000822941	4.1498000000000056e-05	6.77231889481e-07	1.7220840040000047e-09	-0.000269126	0.0004031219999999	7.242880387600001e-08	1.6250734688399998e-07	-0.000696552	6.615400000000002e-05	4.3763517160000034e-09	4.851846887040001e-07	0.0	0.0
5429.945664877439	-13.04344327157014	29484309.9235213	170.13141237866836	12750.084240559265	-46.90142229307276	2199.743413113142	162564648.14135772	4688.924240869605	-14.198175416198865	21986010.5366146	201.58818514915384	5938.217116119544	10963.029021323817	1.266156	37.542313	0.04346669	0.0278464	-0.1328469779	-0.0924944808	0.0910867709	0.1322137994	0.0746169335	0.0677090975	-0.04066864	-0.0585706975	0.1501399287	-0.1985355344	-0.042257764	-0.0634887473	0.0615985518	0.1292433961	0.1248070118	-0.1554451105	-0.133757112	-0.0965362359	-0.1319705102	-0.1407616649	0.0623873452	0.0125797839	-0.2537098647	0.0236757039	-0.0238023849	-0.0479985704	-0.0840887019	0.0529583205	0.096511526	0.0010836777	-0.2173365979	-0.1488141165	0.0182574661	0.1033832269	-0.0161328867	0.088449849	0.0189101266	-0.1604496546	0.1094262264	0.0226200527	-0.0702826003	-0.0845536261	-0.031919733	0.0094594008	-0.0502027591	-0.0990289574	-0.0262586155	-0.0237457182	0.0407754331	0.1094619571	0.0307871223	0.0681808243	-0.0487153326	0.0864061001	-0.2658695694	-0.1135761044	-0.1045626373	0.0219420692	0.1430665482	0.1623221743	-0.0470023842	0.0232337028	-0.1411951543	0.0594388564	-0.0992121125	0.0047778845	-0.0026600382	-0.1151563159	-0.1955566786	0.1728345639	-0.0277243109	0.0746237614	-0.078522574	0.0043791543	-0.0895087425	0.0426380313	0.0770628187	0.0350692173	-0.0057867092	-0.0099556103	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0263447	0.0031763999999999	0.0006940432180899	1.0089516959999996e-05	-0.00472613	0.0012838599999999	1.6482964995999988e-06	2.2336304776900004e-05	0.00804932	-0.0071100799999999	5.055323760639999e-05	6.47915524624e-05	-0.00030844	0.000514501	9.51352336e-08	2.64711279001e-07	-0.000203294	6.583200000000002e-05	4.1328450436e-08	4.333852224000002e-09	-0.000638958	5.759400000000001e-05	3.317068836e-09	4.0826732576400003e-07	0.0	0.0
5446.055550621747	16.109885744307576	29659521.06045794	259.5284186946445	12793.118158686346	43.03391812708105	1851.918109368315	163663872.22211033	4701.44194248284	12.517701613235658	22103556.33853682	156.6928536780026	5951.429361485526	10998.636030530615	1.197831	35.516445	0.04238856	0.0252209	0.0464696058	-0.130790441	-0.1275008332	-0.0076099195	0.0841855598	0.0224065687	-0.0781698893	-0.0256548382	-0.1283806898	-0.0031181748	0.0694309827	0.0966388581	0.133907899	-0.0879209997	0.1287192029	-0.0828998657	0.0764732497	-0.0658610876	0.0698793535	0.1254376747	0.0999996037	-0.0329025555	-0.1107687019	0.0827642039	-0.0035489058	0.0343386979	0.1172071389	0.2001848159	0.0898971757	-0.0590362619	-0.0187849962	0.0217015856	0.1087882818	0.0450087773	-0.1632988487	0.0327272671	-0.0772924231	0.1217573769	-0.0405559258	0.0144391478	-0.1287320688	0.1312164474	-0.1659735388	0.073907381	0.1042088956	0.1351777154	-0.0205522456	0.1140575118	-0.0829186792	0.0429254559	-0.0396844875	0.0618676976	-0.1044673868	-0.1340425605	-0.0130452474	0.0389034704	-0.0417287636	0.0687867063	0.0297111951	0.033347106	-0.1120599196	0.0992368629	-0.0720044581	-0.0873434964	-0.1370987517	0.0400726886	0.1757049478	0.004021129	-0.101263633	-0.0932753233	0.0315065159	-0.085789283	-0.1069959262	0.0616909996	0.2794387646	0.0659838251	-0.209986871	-0.1232199305	0.001843943	-0.0605894002	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0260886	-0.0002560999999999	0.00068061504996	6.558720999999932e-08	0.0130449	0.01777103	0.0003158095072609	0.0001701694160099	0.0140041	0.00595478	3.54594048484e-05	0.00019611481681	-0.000659834	-0.000351394	4.35380907556e-07	1.23477743236e-07	-0.000203384	-9.000000000000762e-08	4.1365051456e-08	8.100000000001371e-15	-0.000622309	1.6648999999999982e-05	2.7718920099999943e-10	3.87268491481e-07	0.0	0.0
5443.027701318711	-3.027849303036419	29626550.557322845	9.167871401898129	12785.935819266786	-7.182339419559867	51.58599953776356	163480154.7744094	4694.25589881905	-7.18604366378986	22036038.44359745	51.6392235378944	5937.256399276971	11025.54773461566	1.110225	32.918861	0.0729427599999999	0.0331628	0.1577465583	0.0322148992	-0.0416631423	-0.0266155961	-0.0173276521	0.0639731024	0.0408212083	-0.0852581442	0.0761208826	0.0744771149	0.0060491664	0.0865844699	-0.1164553868	0.0558624436	0.0917473299	0.0220219338	0.0250210373	-0.0882718268	-0.062771263	0.1112479143	-0.0697701649	0.1669147874	0.049989036	-0.02962489	0.1003286118	-0.1223621181	0.039105778	-0.1294464135	-0.0403008993	-0.0594674811	-0.0826700219	0.1149600119	-0.2612931991	0.0837528154	-0.0327730462	0.0616045506	0.137326599	0.1544166468	-0.0177128353	-0.0684701949	-0.1215712062	-0.0734386291	-0.2639484718	0.0942874092	-0.0311500051	-0.0386579259	-0.0253881749	-0.0205795132	0.0113436533	-0.1355664486	0.0463516047	0.0649841518	-0.1863220314	0.0834859832	0.1379854317	-0.0234809361	-0.0175105348	-0.0434240711	0.1493173005	-0.0410796034	0.1535779181	-0.0837567294	-0.0648176937	0.0112059495	-0.0382746779	-0.1372006599	-0.2237887111	0.0537414743	0.1293520655	-0.1191106187	-0.0119220828	0.0282201933	-0.1706414477	0.1060936695	0.1236652244	0.07348695	0.0706934969	0.056927729	0.075633957	0.1125104343	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0236237	-0.0024648999999999	0.00055807920169	6.075732009999995e-06	-0.00369206	-0.01673696	0.0002801258300415	1.36313070436e-05	-0.00680595	-0.02081005	0.0004330581810025	4.63209554025e-05	-0.000367311	0.000292523	1.34917370721e-07	8.5569705529e-08	-1.6762e-05	0.000186622	2.80964644e-10	3.4827770884e-08	-0.000442837	0.000179472	3.221019878400001e-08	1.9610460856900002e-07	0.0	0.0
5425.178385515794	-17.849315802916863	29432560.514667757	318.59807463225764	12754.571739737028	-31.364079529757877	983.7054847489768	162679100.26409844	4687.780647769271	-6.475251049779217	21975287.40160009	41.928876157666856	5953.33515155336	10959.471250052686	1.277686	37.884178	0.060638017	0.0275925	-0.1108429539	0.12015853	-0.0551782577	0.231427687	0.0252010957	-3.02883e-05	-0.1649560212	0.0346104922	0.1098760493	-0.0418514263	0.0063625927	-0.1623647849	-0.0797910287	-0.0297667206	0.1080029446	-0.0192924498	0.0048831171	-0.0267449371	-0.109936531	-0.0428623125	0.0835899602	0.1730188706	-0.0509363467	-0.017793172	0.0731518438	-0.0110009434	-0.019234536	-0.0759271828	-0.0672876153	-0.0056274244	0.1481299215	-0.0058085293	-0.0172875996	-0.0866865106	0.019390261	0.0374058042	0.1225452334	-0.0880978176	0.2697478064	0.0355287926	-0.0803457405	0.0898799007	0.0406829121	0.1542989976	0.0187814023	0.1883971511	0.1688930221	0.050671205	-0.2183266492	-0.0518234257	-0.1540907054	0.1342600224	-0.036812608	0.1359020926	-0.090893421	-0.0365707261	-0.0667316633	-0.0669097068	0.056914387	-0.0689994845	0.078226005	0.006222359	0.0218918998	0.0526343951	0.152642579	0.0138439102	0.0902975498	0.025524032	0.1310242581	0.0919197564	-0.0840136734	0.1706029717	0.1171095343	-0.0899324851	0.0660811063	0.1094542303	-0.1335301853	-0.0209712402	-0.1156446645	-0.0006842986	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0189432	-0.0046805	0.00035884482624	2.1907080250000007e-05	0.00719989	0.01089195	0.0001186345748024	5.183841601209999e-05	-0.000652083	0.0061538669999999	3.787007905368899e-05	4.2521223888900004e-07	-0.000575135	-0.0002078239999999	3.307802682249999e-07	4.3190814975999987e-08	-0.000403861	-0.000387099	1.63103707321e-07	1.4984563580100005e-07	-0.000259526	0.000183311	3.3602922721000005e-08	6.7353744676e-08	0.0	0.0
5424.1094116269005	-1.068973888893197	29420962.909299523	1.1427051751354451	12753.837371009207	-0.7343687278207653	0.5392974284010893	162660367.68615106	4692.36592039211	4.585272622838602	22018297.93085729	21.02472502575319	5942.222130945692	10976.207725474673	1.153549	34.203453	0.058362007	0.0294595	-0.0039330165	-0.0750300592	-0.0061908606	-0.09010102	-0.0167158049	0.0229268289	0.0173917904	-0.071515463	0.0818407872	-0.0482327084	-0.1925842604	0.0883766197	-0.0042395074	-0.0766886608	0.0220582855	0.0516300605	0.1043264251	0.0629211782	-0.0163577813	0.1012826868	0.0341802566	-0.225404858	0.1071266283	-0.0703017242	0.0853666771	0.0793978812	0.1543107619	-4.5566e-06	-0.2968475184	-0.1299385833	-0.0596937545	0.0691454645	-0.2672159038	-0.0047263443	-0.0710572584	0.2265862812	-0.0899747883	-0.0502043165	-0.0387790164	0.068191733	0.0276387945	-0.0519149819	-0.0542765568	-0.0327600052	0.0046670132	-0.0547460731	0.1979980573	-0.0820081419	-0.0573726803	0.1684480773	0.0214861538	-0.0781608473	-0.1943609133	-0.1221563203	-0.0632361971	0.0920228899	0.0751365409	0.058601574	-0.1211631773	-0.1810597227	0.118244761	0.0920396094	0.0135914368	0.1410653771	0.0950922792	-0.0201988237	-0.2708780062	0.2095346313	-0.0386045859	0.1226665969	0.0294468196	-0.0666235937	-0.1483308622	0.1762129	0.191398876	-0.1938001814	-0.0339532505	0.1038565619	-0.076840775	-0.0289050729	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0162032	-0.0027399999999999	0.00026254369024	7.5075999999999965e-06	-0.00383178	-0.01103167	0.0001216977429889	1.46825379684e-05	-0.0031402	-0.002488117	6.190726205689001e-06	9.86085604e-06	-0.000176845	0.0003982899999999	3.1274154024999994e-08	1.5863492409999997e-07	-5.77616e-05	0.0003460993999999	3.33640243456e-09	1.1978479468036e-07	-0.000357181	-9.7655e-05	9.536499024999998e-09	1.27578266761e-07	0.0	0.0
5435.935507246776	11.82609561987556	29549394.838946264	139.8565376104399	12775.750816964526	21.91344595531882	480.1991136366788	163219808.93716976	4701.183791228055	8.817870835945541	22101129.03890539	77.75484607941893	5950.347608860486	10974.301547872994	0.999175	29.626163	0.0537034349999999	0.0283914	0.1133927708	-0.111797445	-0.0375719519	0.0762291747	0.0297308889	-0.0288293971	-0.1411877831	-0.0548976256	-0.0518991077	0.0059148427	0.0074801661	0.0888039595	-0.0335444552	-0.0995864134	-0.0893995268	-0.0141100386	0.050642983	-0.0973944591	0.1712872475	-0.0496061836	-0.0339476278	-0.0195382288	0.0374217086	0.0765745028	0.114083462	0.1250639534	-0.0414917224	-0.0883667761	-0.0172704295	-0.0214898524	-0.04762138	0.1012835074	0.0339672339	-0.0786388143	0.1319255113	0.1416739982	0.1381069446	-0.3078770469	-0.0280398971	-0.0328741758	-0.1261499957	-0.0330748608	0.0760601141	0.0054089351	0.0155333293	0.1054093277	-0.0531933394	-0.1787574264	0.1085221367	0.017265757	-0.0436422244	-0.0090849795	0.0708722941	-0.1108884466	0.0456316646	0.0484517261	-0.0531728056	-0.0554734948	0.02332348	-0.1068019011	-0.1156161921	-0.1727500962	0.0742371702	0.0485291793	0.0099758667	0.0924047685	-0.0735105193	0.081309476	-0.0203590545	0.2422455355	-0.0672948433	0.0144149269	-0.0459222947	0.1277989829	-0.121738365	0.2328752816	-0.1213309848	0.0396798479	0.0227294159	-0.0036051425	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.0149257	-0.0012775	0.00022277652049	1.632006250000002e-06	0.00534608	0.00917786	8.42331141796e-05	2.8580571366399994e-05	-0.000652095	0.002488105	6.190666491025e-06	4.25227889025e-07	-0.000575135	-0.0003982899999999	3.307802682249999e-07	1.5863492409999997e-07	-0.000403861	-0.0003460993999999	1.63103707321e-07	1.1978479468036e-07	-0.000286371	7.080999999999998e-05	5.0140560999999975e-09	8.2008349641e-08	0.0	0.0
5439.789107424087	3.853600177310909	29591305.533249743	14.850234326570671	12780.07436042746	4.32354346293323	18.693028075872668	163330300.65805534	4690.411311213041	-10.77248001501448	21999958.268355235	116.04632567388636	5945.869778690966	10996.967376329469	1.043924	30.953001	0.0366459049999999	0.0265571	0.1174192244	0.0670736021	-0.0035074946	-0.0734270664	0.0392982951	-0.0911572917	0.0651941075	-0.0503465444	-0.031750687	0.1162740228	-0.0028955421	0.0261944331	0.010789461	-0.0831756018	-0.0224006847	0.0683780765	0.0292967063	0.2473829689	0.0547043991	0.0495353987	-0.1654899234	0.0242510102	-0.0571341553	0.0542804352	0.0600469988	-0.04871324	0.1792250247	0.0296115132	0.1819003406	0.0900974602	-0.0189390693	0.123803188	0.0896487816	-0.0163673519	0.0555922408	-0.0126689911	-0.0695321503	0.1743171766	0.1053242754	-0.1265025739	0.0934156908	-0.0415858582	0.0973749822	-0.1168080831	-0.0164573807	-0.0110058428	0.1207774171	-0.0974741879	0.0627588237	-0.1263954775	-0.0288125445	-0.1083814688	-0.0539959913	-0.031712015	0.0866381756	0.0216925803	-0.0068294272	-0.1220193514	0.0809904579	0.0268361219	-0.0728418397	0.0713032967	0.0841657112	-0.1910250028	-0.1353247957	-0.0753108536	-0.008835304	-0.0151806087	0.0490176019	-0.1672521195	0.1113694182	0.0881183555	0.1023918378	0.0074592891	-0.0708986358	-0.0674990061	-0.1308189956	0.1278529482	-0.132321559	-0.1062958696	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0118369	-0.0030888	0.0001401122016099	9.540685440000006e-06	0.00508687	-0.0002592099999999	6.718982409999964e-08	2.58762463969e-05	0.025243	0.025895095	0.000670555945059	0.000637209049	-0.000510148	6.498699999999997e-05	2.60250981904e-07	4.223310168999996e-09	-0.000403861	0.0	1.63103707321e-07	0.0	-0.000203302	8.306899999999999e-05	6.900458760999998e-09	4.1331703204000014e-08	0.0	0.0
5428.624759884288	-11.164347539798657	29469966.783628747	124.64265598940828	12775.547045455696	-4.5273149717631895	20.49658085355113	163214602.31065178	4678.830086374736	-11.58122483830448	21891450.977165423	134.1247687553606	5927.011827492011	10945.84475772749	1.167762	34.624886	0.088216137	0.0422511	-0.0632502733	0.1667476985	0.0706974911	0.0330855966	-0.0179526891	0.0568681414	0.0888552435	0.0978300492	0.1490370003	-0.0710340981	0.0726558391	-0.0396119372	-0.0312282207	-0.0316202358	-0.0148879304	-0.0136534097	-0.1325663979	0.0439384434	-0.1134662751	-0.1304544384	-0.1234096507	0.0555661855	0.0819326973	-0.0064628855	-0.1118679884	-0.1830981973	-0.006677402	0.1154490911	0.0391014956	0.0736911738	-0.1672191726	0.0417181737	0.1338215521	0.0855469937	0.1032952194	-0.0533302328	0.1566199603	-0.1220637005	-0.0324019263	-0.0436604325	-0.0005675725	0.0392066432	2.81359e-05	-0.1789403597	0.0879063118	-0.0251165109	0.0126031853	0.1258833816	0.1059466365	0.0286623844	0.0646621845	-0.0375491785	0.1156342983	0.1942114418	-0.0285027132	-0.0791558949	0.0494986704	-0.0956510832	-0.0142285805	-0.0318263347	-0.0010685302	0.0843108409	-0.1945715672	-0.0492225418	-0.1769006134	0.017758667	-0.0092631286	-0.0092963635	-0.0610686845	0.0091529023	-0.0062944169	0.0757635338	0.13250493	-0.0225789817	-0.1237283821	0.158776969	-0.0191014419	-0.0717748887	-0.1147577178	-0.0945666647	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00246496	-0.0093719399999999	6.0760278016e-06	8.783325936359997e-05	0.000422616	-0.004664254	2.1755265376516004e-05	1.78604283456e-07	-0.000625923	-0.025868923	0.0006692011771799	3.91779601929e-07	-7.30593e-05	0.0004370887	5.33766131649e-09	1.9104653166769e-07	-1.80067e-05	0.0003858543	3.2424124489000005e-10	1.4888354082849e-07	-6.00246e-05	0.0001432774	2.052841335076e-08	3.60295260516e-09	0.0	0.0
5452.460320832809	23.83556094852065	29729323.55025622	568.1339657306427	12798.27037628121	22.72333082551449	516.3497638057772	163795724.6243972	4701.910627773974	23.08054139923752	22107963.551573846	532.7113912819169	5940.328283035569	10979.566057809358	1.126909	33.413563	0.044087862	0.0246917	-0.0711282911	0.1511357985	0.0443991323	0.0105132121	-0.0247240284	0.0201027065	0.0398333906	0.169544835	-0.1129788243	0.108523789	0.2345286278	0.0418919666	0.0201913516	-0.0245036507	-0.0948059752	-0.0189081196	-0.0451698862	-0.1021561089	0.0356727114	-0.0810009348	0.0016906021	-0.1673188334	-0.0335390708	-0.1555298968	-0.1514767895	0.0851058036	-0.271080308	0.0211305066	-0.0121079737	-0.0241005017	0.2129123209	0.0147391995	0.1637240782	-0.0495451252	0.0501026419	0.0754271501	-0.1383910445	0.2136977124	-0.079043792	0.0074459462	-0.1095613213	0.1562084262	-0.0087203679	0.0442447898	0.0195779216	0.0532756262	0.0817314215	-0.1214784912	0.096073631	0.104852296	0.081353356	0.0774625226	0.2169993345	-0.1407023156	-0.0118848255	-0.0227980347	0.0226313037	0.0410186755	-0.2620631378	0.1578966448	0.0026826499	-0.2079753101	-0.0145390064	-0.0163655859	0.0984978645	0.075961326	0.1516805023	-0.0566335945	0.0729043272	-0.087220498	0.1243657624	-0.0382735603	-0.0042301977	0.0638921036	0.0427104135	-0.1545990283	-0.2132359243	-0.1015767355	0.0828257882	0.1114451905	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00249604	3.108000000000017e-05	6.2302156816000006e-06	9.659664000000106e-10	0.00607759	0.005654974	3.1978730940676e-05	3.69371002081e-05	0.0121842	0.012810123	0.0001640992512751	0.00014845472964	-0.000452912	-0.0003798527	2.05129279744e-07	1.4428807369729e-07	-0.000140099	-0.0001220923	1.9627729801e-08	1.4906529719289997e-08	-5.01359e-05	9.8887e-06	9.778638768999998e-11	2.51360846881e-09	0.0	0.0
