global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
4702.136657175974	n/a	n/a	22110089.14275804	10550.890133138835	n/a	111321282.60156643	n/a	4474.167804132517	n/a	n/a	20018177.539535988	4623.131276103007	7622.835070156149	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0313992	n/a	n/a	0.00098590976064	-0.116658	n/a	n/a	0.013609088964	-0.0169674	n/a	n/a	0.00028789266276	0.000550101	n/a	3.02611110201e-07	n/a	-0.00175407	n/a	3.0767615649e-06	n/a	0.000300298	n/a	n/a	9.0178888804e-08	0.0	0.0
4677.654605283	-24.482051892973686	599.3708648902565	21880452.606325258	10398.503006631036	-152.38712650779962	108128864.77891468	23221.836325304124	4483.282881801732	9.11507766921568	83.08464091583434	20099825.398256447	4624.8645440001865	7471.767403239199	1.209494	48.869366	0.1589603	0.0973069	0.0484625844	-0.1394670092	0.0661633713	-0.0022374574	0.0277749799	-0.2074463908	0.0051659277	0.0519275718	-0.2601509883	0.0118611154	-0.2174726219	0.1361427814	-0.0539813743	0.1636829888	-0.1529269556	0.1672469759	-0.0433097444	0.2168807282	-0.1923000188	0.1825160036	-0.0338980565	0.078885147	-0.0436191976	0.0349382855	-0.0954184572	0.0134717993	-0.0324153864	0.1277928557	0.0379021744	-0.1667853438	0.0151339064	-0.0880852556	0.2334797854	-0.0501198528	0.0232973471	-0.1614857073	0.039790964	-0.0267168884	0.037571611	-0.031502677	0.0559337724	-0.0451710777	0.1447564848	-0.1140848089	0.1537046264	-0.0177928095	0.0512509532	0.0052719754	0.0877957	-0.150266584	0.0932075345	0.0056121628	0.0851800123	-0.0190427529	-0.0081568189	-0.0352965097	0.1501481153	0.0587462154	-0.0052151075	-0.1004971837	0.1145894602	0.065490809	0.0578534943	-0.1168299029	-0.0777555558	0.00664117	0.087313713	-0.1077154893	-0.1620841007	0.0021524658	0.0203069268	0.0857754178	-0.0834029213	-0.0288236588	0.1453791505	-0.0355236399	0.0369635384	0.1898415822	-0.0072022768	0.2270005146	-0.0630044182	0.0915061062	-0.1095885678	0.1051854482	-0.0669860479	0.0032299173	-0.0947590246	0.1130299934	-0.0517300988	0.0305704735	-0.1821945356	0.0345359908	-0.1219352109	0.0206225976	0.0849496127	-0.023589433	-0.0409417258	0.0851506424	-0.0912481587	-0.0572031245	0.0218646449	0.0614318689	-0.0793001777	-0.0471424881	-0.0855609556	0.0865995151	0.1768686079	-0.021329115	-0.0808795534	-9.1664e-05	0.1875851373	0.0323474351	-0.0781922996	-0.1227434981	-0.0481794736	0.0849720733	0.0222760727	-0.073651359	-0.0161698163	-0.0587546612	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0336677	-0.0022684999999999	5.146092249999999e-06	0.00113351402329	-0.036214	0.0804439999999999	0.0064712371359999	0.001311453796	-0.0175103	-0.0005428999999999	2.9474040999999884e-07	0.00030661060609	0.000980658	0.0004305569999999	9.61690112964e-07	1.85379330249e-07	-0.0008667539999999	0.000887316	7.512624965158267e-07	7.873296838561774e-07	0.000496523	0.000196225	3.8504250625000014e-08	2.4653508952900004e-07	0.0	0.0
4670.738827968265	-6.915777314735351	47.8279758670081	21815801.19909036	10309.29988886118	-89.20311776985545	106281664.19847314	7957.196219862702	4477.141162295635	-6.141719506097616	37.72071849157994	20044792.987121902	4617.998356272923	7453.498202641213	1.076699	43.503777	0.143689232	0.0781204999999999	0.1431580508	-0.0631392672	-0.0499612844	0.0652261772	-0.210080111	0.0335942441	0.0731966799	0.0653579469	-0.058232055	-0.1960473955	0.0345020081	0.0108291535	0.0258461255	-0.0749776675	-0.0262337807	0.3013113112	0.0232511333	-0.1088996321	0.1173651671	0.031900037	0.049338331	0.1029032246	-0.0326282912	-0.0377488675	0.0374082623	0.0153020137	0.0270972817	0.0741265041	-0.0412834391	-0.0955479026	0.0254034189	0.1268074995	0.0432645153	0.0382857125	0.1431584291	0.0147098515	0.0689149734	-0.0358694912	-0.0340281057	0.0011601418	-0.1342369509	0.2927754474	-0.0352405505	0.0202837184	-0.1835907465	-0.1209799581	-0.1023775888	-0.009434141	0.026528182	-0.0021911727	-0.0904810033	0.0366995721	0.0496093725	-0.0547384808	-0.006679817	-0.0009620922	0.1067833964	0.0316195974	-0.0902202207	0.0130386206	0.1197864172	-0.073262709	0.0379970828	0.0395817358	0.0270727652	-0.1580383256	0.0428700041	-0.0685305936	0.0702396827	-0.031172193	-0.0684134505	0.0581645166	-0.0287807402	0.025868042	-0.0067025129	0.0877711218	0.1471708159	0.1018116481	0.0155774416	-0.0229678874	-0.1239344449	0.053561647	0.0128386618	0.0849167714	0.0225445353	0.0319535892	-0.0601042668	-0.1653552435	0.2303140681	-0.15044925	0.064183382	-0.1324095115	0.177283263	-0.042889625	0.0511377975	0.0247959347	-0.0983236205	0.0811984697	0.0465662851	0.0336386142	0.0420776765	0.005717687	-0.0147069916	-0.0741094611	-0.0455441194	0.1528090238	-0.0313114871	-0.0100822568	-0.0192990524	-0.0661657634	-0.0289873272	0.0143108563	-0.0919954904	-0.0831837991	-0.0217525502	0.1050808728	0.0370362737	0.166904458	0.0506846871	-0.0230345169	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	0.0246226	0.0582903	0.00339775907409	0.00060627243076	-0.0392657	-0.0030516999999999	9.312872889999985e-06	0.00154179519649	0.000752582	0.018262882	0.0003335328589459	5.663796667240001e-07	0.000280595	-0.0007000629999999	7.873355402500001e-08	4.900882039689998e-07	-0.000689913	0.0001768409999999	4.75979947569e-07	3.127273928096463e-08	0.000901306	0.000404783	1.6384927708900005e-07	8.123525056360001e-07	0.0	0.0
4670.856903806532	0.1180758382670319	0.0139419035824622	21816904.21583714	10270.18269365642	-39.11719520476072	105476652.56107984	1530.154960687355	4477.800398852069	0.6592365564338252	0.4345928373387279	20050696.411959745	4614.160983979828	7454.558202465627	1.103611	44.591164	0.1281420919999999	0.0690128	0.0815113778	0.1113185935	-0.0184697948	-0.0352368831	0.1232526643	-0.0600059107	-0.0986586363	-0.034578155	-0.0434903701	-0.0654244652	0.034094521	-0.0203709361	-0.0388188759	0.0571317217	-0.0191265022	-0.0953027861	-0.0247999769	0.0895852278	-0.0309419902	-0.0616967705	0.0021492526	0.0138807436	-0.0961331332	-0.0026749864	0.0006671277	0.008296667	0.0542937511	-0.2541719382	0.0082695119	0.0908244276	0.0925710278	0.0103094146	0.1016221079	-0.0084130112	-0.0147557372	0.0532103429	0.0186965398	-0.0272390569	0.0733166542	0.0589946028	0.0532901635	0.0952855102	0.1145645046	-0.0144126679	0.0519342656	0.0947437896	-0.036541909	0.0862197835	0.0881184039	-0.0365363229	0.146915669	0.1120464548	0.0541945789	0.030914003	0.0318209579	0.0982482417	-0.10930866	-0.0551139407	-0.0246678474	-0.0376357663	-0.007821633	-0.1707612277	-0.0319154339	0.0515044017	0.0395454974	0.0499582846	-0.0149317092	0.1325131427	-0.000124888	-0.0954276408	-0.0146468438	0.0311548718	0.0683924307	0.0704203979	-0.1238254318	0.0757423283	-0.1602294706	-0.1431570965	0.090094857	0.1265920173	-0.0634025977	0.0229445269	-0.0157432121	-0.0531808143	0.0370791271	0.0494105371	0.012831416	-5.6146e-05	0.0653775424	-0.0639869703	-0.1544586225	0.0060505195	-0.0852379644	0.0272984917	0.0637240779	0.111648	0.1099240142	0.0668555273	-0.0567253663	-0.0590105258	0.0702179739	-0.0133599405	0.1186178555	-0.0443352311	0.0761616228	-0.0800839144	-0.0427880732	-0.1658727995	0.0678209277	-0.064124619	-0.0314123273	-0.0022004035	0.0102868451	-0.0135237716	0.1340131159	0.0875590517	-0.1086433996	0.1317642619	-0.1429360776	0.0162778196	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0285635	-0.0531861	0.00282876123321	0.0008158735322499	-0.0292439	0.0100218	0.00010043647524	0.00085520568721	-0.00665531	-0.007407892	5.4876863883664e-05	4.42931511961e-05	0.000545586	0.000264991	2.9766408339600005e-07	7.0220230081e-08	-0.000980463	-0.00029055	9.61307694369e-07	8.44193025e-08	0.000306321	-0.000594985	3.54007150225e-07	9.383255504100001e-08	0.0	0.0
4669.349848631011	-1.507055175520691	2.2712153020637	21802828.008910444	10247.68530494995	-22.497388706469792	105015054.10928714	506.1324986099945	4487.049840002633	9.249441150564053	85.55216159774767	20133616.266667653	4630.983108208493	7405.383460968933	1.10368	44.593956	0.0757214	0.0348397	-0.1177434148	0.0876612463	-0.1020769464	0.0659205904	-0.0739024739	-0.0484306407	0.0443063118	0.0256637673	0.129036673	0.0593896279	0.0439118717	0.0707045683	-0.0820409457	-0.0697179141	-0.0881844941	0.0859298016	-0.0261967985	-0.0367055047	-0.1078403636	0.0111839308	0.1751486109	-0.0729056055	-0.0798757065	0.0299590456	-0.0066721837	-0.0102065092	0.1347766053	-0.041742074	-0.0684326508	-0.059151777	0.0677720856	-0.0298881396	-0.1296780506	-0.0467698576	-0.0343286191	-0.0705602351	0.0214987581	0.0139339916	0.1057778863	-0.1378778732	-0.121551855	-0.0873171124	0.1381210047	0.146430072	-0.0653421844	-0.0756404888	0.0442294183	0.0554725946	-0.1216454651	-0.1129457408	-0.0346006947	-0.1903210424	0.0796854098	0.0192737647	0.0157820678	-0.0018182627	-0.0596913988	-0.0684605297	0.0072625681	0.0256534969	0.0539862847	-0.0042422242	-0.0881227051	-0.0614405848	-0.1714014191	-0.0199044739	-0.145231676	-0.0271475396	-0.0193749031	0.0974530835	-0.0008405093	0.1741230313	-0.0677335598	-0.1353215039	0.0501145309	0.0880020062	-0.078420521	0.0069999999	0.0576302326	-0.0711136032	0.1109164227	-0.0420146813	-0.0955594435	0.0303642712	0.0669020808	0.0721591863	-0.0397146127	-0.1055964235	0.0486489795	0.1784644913	-0.0360433381	0.0676816834	0.0850011302	0.1098997299	0.0490118979	-0.0827952763	-0.0818344747	-0.0487533573	-0.1315049565	0.1256135962	-0.123450779	-0.0237060994	0.0069181687	0.0127976905	0.0273531503	0.0382229298	-0.0908895179	-0.0046162355	0.0329196628	0.1806402135	0.1299735883	0.0420547314	-0.0606642699	0.0974903072	-0.0369807022	0.036107042	-0.057203378	-0.0175674323	-0.0577172023	-0.02404384	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0402074	-0.0116438999999999	0.0001355804072099	0.0016166350147599	-0.0144055	0.0148384	0.00022017811456	0.00020751843025	-0.00173266	0.00492265	2.423248302250001e-05	3.0021106756e-06	0.000757891	0.0002123049999999	5.743987678810001e-07	4.507341302499999e-08	-0.00061276	0.000367703	3.7547481759999993e-07	1.3520549620900006e-07	0.0	-0.000306321	9.383255504100001e-08	0.0	0.0	0.0
4672.519343224293	3.169494593282252	10.045695976845428	21832437.01280518	10258.974815846295	11.289510896345746	105246564.27216852	127.45305627870933	4479.990221657655	-7.059618344977935	49.83821117674899	20070312.386148203	4618.442979238033	7427.671258898388	1.145929	46.301025	0.16748192	0.103549	0.0141064886	-0.1182240752	0.0833550282	-0.0288334154	-0.0379577207	-0.0993688989	0.1320956774	0.0584180384	-0.0492403591	-0.0201506598	-0.1031829251	-0.2174251555	0.1169312466	-0.0880542342	0.0221048921	-0.0265526818	-0.0071288945	0.0589056933	0.0906894288	-0.0426163926	-0.1325803252	-0.0453465054	0.0601252863	-0.0487749206	0.0345256429	-0.1097132346	-0.0160795629	0.0392538702	-0.02749787	0.0398617182	0.0539768888	-0.0601151346	-0.019331296	0.1729829642	-0.1262231876	-0.043565837	0.0972037308	0.04021017	-0.002138111	0.0142332543	0.0561482138	0.020638871	0.1106957625	0.0912944079	-0.1284604296	-0.1429999806	-0.0736587385	0.0408179783	0.1156699662	0.1302103823	-0.0910368237	-0.0511992369	-0.0675871509	-0.0354151105	0.1073422948	-0.1524346319	0.0191781178	0.0903351727	-0.0215152568	-0.0810135566	0.0536106202	-0.0149030486	-0.0960055332	0.1380143486	0.0909057379	0.0128166574	0.0567033212	0.0448742714	0.1379095784	-0.0688543618	-0.0778907657	0.0112397758	-0.0243583638	0.0270013004	-0.0443619171	-0.0021064886	0.0799438254	-0.0365565315	-0.0125114711	-0.0145452219	0.0749298779	0.1362585729	0.0060943427	0.0200389159	0.1923627343	-0.0936814335	0.0641330137	-0.0244148558	0.0378530225	0.1008812939	-0.0693463738	0.0344350504	0.1476035774	-0.0701790424	0.0444791399	0.1273063945	-0.1020363384	0.0098403764	0.1555275768	0.0689381902	0.0798160338	0.0238795914	-0.0534928397	0.2150036815	0.0090568533	0.0943652772	0.0474515662	-0.0547982377	0.0371618016	0.0024706042	-0.0981649203	-0.0705438671	0.0943121132	-0.0418848998	0.0087654897	-0.0501748409	0.0023492031	0.1389104909	0.0644717297	-0.0283996683	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	0.041487	0.0816944	0.00667397499136	0.001721171169	-0.0305471	-0.0161416	0.00026055125056	0.00093312531841	-0.00025154	0.00148112	2.1937164544000003e-06	6.32723716e-08	0.000204375	-0.000553516	4.1769140625e-08	3.06379962256e-07	-0.00061276	0.0	3.7547481759999993e-07	0.0	0.0008097799999999	0.0008097799999999	6.557436483998381e-07	6.557436483998381e-07	0.0	0.0
4672.567228075241	0.0478848509474119	0.0022929589502558	21832884.500882737	10225.442013596376	-33.53280224991977	104559664.37342188	1124.4488267322242	4490.467553798828	10.477332141173065	109.77448879645816	20164298.851720028	4629.005154867988	7487.353495078009	1.089467	44.019695	0.14166642	0.0867913	0.1079269322	0.014842179	-0.04681297	0.0209895067	0.0831937359	0.0541523289	-0.0009705093	-0.0504534187	0.0280827942	-0.0218232835	0.0898749358	0.105560708	-0.0772022882	-0.027033014	0.0895545548	-0.1281134879	0.1922946476	0.0491574554	-0.0072826857	-0.045995301	-0.0134840349	0.0078348286	-0.0158069638	0.0325329977	0.0223245016	0.0488585258	0.0537509783	0.0850363076	0.0868425332	-0.0597156441	0.0257078445	-0.0928968011	0.0483756557	-0.037849346	-0.0025979669	0.1491419583	-0.010771883	0.0294445281	0.0744824943	-0.0228059012	-0.0657959265	-0.0665544912	-0.091365447	0.0423460788	0.0684470676	0.0700214844	-0.0003630576	0.0786399254	0.0158816254	-0.0826221853	0.0772736022	0.0279092158	-0.0522251946	0.1231686702	0.0697178782	-0.0283401601	-0.136559206	0.0726834798	-0.0281987907	0.0043060796	0.0932276672	0.0683267126	0.0266989563	0.1087682769	-0.0585228897	-0.0400953915	0.007529443	-0.1204554611	-0.0966089445	0.0075969677	0.1873423751	-0.1420418552	0.0034633915	-0.02761636	0.0146604637	0.0282803759	0.0651227299	0.0835807313	0.0515668812	0.0989775486	0.053243746	0.0158519821	0.0216811867	-0.1234902896	-0.0581213281	0.1164874342	0.0303301896	0.0578696456	-0.010320131	0.0095863507	0.0852482324	0.13042837	-0.0934903386	0.0617513664	0.0253924601	0.0266901565	0.0712922132	-0.0135877997	-0.0610725459	-0.0011267104	0.0693555574	-0.1476791537	-0.0080021461	0.1160775397	0.0542281145	0.0153700053	-0.062528159	0.0070044675	-0.0204235478	0.0551010681	0.0273583828	-0.0329939895	-0.0952627487	-0.0616449518	0.0215210944	-0.0436592259	0.2176147809	-0.2667096316	0.010677705	0.0600598411	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0304237	-0.0719107	0.00517114877449	0.00092560152169	-0.00998117	0.02056593	0.0004229574767649	9.96237545689e-05	0.00795755	0.00820909	6.738915862810001e-05	6.332260200250002e-05	0.000158765	-4.560999999999999e-05	2.5206325225e-08	2.0802720999999993e-09	-0.000736436	-0.000123676	5.423379820960001e-07	1.529575297600002e-08	0.000159452	-0.0006503279999999	4.229265075838699e-07	2.5424940304e-08	0.0	0.0
4667.8138157107	-4.753412364540964	22.59492910737092	21788485.81813968	10230.059456896077	4.617443299701336	104654116.49162886	21.32078262595676	4487.3326575176825	-3.134896281145302	9.827574693538644	20136154.379224703	4628.619799096835	7409.466254760918	1.105549	44.66946	0.1200408609999999	0.0703668	-0.0024541735	0.163991955	0.0346465351	-0.0024152264	0.1296521402	-0.1185164251	-0.1056345585	-0.0870465257	-0.0066886245	0.0575590267	0.1103273176	-0.0349927775	-0.0518071854	-0.0596348419	0.0683941422	-0.0695204636	0.11003421	0.0880364634	-0.0066546961	0.0016372508	-0.1074534317	-0.0590769276	0.0129512452	-0.0145404117	-0.1251730144	-0.0944666964	-0.0261012957	0.0623782831	-0.0090652379	0.0443555127	-0.0559505413	0.1288396585	0.0220870756	0.0312998345	-0.0270525126	-0.1198453216	-0.082559776	-0.0344530672	-0.0871653366	0.0192890636	-0.0219318992	0.035385985	-0.0626934886	-0.0322317261	-0.0542874999	0.0604247393	0.0495733992	0.0895835755	-0.1172158879	-0.0530191985	-0.0880652352	-0.1026073804	0.0566231731	-0.0926929633	0.1814279335	-0.0775519503	-0.0619208076	-0.0476918361	0.0786308607	-0.073511304	-0.2007595263	0.0980452278	-0.0309057624	-0.1798555829	0.0144902212	0.1571512426	0.0289290984	-0.049819824	0.0412968256	-0.0289780169	0.1651746736	0.0650982764	0.0299625665	-0.0285423696	0.0628188971	-0.0853761993	0.0450509834	-0.079783479	-0.0289794265	-0.0871575154	-0.1223959602	0.0023790804	-0.0189547468	0.0379226921	-0.0146530861	-0.1609094156	-0.027140936	-0.092145294	-0.0004932797	-0.0457082364	0.0641271217	-0.0428411737	0.0405423336	0.0814721514	0.0630322931	-0.1231226233	0.1176880256	0.0253200322	-0.0606880383	0.0052956838	-0.134272454	0.0771559769	0.1512477979	0.1450585464	0.0637871863	-0.0875353709	0.1059624092	0.0789735093	0.0601130127	-0.0256929493	0.0417533467	0.0840807116	0.1257690785	-0.0602637668	-0.0179081232	-0.1723158539	0.0514712438	-0.0210044822	-0.1570310983	0.1164679561	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	0.0293424	0.0597661	0.00357198670921	0.00086097643776	-0.000583259	0.0093979109999999	8.832073116392097e-05	3.401910610810001e-07	0.0364718	0.0285142499999999	0.0008130624530624	0.00133019219524	0.000241162	8.2397e-05	5.8159110244000004e-08	6.789265609e-09	-0.0008982559999999	-0.0001618199999998	8.068638415358203e-07	2.6185712399967622e-08	0.000362487	0.0002030349999999	4.122321122499999e-08	1.3139682516899998e-07	0.0	0.0
4665.10167784179	-2.712137868909849	7.355691819974858	21763173.664602283	10242.920692142692	12.861235246615252	104917424.30552492	165.41137206877846	4481.851935887063	-5.4807216306198825	30.038309592344664	20086996.77521461	4620.132689317967	7434.009269293437	1.108819	44.801594	0.1268745909999999	0.0559703	-0.1167193713	0.0214095487	0.0270118208	-0.035133231	0.0209413056	0.0367653671	0.1651048448	0.0214619747	0.1669194907	-0.0732498408	-0.0387563144	-0.0693298432	0.0541067256	-0.1728230816	-0.0223974808	0.008538434	-0.094184117	0.0446179793	0.0506369379	0.0626852242	-0.0608649656	-0.0897749625	0.0113384546	-0.1585174482	-0.128387843	0.0950005562	-0.0390916495	-0.1550009306	0.0345125816	0.0954842354	-0.0076628458	0.0477044646	0.0592328513	0.0495697322	-0.1521897582	-0.040166685	-0.160807598	-0.0482412059	-0.0007657443	0.1312102621	0.1479193	0.0850636986	-0.0903379726	0.0444277976	0.0308445812	0.0708916548	0.043028084	-0.0882822455	-0.1789099602	0.016137096	-0.1386788583	0.0072003078	-0.1013305932	-0.1165894437	0.0492497056	0.0833453372	0.1500674586	-0.0331195225	-0.0427586825	0.0387685104	0.0107161247	-0.0041178647	-0.0652991628	-0.0355696012	0.0447178519	-0.0106984801	-0.1006792754	0.0234444421	-0.1516603547	0.0541831301	0.0734568036	-0.1067399724	-0.0700386345	0.0239871243	-0.1580081472	-0.0254032972	-0.0653442359	-0.1283706917	-0.0381147735	-0.051114512	-0.0974301788	0.0642754959	-0.0754858226	-0.0949078344	0.0610359677	-0.2656963772	0.0901380729	0.0444846862	0.0259170393	-0.0284842569	-0.0163323303	-0.0649492856	-0.0228524597	-0.0164982214	-0.1244020621	-0.1493902582	0.0439337957	-0.1527149326	0.0825039752	-0.0500883713	-0.0371500122	0.0085298214	0.0826040246	-0.0591206525	-0.0957186828	0.0562379692	0.0473261398	0.0759270515	-0.0179266329	0.0422694249	-0.0901833614	0.0883652942	0.043815775	0.110628733	0.0503013325	0.1166110724	-0.0129679091	-0.1870003722	-0.0367652942	-0.1689612138	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	0.043703	0.0143605999999999	0.0002062268323599	0.001909952209	-0.0267859	-0.026202641	0.0006865783953748	0.00071748443881	0.026394	-0.0100777999999999	0.0001015620528399	0.000696643236	0.00067472	0.0004335579999999	4.552470784e-07	1.8797253936400003e-07	-0.000183107	0.0007151489999999	3.3528173449e-08	5.11438092200857e-07	0.000738451	0.000375964	1.4134892929600004e-07	5.453098794009999e-07	0.0	0.0
4663.445743115953	-1.6559347258371415	2.7421198162333296	21747726.1989863	10212.730247380874	-30.19044476181807	104299859.1057682	911.4629549163882	4475.818411693663	-6.033524193399899	36.4034141923419	20032950.454455983	4617.90529011695	7408.946870011473	1.062706	42.938431	0.188922715	0.0985353	-0.1287845812	0.0015035099	-0.0232244012	0.0568000177	-0.1888040999	0.0959284501	-0.0304040078	-0.0665639784	0.0066036631	0.1676249427	0.0628501202	0.0629138433	0.0204866773	-0.0134602619	0.0016648605	0.0184694448	-0.0171144906	-0.1138347169	0.0812780523	0.015585081	-0.0051257401	0.1422808548	-0.0243234375	0.0351659399	-0.2318866078	-0.0496386208	-0.0419001709	-0.0239859676	-0.0194880598	-0.0476260499	-0.0120602508	0.0078172628	0.0082580046	0.0810388876	-0.0709583186	0.142746345	0.1431190216	0.1029868041	-0.0623129901	0.0035272818	0.0635344673	-0.056882646	-0.15231241	-0.136773975	0.1102505185	-0.0288639265	-0.0759467938	-0.0858586975	0.0012489369	0.116308788	-0.1485469888	0.0169871399	0.1352112295	0.1016867539	-0.0660437738	-0.1702584653	-0.0093912143	0.0930234963	0.0591016147	-0.0817983687	-0.1251748332	0.0920571626	0.0410823248	-0.0217024918	-0.0513784206	0.038125466	0.0714105297	0.0326547502	0.108134453	-0.0724369999	-0.0353044582	-0.0297453287	-0.0530710862	0.0003245152	0.051714805	-0.0265513997	-0.0376652929	0.0252315058	-0.0079493445	0.0026499509	0.0210179631	0.0673413598	0.0507011352	-0.0233466773	0.0394517867	0.0886116403	0.1946892431	0.0963974117	-0.1714592076	-0.0238902595	0.1206884676	-0.1617616704	-0.0665545338	-0.1342566096	-0.0394288804	-0.1369616576	-0.0243680618	0.1558794845	0.0807441452	0.1526753564	-0.0361552043	0.0187538045	-0.150446653	0.071153854	0.0258069247	-0.0582813424	0.1081900317	0.0335202155	0.0674293403	-0.0064873404	0.0446089235	-0.0390476697	0.0259566058	-0.1130612245	0.0159921199	-0.1226463497	-0.0095637262	0.0907762685	-0.0309961167	-0.0196885804	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.034452	-0.078155	0.006108204025	0.001186940304	0.002445	0.0292309	0.00085444551481	5.978025e-06	0.0255172	-0.0008768	7.687782400000008e-07	0.00065112749584	0.000253892	-0.000420828	6.446114766399998e-08	1.7709620558399998e-07	-0.000694363	-0.000511256	4.82139975769e-07	2.613826975360001e-07	5.73347e-05	-0.0006811162999999	4.6391941412569e-07	3.2872678240899997e-09	0.0	0.0
