global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
4871.684524323308	n/a	n/a	23733310.104531217	10408.237383272555	n/a	108331405.42655233	n/a	4555.801436439983	n/a	20755326.728268616	n/a	4604.279192192351	9230.508818822876	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00993318	n/a	n/a	9.86680649124e-05	-0.0488252	n/a	0.00238390015504	n/a	-0.0910442	n/a	n/a	0.00828904635364	0.00421971	n/a	n/a	1.7805952484099998e-05	-0.00078344	n/a	6.137782336000001e-07	n/a	0.000938976	n/a	8.81675928576e-07	n/a	0.0
4860.210496011092	-11.474028312216433	131.65332570954428	23621646.065536384	10339.49903058576	-68.73835268679613	106905240.20348383	4724.961130094373	4549.046208097123	-6.755228342860391	20693821.403402813	45.63310996418435	4596.778536989534	9196.4268454186	1.234081	38.194874	0.0434068019999999	0.0237789	-0.0246874253	-0.1483813298	0.1073432528	0.0018850299	-0.0953272988	0.0663236511	-0.0341101527	0.0237106489	0.1610808106	-0.0163296226	0.206444724	-0.0046194011	0.176295525	0.0590285038	-0.0015419059	0.0594045947	-0.0543199626	0.1278421755	-0.0744033683	0.0227803947	-0.0617949746	0.1770611277	-0.1350356347	0.0151571658	-0.1040977153	0.054413111	-0.0141150776	-0.0478674679	0.0379529975	0.1736362673	-0.056401467	-0.1534641967	0.2545040187	0.0916638056	0.1099094654	-0.1041314534	0.1438304591	0.0231817198	-0.2125316744	-0.0896828769	0.1149822971	0.0190937297	0.0923781461	-0.0397059227	-0.1038792824	0.0457340518	0.0480122447	-0.0644096583	-0.0244261438	0.0018529443	-0.0707229011	0.1547950008	-0.0324676546	0.0697714898	-0.0290406359	0.1665694575	-0.0964435715	0.0537498201	-0.0801306158	0.0079159744	0.0789520702	-0.0165007371	-0.1743261122	0.0542757151	-0.218039174	0.0243887172	0.0715834362	0.2082298377	-0.0775854796	-0.0405881889	0.1068946186	0.1972323676	0.0526042875	-0.1836780919	-0.1189849321	0.0969857074	0.0009029941	-0.0403564318	-0.116462793	0.0176326523	0.0942314359	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	-0.000315478	0.009617702	9.2500191760804e-05	9.9526368484e-08	-0.0313118	0.0175134	0.00098042881924	0.0003067191795599	-0.0912911	-0.0002468999999999	6.095960999999722e-08	0.00833406493921	0.00397469	-0.0002450199999999	6.003480039999974e-08	1.5798160596100004e-05	-0.000707884	7.555600000000006e-05	5.01099757456e-07	5.7087091360000095e-09	0.000938976	0.0	8.81675928576e-07	0.0	0.0
4862.788430383119	2.5779343720269026	6.645745626477741	23646711.318667915	10391.588639451218	52.08960886545901	107985114.4515716	2713.3273517565062	4557.014778011385	7.968569914261934	20766383.68701415	63.49810647848045	4605.098881946506	9202.67661784466	1.238645	38.336124	0.060463172	0.0474457	0.0417960608	0.0858639374	-0.1005351556	-0.1798515273	0.014241485	-0.0059552142	0.0240821303	0.0753201477	-0.0286574753	0.059314707	0.0424042788	0.0868188085	0.1165538473	-0.0422003635	-0.0091566131	0.0568032906	-0.0749111281	-0.1143668915	-0.1614624354	0.1507690262	-0.0665016529	-0.0224525393	-0.1027898431	0.0519526265	0.0307368996	0.1233353206	-0.1679071274	0.0828958187	0.1894747689	-0.1445046477	-0.0339557527	0.0194253495	-0.1183563296	-0.0331993176	-0.0237267201	-0.0825583648	-0.0109449792	0.0057116233	-0.1012360483	0.1700936378	-0.0586923396	-0.2261988343	-0.1304874452	-0.0134952077	0.0388272052	-0.0020779977	0.0182045394	0.0714104923	-0.0685894824	0.0467526609	-0.0685406356	-0.0468116055	0.1498954059	0.1924559534	-0.1027398755	-0.0466989095	-0.1026159155	0.0561828432	0.0162557236	-0.0457712982	0.1735691912	0.1049416454	0.0720511798	-0.2499301447	-0.0026620838	-0.0409013231	-0.0237033372	-0.0984165971	0.0141353276	-0.1502393238	0.030409747	-0.0634990952	-0.0056404154	-0.11384592	0.1385377484	-0.1243369373	0.1168524322	-0.0755841786	0.0009719957	0.059686168	-0.0502453012	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-0.0023847	-0.002069222	4.281679685284e-06	5.68679409e-06	-0.0249068	0.006405	0.00062034868624	4.1024025000000014e-05	-0.0816269	0.0096641999999999	9.339676163999995e-05	0.00666295080361	0.00312821	-0.00084648	7.165283904000002e-07	9.785697804100002e-06	-0.000707869	1.5000000000019338e-08	5.01078521161e-07	2.2500000000058017e-16	0.000938976	0.0	8.81675928576e-07	0.0	0.0
4858.210175435876	-4.578254947242385	20.960418361949376	23602206.10870869	10422.499807271872	30.911167820653645	108628502.2325822	955.5002960366136	4562.45917470952	5.444396698135279	20816033.720891077	29.641455406666324	4613.468843804214	9291.300640410229	1.172442	36.287148	0.0619061109999999	0.0298587	-0.0176342332	-0.0471165843	0.0966613907	-0.1240053222	-0.0348922652	0.0642408605	0.012456919	0.043444918	0.0500492073	-0.1152901259	-0.0610798198	-0.0851435975	0.1112032664	-0.0264556076	-0.0565962907	-0.1100802674	-0.1251173558	-0.0375431582	-0.074438572	0.0051859159	0.0169723312	-0.1217717731	0.1689419607	-0.1256621477	0.0692534335	-0.022897727	0.126858233	-0.0286874759	0.0334112697	-0.0383921731	0.007511431	-0.0642550427	-0.0009570099	-0.0309508226	0.0382151888	0.137165406	0.0052962955	-0.1254964525	-0.0832923153	-0.0337411967	-0.0986672966	-0.0975078642	-0.1172379159	0.1872610768	0.172641155	0.0280925292	0.0753193343	-0.0082456356	0.1324281384	0.0028200866	-0.0746559037	-0.0314455423	0.051570005	0.0703051124	0.0174000556	-0.0963246529	0.1556710354	-0.1311623833	0.1476883695	0.1056606049	-0.05795299	-0.0089338108	-0.0196439411	-0.0437450168	-0.0142001495	0.0545348908	0.1033816666	-0.007747601	0.0129355948	0.1004748552	-0.0494251451	-0.1450234503	0.0001553535	-0.0664041401	-0.0454300029	-0.2076760673	0.108416792	0.2207605598	0.0171493129	0.0187481989	0.0101635283	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	-0.000307829	0.002076871	4.313393150641001e-06	9.475869324100003e-08	-0.00962616	0.01528064	9.26629563456e-05	0.0002334979588095	-0.0740066	0.0076202999999999	5.806897208999995e-05	0.00547697684356	0.00318694	5.872999999999989e-05	3.4492128999999876e-09	1.01565865636e-05	-0.000439559	0.0002683099999999	1.93212114481e-07	7.199025609999998e-08	0.00052745	-0.000411526	2.782035025e-07	1.6935364867600004e-07	0.0
4851.351038668107	-6.859136767769087	47.04775719896176	23535606.900386125	10413.341398313596	-9.158408958275686	108437679.07783176	83.87645464702433	4553.560099405863	-8.8990753036569	20734909.57890113	79.19354126015615	4603.183139530736	9209.06683943899	1.135818	35.153629	0.0716643689999999	0.038702	0.0806339222	-0.0398717946	-0.0890343181	0.035155655	-0.0151909215	0.0230549997	0.0132691428	-0.0554119642	0.0218877998	0.0190806511	-0.1360129221	0.0707655524	-0.0217652264	0.1182983985	-0.1236707425	-0.0927902529	-0.0119332233	-0.1072755581	0.1019590718	0.0089457567	-0.0519084245	0.0878913108	0.0202789642	-0.0544561442	0.0574032491	0.0757346915	0.1991539273	-0.1275907856	-0.124350765	0.0591814131	0.0748977255	0.0405316438	-0.0535620357	-0.0383025379	-0.0477640454	-0.0521738	-0.1392250758	0.1455957329	-0.0703850816	0.1102117815	0.2523495453	0.0699718732	0.196823531	-0.0459360671	-0.1716616441	-0.033195312	0.1381793553	-0.1454785026	0.1002328558	0.0412936914	0.0243909831	-0.1316639723	0.039379286	-0.0550287707	-0.0190351829	0.1076707521	0.0053327519	-0.0517857799	0.1525906059	0.0387874366	0.0260629049	-0.1087943619	-0.0657521134	0.2051887186	0.1207184189	0.0104893208	0.0036159039	-0.0727656781	0.0424326212	-0.0876725652	-0.0163683682	0.2180228289	-0.2428548624	-0.1013291458	0.0940329872	0.2154523217	-0.0961921715	-0.1314515498	-0.0859968615	0.0021194718	-0.0925868486	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.0028203	0.003128129	9.785191040641e-06	7.95409209e-06	-0.0417204	-0.0320942399999999	0.0017405917761599	0.0010300402411775	-0.0849474	-0.0109408	0.00011970110464	0.00721606076676	0.00345834	0.0002713999999999	7.365795999999989e-08	1.1960115555599998e-05	-0.000502886	-6.332700000000001e-05	2.52894328996e-07	4.010308929000002e-09	0.000702747	0.000175297	4.938533460089999e-07	3.0729038209000015e-08	0.0
4841.953228812503	-9.397809855604464	88.3188300820964	23444511.070007823	10358.364572702583	-54.97682561101283	107295716.62101996	3022.451354263716	4556.734336018026	3.174236612162531	20763827.80904564	10.075778069993062	4607.396927894163	9175.133273498994	1.293286	40.02726	0.0707328409999999	0.0368392	-0.1637581704	0.0991513109	0.0043011679	0.1670295879	0.0538835407	-0.0661513742	-0.0832008689	0.0175985842	-0.1110018296	0.1123955266	0.1393043361	-0.0535510687	-0.057336177	0.0384526259	0.0098274662	0.1837342196	-0.0184352717	-0.0547658815	0.1474608409	-0.0523562514	-0.1261916236	0.1548012494	0.0117493182	0.0176459298	0.0098787171	0.0408947172	0.0029961834	-0.0064647692	-0.1857904012	0.1236074792	-0.1325949866	0.0480616943	-0.0190990832	-0.1677983608	-0.0394800058	0.1371363635	0.0740378291	-0.0836678982	0.0433481978	0.162148153	-0.1791843426	0.0601707912	-0.0339267089	-0.1541457939	0.1225405271	0.0073732808	-0.0645227254	-0.033031342	-0.1092206401	0.1328899756	-0.0698412557	-0.048996167	-0.12617582	-0.0949028371	-0.1155129287	0.1850134409	0.0018116215	0.0228094408	-0.0270098235	-0.0545098452	0.0033511639	0.0420913971	-0.0127987408	0.1974823237	-0.0347697912	-0.1381989066	0.0353552099	-0.0486754636	0.1574446171	0.1501010108	0.0558648133	-0.2614294053	0.0081220797	0.0010101899	0.0853717502	-0.0705968086	-0.109709551	0.0225197979	0.0982476824	-0.0710998526	0.2074174889	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	-0.000306141	-0.0031264409999999	9.774633326481e-06	9.3722311881e-08	-0.0252488	0.0164716	0.00063750190144	0.00027131360656	-0.0683408	0.0166066	0.00027577916356	0.0046704649446399	0.00301933	-0.0004390099999999	1.927297800999997e-07	9.1163536489e-06	-0.000553259	-5.037299999999993e-05	3.06095521081e-07	2.537439128999993e-09	0.000501566	-0.000201181	2.51568452356e-07	4.047379476100001e-08	0.0
4845.555912777894	3.6026839653914067	12.979331754488353	23479412.103856813	10352.86756800746	-5.4970046951239055	107181866.88070068	30.217060618214266	4556.915016185755	0.1806801677294061	20765474.464739226	0.0326453230107263	4607.12707635449	9171.308501526826	1.184255	36.652748	0.050144436	0.027166	0.0256337517	-0.009983042	-0.1045324824	0.091102624	-0.0911226169	0.1104373736	-0.0436940924	-0.0709668124	0.0050979399	0.1093007371	-0.112870557	0.0953475458	-0.0050542977	0.0019973605	0.0511667628	0.026009636	0.1038706095	0.0642138543	0.073298017	0.0040033536	0.0179528272	0.0061293276	0.0844464023	0.0310738092	0.1550034869	0.0155170467	-0.0406008782	0.058222363	0.0957672429	-0.0399108984	0.0207911361	-0.0059643161	0.0588491052	-0.0582031122	0.0581843473	-0.0171815631	-0.065473821	0.1000037257	0.2594899095	-0.3243510986	-0.1158652356	0.1072346307	0.1330792826	0.058763675	0.0174526698	0.2733673415	0.1199876948	0.0311871177	-0.0670393128	-0.04093107	0.0981146148	0.0370667161	-0.0348543845	-0.0550820472	0.0200980005	0.0204411792	0.0585306018	-0.0121312768	0.1128312107	-0.1130480278	-0.0221187225	0.0848103805	0.0419177891	-0.0663901277	0.0374278649	0.0397998697	-0.0382798532	0.0528078945	0.0419379618	0.0365723374	-0.1321561315	0.082444324	0.2191652524	0.2819300176	-0.0840203417	0.2744642611	-0.0534037253	0.0878161754	0.079719221	0.2925423973	-0.1560948784	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.000306055	8.599999999999885e-08	7.3959999999998e-15	9.3669663025e-08	-0.0157581	0.0094906999999999	0.00024831771561	9.007338648999996e-05	-0.0913458	-0.023005	0.000529230025	0.00834405517764	0.00290156	-0.00011777	1.3869772900000026e-08	8.4190504336e-06	-0.000328819	0.0002244399999999	1.08121934761e-07	5.037331359999999e-08	0.000512329	1.0763000000000004e-05	2.624810042409999e-07	1.1584216900000009e-10	0.0
4859.278903839595	13.722991061700668	188.32048367951643	23612591.46530053	10407.83872568858	54.97115768112053	108323106.93994288	3021.828176802617	4557.825382535783	0.9103663500281982	20773772.217687458	0.8287668912636639	4608.102799966616	9254.560902249905	1.188171	36.773937	0.053676126	0.026778	-0.0620053696	0.0088727959	0.0659516441	0.0706441182	-0.0324330359	-0.0450341531	-0.0191687213	0.0573670156	0.0453560313	-0.0223152564	0.0416410426	-0.1499496129	0.0190897585	-0.0766203164	0.1023829688	0.026232402	-0.0066531955	-0.2351992484	0.1231390248	-0.045153132	0.1600193566	0.0649556662	0.0843429448	0.2457768193	0.0348436049	-0.0648844928	-0.0307311801	0.0166909919	-0.009416911	-0.0328691401	0.1046472377	-0.1984636413	0.0332172352	0.1417187553	-0.1029828815	0.0247545292	0.2085960485	0.0236853306	0.1618235034	-0.0126301455	0.1165819429	-0.029834042	-0.1199072527	0.1998960743	-0.0556917807	-0.1319267686	-0.1132394055	0.125766651	-0.0503662793	-0.0059641937	-0.0602838879	-0.2919639565	-0.0544872867	-0.0865349642	0.1457944865	-0.001658512	0.0684040207	0.1768903337	-0.0065452818	-0.1675682324	-0.0667875149	0.0082411088	0.0196061687	-0.0131917664	-0.1227405532	0.1689297714	0.0012559768	-0.0210357523	-0.1726570399	0.1439815616	0.1721835589	0.0799665841	-0.0027380171	0.1547146323	-0.0383300412	-0.0782786962	0.1229139251	0.0222390634	-0.0867132486	-0.0876578206	-0.2241328103	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-0.000300509	5.545999999999991e-06	3.0758115999999894e-11	9.030565908100001e-08	-0.00158627	0.01417183	2.5162525129e-06	0.0002008407655489	-0.0865057	0.0048401	2.342656801e-05	0.00748323613249	0.00319825	0.00029669	8.802495610000004e-08	1.02288030625e-05	-0.000653732	-0.0003249129999999	4.27365527824e-07	1.05568457569e-07	0.000440759	-7.156999999999997e-05	1.94268496081e-07	5.122264899999995e-09	0.0
4859.494471384012	0.2155675444173539	0.0464693662061278	23614686.51741178	10461.567605874918	53.72888018633785	109444396.77229144	2886.792566077848	4558.626758398144	0.8013758623610556	20781077.922383573	0.6422032727749256	4606.9171186270205	9257.007286175032	1.134239	35.10474	0.0513918419999999	0.0282567	0.0443360816	-0.0757193249	-0.0131805733	-0.0777756036	0.0152131382	-0.1229917278	0.0353068603	0.0423372116	0.1186169595	0.0027613879	-0.0779889239	-0.0115152933	-0.1247506609	0.0227369735	-0.0038989312	-0.1736761267	-0.0202208718	-0.1309029207	-0.057544152	0.0423130784	-0.0460800745	-0.0418035895	-0.0423036463	-0.0167497094	-0.091649905	-0.0763520522	0.0662989169	0.0842737079	0.1972227455	-0.1206714162	0.1117036731	0.1994245935	-0.0310586891	-0.0526405124	-0.0692310919	0.0590829301	-0.0005350125	-0.1808162167	-0.0571160705	0.0189727312	-0.0814123475	0.0622398189	-0.0018322959	-0.0595392143	0.036029713	-0.0661136591	-0.1168118494	-0.0333723243	0.0603783123	-0.0731567925	0.0252265424	-0.1367826863	0.1360677951	0.0743806269	-0.0442639121	-0.0210451968	-0.058635615	0.0156994619	-0.0072449638	0.1430358089	-0.0836277575	0.0388777214	-0.0303794559	-0.2220666342	0.1648179341	0.04341842	-0.1854402961	0.0039373181	0.0562699765	0.0197041886	0.0036033107	-0.1604217529	-0.0279974627	-0.0648270134	-0.088017937	-0.0955656563	-0.0593737456	0.0193975549	0.055588881	-0.1005779641	0.1284270696	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-0.000283397	1.7112000000000008e-05	2.928205440000003e-10	8.0313859609e-08	-0.0210988	-0.01951253	0.00044515936144	0.0003807388270009	-0.086703	-0.0001972999999999	3.8927289999999e-08	0.007517410209	0.0034824	0.0002841499999999	8.074122249999998e-08	1.212710976e-05	-0.000389073	0.000264659	1.51377799329e-07	7.004438628099999e-08	0.00035627	-8.448899999999998e-05	1.269283129e-07	7.138391120999997e-09	0.0
4845.574450874194	-13.920020509818642	193.7669709937716	23479591.758964743	10405.039441266215	-56.52816460870236	108264845.77430557	3195.4333940285496	4557.469329605217	-1.1574287929270213	20770526.690292228	1.3396414106965016	4608.143871232138	9203.610141441515	1.174905	36.363365	0.068381653	0.0342855	-0.0975960397	0.0851779	-0.0994232368	-0.1137309361	0.0569232272	-0.0877772884	-0.0717322664	0.0468366932	-0.0937698167	0.0039820747	-0.0699470322	0.0506102042	-0.0309033969	0.0488512409	-0.0799658426	-0.095463528	-0.0442299975	0.0917567888	0.0639526863	0.0537046004	-0.0297348671	0.0743481699	-0.0674341038	-0.0088256575	-0.047401382	-0.2456739773	-0.1296247606	-0.0023557397	0.0242100443	-0.0486071022	0.0651751969	0.0939918907	0.1563752621	0.1035671581	0.0324697927	-0.062365134	-0.2580584134	0.1293207251	-0.0157023008	0.1665133244	0.0128940103	0.0482873894	0.1832339508	0.0990610753	-0.0069200807	-0.0141200453	-0.218884988	-0.1130716242	0.1193465679	-0.0024046593	-0.011396992	0.0769264244	0.0643347238	-0.0835216075	-0.0331157217	0.1026740054	-0.0348408543	0.0185667717	-0.1352806078	-0.029335809	-0.1250833603	-0.1317826795	0.1144896708	-0.1103171636	0.0168066312	0.0341241013	-0.0459020499	0.1941243833	-0.0467387578	-0.1780386046	-0.1091729601	0.0307506253	-0.1763687641	-0.0095098906	0.1767793055	0.0739955672	-0.0918702648	0.1615021909	-0.0744458599	-0.0252591146	0.0838065862	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.0170906	-0.016807203	0.0002824820726832	0.00029208860836	-0.0233914	-0.0022925999999999	0.0005471575939599	5.256014759999994e-06	-0.0913538	-0.0046507999999999	2.162994063999997e-05	0.0083455167744399	0.00300938	-0.00047302	2.237479204000002e-07	9.0563679844e-06	-0.000750784	-0.000361711	5.63676614656e-07	1.30834847521e-07	0.00041416	5.789e-05	1.715285056e-07	3.3512521e-09	0.0
