global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
5442.365449007906	n/a	n/a	29619341.680555027	10930.01194598458	n/a	119465161.1393656	n/a	5154.493194915243	n/a	26568800.096427552	n/a	5220.713126578387	7340.270825420809	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0846491	n/a	n/a	0.00716547013081	-0.665335	n/a	0.442670662225	n/a	0.141467	n/a	n/a	0.020012912089	-0.0285527	n/a	n/a	0.00081525667729	0.00107547	n/a	1.1566357209e-06	n/a	0.0008051399999999	n/a	6.48250419599839e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5371.675038700615	-70.69041030729113	4997.134109413172	28854892.72139925	10738.273331150993	-191.73861483358635	115310514.13450864	36763.69641830237	5128.841465841061	-25.651729074182185	26305014.781730685	658.0112044952436	5192.994412306967	7200.30156953649	1.433333	54.177036	0.42839335	0.351547	-0.2152202209	0.1189860748	-0.1165450333	0.1116302333	-0.055559091	0.0899186687	-0.0625836426	0.0960613069	-0.1141123763	0.0478598574	-0.2370206423	0.3270269864	-0.3374094254	0.1747398462	-0.0860485633	0.1611067094	-0.2774468329	0.2555443739	-0.2031317527	0.1306671829	0.0463592389	-0.1831593513	0.06964719	-0.1778104049	0.0266707769	-0.0730940732	0.0811441496	-0.0233131167	0.0801325961	-0.044750573	0.0149647259	-0.0689728795	0.0142856725	0.0315140821	-0.0575443683	0.104804736	-0.1107393989	0.0172142106	0.1293964333	-0.1388915134	-6.03985e-05	-0.098235195	0.0407443668	0.0693795487	-0.0415910012	-0.0725666266	0.02674857	0.0437828791	0.0614456833	-0.0822190721	-0.0682587437	0.0342791899	0.1328176018	-0.2388330984	-0.0804066533	0.0632354513	0.1216036162	0.0042408671	-0.0758984684	0.11955577	-0.1251124223	0.2806306793	-0.0652884408	0.2709798947	-0.2803218159	0.0998250416	-0.0152472711	0.1036259503	-0.1711115821	0.036889243	-0.0365631585	0.0834851041	-0.0217486261	0.0817870724	-0.0892223671	0.0262353151	-0.0167153921	0.0455185973	-0.0389448247	0.056727357	-0.123224522	-0.0263286122	0.092189604	0.0228245533	-0.1633395478	0.037614684	0.0703375679	0.0637088179	-0.0715312046	-0.0065630661	-0.0442863143	0.1040071018	0.0821751312	-0.0066947034	-0.0087346775	-0.1139669209	0.0270893063	0.0821336872	-0.1183228459	-0.235165902	0.1685760846	-0.0279499813	-0.0015761514	-0.0728018279	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0825341	0.002115	4.473225000000024e-06	0.00681187766281	-0.715612	-0.050277	0.5121005345440001	0.002527776729	0.128564	-0.0129029999999999	0.0001664874089999	0.016528702096	-0.0220324	0.0065203	4.251431209e-05	0.00048542664976	0.000888673	-0.000186797	7.89739700929e-07	3.4893119209000015e-08	0.00136001	0.0005548700000001	1.8496272001e-06	3.07880716900111e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5354.042391112263	-17.632647588351574	310.9102609750006	28665769.925827123	10639.745109297432	-98.52822185356126	113204175.99081862	9707.810501624586	5113.775140806281	-15.066325034779766	26150696.190728303	226.9941500536315	5175.285114679564	7077.964957052126	1.277572	48.289562	0.24620185	0.164126	-0.1433044031	0.0856350209	-0.1805411106	0.0815677742	0.0596060878	0.0431797964	0.0425508193	0.1120267401	0.0269858837	-0.0525539113	-0.3285970364	0.1867743411	-0.1665038219	0.1583046881	0.0004853463	0.1655337011	-0.0808684075	0.0968707597	-0.0295783997	0.2434012781	0.3135605095	-0.2452859011	-0.0436798598	-0.0597603105	0.0470317606	0.1992055495	0.1083371917	0.0727400191	0.0302761756	0.0380945232	-0.1024056661	0.0223170511	-0.0578896977	-0.0349939743	-0.0937083689	-0.0101370046	0.1904338405	0.0320264213	0.0548471386	0.1850931039	0.0213276394	0.1167974087	-0.0145439334	0.0159674916	0.0073152045	0.0623099716	0.0487312276	0.0271168916	-0.0614337902	0.0482220122	-0.0373588004	0.1259697739	-0.0739195547	0.0631443836	0.070009093	-0.0375773615	0.0592574378	0.0296996532	0.1095441887	0.1515114106	-0.0051613236	0.1790192063	0.0315025839	0.087562036	-0.3210269456	0.2254704199	0.134852319	0.1170616579	0.1286084584	-0.0364738782	0.2622057242	0.0959675806	-0.0235852253	-0.020058133	-0.0447047561	-0.03652902	0.0715582629	-0.0913781979	0.0458303425	0.0655707346	0.0367064339	0.1613645702	-0.0177953717	0.1410206368	0.1082129968	-0.063374399	-0.0765738675	0.0089456942	0.0019881986	0.0211314567	0.0610306906	-0.0537699304	-0.0483533762	-0.0649644689	0.0527294255	0.0405895764	0.1146906844	-0.0057121525	0.0662739832	0.0780777653	-0.0272343489	0.0826084874	0.1036378478	-0.0670147678	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0789211999999999	0.0036129	1.3053046410000716e-05	0.0062285558094399	-0.738274	-0.0226619999999999	0.545048499076	0.0005135662439999	0.144909	0.016345	0.0002671590249999	0.020998618281	-0.0190801	0.0029523	8.716075290000008e-06	0.0003640502160099	0.000921704	3.303099999999999e-05	8.495382636159999e-07	1.091046960999999e-09	0.000273702	-0.001086308	7.491278480400002e-08	1.180065070864e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5325.295766608148	-28.74662450411506	826.3684203805885	28358775.001854666	10540.096138119115	-99.64897117831606	111093626.6007935	9929.917456896865	5102.147239030381	-11.627901775900682	26031906.448745336	135.20809970999423	5162.079692881702	7081.617404291316	1.392672	52.640118	0.6555457999999998	0.485962	-0.1189790976	0.1254096328	-0.0525690347	0.1426715614	-0.1089588152	-0.0126939769	0.0145485235	0.0440518332	-0.1085670013	-0.1527957384	0.062919256	0.1441479826	-0.1236065193	0.0120417904	0.0807701525	0.0767838876	-0.2846709431	-0.0835080512	0.2111922017	-0.0990589846	0.045069014	-0.0710821177	-0.0951305313	-0.0469553927	-0.0328778782	-0.1254276679	0.0761432121	0.0545334131	-0.0837413599	-0.1411910854	-0.0700110411	-0.0774067787	-0.034318247	-0.1120736582	-0.1042381511	-0.0531775398	-0.0020426235	0.086392279	-0.1910138363	-0.0316640291	0.1071834897	-0.0004377367	-0.094839043	-0.0928740635	0.0579145714	0.0440063086	0.1349031792	-0.0843381479	0.1361239893	0.106600309	0.0812055867	-0.0169277157	-0.0628010376	0.0666524511	0.1262019311	0.0413132517	-0.0480591644	-0.0158787207	-0.0365628736	0.0135577171	0.0485203115	0.2818488399	0.0927976488	-0.165152969	0.0657839301	0.0553802749	-0.088400789	0.1611664791	0.0222638865	0.0118399823	-0.0632890947	0.0705019136	0.0050805516	0.1538579128	0.080016104	0.0314956617	0.0990313263	-0.0562736517	0.0614228768	-0.0472075325	-0.0607076056	-0.0700494405	0.0293095935	-0.2194349062	0.0860822319	-0.0674994489	0.1606090914	-0.0623831341	0.1556762006	0.0178562658	0.0480086441	0.0858793653	-0.1720151034	0.0541618817	0.1461367902	0.0482187653	-0.1247785961	0.0079561598	0.137974971	0.102304342	-0.0387035887	-0.0174776902	-0.0040096484	0.0216028494	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0618205	0.0171006999999999	0.0002924339404899	0.00382177422025	-0.261626	0.4766479999999999	0.068448163876	0.2271933159039999	0.121239	-0.02367	0.0005602689	0.014698895121	-0.0174809	0.0015991999999999	2.5574406399999952e-06	0.00030558186481	0.00037303	-0.000548674	1.391513809e-07	3.01043158276e-07	0.00088837	0.000614668	7.892012568999999e-07	3.77816750224e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5319.821589321135	-5.474177287012935	29.9666169696483	28300501.74220725	10515.268343605198	-24.82779451391798	110570868.3380256	616.4193804253357	5133.410042648234	31.262803617853024	26351898.66596174	977.362890048444	5192.457011943295	7078.134851757975	1.135026	42.901634	0.3468802000000001	0.207703	-0.0486333733	0.1421350894	0.033519556	0.1823446814	-0.1146121933	-0.0321967401	0.0702267072	0.0579186745	-0.0279281656	-0.1621620564	0.1010260271	0.2034464137	-0.0035715609	0.0070230296	-0.1485272653	0.0705595279	-0.2225617935	0.1937227644	0.1695338472	0.126770959	-0.1494954593	0.1754094883	0.0327259727	-0.0174185284	-0.0862383354	-0.07502205	-0.0648060653	0.0546417066	0.071741568	0.2195263499	0.1070157754	0.1319866587	0.1589708211	0.0788162723	0.0709694668	-0.1322157876	-0.082646112	-0.034052829	0.0183865646	-0.0818620478	-0.017678893	0.0262592751	0.0348628368	0.0061756441	0.0008783203	-0.0254357033	-0.1101718153	0.0552286825	-0.0391451255	0.1767073721	-0.0179927285	-0.1128514846	-0.0389247405	0.0903584481	0.1160776334	-0.080422274	-0.1223726222	-0.0521896308	-0.0183732972	0.0200395186	-0.1449262046	0.1485054552	0.1969690544	0.1341692865	-0.0359720319	-0.2451781443	-0.1346841618	-0.0312312009	-0.1014988626	-0.001761575	-0.072193147	0.0857457321	-0.0791923075	-0.2499606035	0.132224761	0.145273062	-0.1757042067	0.0909675547	0.0640793068	-0.0172363708	0.1371278086	-0.1113880314	-0.0574872327	-0.0116738865	-0.0711902807	-0.0780350306	-0.0345204044	-0.0585037851	-0.0214561607	-0.0697562124	-0.0422375639	-0.0900589997	0.151141088	-0.0164516734	0.0994858278	0.0229385247	-0.0981073146	-0.031474367	0.1173132751	0.08219947	-0.1330573436	-0.0397271616	-0.0166652849	0.0377590842	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.057499	0.0043214999999999	1.8675362249999992e-05	0.003306135001	-0.423055	-0.161429	0.178975533025	0.0260593220409999	0.131362	0.010123	0.000102475129	0.017255975044	-0.015339	0.0021419	4.587735610000002e-06	0.000235284921	0.000601472	0.000228442	3.61768566784e-07	5.2185747364000025e-08	-0.000161422	-0.001049792	2.6057062084e-08	1.1020632432639998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5298.900114777745	-20.921474543390104	437.70809706972017	28078342.4263916	10506.035733721086	-9.232609884111298	110376786.83822437	85.24108527218964	5117.457787490474	-15.952255157759282	26188374.206746902	254.4744446182576	5178.021141556028	6946.659464356409	1.220034	46.114773	0.3514032	0.242204	-0.0351281341	0.0634336433	-0.1751842149	0.1483076731	-0.0306519682	0.0643422424	0.1658869771	0.1409185931	-0.0342200143	0.0168081665	-0.0361923418	0.091460118	0.1022296559	-0.097186267	-0.0122009925	0.0367377927	-0.0482920917	-0.0977906924	0.1011974965	-0.0695574128	0.0462083333	0.2041258074	-0.1184198529	0.0183940505	-0.03759057	0.0481889099	0.0387792334	-0.1083532084	0.0455905225	-0.1589307281	0.0805571624	0.0323590567	0.0295253223	-0.1102932548	-0.0449830639	-0.0288264262	0.0901749454	-0.1070502668	-0.0387858034	0.1240565035	-0.1477193619	0.0590636433	0.09227314	0.1293622029	-0.1422816812	-0.085137396	-0.0894453618	-0.012970763	-0.0334863808	-0.0915211109	0.067982272	0.015103964	-0.0405757008	0.1193535636	-0.1372513788	-0.0634849968	0.1617373626	0.1501591699	-0.015222525	0.0110753564	0.0007125736	0.1272064566	0.120862563	-0.1188939581	0.1506674999	-0.1119486404	0.1386474469	-0.0131987598	0.0467993214	-0.0329038122	-0.0094224979	-0.0344842337	0.1440020169	0.0713960587	-0.1281329585	-0.0677756254	-0.0458769949	-0.0025016584	0.0870408721	-0.0956162886	-0.0187922124	0.0955479952	-0.0992924204	0.0148549502	0.0862686979	0.0157502409	-0.1594263675	0.0674765886	-0.1099440343	0.0288651988	-0.1792406186	0.0057696311	0.0923641604	0.03185167	-0.119826351	0.1059439609	0.0538095004	-0.1078734801	-0.1355881159	0.0573320032	-0.0060851599	0.1055524237	0.005322171	-0.1498687493	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.0493304	0.0081685999999999	6.672602595999996e-05	0.00243348836416	-0.184393	0.238662	0.034000778449	0.056959550244	0.171228	0.0398659999999999	0.0015892979559999	0.0293190279839999	-0.0146525	0.0006864999999999	4.712822499999995e-07	0.00021469575625	0.000851472	0.00025	7.25004566784e-07	6.25e-08	-0.000519054	-0.000357632	2.69417054916e-07	1.2790064742400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5316.758610488529	17.858495710783245	318.92586905206355	28267922.12220391	10498.730957444031	-7.304776277054771	110223351.71679369	53.35975645782216	5115.686478538931	-1.7713089515436875	26170248.146706045	3.1375354018187984	5180.563211372024	6960.757257703025	1.167622	44.133682	0.2907469	0.176929	0.0135809124	0.0282283493	-0.1180043714	0.0081327101	-0.1181503328	-0.0984364051	0.1102121349	0.0937381282	-0.0775030808	-0.0491122069	0.0757209821	-0.1205386903	0.0489793198	-0.0859810953	-0.0139446913	-0.0073634647	-0.0131352418	-0.1900380017	-0.0128821612	0.0630277156	-0.0626588202	0.1429056224	-0.0977702078	0.0721139366	0.0613284817	-0.0894139636	-0.0688869155	0.2470390903	0.2072090738	0.0679495007	-0.0706624287	0.0490731527	0.019695895	0.1212521125	0.1945385373	0.0091939245	0.1664514493	0.0092008854	0.0855839778	-0.0019191209	0.0539906353	-0.011128578	-0.0415079759	-0.0395217279	-0.0707009958	0.1266603687	-0.0232975821	0.0218841162	0.1516952161	-0.0233479506	0.0853837452	0.0255027243	0.0140761544	0.0728989298	-0.0459089673	0.0179235546	-0.1750617835	-0.1474805194	0.0019898246	-0.0395976788	-0.0441217432	0.0010324957	-0.0749494317	-0.1676388403	0.0156896882	-0.2148942864	0.0393989064	-0.0510108271	0.1282094823	0.0298401306	0.0337411604	-0.0212464979	-0.1996522745	0.0014367765	-0.0268465609	0.2898599779	-0.0331453192	0.0332512419	-0.1612439087	0.0204642634	0.1415312435	0.1721208345	-5.52548e-05	-0.0006216251	-0.0687108281	0.0348154361	0.0287863862	0.0617121594	-0.0297647142	0.0677969869	0.1574402093	-0.0272663799	-0.0547525196	0.1424787799	0.0220316793	0.0734271978	0.0068160163	-0.0150178715	-0.0255283245	0.0745170414	-0.0624665256	-0.1188743689	-0.0363567579	0.1826256806	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.0429884	0.006342	4.022096400000001e-05	0.00184800253456	-0.0830269	0.1013661	0.00689346612361	0.01027508622921	0.183281	0.012053	0.000145274809	0.033591924961	-0.0117718	0.0028807	8.298432489999999e-06	0.00013857527524	0.000596471	-0.000255001	3.55777653841e-07	6.502551000100001e-08	-0.000803069	-0.000284015	6.44919818761e-07	8.0664520225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5352.235640808443	35.477030319914775	1258.6196803201522	28646426.35474017	10600.708288360533	101.97733091650116	112375016.2149157	10399.376020853584	5115.718177967724	0.0316994287932175	26170572.476389408	0.0010048537858162	5177.694575731842	7077.052784286196	1.141655	43.152206	0.1647052499999999	0.110831	-0.0147479663	0.0480096511	0.0414487007	0.0866607122	-0.0393992793	-0.1465709919	0.0123261618	0.0560602579	0.0493820324	-0.1802219312	0.0696192753	-0.0325896475	0.0442666346	-0.0380702353	0.0088932641	0.0342019051	0.0463580615	-0.1742170108	0.0471147489	-0.1110676905	-0.1229906839	-0.1123332839	0.034495746	0.1161574405	-0.1076869223	0.0686703361	0.0441332121	0.2178257934	0.1501314627	-0.0069020338	0.0055463319	-0.0784081032	-0.0989212277	0.0839769323	0.0681232812	0.0064149782	-0.1763621033	-0.2079716282	0.0308983918	-0.1396111217	0.0024992259	-0.0427978984	0.0186793144	-0.0628261077	-0.0175570453	-0.0893185882	-0.1167919553	0.0694274466	-0.0195862919	0.0236110503	0.0204551463	0.0033645818	0.0982551055	0.0429841181	-0.1137900471	0.1294602007	0.0687183346	0.1934725619	0.0511969038	0.0509244497	0.0080795943	-0.0570412051	-0.103107453	-0.1362586164	0.1277450111	0.0335026625	-0.1754240936	-0.0710614372	0.1126343058	-0.1416903888	0.0846876274	0.0535567054	-0.0841691846	0.0440442749	-0.0368686601	0.1684573144	-0.0261237743	0.0314834133	-0.1604580852	0.0172865897	-0.1042356529	-0.1876715173	-0.1871807008	0.0120866998	-0.1138780412	0.0106033087	-0.0049620223	-0.0253817911	-0.0219242857	-0.0054394013	0.0011501116	0.0279955304	0.1609344657	0.0041517895	-0.0235923214	0.0125718396	-0.0412336239	0.0604263628	-0.1659343475	0.0360710074	0.1701642897	0.1802726261	-0.0464050739	0.0083051419	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0470174	-0.0040289999999999	1.6232840999999983e-05	0.00221063590276	-0.188906	-0.1058790999999999	0.035685476836	0.0112103838168099	0.209135	0.0258539999999999	0.0006684293159999	0.0437374482249999	-0.0114061	0.0003657	1.3373649000000006e-07	0.00013009911721	0.000447896	-0.000148575	2.00610826816e-07	2.2074530625000005e-08	-0.0008676569999999	-6.458799999990001e-05	7.528286696488265e-07	4.171609743987083e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5373.679330258632	21.443689450188685	459.83181723613353	28876429.54444886	10631.790081259298	31.081792898765343	113034960.33196358	966.0778498017396	5119.817327581545	4.099149613821282	26212529.467804234	16.80302755649117	5180.450159052249	7083.602109622066	1.065244	40.264015	0.1478997	0.0787174	-0.010952183	0.0102458844	-0.0308863755	-0.0798217193	0.0103903382	-0.0825846647	-0.0309789287	0.0538201889	0.0041659923	-0.0550368281	0.0698121115	-0.1583075283	0.0332750035	-0.0486073986	-0.0747430842	-0.0016244873	0.0288918173	-0.1245159182	0.061628167	-0.1302156427	-0.0655471485	0.1247826153	0.0394765212	-0.0368892767	0.1379690912	0.0267910086	0.0250061334	-0.157744918	-0.0058891379	0.0420288191	0.1318215416	-0.0824825721	-0.018913611	-0.0485352764	0.1352639375	0.1323404673	0.0270791269	0.1770853445	-0.1657911246	-0.0798463796	0.1385276847	0.0131433531	0.2493222481	-0.0130087804	0.0561378034	-0.0779765226	-0.0319383769	0.1737840425	-0.1128766822	-0.1213673676	0.090445265	0.0250267656	0.0215684775	-0.042769899	-0.0695767591	-0.0498468858	0.0596040951	0.10690402	0.0743231384	0.0217248767	-0.0536410292	-0.0593292455	0.0086809421	-0.1115304898	0.1673517805	-0.0662446851	-0.0236966177	-0.0734413506	-0.0715251303	0.1518194639	0.0258109166	0.0259749773	0.0499706865	-0.0498522933	-0.0213042036	-0.1252400371	-0.0349569384	0.1354624479	-0.1444643662	-0.1159090414	-0.0721479443	0.040053415	0.1785565567	-0.1188904858	0.1416659765	-0.0546129266	0.160558633	-0.1551046785	-0.1427903897	0.0166658236	-0.0006537229	0.0356103663	0.0951540247	-0.1492394437	-0.1739166507	0.1126603591	0.0974218063	-0.0005340658	-0.0819865191	-0.1016348607	0.0570768133	0.11401237	0.0243880403	-0.0742876851	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0284527	0.0185647	0.00034464808609	0.00080955613729	-0.125488	0.063418	0.0157472381439999	0.004021842724	0.209197	6.20000000000065e-05	3.844000000000805e-09	0.0437633848089999	-0.0109605	0.0004456	1.9855936000000083e-07	0.0001201325602499	0.000851472	0.000403576	7.25004566784e-07	1.6287358777600007e-07	-0.000399733	0.0004679239999999	1.59786471289e-07	2.1895286977590647e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5380.1267829775215	6.447452718889508	41.56964656231571	28945764.20091205	10688.709428827871	56.91934756857336	114248509.25391383	3239.8121276320576	5123.424446931048	3.607119349502682	26249478.063410714	13.011310001556652	5185.733345778064	7134.536426861123	1.090806	41.230202	0.32081345	0.212781	-0.0301639902	-0.0090800072	0.0403846723	-0.0181064194	0.1373937559	-0.1133576645	-0.0599894277	0.0539477933	0.1201187131	-0.0975931036	-0.0008658795	-0.0910278596	0.0814050763	0.0842222546	-0.016173664	0.0632365003	-0.0437942527	0.1272559152	-0.1751286631	0.0034389104	-0.0819497918	0.0912573919	0.1251267178	0.1367929082	-0.1030611651	-0.1079087879	-0.0776847403	-0.0599554695	-0.1119701023	-0.0828058371	-0.0056156931	-0.050851821	0.0551656036	0.0975814384	-0.056533499	0.1748978196	0.0065546754	-0.0373755649	0.0476008022	0.0617569915	-0.0481672782	-0.0613845838	-0.0620339401	-0.1782191732	-0.0765829862	-0.0129739215	0.0791870626	0.0146545418	-0.10137806	-0.0334077262	-0.1313434552	0.0076566476	-0.1357515312	0.0236010483	-0.0868878407	0.0298594539	0.0163712949	-0.0669281698	0.0954047075	0.0831384608	-0.0073931626	0.0120177154	-0.055733179	0.1638148533	-0.0317813787	-0.0752964819	-0.0017415422	-0.1938015013	-0.0779896296	-0.0481302272	-0.2335264417	-0.0735645357	0.0813710418	0.0695743656	0.078247572	0.0067603646	0.0265631691	0.0509173009	-0.0198563	0.1126649431	-0.1132236689	0.0264396952	0.0266404136	0.0677189833	-0.0102964759	0.1169087333	-0.0799994196	-0.0173539032	0.1689572752	0.1585317426	0.0479986668	-0.0438524797	-0.006654334	-0.1174200533	-0.0166690759	-0.0964922493	0.1042448321	-0.1206014969	0.0198513695	0.067394915	0.0302062686	-0.0425269615	0.0702520496	0.0666715244	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0435704	-0.0151177	0.00022854485329	0.00189837975616	-0.323376	-0.197888	0.104572037376	0.039159660544	0.209374	0.000177	3.1329000000003715e-08	0.043837471876	-0.0100159	0.0009446	8.922691600000006e-07	0.0001003182528099	0.000287904	-0.000563568	8.2888713216e-08	3.17608890624e-07	-0.00104418	-0.000644447	1.0903118724e-06	4.153119358090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
