TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,1,2.550000e+00,1.0,0.0,2.2000168e-06,18.862665,22.86286,23.036528,2.0,23.776234,0.7397066,23.876642,4.2102933,28.089151,8.0,28.0893,29.100367,6.063839,29.100546,30.101915,--
2,2,3,1,3,4,8.500000e-01,1.0,1.0,--,--,--,30.1083,2.0,31.459665,1.3513653,31.559998,1.8986347,33.460133,6.0,33.46025,34.46425,4.355948,34.46439,38.46575,--
3,3,3,1,3,2,2.550000e+00,1.0,2.0,--,--,--,38.467304,2.0,39.8096,1.3422961,39.90993,3.607704,43.520176,6.0,43.520294,44.524265,6.0569606,44.52441,46.526134,--
4,4,1,1,1,1,2.550000e+00,1.0,3.0,--,--,--,46.52767,2.0,47.159065,0.6313938,47.25941,4.3186064,51.58012,4.0,51.580235,52.586258,6.0585876,52.586407,53.58773,--
5,5,4,2,1,2,8.500000e-01,1.0,4.0,--,--,--,53.75603,7.0,54.377884,0.6218505,54.47823,2.6281495,57.108128,7.0,57.10825,58.11435,4.3583155,58.11449,60.11616,--
6,6,4,2,1,2,1.700000e+00,1.0,5.0,--,--,--,60.282173,2.0,61.111115,0.8289386,61.211437,3.2710614,64.485115,1.0,64.48523,65.4899,5.207722,65.490036,67.49223,--
7,7,1,1,1,2,8.500000e-01,1.0,6.0,--,--,--,67.49497,7.0,68.42556,0.9305908,68.525894,2.3194091,70.847145,9.0,70.84726,71.85323,4.3582644,71.85338,73.855125,--
8,8,5,2,2,1,2.550000e+00,1.0,7.0,--,--,--,74.02381,2.0,74.65919,0.6353773,74.759514,4.314623,79.07615,5.0,79.07626,80.081314,6.0575085,80.08146,81.08215,--
9,9,4,2,1,2,2.550000e+00,1.0,8.0,--,--,--,81.24966,2.0,81.976036,0.7263868,82.07637,4.2236133,86.3012,3.0,86.301315,87.30723,6.057577,87.30737,89.30913,--
10,10,1,1,1,3,1.700000e+00,1.0,9.0,--,--,--,89.312164,7.0,90.0426,0.7304387,90.14293,3.3695612,93.51413,7.0,93.514244,94.518234,5.206067,94.51838,97.51978,--
