TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,4,1.700000e+00,1.0,0.0,2.3000002e-06,47.3902,51.390984,51.396416,2.0,52.641304,1.2448869,52.741703,2.855113,55.59869,4.0,55.598835,56.606083,5.2096653,56.606274,60.60808,--
2,2,1,1,1,3,2.550000e+00,1.0,1.0,--,--,--,60.60978,2.0,61.24153,0.6317528,61.341877,4.3182473,65.66239,2.0,65.662506,66.66739,6.0576053,66.667534,69.6693,--
3,3,4,2,1,4,8.500000e-01,1.0,2.0,--,--,--,69.84337,7.0,70.77454,0.9311755,70.874886,2.3188245,73.19443,8.0,73.19454,74.1994,4.3560324,74.19955,78.20128,--
4,4,3,1,3,2,8.500000e-01,1.0,3.0,--,--,--,78.20507,2.0,78.82627,0.6211974,78.926605,2.6288025,81.55732,6.0,81.557434,82.56452,4.359448,82.56467,84.5671,--
5,5,1,1,1,3,1.700000e+00,1.0,4.0,--,--,--,84.56878,2.0,85.29233,0.7235506,85.39267,3.3764493,88.77086,3.0,88.77097,89.776245,5.2074685,89.7764,92.77728,--
6,6,3,1,3,1,2.550000e+00,1.0,5.0,--,--,--,92.7789,2.0,93.508575,0.7296706,93.6089,4.2203293,97.83105,7.0,97.83116,98.83684,6.0579333,98.83698,99.838295,--
7,7,5,2,2,1,1.700000e+00,1.0,6.0,--,--,--,100.0109,7.0,101.04315,1.0322533,101.143486,3.0677466,104.21234,5.0,104.21246,105.21818,5.207273,105.21832,106.219734,--
8,8,3,1,3,1,8.500000e-01,1.0,7.0,--,--,--,106.2225,2.0,107.460526,1.238026,107.56087,2.011974,109.57392,8.0,109.574036,110.57849,4.3559885,110.57864,111.58031,--
9,9,4,2,1,4,1.700000e+00,1.0,8.0,--,--,--,111.75232,2.0,112.99111,1.2387923,113.09145,2.8612077,115.95427,1.0,115.95439,116.960434,5.208113,116.96058,120.96236,--
10,10,1,1,1,4,8.500000e-01,1.0,9.0,--,--,--,120.96527,2.0,122.2078,1.2425319,122.30813,2.007468,124.31656,1.0,124.31668,125.32041,4.355139,125.32056,129.32198,--
11,11,6,2,3,1,1.700000e+00,1.0,10.0,--,--,--,129.4958,2.0,130.22498,0.7291594,130.32533,3.3708405,133.69786,8.0,133.698,134.70247,5.2066607,134.70262,135.7043,--
