TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,4,2.550000e+00,1.0,0.0,1.91e-05,62.954308,66.95415,67.13224,2.0,68.07675,0.9445104,68.17722,4.00549,72.18516,6.0,72.1853,73.193344,6.0611043,73.19355,77.19486,--
2,2,1,1,1,2,1.700000e+00,1.0,1.0,--,--,--,77.20161,2.0,78.04349,0.8418844,78.14387,3.2581155,81.40415,3.0,81.40427,82.41026,5.20866,82.41043,84.411865,--
3,3,5,2,2,2,2.550000e+00,1.0,2.0,--,--,--,84.588036,2.0,85.426994,0.8389571,85.52736,4.111043,89.64132,5.0,89.64143,90.64844,6.0604067,90.648605,92.65015,--
4,4,2,1,2,2,8.500000e-01,1.0,3.0,--,--,--,92.65292,2.0,93.90982,1.2568944,94.01017,1.9931056,96.00514,5.0,96.00526,97.00982,4.3568897,97.009995,99.01117,--
5,5,1,1,1,1,1.700000e+00,1.0,4.0,--,--,--,99.01301,2.0,99.643005,0.6299989,99.74333,3.470001,103.21515,3.0,103.21526,104.22027,5.2072644,104.220436,105.221825,--
6,6,4,2,1,3,8.500000e-01,1.0,5.0,--,--,--,105.39614,7.0,106.34331,0.9471683,106.44364,2.3028316,108.747795,8.0,108.74792,109.7533,4.3571587,109.75346,112.75515,--
7,7,6,2,3,1,2.550000e+00,1.0,6.0,--,--,--,112.92635,7.0,113.85958,0.9332247,113.95998,4.016775,117.97817,2.0,117.97828,118.98425,6.057897,118.98441,119.98606,--
8,8,4,2,1,4,8.500000e-01,1.0,7.0,--,--,--,120.15455,2.0,121.394516,1.239967,121.49484,2.010033,123.50674,2.0,123.50685,124.51225,4.3577046,124.51242,128.51422,--
9,9,4,2,1,1,2.550000e+00,1.0,8.0,--,--,--,128.68352,2.0,129.51303,0.8295247,129.61339,4.1204753,133.73601,3.0,133.73611,134.73993,6.056415,134.74013,135.74216,--
10,10,1,1,1,4,1.700000e+00,1.0,9.0,--,--,--,135.7451,2.0,136.37639,0.6312891,136.47676,3.468711,139.94716,2.0,139.94727,140.95528,5.2101817,140.95544,144.95683,--
11,11,4,2,1,4,2.550000e+00,1.0,10.0,--,--,--,145.12654,7.0,146.26224,1.1357002,146.36261,3.8142998,150.17915,7.0,150.17928,151.18445,6.0579023,151.18459,155.18616,--
12,12,4,2,1,1,1.700000e+00,1.0,11.0,--,--,--,155.35481,7.0,156.0936,0.7387873,156.19395,3.3612127,159.55774,7.0,159.55785,160.56232,5.2074986,160.56245,161.56429,--
13,13,2,1,2,3,8.500000e-01,1.0,12.0,--,--,--,161.56702,2.0,163.3265,1.7595036,163.42685,1.4904964,164.91904,5.0,164.91917,165.92426,4.3572507,165.92442,168.92583,--
14,14,3,1,3,1,2.550000e+00,1.0,13.0,--,--,--,168.92747,2.0,169.55972,0.6322536,169.66011,4.317746,173.97916,8.0,173.97926,174.98425,6.0567813,174.98442,175.98602,--
15,15,1,1,1,1,8.500000e-01,1.0,14.0,--,--,--,175.98763,2.0,177.12643,1.1387973,177.22678,2.1112027,179.33986,2.0,179.33998,180.34468,4.357046,180.34485,181.34618,--
16,16,2,1,2,3,8.500000e-01,1.0,15.0,--,--,--,181.34784,2.0,182.27892,0.9310655,182.37923,2.3189344,184.69914,5.0,184.69926,185.70372,4.3558793,185.70389,188.70523,--
17,17,3,1,3,1,2.550000e+00,1.0,16.0,--,--,--,188.70683,7.0,189.44342,0.7365841,189.54378,4.213416,193.75957,3.0,193.75967,194.76425,6.057413,194.76442,195.76584,--
18,18,1,1,1,3,2.550000e+00,1.0,17.0,--,--,--,195.76749,2.0,196.80988,1.042379,196.91022,3.907621,200.82013,2.0,200.82025,201.82494,6.0574403,201.82509,204.82816,--
19,19,6,2,3,1,8.500000e-01,1.0,18.0,--,--,--,205.00195,2.0,206.46005,1.4580945,206.56038,1.7919055,208.35422,8.0,208.35434,209.359,4.357044,209.35916,210.36024,--
20,20,6,2,3,2,2.550000e+00,1.0,19.0,--,--,--,210.53029,2.0,211.67633,1.1460319,211.77676,3.8039682,215.5822,8.0,215.58232,216.58595,6.055657,216.58612,218.58728,--
