TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,1,8.500000e-01,1.0,0.0,2.500019e-06,59.128345,63.128265,63.321198,2.0,64.67555,1.3543591,64.77603,1.8956409,66.67348,2.0,66.67362,67.680756,4.3595614,67.68095,68.68411,--
2,2,2,1,2,1,1.700000e+00,1.0,1.0,--,--,--,68.69063,2.0,69.42548,0.7348558,69.52586,3.3651443,72.89451,5.0,72.89462,73.90063,5.209998,73.90078,74.90218,--
3,3,6,2,3,1,1.700000e+00,1.0,2.0,--,--,--,75.10069,2.0,75.42508,0.3243818,75.52543,3.7756183,79.30246,8.0,79.302574,80.3088,5.2081013,80.308945,81.31053,--
4,4,3,1,3,4,8.500000e-01,1.0,3.0,--,--,--,81.31324,2.0,81.94172,0.6284794,82.04212,2.6215205,84.665306,7.0,84.66543,85.66976,4.3565245,85.669914,89.67121,--
5,5,6,2,3,2,8.500000e-01,1.0,4.0,--,--,--,89.8586,2.0,90.27557,0.4169719,90.37594,2.833028,93.21151,9.0,93.211624,94.216515,4.3579135,94.21666,96.21852,--
6,6,2,1,2,1,2.550000e+00,1.0,5.0,--,--,--,96.221275,2.0,96.74191,0.5206371,96.842316,4.429363,101.273445,5.0,101.27356,102.27824,6.056965,102.27839,103.28053,--
7,7,6,2,3,2,1.700000e+00,1.0,6.0,--,--,--,103.47029,2.0,104.208885,0.738593,104.30923,3.361407,107.67354,7.0,107.67366,108.678246,5.2079573,108.6784,110.67953,--
8,8,3,1,3,4,8.500000e-01,1.0,7.0,--,--,--,110.682556,2.0,111.20891,0.526353,111.30927,2.723647,114.034996,8.0,114.03511,115.03971,4.357156,115.03986,119.04157,--
9,9,2,1,2,3,8.500000e-01,1.0,8.0,--,--,--,119.043274,2.0,119.57536,0.5320852,119.67571,2.7179148,122.394554,5.0,122.39467,123.399734,4.35646,123.39989,126.40137,--
10,10,3,1,3,2,8.500000e-01,1.0,9.0,--,--,--,126.40314,2.0,127.024864,0.6217262,127.1252,2.6282737,129.75511,9.0,129.75522,130.76024,4.3571005,130.7605,132.76157,--
11,11,5,2,2,1,2.550000e+00,1.0,10.0,--,--,--,132.9481,2.0,133.77623,0.8281146,133.8766,4.1218853,138.0003,5.0,138.00043,139.00555,6.0574384,139.00569,140.00706,--
12,12,1,1,1,3,1.700000e+00,1.0,11.0,--,--,--,140.0098,2.0,140.94144,0.9316384,141.04176,3.1683617,144.21219,1.0,144.21231,145.21867,5.2088737,145.21881,148.22034,--
13,13,1,1,1,3,1.700000e+00,1.0,12.0,--,--,--,148.222,2.0,148.74191,0.5199246,148.84229,3.5800755,152.42464,4.0,152.42476,153.42981,5.2078195,153.42996,156.43118,--
14,14,5,2,2,2,1.700000e+00,1.0,13.0,--,--,--,156.61826,2.0,157.55836,0.9401157,157.65872,3.1598842,160.8196,5.0,160.81972,161.8247,5.206458,161.82486,163.82605,--
15,15,4,2,1,2,2.550000e+00,1.0,14.0,--,--,--,164.01395,2.0,164.74205,0.7281051,164.84244,4.2218947,169.0662,1.0,169.0663,170.07176,6.0578146,170.07191,172.07333,--
16,16,6,2,3,2,2.550000e+00,1.0,15.0,--,--,--,172.25755,2.0,172.89168,0.6341267,172.99203,4.315873,177.30963,7.0,177.30975,178.31439,6.056837,178.31454,180.31577,--
17,17,6,2,3,3,8.500000e-01,1.0,16.0,--,--,--,180.50279,2.0,180.8249,0.3221061,180.92525,2.9278939,183.85522,7.0,183.85535,184.85878,4.3559756,184.85893,187.86064,--
18,18,6,2,3,1,2.550000e+00,1.0,17.0,--,--,--,188.04955,2.0,188.4752,0.4256524,188.57555,4.524348,193.10178,7.0,193.1019,194.11174,6.062196,194.1119,195.11366,--
19,19,4,2,1,4,1.700000e+00,1.0,18.0,--,--,--,195.30254,2.0,195.92554,0.6230085,196.02594,3.4769914,199.50462,1.0,199.50473,200.50931,5.2067804,200.50946,204.51054,--
20,20,4,2,1,1,1.700000e+00,1.0,19.0,--,--,--,204.6994,2.0,205.1255,0.4261124,205.22585,3.6738875,208.90163,3.0,208.90175,209.90688,5.2074842,209.90703,210.90822,--
21,21,5,2,2,2,1.700000e+00,1.0,20.0,--,--,--,211.09569,2.0,211.82509,0.7294022,211.92546,3.3705978,215.29768,5.0,215.2978,216.3034,5.2077236,216.30356,218.30568,--
22,22,1,1,1,1,2.550000e+00,1.0,21.0,--,--,--,218.30843,2.0,219.45871,1.1502867,219.55907,3.7997134,223.36064,4.0,223.36076,224.3688,6.0603914,224.36896,225.37064,--
23,23,1,1,1,1,1.700000e+00,1.0,22.0,--,--,--,225.37228,2.0,226.10863,0.7363399,226.20897,3.36366,229.5742,2.0,229.57433,230.57874,5.2064505,230.57892,231.58064,--
24,24,1,1,1,3,8.500000e-01,1.0,23.0,--,--,--,231.58238,2.0,232.4254,0.8430117,232.52594,2.4069884,234.93462,1.0,234.93475,235.93901,4.356623,235.93916,238.9409,--
25,25,1,1,1,1,2.550000e+00,1.0,24.0,--,--,--,238.94261,2.0,239.67502,0.7324094,239.77544,4.217591,243.99568,4.0,243.9958,244.9998,6.0571895,244.99995,246.00192,--
26,26,3,1,3,4,2.550000e+00,1.0,25.0,--,--,--,246.00356,2.0,246.62622,0.6226639,246.72662,4.3273363,251.05556,9.0,251.05568,252.06102,6.057453,252.06117,256.06262,--
27,27,4,2,1,4,8.500000e-01,1.0,26.0,--,--,--,256.2523,2.0,256.77505,0.5227862,256.87543,2.7272139,259.60468,3.0,259.6048,260.60922,4.356948,260.60938,264.61063,--
28,28,2,1,2,2,1.700000e+00,1.0,27.0,--,--,--,264.61337,2.0,265.2415,0.6280997,265.34183,3.4719002,268.8144,5.0,268.8145,269.8202,5.206824,269.82034,271.82172,--
29,29,6,2,3,2,1.700000e+00,1.0,28.0,--,--,--,272.01004,2.0,272.64136,0.631307,272.74167,3.468693,276.21255,8.0,276.21268,277.21725,5.2072043,277.2174,279.2197,--
