TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,3,1.700000e+00,1.0,0.0,2.500019e-06,70.61031,74.6097,74.61497,2.0,75.240166,0.6251921,75.34056,3.474808,78.816216,2.0,78.81636,79.82297,5.2079973,79.82316,82.82429,--
2,2,3,1,3,4,2.550000e+00,1.0,1.0,--,--,--,82.82596,2.0,83.35755,0.531592,83.45792,4.418408,87.87827,7.0,87.878395,88.88526,6.059304,88.885414,92.88735,--
3,3,4,2,1,1,8.500000e-01,1.0,2.0,--,--,--,93.08279,2.0,93.507385,0.4245921,93.60773,2.825408,96.435196,2.0,96.43531,97.439964,4.3571754,97.44012,98.44219,--
4,4,4,2,1,2,1.700000e+00,1.0,3.0,--,--,--,98.632225,2.0,99.256935,0.6247077,99.357285,3.4752922,102.83483,4.0,102.83495,103.84012,5.2078876,103.84026,105.8426,--
5,5,5,2,2,1,2.550000e+00,1.0,4.0,--,--,--,106.028114,2.0,106.457306,0.4291869,106.55764,4.520813,111.0811,5.0,111.081215,112.08687,6.0587516,112.08701,113.08915,--
6,6,3,1,3,4,8.500000e-01,1.0,5.0,--,--,--,113.09317,2.0,113.923904,0.8307346,114.024254,2.4192655,116.44575,8.0,116.44586,117.45173,4.358565,117.45188,121.454155,--
7,7,2,1,2,3,8.500000e-01,1.0,6.0,--,--,--,121.45576,2.0,121.97491,0.5191522,122.07526,2.7308478,124.80746,5.0,124.80757,125.81227,4.356519,125.81242,128.81363,--
8,8,4,2,1,4,1.700000e+00,1.0,7.0,--,--,--,129.00499,2.0,129.64044,0.6354623,129.74081,3.4645376,133.20714,4.0,133.20724,134.2123,5.2073116,134.21245,138.21419,--
9,9,1,1,1,3,8.500000e-01,1.0,8.0,--,--,--,138.2169,2.0,138.84013,0.6232247,138.94048,2.6267753,141.56818,1.0,141.5683,142.57439,4.3574686,142.57452,145.57626,--
10,10,3,1,3,4,1.700000e+00,1.0,9.0,--,--,--,145.57803,2.0,146.30727,0.7292267,146.40761,3.3707733,149.78009,9.0,149.78021,150.78636,5.208327,150.78651,154.78842,--
