TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,1,2.550000e+00,1.0,0.0,2.599787e-06,61.943638,65.94384,66.1325,2.0,66.87063,0.7381254,66.97107,4.2118745,71.18535,8.0,71.185486,72.193474,6.060972,72.19368,73.19588,--
2,2,5,2,2,2,2.550000e+00,1.0,1.0,--,--,--,73.38501,2.0,73.90625,0.5212445,74.00664,4.4287553,78.43791,5.0,78.43803,79.44475,6.059737,79.4449,81.44723,--
3,3,3,1,3,1,1.700000e+00,1.0,2.0,--,--,--,81.45325,7.0,82.08733,0.6340817,82.18772,3.4659183,85.65589,4.0,85.656,86.662926,5.2096725,86.66308,87.664444,--
4,4,5,2,2,4,2.550000e+00,1.0,3.0,--,--,--,87.85347,2.0,88.487076,0.633612,88.587456,4.316388,92.90558,5.0,92.9057,93.910194,6.0567274,93.91035,97.912125,--
5,5,1,1,1,2,8.500000e-01,1.0,4.0,--,--,--,97.91507,2.0,98.437515,0.5224454,98.537895,2.7275546,101.26738,2.0,101.26749,102.273186,4.3581176,102.27334,104.27512,--
6,6,3,1,3,1,8.500000e-01,1.0,5.0,--,--,--,104.276955,7.0,105.0212,0.7442442,105.1216,2.505756,107.62887,4.0,107.628975,108.63426,4.3573074,108.634415,109.63581,--
7,7,2,1,2,2,1.700000e+00,1.0,6.0,--,--,--,109.63748,7.0,110.270226,0.6327431,110.37061,3.4672568,113.83945,5.0,113.839554,114.84447,5.206987,114.84462,116.845894,--
8,8,4,2,1,3,8.500000e-01,1.0,7.0,--,--,--,117.03697,2.0,117.4708,0.4338261,117.57118,2.8161738,120.390335,4.0,120.390434,121.39491,4.3579354,121.395065,124.39726,--
9,9,4,2,1,4,8.500000e-01,1.0,8.0,--,--,--,124.58608,2.0,125.22038,0.6343069,125.320786,2.615693,127.93773,3.0,127.937836,128.94228,4.356197,128.94243,132.9438,--
10,10,2,1,2,4,2.550000e+00,1.0,9.0,--,--,--,132.9467,7.0,133.5703,0.6235827,133.67067,4.3264174,137.99893,5.0,137.99904,139.0045,6.0578,139.00465,143.00673,--
11,11,2,1,2,2,2.550000e+00,1.0,10.0,--,--,--,143.00842,2.0,143.53807,0.5296472,143.63844,4.420353,148.0613,5.0,148.0614,149.06497,6.056556,149.06514,151.0671,--
12,12,1,1,1,2,1.700000e+00,1.0,11.0,--,--,--,151.06883,2.0,151.58923,0.5204101,151.6896,3.5795898,155.27097,4.0,155.27107,156.27606,5.2072263,156.27621,158.27818,--
13,13,6,2,3,4,1.700000e+00,1.0,12.0,--,--,--,158.46896,2.0,159.20404,0.7350706,159.30441,3.3649294,162.67084,7.0,162.67094,163.67734,5.208377,163.67749,167.67914,--
14,14,4,2,1,2,1.700000e+00,1.0,13.0,--,--,--,167.86758,2.0,168.28716,0.4195708,168.38753,3.6804292,172.06972,1.0,172.06984,173.07616,5.2085714,173.07631,175.07784,--
15,15,6,2,3,2,8.500000e-01,1.0,14.0,--,--,--,175.2645,7.0,175.88759,0.6230883,175.98798,2.6269116,178.61624,4.0,178.61635,179.62141,4.3569136,179.62157,181.62352,--
16,16,4,2,1,1,1.700000e+00,1.0,15.0,--,--,--,181.81061,7.0,182.33746,0.5268507,182.43787,3.5731492,186.01389,7.0,186.01398,187.01999,5.2093835,187.02014,188.02193,--
17,17,3,1,3,1,8.500000e-01,1.0,16.0,--,--,--,188.02498,2.0,188.55376,0.5287753,188.65411,2.7212248,191.37788,9.0,191.37799,192.3842,4.359222,192.38435,193.38585,--
18,18,6,2,3,2,2.550000e+00,1.0,17.0,--,--,--,193.57417,2.0,194.00389,0.4297217,194.1043,4.5202785,198.62646,8.0,198.62657,199.6309,6.0567303,199.63106,201.6328,--
19,19,4,2,1,1,8.500000e-01,1.0,18.0,--,--,--,201.81786,2.0,202.23732,0.4194671,202.33769,2.8305328,205.16992,4.0,205.17003,206.17545,4.357588,206.1756,207.17693,--
20,20,1,1,1,2,1.700000e+00,1.0,19.0,--,--,--,207.17982,7.0,207.704,0.5241693,207.80438,3.5758307,211.3819,6.0,211.382,212.3866,5.206766,212.38675,214.38887,--
21,21,2,1,2,2,8.500000e-01,1.0,20.0,--,--,--,214.39053,7.0,214.82051,0.4299844,214.9209,2.8200157,217.74481,5.0,217.74492,218.74965,4.3591247,218.74982,220.75188,--
22,22,4,2,1,4,1.700000e+00,1.0,21.0,--,--,--,220.93855,2.0,221.47076,0.5322122,221.57115,3.567788,225.14131,1.0,225.14142,226.1462,5.207649,226.14635,230.14787,--
23,23,5,2,2,4,2.550000e+00,1.0,22.0,--,--,--,230.33786,7.0,230.87048,0.532637,230.97089,4.417363,235.39052,5.0,235.39062,236.39539,6.0575404,236.39554,240.39687,--
24,24,6,2,3,3,2.550000e+00,1.0,23.0,--,--,--,240.58635,7.0,241.22,0.6336426,241.32037,4.3163576,245.63902,2.0,245.63913,246.64398,6.057619,246.64412,249.64578,--
25,25,1,1,1,3,8.500000e-01,1.0,24.0,--,--,--,249.64865,2.0,250.0701,0.4214562,250.17049,2.828544,253.00185,1.0,253.00195,254.007,4.3583493,254.00716,257.0092,--
26,26,1,1,1,3,1.700000e+00,1.0,25.0,--,--,--,257.01083,2.0,257.43735,0.4264906,257.53772,3.6735094,261.21356,2.0,261.2137,262.21902,5.208166,262.21918,265.22122,--
27,27,3,1,3,4,1.700000e+00,1.0,26.0,--,--,--,265.22287,7.0,266.0534,0.8305443,266.1538,3.2694557,269.4255,4.0,269.42563,270.43088,5.2080154,270.43106,274.4329,--
28,28,6,2,3,4,2.550000e+00,1.0,27.0,--,--,--,274.6194,2.0,275.03778,0.4183752,275.13812,4.531625,279.67184,8.0,279.67197,280.6766,6.057207,280.67676,284.6785,--
29,29,1,1,1,3,1.700000e+00,1.0,28.0,--,--,--,284.6814,2.0,285.10358,0.4221748,285.20398,3.6778252,288.88382,1.0,288.88394,289.8889,5.207465,289.88904,292.8909,--
30,30,5,2,2,3,1.700000e+00,1.0,29.0,--,--,--,293.08105,2.0,293.5036,0.4225545,293.604,3.6774454,297.28372,5.0,297.28384,298.28897,5.207918,298.28912,301.2908,--
31,31,6,2,3,4,1.700000e+00,1.0,30.0,--,--,--,301.47675,2.0,301.90387,0.4271319,302.00427,3.672868,305.67914,7.0,305.67926,306.68402,5.207286,306.68417,310.6854,--
32,32,3,1,3,4,8.500000e-01,1.0,31.0,--,--,--,310.68817,2.0,311.22028,0.5321063,311.32065,2.7178936,314.04092,6.0,314.04105,315.04596,4.357792,315.0461,319.04782,--
33,33,6,2,3,1,8.500000e-01,1.0,32.0,--,--,--,319.2346,7.0,319.7555,0.5209134,319.85587,2.7290866,322.58786,2.0,322.58798,323.5929,4.358312,323.59305,324.59485,--
34,34,3,1,3,4,2.550000e+00,1.0,33.0,--,--,--,324.59766,7.0,325.3368,0.7391236,325.43716,4.2108765,329.65002,3.0,329.65012,330.65402,6.056351,330.65417,334.6572,--
35,35,4,2,1,1,1.700000e+00,1.0,34.0,--,--,--,334.842,7.0,335.2702,0.4281807,335.37057,3.6718192,339.04407,6.0,339.04416,340.05017,5.208153,340.05032,341.05154,--
36,36,4,2,1,3,2.550000e+00,1.0,35.0,--,--,--,341.2371,2.0,341.6542,0.4171279,341.7546,4.532872,346.2899,2.0,346.28998,347.29407,6.0569863,347.29422,350.29565,--
37,37,3,1,3,2,1.700000e+00,1.0,36.0,--,--,--,350.2986,2.0,350.7204,0.4217767,350.8208,3.6782234,354.50073,6.0,354.50085,355.506,5.207387,355.50616,357.5075,--
38,38,3,1,3,1,2.550000e+00,1.0,37.0,--,--,--,357.50916,7.0,357.93686,0.4276972,358.03726,4.5223026,362.56216,4.0,362.56226,363.5658,6.0566235,363.56595,364.5692,--
39,39,4,2,1,4,1.700000e+00,1.0,38.0,--,--,--,364.76392,7.0,365.28644,0.5225341,365.38684,3.577466,368.96585,7.0,368.96594,369.97107,5.2071576,369.97122,373.9725,--
40,40,3,1,3,1,2.550000e+00,1.0,39.0,--,--,--,373.97543,7.0,374.50354,0.5280825,374.6039,4.4219174,379.02737,4.0,379.0275,380.03226,6.056818,380.0324,381.03436,--
41,41,3,1,3,4,8.500000e-01,1.0,40.0,--,--,--,381.03607,7.0,381.5711,0.5350167,381.6716,2.7149832,384.38858,2.0,384.38867,385.39337,4.3573074,385.3936,389.39484,--
42,42,3,1,3,2,2.550000e+00,1.0,41.0,--,--,--,389.3965,2.0,389.82004,0.4235296,389.92044,4.52647,394.44925,8.0,394.44934,395.4542,6.05768,395.45435,397.4557,--
43,43,1,1,1,3,1.700000e+00,1.0,42.0,--,--,--,397.45737,2.0,397.88684,0.4294855,397.98724,3.6705146,401.6605,2.0,401.6606,402.66504,5.2076864,402.6652,405.66818,--
44,44,1,1,1,2,2.550000e+00,1.0,43.0,--,--,--,405.66998,2.0,406.08698,0.416979,406.18735,4.533021,410.72296,1.0,410.72308,411.72818,6.05818,411.72833,413.72992,--
45,45,1,1,1,2,2.550000e+00,1.0,44.0,--,--,--,413.7316,2.0,414.15366,0.4220766,414.25406,4.5279236,418.7838,1.0,418.7839,419.7894,6.057803,419.78955,421.791,--
46,46,2,1,2,4,8.500000e-01,1.0,45.0,--,--,--,421.7929,2.0,422.22025,0.4273201,422.32062,2.82268,425.14514,5.0,425.14526,426.14984,4.356938,426.15,430.1515,--
47,47,6,2,3,3,2.550000e+00,1.0,46.0,--,--,--,430.34302,7.0,430.86996,0.5269455,430.97034,4.4230547,435.39618,3.0,435.39627,436.401,6.05798,436.40115,439.40323,--
48,48,4,2,1,2,2.550000e+00,1.0,47.0,--,--,--,439.59375,2.0,440.0202,0.4264591,440.1206,4.523541,444.64566,2.0,444.64575,445.6506,6.056847,445.65076,447.6519,--
49,49,1,1,1,2,8.500000e-01,1.0,48.0,--,--,--,447.65472,2.0,447.97076,0.3160375,448.0712,2.9339626,451.00668,2.0,451.0068,452.011,4.3562384,452.01114,454.01245,--
50,50,6,2,3,3,8.500000e-01,1.0,49.0,--,--,--,454.20416,2.0,454.51935,0.3151579,454.61972,2.934842,457.5553,7.0,457.55542,458.56064,4.3564587,458.5608,461.5627,--
51,51,5,2,2,4,8.500000e-01,1.0,50.0,--,--,--,461.74924,2.0,462.1699,0.4206417,462.27026,2.8293583,465.103,5.0,465.1031,466.10794,4.3587203,466.10812,470.11124,--
52,52,6,2,3,2,8.500000e-01,1.0,51.0,--,--,--,470.294,7.0,470.81982,0.5258116,470.9202,2.7241883,473.64688,3.0,473.64697,474.65103,4.3570437,474.65118,476.6539,--
53,53,4,2,1,1,8.500000e-01,1.0,52.0,--,--,--,476.83685,7.0,477.36996,0.5331106,477.47034,2.7168894,480.18842,9.0,480.1885,481.19354,4.3566957,481.1937,482.19543,--
54,54,1,1,1,2,1.700000e+00,1.0,53.0,--,--,--,482.19843,2.0,482.71988,0.5214548,482.82025,3.578545,486.4009,1.0,486.40103,487.40524,5.206835,487.4054,489.40677,493.4083
