TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,2,8.500000e-01,1.0,0.0,2.4000183e-06,66.455444,70.45478,70.650475,7.0,71.28089,0.6304136,71.381325,2.6195865,74.00302,4.0,74.00316,75.01123,4.3607535,75.01143,77.01303,--
2,2,2,1,2,2,1.700000e+00,1.0,1.0,--,--,--,77.019615,2.0,77.548454,0.5288378,77.64884,3.5711622,81.22201,5.0,81.22212,82.22803,5.2084103,82.22818,84.23061,--
3,3,4,2,1,1,1.700000e+00,1.0,2.0,--,--,--,84.428474,7.0,85.36431,0.9358328,85.46471,3.1641672,88.631615,6.0,88.63172,89.63885,5.2103705,89.639,90.64067,--
4,4,1,1,1,2,1.700000e+00,1.0,3.0,--,--,--,90.64352,2.0,91.18148,0.5379639,91.28187,3.562036,94.84652,3.0,94.84663,95.85265,5.209139,95.852806,97.854576,--
5,5,6,2,3,1,8.500000e-01,1.0,4.0,--,--,--,98.05297,7.0,98.58193,0.5289585,98.68236,2.7210414,101.40541,3.0,101.40552,102.41109,4.3581095,102.41123,103.412544,--
6,6,4,2,1,4,1.700000e+00,1.0,5.0,--,--,--,103.60708,7.0,104.03139,0.4243064,104.131775,3.6756935,107.8099,7.0,107.81005,108.81573,5.2086496,108.81588,112.817535,--
7,7,4,2,1,4,1.700000e+00,1.0,6.0,--,--,--,113.01276,2.0,113.44857,0.435816,113.54896,3.664184,117.21586,2.0,117.21597,118.22057,5.2078195,118.22073,122.22243,--
8,8,6,2,3,4,2.550000e+00,1.0,7.0,--,--,--,122.41454,2.0,122.83211,0.4175593,122.93248,4.5324407,127.467926,9.0,127.46804,128.47382,6.0592756,128.47397,132.47534,--
9,9,4,2,1,1,1.700000e+00,1.0,8.0,--,--,--,132.67131,2.0,133.09819,0.4268754,133.19858,3.6731246,136.8745,2.0,136.87462,137.87923,5.207915,137.87938,138.88054,--
10,10,1,1,1,2,2.550000e+00,1.0,9.0,--,--,--,138.8835,2.0,139.41476,0.5312647,139.51515,4.4187355,143.9355,1.0,143.93561,144.9406,6.0570984,144.94075,146.94212,--
11,11,4,2,1,1,8.500000e-01,1.0,10.0,--,--,--,147.14,2.0,147.56479,0.4247876,147.66516,2.8252125,150.4932,3.0,150.4933,151.49773,4.3577294,151.49788,152.49936,--
12,12,1,1,1,2,1.700000e+00,1.0,11.0,--,--,--,152.50223,2.0,152.93149,0.4292627,153.03188,3.6707373,156.70459,1.0,156.70471,157.70981,5.2075825,157.70996,159.71161,--
13,13,5,2,2,4,2.550000e+00,1.0,12.0,--,--,--,159.89638,2.0,160.31444,0.4180568,160.41484,4.5319433,164.94876,5.0,164.94887,165.95393,6.057547,165.95409,169.95561,--
14,14,1,1,1,3,1.700000e+00,1.0,13.0,--,--,--,169.95847,2.0,170.38123,0.4227587,170.48163,3.6772413,174.16081,2.0,174.16093,175.16713,5.20866,175.16728,178.16852,--
15,15,3,1,3,2,1.700000e+00,1.0,14.0,--,--,--,178.17021,7.0,178.59808,0.4278649,178.69847,3.672135,182.37253,2.0,182.37263,183.37787,5.2076435,183.378,185.38107,--
16,16,4,2,1,1,8.500000e-01,1.0,15.0,--,--,--,185.57103,2.0,186.19751,0.6264817,186.2979,2.6235182,188.92363,2.0,188.92374,189.9284,4.357386,189.92856,190.93054,--
17,17,3,1,3,1,8.500000e-01,1.0,16.0,--,--,--,190.93333,7.0,191.5642,0.6308599,191.66457,2.6191401,194.28654,1.0,194.28665,195.29172,4.3583903,195.29187,196.29399,--
18,18,1,1,1,3,8.500000e-01,1.0,17.0,--,--,--,196.29573,7.0,196.81691,0.5211918,196.91731,2.7288082,199.64856,8.0,199.64868,200.65472,4.358996,200.65488,203.65663,--
19,19,1,1,1,2,2.550000e+00,1.0,18.0,--,--,--,203.6583,7.0,204.08122,0.4229181,204.18161,4.527082,208.71071,8.0,208.71083,209.71577,6.0574756,209.71593,211.71744,--
20,20,6,2,3,2,2.550000e+00,1.0,19.0,--,--,--,211.91312,7.0,212.43335,0.5202241,212.5337,4.4297757,216.96513,3.0,216.96524,217.96982,6.056693,217.96997,219.97174,--
21,21,2,1,2,4,2.550000e+00,1.0,20.0,--,--,--,219.97456,2.0,220.39804,0.4234798,220.49844,4.5265203,225.0274,5.0,225.02751,226.03221,6.057656,226.03238,230.03355,--
22,22,6,2,3,4,1.700000e+00,1.0,21.0,--,--,--,230.21869,2.0,230.74823,0.5295308,230.84862,3.5704691,234.42157,6.0,234.42169,235.42665,5.207958,235.4268,239.42847,--
23,23,3,1,3,4,2.550000e+00,1.0,22.0,--,--,--,239.43129,2.0,239.96468,0.5333752,240.06522,4.416625,244.48474,6.0,244.4849,245.49005,6.0587525,245.4902,249.49202,--
24,24,4,2,1,2,2.550000e+00,1.0,23.0,--,--,--,249.6777,7.0,250.19902,0.5213191,250.29941,4.428681,254.72949,8.0,254.7296,255.73524,6.0575457,255.73541,257.73697,--
25,25,5,2,2,4,2.550000e+00,1.0,24.0,--,--,--,257.92276,2.0,258.3475,0.4247477,258.4479,4.5252523,262.97552,5.0,262.97565,263.98166,6.058903,263.9818,267.9838,--
26,26,5,2,2,4,8.500000e-01,1.0,25.0,--,--,--,268.17096,7.0,268.59787,0.4268981,268.69824,2.823102,271.52402,5.0,271.52414,272.52875,4.3577743,272.5289,276.53104,--
27,27,2,1,2,2,8.500000e-01,1.0,26.0,--,--,--,276.53406,2.0,276.96445,0.4304096,277.06485,2.8195903,279.88715,5.0,279.88727,280.89166,4.35761,280.8918,282.89383,--
28,28,1,1,1,2,8.500000e-01,1.0,27.0,--,--,--,282.89545,2.0,283.6325,0.7370541,283.7329,2.512946,286.24762,2.0,286.24774,287.25256,4.35711,287.25272,289.2548,--
29,29,3,1,3,1,8.500000e-01,1.0,28.0,--,--,--,289.25656,2.0,289.68082,0.4242493,289.7812,2.8257506,292.60947,9.0,292.6096,293.61414,4.357586,293.61432,294.6159,--
30,30,6,2,3,3,8.500000e-01,1.0,29.0,--,--,--,294.805,7.0,295.33102,0.5260268,295.43143,2.7239733,298.15793,1.0,298.15802,299.16272,4.357736,299.16287,302.16498,--
31,31,3,1,3,1,2.550000e+00,1.0,30.0,--,--,--,302.16788,7.0,302.69778,0.529926,302.79816,4.420074,307.22147,4.0,307.22156,308.22675,6.058871,308.22702,309.22998,--
32,32,4,2,1,2,1.700000e+00,1.0,31.0,--,--,--,309.41568,2.0,309.94803,0.5323363,310.0484,3.5676637,313.61765,1.0,313.61774,314.62265,5.206969,314.6228,316.62445,--
