TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,2,1.700000e+00,1.0,0.0,2.4000183e-06,17.087769,21.087954,21.093191,2.0,21.622572,0.5293803,21.723028,3.5706196,25.296295,4.0,25.296438,26.30303,5.209839,26.303219,28.304708,--
2,2,6,2,3,4,1.700000e+00,1.0,1.0,--,--,--,28.495367,2.0,28.92296,0.4275938,29.023342,3.6724062,32.69798,6.0,32.69809,33.70433,5.208963,33.704483,37.706856,--
3,3,3,1,3,2,1.700000e+00,1.0,2.0,--,--,--,37.710884,7.0,38.139442,0.4285557,38.239864,3.6714444,41.913322,2.0,41.913433,42.918724,5.2078376,42.918884,44.920017,--
4,4,1,1,1,2,2.550000e+00,1.0,3.0,--,--,--,44.921654,7.0,45.339016,0.4173624,45.439404,4.5326376,49.974155,9.0,49.974262,50.980103,6.0584483,50.980263,52.981956,--
5,5,1,1,1,3,1.700000e+00,1.0,4.0,--,--,--,52.983555,7.0,53.405975,0.4224206,53.50637,3.6775794,57.18692,9.0,57.18703,58.191055,5.207499,58.191208,61.19305,--
6,6,6,2,3,1,2.550000e+00,1.0,5.0,--,--,--,61.380333,2.0,61.905716,0.5253812,62.00612,4.4246187,66.43274,8.0,66.432846,67.4391,6.058769,67.43935,68.441,--
7,7,3,1,3,4,2.550000e+00,1.0,6.0,--,--,--,68.44373,7.0,69.17223,0.7284954,69.27261,4.2215047,73.49551,2.0,73.49561,74.499374,6.0556393,74.49953,78.50249,--
8,8,3,1,3,1,8.500000e-01,1.0,7.0,--,--,--,78.50418,7.0,79.1387,0.6345238,79.23909,2.6154761,81.85602,2.0,81.856125,82.86007,4.355887,82.860214,83.86202,--
9,9,1,1,1,3,1.700000e+00,1.0,8.0,--,--,--,83.86366,2.0,84.2892,0.4255397,84.389595,3.6744604,88.06725,1.0,88.06736,89.07211,5.2084527,89.07229,92.07366,--
10,10,6,2,3,1,8.500000e-01,1.0,9.0,--,--,--,92.263725,2.0,92.78899,0.5252603,92.88936,2.7247398,95.61594,7.0,95.61604,96.62195,4.358227,96.6221,97.62439,--
11,11,3,1,3,1,2.550000e+00,1.0,10.0,--,--,--,97.62722,2.0,98.15576,0.5285405,98.25615,4.4214597,102.68036,7.0,102.680466,103.68503,6.057807,103.68517,104.68665,--
12,12,3,1,3,2,2.550000e+00,1.0,11.0,--,--,--,104.68831,7.0,105.20833,0.5200123,105.3087,4.429988,109.741486,2.0,109.7416,110.74509,6.0567746,110.74524,112.74668,--
13,13,2,1,2,2,2.550000e+00,1.0,12.0,--,--,--,112.74841,2.0,113.17279,0.424377,113.27321,4.525623,117.80083,5.0,117.80094,118.80637,6.0579634,118.80653,120.80951,--
