global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	t_comp_cor_12	t_comp_cor_13	t_comp_cor_14	t_comp_cor_15	t_comp_cor_16	t_comp_cor_17	t_comp_cor_18	t_comp_cor_19	t_comp_cor_20	t_comp_cor_21	t_comp_cor_22	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5807.394873165151	n/a	n/a	33725835.21286488	12704.981387663856	n/a	n/a	161416552.060885	5127.086796018324	n/a	n/a	26287019.013905443	5637.811128239234	8924.371029798287	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.04287e-05	n/a	8.17734978369e-09	n/a	0.053229	n/a	0.0028333264409999	n/a	0.0625699	n/a	n/a	0.00391499238601	0.000511121	n/a	n/a	2.61244676641e-07	-0.000248282	n/a	6.1643951524e-08	n/a	8.876829999999998e-05	n/a	n/a	7.879811084889997e-09
5769.736379062135	-37.65849410301598	1418.1621781068895	33289857.883873034	12502.937854250393	-202.0435334134636	40821.58939419738	156323454.9872474	5128.978152510247	1.891356491923034	3.577229379539405	26306416.888927422	5627.089177782591	8836.467021372788	1.246011	57.089516	0.0511367446999999	0.0269966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.000330901	-0.0004213297	1.09495471801e-07	1.7751871610209e-07	0.0388104	-0.0144185999999999	0.00150624714816	0.0002078960259599	0.0413972	-0.0211726999999999	0.0004482832252899	0.00171372816784	0.000402813	-0.000108308	1.1730622864e-08	1.6225831296900004e-07	-0.000142876	0.000105406	2.0413551376e-08	1.1110424836e-08	0.0	-8.876829999999998e-05	7.879811084889997e-09	0.0
5767.58235294255	-2.154026119585069	4.6398285238547095	33265006.19797432	12388.481775065682	-114.45607918471067	13100.194062336765	153474480.69113454	5130.061600758675	1.0834482484278851	1.1738601070214525	26317532.02757866	5620.368089578451	8753.608382891314	1.252459	57.384953	0.1426769489999999	0.0739138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0113309	-0.010999999	0.00012838929481	0.000120999978	0.0208908	-0.0179196	0.00043642552464	0.00032111206416	0.098298	0.0569007999999999	0.0032377010406399	0.009662496804	0.00111892	0.000716107	5.12809235449e-07	1.2519819664e-06	6.031360000000002e-23	0.000142876	3.637730344960002e-45	2.0413551376e-08	-0.000278148	-0.000278148	7.736630990399999e-08	7.736630990399999e-08
5741.488561923201	-26.093791019348828	680.8859297614496	32964690.906694945	12223.17596668382	-165.30580838186145	27326.01028478069	149406030.71251696	5123.089814908138	-6.971785850537344	48.60579794575272	26246049.25161549	5605.60666471953	8677.499494247133	1.187819	54.423283	0.0624734999999999	0.0373639	-0.0149112896	-0.0137297342	-0.0321346617	0.0514744552	-0.0814925395	0.0317014923	-0.0854380036	0.1469591014	-0.0812358521	0.0398708137	-0.0566762453	0.2088916194	-0.0721832935	0.0082853179	-0.0660799618	0.0964973015	-0.0666006447	0.0396961476	-0.0138291929	0.1156931208	-0.1151105715	0.0046114935	-0.0074533014	-0.1470032632	0.2279818097	-0.2958404992	0.0431917247	-0.0937974049	0.1183725194	-0.0423299542	0.062779421	-0.1623737875	0.0785513882	-0.2250205803	0.1130785472	-0.0989600778	0.0132705428	-0.0736106368	0.0511783506	-0.015103624	0.1411636447	-0.1111166958	0.0878355673	-0.0355177734	0.0562890625	-0.1075256762	0.015331699	-0.075205243	0.1083250944	-0.0362694264	0.0415824273	-0.0108723069	0.0814884205	-0.0942547452	0.0154140838	-0.0858073524	0.0438665966	-0.0776305717	0.027502475	0.0027643335	-0.0892000158	0.0286169342	0.0492998192	-0.0953901389	-0.008624543	-0.0015508377	0.0240423659	0.1136666134	-0.0267604137	-0.0121116783	-0.027613852	0.044255485	-0.0221308798	0.0112808663	-0.0550204223	0.0088275181	0.0194509643	-0.0014312371	0.0023768675	-0.0681615994	0.0515971864	0.0717867962	-0.0812920445	0.0101804522	-0.0374282264	0.0598755395	-0.0317288288	0.0707319343	-0.0636982466	0.0749649564	-0.008828481	0.0719674155	-0.0159242525	0.0664926657	-0.0785370317	0.0454209545	-0.0638584574	-0.0433540726	0.039866433	-0.0816120024	0.1235807237	0.0110725991	0.0608790932	-0.0027116302	-0.0331182477	0.0264916839	-0.0719043009	-0.0039593203	-0.0025616173	0.0438537438	-0.0306882012	0.0929094235	-0.0737028771	0.0723582718	-0.0718309779	0.0319490523	-0.054198312	0.0334241649	-0.0097318398	0.0342147768	-0.1307778498	0.0211232893	-0.0188529122	0.0516230766	-0.1093707554	0.0273973871	-0.0009625014	0.0043625559	-0.0614454798	0.0502535507	-0.0085540644	0.0668255095	-0.0248828305	0.0561348246	-0.092672357	0.0252762393	-0.0365620155	0.1208370167	0.0138346153	-0.009700249	-0.034192585	0.078583588	-0.0751073271	0.0318243059	0.1180491359	-0.0394142398	0.0174136073	0.0100152166	-0.1299695613	0.0630633796	-0.1053812836	-0.1079493265	0.0071822088	0.0518436748	-0.0271776802	-0.1003055389	0.0339332276	0.0546946223	-0.1116936938	-0.0847534902	0.0868420942	-0.0325189741	-0.018830071	0.0683758061	0.0112269336	-0.0057311734	-0.0655179432	0.0868028311	0.0255560885	-0.0958678088	0.0039514095	0.0474260864	0.0552441427	-0.0930304836	0.0731835165	0.028357264	0.0090510467	-0.1351037856	-0.2517598239	0.0080519945	-0.0158924259	0.1117542997	-0.0640293827	-0.0137089117	0.0127227158	-0.0167348185	0.0311640086	-0.0136728148	0.007814969	-0.0065113501	0.0581443974	-0.1014221953	0.0438272621	-0.0806578488	0.0401841996	-0.0491097992	0.1238613178	-0.1299997474	0.0560239305	0.0795029589	-0.03487495	0.0494677599	0.0065804786	-0.0689425465	-0.0045000511	0.0438790885	0.0624849655	-0.0015928654	-0.0589819945	0.0187047953	-0.007988193	0.0157137993	-0.0845415097	0.0372081183	-0.07007781	0.050142073	-0.1073916136	0.0145013376	-0.0385369792	0.0878075556	-0.0042508704	0.0802503714	-0.0528683284	0.0182539108	-0.0693284372	0.0678588831	-0.0101611298	0.0739762748	-0.0328070409	0.0281671844	-0.0300580193	0.0632955288	-0.0390686149	0.039171005	-0.0081797905	0.0150672634	-0.0647153067	0.0007113871	0.0231605765	-0.0838152473	0.0174561096	-0.0226367156	-0.0014617122	0.0459737072	0.0032252584	-0.115252104	0.0934982799	0.0308821287	-0.166286551	-0.0260256927	0.0088936467	0.0092934699	-0.0827823301	-0.0133786295	0.0290638788	-0.0509874654	-0.0918944093	0.122917389	-0.0047780504	-0.019309992	-0.0426797755	0.09194902	-0.0276896782	-0.0085534473	0.0235986928	0.0407347464	-0.0845279935	0.0335069679	0.0248041004	0.0677002	-0.0374075589	0.0414296528	0.0104652547	0.0004654769	-0.0489262246	-0.0475044994	0.0291987624	0.0808832015	-0.0820824545	-0.0242824724	0.0723568488	0.0723550136	0.0723519549	0.0723476729	0.0723421676	0.0	0.0	0.0	-0.0245437	-0.0132128	0.00060239320969	0.00017457808384	0.0538546	0.0329638	0.00290031794116	0.00108661211044	0.091467	-0.0068309999999999	4.666256099999986e-05	0.008366212089	0.00102814	-9.077999999999994e-05	8.241008399999989e-09	1.0570718596e-06	-0.0	-6.031360000000002e-23	0.0	3.637730344960002e-45	-0.00017961	9.853799999999998e-05	9.709737443999996e-09	3.22597521e-08
5746.737526603216	5.2489646800149785	27.551630212044746	33024992.199669648	12189.172467738748	-34.00349894507235	1156.2379405075365	148575925.44828033	5133.620873179267	10.53105827112904	110.90318830991538	26354063.269541856	5607.572344910985	8723.587838015139	1.101488	50.46777	0.1612869679999999	0.0788815999999999	-0.0713126377	0.0659781588	-0.0181700766	-0.0014115247	0.0052601656	-0.0225996241	-0.0899424425	0.0934417326	-0.1445656966	0.0711508152	-0.1065445982	0.2247228611	-0.0178569223	0.0199900173	-0.1468618121	0.0417328881	-0.0662963024	0.0252047778	-0.0107870907	0.0712481931	0.0974265771	0.0339508811	-0.0507702585	-0.1252421549	0.2848044214	-0.1980740519	0.1040313636	-0.1025466785	0.1209687546	-0.0446019782	0.1168060303	-0.1783954161	-0.0832279357	0.0016454879	0.0956395155	-0.0894764097	-0.0456332875	0.0525837487	-0.0502539698	0.0986747492	0.0503789084	0.0328699301	-0.0921455925	-0.0997330954	-0.0290831501	0.0950201297	-0.0387416153	0.0633516625	-0.0489685656	0.0420280334	-0.0051257457	0.0592093314	-0.0036402652	-0.0293913587	0.0697796996	-0.0539532673	0.0253176918	0.045596425	0.0026861167	0.0504193435	0.1110684882	0.0434293528	-0.0971284819	0.0056363494	0.0416704719	-0.0132788769	0.0034443312	-0.010890352	-0.017319618	0.0367584956	0.0216133071	-0.0141485468	-0.0615371433	0.0091026108	0.0025945039	0.0038087995	0.0205776294	-0.0287902369	-0.0204930822	0.0291422192	0.0179470338	0.0232833876	0.0190681069	0.0033552453	-0.0028285586	0.0251116327	0.0723437521	-0.0745990343	-0.0514863849	-0.0161344028	0.0297150987	0.0688568437	-0.0852774875	-0.0528199327	-0.070902179	-0.0131551604	0.0381364071	0.0977778133	-0.0291748677	-0.1607299797	0.0430892753	-0.1101351902	0.063600833	-0.0041800117	0.0010716694	0.1556234871	-0.0522377653	0.1035696758	0.0071114857	-0.0476200643	0.0039758824	-0.0535351114	-0.0387090874	0.1369424929	-0.1097967554	0.0774408883	-0.0169816835	0.0049540509	0.0044426375	0.0485996316	0.0006286397	-0.1122358351	-0.0460998445	0.0026874392	-0.0616120785	0.0731641264	-0.0483610836	0.0322604309	0.0069446473	0.003662675	0.049358047	0.0105391845	-0.065984246	-0.007646297	0.0408394474	-0.0181622961	-0.0043363481	0.0292709956	0.0515770758	0.0730968512	-0.0684827539	-0.0113354313	0.0196729722	0.0656636198	0.0085192131	-0.0352256652	-0.0374260955	0.0560827803	-0.0316904628	-0.0247080646	-0.0645587758	-0.0160186055	0.0258290128	-0.0129207945	0.043247481	-0.1165415871	0.0383250174	-0.0583706621	0.0104604922	-0.0431490912	-0.0087523765	-0.0487864589	0.0403186856	0.0901368845	0.0099296314	-0.0634389892	0.0428540695	0.0268659421	0.0926022949	0.0603694976	-0.0428731445	0.0013316581	-0.005139161	0.1246736351	-0.007003066	-0.0117667894	-0.0050275119	-0.0733432853	-0.1507645137	0.0454001661	0.0439757353	0.0113244323	0.030604113	0.0224070643	-0.0299002351	-0.003161343	-0.0115118919	0.0368416337	-0.0187155563	0.0871179769	0.0344890299	-0.1321709083	0.0498964533	0.0685952493	0.0428032517	-0.0347898774	-0.0423934779	-0.1404762857	0.0916038139	0.0343657064	-0.0226256793	0.0545025527	0.1721945615	-0.016552315	-0.0625549489	0.1240140794	0.0189393799	-0.0034815892	0.0809272611	-0.0706176387	-0.0627842551	0.014064101	-0.0578829631	-0.0070248486	-0.0206375939	0.0007417674	-0.0220759219	-0.0058128613	-0.0278408655	0.0102473796	-0.0342768787	0.0319670316	0.0974789187	0.0319773404	-0.0859071208	0.0095110363	0.0687549362	0.0373148864	0.0079054272	0.0621721005	0.0500017933	-0.0027474688	-0.1013282085	-0.0122216149	0.1115341638	0.0286463271	0.0243742914	-0.0347272089	-0.0800746383	-0.0816005289	0.0841777223	0.0631783449	0.0109135215	0.0025793306	0.0665674205	0.024709751	0.0826871121	0.0739020299	0.0092638399	0.0116568868	0.0347079897	-0.032616	0.0338134892	-0.0029068719	0.0276505342	0.0210203103	-0.0542366469	0.0138934539	0.0167864081	0.0435905056	0.0066699202	-0.0821896927	-0.0369127671	-0.0977631402	-0.0200599838	-0.0369003951	0.0286338739	-0.0573452034	0.0400968904	-0.0148865658	-0.0204018166	-0.0085116878	0.0562546371	-0.0449153817	-0.0119461579	0.0740900593	-0.0694061863	0.0292048196	-0.101081305	0.0157203678	0.0723519549	0.072335439	0.0723079153	0.0722693879	0.0722198628	0.0	0.0	0.0	-0.0400465	-0.0155027999999999	0.0016037221622499	0.0002403368078399	-0.000255918	-0.054110518	6.5494022724e-08	0.0029279481582283	0.122914	0.0314469999999999	0.0009889138089999	0.0151078513959999	0.00174228	0.0007141399999999	5.099959395999998e-07	3.0355395984e-06	0.00029434	0.00029434	8.66360356e-08	8.66360356e-08	-0.000375663	-0.000196053	3.8436778809e-08	1.41122689569e-07
