global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
5918.981373281106	n/a	n/a	35034340.49724869	13422.59363163842	n/a	n/a	180166019.80010027	5061.761508829194	n/a	n/a	25621429.5722648	5767.619769911654	8865.675559347126	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.145797	n/a	0.021256765209	n/a	0.0253527	n/a	0.00064275939729	n/a	-0.0226496	n/a	n/a	0.0005130043801599	-0.000352485	n/a	n/a	1.2424567522499998e-07	0.00227179	n/a	5.1610298041e-06	n/a	-0.00137515	n/a	n/a	1.8910375225e-06	0.0
5813.898374372208	-105.08299890889792	11042.436659687444	33801414.3075278	13101.900413310364	-320.6932183280551	102844.1402816056	171659794.4403023	5007.194059829236	-54.56744899995829	2977.6064903630486	25071992.352789182	5680.265359442407	8640.1524071269	1.227029	62.857594	0.1231696	0.0640803	-0.0513238749	0.0482656028	-0.0812446264	0.0750016439	-0.0479109692	0.0569137333	-0.0770799711	0.1576966778	-0.1251242562	0.1965896164	-0.1609268959	0.2287576239	-0.0412941161	0.144563969	-0.0244161568	0.0535080623	-0.0753474845	0.0660269535	0.0353240889	-0.0394636309	0.0101949334	-0.0673244752	0.0610055124	-0.084964366	0.0318764469	-0.1098492138	0.0723923308	-0.0263042996	0.160707305	-0.0645350142	0.1072814326	-0.0932956792	0.0435645194	-0.0165936922	0.0987020299	-0.0081944	-0.0155017747	0.0283404884	0.0463731951	-0.1276267354	0.0701666401	0.02986994	-0.1156385771	0.0726157696	0.0781794295	-0.1621614249	-0.0125538316	0.1063561436	0.1196159141	-0.0523417771	-0.0698429632	0.0245858435	0.0616799422	0.069466936	-0.0542908782	-0.0847597295	0.1162643532	0.039122954	-0.1126635386	-0.0561414786	-0.0309047356	0.0807065289	-0.0123697136	0.0255525926	-0.0278559751	0.0178912584	-0.0296128903	0.0281733456	0.0108488919	-0.0976619247	0.0019768653	-0.0224371686	0.1239158312	-0.0251381445	0.0600725236	-0.0279409723	0.2017766216	-0.0635989896	0.0512640474	0.1404102078	-0.039588776	0.0207489624	-0.0367340047	0.0603227276	0.005857139	0.0282013551	-0.0553101126	0.0176502745	0.004210286	-0.1198122403	0.1624218413	0.0877638552	-0.0358877191	-0.0327785908	-0.1156088145	0.0831775015	0.0321043399	-0.0154683146	-0.0690342074	0.0272869514	0.1816501731	-0.0999738688	-0.0179578217	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.142933	0.002864	0.020429842489	8.202496000000031e-06	0.0398688	0.0145161	0.00158952121344	0.00021071715921	0.0198347	0.0424843	0.00180491574649	0.00039341532409	0.000601299	0.000953784	9.09703918656e-07	3.6156048740100004e-07	0.00256685	0.0002950599999999	6.588718922499999e-06	8.706040359999987e-08	-0.00139241	-1.7260000000000062e-05	2.979076000000021e-10	1.9388056081e-06	0.0
5792.689412237653	-21.20896213455489	449.82007482498335	33555250.626650214	13039.023772839042	-62.87664047132239	3953.4719169599366	170016140.94866168	5017.011159218369	9.817099389133546	96.37544041612624	25170400.971721645	5711.084800358945	8610.448241477	1.045104	53.538025	0.11492745	0.0665249	-0.0324545321	0.1202550907	0.0028684	-0.0978212434	-0.0045933243	0.0228827586	-0.1878530427	0.0157079525	-0.0263634585	0.0938959001	-0.0146462439	0.1208613037	0.124623161	0.1537118307	0.1340955	0.0143263027	-0.1181968037	-0.0169530405	0.0632599047	0.0254645438	-0.1199098005	0.0978763381	-0.0849205336	0.001404755	0.0199826893	-0.0027210216	0.084418724	-0.0175124423	0.1312510906	0.1225583344	-0.1091666879	-0.0416849658	-0.056133734	0.0550845701	0.0662838212	-0.065359075	0.0406052012	0.0361395085	-0.043981579	0.0533753927	0.146321805	0.0575901089	-0.0211200233	0.0478121382	-0.0485883224	0.1081036647	0.0502981223	0.0727344684	-0.0011204655	-0.1816983508	-0.0214425351	-0.060749633	-0.1942432749	-0.1554097337	0.0975754042	0.091129875	-0.0098769184	0.0866804252	0.0175386968	0.1012340095	-0.0593932151	-0.0913797628	0.0592460084	-0.0500824756	0.101471513	0.1061052637	-0.0497961005	-0.020772342	-0.0388944575	0.0402096011	0.0362927132	0.1103213139	0.0220670248	0.0354160644	0.1176340444	0.0769997895	0.118343523	-0.072647464	0.0398268567	-0.0161649076	0.1435968161	-0.033178256	-0.0208445587	-0.0416200956	0.0462063229	0.0125565889	0.0184585283	0.0780819727	0.1141855086	0.105179376	-0.0701564651	0.1672053912	-0.121586348	0.1106038561	-0.1062600159	0.0284116649	-0.0165088876	-0.1043436424	0.03961637	-0.0327690088	-0.0654394191	0.0599930522	0.0529648613	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.132488	0.010445	0.017553070144	0.000109098025	0.0663939	0.0265251	0.00440814995721	0.00070358093001	0.0796497	0.059815	0.003577834225	0.00634407471009	0.000697666	9.636699999999998e-05	9.286598688999997e-09	4.867378475559999e-07	0.00240427	-0.0001625799999999	5.7805142329e-06	2.6432256399999947e-08	-0.00128851	0.0001038999999999	1.0795209999999973e-08	1.6602580201000005e-06	0.0
5790.862430998325	-1.8269812393282336	3.3378604488573287	33534087.69474783	13004.36654972285	-34.657223116191744	1201.1231141254957	169113549.3595506	5018.099576759339	1.0884175409692034	1.1846527434894476	25181323.36227225	5701.681177650754	8643.509304039533	1.029935	52.760971	0.10601495	0.0440533	-0.0192750648	0.0017047287	-0.0033147926	-0.1310200864	-0.0283390496	-0.0253583142	-0.044854918	0.0803953635	0.0199187568	-0.0246811208	0.0331415263	0.080503078	0.2100687575	0.0825476326	0.0475822284	0.0329124088	0.143678001	-0.0704777639	0.0702377245	-0.0025008932	-0.0536426762	-0.0165433368	0.1429149575	-0.0452208957	-0.0583635676	-0.0062171823	-0.0463158052	-0.0420923603	0.0396063615	0.1223284767	-0.0569999458	0.004626795	0.0616370527	-0.0085799231	0.0003584231	-0.0347013472	0.0037128839	0.0451566694	0.0438920229	-0.030224207	0.0226420722	-0.0256500088	0.1153128215	-0.0245627301	-0.1344755091	0.0375643692	-0.0689978821	-0.1022384085	-0.1304392142	-0.11406455	-0.150707139	-0.0116511274	-0.082873437	-0.0943159655	0.0758119067	0.106528477	0.0349464695	0.0326781907	0.0660962811	0.00333107	-0.0947055498	-0.0462199294	-0.0362020196	-0.0677724172	0.015705939	0.0133565245	0.0055955192	0.0598155488	0.0904012993	0.0043632155	-0.0469045568	-0.0562419623	-0.0607955481	0.0128483511	0.0977732356	0.0627296785	0.0859513617	0.0052294462	0.0282026011	-0.0136914557	0.0582493327	0.0555811526	0.0197946809	-0.0584801253	0.0420733595	0.0970030137	0.1855480216	-0.1181118417	0.1369356783	-0.0415435489	-0.1816077448	-0.0366929707	-0.0625906357	0.0178242084	-0.1093467271	-0.0096757102	-0.0162248884	0.0760943013	0.0624391153	-0.0190863506	-0.0819817196	0.0101759934	-0.0090063813	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.118902	0.013586	0.0141376856039999	0.000184579396	0.0410528	-0.0253411	0.00168533238784	0.00064217134921	0.0670082	-0.0126415	0.00015980752225	0.00449009886724	0.000167639	-0.000530027	2.80928620729e-07	2.8102834321e-08	0.00195768	-0.00044659	3.832510982399999e-06	1.9944262810000015e-07	-0.0011762	0.00011231	1.2613536100000002e-08	1.38344644e-06	0.0
5798.294125304996	7.431694306670579	55.2300802677999	33620214.76354643	12955.363003619015	-49.00354610383511	2401.347530750693	167841430.55554032	5029.49675399929	11.397177239951816	129.8956490388757	25295837.5984894	5700.9169404935865	8628.074682785147	1.018733	52.187084	0.03355595	0.0167462	-0.034185601	-0.0834638965	-0.0608631909	0.0353157457	-0.0492111295	0.0059443818	0.0935352357	0.0562162117	-0.0104419809	0.0357958857	0.0079848349	-0.1014174576	-0.024040427	0.0177230098	0.0458312078	-0.039139301	0.1012678357	-0.0496707129	0.0431079539	0.0288290451	0.0864205049	-0.0475992957	-0.1187508806	0.0235630975	-0.0617960309	-0.0430528103	0.0163551685	0.0150386052	-0.0430834245	-0.0173398121	-0.117260603	0.016318272	0.1198967494	-0.0401576067	0.0168825138	-0.0066935831	-0.0561069869	-0.0964629918	-0.0007400142	0.047066456	-0.0167972411	-0.0945730477	0.0388003283	-0.134988407	0.1087794556	-0.0844252239	-0.219615736	0.090486581	0.0384050709	0.0781334872	0.0654496339	-0.0855384952	-0.1077154473	-0.0247449792	-0.0508957301	-0.1121261439	-0.220669121	-0.04155102	0.1491360867	-0.0138005268	0.0650424486	0.0414015108	-0.0943798944	-0.0023912615	0.0820869788	-0.0400821933	0.0631134166	-0.051350939	-0.0764332774	0.0821283882	0.0964676789	-0.0021363864	-0.0296007894	0.0631353781	0.010757365	0.0879166376	0.0059926838	0.1316988827	-0.0831300991	0.0234750541	0.0067788661	-0.0521243612	-0.0814365852	0.0140268224	0.010538866	-0.0721668009	0.0697165185	-0.0834963894	-0.0061229908	-0.097988333	0.1841630241	0.0629095144	0.1404304107	-0.0077866487	0.031073891	-0.0267500839	-0.0004026032	-0.0520135828	0.0697099162	0.0407931004	-0.0310149436	0.1385270636	0.1272395258	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.125396	-0.006494	0.015724156816	4.217203600000018e-05	0.0432026	0.0021498	0.00186646464676	4.621640040000001e-06	0.0635407	-0.0034674999999999	1.2023556249999988e-05	0.00403742055649	-0.000102174	-0.000269813	7.2799054969e-08	1.0439526276e-08	0.0020332	7.552000000000036e-05	4.133902240000001e-06	5.7032704000000554e-09	-0.00125976	-8.355999999999988e-05	6.9822735999999814e-09	1.5869952576e-06	0.0
5807.321336182511	9.027210877515245	81.49053622712955	33724981.10168062	12953.019889773594	-2.3431138454216125	5.490182492606456	167780724.26487032	5035.567409880774	6.070655881483617	36.85286283139163	25356939.139453366	5704.262055609958	8643.868288436683	0.984667	50.441986	0.0558755	0.0344769	-0.0473038058	0.0074447088	-0.0808503197	0.0554837012	-0.0351142226	0.0810439517	0.0165156499	0.0320435522	-0.0091181368	0.0479065271	0.0177118476	0.0029751744	-0.0388763673	-0.0418583716	0.0134106005	0.0936008848	-0.0163617163	-0.0531176495	0.0322988208	0.0570947551	0.0074891312	0.0172414395	-0.0748148522	-0.0491585209	0.0237417272	0.0454381999	0.1605675063	0.1259466558	-0.1383232884	-0.0400869702	0.0353523033	-0.0091494592	-0.086620718	-0.1260382181	0.0502332052	-0.0451677775	0.0018032686	-0.1312593056	-0.0909119905	0.0933789444	-0.0414398123	0.0635553429	-0.0080243748	0.007311346	-0.04312912	-0.0191860853	-0.0094252342	0.0516185027	0.0634394257	-0.0798653793	0.0426054682	-0.0179854428	0.0838340252	0.0133962749	-0.0178372674	0.0017886899	0.1793238668	0.1081022524	-0.1715382028	0.0302891495	-0.0075326622	0.0495454555	0.0006962529	0.0883158369	0.0996315613	0.038588261	0.1021276338	0.0216425042	0.0158597203	-0.0550487576	0.0343218176	0.0801113444	0.1481321254	0.0582040892	-0.053640128	-0.0005509919	-0.0829209439	0.0429197589	-0.1429226858	-0.1517517001	-0.0915251944	-0.0156395666	-0.0655540271	-0.1127479458	0.0650836439	0.0684371091	-0.0976400219	0.0803347781	0.0325152002	-0.0516233507	-0.0111656481	0.0068902628	-0.022572318	0.0386486198	0.0950440875	-0.0375460733	0.1153051294	-0.0230634773	-0.0825899939	-0.0030381562	0.0088506035	-0.0804351664	0.036127746	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.119797	0.005599	0.014351321209	3.134880100000008e-05	0.0269867	-0.0162159	0.00072828197689	0.00026295541281	0.0675713	0.0040305999999999	1.624573635999996e-05	0.00456588058369	0.000434506	0.00053668	2.880254224e-07	1.88795464036e-07	0.0020332	0.0	4.133902240000001e-06	0.0	-0.00119584	6.391999999999986e-05	4.085766399999983e-09	1.4300333056000003e-06	0.0
5777.264177178498	-30.057159004012647	903.4328073924984	33376781.372909952	12928.826979676054	-24.192910097539425	585.296898987625	167154567.07039943	5023.65400944899	-11.913400431783884	141.92910984802845	25237099.606652915	5706.955465737718	8555.212463360422	1.000743	51.265526	0.0722171499999999	0.0387437	-0.0313186511	0.1035872836	0.0153361804	0.0387731024	0.0034836595	0.0610099112	-0.0720046149	-0.1108335876	0.0043715144	0.0631753355	0.0172874311	-0.0476179778	-0.0059384092	0.0233800577	0.0508863096	0.015957353	-0.0617866826	-0.0313003228	-0.0509669635	0.0838497601	-0.0278142859	-0.0627753616	-0.0602979535	0.0837249886	0.0202469115	0.054513718	-0.0342439474	0.0331160735	-0.0046991047	0.0435434298	-0.1418433553	-0.1825029133	-0.0697308115	-0.0047694092	-0.0475574019	0.030254616	-0.0274502624	0.0658984558	0.0385106049	-0.0668913181	-0.0052264054	-0.1151962182	-0.1390591054	-0.105267595	0.0824236754	-0.1094419769	0.1146359958	0.0245268141	-0.0191802507	-0.1184361543	-4.3575e-06	0.005868235	0.1158605138	0.1583259748	0.0559257324	0.0859657662	0.0366541764	0.1070696677	-0.0997195288	-0.1062740718	0.1613865234	-0.0341107682	0.0400264423	0.0512505506	0.0462159214	-0.0429758706	0.0469166487	0.0377916107	-0.0802752791	0.0300288616	-0.0425901818	0.0272413728	-0.0027798661	0.0009618237	-0.0625687501	0.1768178863	0.0678111299	-0.0886999904	0.1059935174	-0.0401641491	0.0338763148	0.0650743307	-0.1007685499	0.0071527923	0.0206329446	-0.1718146378	-0.024644332	0.0203008676	-0.0515214817	0.0623287314	0.0953794748	-0.173531501	-0.1629210349	0.0060198688	0.0010365623	-0.0580909962	0.1749259519	0.0465022444	-0.1422790967	0.0396919208	0.1408669605	0.040975963	-0.0178392272	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.116076	0.003721	0.013473637776	1.3845841000000016e-05	0.0496709	0.0226841999999999	0.0024671983068099	0.0005145729296399	0.0984389	0.0308675999999999	0.0009528087297599	0.00969021703321	0.000682113	0.000247607	6.130922644900002e-08	4.65278144769e-07	0.0020332	0.0	4.133902240000001e-06	0.0	-0.00124712	-5.12799999999999e-05	2.6296383999999904e-09	1.5553082944e-06	0.0
5779.835762419904	2.5715852414059555	6.613050653816926	33406501.44054808	12988.568932092852	59.741952416798085	3569.1008785709664	168702922.90372765	5012.880165673122	-10.773843775868045	116.0757097068106	25128967.55539899	5702.196161313083	8627.870085588294	1.026387	52.579185	0.0871448999999999	0.0418044	0.0118336472	-0.0203964942	0.0624160784	-0.0198276176	-0.0028925829	-0.060104198	-0.0246187619	-0.0005639782	-0.0177260037	0.0072902397	-0.0286657668	-0.1233096942	0.0186318789	0.0200728277	0.0200442116	-0.0283725093	-0.0404460234	-0.0645003847	-0.0550358214	0.0085838415	-0.0499430782	-0.0734185923	-0.1362783362	0.1374686459	0.0460324727	-0.0173176964	0.1106168016	0.1557265692	0.1288475533	0.0217385347	-0.0348459397	0.0712837561	-0.0588648503	0.1167743778	-0.0937185649	0.0120094224	0.1274507972	-0.0396853793	-0.0455403089	0.203729179	-0.0344909086	-0.0811069796	0.1758017023	-0.0403655368	-0.0520752728	0.117993169	0.0444262063	-0.0013637351	-0.1025012716	0.1645514563	0.0518590168	0.0232013983	0.1195561166	0.0392492677	-0.0578435993	-0.0217744485	-0.1023783723	-0.0241362504	-0.0294470838	-0.0452607553	-0.0248994637	-0.0650320872	-0.0221264863	-0.0078081169	0.0811658469	-0.0089947147	-0.061717144	0.0194172985	-0.1995751542	0.11576805	-0.0860012478	0.0846393154	0.0837072702	-0.0560263443	0.0519297958	0.1109229584	-0.1522595984	-0.0202763484	-0.1261706829	0.0099695748	0.089211302	-0.0599893138	0.2050217188	-0.053566781	-0.0657748251	-0.0497209738	-0.0401670783	0.0868480765	0.0641686838	0.0959037522	-0.0154199404	-0.04393243	0.2146965179	-0.0601614765	0.1040888235	-0.0883682004	0.0214052411	0.0240636333	0.1132588168	-0.035344631	-0.0279226637	-0.0142675779	-0.1045220453	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.112854	0.003222	0.0127360253159999	1.0381284000000017e-05	0.0182151	-0.0314557999999999	0.00033178986801	0.0009894673536399	0.0744515	-0.0239873999999999	0.0005753953587599	0.00554302585225	0.000307399	-0.000374714	1.4041058179600005e-07	9.449414520100001e-08	0.00197201	-6.119000000000003e-05	3.888823440100001e-06	3.744216100000004e-09	-0.00111343	0.0001336899999999	1.787301609999997e-08	1.2397263649e-06	0.0
5781.125435214501	1.2896727945962994	1.6632559171218286	33421411.297684047	12952.231024888655	-36.33790720419711	1320.4434999808402	167760288.52208823	5018.496206902829	5.616041229706752	31.53991909376613	25185304.17869808	5694.546427823841	8612.309768560215	0.964394	49.403461	0.0644878	0.028411	0.0169349641	-0.0665178703	-0.0117312486	0.0393101085	0.017636403	-0.0321809944	0.0798939224	-0.0184562026	0.0185492014	0.0321968606	-0.0449089626	-0.13112495	0.0236619809	0.078955949	0.0266378305	-0.0908517894	-0.0501456982	0.0596554664	0.0594226167	0.0042104969	-0.0125600031	0.0224778959	-0.0995481155	0.0896089659	-0.1122110425	0.0835405315	-0.1287300911	-0.0208844315	-0.0003760782	0.0096895067	0.1595195093	0.1899747529	0.0246877774	-0.0124893728	-0.1219577794	-0.0939891494	-0.0466773001	-0.2240305695	-0.0108998321	0.0205620061	0.0229714202	0.0122704224	0.0323990041	0.0980513137	-0.0338109863	0.0042063084	-0.1204551025	0.0137775881	-0.0708365695	0.0442483961	0.0592753374	0.0455248598	0.008716027	-0.0101547902	-0.008290768	0.0019741296	-0.1268963891	0.0684234913	-0.0783419596	-0.0546580883	-0.0776410306	0.0372998602	0.0099717927	-0.0792407096	0.038218631	0.0735327135	0.0147451231	-0.0161366159	-0.0105327988	0.1636493032	0.0262736785	-0.0256677493	-0.1058245041	-0.1063751455	-0.0730438945	-0.1769782845	-0.0831398373	0.1644850015	-0.1087845848	-0.1236270207	-0.0510199394	-0.0089983063	0.144981541	0.1362266732	0.0789637727	0.0305479684	0.0050449201	0.0671342322	0.0433570355	-0.0664667713	-0.0493441833	0.0682367969	0.1333650371	-0.040710833	-0.0449461892	-0.0814944928	-0.0008287024	0.0624803484	-0.0016952033	0.1150482816	0.0957837394	0.1226181972	-0.0200964437	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.100002	0.012852	0.010000400004	0.000165173904	0.0319266	0.0137114999999999	0.00101930778756	0.0001880052322499	0.0655355	-0.008916	7.949505600000013e-05	0.0042949017602499	2.1131000000000002e-22	-0.000307399	9.449414520100001e-08	4.465191610000001e-44	0.00183818	-0.00013383	3.3789057124e-06	1.7910468900000038e-08	-0.000974493	0.000138937	1.9303489969000032e-08	9.49636607049e-07	0.0
5786.133810642453	5.00837542795216	25.08382442731498	33479344.474659752	12902.251670532756	-49.97935435589898	2497.935861832518	166468098.1697653	5014.716341768875	-3.779865133953536	14.287380430877578	25147379.98840381	5676.131818011141	8615.28923658717	0.983034	50.358353	0.0326077199999999	0.016042	-0.0153789392	-0.0529873618	-0.0489273644	0.0893057586	-0.0206716457	0.0853784025	0.1063389546	-0.0523123148	-0.0467216919	0.0065811345	0.0388044972	-0.0547760296	-0.0242114208	-0.0064537415	-0.0666678606	-0.0555352942	-0.0528809148	0.0132792758	0.0724370358	-0.0804711052	0.1537632819	-0.1823828795	-0.1152040902	0.0144182252	0.0195999852	-0.08496644	-0.0243336466	0.0304149711	0.0198518136	-0.0330915103	0.1138906043	0.0022188585	0.0367102202	-0.0397579867	-0.0853445064	-0.0913980062	0.0069214344	0.2709883778	-0.0998456028	0.013163587	-0.051325318	0.0434744172	0.058854767	0.1334598221	0.0037396167	-0.0257335786	0.0869038846	0.014401938	0.0771592983	0.0443277587	0.163876114	-0.2045473507	-0.0279257596	0.0333311683	0.0199977936	-0.0439283453	-0.0686701627	0.019186929	0.073121416	-0.2067381604	0.0257991353	0.1365181729	-0.0736861768	0.0571210241	0.0076842462	-0.0013652081	0.1267313698	0.0170550644	-0.1345768717	-0.0047585865	0.0184109299	-0.0146716157	-0.0351519597	-0.1151286747	0.0638071581	-0.0507078275	0.0117084874	-0.1750684467	-0.1145120366	0.0958599448	-0.1379348437	-0.0654337879	0.0629520829	0.0808074781	-0.1192614723	0.0310961492	-0.028272401	-0.0928720365	-0.0697792755	0.125993101	-0.1022910862	0.0793854215	-0.0693561972	-0.0515601649	0.1534684894	0.0631014494	0.0633174442	-0.180712225	-0.0580688336	0.1160741559	0.0994467023	0.08661147	-0.03655579	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.088782	0.0112199999999999	0.007882243524	0.0001258883999999	0.0266132	-0.0053133999999999	0.00070826241424	2.8232219559999996e-05	0.0643379	-0.0011975999999999	1.4342457599999834e-06	0.00413936537641	5.26434e-05	5.26434e-05	2.7713275635599997e-09	2.7713275635599997e-09	0.0016229	-0.0002152799999999	2.63380441e-06	4.63454784e-08	-0.000944882	2.9611000000000025e-05	8.768113210000014e-10	8.92801993924e-07	0.0
