onset	duration	trial_type	response_time
4.004990	0.844994	guess_rightButton_computer	0.844994
7.372891	1.027855	outcome_computer_reward	n/a
11.592219	1.074400	guess_leftButton_face	1.074400
16.659309	1.007352	outcome_stranger_punish	n/a
21.851199	0.965402	guess_leftButton_face	0.965402
26.067686	1.015900	outcome_stranger_reward	n/a
29.272306	0.494289	guess_rightButton_face	0.494289
32.640326	1.009394	outcome_stranger_punish	n/a
36.837736	0.612165	guess_rightButton_face	0.612165
41.903830	1.012670	outcome_stranger_punish	n/a
46.104203	0.962345	guess_leftButton_face	0.962345
50.320810	1.012703	outcome_stranger_punish	n/a
53.353902	0.845980	guess_rightButton_computer	0.845980
56.721784	1.012835	outcome_computer_neutral	n/a
58.920084	0.963101	guess_rightButton_face	0.963101
63.137689	1.011985	outcome_stranger_reward	n/a
65.337040	0.846135	guess_leftButton_face	0.846135
70.403314	1.013335	outcome_stranger_reward	n/a
72.435840	1.080639	guess_rightButton_computer	1.080639
76.653419	1.012660	outcome_computer_reward	n/a
78.854619	0.611845	guess_leftButton_face	0.611845
82.221670	1.011585	outcome_stranger_reward	n/a
87.252340	0.380750	guess_rightButton_computer	0.380750
92.320665	1.012725	outcome_computer_punish	n/a
96.352289	0.848005	guess_leftButton_computer	0.848005
101.418790	1.014790	outcome_computer_neutral	n/a
105.451139	0.848591	guess_rightButton_computer	0.848591
109.668779	1.015495	outcome_computer_neutral	n/a
114.872100	0.844278	guess_rightButton_face	0.844278
119.089849	1.009456	outcome_stranger_neutral	n/a
121.285729	1.080624	guess_leftButton_face	1.080624
126.352750	1.014920	outcome_stranger_neutral	n/a
130.555079	0.611266	guess_rightButton_face	0.611266
135.621730	1.011700	outcome_stranger_reward	n/a
140.814599	0.501717	guess_leftButton_face	0.501717
144.181739	1.017910	outcome_stranger_reward	n/a
146.219519	0.846774	guess_rightButton_computer	0.846774
149.587640	1.012010	outcome_computer_reward	n/a
152.618280	0.731335	guess_leftButton_computer	0.731335
155.985619	1.013640	outcome_computer_reward	n/a
161.017330	0.732260	guess_rightButton_computer	0.732260
165.234280	1.016400	outcome_computer_reward	n/a
167.267800	0.731747	guess_leftButton_computer	0.731747
171.484609	1.014740	outcome_computer_punish	n/a
176.686320	0.613210	guess_rightButton_face	0.613210
180.053290	1.012320	outcome_stranger_punish	n/a
185.086680	0.846186	guess_leftButton_computer	0.846186
190.153649	1.013180	outcome_computer_reward	n/a
193.349910	0.499607	guess_rightButton_face	0.499607
196.717049	1.015960	outcome_stranger_punish	n/a
200.752220	1.197282	guess_leftButton_computer	1.197282
204.968610	1.014140	outcome_computer_punish	n/a
209.001140	1.081685	guess_rightButton_computer	1.081685
214.069560	1.013720	outcome_computer_reward	n/a
219.276950	0.722481	guess_leftButton_face	0.722481
223.493449	1.006130	outcome_stranger_neutral	n/a
227.686620	0.846141	guess_leftButton_face	0.846141
231.053690	1.012680	outcome_stranger_reward	n/a
236.251449	0.497963	guess_leftButton_face	0.497963
239.618719	1.013870	outcome_stranger_reward	n/a
241.819149	0.846914	guess_rightButton_face	0.846914
246.037620	1.011840	outcome_stranger_punish	n/a
251.235749	0.496964	guess_leftButton_face	0.496964
254.603599	1.013120	outcome_stranger_neutral	n/a
257.635369	1.314002	guess_rightButton_computer	1.314002
261.001579	1.015070	outcome_computer_punish	n/a
263.034109	1.081886	guess_leftButton_computer	1.081886
267.251579	1.015020	outcome_computer_punish	n/a
270.454849	1.194455	guess_leftButton_face	1.194455
274.672599	1.009980	outcome_stranger_reward	n/a
277.702229	0.497063	guess_rightButton_computer	0.497063
282.768579	1.013550	outcome_computer_reward	n/a
287.801019	0.848260	guess_leftButton_computer	0.848260
292.018489	1.014160	outcome_computer_punish	n/a
295.228049	0.604534	guess_rightButton_face	0.604534
298.595049	1.020580	outcome_stranger_neutral	n/a
301.635029	0.964217	guess_leftButton_computer	0.964217
305.851889	1.013660	outcome_computer_punish	n/a
311.052089	0.730448	guess_rightButton_face	0.730448
316.119550	1.012680	outcome_stranger_reward	n/a
320.315969	0.966535	guess_leftButton_face	0.966535
325.383549	1.015920	outcome_stranger_punish	n/a
329.419249	1.196576	guess_rightButton_computer	1.196576
332.786679	1.013870	outcome_computer_reward	n/a
334.817799	0.964668	guess_leftButton_computer	0.964668
338.184949	1.014700	outcome_computer_reward	n/a
342.217219	1.081892	guess_rightButton_computer	1.081892
346.434550	1.014700	outcome_computer_reward	n/a
351.638669	0.610442	guess_leftButton_face	0.610442
356.705549	1.009700	outcome_stranger_reward	n/a
358.735349	0.730409	guess_rightButton_computer	0.730409
362.102170	1.013760	outcome_computer_punish	n/a
366.133749	0.731972	guess_leftButton_computer	0.731972
371.201529	1.013740	outcome_computer_punish	n/a
376.234190	0.614858	guess_rightButton_computer	0.614858
379.601220	1.014990	outcome_computer_punish	n/a
382.634119	1.314918	guess_leftButton_computer	1.314918
387.701930	1.013640	outcome_computer_neutral	n/a
392.904200	0.961457	guess_rightButton_face	0.961457
397.970730	1.011780	outcome_stranger_punish	n/a
401.002279	0.380021	guess_rightButton_computer	0.380021
405.219599	1.012690	outcome_computer_neutral	n/a
407.250209	1.082066	guess_leftButton_computer	1.082066
411.467219	1.015380	outcome_computer_punish	n/a
414.671349	0.844270	guess_rightButton_face	0.844270
419.737969	1.011510	outcome_stranger_punish	n/a
421.937250	0.961671	guess_rightButton_face	0.961671
427.005179	1.010040	outcome_stranger_punish	n/a
