global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
5253.26459772154	-6.730739788694336	27596788.93367445	45.30285810311308	11316.777043709388	-35.236054273751506	128069442.6570278	1241.5795207827618	4919.210727158625	-15.787524712753113	24198634.178192485	249.2459365557902	4965.253077566964	9943.181372166217	1.270411	36.984077	0.06644142	0.0330445	-0.0910597566	0.0596008621	-0.0319871315	-0.1001955431	0.0106721256	0.0140283365	-0.0918954521	0.0486200498	-0.0375435641	0.0990279618	0.1744364123	-0.17811126	0.1208369596	-0.0585451047	-0.0547901032	-0.0947820435	0.1054010254	-0.1313125131	-0.1237158773	-0.0101543076	-0.0400945238	-0.0574206186	9.3165e-05	0.0815171244	0.0275497652	0.0115405829	0.0565492213	-0.1252148063	0.0225906774	-0.0792494067	-0.0530355672	0.0995957709	0.2573533825	0.0970087238	-0.0515426506	0.0166848862	-0.0256211873	0.1349151287	0.0037863376	0.1679846759	0.0236582964	-0.0577348252	0.0152943021	-0.1011761787	-0.0925240441	-0.0881670986	-0.10044391	0.1004937664	-0.0434501778	-0.0585819529	0.1406205272	-0.130059902	0.0215188867	0.066144379	0.0282642646	0.1013346489	0.0337735536	0.0319341021	-0.0175997674	-0.0719558278	-0.0794834834	-0.1090276574	0.0782132083	-0.0093850571	-0.0509904944	0.0547854771	0.2149843237	-0.0720815399	0.1870267353	0.0880097905	-0.0443866788	-0.1053078993	-0.083066448	-0.1730455898	-0.0181371639	-0.0701417439	-0.0327458665	-0.1032471174	0.0882977989	-0.038184041	0.108404029	0.0714429184	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0270828	-0.0027821999999999	7.740636839999992e-06	0.00073347805584	-0.0176409	0.0086340999999999	7.454768280999998e-05	0.00031120135281	0.00528783	0.02346463	0.0005505888610369	2.79611461089e-05	2.00968e-05	0.0001463158	2.140831332964e-08	4.0388137024e-10	0.000722139	0.000383855	5.21484735321e-07	1.47344661025e-07	0.0	-0.000101039	1.0208879521000002e-08	0.0	0.0
5251.051732025107	-2.212865696432345	27573544.29240388	4.896774590447009	11283.59039088396	-33.18665282542861	127319412.10924882	1101.3539257555287	4918.887719050577	-0.323008108047361	24195456.39262659	0.1043342378643356	4965.202540922619	9980.431409173472	1.249518	36.375835	0.034438875	0.0231882	0.0996763615	0.0795715286	-0.0184279468	-0.0006533744	0.0959236437	0.0196850661	-0.1128966349	-0.150427786	0.0340258998	-0.0248371201	-0.0039872136	-0.0017518725	-0.0165586441	-0.0793926931	-0.0325547477	-0.1203215938	0.0983770334	0.1015083631	-0.0599968502	0.0969547149	-0.0106095926	-0.2051863619	0.0747246973	0.0958029488	-0.0998797621	0.016812221	0.045530744	-0.1717289143	0.0663005092	0.109691729	-0.0273873964	-0.0790983653	0.0118262314	0.0698757789	-0.0411936599	-0.2058449494	0.0413922657	-0.0123692404	-0.1464703745	-0.1899989677	0.0889775625	-0.2199778909	0.1127291365	0.2991108993	0.0444878846	0.0285401269	0.0540824661	-0.0592998558	-0.0270301026	-0.1270207446	0.0887501416	0.1076453022	0.0201954416	-0.0369224089	0.0522455641	0.2377979126	0.0051853081	0.0741479955	0.0885404376	-0.109530756	-0.0352175709	-0.1255768097	0.0548893856	0.1433272462	0.0874649847	0.0063370238	-0.0913784019	0.0762142983	0.067817473	0.1012609365	0.0135187211	-0.1380807402	0.1542399889	0.1854192452	0.1865633996	-0.2183438842	0.1003519774	0.2448396178	0.0024558259	-0.0181946834	-0.0864805805	-0.0109956576	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0270875	4.699999999999843e-06	2.2089999999998525e-11	0.00073373265625	-0.0176397	1.1999999999998123e-06	1.4399999999995496e-12	0.00031115901609	-0.0140773	-0.01936513	0.0003750082599169	0.0001981703752899	8.05637e-05	6.04669e-05	3.6562459956099995e-09	6.4905097576900005e-09	0.000481249	-0.00024089	2.31600600001e-07	5.80279921e-08	0.0	0.0	0.0	0.0	0.0
5252.497490083723	1.4457580586158656	27588729.88333581	2.0902163640527167	11292.480098504286	8.88970762032659	127520106.77511536	79.02690157489263	4925.920945284832	7.033226234254471	24264697.15919581	49.466271262205325	4972.833267609127	9968.63292311626	1.15488	33.620754	0.029608815	0.0148746	-0.0048045063	-0.1141445685	0.0297105347	0.0623076227	-0.0129363227	0.0868304476	0.1251732276	0.005090572	0.0294143847	-0.0037084357	0.0377863727	-0.1160105513	0.1438253139	0.0598134758	-0.0394995301	0.0585134915	-0.0965772349	-0.177259662	0.0755256041	-0.0349807326	-0.1103218946	-0.1387615469	0.1416249094	0.1391511387	-0.1295071979	-0.0841401833	0.0070877251	-0.1355449994	0.1493866955	0.0486149457	-0.0988163796	-0.0153726126	0.090574366	-0.0557989043	0.04463607	0.0273909975	-0.2030360122	-0.0845788498	-0.0486910354	0.0157246574	0.018408615	0.0124229361	0.1763064484	-0.1672967902	-0.0725501398	-0.0551750326	-0.0181811502	-0.0413822099	-0.036556689	0.0467573849	-0.0813356806	-0.1528252582	-0.0907660435	-0.0211660839	-0.141334865	0.1551323972	-0.1252666262	0.1062640648	0.1487768878	-0.1078378044	-0.0946929194	-0.0192603674	0.1113252669	0.1119820181	0.0542835865	0.0982056254	0.0759559987	0.1361587404	0.0619157763	-0.0330171898	-0.2059290087	0.0532852961	0.0195272965	-0.0213770017	0.0110178061	0.0059797639	0.1547556823	-0.2029285666	0.0556649533	-0.0086220792	0.0779749828	-0.1240685797	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0270951	7.599999999999968e-06	5.7759999999999505e-11	0.00073414444401	-0.0275033	-0.0098636	9.729060496e-05	0.00075643151089	-0.0186032	-0.0045259	2.048377081000001e-05	0.00034607905024	0.000158864	7.830029999999999e-05	6.130936980089998e-09	2.5237770495999995e-08	0.000441219	-4.002999999999998e-05	1.9467420596100005e-07	1.6024008999999982e-09	-0.000185904	-0.000185904	3.4560297216e-08	3.4560297216e-08	0.0
5262.770590093134	10.273100009410882	27696754.28394924	105.53658380335789	11346.71480994958	54.23471144529504	128747936.97832917	2941.403925554416	4921.1176493706735	-4.803295914158298	24217398.918947544	23.0716516389698	4965.399104972718	9980.424435986552	1.153595	33.58334	0.05571305	0.0318605	-0.0780799019	0.0972568426	0.0338330484	-0.1422737806	-0.0254269813	-0.1156266651	-0.0936998768	0.057855086	-0.0550298904	-0.1133143	0.1760323539	-0.0679176665	-0.0119763477	0.1563407127	-0.0450349384	0.0947223492	0.1103869753	-0.1636891764	0.1934647422	0.0584061252	0.0729141351	0.0818577841	0.0418059759	0.0416368401	0.0628890234	-0.0402150844	-0.1454157118	0.0600514321	0.0288356404	0.0314220011	-0.1199022925	-0.0781191009	-0.0593959634	-0.0155605982	-0.1488374907	-0.0891703235	-0.0855222947	-0.0842482101	0.0326760164	-0.2543957426	-0.0657360675	-0.0666657489	-0.0917472817	0.0814939221	-0.0549325874	-0.0355904201	-0.0028257989	-0.0497074165	-0.0421126871	0.1115740601	0.1197248138	-0.1033269665	-0.1591001712	-0.1318411699	0.0005830638	-0.1334192233	-0.0609269928	0.0719884817	-0.0301127943	0.0127882829	-0.0667239587	0.1159670075	-0.0717175004	0.0259057709	0.051755814	0.1303250148	-0.1229589022	-0.0057901631	-0.0404075133	0.1205139718	-0.1005491907	0.0491847195	0.0410365759	0.2990005692	0.0253056425	-0.0215100083	-0.0889776489	0.0796612862	0.0609651147	-0.0026784486	0.0247815101	-0.0520890666	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0270816	-1.3499999999999623e-05	1.8224999999998983e-10	0.00073341305856	-0.0274235	7.98000000000014e-05	6.368040000000223e-09	0.00075204835225	-0.0424366	-0.0238333999999999	0.0005680309555599	0.00180086501956	-0.000270112	-0.0004289759999999	1.84020408576e-07	7.2960492544e-08	0.000462066	2.0847e-05	2.1350498835600002e-07	4.3459740899999987e-10	0.0	0.000185904	3.4560297216e-08	0.0	0.0
5255.387953211146	-7.382636881988219	27619102.53875684	54.50332733129273	11329.937797656426	-16.777012293154257	128367490.49876375	281.4681414846491	4926.638034091024	5.520384720350194	24271762.318952262	30.47464746067589	4974.977865823413	9958.085264599356	1.256466	36.578098	0.0556766399999999	0.0285588	0.1997165752	0.1079231978	0.0293988726	0.0968231993	0.1141318131	-0.0959572238	0.0342557402	-0.212491052	-0.0691255187	-0.1462116045	0.0097261761	0.0096866098	-0.0315911301	-0.0111382532	0.0381083881	-0.0902752086	-0.0157268213	-0.0459318853	0.1140409037	-0.0850648872	-0.0028365282	-0.1748296121	-0.0081032536	-0.0548297878	0.1513098745	0.0375467371	-0.1975466921	0.0177104082	0.029968197	0.0334811817	0.1739347565	0.0912625942	0.0541157314	0.0845930636	0.0506328337	-0.1264373274	0.0325575822	0.1649180179	-0.1666332258	0.1917737702	-0.135199247	-0.0040176568	0.0133944158	-0.008651545	0.0235041392	0.1372776157	-0.0346193345	0.2688088791	0.039910199	-0.1134733741	-0.03015299	0.0107376181	-0.16942884	0.0273246088	-0.0639845819	0.1296951063	0.0395764072	0.0434939451	-0.1354308843	0.0694537571	-0.0675047251	0.1717906165	-0.0681926632	0.0801057904	-0.0498950087	-0.1699961008	0.0126499983	0.0021849657	0.0866093735	0.0579604448	0.0060866484	-0.2346428022	0.0732411852	-0.1746375617	-0.187592303	-0.0400025974	-0.0286476284	-0.0348417482	-0.0780299215	0.1105342302	-0.066146767	0.3196594636	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0164075	-0.0106741	0.00011393641081	0.0002692060562499	-0.0176409	0.0097825999999999	9.569926275999998e-05	0.00031120135281	-0.0226901	0.0197464999999999	0.0003899242622499	0.00051484063801	2.00968e-05	0.0002902087999999	8.422114759744e-08	4.0388137024e-10	0.000442806	-1.926e-05	1.9607715363600002e-07	3.7094760000000006e-10	0.0	0.0	0.0	0.0	0.0
5257.091906050925	1.703952839779049	27637015.308666147	2.9034552801910856	11260.081862376286	-69.85593528014033	126789443.5474154	4879.851693863155	4930.031175641651	3.3931415506276608	24305207.392798603	11.513409582595886	4978.586901816716	9977.573210076314	1.269647	36.961842	0.04673239	0.0268565	0.0239337734	-0.1572575433	-0.0282338194	-0.0728396178	-0.0287445547	0.0011606992	0.0313266014	0.0567440477	0.0846120992	0.1178476977	-0.0343913949	-0.1809269788	-0.1746908652	0.193282873	0.0853318993	0.0569554836	0.0413655545	0.081817631	0.1447366174	0.0357342639	-0.048456639	0.2783164633	-0.0365897232	-0.1813008689	-0.0718208102	-0.0583199157	0.10285131	-0.093050532	0.1136239806	0.0514121905	-0.0068573734	0.0477578027	0.2465483204	0.0231725743	0.1524243264	-0.0246252632	-0.058034222	-0.0618106418	0.123213845	-0.0611654418	0.0307943388	0.0112441399	-0.1609819857	0.0249034109	-0.1775835435	0.0575851305	-0.0523321801	-0.1047108399	0.081615156	0.0598874323	0.0111138704	0.1104498246	-0.0257644914	-0.1272558651	-0.0644338422	-0.2225214801	-0.0937253392	-0.2383129709	0.0133698179	0.0717890912	-0.020042735	-0.0878538577	0.13792118	0.0685051471	0.0331161501	-0.0102895557	0.187889859	0.1109749698	0.2085382345	-0.056524437	0.0115560504	0.0866038086	-0.0273439997	0.0684884013	0.0416061415	0.0666639176	-0.1621670107	0.0413823251	0.1328673695	0.1234324607	0.039683841	-0.0336726317	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0270855	0.010678	0.000114019684	0.00073362431025	-0.0176544	-1.3499999999999623e-05	1.8224999999998983e-10	0.00031167783936	-0.0178124	0.0048777	2.379195729000002e-05	0.00031728159376	-0.000408807	-0.0004289038	1.8395846965444001e-07	1.6712316324900004e-07	0.000637166	0.0001943599999999	4.05980511556e-07	3.777580959999999e-08	0.0	0.0	0.0	0.0	0.0
5251.214534501318	-5.877371549607233	27575254.08735789	34.54349633213253	11289.005388204869	28.92352582858257	127441642.65491857	836.570346356683	4907.015943341768	-23.01523229988288	24078805.468210302	529.7009178175723	4954.8940437438	9977.696659028374	1.14451	33.318855	0.063291115	0.0279427	-0.0708078541	0.0195547813	-0.1236944526	-0.1225690421	0.0309699071	0.028475527	-0.1202645295	0.0047060104	0.0791261645	-0.19398545	0.1280347064	-0.0737469061	0.0211123063	-0.1246347309	0.0050252355	-0.1593596803	0.0472383757	0.071335015	-0.0470267261	-0.0139490708	0.0055411796	0.0504805988	-0.0434698932	-0.0629764041	0.1144931505	-0.1510615592	0.1737074504	0.0489744835	-0.1547900181	-0.1091547786	0.2078986115	-0.1513884414	-0.0116286141	0.1334480073	-0.0687047735	0.0814459285	0.0570059461	0.0929199615	-0.1145404972	0.0308493179	0.0017207933	0.1201274651	-0.0107000453	-0.042344418	-0.0863384466	-0.0315522899	-0.0684260173	-0.116245565	0.0101458021	-0.1522052751	0.0761164751	0.0096285775	0.1203430704	0.0226102194	0.007270931	-0.1090067069	0.0911296759	0.0659052051	0.0313955029	0.22677365	0.0726276479	-0.140029094	-0.0360032108	-0.0794355552	-0.1223607854	-0.1167077841	-0.1433689283	-0.1455874805	0.0938962078	-0.0571897082	0.0287873957	-0.1223154699	0.0077776225	-0.106681571	0.002917724	0.1048321146	0.0370001046	-0.0416717417	0.0813467241	0.0273486736	0.1274743694	-0.0545809514	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0187114	-0.0083740999999999	7.012555080999998e-05	0.0003501164899599	-0.0341171	-0.0164626999999999	0.0002710204912899	0.0011639765124099	-0.023321	-0.0055086	3.0344673960000028e-05	0.000543869041	-6.61917e-05	0.0003426153	1.1738524379409e-07	4.38134114889e-09	0.000320867	-0.000316299	1.0295563168900001e-07	1.0004505740099998e-07	0.0	0.0	0.0	0.0	0.0
5248.869553791819	-2.3449807094984862	27550631.592722733	5.498934527920024	11308.767899109767	19.76251090489859	127888231.39593554	390.5568372662357	4923.549877473791	16.533934132022296	24241343.39597218	273.3709778820519	4967.743405722967	9954.506038835092	1.2937	37.662071	0.1263568365	0.0683897	-0.1061320092	0.1093406396	0.2569200785	0.0878532262	-0.1998801205	-0.0280850033	0.034404024	-0.0178371169	-0.2669266371	-0.0896286593	-0.1437174892	-0.0797260533	0.0750417391	0.0710162738	-0.028767218	0.2833266951	0.0433053417	-0.0837399452	-0.0712162878	-0.2957917164	-0.023402434	0.1825008691	0.126232018	-0.0281068316	0.0838343741	0.0283549327	-0.0163392606	-0.0962392731	0.0903173635	-0.0060192767	-0.1121906844	-0.0395645332	-0.0770201148	-0.1447168429	-0.2320528071	-0.0808589651	-0.0032278067	-0.0312029078	-0.1532908064	-0.1610708749	-0.1862954674	0.0641412432	0.0701042407	-0.1797121739	0.1937721236	0.0138924381	-0.0187138208	-0.1216975425	-0.0377677394	0.2747478328	0.0186776446	-0.053434325	-0.0240689598	0.289575683	-0.1280187623	-0.1617330781	-0.1397907409	0.009333676	-0.1255678558	0.0098464877	-0.060094566	-0.0794514773	0.015596785	0.0895529566	0.0025352758	0.1455166783	-0.0731425573	0.0036885433	-0.1623911541	0.2223134563	-0.0871795083	-0.069902218	0.112184347	0.1692890852	-0.1165196045	0.0485270275	0.103390911	-0.1820093055	-0.1616955979	-0.0164424218	0.0483726433	-0.1679123236	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0025473	-0.0161641	0.00026127812881	6.488737290000001e-06	-0.0428252	-0.0087081	7.583100561000005e-05	0.00183399775504	-0.0744574	-0.0511364	0.00261493140496	0.00554390441476	0.000616134	0.0006823256999999	4.655683608804899e-07	3.796211059559999e-07	-3.77203e-06	-0.00032463903	1.42282103209e-11	1.0539049979934093e-07	0.0	0.0	0.0	0.0	0.0
5251.679454405224	2.809900613404352	27580137.091821942	7.895541457210154	11296.143966161288	-12.623932948479704	127602868.50424206	159.3636830877115	4906.634944996831	-16.91493247695962	24075066.48346405	286.1149407001033	4955.415611979167	9958.109359815911	1.337952	38.950325	0.0990325665	0.0560916	0.129527738	-0.0436869689	-0.0228384862	-0.0369356899	0.0513872034	-0.0713732926	0.0508093929	0.0003941278	0.0771332991	-0.0189934111	-0.1085923817	0.0240492109	-0.0053016295	-0.0739484712	-0.0400638945	-0.1243182054	0.000375634	-0.0427747689	0.0630891006	-0.1359829324	0.0900652783	-0.1621240187	-0.1396485737	0.0794160464	-0.0713400422	-0.0892157388	-0.0141011331	0.0339099573	0.0183211924	0.159682191	0.0160723323	0.1220405027	-0.058673607	-0.0517949782	0.0556405244	-0.043034787	-0.1877524742	-0.014642158	0.1858044265	0.0388183898	0.1018975395	-0.1899025889	0.1408288951	-0.0272866467	-0.0839600359	0.030434558	0.1231436075	-0.0005969349	-0.0386111559	-0.1331121498	-0.002779841	-0.0032535206	-0.1823985534	0.0912852917	-0.0002920275	0.0688749037	0.1452379081	0.0209089868	0.132035837	-0.0240173241	-0.0141954312	0.1523270086	0.1115589598	-0.0070178656	0.1437416838	-0.139564318	0.0587429451	0.0963468184	-0.0486758984	-0.0342211033	-0.1299185219	0.12026857	-0.1669498381	0.0067964923	0.0962665802	-0.1843795153	0.0619330629	-0.0253004482	0.0755635397	0.029398124	-0.1264276224	-0.1037223648	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00255361	6.309999999999823e-06	3.981609999999776e-11	6.5209240321e-06	-0.0304591	0.0123661	0.00015292042921	0.00092775677281	-0.0363799	0.0380775	0.00144989600625	0.00132349712401	-3.08801e-05	-0.0006470140999999	4.1862724559880994e-07	9.535805760100003e-10	0.000320867	0.00032463903	1.0295563168900001e-07	1.0539049979934093e-07	0.0	0.0	0.0	0.0	0.0
5254.071027262307	2.391572857083702	27605262.3595172	5.719620730739501	11277.947917094598	-18.19604906668974	127192109.22069836	331.0962016373805	4931.650000125765	25.01505512893345	24321171.72374045	625.7529831035799	4977.550729786706	9913.679626390036	1.334865	38.860451	0.100416418	0.0639845	-0.0825388714	-0.0906253886	-0.1490645646	0.0536546149	0.1213373921	0.0456993483	0.0637444992	0.1940813508	0.0394704537	0.0596879757	-0.0604655603	0.0016675545	0.0606500554	0.0459008144	0.1429498735	-0.0076142787	0.1849189124	0.1479232406	-0.0867378437	-0.2068977185	-0.0751473491	0.0273852219	0.0114026371	0.111405857	-0.1131130666	0.0004802405	-0.1162160284	0.0363014849	-0.0130221896	0.0710323872	-0.0540716981	0.0817112215	0.1081892845	-0.0190145795	0.0521225339	-0.0060253633	-0.238026173	0.1382660743	-0.0726790175	-0.0625503291	0.2096606179	0.0041933524	-0.0857319935	-0.0953368779	0.0892849183	0.0100617395	0.0928041208	0.0270890924	0.1439580931	0.0052025405	0.1633350334	0.1607653394	0.081106843	0.2030321747	-0.1245988765	-0.0224995786	-0.0183479206	0.0035344846	0.0869738735	-0.1395832491	-0.0373149557	0.0938392381	-0.0637641217	-0.0012040657	0.0810237057	0.0054731531	0.1165481165	0.0726042883	0.0458969129	-0.0133299388	-0.2070605474	-0.1019015244	-0.039609674	-0.0289177246	0.2000832685	0.0982513282	-0.1121516641	-0.0468725803	-0.0439150204	-0.0512451848	-0.1426798998	0.0852544956	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.00468994	0.00213633	4.563905868900001e-06	2.19955372036e-05	-0.0331604	-0.0027013	7.297021690000001e-06	0.00109961212816	0.0245681	0.060948	0.003714658704	0.0006035915376099	0.000273563	0.0003044431	9.268560113761001e-08	7.483671496899999e-08	-1.35246e-06	-0.00032221946	1.8291480516e-12	1.038253804026916e-07	6.59532e-05	6.59532e-05	4.3498245902399996e-09	4.3498245902399996e-09	0.0
5243.687842345452	-10.383184916855498	27496262.1879615	107.81052901761552	11291.845714275654	13.897797181056376	127505779.63500546	193.1487664857785	4923.614248222945	-8.035751902819356	24241977.265304	64.5733086436649	4966.761064143105	9930.311378279805	1.378089	40.118778	0.068746605	0.0342279	-0.0278025245	0.2031986025	-0.0591751048	-0.0306896276	0.0142116813	-0.0651110209	-0.1959659135	-0.0475139575	0.0037709044	-0.0311809383	-0.0665078633	0.2056775738	-0.0649403105	0.0781039979	0.0733910581	-0.1052043955	-0.2345858003	-0.0335955805	-0.1091734217	-0.1974044674	0.0640650873	0.0336369118	-0.0360874165	-0.0499260278	-0.0556221139	0.0196373285	0.0316051092	0.0869560983	-0.0731824652	-0.0367502598	0.0817223822	-0.0134713986	0.0718268207	-0.0251110777	-0.0793279191	-0.0223824874	-0.0501770553	-0.0415724174	0.0837367918	0.0241496957	-0.0533067297	0.1904267311	0.0491528612	0.2486376916	-0.0356081407	-0.0137786937	0.1287980321	-0.2190752558	0.0782198296	-0.1087061371	-0.1875963381	-0.1315642626	0.0475097384	0.221081255	-0.0106915973	-0.0653306699	0.0335914207	-0.038975971	0.0420831525	0.0328376353	0.1145554205	0.0095241544	-0.058715531	-0.0309512382	-0.0535835398	-0.0584147126	-0.0023119873	-0.0266980447	0.0708261815	0.0537118188	-0.0401772368	0.1147882653	-0.0421599382	0.0303266965	-0.1236348105	0.1228179551	0.0914614602	0.2726656022	0.0877456062	-0.0325533081	-0.0971226566	-0.1149605623	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00256293	-0.00212701	4.524171540099999e-06	6.568610184900001e-06	-0.0143785	0.0187818999999999	0.0003527597676099	0.00020674126225	-0.00422836	-0.02879646	0.0008292361085316	1.7879028289599995e-05	-8.087659999999998e-06	-0.00028165066	7.93270942784356e-08	6.541024427559997e-11	-3.06987e-05	-2.934624e-05	9.4241018169e-10	8.612018021375998e-10	0.000135781	6.98278e-05	4.87592165284e-09	1.8436479961e-08	0.0
5253.203628429772	9.515786084320098	27596148.361747723	90.55018480254002	11275.273548713098	-16.57216556255662	127131793.59830923	274.6366714327876	4915.374959126489	-8.23928909645656	24160910.98880773	67.88588481498795	4964.985022011409	9986.569462659154	1.283116	37.353951	0.091196743	0.0415366	0.0820862665	-0.1521216793	-0.0507832659	-0.0244304223	0.0758731424	-0.0055634236	0.0978864067	0.0227432123	0.1364597327	-0.007154075	0.057863986	-0.1638295177	-0.0938658434	-0.036988285	-0.0287918273	-0.0481502218	0.0135831934	0.0289502182	-0.0616021943	0.1416920137	0.0268048553	0.2253357747	-0.134322586	-0.0312628013	-0.0357430908	0.0572667822	0.1166884169	-0.262956636	-0.0033309752	0.056256353	0.0194773462	-0.0192059414	-0.1893832173	0.1943008511	0.2199857731	-0.083171111	0.1076315541	-0.0221056184	-0.1517542281	0.0528240644	0.085309359	0.0303828205	0.0273922444	-0.208518016	0.0452083153	-0.1831050965	-0.0224118824	0.1289294436	-0.0261539694	-0.0472249864	0.0013043158	0.0467222383	0.0561743306	-0.0951528299	0.0991079953	-0.1047055921	0.026357301	-0.2151465212	-0.070956739	-0.1231412005	-0.1460685392	-0.2102051813	0.191156868	-0.0656259589	0.0964357205	-0.11866624	-0.1673321214	0.047627543	0.016528638	-0.1583087874	0.1459275937	-0.0918254921	0.1745670321	-0.0947930074	0.062707019	0.0379454423	0.016301735	-0.1901179029	-0.0127629422	-0.1742896418	0.0792203013	-0.0537286399	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0209386	-0.02350153	0.0005523219123409	0.00043842496996	-0.0351439	-0.0207653999999999	0.0004312018371599	0.0012350937072099	-0.0251054	-0.02087704	0.0004358507991615	0.00063028110916	0.000320604	0.00032869166	1.080382073535556e-07	1.02786924816e-07	-8.72815e-05	-5.65828e-05	7.61806024225e-09	3.20161325584e-09	0.0	-0.000135781	1.8436479961e-08	0.0	0.0
