global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
5260.957653119422	n/a	n/a	27677675.42791581	11304.084154852506	n/a	127782318.5799875	n/a	5036.614281823025	n/a	n/a	25367483.42386366	5055.211500916773	9068.686499115916	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.1021	n/a	0.0104244099999999	n/a	0.0111635	n/a	0.00012462373225	n/a	0.162066	n/a	0.0262653883559999	n/a	0.0015062	n/a	n/a	2.2686384400000003e-06	0.00097221	n/a	n/a	9.451922841e-07	0.000233422	n/a	5.4485830084e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5252.217774370782	-8.739878748639967	76.38548054092851	27585791.549416367	11275.748745922972	-28.335408929533514	127142509.78118348	802.8953992038876	5035.980869665224	-0.6334121578001941	0.401210961649098	25361103.31963411	5054.27326430963	9046.372039702444	0.947331	34.155849	0.053458591	0.02263	-0.0083849558	0.0586537635	0.0432287523	0.0795267426	-0.049084154	-0.0021938531	0.1036460938	0.0200615337	-0.049092252	0.0322530286	-0.0530680297	-0.0357348296	0.0380784979	-0.0186980432	0.1024786125	-0.0215026001	0.020983449	-0.0848838193	0.0599091047	-0.0311503337	0.0856754208	-0.0548255773	0.1281471849	-0.1345844531	0.051153925	0.136033026	-0.0955280948	-0.1796429345	0.0706903294	-0.0259036148	-0.0101563837	-0.0357351345	0.1673212273	0.2155281532	-0.0144564303	-0.08014102	-0.0471144826	-0.0139992366	0.1471249938	0.1492729717	-0.0516533216	0.034440942	-0.0662192623	-0.0297631869	0.0066523324	-0.0198181924	0.0723124128	-0.0576514093	0.0637349866	-0.0141035471	0.1065871654	-0.0422147909	0.1164883479	-0.0748209281	0.1344570333	-0.0916019801	0.0775983861	0.0675476948	-0.1515855141	0.1718750354	-0.0871649579	-0.0026927142	-0.0073746177	-0.0334268999	0.1696980159	-0.2345787235	-0.0383740139	0.0622963503	0.0298476499	0.0307263781	0.0643095802	-0.1741062577	-0.1007474076	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	-0.0932884	0.0088116	0.0087027255745599	7.764429456000005e-05	-0.000295091	-0.011458591	8.7078698281e-08	0.0001312993077052	0.172706	0.01064	0.029827362436	0.0001132096	0.00174153	0.0002353299999999	5.5380208899999986e-08	3.0329267409000003e-06	0.00101892	4.670999999999994e-05	2.181824099999994e-09	1.0381979664e-06	0.00040235	0.000168928	1.618855225e-07	2.8536669184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5231.163462586781	-21.054311784000674	443.2840446979097	27365071.17230292	11226.298765285848	-49.4499806371241	126029783.96745856	2445.3005850119484	5027.293142271436	-8.687727393788009	75.47660726877459	25273676.33832941	5044.465749162947	8993.931289904045	0.843396	30.408506	0.0300608709999999	0.018433	0.0126022192	0.0657957606	0.0351830733	0.1368397241	0.0138324017	0.0297543344	0.1188805916	-0.1134306556	-0.1315431998	-0.0083757937	0.1043162906	0.050861739	0.0895206929	-0.0832891086	-0.2220818962	0.1255469576	0.0546725941	0.0914162808	-0.0812389558	-0.0333853674	0.0225123763	-0.2060069465	0.0678649053	0.1545217545	-0.1341090988	0.1010827715	0.0402208063	-0.0749735817	-0.0528022826	0.0750906408	0.087210855	0.0592825885	0.0182651733	-0.2527599401	0.0678034187	-0.0611967023	-0.0466861877	0.2059023684	0.165472852	0.0775543482	-0.0507707119	-0.0147413929	0.0977846807	0.0662998627	0.0615800675	0.064453351	-0.2789967992	-0.0696243214	0.058185279	-0.0307683814	-0.1438308539	-0.0163022734	0.0621930615	-0.2145190652	0.009149447	0.2106982723	-0.0673968208	-0.0207690317	-0.0863892961	0.081492143	0.0568289462	-0.0387272391	0.0526872682	-0.0152537341	0.0169192141	0.2541118737	0.0472893241	0.0910654805	-0.0050460756	0.1334799635	0.1949726156	-0.1157784963	0.0704768295	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-0.0862942	0.0069941999999999	0.00744668895364	4.891883363999989e-05	0.00283908	0.003134171	8.060375246399999e-06	9.823027857240998e-06	0.175154	0.002448	0.030678923716	5.992704000000028e-06	0.00174153	0.0	0.0	3.0329267409000003e-06	0.000697504	-0.0003214159999999	1.0330824505599997e-07	4.865118300160001e-07	0.000374076	-2.8274000000000007e-05	1.3993285377599998e-07	7.994190760000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5244.788060166022	13.6245975792408	185.62965919625424	27507801.796060063	11235.86850231152	9.569737025671202	126244741.00123613	91.5798667405023	5031.703468007489	4.410325736052982	19.45097309809128	25318039.7899586	5050.084285315689	8957.809739407627	0.8233669999999998	29.686359	0.05947068	0.0313717	-0.0170646203	0.0753859466	0.017117253	0.1134063812	-0.0432384218	0.0260657958	0.0636355109	-0.0489958883	-0.0844147092	0.0225660935	0.0513837005	0.0563953436	-0.1450495659	-0.0304795026	-0.0730839287	-0.0041632007	-0.1418638944	0.0015764759	0.0496134737	0.0024565799	0.1396002415	-0.0546794755	0.0092719922	-0.0398058627	-0.0227298977	-0.0552176967	-0.1044212032	0.0321769269	0.0672697291	0.1683633858	0.0146227683	0.1616426703	0.0090171515	0.0209804599	0.0116342438	-0.0719468238	0.047501553	-0.0573347267	-0.0182218045	0.0595952422	0.0988078313	0.0223943413	0.0332722228	0.0523984252	-0.1559166052	-0.0322329503	-0.0592254727	0.0671812452	-0.1165401379	-0.0911294324	0.0176812666	-0.0190738138	0.1429600612	-0.0606329288	0.0199206755	0.007670639	0.0581613062	0.0978607599	0.0353409759	-0.016492098	-0.0025127272	-0.0683784821	0.2175804369	0.1028649899	0.0190452357	0.0013144344	0.0060249133	0.0150586647	0.0851097799	-0.0177153633	-0.0700555758	-0.0441349394	-0.0954513959	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	-0.0813614	0.0049328	0.00661967740996	2.433251584000001e-05	0.00554856	0.00270948	3.0786518073600004e-05	7.341281870400001e-06	0.160295	-0.014859	0.0256944870249999	0.000220789881	0.00216394	0.00042241	1.7843020810000005e-07	4.6826363236000005e-06	0.000532962	-0.000164542	2.7074069764000015e-08	2.84048493444e-07	0.000526512	0.000152436	2.77214886144e-07	2.3236734096000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5252.423256545816	7.635196379794252	58.296223758023245	27587950.065903354	11255.37503217124	19.506529859720104	126683467.11482371	380.504707168152	5031.604446184143	-0.0990218233464474	0.009805321498855	25317043.30286004	5048.069681919643	9037.2398215554	0.8591029999999998	30.974798	0.0703075899999999	0.0356592	-0.0235674222	0.0546200749	0.0608134309	-0.0080315768	-0.0293112879	0.0098251346	0.0654214457	-0.0364562939	-0.004528551	0.0285895711	-0.0345134999	0.1044006938	0.0395512751	-0.0158531184	0.1362418783	-0.0227446677	-0.088469923	0.0162470715	0.0127810351	0.0754080048	-0.0310326709	-0.1411692308	-0.1153255901	-0.0871497583	0.0417781641	-0.0007103429	0.055287681	0.1569806863	-0.0610643469	0.1599269658	-0.012045074	0.1511740873	-0.0972552697	0.0146686608	0.0491177911	-0.1004718925	0.0504735308	-0.2153456453	0.0529628696	-0.0841433591	0.0123910133	0.0276120319	-0.0288216311	0.1004612039	0.0337384506	-0.0708526835	0.1335258397	-0.0180119415	-0.0492688122	-0.0336583423	-0.0072242053	0.0341279689	-0.0040458489	-0.1346041507	-0.1164430644	-0.0930416227	0.0832364276	-0.0924418279	0.0033012982	-0.1270360071	0.1117697561	-0.0732517886	0.1736485213	0.123038706	-0.0993920383	-0.0214701775	0.0038100294	0.1285421317	0.1310192522	-0.1357104082	-0.0426498631	0.0879088848	-0.0667989772	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	-0.0558357	0.0255257	0.00311762539449	0.0006515613604899	0.0271996	0.02165104	0.00073981824016	0.0004687675330816	0.16549	0.005195	0.0273869401	2.698802500000005e-05	0.00215349	-1.0449999999999956e-05	1.0920249999999907e-10	4.6375191801000005e-06	0.000798165	0.000265203	7.033263120899999e-08	6.37067367225e-07	0.000443448	-8.306400000000004e-05	1.96646128704e-07	6.899628096000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5254.906585086626	2.483328540810362	6.166920641603322	27614043.21798679	11268.510577422643	13.135545251403528	126979330.633486	172.54254905166977	5021.825221340715	-9.779224843427984	95.63323853831903	25218728.55369372	5037.668602718431	9110.396309737003	0.913175	32.924355	0.14392987	0.0927011	0.0414852296	0.0080521444	0.0879722128	-0.0313916022	0.0403929039	0.0075528823	0.0231901601	0.07975617	-0.0011701847	-0.0847455495	-0.0090854067	-0.1189482964	0.0324987716	-0.0140205424	0.1163417494	0.0673234455	-0.0323491967	0.0745842389	0.0961506535	-0.0328734026	-0.0352748415	0.1092800703	-0.1785449969	0.0055980374	-0.089866393	-0.0628602517	0.0945538239	0.1195496126	0.0589906952	-0.0148420468	0.1338996008	-0.136988155	-0.1432563755	0.0438078734	0.2351773993	0.0885211727	0.0454573952	0.0228902753	0.0795859873	-0.1579040278	0.1522215271	-0.0815788363	-0.0123773518	-0.1242494999	0.0415887027	-0.0614720715	0.088689927	-0.0942856506	-0.0399399043	-0.0983554097	0.0041516157	-0.0356224696	-0.0987250514	0.1416520752	-0.1523026644	0.0590279288	0.0610938827	-0.0440615727	0.069877252	-0.1075545032	-0.1192225033	-0.0630313407	-0.0104526456	-0.1452567914	-0.1580398253	-0.0312471304	0.2445302135	0.0552495558	-0.0323870131	-0.0566034733	0.0821466629	0.1237123372	0.1539868901	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	-0.0341997	0.021636	0.0011696194800899	0.000468116496	0.00222018	-0.02497942	4.9291992324e-06	0.0006239714235364	0.0782427	-0.0872473	0.00612192010329	0.00761209135729	0.00205701	-9.647999999999992e-05	9.308390399999984e-09	4.2312901401000006e-06	0.000852805	5.4640000000000005e-05	2.9855296e-09	7.27276368025e-07	0.000393225	-5.022300000000001e-05	1.54625900625e-07	2.522349729000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5251.55078712597	-3.355797960656673	11.261379952747488	27578785.66976339	11243.770497589863	-24.740079832779884	126422375.0024722	612.0715501323219	5028.053082023179	6.22786068246387	38.78624868017934	25281317.795642786	5043.36227339764	9025.559962232184	0.916709	33.051773	0.07141462	0.0377371	0.0444639395	-0.0572516036	0.1125200479	-0.1091458512	0.0758892917	0.0337902389	-0.0111922255	3.44241e-05	0.1111941035	-0.0875831082	-0.0519729013	0.1471971813	0.0420725072	0.0957180007	-0.2200945392	-0.0380172893	-0.1305491112	-0.1166085027	0.0611308342	0.0283696569	0.0781561647	0.1176035716	0.0284226648	0.0142550507	0.1422653841	-0.1099107626	-0.0142668147	0.0217197463	0.0317604469	-0.0902712958	0.0518930941	-0.2020636648	-0.1314533767	0.013274085	-0.0961105983	0.029584735	0.0254904544	0.0883385572	-0.0012423679	0.035908271	-0.1715463749	-0.0870039429	-0.0332631198	0.1554195078	0.0537486513	0.1281806637	-0.1112503297	0.132710662	-0.188426095	-0.0055717737	0.1429526441	0.0153868143	0.0660435245	0.1424042374	0.0420787746	-0.116889751	-0.0985779561	0.0078820274	0.097386836	-0.0393534677	-0.0614773327	0.0471876399	-0.0952318484	-0.1623829307	-0.1278960536	-0.0072490635	-0.0154106466	-0.115077739	-0.0166758308	0.0720589721	0.0329198489	-0.0430822926	-0.036409279	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	-0.0373845	-0.0031848	0.00139760084025	1.014295104000001e-05	0.0300592	0.02783902	0.00090355550464	0.0007750110345604	0.0961291	0.0178863999999999	0.00924080386681	0.0003199233049599	0.00190077	-0.00015624	2.4410937600000065e-08	3.6129265929e-06	0.000562177	-0.000290628	8.446463438400002e-08	3.16042979329e-07	0.000390005	-3.219999999999959e-06	1.5210390002500002e-07	1.0368399999999736e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5264.582436476645	13.031649350675252	169.82388479895474	27715828.230458368	11228.586602873404	-15.18389471645969	126081157.09822808	230.55065876053249	5031.068056721333	3.01497469815422	9.090072430510126	25311645.79136177	5046.25121611926	9036.70808424516	1.249555	45.052502	0.189473	0.147855	-0.1470266282	-0.0864334349	0.023801857	-0.1015195156	-0.126444019	0.0609458118	-0.0506998887	0.0171872553	0.1657557282	0.087825591	0.0565753064	-0.0453993821	-0.0545970154	0.109009522	-0.0500735463	0.0241535035	0.0739171995	0.1227392037	-0.0351295604	0.1009130024	-0.1097170744	-0.049737207	-0.1368818359	0.173056337	0.04333116	-0.0344717511	0.0322518558	0.0989426729	0.0617857273	-0.1208196102	0.0728497004	-0.0750495936	-0.0772423659	-0.0148772524	-0.0326816514	0.2043799912	0.1076631418	-0.0154410403	-0.1058556865	-0.1001591042	-0.0996874684	0.0872118969	0.0620430074	-0.0469090772	-0.04908501	0.0927777481	-0.0108336609	0.0161277965	0.0232290211	-0.0146802211	-0.0926690176	0.1341229935	-0.1294767445	-0.0083526663	-0.1849446921	0.0367951803	-0.1749266646	-0.0042018535	0.0278028942	-0.1075281847	-0.0911994039	-0.0163312809	-0.0972674045	-0.0592732613	-0.0788792248	0.0430844514	0.0694444885	-0.1996096732	-0.0468899904	-0.0883194575	-0.0081543826	0.1391781355	-0.0120111242	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	-0.0508454	-0.0134608999999999	0.00258525470116	0.0001811958288099	0.0336635	0.0036042999999999	0.00113323123225	1.2990978489999984e-05	0.242014	0.1458849	0.058570776196	0.02128240404801	0.0018713	-2.9469999999999974e-05	8.684808999999983e-10	3.50176369e-06	0.000852805	0.000290628	8.446463438400002e-08	7.27276368025e-07	0.000179645	-0.00021036	3.2272326025e-08	4.42513296e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5254.556337230278	-10.026099246367266	100.52266609800628	27610362.30112687	11210.388101211322	-18.19850166208198	125672801.37978038	331.1854627448006	5035.5508113135975	4.482754592264428	20.09508873446781	25356771.973321028	5049.59414321588	9001.07614477909	0.940317	33.902962	0.0992065999999999	0.0498525	-0.0609398171	-0.1093417511	0.028496689	-0.1219784139	0.0074096255	0.0681170981	-0.0713610019	0.0209887371	0.167801368	0.040332319	-0.0081528722	0.0194068243	-0.0662503274	0.0410693404	0.0293699453	-0.1098999978	-0.0804207545	-0.0911484347	-0.0310777425	-0.0645142343	-0.0545423263	0.2137021794	0.0133996312	0.1160510082	0.0661974803	0.0720257526	-0.0621124936	-0.0875816575	-0.2352027605	0.0208255408	-0.1196250408	-0.186542623	0.1593517485	-0.0056132986	-0.0534593085	-0.0934567857	0.2932979205	0.1359046073	-0.0954410596	0.0982496146	0.1228251769	0.0394966751	0.017835621	0.0234468049	0.0017617406	-0.0262333131	0.0864014234	0.1458144879	-0.102669652	0.0985243649	0.0435068319	-0.0455937823	-0.0831375987	0.1914056878	0.0430072859	0.0410219499	-0.1233174014	0.0639199739	-0.0673260225	0.0692733458	0.2259874819	0.1737832007	-0.0949309808	-0.155984577	0.1769733954	2.3186e-06	0.0170950329	-0.1079979697	0.2525456911	0.0496163522	-0.0690623732	-0.1311626239	0.1435904636	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	-0.0368887	0.0139566999999999	0.00136077618769	0.0001947894748899	0.0478982	0.0142347	0.00229423756324	0.00020262668409	0.24871	0.0066959999999999	0.0618566640999999	4.483641599999973e-05	0.00268606	0.00081476	6.638338576000001e-07	7.214918323600001e-06	0.00114569	0.000292885	8.5781623225e-08	1.3126055761e-06	0.000358384	0.000178739	1.28439091456e-07	3.1947630121e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5280.765895504882	26.20955827460421	686.9409449498738	27886488.44312748	11300.373130760756	89.98502954943433	127698432.89441964	8097.30554301257	5036.636398340651	1.085587027053407	1.1784991933066544	25367706.209089883	5051.919965322067	9120.02314381455	0.954955	34.430725	0.205107123	0.129521	-0.0021707462	-0.1479116834	-0.0488102694	-0.1692045471	0.0339381796	-0.0238074782	-0.0991410116	0.1007133594	0.1078126376	0.0505325956	-0.0542383987	0.1363173162	0.0935984153	-0.0937585107	0.1314083364	-0.0854856031	-0.0747400075	0.0365933499	-0.0538423122	-0.2091349039	-0.1183387042	-9.51255e-05	0.053346506	-0.0583199918	-0.0230604004	0.0852249551	-0.0567631438	0.0382642684	0.2372879458	-0.1052976339	0.016508323	-0.0796506055	0.0839777321	-0.1455813912	-0.0729491466	0.2331530037	-0.1629314888	-0.0841270143	-0.0319183877	0.1620829461	0.0173732382	0.0479772299	-0.0401240749	0.1301068624	0.1272767659	-0.138131136	0.104164784	0.0090290854	0.0018238931	0.0332100616	-0.1030075556	-0.1991424597	-0.0953077315	-0.0302773517	0.0857186697	-0.0398051145	0.0268408878	0.0738208817	-0.0973766176	-0.0633425374	-0.2386758991	0.0271480934	-0.0425101046	-0.0202521956	0.0857482216	0.1036660019	-0.1109172184	-0.0753176805	-0.26936965	-0.1581684039	0.0160720008	-0.1076118022	-0.0296618093	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	-0.0368402	4.850000000000687e-05	0.0013572003360399	2.3522500000006663e-09	0.000103327	-0.047794873	1.0676468929e-08	0.0022843498850861	0.127636	-0.1210739999999999	0.016290948496	0.0146589134759999	0.00238614	-0.0002999199999999	8.995200639999997e-08	5.6936640996000006e-06	0.000852805	-0.000292885	8.5781623225e-08	7.27276368025e-07	0.000489374	0.00013099	2.39486911876e-07	1.7158380099999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
