global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
5156.592924932748	n/a	26590450.59346648	n/a	13640.902650958027	n/a	186074225.1329137	n/a	4798.26572386271	n/a	23023353.956795733	n/a	5902.637726749391	9296.603703242532	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0212066	n/a	0.0004497198835599	n/a	-0.0616021	n/a	n/a	0.00379481872441	-0.112394	n/a	0.0126324112359999	n/a	0.00284516	n/a	8.094935425599999e-06	n/a	0.00299614	n/a	n/a	8.9768548996e-06	-0.000551455	n/a	n/a	3.04102617025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5157.350396849647	0.757471916898794	26598263.115885213	0.5737637048903335	13749.650688145985	108.74803718795738	189052894.04603332	11826.13559223336	4793.273689013437	-4.992034849272386	22975472.65778849	24.92041193634997	5896.09814698275	9237.76732878015	1.15189	50.577484	0.1712885999999999	0.0862442999999999	-0.0553442156	0.0078921691	-0.0363028579	0.0044544455	-0.1472743101	-0.0372680394	0.0027111406	-0.0294510575	-0.0108950315	0.1259316369	-0.0493090425	-0.0852371723	-0.0432143144	0.0081224366	-0.0832212532	0.1031411992	-0.0118092703	0.0733710272	-0.1252666975	0.0266332726	-0.1334594001	0.0194564628	-0.0166255705	0.0388241736	-0.0724754561	0.0452529488	-0.0330115495	0.0830477261	0.0163274446	0.1157954579	-0.0872922838	0.0589888634	0.0367914261	-0.0479355197	-0.0556071835	0.1359367859	0.0272623568	0.0108537654	-0.0775379357	-0.0207881176	0.1676276716	0.052130926	-0.0720863672	0.0108562784	-0.0086351798	-0.1177576801	0.0211717499	-0.1722194383	0.0086932823	-0.0738196417	0.0687499491	-0.0534245472	0.0325099904	-0.0265200717	0.0608183091	-0.0572861567	0.0611594883	-0.0398374264	0.0171392302	-0.0856280519	-0.0086142766	0.0629030687	-0.02344898	-0.0662079037	0.1423315603	0.056162034	-0.0177128007	-0.0765515641	-0.0007273507	-0.0289896891	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.041085	0.0198784	0.001687977225	0.00039515078656	-0.0764687	-0.0148666	0.00022101579556	0.00584746207969	-0.181921	-0.069527	0.033095250241	0.004834003729	0.00200479	-0.00084037	4.019182944099999e-06	7.062217369e-07	0.00254647	-0.00044967	2.022031089000001e-07	6.484509460899999e-06	-0.000601747	-5.029200000000007e-05	2.529285264000007e-09	3.62099452009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5149.504124638725	-7.846272210921597	26517392.729671247	61.56398760788049	13744.991009474064	-4.659678671920119	188924777.85052285	21.712605325547244	4796.522777968428	3.249088954990839	23006630.75956997	10.55657903744346	5912.121194694145	9296.263976493929	1.049096	46.064011	0.18744935	0.11452	-0.0225806567	-0.1201633597	0.0580017087	-0.1107721945	-0.0227911739	-0.0406632669	-0.1340454061	0.0158023851	-0.128796277	0.1062043775	-0.0439010651	-0.0533421546	0.0355345151	-0.0748997388	-0.1253049497	-0.1628269138	-0.0707038134	-0.015254495	0.1099768935	-0.0987864018	-0.1256409651	-0.0799519094	-0.0602498568	-0.0466180085	0.1656735806	-0.01846197	0.0840042001	-0.0670653144	-0.0119003455	0.0337204846	0.0418651517	0.1643855824	0.0675210152	-0.1290396442	0.0686066705	0.21230684	-0.2173637969	-0.1090414395	0.067665046	0.0391165836	0.0054889336	-0.0462707153	0.0143417991	0.0894932657	0.0200494225	-0.181097599	-0.0996125058	0.0754667142	-0.0613468693	0.0418935933	-0.0380101831	-0.0352406923	0.0361125368	0.1542937311	0.0816232927	0.0210142335	-0.1918130725	0.104950198	-0.0532668254	0.1220276426	0.1144609173	0.0741661053	0.132824708	0.1566517691	0.0183286641	-0.0744686527	0.0507955382	-0.0898878824	-0.0720702376	-0.0782860964	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	0.0411039	1.889999999999531e-05	0.0016895305952099	3.5720999999982267e-10	-0.0365203	0.0399484	0.00159587466256	0.00133373231209	-0.107128	0.074793	0.011476408384	0.0055939928489999	0.000615628	-0.0013891619999999	3.7899783438400003e-07	1.9297710622439997e-06	0.00254647	0.0	0.0	6.484509460899999e-06	-0.000666366	-6.461900000000003e-05	4.1756151610000035e-09	4.440436459560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5145.64009870541	-3.864025933315133	26477612.025405023	14.930696413331887	13653.228277174669	-91.7627322993958	186410642.388642	8420.399039050575	4775.492460629183	-21.030317339244903	22805328.24152617	442.2742473893448	5902.677584545048	9338.775771553486	1.165398	51.170605	0.43818905	0.276545	0.0926844338	-0.1836341756	0.1356338597	0.091914938	0.0601219109	-0.0301658491	-0.0343866451	0.2321872241	-0.0627326725	-0.0402126733	-0.0373992096	0.1283294006	0.1134204857	-0.2039621374	0.0278161202	-0.0961431851	0.153034693	0.0503775475	-0.1211328716	0.0595683639	-0.0157678462	0.0458669631	0.1153450894	-0.1207235439	-0.1016493678	-0.0628187996	-0.0929222504	0.0232783743	-0.0872061348	-0.1210969376	0.0287412889	0.0326523944	0.1353441424	0.1308242381	0.1019926013	-0.0609007683	-0.0619848527	0.159601825	-0.0738538829	0.184173682	0.0135764444	-0.0061738502	0.1468425415	0.206632671	0.0385985134	0.0549811388	-0.0338377163	0.0885097884	0.1859183513	-0.023458734	-0.0282339302	0.0382339924	-0.0543516907	-0.0934989247	-0.0416813592	-0.1678569267	-0.0345096845	-0.1820620154	-0.0305406609	-0.0582748525	-0.0585122446	-0.0371504101	-0.0459232777	0.0286032493	0.0014996629	-0.113258608	-0.10900795	0.1474836493	-0.0700991745	-0.0400068327	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.0563069	0.015203	0.00317046698761	0.000231131209	-0.0770528999999999	-0.0405325999999999	0.0016428916627599	0.0059371493984099	-0.317495	-0.210367	0.100803075025	0.044254274689	0.00347804	0.002862412	1.20967622416e-05	8.193402457744e-06	0.00270532	0.00015885	2.52333225000001e-08	7.318756302400001e-06	-0.000245899	0.000420467	1.7679249808900005e-07	6.0466318201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5125.8902986271	-19.749800078310727	26274751.353559416	390.0546031332424	13662.492003378407	9.26372620373877	186663687.7423789	85.81662317783632	4780.898768773861	5.406308144677496	22856993.03726342	29.22816775520623	5888.000393393753	9258.138742902269	1.040711	45.695831	0.1956664	0.124604	-0.008912564	-0.0645306649	0.0860811479	0.0183560417	-0.0343606268	-0.036374709	0.0114501721	0.0355230962	-0.0242923814	-0.0761458282	0.0564037137	0.0160250726	0.0205699536	-0.0819649482	0.0658299947	0.0080524336	0.0442063588	-0.0200205978	0.107377081	-0.0201624521	-0.0964871028	-0.0684160798	0.0993080325	-0.0376467721	0.0051953183	-0.0158269588	0.1598001557	0.0529273277	-0.0114589436	0.1071985999	-0.0273194733	-0.0776811582	0.0474919803	-0.1125410053	-0.1804939702	-0.2160666958	0.1451053299	-0.0540616316	0.2018525969	0.1176769255	0.0313685543	0.0427177403	0.0151455157	0.052021819	0.0099525685	0.0607111663	-0.0054047359	0.0900751695	-0.0359919975	0.0356854896	-0.0749845054	0.004679656	-0.0770883404	0.0762780841	0.1535610612	-0.1231336973	0.0461584299	0.044649129	-0.095114373	0.0396086117	0.0608556338	0.0446230222	-0.0794423214	0.0603769467	0.1555193271	0.106611642	0.0194676633	0.1181519503	0.2009725675	0.2770649739	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.060421	0.0041141	0.003650697241	1.692581881000002e-05	-0.053434	0.0236188999999998	0.0005578524372099	0.002855192356	-0.255063	0.062432	0.065057133969	0.003897754624	0.00157059	-0.00190745	2.4667529481e-06	3.6383655025e-06	0.00280579	0.0001004699999999	1.0094220899999927e-08	7.8724575241e-06	-0.000348007	-0.000102108	1.0426043664e-08	1.21108872049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5132.121345614972	6.231046987872105	26338669.506116822	38.82594656507003	13692.54271966424	30.05071628583209	187485726.12983015	903.0455492915744	4780.501961000504	-0.396807773357068	22853198.999129664	0.1574564089965943	5870.407739502963	9218.44546081522	1.049527	46.082912	0.1457776499999999	0.101246	-0.1005727362	0.0787963893	0.0877441364	-0.1181267373	0.1685871707	-0.0597446968	-0.012765402	-0.117975986	-0.0527169887	-0.0339486467	0.08090559	-0.0387919686	-0.0896345558	0.0151341329	0.0111201178	-0.0024617907	-0.2914510901	-0.1039768207	0.1292756603	0.0343585048	0.0963394145	-0.1240711301	0.0580085446	0.1571063413	-0.1138323277	0.0982827938	-0.0261721235	0.0728512095	0.1675467316	-0.0866572127	0.0674371754	0.0968870487	-0.1710021544	-0.0385810077	0.0945025775	0.0617934104	-0.0352394116	-0.1308152027	0.0507698007	-0.0247048874	-0.024495966	-0.0709154527	-0.0940236492	-0.0491390092	0.0443390452	-0.0111279456	0.0148772224	0.079333366	-0.2992457716	0.0903826488	0.0225948965	-0.0067350752	0.0042838886	-0.0294508167	0.0095142775	0.1861115119	0.1331560996	-0.019831741	0.0928034725	-0.1677934871	0.0093384944	0.0291903039	0.15818271	0.0085752903	-0.1024620662	-0.019838454	0.1387503726	-0.063311509	-0.0750650031	0.0506926267	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.0519481	-0.0084729	0.0026986050936099	7.179003441000009e-05	-0.0534102	2.3800000000004373e-05	5.664400000002081e-10	0.0028526494640399	-0.161857	0.0932059999999999	0.026197688449	0.0086873584359999	0.0010762	-0.0004943899999999	1.15820644e-06	2.444214720999999e-07	0.00252652	-0.0002792699999999	7.799173289999992e-08	6.3833033104e-06	-0.000240168	0.000107839	1.1629249921e-08	5.7680668224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5111.577084099919	-20.544261515052312	26128220.28669544	422.0666811988596	13680.720273372468	-11.822446291771485	187162107.19826445	139.77023632182133	4778.095378553696	-2.406582446807988	22830195.446556184	5.791639073284324	5864.19459190301	9114.742490968796	1.111741	48.81464	0.1669498999999999	0.0830759999999999	-0.1173367652	0.0339080673	-0.0909106003	-0.0700350951	-0.1026863356	-0.049220649	-0.0335092324	-0.1331769441	0.0506442689	-0.0242330463	-0.0433390926	-0.0555652121	-0.1434201961	0.0986515458	-0.0258860276	-0.0947353006	-0.0355461116	-0.102042515	0.025917263	0.140575179	-0.0990792499	0.0911232278	-0.0494130364	-0.157318169	-0.0445324563	-0.0211588854	-0.2347656883	0.028762281	-0.0445006877	0.2692412398	-0.0347403948	-0.0583258443	-0.0036934952	-0.0474911235	0.0466791753	-0.0490117071	0.0221617188	0.1039124269	0.2025652015	0.0080285978	-0.1275116644	0.0220270462	-0.1129156865	-0.0915459659	0.0611001722	-0.0259146358	-0.0576069286	0.0155514209	0.0082091422	0.0800073209	0.0252764359	-0.1088784327	0.1356835306	-0.0766156113	0.0664806923	-0.0536807396	-0.1757120935	-0.0808883537	0.1049341134	-0.1425517551	0.1324558268	0.0405460171	-0.2170578939	-0.0267095394	-0.0263664676	0.049256798	-0.0215772473	0.0560481442	0.1296213381	0.023207706	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	0.0408812	-0.0110668999999999	0.00167127251344	0.0001224762756099	-0.0369028	0.0165074	0.0002724942547599	0.00136181664784	-0.108214	0.0536429999999999	0.011710269796	0.0028775714489999	0.000330291	-0.000745909	1.0909214468100001e-07	5.56380236281e-07	0.00164061	-0.00088591	7.848365280999999e-07	2.6916011721e-06	-0.000157335	8.283299999999998e-05	6.8613058889999985e-09	2.4754302225000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5131.202260589106	19.625176489186742	26329236.639074758	385.14755223172807	13665.890123102694	-14.830150269774094	186756552.85671577	219.93335702408064	4789.308575988225	11.21319743452932	22937476.63603436	125.73579670573493	5899.343675445539	9055.159152667162	1.096798	48.158497	0.1684402499999999	0.0947613	-0.0045286752	-0.1030754464	-0.0778547838	-0.0432364227	-0.0618505623	-0.0045877018	-0.0570211605	0.0149264293	0.0600824114	-0.0221869484	-0.050896423	0.0100268966	0.0536079191	-0.0370190021	-0.0058883586	-0.2319121691	0.1119659399	0.0303043112	-0.0102399656	-0.3012609285	0.1727628764	0.120081318	-0.0246686727	0.0720728104	-0.024235004	0.0772664182	0.0938795528	-0.0376666658	0.1384666684	-0.044388288	-0.2150219893	-0.1070155397	0.02936465	0.1125511809	0.0026803921	-0.1114362793	-0.0801600944	0.0698368254	-0.0209990314	-0.1917836051	0.0529767285	0.0578082656	0.0403333307	0.0502510537	0.0075198669	-0.0357174397	-0.0976501472	0.1230669679	0.1599729585	0.0244612346	-0.0467921101	0.0981020448	-0.0231135276	0.2493559515	-0.2404990915	0.0553804439	0.1185778734	-0.0064026529	0.0125297102	0.0214365343	-0.0930645572	0.0900348244	0.1124622939	-0.1160152901	-0.0706610485	0.0509553413	0.0008417776	0.0660239076	0.0828499666	-0.2513804879	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	0.040883	1.800000000003188e-06	0.001671419689	3.240000000011477e-12	-0.114656	-0.0777532	0.0060455601102399	0.013145998336	-0.150289	-0.042075	0.022586783521	0.001770305625	0.00112577	0.0007954789999999	1.2673580928999998e-06	6.327868394409998e-07	0.00178661	0.000146	2.1316000000000024e-08	3.1919752921000005e-06	-0.000126609	3.072600000000002e-05	9.44087076000001e-10	1.6029838880999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5119.105836563341	-12.096424025765373	26205244.56593686	146.32347421111376	13654.2926765806	-11.597446522093378	186439708.49772263	134.5007658328158	4787.944398606404	-1.3641773818208094	22924411.564146444	1.8609799290714784	5900.186562228893	9139.098965924564	1.176445	51.655651	0.3355542	0.208489	0.0718915891	-0.0828695624	-0.1203364528	0.2181070059	-0.0287045636	0.0044359715	0.0904244006	0.1613826124	0.1218606539	0.0054209149	-0.0498604298	0.0361033301	0.1103156294	-0.0875324251	0.086034755	0.0626062195	-0.009529733	0.0819235445	-0.1062763062	-0.1811121908	-0.0174885712	-0.057197752	0.0423555085	-0.0088942381	0.1057908703	-0.2468899536	-0.0270214732	0.0110144512	-0.1174510679	0.0286851591	-0.0431039041	-0.0259408865	0.1320699312	0.0867052232	-0.1219380386	0.057845045	0.1805235935	0.0638593171	-0.1856177903	-0.1160206168	-0.0710595518	-0.0606058335	0.07666229	0.1067010714	-0.0768984982	0.0887745461	0.0044695616	-0.0880989895	0.0731320681	0.0462462127	-0.0261257406	0.1263886417	-0.0723420752	0.1025888785	-0.0110018289	-0.0790877885	0.0062929869	-0.0441632282	0.0903814679	0.1851205353	-0.0891325977	0.0043696609	-0.1030533145	-0.1034647194	0.1712107674	0.0017586442	-0.1352952607	-0.0653500767	-0.1234906215	-0.0114503498	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0357389	-0.0051441	0.0012772689732099	2.6461764810000056e-05	-0.0766017999999999	0.0380542	0.00144812213764	0.0058678357632399	-0.304472	-0.154183	0.092703198784	0.023772397489	0.00310183	0.00197606	9.6213493489e-06	3.9048131236e-06	0.00131369	-0.00047292	2.2365332640000013e-07	1.7257814160999998e-06	-0.000441087	-0.000314478	9.889641248400001e-08	1.94557741569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5128.068281346619	8.962444783278443	26297084.29815327	80.32541649331498	13684.581487488402	30.288810907801235	187267770.48771027	917.412066208539	4781.02316788966	-6.921230716744503	22858182.53189768	47.90343463440763	5877.775257955553	9261.4319931176	1.203082	52.825256	0.22333895	0.14104	-0.0111077377	0.0940697513	0.0167064341	0.0329285304	0.0784139203	0.0111709887	0.0390373241	-0.0551060351	0.0226841027	0.0087552763	0.0394148871	-0.0377581918	-0.0436704219	0.0405586866	0.0390868408	0.1843659508	-0.01182022	0.028514197	-0.0116493371	0.1818202624	0.129779035	0.0476405899	0.1225666989	0.1562338272	0.0093148579	-0.0601790192	0.0708488267	-0.0846946411	-0.0071995494	0.0054420524	0.00925874	-0.1146816184	-0.1383504113	-0.0247798681	-0.0992181611	-0.0970382263	0.0902557403	-0.0866936951	-0.0446151164	0.0209491309	-0.0212624189	-0.0525952124	-0.0595594053	-0.0592396702	-0.0276629301	0.0425844572	0.1218964599	-0.0593522648	-0.1335022859	-0.0855066268	0.0122639533	-0.0456897638	-0.0903621813	-0.2036003509	-0.0852370098	-0.0008351258	0.1542842895	0.0396871265	0.0160136086	0.1397094685	0.0180304005	-0.0024691034	-0.0712893462	-0.0287128526	-0.0931752039	0.0692599884	0.0273494199	-0.0197997142	0.1072804196	0.0890302599	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.0309528	-0.0047860999999999	0.00095807582784	2.290675320999998e-05	-0.0316793	0.0449224999999999	0.0020180310062499	0.00100357804849	-0.175352	0.12912	0.030748323904	0.0166719744	0.0026879	-0.0004139299999999	7.22480641e-06	1.713380448999999e-07	0.000901956	-0.0004117339999999	1.6952488675599997e-07	8.13524625936e-07	-0.000376544	6.454300000000002e-05	4.1657988490000034e-09	1.41785383936e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
