global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
5967.067152902133	n/a	35605890.407243565	n/a	14748.931039438236	n/a	217530966.80610463	n/a	5658.590811648436	n/a	32019649.973672107	n/a	6606.104117763244	8256.61315883264	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0516792	n/a	0.00267073971264	n/a	-0.0843754	n/a	n/a	0.00711920812516	0.0977695	n/a	0.00955887513025	n/a	0.00348097	n/a	1.21171521409e-05	n/a	0.000592319	n/a	n/a	3.50841797761e-07	-0.000697434	n/a	n/a	4.86414184356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5893.680910712235	-73.38624218989753	34735474.67729381	5385.540542754296	14463.02070220651	-285.91033723172586	209178967.8324541	81744.72093595921	5644.143219745608	-14.447591902828208	31856352.68500032	208.7329117906672	6580.23007710798	7982.9119085566945	1.221066	47.788303	0.0783312	0.0363056	-0.1441097922	0.0384459309	-0.0943198836	0.0371379301	-0.0711249124	-0.1429447874	0.1358263	-0.2018028938	0.3339188533	-0.0303004982	0.0706946791	-0.0402232225	0.0434644521	-0.1356594915	0.2609723869	-0.0068798598	0.0906820268	-0.0796339919	0.0895608428	0.101480602	-0.0125579054	0.0449669761	-0.0205015279	-0.1756191202	0.1160054697	-0.0342576513	0.1140575948	-0.1627485209	0.0491484079	-0.0488489995	0.0777181013	-0.2254294685	0.1106228857	-0.0440757202	0.055485956	-0.0568023788	0.0942753879	-0.0832291996	0.0263996225	0.0854151635	-0.0044127311	-0.0601519	-0.1178893598	0.0365866203	0.0851448623	-0.139910329	0.0057953848	0.0345464919	0.0774011351	-0.0604955883	-0.093289874	0.0514420154	0.0818586736	0.0565517321	-0.054185984	-0.018939281	0.0287805762	0.0266805265	0.1000967917	-0.1079536182	-0.0084168871	-0.020898106	0.1217146723	-0.1270906425	0.1298257288	-0.0058589675	0.0275090528	-0.243829896	0.1401527901	-0.0369817505	-0.0284808049	0.0559758711	-0.1687553328	0.02762391	-0.0422248	0.2243498701	-0.1390478955	0.0730574298	-0.0154568678	0.0538783619	-0.0252583295	0.175519338	-0.1151027002	-0.1037270198	0.0185065021	-0.0025845473	-0.0279813783	0.0850599353	0.0087005508	0.1006844246	-0.1225580932	0.0614753484	0.0182578055	-0.0447816472	-0.0237630889	-0.0230085715	-0.000585774	0.1726280801	-0.1157907005	-0.0211816746	-0.1016291788	0.081825281	0.0368947649	-0.0427156487	-0.1083537681	0.0651912509	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	-0.0453856	0.0062936	0.0020598526873599	3.9609400960000045e-05	-0.0945016	-0.0101262	0.00010253992644	0.00893055240256	0.0809253999999999	-0.0168441	0.0065489203651599	0.00028372370481	0.00310008	-0.00038089	9.6104960064e-06	1.4507719210000005e-07	0.000199306	-0.000393013	1.54459218169e-07	3.972288163600001e-08	-0.000569991	0.0001274429999999	1.6241718248999996e-08	3.248897400810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5888.1438047947895	-5.537105917445842	34670237.46594326	30.659541941013764	14343.65662569014	-119.3640765163691	205740485.39570463	14247.782762605617	5651.465663155481	7.322443409872903	31939064.14182542	53.61817749079111	6578.621286813729	8014.616050237078	0.989732	38.734695	0.1567536	0.0868725999999999	-0.0635413029	0.0078936188	-0.128469154	0.0174644318	-0.1050270779	-0.1082984845	0.1440904704	-0.1171973449	0.1521620922	-0.0242673479	0.0104852353	0.0104441321	-0.0379460267	0.0371208742	0.0181421954	-0.0526282972	-0.0397302945	-0.0900425011	0.0784040676	0.1089946581	0.1036436118	0.0464168586	0.0474214688	-0.0479350951	-0.0455282807	-0.0438908597	-0.0474438635	-0.0578320163	0.077999773	0.0874790136	-0.1331218158	-0.0832691035	-0.1216434468	-0.0613524943	-0.1636036963	0.0074741113	0.186915138	-0.0278749791	0.0737977857	-0.0621958057	0.0729784536	-0.0522137871	-0.0352736352	-0.1114442372	0.0783523397	0.0141315747	-0.0932642589	0.0737286574	-0.1088850414	0.0362506347	-0.1367981896	0.0372106958	-0.0211139504	-0.0618794979	0.1097941854	0.0415001911	0.0663431141	0.0352637703	-0.0572033198	-0.0192023051	0.027444528	0.010300826	0.120958152	-0.1155007839	0.1585559321	0.0297512489	0.0737137079	-0.0475429916	0.0105080019	-0.0716157565	0.097712239	-0.0194915627	-0.0249664454	0.0942314313	0.0005004758	0.0684179868	0.1203815914	0.0615704507	0.0943453632	0.0648135827	-0.00648921	0.1864864075	-0.0549330276	0.0618976978	0.0708695607	0.0888589547	-0.0459702375	-0.1680053588	-0.0034262954	0.0357803964	0.0352930401	-0.0126304628	0.0763357045	-0.0848913167	0.0316481396	-0.0457575173	-0.0201280041	-0.1307129559	0.0096687024	0.0542465781	-0.002921741	0.0969490098	-0.0533803489	0.0819581776	0.0177014266	0.1265816499	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0264471	0.0189384999999999	0.00069944909841	0.0003586667822499	-0.0486735	0.0458281	0.00210021474961	0.00236910960225	0.150357	0.0694316000000001	0.0226072274489999	0.00482074707856	0.00307291	-2.716999999999997e-05	9.4427758681e-06	7.382088999999984e-10	1.49775e-22	-0.000199306	3.972288163600001e-08	2.2432550625000004e-44	-0.000345359	0.000224632	5.0459535424000034e-08	1.19272838881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5888.783775968924	0.6399711741341889	34677774.36011481	0.4095631037226923	14311.715091059996	-31.94153463014481	204825188.84767443	1020.2616345287404	5646.1028811165725	-5.362782038908335	31878477.74415286	28.75943119683784	6567.697389693932	7954.742227260579	0.967871	37.879143	0.0300059	0.0186547	-0.0788592411	-0.0595658315	-0.1106712828	-0.1107328246	0.0030445408	-0.0806795762	0.1045456676	-0.0876450989	0.1015498951	0.018696899	-0.0214493386	0.0276123697	-0.0814050165	0.1186143475	0.0308367596	-0.0597823044	-0.0675455132	-0.0504330916	0.089119973	0.0630977375	0.0311125938	0.0521304948	-0.003562083	-0.0233534778	-0.0434279109	-0.085926536	0.0968467954	-0.1208744922	-0.0112526478	-0.0126061417	-0.1565869101	-0.067018194	-0.085283339	0.0352685169	-0.1175257743	0.0576590528	-0.1078656245	-0.0642275371	0.0252563139	0.0771453344	0.1280245512	-0.1179949561	-0.0985194907	0.0676918683	0.0575768517	0.0458024521	0.0335206492	-0.1887740565	-0.0631843501	-0.0433195733	0.0931217732	0.0254557876	0.0261917443	-0.0603892728	-0.0784658972	0.0376321074	-0.2298148151	-0.0703031045	-0.0049340143	-0.0551562739	0.070022933	0.014612573	-0.0705882102	-0.087838814	0.0694000295	0.0213377402	0.0531182632	-0.0981752782	0.0194073792	-0.015955341	0.1052877947	0.0489830738	-0.0714150289	0.0612321482	0.0358241899	0.0380590831	0.0778410869	-0.0918421352	0.1108499011	0.0538829117	-0.0256234666	0.0461261305	0.0500263769	0.0418959753	-0.0130030376	-0.2013430126	-0.1388395582	-0.010551747	-0.0647286574	0.0707967715	0.0326558594	0.0132079539	-0.0767575254	0.1025053555	-0.0685326495	0.1197573088	-0.1268661469	0.0055218727	0.0588382478	0.0238436796	-0.1249829493	-0.1080915545	0.112812298	0.1730593572	0.1227514726	-0.0513942135	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	-0.0264572	-1.0099999999999e-05	0.00069998343184	1.0200999999997978e-10	-0.0562961	-0.0076226	5.810403076e-05	0.00316925087521	0.163934	0.013577	0.026874356356	0.000184334929	0.00292877	-0.00014414	8.5776937129e-06	2.0776339600000022e-08	-0.0	-1.49775e-22	2.2432550625000004e-44	0.0	-0.000313575	3.178399999999998e-05	1.0102226559999987e-09	9.8329280625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5884.959276109315	-3.824499859608295	34632745.681465074	14.62679917614387	14262.869667861944	-48.84542319805223	203429451.16241628	2385.875367396819	5650.782208143142	4.679327026569808	31931339.56386709	21.896101421586643	6570.088719302141	7930.189419819007	0.999627	39.121967	0.0413194	0.0237113	-0.0715879529	-0.0614338868	0.0180719921	-0.1523732311	-0.0945338414	-0.0744827886	0.1010645844	-0.0738333008	0.0348967342	0.0861900426	0.0190259089	-0.0255635897	-0.01432161	0.1121411506	-0.0877736671	0.1040776699	-0.0505653943	-0.0249475326	0.0671588269	0.07321107	0.0282754446	0.0459804027	-0.0790446867	-0.0187189286	-0.0168200416	0.1238606313	0.0309481305	0.0144284582	0.0236658339	-0.0108733975	-0.0593821915	0.1302327456	-0.0073594527	0.048616814	0.016600331	0.062824416	0.0769741133	0.1476394994	-0.0509533348	0.0387633615	-0.0844642741	-0.034532591	-0.0641953282	-0.1394395833	-0.1970828433	-0.0334131383	0.0335965759	-0.0052547524	0.0317654567	0.0416872498	0.1372190482	-0.0576681282	-0.0244668117	-0.0433284031	-0.0049280436	-0.0868747251	0.0658958183	0.0340142528	-0.0425016994	0.0214681139	0.0758100486	0.0564233526	0.0533762543	-0.0852930282	0.0678535023	0.0193896323	0.0272581345	-0.0720561666	-0.0087788923	0.0394059452	-0.0672889162	0.1004667843	0.0223437745	0.0431327579	-0.0644916662	-0.0703364991	0.0146064128	-0.0170163562	-0.0582258573	-0.2012594679	0.0597770006	-0.01033982	0.014138588	-0.0002784956	0.1115650058	-0.0815054343	0.0297573041	-0.0251255219	0.1420546736	-0.0788993851	0.0226187493	0.072481711	-0.1875049523	-0.03984252	0.0958746378	0.023910657	0.0292814263	0.0048204059	0.13495623	-0.0495106782	0.0643102142	-0.0650004238	-0.0522598992	-0.0478010492	-0.0141868775	-0.0011761911	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	-0.0264151	4.2099999999999776e-05	0.00069775750801	1.772409999999981e-09	-0.0770206999999999	-0.0207245999999999	0.0004295090451599	0.0059321882284899	0.16394	6.0000000000060005e-06	0.0268763236	3.600000000007201e-11	0.00307291	0.00014414	9.4427758681e-06	2.0776339600000022e-08	-0.000197791	-0.000197791	3.9121279681e-08	3.9121279681e-08	-0.000244572	6.900300000000004e-05	4.761414009000006e-09	5.981546318399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5876.725774474025	-8.23350163529085	34535905.82836732	67.7905491783371	14273.645232967774	10.775565105830538	203736948.23662367	116.11280334999267	5651.656025308114	0.8738171649720243	31941215.828401517	0.763556437799746	6567.523799110963	7964.342377299942	1.007863	39.44426	0.08935645	0.0405142	-0.0540474569	-0.0154460326	0.1015345834	0.0184680261	-0.1356086834	-0.0453270843	0.05256689	-0.0798688933	0.0393405817	0.1047679827	0.0394023046	-0.124878581	0.0243509467	-0.003905738	-0.0375260551	0.060410552	-0.0236093378	0.0049375168	0.06282402	0.1490600508	0.0095119779	-0.079216574	0.0334733448	-0.0187161642	-0.1535841679	0.000340528	0.2110496098	0.1215502281	-0.1059957419	0.0503036464	0.0317913712	-0.0341162673	-0.1746481155	-0.0316526408	0.0471199403	0.0663151637	0.010514306	-0.0153288283	-0.0444228263	-0.0165086542	-0.063580021	0.0803388671	-0.025565787	0.0501339786	-0.0043163619	0.1066165012	-0.0335957067	0.0059782179	0.0952042671	0.1888659853	0.037422805	-0.0420224076	0.1640904873	-0.0093650245	0.0406603522	0.0444288239	-0.0729729098	0.1486181243	0.1276620003	-0.0437550121	0.0333700243	0.0099858756	0.0992317125	-0.0739391051	0.0919673376	0.0241352779	-0.0268321299	-0.0544392724	0.1389136979	0.0973088705	0.0429521789	0.1642341854	0.1595804376	-0.1340380553	0.0564128228	-0.0108765809	0.0626165154	0.0048188902	0.16714707	-0.0791201915	-0.1242764287	-0.1308901056	-0.0365230536	0.0148002958	0.0294710593	-0.043705485	0.0045918111	-0.0638795937	-0.0235805918	-0.1133484342	0.0529118201	-0.0577390008	0.0198667622	0.0154617981	0.0680136655	0.0224759015	-0.0720509791	0.0337264107	0.015563754	0.0330835656	-0.0878652916	0.0991991598	-0.1378091493	0.1212962435	-0.1500375975	-0.0704769632	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	-0.0136579	0.0127572	0.00018653823241	0.0001627461518399	-0.0587478	0.0182728999999998	0.0003338988744099	0.00345130400484	0.18814	0.0242	0.0353966596	0.00058564	0.00267026	-0.00040265	7.130288467599999e-06	1.6212702250000006e-07	1.41665e-22	0.000197791	3.9121279681e-08	2.0068972225000002e-44	-0.000326658	-8.208600000000004e-05	6.7381113960000065e-09	1.06705448964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5887.119045510473	10.393271036448825	34658170.65601215	108.020082837086	14286.55556111	12.910328142226716	204105669.80068308	166.67657273997116	5641.47786074356	-10.178164564554208	31826272.453259736	103.59503390314696	6552.851752211308	7982.104373033454	1.155911	45.238377	0.1289272999999999	0.0756136	0.0023142425	0.1598493604	0.0135668862	0.0775103798	-0.0280817943	-0.0380709352	-0.0962958217	-0.1635799522	-0.0287629664	0.0143340509	0.0516063406	0.0103870489	0.0899839374	-0.0444514955	0.0416171088	0.0455472405	0.0501019134	0.0760058995	0.0512522921	-0.0432496984	-0.0560085093	-0.05912873	0.0131731213	-0.023273988	-0.0391150691	-0.1689393235	-0.0013072784	0.080751608	0.2638124173	-0.0108325933	0.0638838138	-0.0002101238	0.0742940063	-0.0555186809	0.0988060807	-0.1114046002	0.0148235247	-0.1048455858	0.0007777443	0.2111063804	0.021945593	0.0286623565	0.0019762302	0.016566133	0.0791069603	0.1486259029	-0.0641569165	0.0878510996	0.0092493545	-0.0437409149	0.0238775113	-0.0094194025	-0.0205104395	0.0478834898	-0.1678206592	-0.0121033739	0.1434254681	-0.0090871462	0.1928742691	0.0337636233	-0.0875471085	-0.1848713664	0.0086556943	-0.0520666317	-0.0678066957	-0.0488527218	-0.0310114737	-0.0777995664	0.136632657	-0.0488196607	0.0659339325	-0.0392307136	0.2098008674	0.1535569352	0.025493629	0.0149927219	-0.0998363867	0.1026176128	-0.0571282766	0.0145598692	0.0169761141	-0.0258629505	-0.1038845201	0.0507620779	-0.1236987688	0.0687930197	0.0257697221	0.0312744673	-0.0796613476	0.1926513515	-0.0355575592	-0.138020929	0.000392135	0.0046985537	0.1510662247	-0.0265963685	0.004572959	-0.0139577491	-0.0120163487	0.0014166311	-0.0805349794	0.0017121953	0.1395774595	-0.2089639936	-0.1191549154	-0.0539683792	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	-0.02648	-0.0128221	0.0007011904	0.0001644062484099	-0.0467615	0.0119863	0.00014367138769	0.0021866378822499	0.170168	-0.0179719999999999	0.028957148224	0.0003229927839999	0.00123263	-0.0014376299999999	1.5193767169e-06	2.0667800169e-06	0.00024016	0.00024016	5.767682560000001e-08	5.767682560000001e-08	-0.000371806	-4.514800000000001e-05	2.0383419040000006e-09	1.38239701636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5882.475596079557	-4.643449430916007	34603519.138471544	21.561622617474196	14248.104016718082	-38.451544391919015	203008468.07121792	1478.5212661237183	5632.676716484931	-8.801144258629392	31727046.99243146	77.46014026120511	6533.696244914792	8003.664959955264	0.970767	37.992481	0.0829502	0.0455047	0.021057799	0.1014700357	-0.0697099446	0.0425669049	0.0480590025	0.0032987357	-0.0792632504	-0.07054902	-0.0951738686	-0.0312311184	0.0372589938	0.1032741097	0.0469050875	-0.0438117986	-0.077533505	-0.0911967374	0.0830320523	-0.0020322953	0.0233569643	-0.1093092321	0.0244161511	0.0051127396	-0.1599162165	-0.0085785974	0.0265121662	0.014131688	-0.0454154529	0.0119575511	-0.0547980856	0.0627986073	-0.0918340279	0.0191100698	-0.0177552775	0.0987406279	0.0127781662	-0.0791105565	-0.0201275712	0.0034285838	0.0818808585	-0.0544081306	0.1394553705	0.1509113946	0.1664079738	0.1602664006	-0.1370712587	0.1177046021	0.0159943684	0.0094883655	0.0558663514	0.1817201144	-0.0429368357	-0.0369457103	0.0546973227	0.0338089288	-0.0903277042	-0.0017329505	-0.0663934314	0.0351801188	0.0043929907	-0.0228382139	0.0464184723	0.0399584781	0.0058688292	-0.0003759267	-0.0938185075	-0.157507172	-0.0259250198	-0.0193660954	-0.0720110798	-0.0691492588	-0.0542563421	0.0402018751	-0.0241789021	0.0647015587	0.0277231778	-0.0381883169	0.0875074873	0.0248541731	0.0300645517	-0.0623997073	0.1095952901	-0.0978628412	0.101605909	0.0566071703	-0.1045916897	0.0825609677	0.014129513	-0.0163065439	-0.1843876127	-0.1968299026	-0.0288485888	-0.0441783212	-0.0205930586	0.107243492	0.024260902	-0.0256382579	-0.0664817349	-0.0635463706	-0.1346036985	-0.0376706666	-0.1085817772	-0.0068959515	-0.1121548578	0.0087320595	-0.0290971667	-0.0298955523	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	-0.0265101	-3.0100000000001653e-05	0.00070278540201	9.060100000000995e-10	-0.0630328	-0.0162713	0.00026475520369	0.00397313387584	0.199703	0.0295349999999999	0.039881288209	0.0008723162249999	0.000893882	-0.0003387479999999	7.99025029924e-07	1.1475020750399997e-07	0.000208438	-3.1722000000000006e-05	1.0062852840000003e-09	4.3446399844e-08	0.0	0.000371806	1.38239701636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5876.603850503875	-5.871745575682326	34534472.81575697	34.47739610554496	14231.53218034068	-16.57183637740127	202536508.2000724	274.62576091936	5631.19686017546	-1.4798563094709607	31710378.07804996	2.189974696681012	6533.458091698217	7963.485044238125	0.918661	35.953201	0.06020025	0.0353756	0.0542717754	0.0769302127	-0.0887201662	-0.0197164129	0.1006699868	0.0238888031	-0.089097469	-0.0501868612	-0.1390510462	-0.0867342851	-0.0011788661	0.0761366951	0.0468473935	0.0324559573	-0.050558186	-0.0986910007	-0.0041892782	-0.0266062495	-0.0124883999	-0.0299674097	0.0124403659	0.1046376047	-0.0309940032	0.1094231684	0.063559489	-0.0046277596	0.1004485075	-0.0476419484	0.0139914288	0.0689986785	0.0416621914	0.0666077511	0.0704634892	0.0249688609	0.0330302975	0.0236368323	0.0378577378	0.0136879714	-0.1464322988	-0.0723392429	0.0025778791	0.1970270857	-0.0284688423	0.0128974755	-0.0267531983	-0.015593005	0.0291508452	0.1445432651	-0.0121689946	-0.0579297331	-0.0350994836	0.0867117581	-0.1206639766	0.0072993219	0.0302921231	-0.0731620243	-0.1156137122	0.0198847823	-0.1686558703	0.1002106115	-0.2254397936	0.0366886482	-0.1036635999	0.0146540265	-0.0513938887	-0.069001424	0.0386793413	-0.02366772	-0.0941040807	0.1027310108	0.0305586015	-0.0248734568	-0.0389880076	0.0772016043	-0.0292991836	0.0264061978	-0.0555724627	-0.0783318711	-0.0429384697	0.0018115963	-0.0968614545	-0.1031029588	0.0113481448	0.0780432977	-0.0953965566	0.1277466905	0.084005183	-0.0490985576	0.017859588	-0.0556448281	0.0842708831	0.0594984228	0.033511526	-0.0935500876	-0.0896370871	-0.1191147147	0.1717306505	0.0594858594	0.005900139	0.0630688944	0.0848649121	0.0596936946	-0.0482671618	-0.0631826257	0.2211985627	-0.0579818919	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	-0.0264659	4.420000000000118e-05	0.00070044386281	1.953640000000104e-09	-0.0577749	0.0052579	2.764551241000003e-05	0.00333793907001	0.221974	0.022271	0.049272456676	0.000495997441	0.000449777	-0.000444105	2.02299349729e-07	1.9722925102500005e-07	-0.0	-0.000208438	4.3446399844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5877.278881885667	0.675031381791996	34542407.05545924	0.4556673664040114	14208.546624373344	-22.98555596733604	201882797.1769912	528.3357831275374	5627.4956306433005	-3.701229532159232	31668707.07290944	13.699100049727647	6525.065954195136	7924.265260010392	1.012179	39.613201	0.0772581099999999	0.0454101	0.058472007	0.0233774327	0.0804944659	-0.0929061937	0.0527964375	0.0575847063	-0.091068626	0.0578889492	-0.1599396317	-0.0542253618	-0.0264676611	-0.0064811456	-0.0717460209	0.0908285156	-0.0632051899	0.0122669642	-0.0049872032	-0.0085559501	-0.0729191034	-0.1553535952	-0.0184908256	-0.0495508402	-0.0835969578	0.0175916362	0.0776705845	0.0726932716	-0.1051317061	-0.0713182858	0.0255937634	-0.1165276583	0.0668016902	0.1217416844	-0.0438963672	0.0057486818	0.0077677299	-0.0510545551	-0.0206769081	0.0023945958	-0.2796757958	0.0586230975	0.0517484105	-0.0801034098	0.0258990895	0.1143740305	0.0167983113	-0.0374858428	-0.1096791571	-0.0088953372	0.0365977242	0.0729172764	0.0201088312	-0.0603432711	-0.1280147935	-0.0093445475	0.034992683	-0.0769709534	0.0901292522	0.1180892764	0.0212100099	-0.0264367036	0.0123147118	0.1502330144	0.0964220467	0.0571915921	-0.1322646037	-0.0934989672	-0.028445972	0.0756208389	-0.0697309414	-0.0388647272	-0.0955098379	-0.0404933174	-0.0577301183	0.0201150559	-0.0498168753	-0.0052475052	0.0023698939	-0.1324756737	-0.1184727588	-0.0114718959	-0.0521752999	-0.1518982556	-0.0414143602	0.0762302052	0.1324420563	-0.0950753081	0.0772385249	-0.0818406486	-0.0066405661	0.1015968604	-0.2037428279	-0.0896801412	-0.0335135006	-0.070966602	-0.0212182271	-0.009425197	-0.0358123421	-0.0284225985	-0.0375678417	0.0785114884	0.0377776372	0.0704287192	-0.0643911684	-0.1493779266	-0.0328574293	-0.078113644	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.00318899	0.02327691	1.01696572201e-05	0.0005418145391481	-0.0644573	-0.0066823999999999	4.465446975999997e-05	0.00415474352329	0.259625	0.0376509999999999	0.067405140625	0.0014175978009999	0.000515367	6.558999999999997e-05	2.65603144689e-07	4.3020480999999965e-09	-1.3234900000000002e-23	-1.3234900000000002e-23	1.7516257801000006e-46	1.7516257801000006e-46	0.000127366	0.000127366	1.6222097956000003e-08	1.6222097956000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
