global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
6345.3099623220005	n/a	n/a	40262958.51794283	12637.07228350972	n/a	n/a	159695595.89864957	5967.272328717187	n/a	n/a	35608339.04507384	6235.938545785103	8753.01740387884	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0253446	n/a	n/a	0.0006423487491599	-0.0458636	n/a	0.00210346980496	n/a	-0.00618251	n/a	n/a	3.822342990009999e-05	0.000626405	n/a	n/a	3.9238322402500004e-07	0.000547417	n/a	n/a	2.99665371889e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6253.389448516133	-91.9205138058678	8449.380858334735	39104879.5948129	12302.981430670272	-334.0908528394484	111616.69795098998	151363352.08341753	5924.178771806672	-43.09355691051496	1857.054647199792	35095894.120324805	6193.285900618535	8454.007087057524	1.413332	49.210415	0.08191917	0.048202	-0.0240424737	-0.1250102276	0.0805553518	-0.0189396167	0.1835219703	0.0844280799	-0.0844891349	0.1401268082	-0.0054234109	0.0269141075	-0.081723027	0.0496765121	-0.4107194743	0.2954657726	-0.1818185745	0.24787771	-0.1932339475	0.0222325878	-0.1289188827	0.003456397	-0.0174888743	0.0209068617	-0.1335931049	0.035402371	-0.0085766974	0.0467447738	-0.0628257112	0.0657885685	-0.0795299109	0.1261789213	-0.1288273142	0.0725874351	-0.1706284783	0.0071840955	-0.0136332363	0.1025315903	-0.0902967629	0.0856984976	0.0231704716	-0.0460783385	0.0323276048	0.1879999621	-0.0389976564	-0.0996309142	0.0233302206	-0.061178335	-0.0019966823	-0.0693679361	0.1879078076	-0.0249881041	-0.173038557	0.1059121989	0.0561165205	0.0398974686	-0.2647781104	-0.1073705552	0.0176507676	0.1463584954	-0.0750938891	-0.0737379636	-0.0196321824	-0.0153859385	-0.0454181791	0.0899393077	0.1228291516	-0.0102308462	0.0559925017	-0.1077657044	0.158327347	0.0497684975	-0.0444113191	0.0590335249	-0.0384774648	0.0437129497	-0.1111288697	0.0720707956	-0.0911341642	0.2551151446	-0.0493356717	0.1555793184	-0.0441073878	0.0319878187	-0.1519788955	-0.0187283412	0.1326634288	-0.0372005253	0.0531050529	0.0159680967	-0.0915048302	0.0351827771	0.0307694637	-0.1069211336	-0.112120892	0.1051540232	0.0065897875	-0.0500211075	-0.1045083785	0.0136740946	0.1461247504	-0.1290723436	-0.0537160495	-0.0192027916	0.2036649462	0.0596007999	-0.1312833254	-0.0313289566	-0.0331237109	-0.0992882259	0.0139845338	0.1240256802	0.1239985182	0.1239532527	0.1238898902	0.1238084399	0.0	0.0130841	0.0384286999999999	0.0014767649836899	0.00017119367281	-0.0582169	-0.0123533	0.00338920744561	0.00015260402089	-0.00211479	0.0040677199999999	1.6546345998399996e-05	4.4723367441000005e-06	0.000545289	-8.1116e-05	6.579805456e-09	2.97340093521e-07	0.00100769	0.000460273	2.118512345290001e-07	1.0154391361000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6244.186594375428	-9.202854140704405	84.69252433508018	38989866.22537781	12145.561060919872	-157.4203697503999	24781.172812352623	147514653.48453304	5918.383842624533	-5.7949291821387305	33.58120422600306	35027267.30863913	6183.087291872723	8431.542533750297	1.389431	48.37822	0.37911464	0.171416	0.1079467665	0.064995957	-0.0717776815	0.0812039707	0.1025002134	-0.0602075511	-0.0192185678	0.0163970366	-0.2259241663	-0.1452611824	0.1507164962	0.0023114445	-0.3018162985	0.1644202496	-0.0136714136	-0.1895311688	0.1442681018	-0.0114174639	0.1995223378	-0.0666558571	-0.0842897075	0.1052111178	0.0989191051	0.0681164612	-0.0476840698	-0.1489941571	0.0675275811	0.0440620514	0.0114109174	0.0813188231	0.196180243	-0.0392092635	0.0067473358	0.0917573757	-0.0011512806	-0.1689899754	0.0682780483	0.0008768169	0.0302529224	-0.1609049974	0.141561228	0.1500811857	-0.0482790748	0.0841374655	-0.0848644862	-0.0646582985	0.1659325736	-0.0770300864	-0.0999847974	-0.0726698992	0.0374701181	0.032635623	-0.0350526461	-0.0709828854	0.0133918723	0.0314663134	0.0041578341	-0.0170963477	-0.058884866	0.1141964393	0.2259488108	-0.0895393005	-0.110652248	0.050856208	0.0091367434	0.1584724568	0.0334621515	0.0390822533	0.1564870187	-0.164506903	-0.0712061707	-0.0301543562	-0.025082679	0.1649516582	0.0660623947	-0.0004868962	0.0382388753	0.0279618917	0.0387183234	-0.1512180943	-0.0219083792	0.1616279144	0.0939053734	0.0975639062	0.098003032	0.0690811376	-0.1188143048	-0.1732121856	0.0054319928	-0.1013375504	0.0743373113	0.013887576	0.0376549519	0.1971689525	-0.1139360815	0.0974482975	0.009924209	0.0508888404	-0.0228450167	-0.0267024111	-0.1295056947	0.1346919933	-0.0416282707	-0.1072445099	-0.0087027909	-0.1013853207	0.0835152445	0.0287679957	0.1551358537	0.1239532527	0.1237089139	0.1233020394	0.1227331636	0.1220030341	0.0	-0.0471314	-0.0602155	0.0036259064402499	0.0022213688659599	0.0373936	0.0956105	0.00139828132096	0.00914136771025	0.0563107	0.05842549	0.00341353788174	0.0031708949344899	0.00317403	0.002628741	6.910279245081e-06	1.00744664409e-05	0.0008924729999999	-0.0001152170000001	1.3274957089023068e-08	7.965080557288215e-07	0.000553305	0.000553305	3.061464230250001e-07	3.061464230250001e-07	0.0	0.0	0.0	0.0	0.0	0.0
6239.4074319429055	-4.779162432522753	22.8403935564368	38930205.10178436	12114.474549443225	-31.0865114766475	966.3711957877368	146760493.6091076	5918.617288439542	0.2334458150089631	0.054496948545199	35030030.60701544	6174.063169729448	8316.35200869277	1.320074	45.963276	0.20763387	0.104499	-0.0678547177	0.0077882739	-0.0207250201	0.0985444101	-0.0393914196	0.0403305924	-0.0723161213	-0.0627371905	0.0156123358	0.0548763239	-0.0972112876	-0.0669958997	-0.0690082499	-0.0380138	0.0328145067	-0.0274380054	0.1000540361	0.0467980789	-0.1544226894	0.031948827	0.0671428222	0.0557987548	0.1823767952	-0.0173785376	0.0049076589	0.0739805883	-0.0218116131	0.0550845507	0.0487995158	-0.0475463331	-0.0362893711	-0.1199785703	-0.0102070231	-0.0513032105	0.0897155699	0.2534395769	-0.0641474781	-0.0121086728	0.0448176725	0.0229273205	-0.0336424965	-0.1247631427	-0.0317035003	0.0439743679	0.049859396	0.1051135178	0.0921264762	0.1035634648	-0.0020576633	0.0063884469	-0.000875309	0.0703132214	-0.0727412778	-0.1782264067	-0.0443365535	0.0081710074	0.0474394317	0.0428531027	0.1345661356	-0.0558627419	0.0646321323	0.0799622606	0.1506742823	-0.0056388089	-0.1377205235	0.0134998214	-0.0906899929	0.1737629959	-0.0249611292	-0.0254177921	0.062403055	0.0510098237	-0.0685141377	-0.043791897	-0.0064765145	-0.0371179227	0.1461677002	0.0143299302	-0.0430869733	0.1392113848	-0.0253755394	-0.0847895309	-0.0756213511	-0.1361772453	-0.1018725624	0.029047063	-0.0815332103	0.0532012036	0.0425190121	-0.051348936	-0.0282376897	-0.1090657471	0.217651315	-0.1119518627	0.0555288762	-0.0523087362	-0.0010733331	0.0805961928	-0.1077944462	0.0043958357	-0.076200202	0.0112300827	0.1393405704	0.0728611588	-0.0423915992	-0.0986047106	-0.0485595778	0.1482171887	-0.0011055338	0.1238084399	0.1231303817	0.1220030341	0.1204305106	0.1184185493	0.0	0.00402187	0.05115327	0.0026166570316929	1.61754382969e-05	-0.0193653	-0.0567589	0.0003750148440899	0.00322157272921	0.069526	0.0132153	0.00017464415409	0.004833864676	0.00183597	-0.00133806	1.7904045636000002e-06	3.3707858409e-06	0.000654754	-0.0002377189999999	5.651032296095246e-08	4.28702800516e-07	0.000398956	-0.000154349	2.382361380100001e-08	1.59165889936e-07	0.0	0.0	0.0	0.0	0.0	0.0
6226.972333838159	-12.43509810474643	154.63166487466825	38775184.44638585	12107.118490558449	-7.356058884775848	54.1116023162897	146582318.1444223	5908.793645300836	-9.823643138705847	96.50396451664248	34913842.34274754	6168.79052245436	8294.873627387162	1.120234	39.005108	0.09348043	0.0523917	-0.062962889	0.1089411175	0.0124032998	-0.0584930928	0.1009801485	0.0408649473	-0.0164500353	-0.1173374904	-0.0958658166	0.0485391007	-0.0041314408	0.0395291963	0.1105058025	0.0987861677	-0.1019838513	-0.010134375	0.0830850817	-0.130052333	-0.0838542798	0.1055296258	0.0108075757	0.1039590259	-0.0886943032	-0.0367723269	-0.0730926053	-0.1090264392	0.0677226	0.179386044	0.0396984236	0.1208278592	0.1102341542	-0.0517316757	0.0264872126	-0.2185252407	-0.1866014844	0.0195636981	0.0348155337	-0.0541568826	0.0236431746	-0.051806768	-0.0254971272	0.0479178609	0.0120849568	0.0055722947	0.2662628957	-0.0375490476	-0.1903591814	-0.061318731	-0.0014990129	0.0761366915	0.0064707936	-0.029468333	-0.0186031432	0.0413470541	0.0076043645	0.0763738119	0.0220423	-0.0756512776	0.0170259256	0.1090913499	-0.012119869	-0.0352162357	0.1483290918	-0.0217305557	-0.1153612897	-0.0323546609	0.0036777949	-0.03696932	0.0852327022	0.0023759756	-0.0962856967	0.0662300609	-0.0435507016	0.2267177272	0.0723940732	0.1110357323	0.0814657361	0.0041892531	0.0794775191	0.0634983416	0.1683966216	-0.1108676696	0.0919695919	0.0313708377	0.0965386845	-0.0401171253	-0.0994852048	-0.017630839	0.0847294096	0.1688949403	-0.2247947729	-0.0326871705	-0.1558637584	0.0212137591	0.0306287654	-0.0853596265	0.0994281566	0.0189949177	-0.0685937837	-0.0427332127	0.1170592173	0.0763629653	-0.0707555393	0.0375371531	0.0128951444	-0.0007966068	-0.0318207501	0.1032580311	-0.0933745551	0.1235913266	0.1222642728	0.1200630614	0.1170034304	0.1131072554	0.0	0.0186455	0.0146236299999999	0.0002138505543768	0.0003476546702499	-0.0108698	0.0084954999999999	0.00011815255204	7.217352024999997e-05	0.061493	-0.008033	6.452908900000008e-05	0.003781389049	0.00155141	-0.0002845599999999	8.097439359999993e-08	2.4068729881e-06	0.0015657	0.0009109459999999	8.298226149159999e-07	2.45141649e-06	0.000347896	-5.1060000000000016e-05	2.607123600000001e-09	1.21031626816e-07	0.0	0.0	0.0	0.0	0.0	0.0
6242.520092140633	15.547758302473994	241.73278823214903	38969057.100779496	12120.78037635892	13.661885800471282	186.64712362511884	146913316.93192747	5926.393635429251	17.599990128414902	309.759652520302	35122141.52205633	6184.036336222145	8306.29868954485	1.166876	40.629124	0.08996414	0.0483867	0.0276929415	-0.054411543	0.1120746889	-0.0655622046	0.1602083724	0.0312728707	0.1003124653	0.026637281	-0.0206659657	0.1784543209	-0.0924103144	-0.0816931594	0.0615889664	-0.0177307431	-0.1131494281	-0.1143303196	0.1343211358	0.0297977917	0.0356367407	-0.1570694968	0.1693018855	0.0913267875	-0.0845909316	0.0715648034	0.0891438796	0.0734276472	0.0013424312	0.0249448088	-0.0484898168	-0.0118266167	0.1095696509	-0.0358376065	0.0419095688	0.0618154342	0.1280176839	-0.1169710534	0.0570643389	0.0013800052	0.0433101878	0.0163027927	0.0185815338	-0.1873164303	0.1630432104	-0.0246461946	-0.0780338317	-0.088696175	-0.0243818484	-0.041298823	0.1435754366	-0.0385673814	-0.0803895738	-0.0054852153	-0.1429901962	0.0213977589	0.1160327977	-0.0666480144	0.1165045837	-0.0367486551	-0.0157728699	0.1016541356	-0.1070794781	-0.1679110176	0.0220303693	0.0469019647	0.0240354533	0.0369177257	-0.2020879244	0.0388804968	0.0960254437	0.0597788864	-0.1082596151	0.0396115482	0.1123132206	0.0084473146	-0.0706351674	-0.0100423284	0.0463507	-0.1355850632	0.0506810277	-0.155202984	-0.1599607327	0.0343946102	0.0513464104	0.0489324588	-0.0583457942	0.0609205041	0.1696966061	0.152257817	-0.0069455905	-0.1022424956	-0.01538975	-0.032431776	-0.1470467747	-0.0979283816	0.0038190584	-0.0297435995	-0.0523202743	-0.0175404456	0.0571148362	0.0359095885	-0.0805726915	0.1600840575	-0.0343787486	-0.0138675581	0.1434884844	0.0776252334	-0.0774606326	0.0121706782	-0.0189147961	0.1233020394	0.1211126101	0.1174923133	0.1124839207	0.106146603	0.0	0.00900096	-0.0096445399999999	9.301715181159996e-05	8.101728092160002e-05	-0.023031	-0.0121611999999999	0.0005304269609999	0.0001478947854399	0.0716104	0.0101174	0.00010236178276	0.00512804938816	0.00133146	-0.00021995	4.83780025e-08	1.7727857316e-06	0.00077411	-0.0007915899999999	6.266147280999998e-07	5.992462921000001e-07	0.000198616	-0.0001492799999999	2.2284518399999996e-08	3.9448315456e-08	0.0	0.0	0.0	0.0	0.0	0.0
6231.448740168202	-11.07135197243133	122.57483449745912	38830953.40134387	12095.832931992063	-24.94744436685687	622.3749804374186	146309174.31866372	5913.01526455461	-13.378370874640495	178.9808072594291	34963749.51885583	6172.10172564706	8309.844459854425	1.166981	40.632767	0.10815037	0.0647422	-0.1248996924	0.0108688933	0.0200429871	0.0040204342	-0.1113817475	0.0447045359	-0.0023145784	-0.0603262592	-0.0372240634	0.0890162267	-0.1738221646	-0.0388549752	0.1444199535	0.0112391552	0.0391884373	0.0209937298	0.0507235092	-0.0946351506	0.0070936179	0.0605481045	0.0663416533	0.0132011213	-0.0288804433	0.0330970861	-0.1437367854	0.0113557736	0.0205764071	-0.0421230854	0.144718267	0.1708902726	-0.0803839833	-0.0246773084	0.0776389314	0.0307454629	0.0062396733	0.0702078313	-0.0579616616	-0.0267149278	-0.0022694576	0.001417524	0.0051218109	-0.0913188408	-0.0417529306	0.0377377203	-0.0680179726	0.0934140456	-0.0104457214	-0.0242096061	0.1324410523	0.016684617	0.1145658482	0.1620952835	0.1946259446	-0.0076376251	0.1423079125	-0.0340837073	0.1023774026	-0.0268943147	-0.0295397376	-0.0301275094	0.0817544761	0.0229499116	-0.1203622787	-0.0431328046	-0.0798833364	-0.0197924146	-0.026073164	0.0645505189	0.0426917895	0.1205678656	0.0358676454	0.0073261739	-0.0276678684	0.0243066437	0.1674053414	0.2366436365	-0.0104114403	-0.04062016	-0.0032501067	0.0212121071	-0.013382527	-0.0514648011	-0.1022443894	-0.0707892887	-0.0317532113	0.0711506055	-0.0003281033	0.011277311	-0.0504064922	-0.0261800585	0.1497019401	-0.1475083502	-0.0051052748	0.0789636497	0.060811548	-0.0347504868	0.0252595561	0.0508397138	0.0362813516	0.0684624402	0.1164019289	-0.0553759102	0.0146288978	-0.12465034	0.1663770973	-0.0488385346	-0.0007724567	-0.0059876387	0.103851308	0.1229407472	0.1196780832	0.1143042958	0.1069141789	0.0976380941	0.0	0.0233453	0.0143443399999999	0.0002057600900355	0.00054500303209	-0.00823442	0.01479658	6.780567273639999e-05	0.0002189387796964	0.0670986	-0.0045118	2.035633924000009e-05	0.0045022221219599	0.00117475	-0.00015671	2.4558024100000003e-08	1.3800375625e-06	0.0019536	0.00117949	1.3911966601000002e-06	3.8165529600000005e-06	4.4863e-05	-0.000153753	2.3639985009000007e-08	2.012688769e-09	0.0	0.0	0.0	0.0	0.0	0.0
6228.258947907292	-3.1897922609095986	10.174774667758768	38791209.52218725	12096.800671078438	0.9677390863744222	0.9365189392968014	146332586.47580373	5915.36729026242	2.352025707809844	5.532024930198397	34991570.17870657	6176.1828414702295	8314.533299906629	1.115097	38.826244	0.08339628	0.0430132	0.0323405347	-0.0436210322	0.1312120285	-0.0928089984	-0.0969158506	0.0529455828	0.1584011836	0.0255906209	-0.1199965606	0.1009709754	-0.0519970749	-0.0594615571	0.0639390751	-0.1260431309	-0.0276312135	-0.0358607739	0.0190015423	-0.0383967926	0.0815450803	0.0708204625	0.1544357091	0.1311401461	0.1341121302	0.1038643558	-0.0986232453	-0.0417417043	0.184043058	-0.0977085873	-0.0512531077	-0.0653077716	-0.0061453627	0.1560664137	0.0067997188	0.0017672945	-0.1578617357	-0.0462955123	-0.0717426164	0.0445981458	-0.0299065654	0.0449103693	-0.0983545892	-0.0751341136	-0.0111550709	0.000908083	-0.0227656092	0.0117359041	-0.0089678443	0.0952682022	-0.0150641354	-0.1641789058	0.03877003	0.0466814106	-0.0278770528	0.1216317211	0.1599879398	0.1269492955	0.000830315	0.0811408726	0.1057781404	-0.0595380151	-0.0538978332	-0.0104406944	0.1255085475	-0.0305738494	-0.0411267167	-0.103876016	-0.0549628968	0.1267268644	0.1674100999	-0.0992822782	0.103581575	-0.060042568	0.1592263522	0.0300754215	0.0752690755	-0.0543338774	-0.1498493512	-0.0691751358	0.0221345279	-0.0869192495	0.1614174728	-0.0951430731	-0.0796682445	-0.0021308802	-0.1025173047	-0.0546650489	-0.0159743223	0.0346649764	0.0082817608	0.0681211848	0.0602169894	0.0072021029	0.0266990016	-0.1361723162	0.0587189026	0.1457287578	-0.0079454294	0.1129672713	0.0946760564	0.1745053274	0.0817484744	-0.0184266664	-0.1084800201	-0.0419836607	-0.076504162	0.0271409495	-0.1034112199	0.0550890788	-0.0431638548	0.1225076612	0.1179640426	0.1105157577	0.1003462082	0.0877058019	0.0	0.0163059	-0.0070393999999999	4.955315235999997e-05	0.00026588237481	-0.0183415	-0.01010708	0.00033641062225	0.0001021530661264	0.0960234	0.0289248	0.00083664405504	0.00922049334756	0.00121864	4.388999999999999e-05	1.926332099999999e-09	1.4850834496e-06	0.00171137	-0.00024223	5.8675372900000095e-08	2.9287872769000003e-06	-0.000415517	-0.00046038	2.1194974440000002e-07	1.7265437728900001e-07	0.0	0.0	0.0	0.0	0.0	0.0
6232.01920420909	3.760256301798108	14.139527455212386	38838063.3616309	12079.824877645802	-16.975793432635328	288.1775626675048	145922169.0745904	5923.741609889707	8.37431962728715	70.12922921996679	35090714.6607387	6182.272355111815	8300.49554927909	1.05642	36.78318	0.05966045	0.0259921	-0.0246249039	0.0615151874	0.018748267	-0.1423237427	-0.0538162786	0.0388230245	0.0191221381	-0.1080463783	-0.1661053823	0.0062527464	-0.1255115987	-0.0115082816	0.0854628074	-0.1561266432	0.0288751754	0.0329295043	0.1783404563	0.0173105909	0.0072206426	-0.1172786815	-0.0795859053	0.1128992723	0.0336723951	-0.0956969077	-0.0513193869	0.0465048792	0.0646327983	0.0937732142	-0.0028483261	-0.0574109635	-0.0983593029	0.005912556	-0.163583772	0.0511819396	-0.0378196316	-0.0981638585	0.0646266055	0.0360974654	-0.0364497985	-0.0780131718	0.0303632072	-0.1687676735	0.0990652431	-0.0788962491	-0.0648848744	-0.0501245746	-0.0247598719	0.0145230625	0.0742047136	-0.0695758316	-0.0042252536	-0.2494161631	0.047518277	-0.0650769417	-0.0097785161	-0.0901527346	-0.0387678149	0.1540624766	-0.024377927	-0.0221317435	-0.0680925016	-0.0884971832	-0.1145663559	-0.1565389716	-0.0571688478	0.1247188921	-0.1105890812	-0.0570562435	0.0005359453	-0.0481581253	0.107352313	0.1074439357	0.0394993948	0.0491507706	0.039755049	-0.0611138546	-0.0887992795	0.1606177133	-0.0581858624	-0.1084011428	-0.0620525748	-0.0761785391	0.0364612171	0.0697567682	-0.0687833306	0.1415257721	0.1071457857	0.0707770537	-0.0515640162	-0.0089782369	-0.0077231301	0.0975349747	-0.1134957223	-0.0324507306	0.0074195824	0.0848827863	-0.1204338016	-0.2045329876	-0.1192979399	0.0132202321	-0.0629333844	0.016025026	0.0573047889	-0.0616937739	-0.0733985171	0.0577036379	-0.1163150248	-0.0807209348	-0.0603497625	0.1220030341	0.1159744915	0.106146603	0.092841332	0.0764945617	0.0	0.0292064	0.0129004999999999	0.0001664229002499	0.00085301380096	-0.0230095	-0.0046679999999999	0.00052943709025	2.1790223999999986e-05	0.11176	0.0157366	0.00024764057956	0.0124902976	0.00155141	0.00033277	1.1073587290000001e-07	2.4068729881e-06	0.00155444	-0.00015693	2.46270249e-08	2.4162837136e-06	-0.00037811	3.740699999999999e-05	1.399283648999999e-09	1.4296717210000002e-07	0.0	0.0	0.0	0.0	0.0	0.0
6213.821234013243	-18.19797019584712	331.16611924894005	38611574.32827386	12086.306334569845	6.481456924042504	42.00928385821853	146078800.81306314	5905.734187557383	-18.007422332324495	324.26725905469897	34877696.294084065	6172.136780148614	8302.860582524474	1.195651	41.631027	0.273003815	0.137834	0.020284092	-0.0353579086	0.0338773597	-0.0628453534	-0.1172162643	-0.0153769309	0.1130064042	0.0923761916	0.0184624129	-0.1152355396	0.0866715055	0.0771883451	-0.0625847515	0.0610555468	-0.0162950928	0.0752562428	-0.0167918878	-0.0576912453	0.0911260303	0.0416368123	-0.0395160302	-0.1359631249	-0.0495091599	0.0404060454	-0.0560803107	-0.1023729435	-0.0319939942	-0.1235463693	0.0027069553	-0.1081444131	-0.0065730466	-0.0011812998	-0.1344612395	-0.1213959572	0.0325227866	-0.0220473164	-0.0176275531	-0.0276139329	0.1358159323	0.0736940263	0.0708424619	0.060467624	0.0518273616	-0.1712612019	0.0706840859	0.0298238683	-0.0041530037	-0.1926215265	0.0240401734	-0.0271855083	0.110401483	0.0037759411	-0.0091758654	-0.1337293743	0.0636909425	-0.0244015997	-0.1147498963	-0.026915812	-0.0950278665	-0.0183199936	0.0369447136	0.0924541036	-0.0570760192	0.0676620154	0.167181815	-0.0898943802	0.1920800735	-0.0673288722	-0.0205774674	-0.0386488621	0.0374920148	-0.1043583658	-0.0144570681	0.0101804504	0.0322517285	-0.0947644075	0.0298258722	0.0359359968	0.0430812134	0.0025101764	-0.1380877302	-0.1288471553	-0.0712210893	0.0704262618	0.1429486838	-0.1395987423	0.1149149522	0.0545433505	-0.0204418442	0.0750335429	0.011949175	-0.0884070604	-0.0289410642	-0.001878272	-0.122738416	0.0099642737	0.0283928396	-0.0266923468	-0.1602612544	0.0635733299	-0.0573032132	-0.1182391625	-0.0040428145	-0.1187399385	0.0546953048	0.0477300476	0.103908586	0.0140538948	0.0504812497	0.1214271607	0.1137140766	0.1012197857	0.0844696213	0.0641678585	0.0	-0.0539577	-0.0831640999999999	0.0069162675288099	0.0029114333892899	-0.0100917	0.0129177999999999	0.00010184240889	0.0001668695568399	0.0332414	-0.0785186	0.0061651705459599	0.00110499067396	0.0010972	-0.00045421	2.0630672410000002e-07	1.20384784e-06	6.56147e-05	-0.0014888253	2.21660077392009e-06	4.3052888560899996e-09	-0.000353079	2.503100000000001e-05	6.265509610000006e-10	1.2466478024100002e-07	0.0	0.0	0.0	0.0	0.0	0.0
