global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
5677.736621715855	n/a	n/a	32236693.14557337	12372.770280311704	n/a	n/a	153085444.40936458	5376.448163942781	n/a	n/a	28906194.859563705	5613.1279471551325	9349.422894722413	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-5.81477e-05	n/a	n/a	3.3811550152899998e-09	-0.0142181	n/a	0.0002021543676099	n/a	-0.122569	n/a	n/a	0.0150231597609999	0.00145596	n/a	n/a	2.1198195216e-06	0.000748823	n/a	n/a	5.60735885329e-07	0.000258074	n/a	n/a	6.6602189476e-08	0.0	0.0	0.0
5667.192163963499	-10.544457752355813	111.18558929121656	32117067.02328929	12418.241372889504	45.471092577799936	2067.6202602188523	154212718.7953446	5365.062060033795	-11.386103908986115	129.6433622262289	28783890.90801407	5603.985346687812	9334.089330797671	1.346744	38.923038	0.1235829976999999	0.0787758999999999	-0.1230866117	-0.0131985458	0.1306551394	0.1549111816	-0.1508306024	0.0800290204	-0.1662995867	0.1601040068	-0.136220508	0.0304685388	-0.0966040212	0.1634246417	-0.0061742816	0.126676487	-0.0739489057	0.0967589315	-0.02770547	0.0742545309	-0.0083025772	0.0514405404	-0.1457928531	0.0199558169	-0.2053476015	0.0198195951	-0.1334651256	0.1223869396	-0.0526847401	-0.0211422571	0.0545140944	0.1426481202	-0.1991066994	-0.0602828833	0.0996433698	-0.0996293788	-0.1724466465	0.0692738683	0.0877226082	0.0697439368	-0.1685482024	0.0928799161	0.0046324782	0.0424237446	0.0079016439	0.0144808463	-0.0907029146	-0.0024315475	-0.1047338008	0.0647881692	-0.0212002582	0.03126333	-0.1427693766	0.0487272117	-0.0356101876	0.1364275743	-0.0683160563	0.117281451	-0.1593079248	0.0117477308	-0.1879488473	0.0103434833	0.002220408	-0.0948924802	0.065744274	-0.0960357807	0.2251165848	0.0133033388	0.103975837	-0.0431426681	-0.2320009359	0.0673582382	0.0038967447	0.0072931928	0.0433179337	-0.0025935926	-0.1329286318	-0.0325367015	0.0978948132	0.020906767	-0.0226042479	0.1466261977	0.1465634515	0.1464588945	0.1463125564	0.1461244791	0.0	0.0168041	0.0168622477	0.0002843353974961	0.0002823777768099	-0.0140817	0.0001363999999999	0.00019829427489	1.8604959999999544e-08	-0.189964	-0.067395	0.0045420860249999	0.036086321296	0.00175927	0.00030331	9.19969561e-08	3.0950309329e-06	0.00057873	-0.000170093	2.8931628649000024e-08	3.349284129e-07	0.000568458	0.000310384	9.6338227456e-08	3.23144497764e-07	0.0	0.0	0.0
5618.511898471308	-48.68026549219121	2369.768248390222	31567675.953263663	12252.617414866065	-165.62395802343963	27431.29547135009	150126633.51507917	5347.327076178716	-17.734983855079008	314.52965233991307	28593906.85963402	5593.570289345232	9249.546796089488	1.352093	39.077625	0.101875647	0.0467909	0.1113939328	-0.1192356009	0.0805526505	-0.2283317096	-0.0724410202	-0.128300809	-0.030256069	-0.1608540375	0.1137308499	0.1209858655	-0.0899627947	-0.0301219799	0.001074926	-0.0585560603	-0.1659989021	0.0872125543	0.0137826991	0.0259590624	-0.0276561881	-0.1252140673	0.0427889589	0.0190800679	0.0364702249	-0.1380146299	-0.027853036	-0.0390527658	0.0256519789	0.0818869469	0.0363340327	0.1345710635	0.0143877325	-0.0934369523	0.0031377924	0.0418630313	-0.123085736	0.1393325171	0.0266621219	0.0353676593	0.0233685249	0.0271943165	0.054379526	-0.2214413072	-0.0842309891	-0.0681453768	-0.0688059483	-0.0022292863	-0.136387161	-0.1635945687	-0.1099980977	0.1455374036	-0.0240223952	0.0730797913	-0.0197660338	-0.1516205704	-0.0213660424	-0.0317654856	0.0671861584	0.08722336	-0.0465484443	0.0183361793	-0.0080343145	-0.0587400969	0.1283956479	0.0606590617	0.1198453689	0.0270245246	0.0241279936	0.0935413532	-0.1678011328	-0.0869057766	0.025594339	0.0491322678	0.0019272126	0.0437996633	0.0808653044	0.1839888117	0.0581361933	0.0766659531	0.0663303156	0.1464588945	0.1458947161	0.1449560281	0.14364524	0.1419657166	0.0	-0.00841965	-0.02522375	0.0006362375640624	7.089050612250001e-05	-0.000189553	0.013892147	3.5930339809e-08	0.0001929917482696	-0.222308	-0.032344	0.001046134336	0.049420846864	0.0014779	-0.0002813699999999	7.916907689999999e-08	2.1841884100000003e-06	0.000531853	-4.6876999999999965e-05	2.1974531289999967e-09	2.82867613609e-07	0.00028839	-0.0002800679999999	7.843808462399999e-08	8.316879210000003e-08	0.0	0.0	0.0
5610.821607685168	-7.690290786140395	59.14057237539585	31481319.11326677	12197.522358134356	-55.09505673170861	3035.4652762701903	148779551.6771875	5338.337502821941	-8.989573356775509	80.81242913684808	28497847.294035196	5577.310721551321	9173.406531604542	1.232691	35.626736	0.146852871	0.0825542999999999	0.0341748614	0.0886269068	0.0082962031	-0.0519905142	0.0436218466	-0.1763790989	0.1630949275	-0.1187117749	0.0078741732	-0.1839150164	-0.0711456291	-0.0442518572	-0.0185699511	-0.2515570126	-0.0350350971	-0.0076881393	-0.1329878817	0.0963329482	0.0186307895	0.0749663537	-0.0508184837	0.2089930692	0.0870008284	0.0177691322	0.1726792073	-0.0414598482	-0.0099389152	0.1156994693	0.0618876139	-0.0719560546	0.0871525151	0.0180046038	0.0068660484	0.0647589047	0.0994823058	-0.060239459	-0.1937641878	-0.0728784209	-0.0914446032	-0.235087216	0.0292573278	0.0190263531	-0.0333674	0.210257862	-0.1936959174	-0.1033818127	0.1629003732	-0.1755620797	0.1148398166	0.0924345805	-0.0026705568	0.0812395901	0.0156807749	0.0812405749	0.0498525696	0.1899201582	0.1655781806	0.0033790548	0.2228042271	-0.0732500977	0.1160208734	-0.0596889178	-0.0065246889	0.066312646	-0.0999700099	0.0054023851	-0.0280135398	-0.0235127986	0.1165981457	-0.1396657299	-0.14024018	0.0386577643	0.138107438	-0.2180402315	0.0907091344	-0.0791112744	0.0887277503	0.0448839963	-0.1009748368	0.1461244791	0.1445602966	0.1419657166	0.1383592329	0.1337665517	0.0	0.000114118	0.008533768	7.282519627782401e-05	1.3022917924e-08	0.0169647	0.0171542529999999	0.00028780104609	0.000294268395988	-0.142048	0.08026	0.0064416676	0.020177634304	0.00164667	0.0001687699999999	2.8483312899999983e-08	2.7115220889e-06	0.0008927899999999	0.0003609369999999	1.3027551796892786e-07	7.970739840998215e-07	0.0	-0.00028839	8.316879210000003e-08	0.0	0.0	0.0	0.0
5650.945069876845	40.12346219167739	1609.892218246965	31933180.18276542	12356.901421957458	159.37906382310211	25401.685985128457	152693012.75197425	5360.4569376128775	22.119434790936797	489.269395470505	28734498.58000203	5594.446200505668	9201.70305002586	1.37104	39.625233	0.177231712	0.102626	-0.1532053321	-0.0023695104	-0.0962806461	0.0523614981	0.1189033895	0.0346094819	-0.114246807	-0.0151527976	-0.2190952385	0.0298938484	-0.1116850595	-0.0819954511	-0.0223365962	-0.1036638741	0.1917904294	0.1540302654	0.1665781434	-0.1215254598	0.1627386532	0.2153524172	0.1042891921	0.0036855283	-0.0239872682	0.1386905306	-0.1032847459	0.0449985536	0.050628658	0.0027452278	-0.2231042198	0.1850461283	0.1184235596	0.0745274283	0.1510619462	-0.1644174572	0.0472372898	-0.0461148758	0.0347867966	-0.094084769	0.1629966191	-0.1366481806	-0.0833828797	-0.0283586526	0.067894622	0.0855681358	0.0793206895	0.0478869238	0.2087082683	0.1271050852	-0.1999799594	-0.0535226166	-0.022094716	-0.2165487375	0.1081399319	0.027043959	0.1578122273	-0.0119716588	-0.111661607	0.0186622128	-0.0301575536	-0.184742201	0.0230944813	0.1420065765	0.0375244614	-0.0032613193	0.0257026338	0.3515293798	-0.0104575903	-0.1373340522	0.1272492342	0.0437641939	0.0705145806	0.0376487243	0.0337120448	0.0426525879	0.0627968093	0.0130154145	-0.1599964171	-0.0796871312	-0.0792040236	0.145623333	0.1425662815	0.1375186448	0.1305509005	0.121760336	0.0	0.00743448	0.007320362	5.358769981104401e-05	5.52714928704e-05	0.0170417	7.700000000000068e-05	0.00029041953889	5.929000000000105e-09	-0.0784548	0.0635932	0.00404409508624	0.00615515564304	0.000792403	-0.000854267	7.29772107289e-07	6.27902514409e-07	0.000158672	-0.0007341179999999	5.389292379238532e-07	2.5176803584e-08	0.000536438	0.000536438	2.87765727844e-07	2.87765727844e-07	0.0	0.0	0.0
5646.34817574186	-4.596894134984723	21.131435688256943	31881247.72170344	12401.566344743267	44.66492278580881	1994.9553274622635	153798847.80306888	5367.56401850338	7.107080890502402	50.51059878414442	28810743.492732152	5606.396023920094	9180.335921152951	1.225781	35.427032	0.1419058	0.0830086	-0.0235571562	-0.2403543582	-0.0182556123	0.0949971694	-0.0282596316	0.106668035	-0.1842281347	0.0121328838	0.0019814754	0.0791198565	-0.0423016288	-0.0844887961	-0.0416976214	0.0175592273	-0.0280537801	-0.0902366593	0.3014587586	-0.0126233743	0.10114752	-0.1447000105	0.1169557783	0.1545165989	0.1470318796	-0.1101641853	0.1434571615	-0.0561735811	0.0738926489	-0.0664355838	-0.0951323682	-0.0671277186	-0.133278415	-0.156431095	-0.1332654061	0.1004591666	0.0210344228	-0.0908744848	-0.0998909316	0.1404863095	0.0714346593	0.1181189774	-0.0047663005	0.1011620238	-0.0667510334	-0.0282440316	0.041278163	-0.0241769141	-0.0146735518	0.0196659538	-0.2330652246	-0.1086320291	0.1378794831	0.0374782975	0.1377220508	-0.077476113	0.080540599	0.0171482037	0.2213309282	-0.0187468774	0.0683404517	0.1396969506	-0.1348705079	0.1658046698	-0.0575948439	0.0311760096	0.0636092209	-0.1728765567	-0.0045086876	0.1592697729	0.0096055706	0.0899332632	-0.0507617324	-0.2276965166	-0.1032109418	0.0478157338	0.0438141973	-0.1174161993	-0.0951516265	0.1271212436	0.0254026246	0.1449560281	0.1399217693	0.1316604456	0.1203625908	0.1062887712	0.0	0.00590587	-0.00152861	2.3366485321000016e-06	3.48793004569e-05	0.00198841	-0.01505329	3.9537743281e-06	0.0002266015398241	-0.142717	-0.0642622	0.00412963034884	0.020368142089	0.00122738	0.0004349769999999	1.8920499052899994e-07	1.5064616643999998e-06	0.000713545	0.000554873	3.07884046129e-07	5.09146467025e-07	0.000305054	-0.0002313839999999	5.3538555455999976e-08	9.305794291600001e-08	0.0	0.0	0.0
5658.459295774308	12.111120032447616	146.67922844035394	32018161.60193468	12351.756203691428	-49.81014105183931	2481.050151604128	152565881.31542966	5364.242540456367	-3.3214780470125334	11.032216416786191	28775098.032841783	5603.985956226927	9264.638348453504	1.310909	37.887363	0.0440645519	0.0195046	0.1125044294	0.0193085018	0.1254542937	0.1143784908	-0.1772709254	0.0644025878	0.1125555695	0.1409138856	0.1468453677	-0.1134842658	-0.1036878023	0.0694591516	0.0474108125	0.0771631241	-0.1216570514	-0.1941665076	0.0339202197	-0.0800998935	-0.1631584202	0.0501563112	-0.0854338865	-0.1817328866	-0.0687107567	0.1514365471	-0.0529615129	0.1816581247	-0.004342777	-0.0087499757	0.1060437184	0.0043748928	-0.0270893367	-0.0231648819	-0.0464594167	0.105577982	-0.0479548818	-0.0733263213	-0.125014644	0.051369807	-0.1261192623	-0.095813991	-0.1040614073	-0.0696817283	0.1260205676	0.0486537009	-0.01202787	-0.0499367865	-0.1340161649	-0.1136620228	0.0662176208	-0.0848292479	0.0391964362	-0.0104143459	-0.0381941053	0.2444222087	-0.0044609097	-0.1426065621	-0.1427740333	-0.1884778737	-0.0976017742	-0.0189803543	-0.022833131	-0.0874173704	-0.0504839398	0.0068076788	0.0427859098	-0.1258321608	-0.0227380361	0.0240571903	0.0412482915	-0.0814294126	-0.2012180565	0.0186391022	0.0836583929	0.0067047787	-0.077560562	0.0803502159	-0.0042888336	-0.0671190381	-0.1285472746	0.1441233256	0.1366388261	0.124451232	0.1079800393	0.0877921846	0.0	4.82461e-05	-0.0058576239	3.431175775385121e-05	2.3276861652099997e-09	-0.000541868	-0.002530278	2.936209294240001e-07	6.402306757284e-06	-0.159508	-0.016791	0.000281937681	0.025442802064	0.00107128	-0.0001560999999999	2.4367209999999983e-08	1.1476408384e-06	0.000563251	-0.000150294	2.258828643600001e-08	3.17251689001e-07	0.000233735	-7.131900000000003e-05	5.086399761000004e-09	5.4632050225e-08	0.0	0.0	0.0
5644.478484813142	-13.980810961165844	195.463075131855	31860137.365518466	12299.24359999903	-52.51260369239753	2757.573546554803	151271393.1321171	5356.0819726733525	-8.160567783014812	66.59486654117929	28687614.097996477	5598.671823003328	9246.595927375944	1.129497	32.64426	0.08214197887	0.0404254	0.1525837729	0.0545902212	0.038913391	-0.0618734861	-0.0768793501	0.0305516992	0.0844118934	-0.083031411	-0.0076174755	-0.0181577626	0.0431557473	0.0624947455	0.0685511567	0.0578390187	-0.148925284	-0.0957184489	-0.1101286569	0.0552597068	-0.1362371538	0.0175704461	0.1090073046	0.106330309	-0.0158039307	-0.0190469421	-0.094924437	0.0027468403	-0.1053016639	-0.1708824352	0.1373389696	-0.0156478281	0.2717451193	-0.0967341404	-0.0136692359	0.0956862169	-0.0627037898	0.1124146307	0.0316386374	-0.0766047511	0.0017475331	0.0339543719	0.0836402577	0.0402752595	-0.0006124415	-0.1233969874	0.082953376	-0.1025505854	-0.1093464559	-0.1110665766	0.1029899919	-0.0835531608	-0.1024369853	0.1273091193	-0.0922913792	-0.0760753915	0.1109669945	0.0484838766	0.0102241873	-0.0186778678	-0.1083551823	0.1799548577	0.0427616095	-0.1110934702	-0.078705698	0.0530183331	-0.1397949627	0.11989398	0.0397759305	0.2306636442	-0.0302558068	-0.0877844584	0.050657681	0.1220784553	-0.0563120094	0.0116848152	0.0003493193	-0.0198224263	0.1097452806	-0.0193607785	0.0376319588	0.1431261759	0.1327324313	0.1159649805	0.0936289832	0.0667969964	0.0	3.94923e-06	-4.429687e-05	1.9622126917969e-09	1.5596417592899998e-11	-0.00566285	-0.005120982	3.2067870122499995e-05	2.6224456644324e-05	-0.125076	0.034432	0.001185562624	0.015644005776	0.00138468	0.0003133999999999	9.821955999999997e-08	1.9173387024e-06	0.000189586	-0.0003736649999999	1.39625532225e-07	3.5942851396e-08	0.000397564	0.000163829	2.6839941241e-08	1.58057134096e-07	0.0	0.0	0.0
5643.18520338518	-1.2932814279620288	1.6725768519115043	31845539.23970544	12304.236869087808	4.993269088778106	24.93273619294694	151394244.93061975	5360.292176468777	4.210203795424604	17.725815999007743	28732732.21711238	5595.657398395253	9248.58776077479	1.150074	33.238976	0.0685772307699999	0.0346648	-0.0007174118	0.1256073934	-0.0501850222	0.0909004432	0.0454303363	-0.0515957525	0.0893826821	0.0157257841	-0.1148145878	-0.0376960466	0.033220768	-0.0074040527	0.2204752954	0.0019571512	0.0910007057	0.0005662219	-0.0451185098	-0.0965223765	0.1138024892	0.1277374961	0.119180525	-0.2594997768	-0.0263276865	0.0522271107	0.0576884908	0.1497788248	-0.0030030092	0.0315010014	0.1794658869	-0.1908300018	0.1220514011	-0.000978435	0.1397014039	-0.0066386876	0.1725807496	-0.1393113733	-0.0462193368	-0.0861123159	0.0804293252	0.1087417587	0.1032486047	0.0305159455	-0.1116422901	0.0787920842	-0.0443334944	0.0610512375	0.0803378723	0.0875245759	0.0874348219	0.0124686369	0.0232867053	-0.1271252639	0.0936390053	0.0479113342	0.0386396656	-0.2200950225	-0.1535302467	-0.0420370277	0.1224918605	-0.0409930315	0.0951294862	-0.1869576009	-0.0135325355	-0.137798794	-0.1563195639	0.0040461979	0.0880739398	0.0200904803	0.2470033191	0.1310118956	-0.087233385	0.0982027698	-0.1323729324	0.0030969501	0.0882218381	-0.0720491778	0.1265949411	-0.0390477733	0.0882269657	0.1419657166	0.1282204088	0.1062887712	0.0775710461	0.0439007383	0.0	0.0176205	0.01761655077	0.0003103428610319	0.00031048202025	0.00205053	0.00771338	4.2046732809e-06	5.94962310244e-05	-0.120529	0.0045469999999999	2.067520899999996e-05	0.014527239841	0.000930167	-0.0004545129999999	2.0658206716899998e-07	8.652106478889999e-07	0.000509079	0.0003194929999999	1.0207577704899997e-07	2.59161428241e-07	0.000397564	0.0	0.0	1.58057134096e-07	0.0	0.0	0.0
5640.027672835409	-3.157530549770854	9.969999172736232	31809912.150349203	12364.37557168249	60.1387025946824	3616.66354977166	152877783.2776187	5372.371708591014	12.079532122236742	145.9150962921493	28862377.77526913	5605.400015680247	9162.34671329041	1.140085	32.950268	0.08482178	0.0427611	-0.1364998055	-0.0025912801	0.0328075681	-0.001121697	0.0743236053	-0.0408047266	-0.0716647986	0.0920939938	-0.1430329755	0.0775229609	0.0373431788	-0.1231042303	-0.0330440893	0.0464195136	0.0577280395	-0.0915433344	0.0079274145	-0.0324579114	0.1058037487	0.0521331384	-0.2264546943	-0.2312786909	0.1624296197	-0.1417202216	0.0634234543	-0.058815776	0.0538314397	0.0178479658	0.0466903802	-0.1858632612	0.0307006388	0.009966016	-0.2137484386	-0.0316467913	0.0700549291	0.0176374895	0.1881472765	0.1242351858	-0.1193189322	-0.0977221378	-0.0303650045	0.0061753738	0.1107501609	0.0872827077	0.0460004444	0.1659646712	0.0883597011	0.0821620349	0.0945251812	-0.0795005135	0.017594291	-0.0621990643	0.1229113441	0.1200735514	-0.2427826576	-0.2074410349	0.1247657183	0.0490864867	0.103111145	-0.0176992421	-0.0764664401	-0.0179189315	0.00109232	0.1036743431	-0.2141493662	-0.1928845939	-0.0335319565	0.0277439861	-0.0393290641	0.0777678387	0.1124087239	-0.1314670248	0.1092720228	-0.0127254344	-0.1790622444	0.0731570495	-0.0405595665	-0.1737942689	0.0082888255	0.1406432718	0.123123346	0.0955218954	0.0600989683	0.0197550473	0.0	0.00904094	-0.00857956	7.36088497936e-05	8.173859608360001e-05	0.0109233	0.00887277	0.00011931848289	7.87260474729e-05	-0.120547	-1.8000000000004124e-05	3.2400000000014845e-10	0.014531579209	0.000363069	-0.000567098	3.216001416040001e-07	1.31819098761e-07	-0.0	-0.000509079	2.59161428241e-07	0.0	0.000668416	0.000270852	7.336080590400001e-08	4.46779949056e-07	0.0	0.0	0.0
