TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,4,1.700000e+00,1.0,0.0,2.3995526e-06,34.020065,38.020336,38.213303,2.0,39.04408,0.8307763,39.144478,3.2692237,42.41526,7.0,42.4154,43.42775,5.214446,43.427944,47.42923,--
2,2,6,2,3,4,8.500000e-01,1.0,1.0,--,--,--,47.616875,2.0,48.344334,0.727461,48.444733,2.522539,50.969334,9.0,50.969448,51.97533,4.358457,51.97548,55.977528,--
3,3,3,1,3,2,8.500000e-01,1.0,2.0,--,--,--,55.98389,7.0,56.71084,0.7269445,56.811176,2.5230556,59.336243,2.0,59.336357,60.344437,4.3605437,60.344585,62.345818,--
4,4,3,1,3,2,8.500000e-01,1.0,3.0,--,--,--,62.34746,7.0,62.877502,0.5300397,62.97785,2.7199602,65.7002,4.0,65.70032,66.70431,4.3568487,66.70446,68.70592,--
5,5,4,2,1,3,1.700000e+00,1.0,4.0,--,--,--,68.89688,2.0,69.427536,0.5306542,69.527885,3.5693457,73.09946,4.0,73.09957,74.1054,5.2085166,74.105545,77.10681,--
6,6,3,1,3,2,2.550000e+00,1.0,5.0,--,--,--,77.10954,2.0,77.7436,0.6340603,77.843994,4.31594,82.16107,9.0,82.16119,83.1663,6.0567555,83.16644,85.168045,--
7,7,4,2,1,3,2.550000e+00,1.0,6.0,--,--,--,85.35644,2.0,85.97898,0.6225422,86.079315,4.327458,90.40877,2.0,90.40888,91.41428,6.057843,91.41443,94.41612,--
8,8,6,2,3,4,8.500000e-01,1.0,7.0,--,--,--,94.59961,7.0,95.64408,1.0444729,95.74442,2.205527,97.95226,2.0,97.95238,98.95696,4.3573594,98.957115,102.959114,--
9,9,4,2,1,3,1.700000e+00,1.0,8.0,--,--,--,103.144554,7.0,103.77706,0.6325077,103.87746,3.4674923,107.346725,6.0,107.34685,108.35228,5.207726,108.352425,111.35397,--
10,10,5,2,2,2,2.550000e+00,1.0,9.0,--,--,--,111.541245,7.0,112.177025,0.6357818,112.27735,4.314218,116.59416,5.0,116.594284,117.60026,6.05901,117.6004,119.602684,--
11,11,3,1,3,2,2.550000e+00,1.0,10.0,--,--,--,119.60549,2.0,120.02744,0.4219466,120.127846,4.5280533,124.6581,8.0,124.65821,125.66321,6.0577097,125.66335,127.665085,--
12,12,2,1,2,1,2.550000e+00,1.0,11.0,--,--,--,127.66681,2.0,128.19382,0.5270102,128.29416,4.42299,132.71811,5.0,132.71822,133.72334,6.05653,133.7235,134.72519,--
13,13,2,1,2,3,2.550000e+00,1.0,12.0,--,--,--,134.72679,7.0,135.36026,0.6334636,135.46059,4.3165364,139.77898,5.0,139.7791,140.79112,6.064335,140.79128,143.79318,--
14,14,1,1,1,1,2.550000e+00,1.0,13.0,--,--,--,143.79477,7.0,144.42673,0.6319677,144.52707,4.3180323,148.84673,7.0,148.84685,149.85226,6.057493,149.8524,150.85384,--
15,15,4,2,1,3,8.500000e-01,1.0,14.0,--,--,--,151.04318,2.0,151.77734,0.734154,151.8777,2.515846,154.39536,4.0,154.39546,155.39911,4.35592,155.39925,158.40106,--
16,16,3,1,3,2,1.700000e+00,1.0,15.0,--,--,--,158.40378,2.0,159.02664,0.622857,159.127,3.477143,162.60567,7.0,162.60579,163.61107,5.2072864,163.61122,165.61269,--
17,17,3,1,3,2,2.550000e+00,1.0,16.0,--,--,--,165.61429,2.0,166.04381,0.42950732,166.14413,4.5204926,170.66687,6.0,170.66699,171.67743,6.0631294,171.67757,173.67896,--
18,18,6,2,3,4,8.500000e-01,1.0,17.0,--,--,--,173.87003,2.0,174.59541,0.7253874,174.69576,2.5246127,177.22208,9.0,177.2222,178.22606,4.3560314,178.2262,182.22794,--
19,19,1,1,1,1,1.700000e+00,1.0,18.0,--,--,--,182.23112,7.0,182.96089,0.7297745,183.0613,3.3702254,186.43333,7.0,186.43346,187.43803,5.206913,187.43819,188.4397,--
20,20,1,1,1,1,1.700000e+00,1.0,19.0,--,--,--,188.44131,7.0,188.9609,0.5195938,189.06125,3.5804062,192.64455,9.0,192.64467,193.64902,5.207707,193.64917,194.6506,--
21,21,2,1,2,3,1.700000e+00,1.0,20.0,--,--,--,194.65225,2.0,195.07718,0.4249226,195.1775,3.6750774,198.85454,5.0,198.85464,199.86009,5.207837,199.86023,202.86195,--
22,22,3,1,3,2,1.700000e+00,1.0,21.0,--,--,--,202.86354,7.0,203.4931,0.6295661,203.59344,3.470434,207.06488,1.0,207.06499,208.07051,5.2069683,208.07066,210.07236,--
23,23,5,2,2,2,8.500000e-01,1.0,22.0,--,--,--,210.26318,7.0,210.89333,0.630148,210.9937,2.619852,213.61485,5.0,213.61496,214.61963,4.3564463,214.61978,216.62086,--
24,24,6,2,3,4,1.700000e+00,1.0,23.0,--,--,--,216.81668,2.0,217.24406,0.4273703,217.34445,3.6726296,221.01897,6.0,221.01909,222.0248,5.2081103,222.02495,226.0264,--
25,25,1,1,1,1,1.700000e+00,1.0,24.0,--,--,--,226.02914,2.0,226.56065,0.5315011,226.66104,3.5684988,230.23167,1.0,230.2318,231.2371,5.207959,231.23726,232.23886,--
26,26,5,2,2,4,2.550000e+00,1.0,25.0,--,--,--,232.42773,2.0,233.05988,0.6321509,233.16023,4.317849,237.47983,5.0,237.47995,238.48459,6.0568643,238.48474,242.4858,--
27,27,2,1,2,1,1.700000e+00,1.0,26.0,--,--,--,242.48856,2.0,243.01042,0.5218734,243.11086,3.5781267,246.69171,5.0,246.69183,247.69592,5.2073684,247.69608,248.69751,--
28,28,1,1,1,1,1.700000e+00,1.0,27.0,--,--,--,248.69917,2.0,249.32642,0.6272303,249.42674,3.4727697,252.90048,2.0,252.90062,253.90503,5.205853,253.90518,254.90678,--
