TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,6,2,3,4,2.550000e+00,1.0,0.0,2.3000175e-06,41.63535,45.634842,45.829594,7.0,46.566162,0.7365688,46.666542,4.2134314,50.88234,7.0,50.882484,51.8899,6.0603075,51.89008,55.89132,--
2,2,4,2,1,3,1.700000e+00,1.0,1.0,--,--,--,56.079006,7.0,56.91598,0.836976,57.016315,3.263024,60.28131,3.0,60.281425,61.28744,5.2084346,61.287582,64.288994,--
3,3,1,1,1,1,2.550000e+00,1.0,2.0,--,--,--,64.29481,2.0,65.23198,0.9371693,65.332306,4.0128307,69.34585,8.0,69.34597,70.350464,6.055657,70.35061,71.35233,--
4,4,4,2,1,3,8.500000e-01,1.0,3.0,--,--,--,71.54145,7.0,72.6826,1.1411532,72.78293,2.108847,74.89339,3.0,74.89349,75.89742,4.3559775,75.89757,78.89949,--
5,5,3,1,3,2,8.500000e-01,1.0,4.0,--,--,--,78.90234,2.0,79.73268,0.8303375,79.833015,2.4196625,82.25502,4.0,82.255135,83.260414,4.3580713,83.26056,85.26198,--
6,6,2,1,2,1,8.500000e-01,1.0,5.0,--,--,--,85.26361,2.0,86.299194,1.0355873,86.399536,2.2144127,88.616325,5.0,88.61644,89.621895,4.3582883,89.62204,90.62334,--
7,7,6,2,3,4,2.550000e+00,1.0,6.0,--,--,--,90.80765,7.0,91.63454,0.8268864,91.73486,4.1231136,95.86033,8.0,95.86044,96.865036,6.0573864,96.86518,100.867355,--
8,8,1,1,1,1,8.500000e-01,1.0,7.0,--,--,--,100.87006,2.0,101.299576,0.4295093,101.399925,2.8204906,104.222336,6.0,104.22245,105.22853,4.358464,105.228676,106.23132,--
9,9,5,2,2,2,1.700000e+00,1.0,8.0,--,--,--,106.413795,2.0,107.44928,1.0354842,107.54961,3.0645158,110.616325,5.0,110.61644,111.621445,5.207648,111.62159,113.622925,--
10,10,6,2,3,4,8.500000e-01,1.0,9.0,--,--,--,113.80626,2.0,114.43189,0.6256328,114.53223,2.6243672,117.15832,1.0,117.15844,118.16411,4.3578467,118.16425,122.166306,--
