TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,3,2.550000e+00,1.0,0.0,2.2000168e-06,36.87964,40.880196,41.072025,2.0,41.7053,0.6332726,41.805683,4.3167276,46.124203,7.0,46.124348,47.13177,6.0597434,47.131954,50.134,--
2,2,6,2,3,4,1.700000e+00,1.0,1.0,--,--,--,50.323196,7.0,51.156162,0.8329666,51.25649,3.2670333,54.5252,9.0,54.525314,55.532326,5.2091293,55.53247,59.533676,--
3,3,3,1,3,2,1.700000e+00,1.0,2.0,--,--,--,59.539494,2.0,60.471954,0.932462,60.572277,3.167538,63.742226,2.0,63.742336,64.74704,5.207545,64.74718,66.74919,--
4,4,4,2,1,3,1.700000e+00,1.0,3.0,--,--,--,66.95055,7.0,68.9227,1.9721476,69.02302,2.1278524,71.15177,1.0,71.15188,72.15832,5.2077694,72.15846,75.161125,--
5,5,6,2,3,4,8.500000e-01,1.0,4.0,--,--,--,75.345184,2.0,76.28867,0.9434902,76.38899,2.3065097,78.697205,3.0,78.69732,79.70303,4.3578486,79.70321,83.70421,--
6,6,4,2,1,3,8.500000e-01,1.0,5.0,--,--,--,83.88963,7.0,84.62282,0.7331812,84.72316,2.5168188,87.24125,1.0,87.24136,88.24631,4.356673,88.246445,91.24819,--
7,7,1,1,1,1,8.500000e-01,1.0,6.0,--,--,--,91.250984,2.0,92.08951,0.8385252,92.18983,2.4114747,94.6042,6.0,94.60432,95.608315,4.3573327,95.60846,96.6102,--
8,8,5,2,2,4,8.500000e-01,1.0,7.0,--,--,--,96.793274,7.0,97.83975,1.0464809,97.94006,2.203519,100.14585,5.0,100.14597,101.15246,4.3591905,101.1526,105.154205,--
9,9,6,2,3,4,8.500000e-01,1.0,8.0,--,--,--,105.33601,7.0,106.07261,0.7365974,106.172935,2.5134027,108.68769,8.0,108.687805,109.69331,4.3572965,109.69345,113.69489,--
10,10,6,2,3,4,8.500000e-01,1.0,9.0,--,--,--,113.8788,2.0,114.60627,0.72747,114.7066,2.52253,117.23121,2.0,117.23132,118.23499,4.3561926,118.23514,122.23721,--
11,11,6,2,3,4,1.700000e+00,1.0,10.0,--,--,--,122.418655,2.0,123.040344,0.6216884,123.14066,3.4783115,126.621254,2.0,126.62136,127.62531,5.206655,127.62546,131.62752,--
12,12,4,2,1,3,2.550000e+00,1.0,11.0,--,--,--,131.80815,2.0,132.83928,1.0311356,132.93962,3.9188645,136.8602,7.0,136.86032,137.86497,6.05682,137.86511,140.86722,--
13,13,4,2,1,3,8.500000e-01,1.0,12.0,--,--,--,141.04999,7.0,141.67184,0.6218625,141.77217,2.6281376,144.40213,1.0,144.40224,145.40631,4.3563237,145.40645,148.40787,--
14,14,1,1,1,1,8.500000e-01,1.0,13.0,--,--,--,148.41063,7.0,149.13936,0.7287293,149.23969,2.5212708,151.76318,3.0,151.7633,152.76726,4.3566236,152.7674,153.76921,--
15,15,1,1,1,1,1.700000e+00,1.0,14.0,--,--,--,153.77084,2.0,154.50594,0.7350902,154.60625,3.36491,157.97375,6.0,157.97388,158.97716,5.2063184,158.97731,159.9792,--
16,16,1,1,1,1,1.700000e+00,1.0,15.0,--,--,--,159.98085,7.0,161.12274,1.1418906,161.22307,2.9581094,164.18364,3.0,164.18376,165.18733,5.206481,165.18747,166.18921,--
17,17,4,2,1,3,2.550000e+00,1.0,16.0,--,--,--,166.373,2.0,167.30524,0.9322502,167.40556,4.01775,171.42426,6.0,171.42438,172.42824,6.05525,172.42839,175.43129,--
18,18,3,1,3,2,2.550000e+00,1.0,17.0,--,--,--,175.43407,2.0,176.37193,0.9378661,176.47226,4.012134,180.4862,4.0,180.48631,181.4924,6.058332,181.49254,183.49405,--
19,19,1,1,1,1,2.550000e+00,1.0,18.0,--,--,--,183.49568,7.0,184.73846,1.2427866,184.83878,3.7072134,188.54732,2.0,188.54744,189.55246,6.05678,189.5526,190.55421,--
20,20,3,1,3,2,1.700000e+00,1.0,19.0,--,--,--,190.55586,2.0,192.30592,1.7500669,192.40625,2.3499331,194.75832,2.0,194.75842,195.7633,5.207444,195.76344,197.76486,--
21,21,2,1,2,1,8.500000e-01,1.0,20.0,--,--,--,197.76648,2.0,198.80624,1.0397674,198.90656,2.2102325,201.1192,5.0,201.11931,202.12396,4.357484,202.1241,203.12532,--
22,22,4,2,1,3,1.700000e+00,1.0,21.0,--,--,--,203.30832,7.0,204.33952,1.0312082,204.43987,3.0687919,207.5103,2.0,207.5104,208.51534,5.20701,208.51547,211.51703,--
23,23,2,1,2,3,2.550000e+00,1.0,22.0,--,--,--,211.51991,7.0,212.25586,0.7359399,212.35619,4.2140603,216.57237,5.0,216.5725,217.57732,6.0574055,217.57745,220.58018,--
24,24,5,2,2,2,2.550000e+00,1.0,23.0,--,--,--,220.76236,2.0,221.90587,1.143498,222.00618,3.806502,225.81485,5.0,225.81496,226.8203,6.057935,226.82043,228.82219,--
25,25,6,2,3,4,1.700000e+00,1.0,24.0,--,--,--,229.00409,7.0,230.24098,1.2368978,230.34132,2.8631022,233.2072,6.0,233.20732,234.21237,5.2082767,234.21251,238.21422,--
26,26,1,1,1,1,8.500000e-01,1.0,25.0,--,--,--,238.2169,2.0,239.25613,1.039231,239.35646,2.210769,241.56868,8.0,241.56879,242.57341,4.3564973,242.57355,243.57533,--
27,27,4,2,1,3,8.500000e-01,1.0,26.0,--,--,--,243.7562,7.0,245.10628,1.3500835,245.2066,1.8999165,247.10793,4.0,247.10805,248.11241,4.3562164,248.11255,251.1142,--
28,28,4,2,1,3,1.700000e+00,1.0,27.0,--,--,--,251.29552,2.0,252.02238,0.7268723,252.12271,3.3731277,255.4992,8.0,255.49931,256.50278,5.207268,256.50293,259.5042,--
29,29,6,2,3,4,2.550000e+00,1.0,28.0,--,--,--,259.68643,7.0,260.62177,0.935328,260.72208,4.014672,264.73825,7.0,264.73837,265.7423,6.0558853,265.74246,269.74387,--
