TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,2,1,2,1,2.550000e+00,1.0,0.0,2.500019e-06,25.124157,29.12435,29.129616,7.0,30.36682,1.2372026,30.467226,3.7127974,34.18107,5.0,34.181213,35.188576,6.05896,35.188763,36.190277,--
2,2,3,1,3,2,1.700000e+00,1.0,1.0,--,--,--,36.191914,2.0,36.91689,0.7249769,37.01723,3.3750231,40.395275,1.0,40.395393,41.401405,5.209493,41.401546,43.40293,--
3,3,1,1,1,1,8.500000e-01,1.0,2.0,--,--,--,43.404514,2.0,44.2335,0.8289865,44.33383,2.4210136,46.75729,9.0,46.75741,47.763386,4.35887,47.763527,48.765278,--
4,4,1,1,1,1,8.500000e-01,1.0,3.0,--,--,--,48.76683,7.0,49.499985,0.733155,49.6003,2.516845,52.119343,4.0,52.119457,53.12438,4.357546,53.12452,54.126213,--
5,5,3,1,3,2,2.550000e+00,1.0,4.0,--,--,--,54.12773,2.0,54.549877,0.4221453,54.650208,4.527855,59.17892,1.0,59.179035,60.184315,6.056581,60.18446,62.187256,--
6,6,3,1,3,2,1.700000e+00,1.0,5.0,--,--,--,62.188774,7.0,63.016647,0.8278731,63.11697,3.272127,66.39175,7.0,66.39186,67.39639,5.207621,67.39654,69.39827,--
7,7,4,2,1,3,2.550000e+00,1.0,6.0,--,--,--,69.59478,2.0,70.016716,0.4219373,70.11705,4.528063,74.64827,8.0,74.648384,75.65441,6.0596333,75.65456,78.656006,--
8,8,2,1,2,3,1.700000e+00,1.0,7.0,--,--,--,78.65967,2.0,79.18323,0.5235547,79.28358,3.5764453,82.862236,5.0,82.86235,83.86742,5.2077436,83.86756,86.86935,--
9,9,2,1,2,3,2.550000e+00,1.0,8.0,--,--,--,86.870995,2.0,87.49921,0.6282113,87.59953,4.321789,91.92223,5.0,91.922356,92.926445,6.0554523,92.92658,95.92862,--
10,10,4,2,1,3,1.700000e+00,1.0,9.0,--,--,--,96.12533,7.0,97.0658,0.9404755,97.16621,3.1595244,100.32703,3.0,100.32713,101.33259,5.2072635,101.33273,104.33435,--
11,11,3,1,3,2,2.550000e+00,1.0,10.0,--,--,--,104.33712,2.0,104.96583,0.6287056,105.06615,4.3212943,109.389275,1.0,109.38939,110.39482,6.0576997,110.39496,112.39718,--
12,12,6,2,3,4,1.700000e+00,1.0,11.0,--,--,--,112.57803,2.0,113.19998,0.6219479,113.3003,3.4780521,116.78026,2.0,116.78037,117.78507,5.2070365,117.78522,121.78642,--
13,13,6,2,3,4,2.550000e+00,1.0,12.0,--,--,--,121.96738,7.0,122.699936,0.7325606,122.800255,4.217439,127.02027,8.0,127.020386,128.02444,6.0570617,128.02458,132.02628,--
14,14,3,1,3,2,2.550000e+00,1.0,13.0,--,--,--,132.02908,7.0,132.7668,0.7377192,132.86719,4.2122808,137.08127,6.0,137.08138,138.0854,6.056329,138.08554,140.087,--
15,15,6,2,3,4,1.700000e+00,1.0,14.0,--,--,--,140.26825,2.0,141.09981,0.8315464,141.20013,3.2684536,144.47127,1.0,144.47137,145.47539,5.207126,145.47552,149.47728,--
16,16,6,2,3,4,8.500000e-01,1.0,15.0,--,--,--,149.65785,7.0,150.28229,0.6244327,150.38261,2.6255672,153.01027,6.0,153.01039,154.01439,4.356542,154.01454,158.01627,--
17,17,2,1,2,1,1.700000e+00,1.0,16.0,--,--,--,158.01909,2.0,158.74997,0.7308937,158.85031,3.3691063,162.2218,5.0,162.22191,163.22638,5.2072973,163.22653,164.2282,--
18,18,6,2,3,4,1.700000e+00,1.0,17.0,--,--,--,164.41046,7.0,165.24979,0.8393254,165.3501,3.2606747,168.61275,7.0,168.61287,169.61737,5.206921,169.61752,173.61897,--
19,19,2,1,2,1,8.500000e-01,1.0,18.0,--,--,--,173.6217,2.0,174.44968,0.8279709,174.54999,2.422029,176.97371,5.0,176.97383,177.9794,4.357699,177.97954,178.98141,--
20,20,5,2,2,2,8.500000e-01,1.0,19.0,--,--,--,179.16223,2.0,179.90013,0.737904,180.00046,2.512096,182.51428,5.0,182.51439,183.5181,4.3558645,183.51823,185.51945,--
21,21,6,2,3,4,8.500000e-01,1.0,20.0,--,--,--,185.69917,7.0,186.43307,0.7338984,186.5334,2.5161016,189.05298,8.0,189.05309,190.05739,4.3582115,190.05753,194.05917,--
22,22,3,1,3,2,8.500000e-01,1.0,21.0,--,--,--,194.06195,7.0,195.20015,1.1382095,195.30046,2.1117904,197.41426,6.0,197.41438,198.41937,4.357425,198.41951,200.42128,--
23,23,4,2,1,3,2.550000e+00,1.0,22.0,--,--,--,200.6035,2.0,201.74974,1.1462404,201.85007,3.8037596,205.6553,9.0,205.65541,206.6664,6.062896,206.66653,209.66827,--
