TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,3,8.500000e-01,1.0,0.0,2.6000198e-06,59.548836,63.549755,63.74197,2.0,64.57917,0.8371995,64.67957,2.4128006,67.09428,3.0,67.09442,68.10174,4.3597665,68.10193,71.10455,--
2,2,3,1,3,2,8.500000e-01,1.0,1.0,--,--,--,71.11153,2.0,71.7456,0.6340674,71.84598,2.6159327,74.46458,8.0,74.46469,75.471,4.3594723,75.471146,77.47253,--
3,3,4,2,1,2,8.500000e-01,1.0,2.0,--,--,--,77.6635,7.0,78.29538,0.6318808,78.39573,2.6181192,81.01605,8.0,81.01617,82.02148,4.3579803,82.02162,84.023026,--
4,4,6,2,3,1,1.700000e+00,1.0,3.0,--,--,--,84.20866,7.0,85.04574,0.8370812,85.14607,3.2629187,88.41129,1.0,88.411415,89.417694,5.20904,89.417854,90.419876,--
5,5,2,1,2,4,8.500000e-01,1.0,4.0,--,--,--,90.4227,7.0,91.04535,0.6226516,91.14568,2.6273484,93.77493,5.0,93.775055,94.78137,4.3586726,94.78152,98.78354,--
6,6,6,2,3,3,1.700000e+00,1.0,5.0,--,--,--,98.972534,2.0,99.39572,0.4231849,99.49606,3.676815,103.17481,7.0,103.17493,104.18122,5.208688,104.18137,107.18308,--
7,7,1,1,1,2,1.700000e+00,1.0,6.0,--,--,--,107.18583,2.0,107.812225,0.6263943,107.9126,3.4736056,111.38785,1.0,111.387955,112.39321,5.207382,112.39336,114.39477,--
8,8,4,2,1,3,2.550000e+00,1.0,7.0,--,--,--,114.58547,2.0,115.11247,0.5269988,115.21289,4.4230013,119.63873,1.0,119.63885,120.64321,6.057738,120.64336,123.64503,--
9,9,6,2,3,1,2.550000e+00,1.0,8.0,--,--,--,123.828865,2.0,124.36252,0.5336472,124.462875,4.4163527,128.88206,6.0,128.88219,129.88849,6.0596185,129.88864,130.89069,--
10,10,3,1,3,1,2.550000e+00,1.0,9.0,--,--,--,130.89355,7.0,131.52878,0.6352215,131.62912,4.3147783,135.94519,3.0,135.9453,136.95961,6.066059,136.95976,137.96178,--
11,11,1,1,1,4,2.550000e+00,1.0,10.0,--,--,--,137.9635,2.0,138.59546,0.6319565,138.69583,4.3180437,143.01627,1.0,143.01639,144.02171,6.0582056,144.02187,148.02487,--
12,12,1,1,1,2,8.500000e-01,1.0,11.0,--,--,--,148.02649,2.0,148.54587,0.5193834,148.64622,2.7306166,151.37892,3.0,151.37903,152.38335,4.3568606,152.3835,154.3859,--
13,13,6,2,3,1,8.500000e-01,1.0,12.0,--,--,--,154.5718,2.0,155.09563,0.523827,155.19597,2.726173,157.92442,6.0,157.92455,158.92987,4.3580837,158.93002,159.9321,--
14,14,3,1,3,2,8.500000e-01,1.0,13.0,--,--,--,159.93484,2.0,160.46252,0.527688,160.56288,2.722312,163.28716,9.0,163.28728,164.29259,4.357747,164.29274,166.29411,--
15,15,5,2,2,1,2.550000e+00,1.0,14.0,--,--,--,166.4817,7.0,167.11186,0.6301514,167.2122,4.3198485,171.53342,5.0,171.53354,172.53986,6.0581436,172.54001,173.54205,--
16,16,5,2,2,2,8.500000e-01,1.0,15.0,--,--,--,173.72806,2.0,174.24872,0.5206567,174.34908,2.7293434,177.08058,5.0,177.0807,178.08504,4.3569746,178.08517,180.08656,--
17,17,6,2,3,4,1.700000e+00,1.0,16.0,--,--,--,180.26967,7.0,181.61299,1.3433273,181.71336,2.7566726,184.47188,2.0,184.472,185.47792,5.208258,185.47807,189.4801,--
18,18,6,2,3,3,8.500000e-01,1.0,17.0,--,--,--,189.66982,2.0,190.7125,1.0426801,190.8129,2.20732,193.02263,9.0,193.02275,194.02707,4.35725,194.0272,197.02892,--
19,19,3,1,3,1,8.500000e-01,1.0,18.0,--,--,--,197.03166,7.0,198.07909,1.047421,198.17944,2.202579,200.38394,2.0,200.38406,201.38838,4.356719,201.38853,202.39058,--
20,20,2,1,2,2,1.700000e+00,1.0,19.0,--,--,--,202.39218,2.0,203.01454,0.6223616,203.11488,3.4776385,206.59435,5.0,206.59447,207.59985,5.207666,207.60013,209.60132,--
21,21,6,2,3,1,1.700000e+00,1.0,20.0,--,--,--,209.79208,2.0,210.31273,0.520649,210.41309,3.579351,213.9955,8.0,213.99562,215.00096,5.208871,215.0011,216.00421,--
22,22,6,2,3,3,2.550000e+00,1.0,21.0,--,--,--,216.18842,7.0,216.81178,0.6233621,216.91211,4.3266377,221.24117,3.0,221.24129,222.24559,6.057177,222.24574,225.24745,--
23,23,1,1,1,2,8.500000e-01,1.0,22.0,--,--,--,225.25037,2.0,225.77902,0.5286529,225.87936,2.721347,228.60248,4.0,228.6026,229.60892,4.3585477,229.60905,231.61044,--
24,24,3,1,3,4,2.550000e+00,1.0,23.0,--,--,--,231.61209,2.0,232.14565,0.533562,232.24602,4.416438,236.66493,6.0,236.66505,237.67036,6.058272,237.67052,241.67253,--
25,25,4,2,1,2,2.550000e+00,1.0,24.0,--,--,--,241.85628,0.0,244.32674,2.4704556,244.42712,2.4795444,246.90953,999.0,246.90964,247.91496,6.05869,247.91512,249.91649,--
26,26,6,2,3,4,2.550000e+00,1.0,25.0,--,--,--,250.10161,2.0,250.62878,0.5271698,250.72911,4.42283,255.1535,9.0,255.15363,256.15894,6.057316,256.15912,260.1611,--
27,27,5,2,2,4,8.500000e-01,1.0,26.0,--,--,--,260.34738,7.0,261.0788,0.731411,261.17914,2.518589,263.69965,5.0,263.69977,264.70508,4.357684,264.70523,268.70724,--
28,28,1,1,1,2,8.500000e-01,1.0,27.0,--,--,--,268.7101,7.0,269.4456,0.7354863,269.54596,2.5145137,272.06305,9.0,272.06317,273.06848,4.3583713,273.06863,275.07,--
29,29,4,2,1,1,1.700000e+00,1.0,28.0,--,--,--,275.25577,7.0,275.77896,0.5231866,275.8793,3.5768135,279.45828,9.0,279.4584,280.4627,5.206949,280.46286,281.46494,--
30,30,4,2,1,4,1.700000e+00,1.0,29.0,--,--,--,281.6561,2.0,282.17874,0.522625,282.2791,3.577375,285.85916,3.0,285.85928,286.86362,5.2075014,286.86374,290.86578,--
31,31,6,2,3,1,2.550000e+00,1.0,30.0,--,--,--,291.04736,2.0,291.6785,0.631109,291.77884,4.318891,296.0988,9.0,296.0989,297.10422,6.056855,297.10437,298.1064,--
32,32,1,1,1,3,1.700000e+00,1.0,31.0,--,--,--,298.1091,7.0,299.2622,1.1531025,299.36255,2.9468975,302.3112,6.0,302.3113,303.3166,5.207493,303.31674,306.31946,--
