TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,InitFixOffset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,2,2.550000e+00,1.0,0.0,2.3999892e-06,9.295363,13.295559,13.300776,7.0,14.137618,0.8368422,14.238037,4.1131577,18.354033,7.0,18.354177,19.361483,6.0607066,19.361675,21.363022,--
2,2,3,1,3,3,8.500000e-01,1.0,1.0,--,--,--,21.364729,7.0,21.887371,0.5226432,21.98772,2.727357,24.71708,3.0,24.717196,25.724432,4.359704,25.724585,28.726713,--
3,3,1,1,1,3,1.700000e+00,1.0,2.0,--,--,--,28.72828,7.0,29.670517,0.9422388,29.770878,3.157761,32.92957,8.0,32.929688,33.935978,5.2076993,33.936127,36.93782,--
4,4,5,2,2,4,8.500000e-01,1.0,3.0,--,--,--,37.131763,2.0,37.654022,0.522262,37.754375,2.727738,40.48336,5.0,40.48348,41.489838,4.3580766,41.489986,45.49198,--
5,5,5,2,2,3,1.700000e+00,1.0,4.0,--,--,--,45.679493,7.0,46.303646,0.6241503,46.404015,3.4758496,49.88125,5.0,49.881363,50.885704,5.206209,50.885864,53.887547,--
6,6,3,1,3,4,1.700000e+00,1.0,5.0,--,--,--,53.89154,0.0,56.36053,2.468988,56.46087,1.6310121,58.094288,999.0,58.094402,59.09972,5.2081785,59.099876,63.101894,--
7,7,6,2,3,4,2.550000e+00,1.0,6.0,--,--,--,63.292778,2.0,63.820843,0.5280625,63.9212,4.4219375,68.34488,6.0,68.345,69.3513,6.0585265,69.351456,73.3535,--
8,8,2,1,2,2,1.700000e+00,1.0,7.0,--,--,--,73.35632,2.0,74.087265,0.7309378,74.18761,3.3690622,77.55924,5.0,77.559364,78.56467,5.20834,78.56481,80.56621,--
9,9,1,1,1,4,1.700000e+00,1.0,8.0,--,--,--,80.567856,2.0,80.98724,0.4193932,81.087616,3.6806068,84.770966,2.0,84.77108,85.77739,5.209539,85.77754,89.779564,--
10,10,6,2,3,1,1.700000e+00,1.0,9.0,--,--,--,89.96673,7.0,90.48722,0.5204916,90.58757,3.5795083,94.16982,3.0,94.16994,95.175255,5.2085247,95.17541,96.17746,--
11,11,3,1,3,1,8.500000e-01,1.0,10.0,--,--,--,96.180244,7.0,96.90485,0.7246085,97.00517,2.5253916,99.5335,2.0,99.533615,100.5379,4.3576636,100.53805,101.54012,--
12,12,3,1,3,4,2.550000e+00,1.0,11.0,--,--,--,101.54173,2.0,102.070496,0.5287606,102.17091,4.4212394,106.59461,7.0,106.594734,107.60103,6.0592957,107.60117,111.6032,--
13,13,1,1,1,2,8.500000e-01,1.0,12.0,--,--,--,111.60489,2.0,112.13748,0.5325922,112.23783,2.7174077,114.95725,4.0,114.95737,115.96367,4.358775,115.96382,117.965195,--
14,14,1,1,1,4,2.550000e+00,1.0,13.0,--,--,--,117.96683,2.0,118.58945,0.6226183,118.68979,4.3273816,123.0197,2.0,123.01982,124.024124,6.057291,124.02427,128.0264,--
15,15,6,2,3,1,2.550000e+00,1.0,14.0,--,--,--,128.21399,7.0,128.83678,0.6227835,128.93712,4.3272166,133.2674,1.0,133.26752,134.27391,6.0599246,134.27406,135.27602,--
16,16,3,1,3,4,2.550000e+00,1.0,15.0,--,--,--,135.27887,7.0,136.10652,0.8276491,136.20686,4.1223507,140.3315,3.0,140.33162,141.33592,6.057045,141.33607,145.33812,--
17,17,6,2,3,3,1.700000e+00,1.0,16.0,--,--,--,145.52577,2.0,146.05444,0.528666,146.15479,3.571334,149.72836,6.0,149.72847,150.73279,5.207013,150.73294,153.73465,--
18,18,6,2,3,3,8.500000e-01,1.0,17.0,--,--,--,153.92168,2.0,154.6538,0.7321172,154.75414,2.5178828,157.2742,7.0,157.27432,158.27863,4.356948,158.27878,161.28148,--
19,19,6,2,3,1,8.500000e-01,1.0,18.0,--,--,--,161.4702,7.0,162.20401,0.7338088,162.30437,2.5161912,164.823,1.0,164.82312,165.82744,4.3572254,165.82758,166.82964,--
20,20,5,2,2,2,8.500000e-01,1.0,19.0,--,--,--,167.01617,7.0,168.47043,1.4542536,168.57079,1.7957464,170.36818,5.0,170.3683,171.3736,4.3574243,171.37376,173.37514,--
21,21,4,2,1,3,8.500000e-01,1.0,20.0,--,--,--,173.5617,0.0,176.0331,2.4713826,176.13347,0.7786173,176.91467,999.0,176.91481,177.9191,4.357382,177.91924,180.92096,--
22,22,3,1,3,2,8.500000e-01,1.0,21.0,--,--,--,180.92369,2.0,181.55354,0.629847,181.6539,2.620153,184.27597,8.0,184.2761,185.28241,4.358717,185.28256,187.28395,--
23,23,4,2,1,1,8.500000e-01,1.0,22.0,--,--,--,187.47198,2.0,188.10335,0.6313655,188.20367,2.6186345,190.82448,1.0,190.8246,191.82991,4.357936,191.83006,192.83212,--
24,24,6,2,3,2,2.550000e+00,1.0,23.0,--,--,--,193.0248,2.0,193.55383,0.5290261,193.65416,4.420974,198.07713,7.0,198.07726,199.08252,6.0577154,199.08266,201.08405,--
25,25,1,1,1,3,8.500000e-01,1.0,24.0,--,--,--,201.0868,7.0,201.6067,0.5198863,201.70705,2.7301137,204.43907,7.0,204.4392,205.44452,4.3577075,205.44467,208.44637,--
26,26,1,1,1,2,1.700000e+00,1.0,25.0,--,--,--,208.44804,0.0,210.91832,2.4702754,211.01865,1.6297247,212.65013,999.0,212.65024,213.65457,5.206528,213.65471,215.65608,--
27,27,4,2,1,1,1.700000e+00,1.0,26.0,--,--,--,215.84203,2.0,216.2705,0.4284675,216.37086,3.6715324,220.04436,2.0,220.0445,221.04977,5.2077513,221.04993,222.05199,--
28,28,2,1,2,4,2.550000e+00,1.0,27.0,--,--,--,222.05486,7.0,222.7871,0.7322362,222.88745,4.217764,227.10648,5.0,227.10658,228.1119,6.0570374,228.11205,232.11407,--
29,29,3,1,3,3,8.500000e-01,1.0,28.0,--,--,--,232.11566,7.0,233.05388,0.9382176,233.15422,2.3117824,235.46808,4.0,235.4682,236.47354,4.3578734,236.47368,239.47533,--
