global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
3990.324762945169	0.3072969283034581	15922691.713773418	0.0944314021447406	10361.075346555392	-7.462117203824164	107351882.33699793	55.68319316360856	3737.805340866816	-3.5064783296124915	12.295390276042008	13971188.766212497	4008.69900192287	7273.466539060474	0.9586690000000002	33.619118	0.0673106	0.0370927	0.0421827807	-0.1298626654	-0.0389855899	-0.0566406536	-0.0504530741	-0.0317329138	0.1474593311	-0.0325401636	0.0645867494	-0.0143918473	0.0461299619	-0.0170024462	-0.0976457805	-0.0930841373	-0.0157557517	0.0208448773	0.1000998545	0.0322640909	-0.0060050555	-0.0510179316	-0.1311057573	-0.0674033343	-0.0574952823	0.0974370728	0.040015265	-0.026193602	-0.0945438107	-0.0103324656	0.0825094048	0.1069164441	-0.0011032488	0.0257678259	0.1504540122	0.0078960774	0.1841384767	-0.1344469084	0.0042792398	-0.0259791928	-0.1288553517	0.0032867809	0.249057518	0.0437966789	-0.0809241909	-0.1666704621	0.0060329794	0.0080163047	-0.0198720378	0.0979833964	-0.0028680428	-0.0392221577	0.1172149073	-0.0606418304	0.0929762163	-0.0620329331	-0.0287638879	-0.1289271546	0.0755650221	0.0090456567	-0.0369064416	0.0569444419	0.1234879903	0.0841933353	-0.0780890388	-0.0068130442	-0.0308874451	-0.0999951901	-0.0612382002	0.0144869198	0.0477402859	-0.1542195873	-0.0123496815	-0.0875302632	0.0766167053	0.2760664298	-0.0319775193	-0.0204577029	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0389676	0.0088986999999999	0.0015184738497599	7.918686168999998e-05	-0.030859	0.0106731	0.000952277881	0.00011391506361	0.290857	-4.000000000004e-05	1.6000000000032e-09	0.0845977944489999	-0.00314006	-0.0006348999999999	9.8599768036e-06	4.030980099999998e-07	0.000411831	0.000261939	6.861203972099999e-08	1.69604772561e-07	-0.000360708	-5.713700000000002e-05	1.30110261264e-07	3.2646367690000022e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3991.319986325988	0.9952233808189704	15930635.233245283	0.9904695777287412	10352.980334389173	-8.095012166219021	107184201.80424894	65.52922197123397	3741.051200241816	3.2458593749997817	10.535603082273974	13995464.08283073	4011.776474130338	7256.733893907249	0.996089	34.9314	0.03717555	0.0208284	0.0415991563	-0.1247870736	-0.0443383355	-0.0388366053	-0.0490007053	-0.1284549375	0.1189996753	-0.0147738497	0.0205560351	0.0330613548	-0.0360055564	-0.0842842193	-0.0106150646	-0.0399708204	0.2193814079	-0.257211343	-0.1180858912	-0.072917127	0.0373456948	0.0066381693	-0.0172785089	0.1067465947	-0.162372452	0.0730674898	0.0256104332	0.0366279527	-0.1291793839	0.1032685139	-0.0424895071	-0.0863618636	0.0229729532	-0.0413568558	-0.1595800506	0.0444743014	-0.1275691865	0.0786447696	0.0397541777	0.1764237164	0.0339897972	-0.1235120061	-0.0772796225	0.1321053923	-0.2618141294	-0.0969438656	-0.0648442212	0.0009547975	0.0193246633	0.1516249411	-0.0213089379	0.2226588826	0.1596293573	0.1513143178	-0.1529602109	0.050342701	0.1402756578	-0.0443249307	-0.1053260461	-0.009046807	0.0512645133	0.0719757396	0.1064273023	-0.0273806212	0.1246339101	0.0154692665	-0.0614981086	0.1430915906	-0.0230022441	-0.08874995	-0.207353013	0.1293983208	0.0621944885	-0.160473657	-0.1239783923	-0.0649390809	0.1640627635	-0.0390592084	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0300231	-0.0089444999999999	0.00090138653361	8.000408024999995e-05	-0.0347057	-0.0038466999999999	0.0012044856124899	1.4797100889999984e-05	0.30528	0.014423	0.000208022929	0.0931958784	-0.00314006	0.0	9.8599768036e-06	0.0	0.000411831	0.0	0.0	1.69604772561e-07	-0.000559935	-0.000199227	3.13527204225e-07	3.9691397529000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3990.482969155743	-0.8370171702449625	15923954.327122036	0.7005977432848844	10338.969691175096	-14.01064321407648	106894294.27503726	196.2981232721473	3735.1690720331103	-5.882128208705581	34.59943226364992	13951487.996672686	4007.632038897779	7283.451491811574	1.004456	35.224831	0.0706254999999999	0.0398982	0.0722777939	-0.1230970048	0.0005031632	-0.0784662503	-0.0524355021	-0.1228777264	0.0684207236	-0.032352026	-0.094331036	-0.0222999952	-0.0410405984	0.0471104747	-0.0005342554	0.004034306	0.1592628335	-0.2128409497	-0.0583503086	-0.0400263871	0.0016179758	-0.1100266316	0.1503245433	-0.1969425094	-0.0109296557	-0.1056985302	-0.1038041112	-0.008017778	0.0047469818	0.1057884332	0.0595631152	0.0771213867	-0.1383099291	-0.0497928844	-0.1433287941	-0.1228132158	0.1656633656	0.1377307431	-0.0150097714	0.0850827582	-0.0118044878	0.0089017998	0.0269338711	-0.0316763597	0.1554735235	0.177266101	0.0074417467	0.033801341	-0.0098218503	0.0681066602	-0.0869355155	0.2504503879	0.0586949975	0.0334996638	0.1413499297	0.0261190218	0.0212363144	0.2295911447	-0.0181840371	-0.0588493498	0.1512202735	-0.0142162572	0.0406450791	-0.0613553709	-0.1032383779	0.0815583994	-0.1525292508	0.125011234	0.027856666	-0.067060932	-0.1180125447	-0.1064128234	-0.1030536673	0.0903015127	0.0190994756	-0.0615716286	-0.0656806718	0.1126949576	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0261465	-0.0038766	0.00068363946225	1.5028027560000008e-05	-0.0421817	-0.007476	0.00177929581489	5.589057600000005e-05	0.290907	-0.0143729999999999	0.0002065831289999	0.084626882649	-0.00251381	0.00062625	6.3192407161e-06	3.921890625000001e-07	0.000144177	-0.000267654	7.1638663716e-08	2.0787007329e-08	-0.000555841	4.094000000000059e-06	3.08959217281e-07	1.6760836000000488e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3986.5204624546336	-3.962506701109305	15892345.397569504	15.701459356336148	10343.443465444454	4.473774269357818	106986822.72284555	20.01465621316808	3733.90724609375	-1.2618259393602784	1.592204701242449	13942063.322431412	4007.1529446468912	7308.182904074643	1.057646	37.090096	0.0467524499999999	0.0226872	0.0664243089	-0.0735440204	-0.1215849922	-0.0760083057	-0.047089294	-0.0795856081	0.0265664234	-0.1210877253	-0.0348584516	-0.0592903323	0.069952204	-0.0704787216	-0.0370118212	-0.0474820153	0.0549955568	0.0344406897	0.1855921529	0.0744417802	0.1839614619	-0.04028194	0.1315859362	-0.1075408437	0.099831547	-0.0538179163	0.0577373631	0.0762014159	0.0841869209	-0.0587065624	-0.0785507194	0.0208978817	0.2036885556	-0.0378783089	-0.1093933944	-0.0027839573	-0.0537436044	0.0010953043	0.0194760096	-0.0073553523	0.064722838	-0.0164068894	-0.0424056812	-0.0398027764	-0.191597046	-0.040065439	-0.0520316142	0.0896450701	-0.0312802006	-0.0212706559	-0.0547703254	-0.0420689064	0.1448297537	-0.1063060664	0.1254544607	-0.0678107525	-0.0700320346	0.1717841483	0.0769165786	0.0088865051	-0.0419632401	-0.0863552532	-0.0766376079	-0.0199117228	0.1508518304	-0.2177195679	-0.0616369666	0.0720023848	0.0713099648	-0.014051895	0.0353438986	0.0588607718	-0.0431368667	-0.0831957803	-0.0270183596	-0.0028752519	0.1285410106	-0.1442954618	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0364698	0.0103232999999999	0.0013300463120399	0.0001065705228899	-0.0553582	-0.0131765	0.00306453030724	0.00017362015225	0.290918	1.0999999999983244e-05	1.2099999999963138e-10	0.084633282724	-0.00233801	0.0001757999999999	5.466290760100001e-06	3.0905639999999944e-08	0.000411831	0.000267654	7.1638663716e-08	1.69604772561e-07	-0.00057722	-2.137900000000008e-05	3.331829284000001e-07	4.5706164100000334e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3978.699575290818	-7.820887163815769	15830050.310419334	61.16627602913826	10331.514615856044	-11.92884958841023	106740194.25764704	142.29745250291492	3733.175715680804	-0.7315304129460856	0.5351367450650705	13936600.924148882	4010.2971729272	7320.9898536013425	1.183928	41.518631	0.06244383	0.0317546	0.1176068266	0.1180491598	0.0267128436	-0.1260500675	-0.1137070429	0.050505622	-0.1304099871	-0.1286629347	-0.0308595167	-0.0749940639	0.0881381898	-0.0861309342	0.0109957541	0.0351934533	0.0817962794	-0.0171542318	0.0642414763	-0.0989374407	0.0241016562	0.031221726	0.0110814365	0.0467271678	0.2358135838	-0.0037833656	0.0892393527	-0.2045710317	0.0566931542	0.0327182504	0.0505998589	0.0034433963	0.0392623673	0.1048039205	-0.0347314633	0.0011213739	-0.107906669	-0.0066129016	0.0907934905	0.2841599535	-0.0073631667	0.0239792126	-0.0486296948	0.0774332753	0.0041524503	0.1163905463	-0.0083961346	0.0980059867	-0.1452670413	-0.1018828212	-0.0538571647	0.0418573371	-0.0285563638	0.0692895167	-0.0499827783	-0.0030976688	0.008243292	0.0916565589	0.0945344787	0.16825795	-0.1309428924	-0.1337038632	0.0052294593	0.0945426311	-0.1238592109	0.0276287776	0.0650965537	0.0275238343	0.0329061291	-0.0843352432	-0.1890246626	0.0782471173	0.0436048606	-0.003622829	-0.1924661218	-0.0527333133	0.0177663979	-0.0097015986	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0340471	-0.0024227	0.0011592050184099	5.869475289999999e-06	-0.0441285	0.0112297	0.00194732451225	0.00012610616209	0.31236	0.021442	0.000459759364	0.0975687696	-0.00238117	-4.315999999999999e-05	5.669970568900001e-06	1.862785599999999e-09	4.02564e-05	-0.0003715746	1.3806768336515998e-07	1.62057774096e-09	-0.000709474	-0.0001322539999999	5.03353356676e-07	1.7491120515999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3977.828366343959	-0.871208946859042	15823118.512090648	0.7590050290872411	10352.268838621563	20.754222765519444	107169470.10709503	430.7377626008055	3736.589253859747	3.413538178942872	11.65224289910062	13962099.25206014	4009.530599938818	7286.618318772031	1.108818	38.884624	0.08003103	0.0356831	0.0933115615	0.0107364518	0.1600566347	-0.1196200348	-0.1241392511	0.0508531222	-0.107562377	0.0267434414	-0.1811469781	-0.0762729053	0.1137451208	-0.083021279	0.0881440689	0.0545167831	0.0805995432	-0.061561383	-0.0488289005	-0.0793486701	-0.1873327757	-0.0787560151	-0.0055017683	-0.0134184699	-0.0133305721	-0.0432840535	-0.0216496964	0.029717025	0.055050251	-0.134934496	0.0159219288	0.0135041989	-0.2698372828	-0.1857666049	-0.0115670257	0.0260768875	-0.1247442413	-0.0457495501	-0.0145461909	0.0625167579	-0.0501381087	-0.0658271701	0.0817274712	-0.1022776594	-0.1306541314	0.0342171641	-0.0833099815	-0.0061542697	-0.0686610019	-0.0190337021	-0.1375178903	0.1389556733	-0.1014094398	0.0211057705	-0.0305675982	0.0672186611	0.0486722669	-0.0731258904	-0.0383080942	-0.1419411529	0.1277178192	-0.1166452817	0.0010155501	0.0177001469	0.0807872041	0.1123187078	-0.0897331031	-0.0169441035	-0.0788344373	0.2005493211	-0.2033948851	0.0014789063	0.0476485882	0.0486280299	0.0219659449	0.1740301591	0.0208814185	-0.0868540201	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0268805	-0.0071665999999999	0.00072256128025	5.136015555999993e-05	-0.030799	0.0133295	0.000948578401	0.00017767557025	0.306367	-0.005993	3.591604900000031e-05	0.093860738689	-0.00290457	-0.0005233999999999	8.4365268849e-06	2.739475599999998e-07	0.000262507	0.0002222506	4.939532920036e-08	6.8909925049e-08	-0.000384286	0.0003251879999999	1.47675729796e-07	1.0574723534399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.849312326922	18.020945982962985	15966811.726823531	324.75449412086977	10367.550069490102	15.281230868538842	107486094.44338422	233.5160168575844	3738.9822493489582	2.392995489211444	5.726427411386317	13979988.260946596	4004.062753595296	7281.222529344099	1.135494	39.820137	0.0657593599999999	0.0299971	0.168455057	-0.1425440287	0.1168626695	-0.1608217055	-0.0659146601	-0.043430381	0.1043923416	0.0768918485	-0.1283656826	-0.0523065491	0.0807987205	-0.1845591752	-0.0361194339	-0.0546668384	0.1164269246	-0.0214439777	-0.0482973886	0.0459186814	-0.141710724	0.0892278344	-0.1723472615	-0.1286282632	-0.0074791061	0.1198404299	0.0254792066	-0.0864353017	0.0108264521	-0.0842870724	-0.0745230839	0.0422173111	-0.0266809048	-0.1166388119	0.0255287822	0.019345654	-0.0877803346	-0.0007365798	-0.063836318	-0.01753286	0.0999976593	0.1102962525	0.0530845694	-0.0756284749	0.0200766719	0.0004926605	-0.1868806416	-0.0779630463	-0.0678303124	0.1320860138	-0.094896166	0.0697749173	0.0367435423	0.0211685645	-0.031895794	-0.0633512762	-0.0029896127	-0.205069322	0.0800412381	0.1205242744	0.0328073452	-0.0718022443	0.0078344389	0.0590180148	0.0516012915	-0.0110686676	-0.0565360166	-0.0801685661	-0.0452609231	0.0769679271	-0.0667444963	0.0072149508	0.0404351009	0.1963074905	0.0821350156	-0.0387187071	-0.01849376	0.0303509732	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0224867	-0.0043938	0.00050565167689	1.930547844000003e-05	-0.0233637	0.0074352999999999	0.00054586247769	5.5283686089999984e-05	0.321159	0.0147919999999999	0.0002188032639999	0.1031431032809999	-0.00314485	-0.0002402799999999	9.8900815225e-06	5.773447839999993e-08	4.52088e-05	-0.0002172981999999	4.7218507723239994e-08	2.04383559744e-09	-0.000709473	-0.0003251869999999	5.033519377289999e-07	1.0574658496899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3974.910489535989	-20.93882279093259	15799913.399823235	438.43429987007806	10324.724593119055	-42.82547637104653	106599937.92375743	1834.021426407065	3743.187509300595	4.20525995163689	17.6842112608411	14011452.729783991	4011.6786592519634	7218.580430964725	2.177117	76.34832799999998	0.72646877	0.421232	-0.1387560642	-0.030726717	-0.2024819463	0.1694424515	0.161893167	-0.4056910038	-0.0946089096	0.153751286	0.1322651462	0.5419993223	0.203644005	0.0879950818	0.045450653	-0.0700202506	-0.1771350134	0.0974506198	-0.0499028045	-0.0624900773	0.0473254039	0.095291362	-0.0818521746	-0.0629330938	-0.0331460351	0.0599779299	0.0902497512	0.1606965238	-0.0200934247	0.0459624369	-0.0412852087	0.0620292797	-0.2752358358	-0.1643193701	0.1081124338	-0.0878291637	0.002228422	0.0391804324	0.2387284307	-0.2257918416	0.3110958607	0.0231661114	-0.0966967568	0.1874205657	-0.1298255471	0.121440059	-0.0258841662	-0.045612719	0.1871136535	0.0693564109	0.0846161757	-0.2141674591	-0.134918748	0.1287917193	-0.0032771261	-0.1118579735	-0.0418939719	-0.0551313717	0.1075637571	-0.1730073017	-0.0045357149	-0.0607201243	-0.0148255953	-0.1528928461	0.0003174996	0.3129513137	-0.2858752587	-0.2537055572	-0.0290717956	-0.1150408378	0.0307298611	0.1237887737	-0.2900685693	-0.0955920682	0.0977917235	-0.2049449505	0.1663487652	0.0374521099	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0379231	-0.0604098	0.00143816151361	0.00364934393604	-0.0497551	-0.0263913999999999	0.0024755699760099	0.0006965059939599	-0.00620603	-0.3273650299999999	0.1071678628669008	3.8514808360900005e-05	0.000832161	0.003977011	6.92491929921e-07	1.5816616494121e-05	-0.0008397819999999	-0.0008849907999999	7.83208716084463e-07	7.05233807523832e-07	0.000674576	0.001384049	4.55052779776e-07	1.915591634401e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.91605594651	21.005566410520714	15967345.126171112	441.23382022679607	10407.90863172334	83.18403860428407	108324562.0863012	6919.584278519023	3728.7891106305806	-14.398398670014558	207.31388426067696	13903868.231557196	4016.2553488227454	7399.248205705602	1.927519	67.595284	0.22443192	0.166755	-0.3551144213	0.124272222	-0.1859704792	0.360051876	0.1869624858	0.1412096052	0.0328954851	-0.1442586653	0.1746409924	-0.101008139	-0.1157605869	0.2573877906	-0.0442175286	0.0223878299	-0.1366169605	0.0873516654	0.0865313481	-0.0203610948	0.116009515	-0.042885938	0.1130651658	0.0428960424	-0.2676345008	0.051560981	-0.0059681874	0.059211484	-0.0664087142	0.0052437845	0.0731135601	-0.1599663193	0.0762587233	-0.0372591799	-0.0957380228	0.1005677013	-0.0310320946	0.127360568	0.1494665439	-0.0578408379	-0.1715356493	0.0704201551	-0.0065446404	-0.0409393933	0.057680386	0.002460938	0.3695860369	-0.0034461278	0.0759648667	-0.0965688461	0.1797913879	-0.1603301293	0.0953391047	-0.0684215366	0.0826986645	0.0143937156	0.1489987428	-0.0338073471	-0.0736102633	-0.0744242858	0.062975804	0.0320338906	0.0696485197	-0.0586841096	0.0542388404	-0.1364149363	0.1340727462	0.0415761884	-0.0670559724	0.0586694786	-0.0823945719	0.1294117051	-0.1422608031	0.0418851953	-0.0549745417	-0.0435411548	-0.0707016359	0.0132582749	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0556892	-0.0177661	0.00310128699664	0.00031563430921	-0.0304346	0.0193204999999999	0.0009262648771599	0.0003732817202499	-0.16736	-0.16115397	0.0259706020467609	0.0280093696	0.00111529	0.0002831289999999	1.2438717841e-06	8.016203064099995e-08	-0.0008397819999999	0.0	0.0	7.05233807523832e-07	0.000433878	-0.0002406979999999	1.8825011888400002e-07	5.793552720399999e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.387654530894	-0.5284014156159174	15963122.50997788	0.2792080560249054	10372.016317037102	-35.892314686238024	107578722.48088388	1288.2582535359377	3740.883261951265	12.094151320684432	146.268496167613	13994207.579547135	4018.584357519363	7377.722422443593	1.317759	46.211887	0.1702456299999999	0.0850951999999999	-0.2037374497	0.2229181959	0.0228139313	0.2361167354	0.0956963791	0.2094840062	-0.0598399893	-0.0846083518	0.1235237381	-0.0195095879	-0.0534483654	0.1199140563	-0.087695263	0.1752880274	-0.1584351327	-0.0246608423	0.0816296459	-0.1334061803	-0.0224142513	-0.1287045104	0.1074638712	0.0557704648	-0.0834359575	0.0815496551	0.0490836229	-0.0333690454	0.1591859307	-0.2761685193	-0.050740494	-0.0744570602	-0.1139109003	0.0948925141	0.0086115472	-0.0322456719	-0.0051536779	0.2254203884	-0.153296082	0.0538198776	0.0232198709	-0.0390216835	-0.0575307952	0.1636369937	0.1253519153	-0.0452723826	0.2204353986	-0.0725607005	-0.0710919301	-0.1828977348	0.1515649606	0.0126013795	-0.0966206556	-0.0273131755	0.0473940222	0.0781427914	0.1258482448	-0.032428111	-0.0142699343	0.0189721149	0.1443000823	-0.2168115663	0.0351002194	-0.0079942701	0.1985022056	0.0620220023	0.192670164	0.018443916	0.0433360789	0.1169282364	-0.0661878153	-0.1742619636	0.0559093663	-0.138312238	0.1026725702	-0.0622482284	0.0648807391	0.1752351286	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0346495	0.0210397	0.0012005878502499	0.00044266897609	-0.00677192	0.02366268	4.58589004864e-05	0.0005599224247823	-0.105586	0.061774	0.003816027076	0.011148403396	0.000527139	-0.0005881509999999	2.7787552532100004e-07	3.459215988009998e-07	-0.000166303	0.0006734789999999	4.535739634408653e-07	2.7656687809e-08	0.000420123	-1.3755000000000006e-05	1.76503335129e-07	1.8920002500000014e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3992.393597171548	-2.9940573593457884	15939206.634736374	8.964379471052675	10398.606063541309	26.58974650420714	108131008.06471808	707.0146191579959	3736.28448265439	-4.598779296874909	21.148771021365285	13959821.735323984	4013.983761917088	7334.803743015756	1.202648	42.175117	0.212952085	0.119328	-0.146820577	0.0877631488	0.083535363	0.1553418491	0.0289528645	0.15224701	-0.0577904082	0.0351347703	0.0171172867	0.0465942287	-0.1069339419	0.2038105874	-0.0731843639	0.0519954589	-0.0165662781	0.0427175463	0.136257543	-0.0107890847	0.0379862568	0.1297965915	-0.1011391924	0.0123685063	0.123215222	0.0016498498	-0.0491794867	0.0549666917	-0.0446261695	0.2344779356	0.1686827361	-0.0019763693	-0.0107568116	-0.0439322025	0.1391724873	-0.0720834198	-0.1013538619	0.0325693403	-0.2146300073	-0.0632487948	-0.0322129501	-0.0088684928	-0.1111738094	-0.1886061499	-0.0007607241	-0.0599315992	0.1511853023	-0.0788637747	0.0426712192	-0.1054076489	-0.0606860621	-0.0364511212	-0.012280498	-0.0483481436	-0.0442017622	-0.1566181155	-0.0856839115	-0.0134409457	0.1331032151	-0.0186307645	-0.0422964425	0.272439407	0.0472113625	-0.13572333	-0.1847578665	0.0468982606	0.007020392	0.0333286252	-0.0105823205	0.1632029154	0.1433201678	-0.0809957799	0.1754931689	-0.0293037582	0.0110057567	-0.0913780694	0.0320751827	-0.103811283	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.0121536	0.0224959	0.00014770999296	0.00050606551681	0.00242413	0.00919605	5.8764062569000005e-06	8.456733560250002e-05	-0.0104814	0.0951046	0.00904488494116	0.00010985974596	-0.000478788	-0.001005927	2.29237948944e-07	1.011889129329e-06	5.31037e-05	0.0002194067	4.813930000489e-08	2.8200029536899997e-09	-7.7654e-05	-0.000497777	6.0301437159999995e-09	2.477819417290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4000.646083252542	8.252486080994004	16005169.083443906	68.10352651699976	10396.747073999652	-1.858989541657138	108092349.72072032	3.4558421159906163	3724.257125418527	-12.027357235863292	144.65732207907308	13870091.136230668	3995.178308378604	7348.806943791936	1.182308	41.461838	0.114150575	0.0758453	-0.0114334966	-0.0320176729	0.1107351052	0.0182760243	0.0420105874	0.0282709788	-0.0070743467	0.1022075869	-0.1952422979	-0.0300202839	-0.0508162844	0.012391925	0.0946253586	-0.1100086053	0.0467476647	0.1675713291	-0.0741931058	0.1175498986	-0.1425037352	-0.0908984335	-0.0815053271	0.0708717648	0.1621815346	-0.1383643827	0.0863079057	-0.0242162943	0.1158637089	-0.0196026626	-0.0965655821	0.0888135729	0.0707250289	-0.0714421562	-0.0221558882	0.0359067017	-0.0043040492	-0.0799402165	0.0526966782	-0.1489659135	0.0325825746	0.1303644874	0.0687608754	-0.1269872289	0.0745242688	-0.0223990254	-0.0637145987	-0.0446994276	0.0682391469	0.0347674967	-0.1906260758	-0.1049816733	-0.1145331052	-0.0715350322	-0.0134453373	0.134948925	-0.1384653915	-0.0333154413	-0.0840747406	0.0647248871	-0.2030929541	-0.102242305	-0.1069096266	0.0100068816	-0.0108162065	-0.0990533172	-0.0638026992	0.0276289332	0.0245799828	0.0825978903	0.1458735912	0.0062993895	-0.0678159828	0.1691573162	0.0179419618	-0.0117689227	-0.1260584422	-0.0130233589	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.0143073	0.0264609	0.00020469883329	0.00070017922881	0.0125709	0.01014677	0.0001580275268099	0.0001029569414328	0.0593304	0.0698118	0.0048736874192399	0.00352009636416	-0.000471134	7.654000000000005e-06	2.21967245956e-07	5.858371600000007e-11	-9.38644e-05	-0.0001469680999999	2.159962241761e-08	8.81052558736e-09	-7.7654e-05	0.0	6.0301437159999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
