global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	c_comp_cor_54	c_comp_cor_55	c_comp_cor_56	c_comp_cor_57	c_comp_cor_58	c_comp_cor_59	c_comp_cor_60	c_comp_cor_61	c_comp_cor_62	c_comp_cor_63	c_comp_cor_64	c_comp_cor_65	c_comp_cor_66	c_comp_cor_67	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
4048.282525083391	n/a	16388591.40289556	n/a	8659.784325554117	n/a	74991864.56511278	n/a	3899.20522359576	n/a	n/a	15203801.37571646	4091.437083755802	6684.050161172455	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0275835	n/a	0.00076084947225	n/a	0.244854	n/a	0.0599534813159999	n/a	0.143309	n/a	n/a	0.020537469481	-0.00239105	n/a	5.7171201025e-06	n/a	-0.000529819	n/a	n/a	2.80708172761e-07	0.0	n/a	0.0	n/a	0.0	0.0
4032.2102508959047	-16.072274187486528	16258719.507430015	258.31799755774574	8537.692732915237	-122.09159263888068	72892197.20167364	14906.356993098383	3907.5552181101625	8.349994514402624	69.72240839055391	15268987.78257996	4092.545614619424	6550.228310304322	1.129662	57.004288	0.1282252299999999	0.0720656999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00983212	0.01775138	9.66705836944e-05	0.0003151114919044	0.228687	-0.0161669999999999	0.052297743969	0.0002613718889999	0.0866721	-0.0566368999999999	0.0032077384416099	0.00751205291841	-0.00180264	0.0005884099999999	3.2495109696000003e-06	3.462263281e-07	-0.000477571	5.224799999999997e-05	2.729853503999996e-09	2.28074060041e-07	0.000112741	0.000112741	1.2710533081e-08	1.2710533081e-08	0.0	0.0
4013.709118169216	-18.501132726688866	16109860.885274705	342.2919121705578	8343.824404806748	-193.86832810848864	69619405.69824868	37584.928643580606	3897.5974037982487	-9.957814311913808	99.15806587055546	15191265.52209485	4070.8967077197713	6440.861550730235	1.100365	55.525921	0.1454852999999999	0.0924231	-0.0564019845	-0.0028584692	-0.0430759569	-0.1015505313	0.0068565841	-0.0240058925	0.1096421202	-0.019281754	0.1306806071	-0.0414430575	0.2418049204	0.3533191977	-0.1429269924	0.2160119282	-0.2229061758	0.0603442441	0.0833403786	-0.0062000346	0.0260222748	-0.0310214958	0.0804440914	-0.0774125044	0.0537346763	-0.0010908145	0.021527517	0.0849704326	-0.0239245008	-0.0139723102	0.0628809893	0.096559109	-0.0351938156	-0.0035756879	-0.0244844235	-0.0929140929	0.0409081927	0.06680481	0.0394272842	0.0129813506	0.0014646751	0.0537594004	0.0761069018	0.0455603575	0.0362120148	0.0010763569	-0.0078066891	0.0608619784	0.0016839269	0.0924392508	-0.0169741863	0.0618260402	-0.0222793843	-0.0759745615	-0.0166642454	-0.0298717	-0.0026989034	-0.0176129349	-0.0109866071	-0.0244116669	0.014293241	-0.0484875628	0.0159294629	-0.0009529304	0.0116084866	0.0470428458	0.0178536532	-0.0065065707	-0.0248045704	0.068837124	0.0078239627	0.028770012	0.020196902	-0.0250537904	0.0172289866	-0.0293713166	-0.0204132353	0.0148001052	-0.0220048803	-0.0160637448	-0.0002231807	-0.0038284681	0.0012274596	-0.0472353334	-0.0503244985	0.0371063556	0.0316184556	-0.0121953322	0.0009510646	-0.0423676727	0.0371450379	-0.0173964853	0.039167404	-0.0291097714	0.009678363	-0.0552384311	0.0053551736	0.0795724272	-0.054621341	0.024202485	-0.0523012738	0.0114989502	-0.0021704392	0.1224475961	-0.0951157706	0.0071631988	-0.0083173174	0.0629865052	-0.063836899	0.0400960693	-0.0169145182	0.03727058	-0.0213990521	0.0086315574	-0.0722842341	0.0070513856	-0.0291537375	0.0373078032	-0.0098596111	0.0431426288	-0.0535364073	0.0140276362	-0.0167323643	0.0120883998	-0.0603060275	-0.0003496061	-0.0361780622	0.0185588638	-0.0514474314	0.0099075586	0.0066159813	-0.0335339049	0.0244924158	0.0094364432	-0.0219975788	-0.0090735958	0.0256284288	-0.0387536651	-0.0115820067	0.0327831918	-0.0817695396	-0.0162701546	-0.0669129605	0.032211115	-0.0602238718	-0.0294103011	0.0380762147	0.0114174533	0.0328359028	-0.0150306188	-0.0681502237	0.0411769871	0.0103555453	0.0044947939	-0.0508088839	-0.0082898356	0.0731948623	0.0070970863	0.0542264876	-0.0443181759	-0.0121209828	-0.0270881763	0.0335398592	-0.0035544394	-0.0347095197	0.0595188648	0.0283467893	0.0096150942	0.0222757836	-0.0009385693	0.0130677835	-0.0232768022	0.0226076859	-0.0113004898	0.0061126358	-0.0845897672	0.0111513231	-0.0450484904	0.0208809628	-0.0040526702	0.0391731637	-0.0009293966	0.0233999715	-0.0249956265	0.049874442	-0.0342193664	0.0008154211	-0.0130378913	0.0093631474	-0.0322314977	0.0196617565	-0.0060182452	0.0427102677	-0.0269823287	0.0717111431	-0.011475161	0.0180778577	-0.061825183	0.0074732977	-0.016223349	-0.0080701019	0.017804668	-0.0402911175	0.0731954987	-0.0093495416	0.0196210938	-0.0331395335	0.0063047213	0.0435154151	-0.050037647	0.03387851	-0.0195051729	-0.0281770636	0.0184140402	-0.034371351	-0.0061414182	0.0151500697	0.0033615824	-0.0245315226	0.0166781024	0.003974625	-0.0261579341	0.0398187986	0.0427792003	-0.0113666485	-0.066500954	0.0539768922	-0.0973966646	0.0039748739	0.0306878566	0.0110751988	0.0164757341	-0.0442930829	0.0600355896	-0.0377494356	0.014446708	-0.0462959554	0.0639423602	-0.0135188862	0.0840042205	-0.0390284949	0.0767786918	-0.0844525692	0.0782621455	-0.0133867965	0.0267170989	-0.02493998	0.0767824046	-0.0810417074	-0.0645210691	0.0325930505	-0.0294338859	0.124186287	-0.0161918016	0.0679808246	-0.0002813524	0.0282827474	-0.0076893025	0.0675255972	-0.0057555373	0.081002652	-0.034151983	0.059643576	-0.0014953435	0.0878862329	-0.0778344611	0.0243437805	-0.0479687724	0.0808853978	-0.0179578355	0.0014883818	-0.0137331771	0.0743584307	-0.0133056472	-0.041202978	0.0299481107	-0.0395406266	0.0141523461	0.0575886642	-0.0583050249	0.0085547343	0.0221079394	-0.0161264586	-0.0225008477	0.0708871957	-0.0677040497	-0.0631070249	0.0001525334	0.0433749096	-0.0620788993	-0.0181256809	0.0607796819	0.0504634474	-0.0283506115	-0.0185804677	0.0564070697	0.0152464172	-0.0061016772	-0.0413468361	0.0127112792	0.0046382833	0.0350139815	-0.0064902018	-0.03034422	0.0324964505	0.0188484321	-0.1041640594	-0.0432262353	0.0102848089	0.0146355872	0.0036474801	0.0079611512	-0.0374738728	-0.0013284474	-0.0085780582	0.0124865741	-0.0132846217	0.0260195502	-0.0913003965	0.0005002357	-0.0056114957	0.0022457194	-0.0157574945	0.0030664785	-0.0150484736	0.0488483267	-0.0171406203	0.0531342192	-0.006251857	0.066427126	-0.0145601402	0.031376045	-0.0374838103	0.0525093226	-0.0174900507	0.0505106196	-0.0606311419	0.0047122602	-0.0671386674	0.0517503102	-0.0940770317	0.0113865515	-0.0028355351	0.0146965179	-0.0329668732	0.0311877782	0.0550679735	-0.0813104021	0.0082588751	0.0008494055	-0.0308490004	0.029125068	-0.0042391196	-0.0347265039	0.0757428676	-0.0280662401	0.007314358	-0.012764563	0.0122984793	-0.0111969109	-0.0143621046	0.0296410583	0.0038814007	-0.032488994	0.0146937279	-0.0787805232	0.0194009072	0.0371168501	-0.0266799257	0.0348348183	-0.0088580652	0.0412119466	0.0072163929	-0.0148756306	-0.0365648735	0.0280016825	-0.0610048831	-0.020958557	0.0027763212	0.0002717384	0.0244166656	-0.0193455554	-0.0109843479	0.0533000464	0.0532996484	0.053298985	0.0532980563	0.0532968622	0.0	0.0	-0.00965067	0.0001814499999999	9.31354314489e-05	3.292410249999988e-08	0.154733	-0.0739539999999999	0.023942301289	0.0054691941159999	0.0850215	-0.0016506	2.724480360000007e-06	0.00722865546225	-0.000707748	0.001094892	5.00907231504e-07	1.1987884916640005e-06	-0.000250035	0.0002275359999999	5.177263129599999e-08	6.2517501225e-08	0.000184298	7.1557e-05	3.3965752804e-08	5.120404249000001e-09	0.0	0.0
